actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
419,PT04M08.00S,2023-03-19T00:39:00.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629638,,,1610612761,76,77,2023-03-19T00:39:20Z,4130000,False,,,0,,N. Alexander-Walker personal FOUL (1 PF) (Siakam 2 FT),"[1629638, 1627783]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,16-24 Center,,,,,,,1198.0,,,1.0,0.0,Siakam,1627783.0,,,,,,,
421,PT04M08.00S,2023-03-19T00:39:29.7Z,3,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,76,77,2023-03-19T00:39:29Z,4150000,False,,,0,,MISS P. Siakam Free Throw 1 of 2,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
422,PT04M08.00S,2023-03-19T00:39:29.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,76,77,2023-03-19T00:39:29Z,4160000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,421.0,,,,,,,,,,,,,,,,,
423,PT04M08.00S,2023-03-19T00:39:44.9Z,3,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,77,77,2023-03-19T00:39:44Z,4170000,False,,,0,,P. Siakam Free Throw 2 of 2 (14 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,,,14.0,,,,,,,,,,,
424,PT03M59.00S,2023-03-19T00:39:58.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629675,93.11760840998686,50.49019607843137,1610612750,77,79,2023-03-19T00:40:03Z,4180000,False,2.0,12.0,1,right,N. Reid cutting DUNK (18 PTS) (J. McLaughlin 8 AST),"[1629675, 1629162]",1610612750.0,MIN,cutting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,1.25,Made,,,,,,,18.0,,,,,J. McLaughlin,1629162.0,8.0,,,,
426,PT03M59.00S,2023-03-19T00:40:01.1Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627783,,,1610612750,77,79,2023-03-19T00:40:19Z,4200000,False,,,0,,P. Siakam shooting personal FOUL (3 PF) (Reid 1 FT),"[1627783, 1629675]",1610612761.0,TOR,shooting,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1198.0,,,3.0,0.0,Reid,1629675.0,,,,,,,
428,PT03M59.00S,2023-03-19T00:40:22.2Z,3,REGULAR,freethrow,1 of 1,[],1629675,,,1610612750,77,80,2023-03-19T00:40:22Z,4220000,False,,,0,,N. Reid Free Throw 1 of 1 (19 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,Made,,,,,,,19.0,,,,,,,,,,,
429,PT03M45.00S,2023-03-19T00:40:38.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627832,8.492115637319317,47.05882352941176,1610612761,77,80,2023-03-19T00:40:43Z,4230000,False,15.0,27.0,1,left,MISS F. VanVleet driving bank Hook,[1627832],1610612761.0,TOR,driving bank,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,3.1,Missed,,,,,,,,,,,,,,,,,,
430,PT03M42.00S,2023-03-19T00:40:41.2Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,77,80,2023-03-19T00:40:43Z,4240000,False,,,0,,N. Reid REBOUND (Off:0 Def:4),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,429.0,4.0,4.0,0.0,,,,,,,,,,,,,,
431,PT03M32.00S,2023-03-19T00:40:50.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,81.553876478318,34.31372549019608,1610612750,77,80,2023-03-19T00:40:54Z,4250000,False,-78.0,121.0,1,right,MISS J. McDaniels 14' pullup Shot,[1630183],1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Left,14.41,Missed,,,,,,,,,,,,,,,,,,
432,PT03M30.00S,2023-03-19T00:40:52.6Z,3,REGULAR,rebound,defensive,[],1628449,,,1610612761,77,80,2023-03-19T00:40:54Z,4260000,False,,,0,,C. Boucher REBOUND (Off:0 Def:2),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,In The Paint (Non-RA),8-16 Left,,,431.0,2.0,2.0,0.0,,,,,,,,,,,,,,
433,PT03M22.00S,2023-03-19T00:41:01.0Z,3,REGULAR,3pt,Jump Shot,[],1629018,21.50131406044678,92.15686274509804,1610612761,80,80,2023-03-19T00:41:05Z,4270000,False,-211.0,150.0,1,left,G. Trent Jr. 25' 3PT  (11 PTS) (F. VanVleet 5 AST),"[1629018, 1627832]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,25.85,Made,,,,,,,11.0,,,,,F. VanVleet,1627832.0,5.0,,,,
435,PT03M12.00S,2023-03-19T00:41:14.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627832,,,1610612750,80,80,2023-03-19T00:41:40Z,4290000,False,,,0,,F. VanVleet personal FOUL (2 PF) (Reid 2 FT),"[1627832, 1629675]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,,,,,,,1198.0,,,2.0,0.0,Reid,1629675.0,,,,,,,
437,PT03M12.00S,2023-03-19T00:41:45.1Z,3,REGULAR,freethrow,1 of 2,[],1629675,,,1610612750,80,81,2023-03-19T00:42:02Z,4310000,False,,,0,,N. Reid Free Throw 1 of 2 (20 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,Made,,,,,,,20.0,,,,,,,,,,,
438,PT03M12.00S,2023-03-19T00:41:45.1Z,3,REGULAR,freethrow,2 of 2,[],1629675,,,1610612750,80,81,2023-03-19T00:42:02Z,4320000,False,,,0,,MISS N. Reid Free Throw 2 of 2,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
439,PT03M10.00S,2023-03-19T00:41:47.1Z,3,REGULAR,rebound,defensive,[],1628449,,,1610612761,80,81,2023-03-19T00:42:02Z,4330000,False,,,0,,C. Boucher REBOUND (Off:0 Def:3),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,438.0,3.0,3.0,0.0,,,,,,,,,,,,,,
440,PT03M00.00S,2023-03-19T00:42:13.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,8.09789750328515,46.07843137254902,1610612761,82,81,2023-03-19T00:42:31Z,4340000,False,20.0,24.0,1,left,P. Siakam driving finger roll Layup (16 PTS),[1627783],1610612761.0,TOR,driving finger roll,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,3.07,Made,,,,,,,16.0,,,,,,,,,,,
441,PT03M00.00S,2023-03-19T00:42:17.6Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627752,,,1610612761,82,81,2023-03-19T00:42:35Z,4350000,False,,,0,,T. Prince shooting personal FOUL (3 PF) (Siakam 1 FT),"[1627752, 1627783]",1610612750.0,MIN,shooting,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,,,,,,,1155.0,,,3.0,0.0,Siakam,1627783.0,,,,,,,
443,PT03M00.00S,2023-03-19T00:42:24.5Z,3,REGULAR,substitution,out,[],1630183,,,1610612761,82,81,2023-03-19T00:43:19Z,4370000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT03M00.00S,2023-03-19T00:42:24.5Z,3,REGULAR,substitution,out,[],1627752,,,1610612761,82,81,2023-03-19T00:43:19Z,4380000,False,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT03M00.00S,2023-03-19T00:42:24.5Z,3,REGULAR,substitution,in,[],203937,,,1610612761,82,81,2023-03-19T00:43:19Z,4390000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT03M00.00S,2023-03-19T00:42:24.5Z,3,REGULAR,substitution,in,[],1631169,,,1610612761,82,81,2023-03-19T00:43:19Z,4400000,False,,,0,,SUB in: J. Minott,[1631169],1610612750.0,MIN,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT03M00.00S,2023-03-19T00:42:50.3Z,3,REGULAR,freethrow,1 of 1,[],1627783,,,1610612761,83,81,2023-03-19T00:42:50Z,4410000,False,,,0,,P. Siakam Free Throw 1 of 1 (17 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,,,17.0,,,,,,,,,,,
448,PT02M39.00S,2023-03-19T00:43:13.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,90.40735873850197,44.71124387254902,1610612750,83,83,2023-03-19T00:43:19Z,4420000,False,-26.0,38.0,1,right,N. Alexander-Walker driving finger roll Layup (4 PTS),[1629638],1610612750.0,MIN,driving finger roll,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,4.6,Made,,,,,,,4.0,,,,,,,,,,,
449,PT02M27.00S,2023-03-19T00:43:26.3Z,3,REGULAR,turnover,lost ball,[],1627832,,,1610612761,83,83,2023-03-19T00:43:29Z,4430000,False,,,0,,F. VanVleet lost ball TURNOVER (2 TO),"[1627832, 1629638]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,,,,,,,,2.0,,,,,,,,,Alexander-Walker,1629638.0,,
450,PT02M27.00S,2023-03-19T00:43:26.3Z,3,REGULAR,steal,,[],1629638,,,1610612750,83,83,2023-03-19T00:43:28Z,4440000,False,,,0,,N. Alexander-Walker STEAL (1 STL),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
451,PT02M22.00S,2023-03-19T00:43:31.0Z,3,REGULAR,turnover,bad pass,[],1631169,,,1610612750,83,83,2023-03-19T00:44:48Z,4450000,False,,,0,,J. Minott bad pass TURNOVER (3 TO),"[1631169, 1628449]",1610612750.0,MIN,,,,Minott,J. Minott,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,3.0,,,,,,,,,Boucher,1628449.0,,
452,PT02M22.00S,2023-03-19T00:43:31.0Z,3,REGULAR,steal,,[],1628449,,,1610612761,83,83,2023-03-19T00:43:33Z,4460000,False,,,0,,C. Boucher STEAL (1 STL),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
453,PT02M15.00S,2023-03-19T00:43:37.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627783,10.200394218134035,46.07843137254902,1610612761,85,83,2023-03-19T00:43:44Z,4470000,False,20.0,43.0,1,left,P. Siakam running Jump Shot (19 PTS),[1627783],1610612761.0,TOR,running,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,4.76,Made,,,,,,,19.0,,,,,,,,,,,
454,PT01M58.00S,2023-03-19T00:43:54.8Z,3,REGULAR,3pt,Jump Shot,[],1629162,93.77463863337714,4.901960784313726,1610612750,85,83,2023-03-19T00:44:01Z,4480000,False,-225.0,6.0,1,right,MISS J. McLaughlin 3PT,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,Left Corner 3,24+ Left,22.56,Missed,,,,,,,,,,,,,,,,,,
455,PT01M54.00S,2023-03-19T00:43:58.8Z,3,REGULAR,rebound,defensive,[],1628384,,,1610612761,85,83,2023-03-19T00:44:01Z,4490000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:2),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,,,454.0,2.0,2.0,0.0,,,,,,,,,,,,,,
456,PT01M41.00S,2023-03-19T00:44:11.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,16.113666228646515,44.85294117647059,1610612761,87,83,2023-03-19T00:44:16Z,4500000,False,26.0,99.0,1,left,P. Siakam 10' turnaround Jump Shot (21 PTS),[1627783],1610612761.0,TOR,turnaround,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,10.23,Made,,,,,,,21.0,,,,,,,,,,,
457,PT01M25.00S,2023-03-19T00:44:27.4Z,3,REGULAR,3pt,Jump Shot,[],1629638,95.0886990801577,97.05882352941177,1610612750,87,83,2023-03-19T00:44:32Z,4510000,False,235.0,-6.0,1,right,MISS N. Alexander-Walker step back 3PT,[1629638],1610612750.0,MIN,step back,,,Alexander-Walker,N. Alexander-Walker,,,,,Right Corner 3,24+ Right,23.54,Missed,,,,,,,,,,,,,,,,,,
458,PT01M22.00S,2023-03-19T00:44:30.4Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,87,83,2023-03-19T00:44:32Z,4520000,False,,,0,,P. Siakam REBOUND (Off:2 Def:6),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Right Corner 3,24+ Right,,,457.0,8.0,6.0,2.0,,,,,,,,,,,,,,
459,PT01M18.00S,2023-03-19T00:44:35.0Z,3,REGULAR,turnover,lost ball,[],1627832,,,1610612761,87,83,2023-03-19T00:44:39Z,4530000,False,,,0,,F. VanVleet lost ball TURNOVER (3 TO),"[1627832, 1629638]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,3.0,,,,,,,,,Alexander-Walker,1629638.0,,
460,PT01M18.00S,2023-03-19T00:44:35.0Z,3,REGULAR,steal,,[],1629638,,,1610612750,87,83,2023-03-19T00:44:37Z,4540000,False,,,0,,N. Alexander-Walker STEAL (2 STL),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
461,PT01M12.00S,2023-03-19T00:44:40.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631169,92.72339027595268,49.754901960784316,1610612750,87,85,2023-03-19T00:44:54Z,4550000,False,-1.0,16.0,1,right,J. Minott running alley-oop DUNK (4 PTS) (K. Anderson 5 AST),"[1631169, 203937]",1610612750.0,MIN,running alley-oop,,,Minott,J. Minott,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,,,4.0,,,,,K. Anderson,203937.0,5.0,,,,
464,PT01M00.00S,2023-03-19T00:45:05.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,8.229303547963205,52.69607843137255,1610612761,89,85,2023-03-19T00:45:12Z,4580000,False,-13.0,25.0,1,left,P. Siakam driving finger roll Layup (23 PTS),[1627783],1610612761.0,TOR,driving finger roll,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,2.83,Made,,,,,,,23.0,,,,,,,,,,,
465,PT00M36.10S,2023-03-19T00:45:31.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629675,87.46714848883047,46.81372549019608,1610612750,89,85,2023-03-19T00:45:37Z,4590000,False,-16.0,65.0,1,right,MISS N. Reid 6' driving Hook - blocked,"[1629675, 1628449]",1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,6.72,Missed,,,,,,,,,,,,,,,,,Boucher,1628449.0
466,PT00M36.10S,2023-03-19T00:45:31.4Z,3,REGULAR,block,,[],1628449,,,1610612750,89,85,2023-03-19T00:45:34Z,4600000,False,,,0,,C. Boucher BLOCK (2 BLK),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
467,PT00M33.20S,2023-03-19T00:45:34.3Z,3,REGULAR,rebound,defensive,[],1628449,,,1610612761,89,85,2023-03-19T00:45:37Z,4610000,False,,,0,,C. Boucher REBOUND (Off:0 Def:4),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,In The Paint (Non-RA),0-8 Center,,,465.0,4.0,4.0,0.0,,,,,,,,,,,,,,
468,PT00M23.90S,2023-03-19T00:45:44.1Z,3,REGULAR,3pt,Jump Shot,[],1628449,30.305519053876477,74.26470588235294,1610612761,92,85,2023-03-19T00:45:48Z,4620000,False,-121.0,232.0,1,left,C. Boucher 26' 3PT  (3 PTS) (P. Siakam 4 AST),"[1628449, 1627783]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Left Center,26.22,Made,,,,,,,3.0,,,,,P. Siakam,1627783.0,4.0,,,,
470,PT00M04.80S,2023-03-19T00:46:12.0Z,3,REGULAR,turnover,bad pass,[],1629162,,,1610612750,92,85,2023-03-19T00:46:18Z,4640000,False,,,0,,J. McLaughlin bad pass TURNOVER (3 TO),"[1629162, 1629018]",1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,Above the Break 3,24+ Left Center,,,,,,,,3.0,,,,,,,,,Trent Jr.,1629018.0,,
471,PT00M04.80S,2023-03-19T00:46:12.0Z,3,REGULAR,steal,,[],1629018,,,1610612761,92,85,2023-03-19T00:46:13Z,4650000,False,,,0,,G. Trent Jr. STEAL (5 STL),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
472,PT00M01.80S,2023-03-19T00:46:15.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629018,9.149145860709593,52.450980392156865,1610612761,94,85,2023-03-19T00:46:23Z,4660000,False,-12.0,34.0,1,left,G. Trent Jr. running finger roll Layup (13 PTS),[1629018],1610612761.0,TOR,running finger roll,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,3.57,Made,,,,,,,13.0,,,,,,,,,,,
473,PT00M00.50S,2023-03-19T00:46:20.4Z,3,REGULAR,3pt,Jump Shot,[],203937,69.72733245729303,12.009803921568627,1610612750,94,85,2023-03-19T00:46:47Z,4670000,False,-190.0,232.0,1,right,MISS K. Anderson 30' 3PT,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Left Center,30.0,Missed,,,,,,,,,,,,,,,,,,
474,PT00M00.50S,2023-03-19T00:46:20.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,94,85,2023-03-19T00:46:47Z,4680000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Left Center,,,473.0,,,,,,,,,,,,,,,,,
475,PT00M00.00S,2023-03-19T00:46:25.1Z,3,REGULAR,period,end,[],0,,,1610612750,94,85,2023-03-19T00:46:25Z,4690000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT12M00.00S,2023-03-19T00:47:32.3Z,4,REGULAR,substitution,out,['startperiod'],1628384,,,1610612750,94,85,2023-03-19T00:48:54Z,4700000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT12M00.00S,2023-03-19T00:47:32.3Z,4,REGULAR,substitution,out,['startperiod'],1627832,,,1610612750,94,85,2023-03-19T00:48:54Z,4710000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT12M00.00S,2023-03-19T00:47:32.3Z,4,REGULAR,substitution,out,['startperiod'],1629675,,,1610612750,94,85,2023-03-19T00:48:54Z,4720000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT12M00.00S,2023-03-19T00:47:32.3Z,4,REGULAR,substitution,out,['startperiod'],1631169,,,1610612750,94,85,2023-03-19T00:48:54Z,4730000,False,,,0,,SUB out: J. Minott,[1631169],1610612750.0,MIN,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2023-03-19T00:47:32.3Z,4,REGULAR,substitution,in,['startperiod'],203115,,,1610612750,94,85,2023-03-19T00:48:54Z,4740000,False,,,0,,SUB in: W. Barton,[203115],1610612761.0,TOR,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2023-03-19T00:47:32.3Z,4,REGULAR,substitution,in,['startperiod'],1630567,,,1610612750,94,85,2023-03-19T00:48:54Z,4750000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2023-03-19T00:47:32.3Z,4,REGULAR,substitution,in,['startperiod'],203497,,,1610612750,94,85,2023-03-19T00:48:54Z,4760000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2023-03-19T00:47:32.3Z,4,REGULAR,substitution,in,['startperiod'],201144,,,1610612750,94,85,2023-03-19T00:48:54Z,4770000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2023-03-19T00:49:05.7Z,4,REGULAR,period,start,[],0,,,1610612761,94,85,2023-03-19T00:49:05Z,4780000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT11M46.00S,2023-03-19T00:49:19.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,18.873193166885677,34.31372549019608,1610612761,96,85,2023-03-19T00:49:25Z,4790000,False,78.0,125.0,1,left,P. Siakam 14' pullup Jump Shot (25 PTS),[1627783],1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Right,14.75,Made,,,,,,,25.0,,,,,,,,,,,
486,PT11M26.00S,2023-03-19T00:49:37.9Z,4,REGULAR,3pt,Jump Shot,[],201144,93.51182654402102,4.6568627450980395,1610612750,96,85,2023-03-19T00:49:45Z,4800000,False,-227.0,8.0,1,right,MISS M. Conley 3PT,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Left Corner 3,24+ Left,22.69,Missed,,,,,,,,,,,,,,,,,,
487,PT11M25.00S,2023-03-19T00:49:38.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612750,96,85,2023-03-19T00:49:45Z,4810000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Left Corner 3,24+ Left,,,486.0,,,,,,,,,,,,,,,,,
490,PT11M17.00S,2023-03-19T00:50:24.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629638,77.21747700394218,89.2156862745098,1610612750,96,85,2023-03-19T00:50:29Z,4840000,False,196.0,162.0,1,right,MISS N. Alexander-Walker 25' step back 3PT,[1629638],1610612750.0,MIN,step back,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,25.42,Missed,,,,,,,,,,,,,,,,,,
491,PT11M14.00S,2023-03-19T00:50:27.3Z,4,REGULAR,rebound,defensive,[],203115,,,1610612761,96,85,2023-03-19T00:50:29Z,4850000,False,,,0,,W. Barton REBOUND (Off:0 Def:4),[203115],1610612761.0,TOR,,,,Barton,W. Barton,,,,,Above the Break 3,24+ Right Center,,,490.0,4.0,4.0,0.0,,,,,,,,,,,,,,
492,PT11M04.00S,2023-03-19T00:50:38.7Z,4,REGULAR,foul,offensive,[],1627783,,,1610612761,96,85,2023-03-19T00:50:57Z,4860000,False,,,0,,P. Siakam charge offensive FOUL (4 PF),"[1627783, 1629638]",1610612761.0,TOR,charge,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Right,,,,,,,2530.0,,,4.0,0.0,Alexander-Walker,1629638.0,,,,,,,
494,PT11M04.00S,2023-03-19T00:50:38.7Z,4,REGULAR,turnover,offensive foul,[],1627783,,,1610612761,96,85,2023-03-19T00:50:57Z,4880000,False,,,0,,P. Siakam offensive foul TURNOVER (2 TO),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Right,,,,,,,2530.0,2.0,,,,,,,,,,,,
495,PT10M47.00S,2023-03-19T00:51:10.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203937,74.45795006570303,83.33333333333334,1610612750,96,85,2023-03-19T00:51:16Z,4890000,False,167.0,188.0,1,right,MISS K. Anderson 25' 3PT,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Right Center,25.1,Missed,,,,,,,,,,,,,,,,,,
496,PT10M43.00S,2023-03-19T00:51:14.7Z,4,REGULAR,rebound,offensive,[],1629638,,,1610612750,96,85,2023-03-19T00:51:16Z,4900000,False,,,0,,N. Alexander-Walker REBOUND (Off:1 Def:1),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,,,495.0,2.0,1.0,1.0,,,,,,,,,,,,,,
497,PT10M42.00S,2023-03-19T00:51:16.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",203497,92.59198423127464,50.0,1610612750,96,87,2023-03-19T00:51:20Z,4910000,False,0.0,17.0,1,right,R. Gobert alley-oop DUNK (14 PTS) (N. Alexander-Walker 2 AST),"[203497, 1629638]",1610612750.0,MIN,alley-oop,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.71,Made,,,,,,,14.0,,,,,N. Alexander-Walker,1629638.0,2.0,,,,
499,PT10M29.00S,2023-03-19T00:51:32.6Z,4,REGULAR,foul,personal,['2freethrow'],201144,,,1610612761,96,87,2023-03-19T00:51:45Z,4930000,False,,,0,,M. Conley shooting personal FOUL (2 PF) (Barnes 2 FT),"[201144, 1630567]",1610612750.0,MIN,shooting,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1198.0,,,2.0,0.0,Barnes,1630567.0,,,,,,,
501,PT10M29.00S,2023-03-19T00:51:58.8Z,4,REGULAR,freethrow,1 of 2,[],1630567,,,1610612761,97,87,2023-03-19T00:51:58Z,4950000,False,,,0,,S. Barnes Free Throw 1 of 2 (7 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
