actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
413,PT04M31.00S,2023-01-15T02:09:41.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631100,82.47371879106439,49.26470588235294,1610612737,71,83,2023-01-15T02:09:45Z,4110000,False,-4.0,112.0,1,right,A. Griffin 11' driving floating Jump Shot (7 PTS) (A. Holiday 1 AST),"[1631100, 1628988]",1610612737.0,ATL,driving floating,,,Griffin,A. Griffin,,,,,In The Paint (Non-RA),8-16 Center,11.23,Made,,,,,,,,,,,,,,,7.0,A. Holiday,1628988.0,1.0
415,PT04M05.00S,2023-01-15T02:10:11.0Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612761,71,83,2023-01-15T02:10:21Z,4130000,False,,,0,,TOR shot clock Team TURNOVER,[],1610612761.0,TOR,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
416,PT03M43.00S,2023-01-15T02:10:45.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628988,70.51576872536137,17.15686274509804,1610612737,71,83,2023-01-15T02:11:02Z,4140000,False,-164.0,225.0,1,right,MISS A. Holiday 27' 3PT,[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Left Center,27.83,Missed,,,,,,,,,,,,,,,,,,
417,PT03M39.00S,2023-01-15T02:10:49.9Z,3,REGULAR,rebound,defensive,[],1627832,,,1610612761,71,83,2023-01-15T02:11:02Z,4150000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:6),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,,,416.0,6.0,6.0,0.0,,,,,,,,,,,,,,
418,PT03M34.00S,2023-01-15T02:10:55.8Z,3,REGULAR,foul,personal,['2freethrow'],1631100,,,1610612761,71,83,2023-01-15T02:11:05Z,4160000,False,,,0,,A. Griffin shooting personal FOUL (2 PF) (Barnes 2 FT),"[1631100, 1630567]",1610612737.0,ATL,shooting,,,Griffin,A. Griffin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627962.0,,,2.0,0.0,Barnes,1630567.0,,,,
420,PT03M34.00S,2023-01-15T02:11:21.9Z,3,REGULAR,freethrow,1 of 2,[],1630567,,,1610612761,72,83,2023-01-15T02:11:21Z,4180000,False,,,0,,S. Barnes Free Throw 1 of 2 (20 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Made,,,,,,,,,,,,,,,20.0,,,
421,PT03M34.00S,2023-01-15T02:11:22.8Z,3,REGULAR,substitution,out,[],1628384,,,1610612761,72,83,2023-01-15T02:11:25Z,4190000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT03M34.00S,2023-01-15T02:11:22.8Z,3,REGULAR,substitution,in,[],1630173,,,1610612761,72,83,2023-01-15T02:11:25Z,4200000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT03M34.00S,2023-01-15T02:11:22.8Z,3,REGULAR,substitution,out,[],1627832,,,1610612761,72,83,2023-01-15T02:11:34Z,4210000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT03M34.00S,2023-01-15T02:11:22.8Z,3,REGULAR,substitution,in,[],1629018,,,1610612761,72,83,2023-01-15T02:11:34Z,4220000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT03M34.00S,2023-01-15T02:11:45.8Z,3,REGULAR,freethrow,2 of 2,[],1630567,,,1610612761,73,83,2023-01-15T02:11:45Z,4230000,False,,,0,,S. Barnes Free Throw 2 of 2 (21 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Made,,,,,,,,,,,,,,,21.0,,,
426,PT03M17.00S,2023-01-15T02:12:06.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628988,82.21090670170827,48.03921568627451,1610612737,73,85,2023-01-15T02:12:11Z,4240000,False,-10.0,115.0,1,right,A. Holiday 11' turnaround fadeaway Jump Shot (4 PTS),[1628988],1610612737.0,ATL,turnaround fadeaway,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),8-16 Center,11.51,Made,,,,,,,,,,,,,,,4.0,,,
427,PT03M02.00S,2023-01-15T02:12:21.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,6.783837056504599,50.98039215686274,1610612761,73,85,2023-01-15T02:12:34Z,4250000,False,-5.0,11.0,1,left,MISS P. Achiuwa Layup - blocked,"[1630173, 1630168]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,1.23,Missed,,,,,,,,,Okongwu,1630168.0,,,,,,,,
428,PT03M02.00S,2023-01-15T02:12:21.3Z,3,REGULAR,block,,[],1630168,,,1610612761,73,85,2023-01-15T02:12:23Z,4260000,False,,,0,,O. Okongwu BLOCK (1 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
429,PT02M58.00S,2023-01-15T02:12:25.3Z,3,REGULAR,rebound,offensive,[],1627783,,,1610612761,73,85,2023-01-15T02:12:28Z,4270000,False,,,0,,P. Siakam REBOUND (Off:1 Def:4),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,427.0,5.0,4.0,1.0,,,,,,,,,,,,,,
430,PT02M58.00S,2023-01-15T02:12:25.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627783,5.590000152587891,50.0,1610612761,75,85,2023-01-15T02:12:25Z,4280000,False,0.0,0.0,1,left,P. Siakam putback Layup (13 PTS),[1627783],1610612761.0,TOR,putback,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,,,,,13.0,,,
431,PT02M38.00S,2023-01-15T02:12:44.9Z,3,REGULAR,3pt,Jump Shot,[],1631100,94.95729303547962,2.696078431372549,1610612737,75,88,2023-01-15T02:12:49Z,4290000,False,-237.0,-5.0,1,right,A. Griffin 3PT  (10 PTS) (T. Young 7 AST),"[1631100, 1629027]",1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Left Corner 3,24+ Left,23.66,Made,,,,,,,,,,,,,,,10.0,T. Young,1629027.0,7.0
433,PT02M26.00S,2023-01-15T02:12:56.7Z,3,REGULAR,3pt,Jump Shot,[],1627783,29.38567674113009,21.07843137254902,1610612761,75,88,2023-01-15T02:13:00Z,4310000,False,145.0,224.0,1,left,MISS P. Siakam 26' pullup 3PT,[1627783],1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,26.64,Missed,,,,,,,,,,,,,,,,,,
434,PT02M23.00S,2023-01-15T02:12:59.7Z,3,REGULAR,rebound,defensive,[],1628988,,,1610612737,75,88,2023-01-15T02:13:00Z,4320000,False,,,0,,A. Holiday REBOUND (Off:2 Def:1),[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Right Center,,,433.0,3.0,1.0,2.0,,,,,,,,,,,,,,
435,PT02M16.00S,2023-01-15T02:13:06.6Z,3,REGULAR,3pt,Jump Shot,[],1631100,71.17279894875165,79.16666666666666,1610612737,75,91,2023-01-15T02:13:11Z,4330000,False,146.0,218.0,1,right,A. Griffin 26' 3PT  (13 PTS) (T. Young 8 AST),"[1631100, 1629027]",1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Above the Break 3,24+ Right Center,26.27,Made,,,,,,,,,,,,,,,13.0,T. Young,1629027.0,8.0
437,PT01M57.00S,2023-01-15T02:13:25.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627783,7.5722733245729295,40.44117647058824,1610612761,77,91,2023-01-15T02:13:47Z,4350000,False,48.0,19.0,1,left,P. Siakam driving bank Hook (15 PTS) (G. Trent Jr. 1 AST),"[1627783, 1629018]",1610612761.0,TOR,driving bank,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,5.13,Made,,,,,,,,,,,,,,,15.0,G. Trent Jr.,1629018.0,1.0
439,PT01M44.00S,2023-01-15T02:13:38.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,93.38042049934296,51.9607843137255,1610612737,77,93,2023-01-15T02:13:42Z,4370000,False,10.0,10.0,1,right,O. Okongwu Layup (10 PTS) (T. Young 9 AST),"[1630168, 1629027]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,1.38,Made,,,,,,,,,,,,,,,10.0,T. Young,1629027.0,9.0
441,PT01M33.00S,2023-01-15T02:13:49.9Z,3,REGULAR,2pt,Jump Shot,[],1629018,6.915243101182654,29.65686274509804,1610612761,77,93,2023-01-15T02:13:59Z,4390000,False,102.0,13.0,1,left,MISS G. Trent Jr. 10' driving floating bank Shot,[1629018],1610612761.0,TOR,driving floating bank,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,8-16 Right,10.25,Missed,,,,,,,,,,,,,,,,,,
442,PT01M31.00S,2023-01-15T02:13:51.9Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,77,93,2023-01-15T02:13:54Z,4400000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:7),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Right,,,441.0,9.0,7.0,2.0,,,,,,,,,,,,,,
443,PT01M24.00S,2023-01-15T02:13:58.4Z,3,REGULAR,3pt,Jump Shot,[],1631100,77.21747700394218,89.70588235294117,1610612737,77,93,2023-01-15T02:14:04Z,4410000,False,199.0,162.0,1,right,MISS A. Griffin 25' 3PT,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Above the Break 3,24+ Right Center,25.6,Missed,,,,,,,,,,,,,,,,,,
444,PT01M21.00S,2023-01-15T02:14:01.4Z,3,REGULAR,rebound,defensive,[],1630201,,,1610612761,77,93,2023-01-15T02:14:04Z,4420000,False,,,0,,M. Flynn REBOUND (Off:0 Def:1),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Right Center,,,443.0,1.0,1.0,0.0,,,,,,,,,,,,,,
445,PT01M11.00S,2023-01-15T02:14:12.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629018,7.046649145860711,51.225490196078425,1610612761,79,93,2023-01-15T02:14:16Z,4430000,False,-6.0,14.0,1,left,G. Trent Jr. turnaround bank Jump Shot (7 PTS),[1629018],1610612761.0,TOR,turnaround bank,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,1.5,Made,,,,,,,,,,,,,,,7.0,,,
446,PT00M50.70S,2023-01-15T02:14:33.6Z,3,REGULAR,turnover,bad pass,[],1629027,,,1610612737,79,93,2023-01-15T02:14:38Z,4440000,False,,,0,,T. Young bad pass TURNOVER (2 TO),"[1629027, 1629018]",1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2.0,Trent Jr.,1629018.0,,,,,,,,,,,
447,PT00M50.70S,2023-01-15T02:14:33.6Z,3,REGULAR,steal,,[],1629018,,,1610612761,79,93,2023-01-15T02:14:35Z,4450000,False,,,0,,G. Trent Jr. STEAL (3 STL),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
448,PT00M44.50S,2023-01-15T02:14:39.8Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630201,17.0335085413929,96.56862745098039,1610612761,79,93,2023-01-15T02:16:03Z,4460000,False,-233.0,108.0,1,left,MISS M. Flynn 25' running pullup 3PT,[1630201],1610612761.0,TOR,running pullup,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Left Center,25.65,Missed,,,,,,,,,,,,,,,,,,
449,PT00M41.50S,2023-01-15T02:14:42.8Z,3,REGULAR,rebound,defensive,[],1631100,,,1610612737,79,93,2023-01-15T02:14:47Z,4470000,False,,,0,,A. Griffin REBOUND (Off:0 Def:3),[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Above the Break 3,24+ Left Center,,,448.0,3.0,3.0,0.0,,,,,,,,,,,,,,
450,PT00M25.90S,2023-01-15T02:14:58.4Z,3,REGULAR,3pt,Jump Shot,[],1629631,89.43823915900131,95.34313725490196,1610612737,79,93,2023-01-15T02:15:04Z,4480000,False,227.0,47.0,1,right,MISS D. Hunter 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Right Corner 3,24+ Right,23.15,Missed,,,,,,,,,,,,,,,,,,
451,PT00M22.60S,2023-01-15T02:15:01.7Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,79,93,2023-01-15T02:15:01Z,4490000,False,,,0,,S. Barnes REBOUND (Off:3 Def:8),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Right Corner 3,24+ Right,,,450.0,11.0,8.0,3.0,,,,,,,,,,,,,,
452,PT00M07.20S,2023-01-15T02:15:18.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,13.748357424441524,42.40196078431372,1610612761,79,93,2023-01-15T02:15:24Z,4500000,False,38.0,77.0,1,left,MISS P. Siakam 8' driving floating Shot - blocked,"[1627783, 1630168]",1610612761.0,TOR,driving floating,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,8.56,Missed,,,,,,,,,Okongwu,1630168.0,,,,,,,,
453,PT00M07.20S,2023-01-15T02:15:18.3Z,3,REGULAR,block,,[],1630168,,,1610612761,79,93,2023-01-15T02:15:21Z,4510000,False,,,0,,O. Okongwu BLOCK (2 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
454,PT00M07.20S,2023-01-15T02:15:18.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612761,79,93,2023-01-15T02:15:24Z,4520000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,452.0,,,,,,,,,,,,,,,,,
456,PT00M07.00S,2023-01-15T02:15:39.1Z,3,REGULAR,foul,offensive,[],1627783,,,1610612761,79,93,2023-01-15T02:16:43Z,4540000,False,,,0,,P. Siakam offensive FOUL (4 PF),"[1627783, 1628988]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Right,,,,,,,,,,1626300.0,,,4.0,0.0,Holiday,1628988.0,,,,
458,PT00M07.00S,2023-01-15T02:15:39.1Z,3,REGULAR,turnover,offensive foul,[],1627783,,,1610612761,79,93,2023-01-15T02:16:43Z,4560000,False,,,0,,P. Siakam offensive foul TURNOVER (3 TO),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Right,,,,,,,3.0,,,1626300.0,,,,,,,,,,
459,PT00M01.80S,2023-01-15T02:15:58.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629027,65.25952693823915,73.52941176470588,1610612737,79,96,2023-01-15T02:16:04Z,4570000,False,118.0,274.0,1,right,T. Young 29' 3PT step back (24 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,29.83,Made,,,,,,,,,,,,,,,24.0,,,
460,PT00M00.30S,2023-01-15T02:16:05.3Z,3,REGULAR,3pt,Jump Shot,[],1627783,57.90078843626807,46.07843137254902,1610612761,79,96,2023-01-15T02:18:25Z,4580000,False,20.0,492.0,1,left,MISS P. Siakam 49' 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,49.22,Missed,,,,,,,,,,,,,,,,,,
461,PT00M00.10S,2023-01-15T02:16:05.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612761,79,96,2023-01-15T02:16:28Z,4590000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Center,,,460.0,,,,,,,,,,,,,,,,,
462,PT00M00.00S,2023-01-15T02:16:10.1Z,3,REGULAR,period,end,[],0,,,1610612761,79,96,2023-01-15T02:16:10Z,4600000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT12M00.00S,2023-01-15T02:18:15.6Z,4,REGULAR,substitution,out,['startperiod'],1630567,,,1610612761,79,96,2023-01-15T02:18:40Z,4610000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT12M00.00S,2023-01-15T02:18:15.6Z,4,REGULAR,substitution,out,['startperiod'],1627783,,,1610612761,79,96,2023-01-15T02:18:40Z,4620000,False,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT12M00.00S,2023-01-15T02:18:15.6Z,4,REGULAR,substitution,out,['startperiod'],1629018,,,1610612761,79,96,2023-01-15T02:18:40Z,4630000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT12M00.00S,2023-01-15T02:18:15.6Z,4,REGULAR,substitution,out,['startperiod'],1629631,,,1610612761,79,96,2023-01-15T02:18:40Z,4640000,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT12M00.00S,2023-01-15T02:18:15.6Z,4,REGULAR,substitution,out,['startperiod'],1630168,,,1610612761,79,96,2023-01-15T02:18:40Z,4650000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT12M00.00S,2023-01-15T02:18:15.6Z,4,REGULAR,substitution,out,['startperiod'],1629027,,,1610612761,79,96,2023-01-15T02:18:40Z,4660000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT12M00.00S,2023-01-15T02:18:15.6Z,4,REGULAR,substitution,in,['startperiod'],1628384,,,1610612761,79,96,2023-01-15T02:18:40Z,4670000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT12M00.00S,2023-01-15T02:18:15.6Z,4,REGULAR,substitution,in,['startperiod'],1627823,,,1610612761,79,96,2023-01-15T02:18:40Z,4680000,False,,,0,,SUB in: J. Hernangomez,[1627823],1610612761.0,TOR,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT12M00.00S,2023-01-15T02:18:15.6Z,4,REGULAR,substitution,in,['startperiod'],1628449,,,1610612761,79,96,2023-01-15T02:18:40Z,4690000,False,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT12M00.00S,2023-01-15T02:18:15.6Z,4,REGULAR,substitution,in,['startperiod'],1627749,,,1610612761,79,96,2023-01-15T02:18:40Z,4700000,False,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT12M00.00S,2023-01-15T02:18:15.6Z,4,REGULAR,substitution,in,['startperiod'],1628381,,,1610612761,79,96,2023-01-15T02:18:40Z,4710000,False,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT12M00.00S,2023-01-15T02:18:15.6Z,4,REGULAR,substitution,in,['startperiod'],1630552,,,1610612761,79,96,2023-01-15T02:18:40Z,4720000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2023-01-15T02:18:47.0Z,4,REGULAR,period,start,[],0,,,1610612761,79,96,2023-01-15T02:18:47Z,4730000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT11M38.00S,2023-01-15T02:19:07.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,7.440867279894875,54.166666666666664,1610612761,79,96,2023-01-15T02:19:12Z,4740000,False,-21.0,17.0,1,left,MISS O. Anunoby driving finger roll Layup,[1628384],1610612761.0,TOR,driving finger roll,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,2.71,Missed,,,,,,,,,,,,,,,,,,
477,PT11M35.00S,2023-01-15T02:19:10.7Z,4,REGULAR,rebound,offensive,[],1628449,,,1610612761,79,96,2023-01-15T02:19:12Z,4750000,False,,,0,,C. Boucher REBOUND (Off:1 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,,,476.0,2.0,1.0,1.0,,,,,,,,,,,,,,
478,PT11M35.00S,2023-01-15T02:19:10.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628449,5.590000152587891,50.0,1610612761,81,96,2023-01-15T02:19:10Z,4760000,False,0.0,0.0,1,left,C. Boucher tip DUNK (2 PTS),[1628449],1610612761.0,TOR,tip,,,Boucher,C. Boucher,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,,,,,2.0,,,
479,PT11M18.00S,2023-01-15T02:19:28.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630552,92.72339027595268,53.18627450980392,1610612737,81,96,2023-01-15T02:19:40Z,4770000,False,16.0,16.0,1,right,MISS J. Johnson cutting Layup,[1630552],1610612737.0,ATL,cutting,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,2.25,Missed,,,,,,,,,,,,,,,,,,
480,PT11M17.00S,2023-01-15T02:19:29.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612761,81,96,2023-01-15T02:19:40Z,4780000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Restricted Area,0-8 Center,,,479.0,,,,,,,,,,,,,,,,,
482,PT10M58.00S,2023-01-15T02:20:01.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628384,17.821944809461236,46.07843137254902,1610612761,83,96,2023-01-15T02:20:06Z,4800000,False,20.0,115.0,1,left,O. Anunoby 11' turnaround fadeaway Jump Shot (14 PTS),[1628384],1610612761.0,TOR,turnaround fadeaway,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),8-16 Center,11.67,Made,,,,,,,,,,,,,,,14.0,,,
483,PT10M36.00S,2023-01-15T02:20:27.6Z,4,REGULAR,foul,personal,[],1630201,,,1610612737,83,96,2023-01-15T02:20:34Z,4810000,False,,,0,,M. Flynn personal FOUL (1 PF),"[1630201, 1628988]",1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,1627962.0,,,1.0,0.0,Holiday,1628988.0,,,,
486,PT10M27.00S,2023-01-15T02:21:00.6Z,4,REGULAR,foul,personal,[],1627823,,,1610612737,83,96,2023-01-15T02:21:07Z,4840000,False,,,0,,J. Hernangomez personal FOUL (2 PF),"[1627823, 1631100]",1610612761.0,TOR,,,,Hernangomez,J. Hernangomez,,,,,Mid-Range,16-24 Left,,,,,,,,,,1626300.0,,,2.0,0.0,Griffin,1631100.0,,,,
488,PT10M22.00S,2023-01-15T02:21:17.5Z,4,REGULAR,2pt,Jump Shot,[],1628381,93.38042049934296,23.52941176470588,1610612737,83,98,2023-01-15T02:21:22Z,4860000,False,-132.0,10.0,1,right,J. Collins 13' Jump Shot (9 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Mid-Range,8-16 Left,13.28,Made,,,,,,,,,,,,,,,9.0,,,
489,PT09M58.00S,2023-01-15T02:21:40.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,6.258212877792378,39.705882352941174,1610612761,83,98,2023-01-15T02:25:44Z,4870000,False,51.0,6.0,1,left,MISS P. Achiuwa Layup - blocked,"[1630173, 1630552]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,5.19,Missed,,,,,,,,,Johnson,1630552.0,,,,,,,,
490,PT09M58.00S,2023-01-15T02:21:40.3Z,4,REGULAR,block,,[],1630552,,,1610612761,83,98,2023-01-15T02:21:42Z,4880000,False,,,0,,J. Johnson BLOCK (1 BLK),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
491,PT09M56.00S,2023-01-15T02:21:42.3Z,4,REGULAR,rebound,defensive,[],1630552,,,1610612737,83,98,2023-01-15T02:21:44Z,4890000,False,,,0,,J. Johnson REBOUND (Off:0 Def:2),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,489.0,2.0,2.0,0.0,,,,,,,,,,,,,,
492,PT09M45.00S,2023-01-15T02:21:54.0Z,4,REGULAR,2pt,Jump Shot,[],1628381,90.75229960578186,74.26470588235294,1610612737,83,100,2023-01-15T02:21:58Z,4900000,False,121.0,34.0,1,right,J. Collins 12' Jump Shot (11 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Mid-Range,8-16 Right,12.61,Made,,,,,,,,,,,,,,,11.0,,,
493,PT09M24.00S,2023-01-15T02:22:15.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630173,7.440867279894875,49.26470588235294,1610612761,85,100,2023-01-15T02:22:19Z,4910000,False,4.0,17.0,1,left,P. Achiuwa cutting DUNK (13 PTS) (O. Anunoby 1 AST),"[1630173, 1628384]",1610612761.0,TOR,cutting,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,1.78,Made,,,,,,,,,,,,,,,13.0,O. Anunoby,1628384.0,1.0
495,PT09M03.00S,2023-01-15T02:22:35.6Z,4,REGULAR,3pt,Jump Shot,[],1631100,70.25295663600527,20.588235294117645,1610612737,85,100,2023-01-15T02:22:40Z,4930000,False,-147.0,227.0,1,right,MISS A. Griffin 27' step back 3PT,[1631100],1610612737.0,ATL,step back,,,Griffin,A. Griffin,,,,,Above the Break 3,24+ Left Center,27.06,Missed,,,,,,,,,,,,,,,,,,
