actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
427,PT06M11.00S,2022-10-20T01:08:03.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201567,94.03745072273325,49.26470588235294,1610612739,64,69,2022-10-20T01:08:07Z,4260000,-4.0,4.0,1,right,K. Love Layup (8 PTS) (D. Mitchell 6 AST),"[201567, 1628378]",1610612739.0,CLE,,,,Love,K. Love,,,,,Restricted Area,0-8 Center,0.51,Made,,,,,8.0,,,D. Mitchell,1628378.0,6.0,,,,,,,,
429,PT06M01.00S,2022-10-20T01:08:13.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628384,9.543363994743759,40.19607843137255,1610612761,64,69,2022-10-20T01:08:17Z,4280000,49.0,37.0,1,left,MISS O. Anunoby 6' turnaround Hook,[1628384],1610612761.0,TOR,turnaround,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,6.15,Missed,,,,,,,,,,,,,,,,,,
430,PT05M59.00S,2022-10-20T01:08:15.1Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,64,69,2022-10-20T01:08:17Z,4290000,,,0,,K. Love REBOUND (Off:0 Def:5),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,In The Paint (Non-RA),0-8 Center,,,429.0,5.0,5.0,0.0,,,,,,,,,,,,,,
431,PT05M48.00S,2022-10-20T01:08:25.7Z,3,REGULAR,3pt,Jump Shot,[],1628378,72.22404730617609,17.401960784313726,1610612739,64,69,2022-10-20T01:08:32Z,4300000,-163.0,209.0,1,right,MISS D. Mitchell 26' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,26.47,Missed,,,,,,,,,,,,,,,,,,
432,PT05M47.00S,2022-10-20T01:08:26.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612761,64,69,2022-10-20T01:08:36Z,4310000,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Left Center,,,431.0,,,,,,,,,,,,,,,,,
434,PT05M47.00S,2022-10-20T01:08:40.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630171,,,1610612761,64,69,2022-10-20T01:08:53Z,4330000,,,0,,I. Okoro loose ball personal FOUL (3 PF) (Anunoby 2 FT),"[1630171, 1628384]",1610612739.0,CLE,loose ball,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1626300.0,,,,,3.0,0.0,Anunoby,1628384.0,,,,
436,PT05M47.00S,2022-10-20T01:09:06.2Z,3,REGULAR,freethrow,1 of 2,[],1628384,,,1610612761,65,69,2022-10-20T01:09:06Z,4350000,,,0,,O. Anunoby Free Throw 1 of 2 (7 PTS),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
437,PT05M47.00S,2022-10-20T01:09:10.6Z,3,REGULAR,substitution,out,[],1629018,,,1610612761,65,69,2022-10-20T01:09:17Z,4360000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT05M47.00S,2022-10-20T01:09:10.6Z,3,REGULAR,substitution,in,[],1630173,,,1610612761,65,69,2022-10-20T01:09:17Z,4370000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT05M47.00S,2022-10-20T01:09:29.0Z,3,REGULAR,freethrow,2 of 2,[],1628384,,,1610612761,66,69,2022-10-20T01:09:29Z,4380000,,,0,,O. Anunoby Free Throw 2 of 2 (8 PTS),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
440,PT05M35.00S,2022-10-20T01:09:42.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,92.85479632063075,56.61764705882353,1610612739,66,71,2022-10-20T02:19:06Z,4390000,33.0,15.0,1,right,D. Mitchell driving Layup (20 PTS),[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,3.62,Made,,,,,20.0,,,,,,,,,,,,,
441,PT05M19.00S,2022-10-20T01:10:00.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630171,,,1610612761,66,71,2022-10-20T01:10:12Z,4400000,,,0,,I. Okoro shooting personal FOUL (4 PF) (Siakam 2 FT),"[1630171, 1627783]",1610612739.0,CLE,shooting,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1626300.0,,,,,4.0,0.0,Siakam,1627783.0,,,,
443,PT05M19.00S,2022-10-20T01:10:31.2Z,3,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,66,71,2022-10-20T01:10:31Z,4420000,,,0,,MISS P. Siakam Free Throw 1 of 2,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
444,PT05M19.00S,2022-10-20T01:10:31.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,66,71,2022-10-20T01:10:31Z,4430000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,443.0,,,,,,,,,,,,,,,,,
445,PT05M19.00S,2022-10-20T01:10:32.2Z,3,REGULAR,substitution,out,[],1626224,,,1610612761,66,71,2022-10-20T01:10:39Z,4440000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT05M19.00S,2022-10-20T01:10:32.2Z,3,REGULAR,substitution,out,[],1628378,,,1610612761,66,71,2022-10-20T01:10:39Z,4450000,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT05M19.00S,2022-10-20T01:10:32.2Z,3,REGULAR,substitution,in,[],203526,,,1610612761,66,71,2022-10-20T01:10:39Z,4460000,,,0,,SUB in: R. Neto,[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT05M19.00S,2022-10-20T01:10:32.2Z,3,REGULAR,substitution,in,[],1627747,,,1610612761,66,71,2022-10-20T01:10:39Z,4470000,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT05M19.00S,2022-10-20T01:10:52.0Z,3,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,67,71,2022-10-20T01:10:52Z,4480000,,,0,,P. Siakam Free Throw 2 of 2 (16 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
450,PT04M59.00S,2022-10-20T01:11:16.4Z,3,REGULAR,foul,personal,['2freethrow'],1627832,,,1610612739,67,71,2022-10-20T01:11:25Z,4490000,,,0,,F. VanVleet shooting personal FOUL (1 PF) (Allen 2 FT),"[1627832, 1628386]",1610612761.0,TOR,shooting,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,,,,,,,202026.0,,,,,1.0,0.0,Allen,1628386.0,,,,
452,PT04M59.00S,2022-10-20T01:11:47.1Z,3,REGULAR,freethrow,1 of 2,[],1628386,,,1610612739,67,72,2022-10-20T01:11:47Z,4510000,,,0,,J. Allen Free Throw 1 of 2 (8 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
453,PT04M59.00S,2022-10-20T01:11:48.1Z,3,REGULAR,substitution,out,[],1630171,,,1610612739,67,72,2022-10-20T01:11:52Z,4520000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT04M59.00S,2022-10-20T01:11:48.1Z,3,REGULAR,substitution,in,[],1629731,,,1610612739,67,72,2022-10-20T01:11:52Z,4530000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT04M59.00S,2022-10-20T01:12:05.2Z,3,REGULAR,freethrow,2 of 2,[],1628386,,,1610612739,67,73,2022-10-20T01:12:05Z,4540000,,,0,,J. Allen Free Throw 2 of 2 (9 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
456,PT04M42.00S,2022-10-20T01:12:27.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,8.229303547963205,44.6078431372549,1610612761,67,73,2022-10-20T01:12:32Z,4550000,27.0,25.0,1,left,MISS P. Siakam driving Layup,[1627783],1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,3.67,Missed,,,,,,,,,,,,,,,,,,
457,PT04M39.00S,2022-10-20T01:12:30.5Z,3,REGULAR,rebound,offensive,[],1631132,,,1610612761,67,73,2022-10-20T01:12:32Z,4560000,,,0,,C. Koloko REBOUND (Off:2 Def:4),[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,Restricted Area,0-8 Center,,,456.0,6.0,4.0,2.0,,,,,,,,,,,,,,
458,PT04M39.00S,2022-10-20T01:12:31.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631132,5.590000152587891,50.0,1610612761,69,73,2022-10-20T01:12:31Z,4570000,0.0,0.0,1,left,C. Koloko tip DUNK (3 PTS),[1631132],1610612761.0,TOR,tip,,,Koloko,C. Koloko,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,3.0,,,,,,,,,,,,,
459,PT04M26.00S,2022-10-20T01:12:44.1Z,3,REGULAR,3pt,Jump Shot,[],201567,72.09264126149803,17.892156862745097,1610612739,69,73,2022-10-20T01:12:48Z,4580000,-161.0,210.0,1,right,MISS K. Love 26' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,26.42,Missed,,,,,,,,,,,,,,,,,,
460,PT04M22.00S,2022-10-20T01:12:48.1Z,3,REGULAR,rebound,defensive,[],1628384,,,1610612761,69,73,2022-10-20T01:12:48Z,4590000,,,0,,O. Anunoby REBOUND (Off:0 Def:4),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,459.0,4.0,4.0,0.0,,,,,,,,,,,,,,
461,PT04M12.00S,2022-10-20T01:12:58.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627783,12.434296977660972,40.19607843137255,1610612761,71,73,2022-10-20T01:13:02Z,4600000,49.0,64.0,1,left,P. Siakam 8' driving bank Hook (18 PTS),[1627783],1610612761.0,TOR,driving bank,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Right,8.09,Made,,,,,18.0,,,,,,,,,,,,,
462,PT03M48.00S,2022-10-20T01:13:21.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,81.8166885676741,40.19607843137255,1610612739,71,73,2022-10-20T01:13:27Z,4610000,-49.0,118.0,1,right,MISS C. LeVert 12' fadeaway Shot,[1627747],1610612739.0,CLE,fadeaway,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,12.81,Missed,,,,,,,,,,,,,,,,,,
463,PT03M45.00S,2022-10-20T01:13:24.6Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,71,73,2022-10-20T01:13:27Z,4620000,,,0,,P. Siakam REBOUND (Off:3 Def:8),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,,,462.0,11.0,8.0,3.0,,,,,,,,,,,,,,
465,PT03M42.00S,2022-10-20T01:13:34.0Z,3,REGULAR,substitution,out,[],1627832,,,1610612761,71,73,2022-10-20T01:13:40Z,4640000,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT03M42.00S,2022-10-20T01:13:34.0Z,3,REGULAR,substitution,out,[],1628386,,,1610612761,71,73,2022-10-20T01:13:40Z,4650000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT03M42.00S,2022-10-20T01:13:34.0Z,3,REGULAR,substitution,in,[],1630625,,,1610612761,71,73,2022-10-20T01:13:40Z,4660000,,,0,,SUB in: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT03M42.00S,2022-10-20T01:13:34.0Z,3,REGULAR,substitution,in,[],1630596,,,1610612761,71,73,2022-10-20T01:13:40Z,4670000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT03M42.00S,2022-10-20T01:13:34.0Z,3,REGULAR,substitution,out,[],1628384,,,1610612761,71,73,2022-10-20T01:13:56Z,4680000,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT03M42.00S,2022-10-20T01:13:34.0Z,3,REGULAR,substitution,in,[],201152,,,1610612761,71,73,2022-10-20T01:13:56Z,4690000,,,0,,SUB in: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT03M30.00S,2022-10-20T01:14:15.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,19.004599211563733,44.6078431372549,1610612761,73,73,2022-10-20T01:14:20Z,4700000,27.0,126.0,1,left,P. Siakam 12' fadeaway Jump Shot (20 PTS),[1627783],1610612761.0,TOR,fadeaway,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,12.9,Made,,,,,20.0,,,,,,,,,,,,,
472,PT03M21.00S,2022-10-20T01:14:24.7Z,3,REGULAR,3pt,Jump Shot,[],201567,62.5,49.01960784313725,1610612739,73,73,2022-10-20T01:14:29Z,4710000,-5.0,300.0,1,right,MISS K. Love 30' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Center,30.0,Missed,,,,,,,,,,,,,,,,,,
473,PT03M18.00S,2022-10-20T01:14:27.7Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612761,73,73,2022-10-20T01:14:29Z,4720000,,,0,,P. Achiuwa REBOUND (Off:0 Def:2),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Center,,,472.0,2.0,2.0,0.0,,,,,,,,,,,,,,
474,PT03M08.00S,2022-10-20T01:14:38.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630173,14.011169513797633,45.588235294117645,1610612761,73,73,2022-10-20T02:18:51Z,4730000,22.0,79.0,1,left,MISS P. Achiuwa 8' floating Shot,[1630173],1610612761.0,TOR,floating,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),8-16 Center,8.22,Missed,,,,,,,,,,,,,,,,,,
475,PT03M06.00S,2022-10-20T01:14:40.0Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,73,73,2022-10-20T01:14:43Z,4740000,,,0,,E. Mobley REBOUND (Off:0 Def:4),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,474.0,4.0,4.0,0.0,,,,,,,,,,,,,,
476,PT02M59.00S,2022-10-20T01:14:47.2Z,3,REGULAR,3pt,Jump Shot,[],1630596,67.49342969776609,35.049019607843135,1610612739,73,73,2022-10-20T01:14:53Z,4750000,-75.0,253.0,1,right,MISS E. Mobley 26' bank 3PT,[1630596],1610612739.0,CLE,bank,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Center,26.39,Missed,,,,,,,,,,,,,,,,,,
477,PT02M55.00S,2022-10-20T01:14:51.2Z,3,REGULAR,rebound,defensive,[],1630625,,,1610612761,73,73,2022-10-20T01:14:53Z,4760000,,,0,,D. Banton REBOUND (Off:0 Def:1),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,Above the Break 3,24+ Center,,,476.0,1.0,1.0,0.0,,,,,,,,,,,,,,
479,PT02M42.00S,2022-10-20T01:15:17.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630596,,,1610612761,73,73,2022-10-20T01:15:25Z,4780000,,,0,,E. Mobley shooting personal FOUL (1 PF) (Siakam 2 FT),"[1630596, 1627783]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,202026.0,,,,,1.0,0.0,Siakam,1627783.0,,,,
481,PT02M42.00S,2022-10-20T01:15:30.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,73,73,2022-10-20T01:15:30Z,4800000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT02M42.00S,2022-10-20T01:15:32.3Z,3,REGULAR,substitution,out,[],203526,,,1610612761,73,73,2022-10-20T01:18:03Z,4810000,,,0,,SUB out: R. Neto,[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT02M42.00S,2022-10-20T01:15:32.3Z,3,REGULAR,substitution,in,[],1628378,,,1610612761,73,73,2022-10-20T01:18:03Z,4820000,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT02M42.00S,2022-10-20T01:18:31.1Z,3,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,73,73,2022-10-20T01:18:31Z,4830000,,,0,,MISS P. Siakam Free Throw 1 of 2,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
485,PT02M42.00S,2022-10-20T01:18:31.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,73,73,2022-10-20T01:18:31Z,4840000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,484.0,,,,,,,,,,,,,,,,,
486,PT02M42.00S,2022-10-20T01:18:47.4Z,3,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,74,73,2022-10-20T01:18:47Z,4850000,,,0,,P. Siakam Free Throw 2 of 2 (21 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,21.0,,,,,,,,,,,,,
487,PT02M18.00S,2022-10-20T01:19:12.8Z,3,REGULAR,3pt,Jump Shot,[],1627747,66.04796320630749,67.40196078431373,1610612739,74,76,2022-10-20T01:19:17Z,4860000,87.0,267.0,1,right,C. LeVert 28' 3PT  (8 PTS) (D. Wade 1 AST),"[1627747, 1629731]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,28.04,Made,,,,,8.0,,,D. Wade,1629731.0,1.0,,,,,,,,
489,PT01M54.00S,2022-10-20T01:19:37.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,18.347568988173457,39.950980392156865,1610612761,74,76,2022-10-20T01:19:45Z,4880000,50.0,120.0,1,left,MISS P. Siakam 13' turnaround fadeaway Shot,[1627783],1610612761.0,TOR,turnaround fadeaway,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,13.01,Missed,,,,,,,,,,,,,,,,,,
490,PT01M51.00S,2022-10-20T01:19:40.2Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,74,76,2022-10-20T01:19:45Z,4890000,,,0,,K. Love REBOUND (Off:0 Def:6),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,In The Paint (Non-RA),8-16 Center,,,489.0,6.0,6.0,0.0,,,,,,,,,,,,,,
491,PT01M47.00S,2022-10-20T01:19:45.5Z,3,REGULAR,foul,personal,[],1627783,,,1610612739,74,76,2022-10-20T01:20:15Z,4900000,,,0,,P. Siakam personal FOUL (3 PF),"[1627783, 1628378]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Left Center,,,,,,,,201639.0,,,,,3.0,0.0,Mitchell,1628378.0,,,,
493,PT01M47.00S,2022-10-20T01:19:52.3Z,3,REGULAR,substitution,out,[],1631132,,,1610612739,74,76,2022-10-20T01:20:11Z,4920000,,,0,,SUB out: C. Koloko,[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT01M47.00S,2022-10-20T01:19:52.3Z,3,REGULAR,substitution,out,[],1627783,,,1610612739,74,76,2022-10-20T01:20:11Z,4930000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT01M47.00S,2022-10-20T01:19:52.3Z,3,REGULAR,substitution,in,[],1628384,,,1610612739,74,76,2022-10-20T01:20:11Z,4940000,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT01M47.00S,2022-10-20T01:19:52.3Z,3,REGULAR,substitution,in,[],1627832,,,1610612739,74,76,2022-10-20T01:20:11Z,4950000,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT01M40.00S,2022-10-20T01:20:29.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629731,93.9060446780552,49.50980392156863,1610612739,74,78,2022-10-20T01:20:34Z,4960000,-2.0,5.0,1,right,D. Wade cutting DUNK (4 PTS) (K. Love 2 AST),"[1629731, 201567]",1610612739.0,CLE,cutting,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,4.0,,,K. Love,201567.0,2.0,,,,,,,,
499,PT01M23.00S,2022-10-20T01:20:46.7Z,3,REGULAR,turnover,lost ball,[],1628384,,,1610612761,74,78,2022-10-20T01:20:50Z,4980000,,,0,,O. Anunoby lost ball TURNOVER (3 TO),"[1628384, 1628378]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,,3.0,,,,,,,,Mitchell,1628378.0,,
500,PT01M23.00S,2022-10-20T01:20:46.7Z,3,REGULAR,steal,,[],1628378,,,1610612739,74,78,2022-10-20T01:20:48Z,4990000,,,0,,D. Mitchell STEAL (2 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
501,PT01M19.00S,2022-10-20T01:20:52.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627832,,,1610612739,74,78,2022-10-20T01:21:04Z,5000000,,,0,,F. VanVleet shooting personal FOUL (2 PF) (Mitchell 2 FT),"[1627832, 1628378]",1610612761.0,TOR,shooting,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201639.0,,,,,2.0,0.0,Mitchell,1628378.0,,,,
503,PT01M19.00S,2022-10-20T01:21:22.2Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628378,,,1610612739,74,78,2022-10-20T01:21:22Z,5020000,,,0,,MISS D. Mitchell Free Throw 1 of 2,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
504,PT01M19.00S,2022-10-20T01:21:22.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,74,78,2022-10-20T01:21:22Z,5030000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,503.0,,,,,,,,,,,,,,,,,
505,PT01M19.00S,2022-10-20T01:21:43.2Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628378,,,1610612739,74,79,2022-10-20T01:21:43Z,5040000,,,0,,D. Mitchell Free Throw 2 of 2 (21 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,,,21.0,,,,,,,,,,,,,
506,PT01M00.00S,2022-10-20T01:22:03.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],201152,13.222733245729303,54.41176470588235,1610612761,74,79,2022-10-20T01:22:07Z,5050000,-22.0,72.0,1,left,MISS T. Young 7' Hook,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,7.51,Missed,,,,,,,,,,,,,,,,,,
507,PT00M58.20S,2022-10-20T01:22:05.1Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,74,79,2022-10-20T01:22:07Z,5060000,,,0,,K. Love REBOUND (Off:0 Def:7),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,In The Paint (Non-RA),0-8 Center,,,506.0,7.0,7.0,0.0,,,,,,,,,,,,,,
508,PT00M48.60S,2022-10-20T01:22:15.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627747,82.9993429697766,48.28431372549019,1610612739,74,79,2022-10-20T01:22:20Z,5070000,-9.0,107.0,1,right,MISS C. LeVert 10' driving Hook - blocked,"[1627747, 1630625]",1610612739.0,CLE,driving,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,10.76,Missed,,,,,,,,,,,,,,,,,Banton,1630625.0
509,PT00M48.60S,2022-10-20T01:22:15.7Z,3,REGULAR,block,,[],1630625,,,1610612739,74,79,2022-10-20T01:22:18Z,5080000,,,0,,D. Banton BLOCK (1 BLK),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
510,PT00M45.30S,2022-10-20T01:22:19.0Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612761,74,79,2022-10-20T01:22:20Z,5090000,,,0,,P. Achiuwa REBOUND (Off:0 Def:3),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),8-16 Center,,,508.0,3.0,3.0,0.0,,,,,,,,,,,,,,
511,PT00M41.10S,2022-10-20T01:22:24.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630173,7.835085413929041,50.49019607843137,1610612761,76,79,2022-10-20T01:22:35Z,5100000,-2.0,21.0,1,left,P. Achiuwa cutting finger roll Layup (3 PTS) (F. VanVleet 2 AST),"[1630173, 1627832]",1610612761.0,TOR,cutting finger roll,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,2.12,Made,,,,,3.0,,,F. VanVleet,1627832.0,2.0,,,,,,,,
