actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
352,PT00M31.80S,2022-11-02T03:09:15.6Z,2,REGULAR,rebound,offensive,[],203497,,,1610612750,54,45,2022-11-02T03:09:25Z,3510000,,,0,,R. Gobert REBOUND (Off:3 Def:5),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,351.0,8.0,5.0,3.0,,,,,,,,,,,,,,
353,PT00M31.80S,2022-11-02T03:09:18.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202687,,,1610612750,54,45,2022-11-02T03:09:28Z,3520000,,,0,,B. Biyombo shooting personal FOUL (2 PF) (Gobert 2 FT),"[202687, 203497]",1610612756.0,PHX,shooting,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,,,,,,,2882.0,2.0,0.0,Gobert,203497.0,,,,,,,,,
355,PT00M31.80S,2022-11-02T03:09:47.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203497,,,1610612750,54,46,2022-11-02T03:09:47Z,3540000,,,0,,R. Gobert Free Throw 1 of 2 (1 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
356,PT00M31.80S,2022-11-02T03:09:48.0Z,2,REGULAR,substitution,out,[],1629669,,,1610612750,54,46,2022-11-02T03:09:50Z,3550000,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT00M31.80S,2022-11-02T03:09:48.0Z,2,REGULAR,substitution,in,[],203937,,,1610612750,54,46,2022-11-02T03:09:50Z,3560000,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT00M31.80S,2022-11-02T03:10:11.8Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203497,,,1610612750,54,47,2022-11-02T03:10:11Z,3570000,,,0,,R. Gobert Free Throw 2 of 2 (2 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
359,PT00M09.40S,2022-11-02T03:10:36.6Z,2,REGULAR,3pt,Jump Shot,[],101108,68.80749014454665,24.754901960784316,1610612756,54,47,2022-11-02T03:10:43Z,3580000,-126.0,241.0,1,right,MISS C. Paul 27' pullup 3PT,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,27.18,Missed,,,,,,,,,,,,,,,,,,
360,PT00M06.80S,2022-11-02T03:10:39.2Z,2,REGULAR,rebound,offensive,[],1628969,,,1610612756,54,47,2022-11-02T03:10:43Z,3590000,,,0,,M. Bridges REBOUND (Off:1 Def:1),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,359.0,2.0,1.0,1.0,,,,,,,,,,,,,,
361,PT00M04.90S,2022-11-02T03:10:41.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629661,66.44218134034165,38.23529411764706,1610612756,54,47,2022-11-02T03:10:49Z,3600000,-59.0,263.0,1,right,MISS C. Johnson 26' 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,26.94,Missed,,,,,,,,,,,,,,,,,,
362,PT00M04.90S,2022-11-02T03:10:41.1Z,2,REGULAR,rebound,offensive,[],101108,,,1610612756,54,47,2022-11-02T03:10:49Z,3610000,,,0,,C. Paul REBOUND (Off:1 Def:4),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,,,361.0,5.0,4.0,1.0,,,,,,,,,,,,,,
363,PT00M00.00S,2022-11-02T03:10:47.2Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],101108,94.1688567674113,29.166666666666668,1610612756,54,47,2022-11-02T03:10:52Z,3620000,-104.0,2.0,1,right,MISS C. Paul 10' driving floating Shot,[101108],1610612756.0,PHX,driving floating,,,Paul,C. Paul,,,,,Mid-Range,8-16 Left,10.42,Missed,,,,,,,,,,,,,,,,,,
364,PT00M00.00S,2022-11-02T03:10:48.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,54,47,2022-11-02T03:10:48Z,3630000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Mid-Range,8-16 Left,,,363.0,,,,,,,,,,,,,,,,,
365,PT00M00.00S,2022-11-02T03:10:49.1Z,2,REGULAR,period,end,[],0,,,1610612756,54,47,2022-11-02T03:10:49Z,3640000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT12M00.00S,2022-11-02T03:26:35.7Z,3,REGULAR,substitution,out,['startperiod'],1629162,,,1610612756,54,47,2022-11-02T03:27:29Z,3650000,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT12M00.00S,2022-11-02T03:26:35.7Z,3,REGULAR,substitution,out,['startperiod'],203937,,,1610612756,54,47,2022-11-02T03:27:29Z,3660000,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT12M00.00S,2022-11-02T03:26:35.7Z,3,REGULAR,substitution,in,['startperiod'],1626156,,,1610612756,54,47,2022-11-02T03:27:29Z,3670000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT12M00.00S,2022-11-02T03:26:35.7Z,3,REGULAR,substitution,in,['startperiod'],1630183,,,1610612756,54,47,2022-11-02T03:27:29Z,3680000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT12M00.00S,2022-11-02T03:27:44.4Z,3,REGULAR,period,start,[],0,,,1610612756,54,47,2022-11-02T03:27:44Z,3690000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT11M50.00S,2022-11-02T03:27:56.6Z,3,REGULAR,foul,personal,[],1630183,,,1610612756,54,47,2022-11-02T03:28:11Z,3700000,,,0,,J. McDaniels personal FOUL (4 PF),"[1630183, 1628969]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628951.0,4.0,0.0,Bridges,1628969.0,,,,,,,,,
373,PT11M44.00S,2022-11-02T03:28:22.5Z,3,REGULAR,3pt,Jump Shot,[],1628969,26.363337713534822,13.480392156862745,1610612756,57,47,2022-11-02T03:28:26Z,3720000,183.0,195.0,1,left,M. Bridges 26' 3PT  (7 PTS) (D. Booker 2 AST),"[1628969, 1626164]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,26.74,Made,,,,,,,,,,7.0,,,,,,D. Booker,1626164.0,2.0
375,PT11M28.00S,2022-11-02T03:28:41.1Z,3,REGULAR,foul,offensive,[],1626157,,,1610612750,57,47,2022-11-02T03:28:48Z,3740000,,,0,,K. Towns offensive FOUL (3 PF),"[1626157, 1629661]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628951.0,3.0,0.0,Johnson,1629661.0,,,,,,,,,
377,PT11M28.00S,2022-11-02T03:28:41.1Z,3,REGULAR,turnover,offensive foul,[],1626157,,,1610612750,57,47,2022-11-02T03:28:41Z,3760000,,,0,,K. Towns offensive foul TURNOVER (3 TO),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628951.0,,,,,,,,3.0,,,,,
378,PT11M06.00S,2022-11-02T03:29:18.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628969,7.30946123521682,50.49019607843137,1610612756,59,47,2022-11-02T03:29:50Z,3770000,-2.0,16.0,1,left,M. Bridges driving finger roll Layup (9 PTS) (D. Booker 3 AST),"[1628969, 1626164]",1610612756.0,PHX,driving finger roll,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.64,Made,,,,,,,,,,9.0,,,,,,D. Booker,1626164.0,3.0
380,PT10M49.00S,2022-11-02T03:29:34.3Z,3,REGULAR,3pt,Jump Shot,[],1630162,71.56701708278581,84.06862745098039,1610612750,59,47,2022-11-02T03:29:42Z,3790000,170.0,215.0,1,right,MISS A. Edwards 27' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,27.41,Missed,,,,,,,,,,,,,,,,,,
381,PT10M45.00S,2022-11-02T03:29:38.3Z,3,REGULAR,rebound,offensive,[],1630183,,,1610612750,59,47,2022-11-02T03:34:42Z,3800000,,,0,,J. McDaniels REBOUND (Off:1 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,380.0,3.0,2.0,1.0,,,,,,,,,,,,,,
382,PT10M35.00S,2022-11-02T03:29:48.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630183,88.91261498028909,44.11764705882353,1610612750,59,49,2022-11-02T03:29:53Z,3810000,-29.0,52.0,1,right,J. McDaniels Layup (4 PTS) (K. Towns 4 AST),"[1630183, 1626157]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,5.95,Made,,,,,,,,,,4.0,,,,,,K. Towns,1626157.0,4.0
384,PT10M11.00S,2022-11-02T03:30:11.9Z,3,REGULAR,2pt,Jump Shot,[],1626164,25.706307490144546,76.47058823529412,1610612756,59,49,2022-11-02T03:30:22Z,3830000,-132.0,189.0,1,left,MISS D. Booker 23' step back Shot,[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,Mid-Range,16-24 Left Center,23.08,Missed,,,,,,,,,,,,,,,,,,
385,PT10M10.00S,2022-11-02T03:30:12.9Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,59,49,2022-11-02T03:30:22Z,3840000,,,0,,A. Edwards REBOUND (Off:0 Def:4),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left Center,,,384.0,4.0,4.0,0.0,,,,,,,,,,,,,,
386,PT10M04.00S,2022-11-02T03:30:19.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626156,71.96123521681997,16.42156862745098,1610612750,59,49,2022-11-02T03:30:29Z,3850000,-168.0,211.0,1,right,MISS D. Russell 26' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,26.97,Missed,,,,,,,,,,,,,,,,,,
387,PT10M04.00S,2022-11-02T03:30:19.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,59,49,2022-11-02T03:30:29Z,3860000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Left Center,,,386.0,,,,,,,,,,,,,,,,,
389,PT10M01.00S,2022-11-02T03:30:29.2Z,3,REGULAR,substitution,out,[],1630183,,,1610612750,59,49,2022-11-02T03:30:32Z,3880000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT10M01.00S,2022-11-02T03:30:29.2Z,3,REGULAR,substitution,in,[],203937,,,1610612750,59,49,2022-11-02T03:30:32Z,3890000,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT09M46.00S,2022-11-02T03:30:55.8Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612750,59,49,2022-11-02T03:31:02Z,3900000,,,0,,MIN shot clock Team TURNOVER,[],1610612750.0,MIN,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2882.0,,,,,,,,,,,,,
392,PT09M29.00S,2022-11-02T03:31:24.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628969,7.178055190538765,52.20588235294118,1610612756,61,49,2022-11-02T03:31:29Z,3910000,-11.0,15.0,1,left,M. Bridges cutting Layup (11 PTS) (C. Paul 6 AST),"[1628969, 101108]",1610612756.0,PHX,cutting,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.86,Made,,,,,,,,,,11.0,,,,,,C. Paul,101108.0,6.0
394,PT09M14.00S,2022-11-02T03:31:39.2Z,3,REGULAR,3pt,Jump Shot,[],1626156,65.52233902759527,48.28431372549019,1610612750,61,52,2022-11-02T03:31:46Z,3930000,-9.0,272.0,1,right,D. Russell 27' 3PT  (3 PTS) (A. Edwards 1 AST),"[1626156, 1630162]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,27.17,Made,,,,,,,,,,3.0,,,,,,A. Edwards,1630162.0,1.0
396,PT08M54.00S,2022-11-02T03:31:58.6Z,3,REGULAR,2pt,Jump Shot,[],1626164,24.78646517739816,68.62745098039215,1610612756,63,52,2022-11-02T03:32:03Z,3950000,-93.0,180.0,1,left,D. Booker 20' pullup Jump Shot (10 PTS) (B. Biyombo 1 AST),"[1626164, 202687]",1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Left Center,20.31,Made,,,,,,,,,,10.0,,,,,,B. Biyombo,202687.0,1.0
398,PT08M40.00S,2022-11-02T03:32:13.1Z,3,REGULAR,2pt,Jump Shot,[],1626156,76.16622864651774,51.225490196078425,1610612750,63,52,2022-11-02T03:32:21Z,3970000,6.0,172.0,1,right,MISS D. Russell 17' pullup Shot,[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,Mid-Range,16-24 Center,17.16,Missed,,,,,,,,,,,,,,,,,,
399,PT08M38.00S,2022-11-02T03:32:15.1Z,3,REGULAR,rebound,offensive,[],1626157,,,1610612750,63,52,2022-11-02T03:35:24Z,3980000,,,0,,K. Towns REBOUND (Off:4 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Center,,,398.0,8.0,4.0,4.0,,,,,,,,,,,,,,
400,PT08M35.00S,2022-11-02T03:32:18.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630162,86.81011826544021,95.58823529411765,1610612750,63,52,2022-11-02T03:32:25Z,3990000,228.0,71.0,1,right,MISS A. Edwards 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Right Corner 3,24+ Right,23.89,Missed,,,,,,,,,,,,,,,,,,
401,PT08M35.00S,2022-11-02T03:32:18.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612756,63,52,2022-11-02T03:32:25Z,4000000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Right Corner 3,24+ Right,,,400.0,,,,,,,,,,,,,,,,,
402,PT08M33.00S,2022-11-02T03:32:23.6Z,3,REGULAR,foul,personal,[],203497,,,1610612756,63,52,2022-11-02T03:32:35Z,4010000,,,0,,R. Gobert loose ball personal FOUL (2 PF),"[203497, 202687]",1610612750.0,MIN,loose ball,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,2882.0,2.0,0.0,Biyombo,202687.0,,,,,,,,,
404,PT08M22.00S,2022-11-02T03:32:54.3Z,3,REGULAR,3pt,Jump Shot,[],1629661,31.09395532194481,64.4607843137255,1610612756,66,52,2022-11-02T03:32:59Z,4030000,-72.0,240.0,1,left,C. Johnson 25' 3PT  (20 PTS),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,25.05,Made,,,,,,,,,,20.0,,,,,,,,
405,PT08M20.00S,2022-11-02T03:33:02.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,66,52,2022-11-02T03:33:02Z,4040000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT08M01.00S,2022-11-02T03:36:42.5Z,3,REGULAR,turnover,bad pass,[],1626156,,,1610612750,66,52,2022-11-02T03:36:46Z,4050000,,,0,,D. Russell bad pass TURNOVER (2 TO),"[1626156, 1629661]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,2.0,Johnson,1629661.0,,,
407,PT08M01.00S,2022-11-02T03:36:42.5Z,3,REGULAR,steal,,[],1629661,,,1610612756,66,52,2022-11-02T03:36:44Z,4060000,,,0,,C. Johnson STEAL (2 STL),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
408,PT07M57.00S,2022-11-02T03:36:46.8Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626164,20.71287779237845,93.13725490196079,1610612756,69,52,2022-11-02T03:36:59Z,4070000,-216.0,142.0,1,left,D. Booker 25' 3PT  (13 PTS) (C. Paul 7 AST),"[1626164, 101108]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,25.84,Made,,,,,,,,,,13.0,,,,,,C. Paul,101108.0,7.0
410,PT07M47.00S,2022-11-02T03:36:59.6Z,3,REGULAR,foul,personal,[],101108,,,1610612750,69,52,2022-11-02T03:37:05Z,4090000,,,0,,C. Paul personal FOUL (2 PF),"[101108, 203937]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,,,,,,,1628951.0,2.0,0.0,Anderson,203937.0,,,,,,,,,
412,PT07M47.00S,2022-11-02T03:37:07.2Z,3,REGULAR,substitution,out,[],1626156,,,1610612750,69,52,2022-11-02T03:37:14Z,4110000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT07M47.00S,2022-11-02T03:37:07.2Z,3,REGULAR,substitution,in,[],1629669,,,1610612750,69,52,2022-11-02T03:37:14Z,4120000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT07M43.00S,2022-11-02T03:37:27.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629669,91.93495400788436,60.049019607843135,1610612750,69,52,2022-11-02T03:38:22Z,4130000,50.0,23.0,1,right,MISS J. Nowell driving Layup,[1629669],1610612750.0,MIN,driving,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),0-8 Center,5.53,Missed,,,,,,,,,,,,,,,,,,
416,PT07M42.00S,2022-11-02T03:37:28.7Z,3,REGULAR,rebound,offensive,[],203497,,,1610612750,69,52,2022-11-02T03:38:22Z,4150000,,,0,,R. Gobert REBOUND (Off:4 Def:5),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,414.0,9.0,5.0,4.0,,,,,,,,,,,,,,
417,PT07M41.00S,2022-11-02T03:37:31.7Z,3,REGULAR,foul,personal,['2freethrow'],1626164,,,1610612750,69,52,2022-11-02T03:37:42Z,4160000,,,0,,D. Booker shooting personal FOUL (3 PF) (Gobert 2 FT),"[1626164, 203497]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202027.0,3.0,0.0,Gobert,203497.0,,,,,,,,,
419,PT07M41.00S,2022-11-02T03:37:59.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203497,,,1610612750,69,53,2022-11-02T03:37:59Z,4180000,,,0,,R. Gobert Free Throw 1 of 2 (3 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
420,PT07M41.00S,2022-11-02T03:38:17.3Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203497,,,1610612750,69,54,2022-11-02T03:38:17Z,4190000,,,0,,R. Gobert Free Throw 2 of 2 (4 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
421,PT07M29.00S,2022-11-02T03:39:32.2Z,3,REGULAR,jumpball,recovered,[],203497,,,1610612756,69,54,2022-11-02T03:39:46Z,4200000,,,0,,Jump Ball A. Edwards vs. D. Booker: Tip to R. Gobert,"[203497, 1630162, 1626164]",1610612750.0,MIN,heldball,R. Gobert,203497.0,Gobert,R. Gobert,Edwards,1630162.0,Booker,1626164.0,,,,,,,,,,,,,,,,,,,,,,
424,PT07M29.00S,2022-11-02T03:39:32.2Z,3,REGULAR,turnover,lost ball,[],1626164,,,1610612756,69,54,2022-11-02T03:39:32Z,4230000,,,0,,D. Booker lost ball TURNOVER (2 TO),"[1626164, 1630162]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,2.0,Edwards,1630162.0,,,
425,PT07M29.00S,2022-11-02T03:39:32.2Z,3,REGULAR,steal,,[],1630162,,,1610612750,69,54,2022-11-02T03:39:32Z,4240000,,,0,,A. Edwards STEAL (1 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT07M16.00S,2022-11-02T03:39:46.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629669,92.59198423127464,40.931372549019606,1610612750,69,54,2022-11-02T03:40:14Z,4250000,-45.0,17.0,1,right,MISS J. Nowell driving Layup - blocked,"[1629669, 202687]",1610612750.0,MIN,driving,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),0-8 Center,4.84,Missed,,,,,,,,,,,Biyombo,202687.0,,,,,,
427,PT07M16.00S,2022-11-02T03:39:46.4Z,3,REGULAR,block,,[],202687,,,1610612750,69,54,2022-11-02T03:39:48Z,4260000,,,0,,B. Biyombo BLOCK (2 BLK),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
428,PT07M16.00S,2022-11-02T03:39:46.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,69,54,2022-11-02T03:39:55Z,4270000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,426.0,,,,,,,,,,,,,,,,,
430,PT07M11.00S,2022-11-02T03:40:07.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629669,81.42247043363994,45.34313725490196,1610612750,69,56,2022-11-02T03:40:11Z,4290000,-23.0,122.0,1,right,J. Nowell 12' pullup Jump Shot (6 PTS),[1629669],1610612750.0,MIN,pullup,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),8-16 Center,12.43,Made,,,,,,,,,,6.0,,,,,,,,
431,PT06M53.00S,2022-11-02T03:40:24.1Z,3,REGULAR,3pt,Jump Shot,[],1626164,33.98488830486202,55.63725490196079,1610612756,69,56,2022-11-02T03:40:33Z,4300000,-28.0,267.0,1,left,MISS D. Booker 26' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,26.85,Missed,,,,,,,,,,,,,,,,,,
432,PT06M51.00S,2022-11-02T03:40:26.1Z,3,REGULAR,rebound,offensive,[],202687,,,1610612756,69,56,2022-11-02T03:40:29Z,4310000,,,0,,B. Biyombo REBOUND (Off:1 Def:2),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,Above the Break 3,24+ Center,,,431.0,3.0,2.0,1.0,,,,,,,,,,,,,,
433,PT06M37.00S,2022-11-02T03:40:41.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626164,33.327858081471746,73.2843137254902,1610612756,69,56,2022-11-02T03:41:05Z,4320000,-116.0,261.0,1,left,MISS D. Booker 28' step back 3PT,[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,28.56,Missed,,,,,,,,,,,,,,,,,,
434,PT06M37.00S,2022-11-02T03:40:41.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612756,69,56,2022-11-02T03:40:49Z,4330000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Left Center,,,433.0,,,,,,,,,,,,,,,,,
435,PT06M37.00S,2022-11-02T03:40:48.2Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612756,69,56,2022-11-02T03:40:53Z,4340000,,,0,,PHX shot clock Team TURNOVER,[],1610612756.0,PHX,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,2882.0,,,,,,,,,,,,,
436,PT06M21.00S,2022-11-02T03:41:13.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626157,64.33968462549278,50.73529411764706,1610612750,69,56,2022-11-02T03:41:17Z,4350000,4.0,283.0,1,right,MISS K. Towns 28' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,28.27,Missed,,,,,,,,,,,,,,,,,,
437,PT06M20.00S,2022-11-02T03:41:14.7Z,3,REGULAR,rebound,defensive,[],101108,,,1610612756,69,56,2022-11-02T03:41:17Z,4360000,,,0,,C. Paul REBOUND (Off:1 Def:5),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,,,436.0,6.0,5.0,1.0,,,,,,,,,,,,,,
438,PT06M09.00S,2022-11-02T03:41:31.0Z,3,REGULAR,turnover,3-second-violation,[],202687,,,1610612756,69,56,2022-11-02T03:41:41Z,4370000,,,0,,B. Biyombo 3-second-violation TURNOVER (1 TO),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2882.0,,,,,,,,1.0,,,,,
439,PT06M09.00S,2022-11-02T03:41:38.2Z,3,REGULAR,substitution,out,[],203497,,,1610612750,69,56,2022-11-02T03:41:40Z,4380000,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT06M09.00S,2022-11-02T03:41:38.2Z,3,REGULAR,substitution,in,[],1627752,,,1610612750,69,56,2022-11-02T03:41:40Z,4390000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT05M53.00S,2022-11-02T03:42:03.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629669,82.86793692509855,3.9215686274509802,1610612750,69,56,2022-11-02T03:42:08Z,4400000,-230.0,109.0,1,right,MISS J. Nowell 25' 3PT,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Left Center,25.47,Missed,,,,,,,,,,,,,,,,,,
