actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
406,PT04M46.00S,2022-11-23T04:30:14.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612747,71,66,2022-11-23T04:30:25Z,4010000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,405.0,,,,,,,,,,,,,,,,,
407,PT04M46.00S,2022-11-23T04:30:22.6Z,3,REGULAR,foul,personal,[],1628470,,,1610612747,71,66,2022-11-23T04:30:38Z,4020000,False,,,0,,T. Craig loose ball personal FOUL (2 PF),"[1628470, 201566]",1610612756.0,PHX,loose ball,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,,,,,,,1179.0,,,,,,,,,,2.0,0.0,Westbrook,201566.0
409,PT04M46.00S,2022-11-23T04:30:32.0Z,3,REGULAR,substitution,out,[],1626166,,,1610612747,71,66,2022-11-23T04:30:37Z,4040000,False,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT04M46.00S,2022-11-23T04:30:32.0Z,3,REGULAR,substitution,in,[],1627814,,,1610612747,71,66,2022-11-23T04:30:37Z,4050000,False,,,0,,SUB in: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT04M35.00S,2022-11-23T04:30:48.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203076,5.075558475689881,50.73529411764706,1610612747,71,68,2022-11-23T04:30:56Z,4060000,False,-4.0,-5.0,1,left,A. Davis DUNK (22 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,0.61,Made,,,,,,,22.0,,,,,,,,,,,
412,PT04M23.00S,2022-11-23T04:30:59.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628470,86.67871222076215,41.66666666666667,1610612756,73,68,2022-11-23T04:31:06Z,4070000,False,-42.0,73.0,1,right,T. Craig 8' pullup bank Jump Shot (5 PTS),[1628470],1610612756.0,PHX,pullup bank,,,Craig,T. Craig,,,,,In The Paint (Non-RA),8-16 Center,8.38,Made,,,,,,,5.0,,,,,,,,,,,
413,PT04M16.00S,2022-11-23T04:31:06.9Z,3,REGULAR,3pt,Jump Shot,[],201566,4.681340341655716,95.34313725490196,1610612747,73,71,2022-11-23T04:31:10Z,4080000,False,-227.0,-8.0,1,left,R. Westbrook 3PT  (10 PTS) (A. Reaves 3 AST),"[201566, 1630559]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Left Corner 3,24+ Left,22.69,Made,,,,,,,10.0,A. Reaves,1630559.0,3.0,,,,,,,,
415,PT04M05.00S,2022-11-23T04:31:16.9Z,3,REGULAR,2pt,Jump Shot,[],1626164,79.84559789750328,73.77450980392157,1610612756,73,71,2022-11-23T04:31:23Z,4100000,False,119.0,137.0,1,right,MISS D. Booker 18' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Right Center,18.14,Missed,,,,,,,,,,,,,,,,,,
416,PT04M00.00S,2022-11-23T04:31:21.9Z,3,REGULAR,rebound,offensive,[],1628470,,,1610612756,73,71,2022-11-23T04:31:23Z,4110000,False,,,0,,T. Craig REBOUND (Off:1 Def:3),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Mid-Range,16-24 Right Center,,,415.0,4.0,3.0,1.0,,,,,,,,,,,,,,
417,PT04M00.00S,2022-11-23T04:31:22.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628470,94.40999984741211,50.0,1610612756,73,71,2022-11-23T04:31:22Z,4120000,False,0.0,0.0,1,right,MISS T. Craig putback DUNK,[1628470],1610612756.0,PHX,putback,,,Craig,T. Craig,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
418,PT03M59.00S,2022-11-23T04:31:23.4Z,3,REGULAR,rebound,defensive,[],201566,,,1610612747,73,71,2022-11-23T04:31:23Z,4130000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Left,,,417.0,1.0,1.0,0.0,,,,,,,,,,,,,,
419,PT03M52.00S,2022-11-23T04:31:30.2Z,3,REGULAR,2pt,Jump Shot,[],203471,10.200394218134035,29.65686274509804,1610612747,73,71,2022-11-23T04:45:45Z,4140000,False,102.0,43.0,1,left,MISS D. Schroder 11' turnaround fadeaway Shot,[203471],1610612747.0,LAL,turnaround fadeaway,,,Schroder,D. Schroder,,,,,Mid-Range,8-16 Right,11.06,Missed,,,,,,,,,,,,,,,,,,
420,PT03M48.00S,2022-11-23T04:31:34.2Z,3,REGULAR,rebound,defensive,[],1627814,,,1610612756,73,71,2022-11-23T04:31:42Z,4150000,False,,,0,,D. Lee REBOUND (Off:0 Def:3),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,Mid-Range,8-16 Right,,,419.0,3.0,3.0,0.0,,,,,,,,,,,,,,
421,PT03M44.00S,2022-11-23T04:31:39.1Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1628969,92.9862023653088,49.01960784313725,1610612756,75,71,2022-11-23T04:32:26Z,4160000,False,-5.0,13.0,1,right,M. Bridges cutting DUNK (21 PTS) (D. Booker 4 AST),"[1628969, 1626164]",1610612756.0,PHX,cutting,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.43,Made,,,,,,,21.0,D. Booker,1626164.0,4.0,,,,,,,,
423,PT03M24.00S,2022-11-23T04:32:01.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626164,,,1610612747,75,71,2022-11-23T04:32:14Z,4180000,False,,,0,,D. Booker personal FOUL (3 PF) (Davis 2 FT),"[1626164, 203076]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628951.0,,,,,,,,,,3.0,0.0,Davis,203076.0
425,PT03M24.00S,2022-11-23T04:32:39.6Z,3,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,75,72,2022-11-23T04:32:39Z,4200000,False,,,0,,A. Davis Free Throw 1 of 2 (23 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,,,,,,23.0,,,,,,,,,,,
426,PT03M24.00S,2022-11-23T04:32:40.1Z,3,REGULAR,substitution,out,[],1628470,,,1610612747,75,72,2022-11-23T04:33:02Z,4210000,False,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT03M24.00S,2022-11-23T04:32:40.1Z,3,REGULAR,substitution,out,[],1628969,,,1610612747,75,72,2022-11-23T04:33:02Z,4220000,False,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT03M24.00S,2022-11-23T04:32:40.1Z,3,REGULAR,substitution,out,[],1630559,,,1610612747,75,72,2022-11-23T04:33:02Z,4230000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT03M24.00S,2022-11-23T04:32:40.1Z,3,REGULAR,substitution,in,[],1630688,,,1610612747,75,72,2022-11-23T04:33:02Z,4240000,False,,,0,,SUB in: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT03M24.00S,2022-11-23T04:32:40.1Z,3,REGULAR,substitution,in,[],1630613,,,1610612747,75,72,2022-11-23T04:33:02Z,4250000,False,,,0,,SUB in: D. Washington Jr.,[1630613],1610612756.0,PHX,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT03M24.00S,2022-11-23T04:32:40.1Z,3,REGULAR,substitution,in,[],1628972,,,1610612747,75,72,2022-11-23T04:33:02Z,4260000,False,,,0,,SUB in: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT03M24.00S,2022-11-23T04:33:20.9Z,3,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,75,73,2022-11-23T04:33:20Z,4270000,False,,,0,,A. Davis Free Throw 2 of 2 (24 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,,,,,,24.0,,,,,,,,,,,
433,PT03M11.00S,2022-11-23T04:33:35.8Z,3,REGULAR,turnover,bad pass,[],1626164,,,1610612756,75,73,2022-11-23T04:33:39Z,4280000,False,,,0,,D. Booker bad pass TURNOVER (4 TO),"[1626164, 203076]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,4.0,,,,,Davis,203076.0,,,,,,
434,PT03M11.00S,2022-11-23T04:33:35.8Z,3,REGULAR,steal,,[],203076,,,1610612747,75,73,2022-11-23T04:33:37Z,4290000,False,,,0,,A. Davis STEAL (4 STL),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
435,PT03M07.00S,2022-11-23T04:33:43.6Z,3,REGULAR,turnover,out-of-bounds,[],1628972,,,1610612747,75,73,2022-11-23T04:33:49Z,4300000,False,,,0,,T. Brown Jr. step out-of-bounds TURNOVER (2 TO),[1628972],1610612747.0,LAL,step,,,Brown Jr.,T. Brown Jr.,,,,,Left Corner 3,24+ Left,,,,,,,1628951.0,2.0,,,,,,,,,,,,
436,PT02M51.00S,2022-11-23T04:34:12.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627814,83.39356110381078,53.92156862745098,1610612756,75,73,2022-11-23T04:34:26Z,4310000,False,20.0,104.0,1,right,MISS D. Lee 10' pullup Shot,[1627814],1610612756.0,PHX,pullup,,,Lee,D. Lee,,,,,In The Paint (Non-RA),8-16 Center,10.54,Missed,,,,,,,,,,,,,,,,,,
437,PT02M48.00S,2022-11-23T04:34:15.6Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,75,73,2022-11-23T04:35:27Z,4320000,False,,,0,,A. Davis REBOUND (Off:3 Def:14),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,436.0,17.0,14.0,3.0,,,,,,,,,,,,,,
438,PT02M42.00S,2022-11-23T04:34:22.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,6.1268068331143235,41.66666666666667,1610612747,75,73,2022-11-23T04:34:33Z,4330000,False,42.0,5.0,1,left,MISS R. Westbrook Layup,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,4.2,Missed,,,,,,,,,,,,,,,,,,
439,PT02M39.00S,2022-11-23T04:34:25.4Z,3,REGULAR,rebound,defensive,[],1627814,,,1610612756,75,73,2022-11-23T04:34:33Z,4340000,False,,,0,,D. Lee REBOUND (Off:0 Def:4),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,Restricted Area,0-8 Center,,,438.0,4.0,4.0,0.0,,,,,,,,,,,,,,
440,PT02M35.00S,2022-11-23T04:34:29.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630613,84.44480946123521,95.09803921568627,1610612756,78,73,2022-11-23T04:34:41Z,4350000,False,225.0,94.0,1,right,D. Washington Jr. 24' 3PT  (5 PTS) (D. Lee 1 AST),"[1630613, 1627814]",1610612756.0,PHX,,,,Washington Jr.,D. Washington Jr.,,,,,Above the Break 3,24+ Right,24.42,Made,,,,,,,5.0,D. Lee,1627814.0,1.0,,,,,,,,
442,PT02M15.00S,2022-11-23T04:34:49.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203076,5.601182654402102,51.71568627450981,1610612747,78,75,2022-11-23T04:35:07Z,4370000,False,-9.0,0.0,1,left,A. Davis Layup (26 PTS) (L. Walker IV 1 AST),"[203076, 1629022]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,,,26.0,L. Walker IV,1629022.0,1.0,,,,,,,,
444,PT02M09.00S,2022-11-23T04:34:58.4Z,3,REGULAR,turnover,traveling,[],202687,,,1610612756,78,75,2022-11-23T04:35:18Z,4390000,False,,,0,,B. Biyombo traveling TURNOVER (1 TO),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1628951.0,1.0,,,,,,,,,,,,
445,PT02M09.00S,2022-11-23T04:35:17.0Z,3,REGULAR,timeout,full,['team'],0,,,1610612747,78,75,2022-11-23T04:35:17Z,4400000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT02M09.00S,2022-11-23T04:38:13.2Z,3,REGULAR,substitution,out,[],1629022,,,1610612747,78,75,2022-11-23T04:38:27Z,4410000,False,,,0,,SUB out: L. Walker IV,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT02M09.00S,2022-11-23T04:38:13.2Z,3,REGULAR,substitution,in,[],1630559,,,1610612747,78,75,2022-11-23T04:38:27Z,4420000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT01M55.00S,2022-11-23T04:38:47.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203471,31.61957950065703,38.23529411764706,1610612747,78,75,2022-11-23T04:46:36Z,4430000,False,59.0,245.0,1,left,MISS D. Schroder 25' 3PT,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Center,25.17,Missed,,,,,,,,,,,,,,,,,,
449,PT01M51.00S,2022-11-23T04:38:51.5Z,3,REGULAR,rebound,defensive,[],1630688,,,1610612756,78,75,2022-11-23T04:39:02Z,4440000,False,,,0,,I. Wainright REBOUND (Off:1 Def:1),[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,Above the Break 3,24+ Center,,,448.0,2.0,1.0,1.0,,,,,,,,,,,,,,
451,PT01M39.00S,2022-11-23T04:39:16.6Z,3,REGULAR,3pt,Jump Shot,[],1626164,71.96123521681997,80.14705882352942,1610612756,78,75,2022-11-23T04:39:39Z,4460000,False,151.0,211.0,1,right,MISS D. Booker 25' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,25.94,Missed,,,,,,,,,,,,,,,,,,
452,PT01M37.00S,2022-11-23T04:39:18.6Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,78,75,2022-11-23T04:39:39Z,4470000,False,,,0,,A. Davis REBOUND (Off:3 Def:15),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Right Center,,,451.0,18.0,15.0,3.0,,,,,,,,,,,,,,
453,PT01M29.00S,2022-11-23T04:39:27.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,6.652431011826544,47.549019607843135,1610612747,78,77,2022-11-23T04:39:46Z,4480000,False,12.0,10.0,1,left,R. Westbrook driving Layup (12 PTS),[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,,,12.0,,,,,,,,,,,
454,PT01M29.00S,2022-11-23T04:39:32.4Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630688,,,1610612747,78,77,2022-11-23T04:39:37Z,4490000,False,,,0,,I. Wainright shooting personal FOUL (1 PF) (Westbrook 1 FT),"[1630688, 201566]",1610612756.0,PHX,shooting,,,Wainright,I. Wainright,,,,,Restricted Area,0-8 Center,,,,,,,1179.0,,,,,,,,,,1.0,0.0,Westbrook,201566.0
456,PT01M29.00S,2022-11-23T04:39:58.7Z,3,REGULAR,freethrow,1 of 1,[],201566,,,1610612747,78,77,2022-11-23T04:40:18Z,4510000,False,,,0,,MISS R. Westbrook Free Throw 1 of 1,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
457,PT01M27.00S,2022-11-23T04:40:00.7Z,3,REGULAR,rebound,defensive,[],1627814,,,1610612756,78,77,2022-11-23T04:40:18Z,4520000,False,,,0,,D. Lee REBOUND (Off:0 Def:5),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,456.0,5.0,5.0,0.0,,,,,,,,,,,,,,
458,PT01M17.00S,2022-11-23T04:40:10.0Z,3,REGULAR,3pt,Jump Shot,[],1627814,65.78515111695138,51.71568627450981,1610612756,81,77,2022-11-23T04:40:21Z,4530000,False,9.0,269.0,1,right,D. Lee 26' 3PT  (9 PTS) (D. Booker 5 AST),"[1627814, 1626164]",1610612756.0,PHX,,,,Lee,D. Lee,,,,,Above the Break 3,24+ Center,26.92,Made,,,,,,,9.0,D. Booker,1626164.0,5.0,,,,,,,,
460,PT01M03.00S,2022-11-23T04:40:23.9Z,3,REGULAR,2pt,Jump Shot,[],203076,21.50131406044678,58.08823529411765,1610612747,81,79,2022-11-23T04:40:45Z,4550000,False,-40.0,150.0,1,left,A. Davis 15' Jump Shot (28 PTS) (R. Westbrook 4 AST),"[203076, 201566]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,8-16 Center,15.5,Made,,,,,,,28.0,R. Westbrook,201566.0,4.0,,,,,,,,
462,PT00M50.70S,2022-11-23T04:40:36.8Z,3,REGULAR,3pt,Jump Shot,[],1630688,78.40013140604468,91.42156862745098,1610612756,84,79,2022-11-23T04:40:47Z,4570000,False,207.0,151.0,1,right,I. Wainright 25' 3PT  (6 PTS) (B. Biyombo 1 AST),"[1630688, 202687]",1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,Above the Break 3,24+ Right Center,25.6,Made,,,,,,,6.0,B. Biyombo,202687.0,1.0,,,,,,,,
464,PT00M37.60S,2022-11-23T04:41:01.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,14.4053876478318,55.63725490196079,1610612747,84,79,2022-11-23T04:41:08Z,4590000,False,-28.0,83.0,1,left,MISS A. Davis 8' floating Shot,[203076],1610612747.0,LAL,floating,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,8.76,Missed,,,,,,,,,,,,,,,,,,
465,PT00M34.60S,2022-11-23T04:41:04.5Z,3,REGULAR,rebound,defensive,[],1630613,,,1610612756,84,79,2022-11-23T04:41:08Z,4600000,False,,,0,,D. Washington Jr. REBOUND (Off:0 Def:1),[1630613],1610612756.0,PHX,,,,Washington Jr.,D. Washington Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,464.0,1.0,1.0,0.0,,,,,,,,,,,,,,
466,PT00M30.90S,2022-11-23T04:41:10.2Z,3,REGULAR,violation,kicked ball,[],1630559,,,1610612756,84,79,2022-11-23T04:41:18Z,4610000,False,,,0,,A. Reaves kicked ball VIOLATION,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,1830.0,,,,,,,,,,,,,
467,PT00M28.30S,2022-11-23T04:41:35.9Z,3,REGULAR,2pt,Jump Shot,[],1626164,73.27529566360053,59.80392156862745,1610612756,86,79,2022-11-23T04:41:39Z,4620000,False,49.0,199.0,1,right,D. Booker 20' pullup Jump Shot (23 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Center,20.47,Made,,,,,,,23.0,,,,,,,,,,,
468,PT00M05.90S,2022-11-23T04:42:03.9Z,3,REGULAR,3pt,Jump Shot,[],201566,32.802233902759525,41.42156862745098,1610612747,86,79,2022-11-23T04:42:12Z,4630000,False,43.0,256.0,1,left,MISS R. Westbrook 25' pullup 3PT,[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Center,25.94,Missed,,,,,,,,,,,,,,,,,,
469,PT00M03.60S,2022-11-23T04:42:06.2Z,3,REGULAR,rebound,defensive,[],202687,,,1610612756,86,79,2022-11-23T04:42:06Z,4640000,False,,,0,,B. Biyombo REBOUND (Off:0 Def:2),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,Above the Break 3,24+ Center,,,468.0,2.0,2.0,0.0,,,,,,,,,,,,,,
470,PT00M03.00S,2022-11-23T04:42:07.5Z,3,REGULAR,turnover,lost ball,[],202687,,,1610612756,86,79,2022-11-23T04:42:28Z,4650000,False,,,0,,B. Biyombo lost ball TURNOVER (2 TO),"[202687, 203076]",1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2.0,,,,,Davis,203076.0,,,,,,
471,PT00M03.00S,2022-11-23T04:42:07.5Z,3,REGULAR,steal,,[],203076,,,1610612747,86,79,2022-11-23T04:42:10Z,4660000,False,,,0,,A. Davis STEAL (5 STL),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
478,PT00M03.00S,2022-11-23T04:42:23.2Z,3,REGULAR,turnover,out-of-bounds,[],203076,,,1610612747,86,79,2022-11-23T04:43:39Z,4680000,False,,,0,,A. Davis step out-of-bounds TURNOVER (5 TO),[203076],1610612747.0,LAL,step,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,,,,,,,1830.0,5.0,,,,,,,,,,,,
475,PT00M00.00S,2022-11-23T04:42:39.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630613,20.45006570302234,80.3921568627451,1610612756,86,79,2022-11-23T04:43:39Z,4700000,False,152.0,695.0,1,right,MISS D. Washington Jr. 71' 3PT,[1630613],1610612756.0,PHX,,,,Washington Jr.,D. Washington Jr.,,,,,Mid-Range,16-24 Left Center,71.17,Missed,,,,,,,,,,,,,,,,,,
476,PT00M00.00S,2022-11-23T04:42:41.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612756,86,79,2022-11-23T04:42:41Z,4710000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Mid-Range,16-24 Left Center,,,475.0,,,,,,,,,,,,,,,,,
477,PT00M00.00S,2022-11-23T04:42:44.8Z,3,REGULAR,period,end,[],0,,,1610612756,86,79,2022-11-23T04:42:44Z,4720000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT12M00.00S,2022-11-23T04:45:08.7Z,4,REGULAR,substitution,out,['startperiod'],1626164,,,1610612756,86,79,2022-11-23T04:46:02Z,4730000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2022-11-23T04:45:08.7Z,4,REGULAR,substitution,out,['startperiod'],201566,,,1610612756,86,79,2022-11-23T04:46:02Z,4740000,False,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2022-11-23T04:45:08.7Z,4,REGULAR,substitution,out,['startperiod'],203076,,,1610612756,86,79,2022-11-23T04:46:02Z,4750000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2022-11-23T04:45:08.7Z,4,REGULAR,substitution,out,['startperiod'],1630559,,,1610612756,86,79,2022-11-23T04:46:02Z,4760000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2022-11-23T04:45:08.7Z,4,REGULAR,substitution,in,['startperiod'],1628969,,,1610612756,86,79,2022-11-23T04:46:02Z,4770000,False,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2022-11-23T04:45:08.7Z,4,REGULAR,substitution,in,['startperiod'],201976,,,1610612756,86,79,2022-11-23T04:46:02Z,4780000,False,,,0,,SUB in: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2022-11-23T04:45:08.7Z,4,REGULAR,substitution,in,['startperiod'],1628418,,,1610612756,86,79,2022-11-23T04:46:02Z,4790000,False,,,0,,SUB in: T. Bryant,[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2022-11-23T04:45:08.7Z,4,REGULAR,substitution,in,['startperiod'],1629022,,,1610612756,86,79,2022-11-23T04:46:02Z,4800000,False,,,0,,SUB in: L. Walker IV,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2022-11-23T04:46:16.7Z,4,REGULAR,period,start,[],0,,,1610612756,86,79,2022-11-23T04:46:16Z,4810000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT11M48.00S,2022-11-23T04:46:27.2Z,4,REGULAR,turnover,bad pass,[],1630613,,,1610612756,86,79,2022-11-23T04:46:34Z,4820000,False,,,0,,D. Washington Jr. bad pass TURNOVER (2 TO),"[1630613, 1629022]",1610612756.0,PHX,,,,Washington Jr.,D. Washington Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,2.0,,,,,Walker IV,1629022.0,,,,,,
489,PT11M48.00S,2022-11-23T04:46:27.2Z,4,REGULAR,steal,,[],1629022,,,1610612747,86,79,2022-11-23T04:46:33Z,4830000,False,,,0,,L. Walker IV STEAL (1 STL),[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
490,PT11M34.00S,2022-11-23T04:46:41.7Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629022,22.815374507227332,63.725490196078425,1610612747,86,81,2022-11-23T04:46:46Z,4840000,False,-69.0,162.0,1,left,L. Walker IV 17' pullup Jump Shot (20 PTS),[1629022],1610612747.0,LAL,pullup,,,Walker IV,L. Walker IV,,,,,Mid-Range,16-24 Left Center,17.59,Made,,,,,,,20.0,,,,,,,,,,,
