actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
277,PT05M05.00S,2022-11-06T02:59:31.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626164,69.46452036793693,77.45098039215686,1610612756,48,33,2022-11-06T03:00:28Z,2770000,137.0,235.0,1,right,D. Booker 27' 3PT running pullup (10 PTS),[1626164],1610612756.0,PHX,running pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,27.17,Made,,,,,10.0,,,,,,,,,,,,,
278,PT04M40.00S,2022-11-06T02:59:57.0Z,2,REGULAR,3pt,Jump Shot,[],1626159,11.251642575558476,96.32352941176471,1610612757,48,33,2022-11-06T03:00:05Z,2780000,-232.0,53.0,1,left,MISS J. Winslow 3PT,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,Left Corner 3,24+ Left,23.77,Missed,,,,,,,,,,,,,,,,,,
279,PT04M35.00S,2022-11-06T03:00:02.0Z,2,REGULAR,rebound,offensive,[],1630553,,,1610612757,48,33,2022-11-06T03:00:05Z,2790000,,,0,,K. Johnson REBOUND (Off:1 Def:1),[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,,,278.0,2.0,1.0,1.0,,,,,,,,,,,,,,
280,PT04M35.00S,2022-11-06T03:00:01.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630553,8.360709592641262,52.20588235294118,1610612757,48,33,2022-11-06T03:00:11Z,2800000,-11.0,26.0,1,left,MISS K. Johnson putback Layup - blocked,"[1630553, 202687]",1610612757.0,POR,putback,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,2.83,Missed,,,,,,,,,,,,,,,,,Biyombo,202687.0
281,PT04M35.00S,2022-11-06T03:00:01.9Z,2,REGULAR,block,,[],202687,,,1610612757,48,33,2022-11-06T03:00:04Z,2810000,,,0,,B. Biyombo BLOCK (1 BLK),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
282,PT04M32.00S,2022-11-06T03:00:04.9Z,2,REGULAR,rebound,defensive,[],101108,,,1610612756,48,33,2022-11-06T03:00:11Z,2820000,,,0,,C. Paul REBOUND (Off:0 Def:3),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,Restricted Area,0-8 Center,,,280.0,3.0,3.0,0.0,,,,,,,,,,,,,,
284,PT04M29.00S,2022-11-06T03:00:26.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628404,,,1610612756,48,33,2022-11-06T03:00:50Z,2840000,,,0,,J. Hart shooting personal FOUL (2 PF) (Booker 2 FT),"[1628404, 1626164]",1610612757.0,POR,shooting,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,201639.0,2.0,0.0,Booker,1626164.0,,,,,,,,
286,PT04M29.00S,2022-11-06T03:00:51.9Z,2,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,49,33,2022-11-06T03:00:51Z,2860000,,,0,,D. Booker Free Throw 1 of 2 (11 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
287,PT04M29.00S,2022-11-06T03:01:06.7Z,2,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,50,33,2022-11-06T03:01:06Z,2870000,,,0,,D. Booker Free Throw 2 of 2 (12 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
288,PT04M17.00S,2022-11-06T03:01:21.2Z,2,REGULAR,3pt,Jump Shot,[],1630553,31.61957950065703,68.87254901960785,1610612757,50,36,2022-11-06T03:01:27Z,2880000,-94.0,245.0,1,left,K. Johnson 26' 3PT  (3 PTS) (D. Eubanks 2 AST),"[1630553, 1629234]",1610612757.0,POR,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,26.23,Made,,,,,3.0,,,,,,,,,D. Eubanks,1629234.0,2.0,,
290,PT04M01.00S,2022-11-06T03:01:36.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,81.2089356110381,46.05545343137255,1610612756,52,36,2022-11-06T03:04:30Z,2900000,-20.0,124.0,1,right,D. Booker 12' pullup Jump Shot (14 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,12.57,Made,,,,,14.0,,,,,,,,,,,,,
291,PT03M44.00S,2022-11-06T03:01:53.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203924,10.249671484888296,41.888786764705884,1610612757,52,36,2022-11-06T03:05:00Z,2910000,41.0,44.0,1,left,MISS J. Grant driving Layup,[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,5.97,Missed,,,,,,,,,,,,,,,,,,
292,PT03M42.00S,2022-11-06T03:01:55.7Z,2,REGULAR,rebound,defensive,[],1626164,,,1610612756,52,36,2022-11-06T03:01:59Z,2920000,,,0,,D. Booker REBOUND (Off:0 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,291.0,2.0,2.0,0.0,,,,,,,,,,,,,,
293,PT03M31.00S,2022-11-06T03:02:08.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626159,,,1610612756,52,36,2022-11-06T03:02:14Z,2930000,,,0,,J. Winslow personal FOUL (2 PF) (Paul 2 FT),"[1626159, 101108]",1610612757.0,POR,,,,Winslow,J. Winslow,,,,,Mid-Range,8-16 Left,,,,,,,,1628172.0,2.0,0.0,Paul,101108.0,,,,,,,,
295,PT03M31.00S,2022-11-06T03:02:34.0Z,2,REGULAR,freethrow,1 of 2,[],101108,,,1610612756,53,36,2022-11-06T03:02:34Z,2950000,,,0,,C. Paul Free Throw 1 of 2 (7 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
296,PT03M31.00S,2022-11-06T03:02:53.0Z,2,REGULAR,freethrow,2 of 2,[],101108,,,1610612756,54,36,2022-11-06T03:02:53Z,2960000,,,0,,C. Paul Free Throw 2 of 2 (8 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
297,PT03M20.00S,2022-11-06T03:03:07.6Z,2,REGULAR,turnover,out-of-bounds,[],203924,,,1610612757,54,36,2022-11-06T03:03:21Z,2970000,,,0,,J. Grant lost ball out-of-bounds TURNOVER (1 TO),[203924],1610612757.0,POR,lost ball,,,Grant,J. Grant,,,,,Mid-Range,8-16 Left,,,,,,,,1628172.0,,,,,1.0,,,,,,,
298,PT03M05.00S,2022-11-06T03:03:31.7Z,2,REGULAR,foul,offensive,[],202687,,,1610612756,54,36,2022-11-06T03:03:40Z,2980000,,,0,,B. Biyombo offensive FOUL (1 PF),"[202687, 1626159]",1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,Mid-Range,16-24 Left Center,,,,,,,,1627541.0,1.0,0.0,Winslow,1626159.0,,,,,,,,
300,PT03M05.00S,2022-11-06T03:03:31.7Z,2,REGULAR,turnover,offensive foul,[],202687,,,1610612756,54,36,2022-11-06T03:03:31Z,3000000,,,0,,B. Biyombo offensive foul TURNOVER (1 TO),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,Mid-Range,16-24 Left Center,,,,,,,,1627541.0,,,,,1.0,,,,,,,
301,PT02M55.00S,2022-11-06T03:04:00.0Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630553,11.826544021024972,70.33547794117646,1610612757,54,36,2022-11-06T03:07:05Z,3010000,-102.0,59.0,1,left,MISS K. Johnson 11' driving floating Shot,[1630553],1610612757.0,POR,driving floating,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Left,11.74,Missed,,,,,,,,,,,,,,,,,,
302,PT02M53.00S,2022-11-06T03:04:02.0Z,2,REGULAR,rebound,defensive,[],1628470,,,1610612756,54,36,2022-11-06T03:04:04Z,3020000,,,0,,T. Craig REBOUND (Off:0 Def:4),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,In The Paint (Non-RA),0-8 Center,,,301.0,4.0,4.0,0.0,,,,,,,,,,,,,,
303,PT02M45.00S,2022-11-06T03:04:10.4Z,2,REGULAR,3pt,Jump Shot,[],101108,67.62483574244416,31.127450980392158,1610612756,57,36,2022-11-06T03:04:24Z,3030000,-94.0,252.0,1,right,C. Paul 26' 3PT  (11 PTS) (T. Craig 4 AST),"[101108, 1628470]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,26.89,Made,,,,,11.0,,,,,,,,,T. Craig,1628470.0,4.0,,
305,PT02M18.00S,2022-11-06T03:04:38.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,6.652431011826544,54.90196078431373,1610612757,57,36,2022-11-06T03:11:12Z,3050000,-25.0,10.0,1,left,MISS J. Hart driving reverse Layup - blocked,"[1628404, 202687]",1610612757.0,POR,driving reverse,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,2.65,Missed,,,,,,,,,,,,,,,,,Biyombo,202687.0
306,PT02M18.00S,2022-11-06T03:04:38.4Z,2,REGULAR,block,,[],202687,,,1610612757,57,36,2022-11-06T03:04:42Z,3060000,,,0,,B. Biyombo BLOCK (2 BLK),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
307,PT02M17.00S,2022-11-06T03:04:39.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,57,36,2022-11-06T03:12:46Z,3070000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,305.0,,,,,,,,,,,,,,,,,
308,PT02M17.00S,2022-11-06T03:04:44.6Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612757,57,36,2022-11-06T03:04:54Z,3080000,,,0,,POR shot clock Team TURNOVER,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,201639.0,,,,,,,,,,,,
309,PT02M17.00S,2022-11-06T03:04:57.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,57,36,2022-11-06T03:04:57Z,3090000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT02M17.00S,2022-11-06T03:06:11.1Z,2,REGULAR,substitution,out,[],1626159,,,1610612756,57,36,2022-11-06T03:07:31Z,3100000,,,0,,SUB out: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M17.00S,2022-11-06T03:06:11.1Z,2,REGULAR,substitution,out,[],1629234,,,1610612756,57,36,2022-11-06T03:07:31Z,3110000,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT02M17.00S,2022-11-06T03:06:11.1Z,2,REGULAR,substitution,in,[],203994,,,1610612756,57,36,2022-11-06T03:07:31Z,3120000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT02M17.00S,2022-11-06T03:06:11.1Z,2,REGULAR,substitution,in,[],1631101,,,1610612756,57,36,2022-11-06T03:07:31Z,3130000,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT02M00.00S,2022-11-06T03:08:14.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1626164,76.42904073587385,37.745098039215684,1610612756,59,36,2022-11-06T03:08:20Z,3140000,-61.0,169.0,1,right,D. Booker 17' Jump Shot (16 PTS) (C. Paul 3 AST),"[1626164, 101108]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,16-24 Left Center,17.99,Made,,,,,16.0,,,,,,,,,C. Paul,101108.0,3.0,,
316,PT01M46.00S,2022-11-06T03:08:31.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203924,8.09789750328515,45.34313725490196,1610612757,59,38,2022-11-06T03:08:36Z,3160000,23.0,24.0,1,left,J. Grant driving Layup (6 PTS) (K. Johnson 1 AST),"[203924, 1630553]",1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,3.32,Made,,,,,6.0,,,,,,,,,K. Johnson,1630553.0,1.0,,
318,PT01M46.00S,2022-11-06T03:08:33.8Z,2,REGULAR,foul,personal,['1freethrow'],1626164,,,1610612757,59,38,2022-11-06T03:08:59Z,3180000,,,0,,D. Booker shooting personal FOUL (1 PF) (Grant 1 FT),"[1626164, 203924]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,,,1627541.0,1.0,0.0,Grant,203924.0,,,,,,,,
320,PT01M46.00S,2022-11-06T03:08:59.8Z,2,REGULAR,freethrow,1 of 1,[],203924,,,1610612757,59,38,2022-11-06T03:09:02Z,3200000,,,0,,MISS J. Grant Free Throw 1 of 1,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
321,PT01M43.00S,2022-11-06T03:09:02.8Z,2,REGULAR,rebound,offensive,[],203924,,,1610612757,59,38,2022-11-06T03:09:02Z,3210000,,,0,,J. Grant REBOUND (Off:1 Def:0),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,320.0,1.0,0.0,1.0,,,,,,,,,,,,,,
322,PT01M39.00S,2022-11-06T03:09:05.1Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203924,23.340998685939553,42.8921568627451,1610612757,59,38,2022-11-06T03:09:10Z,3220000,36.0,167.0,1,left,MISS J. Grant 17' Jump Shot,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Mid-Range,16-24 Center,17.06,Missed,,,,,,,,,,,,,,,,,,
323,PT01M35.00S,2022-11-06T03:09:09.1Z,2,REGULAR,rebound,defensive,[],202687,,,1610612756,59,38,2022-11-06T03:09:10Z,3230000,,,0,,B. Biyombo REBOUND (Off:0 Def:2),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,Mid-Range,16-24 Center,,,322.0,2.0,2.0,0.0,,,,,,,,,,,,,,
324,PT01M31.00S,2022-11-06T03:09:12.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626164,71.32884362680683,20.320159313725497,1610612756,59,38,2022-11-06T03:10:32Z,3240000,-148.0,217.0,1,right,MISS D. Booker 26' running pullup 3PT,[1626164],1610612756.0,PHX,running pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,26.29,Missed,,,,,,,,,,,,,,,,,,
325,PT01M29.00S,2022-11-06T03:09:14.5Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,59,38,2022-11-06T03:09:20Z,3250000,,,0,,J. Nurkic REBOUND (Off:0 Def:3),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Left Center,,,324.0,3.0,3.0,0.0,,,,,,,,,,,,,,
326,PT01M22.00S,2022-11-06T03:09:22.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630553,8.623521681997373,55.88235294117647,1610612757,59,38,2022-11-06T03:09:31Z,3260000,-29.0,29.0,1,left,MISS K. Johnson running finger roll Layup,[1630553],1610612757.0,POR,running finger roll,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,4.1,Missed,,,,,,,,,,,,,,,,,,
327,PT01M20.00S,2022-11-06T03:09:24.3Z,2,REGULAR,rebound,defensive,[],202687,,,1610612756,59,38,2022-11-06T03:09:31Z,3270000,,,0,,B. Biyombo REBOUND (Off:0 Def:3),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,,,326.0,3.0,3.0,0.0,,,,,,,,,,,,,,
328,PT01M10.00S,2022-11-06T03:09:34.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202687,93.11760840998686,62.254901960784316,1610612756,59,38,2022-11-06T03:09:39Z,3280000,61.0,12.0,1,right,MISS B. Biyombo 6' turnaround Hook,[202687],1610612756.0,PHX,turnaround,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),0-8 Center,6.25,Missed,,,,,,,,,,,,,,,,,,
329,PT01M08.00S,2022-11-06T03:09:36.3Z,2,REGULAR,rebound,defensive,[],1631101,,,1610612757,59,38,2022-11-06T03:09:39Z,3290000,,,0,,S. Sharpe REBOUND (Off:0 Def:4),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,328.0,4.0,4.0,0.0,,,,,,,,,,,,,,
330,PT01M01.00S,2022-11-06T03:09:43.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,7.966491458607096,41.911764705882355,1610612757,59,38,2022-11-06T03:09:51Z,3300000,40.0,22.0,1,left,MISS S. Sharpe driving Layup,[1631101],1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,4.62,Missed,,,,,,,,,,,,,,,,,,
332,PT01M00.00S,2022-11-06T03:09:44.3Z,2,REGULAR,rebound,offensive,[],203994,,,1610612757,59,38,2022-11-06T03:09:51Z,3320000,,,0,,J. Nurkic REBOUND (Off:1 Def:3),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,330.0,4.0,3.0,1.0,,,,,,,,,,,,,,
333,PT01M00.00S,2022-11-06T03:09:46.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,8.09789750328515,49.50980392156863,1610612757,59,40,2022-11-06T03:09:55Z,3330000,2.0,24.0,1,left,J. Nurkic putback Layup (8 PTS),[203994],1610612757.0,POR,putback,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,2.37,Made,,,,,8.0,,,,,,,,,,,,,
334,PT00M39.80S,2022-11-06T03:10:10.7Z,2,REGULAR,3pt,Jump Shot,[],1626164,64.47109067017082,49.754901960784316,1610612756,59,40,2022-11-06T03:10:17Z,3340000,-1.0,281.0,1,right,MISS D. Booker 28' step back 3PT,[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,28.15,Missed,,,,,,,,,,,,,,,,,,
335,PT00M37.10S,2022-11-06T03:10:13.4Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612757,59,40,2022-11-06T03:10:17Z,3350000,,,0,,J. Hart REBOUND (Off:1 Def:2),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,,,334.0,3.0,2.0,1.0,,,,,,,,,,,,,,
336,PT00M27.00S,2022-11-06T03:10:23.7Z,2,REGULAR,2pt,Jump Shot,[],1631101,12.697109067017081,75.73529411764706,1610612757,59,40,2022-11-06T03:13:51Z,3360000,-129.0,67.0,1,left,MISS S. Sharpe 14' pullup Shot,[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Left,14.5,Missed,,,,,,,,,,,,,,,,,,
337,PT00M25.00S,2022-11-06T03:10:25.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612756,59,40,2022-11-06T03:10:32Z,3370000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Mid-Range,8-16 Left,,,336.0,,,,,,,,,,,,,,,,,
338,PT00M25.00S,2022-11-06T03:10:30.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628404,,,1610612756,59,40,2022-11-06T03:10:36Z,3380000,,,0,,J. Hart loose ball personal FOUL (3 PF) (Paul 2 FT),"[1628404, 101108]",1610612757.0,POR,loose ball,,,Hart,J. Hart,,,,,Mid-Range,8-16 Right,,,,,,,,201639.0,3.0,0.0,Paul,101108.0,,,,,,,,
340,PT00M25.00S,2022-11-06T03:11:02.4Z,2,REGULAR,freethrow,1 of 2,[],101108,,,1610612756,60,40,2022-11-06T03:11:02Z,3400000,,,0,,C. Paul Free Throw 1 of 2 (12 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
341,PT00M25.00S,2022-11-06T03:11:16.0Z,2,REGULAR,freethrow,2 of 2,[],101108,,,1610612756,61,40,2022-11-06T03:11:16Z,3410000,,,0,,C. Paul Free Throw 2 of 2 (13 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
342,PT00M01.60S,2022-11-06T03:11:51.8Z,2,REGULAR,turnover,out-of-bounds,[],203924,,,1610612757,61,40,2022-11-06T03:12:02Z,3420000,,,0,,J. Grant step out-of-bounds TURNOVER (2 TO),[203924],1610612757.0,POR,step,,,Grant,J. Grant,,,,,Mid-Range,16-24 Right,,,,,,,,1628172.0,,,,,2.0,,,,,,,
343,PT00M00.00S,2022-11-06T03:12:17.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626164,69.85873850197109,87.74509803921569,1610612756,61,40,2022-11-06T03:12:20Z,3430000,189.0,231.0,1,right,MISS D. Booker 29' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,29.81,Missed,,,,,,,,,,,,,,,,,,
344,PT00M00.00S,2022-11-06T03:12:19.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,61,40,2022-11-06T03:12:19Z,3440000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Right Center,,,343.0,,,,,,,,,,,,,,,,,
345,PT00M00.00S,2022-11-06T03:12:20.6Z,2,REGULAR,period,end,[],0,,,1610612756,61,40,2022-11-06T03:12:20Z,3450000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2022-11-06T03:26:05.1Z,3,REGULAR,substitution,out,['startperiod'],202687,,,1610612756,61,40,2022-11-06T03:27:22Z,3460000,,,0,,SUB out: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2022-11-06T03:26:05.1Z,3,REGULAR,substitution,out,['startperiod'],1630553,,,1610612756,61,40,2022-11-06T03:27:22Z,3470000,,,0,,SUB out: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2022-11-06T03:26:05.1Z,3,REGULAR,substitution,in,['startperiod'],1629028,,,1610612756,61,40,2022-11-06T03:27:22Z,3480000,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2022-11-06T03:26:05.1Z,3,REGULAR,substitution,in,['startperiod'],1626159,,,1610612756,61,40,2022-11-06T03:27:22Z,3490000,,,0,,SUB in: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2022-11-06T03:27:46.2Z,3,REGULAR,period,start,[],0,,,1610612756,61,40,2022-11-06T03:27:46Z,3500000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT11M35.00S,2022-11-06T03:28:10.2Z,3,REGULAR,3pt,Jump Shot,[],101108,23.47240473061761,89.2156862745098,1610612756,61,40,2022-11-06T03:28:15Z,3510000,-196.0,168.0,1,left,MISS C. Paul 25' 3PT,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,25.83,Missed,,,,,,,,,,,,,,,,,,
352,PT11M33.00S,2022-11-06T03:28:13.3Z,3,REGULAR,rebound,offensive,[],1629028,,,1610612756,61,40,2022-11-06T03:28:13Z,3520000,,,0,,D. Ayton REBOUND (Off:2 Def:2),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Left Center,,,351.0,4.0,2.0,2.0,,,,,,,,,,,,,,
353,PT11M33.00S,2022-11-06T03:28:14.6Z,3,REGULAR,foul,personal,['2freethrow'],203994,,,1610612756,61,40,2022-11-06T03:28:40Z,3530000,,,0,,J. Nurkic shooting personal FOUL (3 PF) (Ayton 2 FT),"[203994, 1629028]",1610612757.0,POR,shooting,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,201639.0,3.0,1.0,Ayton,1629028.0,,,,,,,,
355,PT11M33.00S,2022-11-06T03:28:40.6Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629028,,,1610612756,61,40,2022-11-06T03:28:40Z,3550000,,,0,,MISS D. Ayton Free Throw 1 of 2,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
356,PT11M33.00S,2022-11-06T03:28:40.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,61,40,2022-11-06T03:28:40Z,3560000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,355.0,,,,,,,,,,,,,,,,,
357,PT11M33.00S,2022-11-06T03:28:52.2Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629028,,,1610612756,62,40,2022-11-06T03:28:52Z,3570000,,,0,,D. Ayton Free Throw 2 of 2 (7 PTS),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
358,PT11M22.00S,2022-11-06T03:29:06.9Z,3,REGULAR,turnover,out-of-bounds,[],203994,,,1610612757,62,40,2022-11-06T03:29:14Z,3580000,,,0,,J. Nurkic lost ball out-of-bounds TURNOVER (1 TO),[203994],1610612757.0,POR,lost ball,,,Nurkic,J. Nurkic,,,,,Mid-Range,16-24 Right Center,,,,,,,,1628172.0,,,,,1.0,,,,,,,
359,PT11M15.00S,2022-11-06T03:29:17.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629028,5.732588699080158,48.529411764705884,1610612756,62,40,2022-11-06T03:31:52Z,3590000,7.0,1.0,1,left,MISS D. Ayton driving Layup,[1629028],1610612756.0,PHX,driving,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,0.75,Missed,,,,,,,,,,,,,,,,,,
360,PT11M13.00S,2022-11-06T03:29:19.5Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,62,40,2022-11-06T03:29:22Z,3600000,,,0,,J. Nurkic REBOUND (Off:1 Def:4),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,359.0,5.0,4.0,1.0,,,,,,,,,,,,,,
