actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
526,PT00M00.40S,2022-10-20T03:59:32.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612756,76,81,2022-10-20T04:00:35Z,5140000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,Mid-Range,16-24 Left Center,,,525.0,,,,,,,,,,,,,,,,
528,PT00M00.00S,2022-10-20T03:59:42.0Z,3,REGULAR,period,end,[],0,,,1610612756,76,81,2022-10-20T03:59:42Z,5150000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2022-10-20T04:01:34.5Z,4,REGULAR,substitution,out,['startperiod'],1628470,,,1610612756,76,81,2022-10-20T04:02:51Z,5160000,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2022-10-20T04:01:34.5Z,4,REGULAR,substitution,out,['startperiod'],1626164,,,1610612756,76,81,2022-10-20T04:02:51Z,5170000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2022-10-20T04:01:34.5Z,4,REGULAR,substitution,out,['startperiod'],1626166,,,1610612756,76,81,2022-10-20T04:02:51Z,5180000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2022-10-20T04:01:34.5Z,4,REGULAR,substitution,out,['startperiod'],1629029,,,1610612756,76,81,2022-10-20T04:02:51Z,5190000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2022-10-20T04:01:34.5Z,4,REGULAR,substitution,in,['startperiod'],1628969,,,1610612756,76,81,2022-10-20T04:02:51Z,5200000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2022-10-20T04:01:34.5Z,4,REGULAR,substitution,in,['startperiod'],1629661,,,1610612756,76,81,2022-10-20T04:02:51Z,5210000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2022-10-20T04:01:34.5Z,4,REGULAR,substitution,in,['startperiod'],101108,,,1610612756,76,81,2022-10-20T04:02:51Z,5220000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2022-10-20T04:01:34.5Z,4,REGULAR,substitution,in,['startperiod'],203915,,,1610612756,76,81,2022-10-20T04:02:51Z,5230000,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT12M00.00S,2022-10-20T04:03:07.6Z,4,REGULAR,period,start,[],0,,,1610612756,76,81,2022-10-20T04:03:07Z,5240000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT11M47.00S,2022-10-20T04:03:19.9Z,4,REGULAR,3pt,Jump Shot,[],1629661,5.732588699080158,96.56862745098039,1610612756,76,81,2022-10-20T04:03:25Z,5250000,-233.0,1.0,1,left,MISS C. Johnson 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,Left Corner 3,24+ Left,23.28,Missed,,,,,,,,,,,,,,,,,
539,PT11M45.00S,2022-10-20T04:03:22.1Z,4,REGULAR,rebound,offensive,[],1628969,,,1610612756,76,81,2022-10-20T04:03:22Z,5260000,,,0,,M. Bridges REBOUND (Off:3 Def:7),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,Left Corner 3,24+ Left,,,538.0,10.0,7.0,3.0,,,,,,,,,,,,,
540,PT11M45.00S,2022-10-20T04:03:25.6Z,4,REGULAR,foul,offensive,[],1628969,,,1610612756,76,81,2022-10-20T04:06:16Z,5270000,,,0,,M. Bridges offensive FOUL (4 PF),"[1628969, 203915]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,204058.0,Restricted Area,0-8 Center,,,,,,,,,,,4.0,0.0,Dinwiddie,203915.0,,,,,
542,PT11M45.00S,2022-10-20T04:03:25.6Z,4,REGULAR,turnover,offensive foul,[],1628969,,,1610612756,76,81,2022-10-20T04:03:25Z,5290000,,,0,,M. Bridges offensive foul TURNOVER (2 TO),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,204058.0,Restricted Area,0-8 Center,,,,,,,,2.0,,,,,,,,,,,
543,PT11M35.00S,2022-10-20T04:03:52.7Z,4,REGULAR,foul,personal,['2freethrow'],1629028,,,1610612742,76,81,2022-10-20T04:04:03Z,5300000,,,0,,D. Ayton shooting personal FOUL (4 PF) (Wood 2 FT),"[1629028, 1626174]",1610612756.0,PHX,shooting,,,Ayton,D. Ayton,,,,,2715.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,4.0,0.0,Wood,1626174.0,,,,,
545,PT11M35.00S,2022-10-20T04:04:20.8Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1626174,,,1610612742,76,82,2022-10-20T04:04:40Z,5320000,,,0,,C. Wood Free Throw 1 of 2 (14 PTS),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,
546,PT11M35.00S,2022-10-20T04:04:20.8Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1626174,,,1610612742,76,82,2022-10-20T04:04:40Z,5330000,,,0,,MISS C. Wood Free Throw 2 of 2,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
547,PT11M31.00S,2022-10-20T04:04:24.8Z,4,REGULAR,rebound,defensive,[],101108,,,1610612756,76,82,2022-10-20T04:04:40Z,5340000,,,0,,C. Paul REBOUND (Off:0 Def:3),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,546.0,3.0,3.0,0.0,,,,,,,,,,,,,
548,PT11M22.00S,2022-10-20T04:04:47.8Z,4,REGULAR,3pt,Jump Shot,[],101108,31.882391590013142,39.46078431372549,1610612756,76,82,2022-10-20T04:04:55Z,5350000,53.0,247.0,1,left,MISS C. Paul 25' step back 3PT,[101108],1610612756.0,PHX,step back,,,Paul,C. Paul,,,,,,Above the Break 3,24+ Center,25.28,Missed,,,,,,,,,,,,,,,,,
549,PT11M20.00S,2022-10-20T04:04:49.8Z,4,REGULAR,rebound,defensive,[],1628467,,,1610612742,76,82,2022-10-20T04:04:52Z,5360000,,,0,,M. Kleber REBOUND (Off:1 Def:3),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,Above the Break 3,24+ Center,,,548.0,4.0,3.0,1.0,,,,,,,,,,,,,
550,PT11M09.00S,2022-10-20T04:05:01.6Z,4,REGULAR,3pt,Jump Shot,[],1626174,68.28186596583443,76.9607843137255,1610612742,76,85,2022-10-20T04:05:06Z,5370000,135.0,246.0,1,right,C. Wood 28' 3PT step back bank (17 PTS),[1626174],1610612742.0,DAL,step back bank,,,Wood,C. Wood,,,,,,Above the Break 3,24+ Right Center,28.02,Made,,,,,17.0,,,,,,,,,,,,
551,PT10M50.00S,2022-10-20T04:05:20.3Z,4,REGULAR,3pt,Jump Shot,[],1628969,30.831143232588698,33.57843137254902,1610612756,76,85,2022-10-20T04:05:25Z,5380000,82.0,237.0,1,left,MISS M. Bridges 25' bank 3PT,[1628969],1610612756.0,PHX,bank,,,Bridges,M. Bridges,,,,,,Above the Break 3,24+ Right Center,25.11,Missed,,,,,,,,,,,,,,,,,
552,PT10M47.00S,2022-10-20T04:05:23.3Z,4,REGULAR,rebound,defensive,[],1628467,,,1610612742,76,85,2022-10-20T04:05:25Z,5390000,,,0,,M. Kleber REBOUND (Off:1 Def:4),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,Above the Break 3,24+ Right Center,,,551.0,5.0,4.0,1.0,,,,,,,,,,,,,
553,PT10M31.00S,2022-10-20T04:05:40.3Z,4,REGULAR,3pt,Jump Shot,[],1626174,69.20170827858082,24.264705882352942,1610612742,76,88,2022-10-20T04:05:44Z,5400000,-129.0,237.0,1,right,C. Wood 26' 3PT  (20 PTS) (S. Dinwiddie 2 AST),"[1626174, 203915]",1610612742.0,DAL,,,,Wood,C. Wood,,,,,,Above the Break 3,24+ Left Center,26.97,Made,,,,,20.0,,,,,,,,S. Dinwiddie,203915.0,2.0,,
555,PT10M05.00S,2022-10-20T04:06:05.7Z,4,REGULAR,2pt,Jump Shot,[],1629661,19.136005256241788,33.57843137254902,1610612756,78,88,2022-10-20T04:06:09Z,5420000,82.0,127.0,1,left,C. Johnson 15' turnaround Jump Shot (15 PTS) (D. Lee 1 AST),"[1629661, 1627814]",1610612756.0,PHX,turnaround,,,Johnson,C. Johnson,,,,,,Mid-Range,8-16 Right,15.16,Made,,,,,15.0,,,,,,,,D. Lee,1627814.0,1.0,,
557,PT09M41.00S,2022-10-20T04:06:29.1Z,4,REGULAR,3pt,Jump Shot,[],1626174,84.97043363994744,3.6764705882352944,1610612742,78,88,2022-10-20T04:06:34Z,5440000,-232.0,89.0,1,right,MISS C. Wood 24' step back 3PT,[1626174],1610612742.0,DAL,step back,,,Wood,C. Wood,,,,,,Left Corner 3,24+ Left,24.8,Missed,,,,,,,,,,,,,,,,,
558,PT09M38.00S,2022-10-20T04:06:32.1Z,4,REGULAR,rebound,defensive,[],1627814,,,1610612756,78,88,2022-10-20T04:06:34Z,5450000,,,0,,D. Lee REBOUND (Off:0 Def:2),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,Left Corner 3,24+ Left,,,557.0,2.0,2.0,0.0,,,,,,,,,,,,,
559,PT09M35.00S,2022-10-20T04:06:37.9Z,4,REGULAR,foul,personal,[],1627827,,,1610612756,78,88,2022-10-20T04:06:52Z,5460000,,,0,,D. Finney-Smith personal FOUL (3 PF),"[1627827, 1628969]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,204058.0,Restricted Area,0-8 Center,,,,,,,,,,,3.0,1.0,Bridges,1628969.0,,,,,
561,PT09M35.00S,2022-10-20T04:06:50.8Z,4,REGULAR,substitution,out,[],1628467,,,1610612756,78,88,2022-10-20T04:06:53Z,5480000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT09M35.00S,2022-10-20T04:06:50.8Z,4,REGULAR,substitution,in,[],203501,,,1610612756,78,88,2022-10-20T04:06:53Z,5490000,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT09M35.00S,2022-10-20T04:06:55.9Z,4,REGULAR,substitution,out,[],1629661,,,1610612756,78,88,2022-10-20T04:07:01Z,5500000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT09M35.00S,2022-10-20T04:06:55.9Z,4,REGULAR,substitution,in,[],1629006,,,1610612756,78,88,2022-10-20T04:07:01Z,5510000,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT09M29.00S,2022-10-20T04:07:09.0Z,4,REGULAR,3pt,Jump Shot,[],1629006,17.95335085413929,93.87254901960785,1610612756,78,88,2022-10-20T04:07:13Z,5520000,-219.0,116.0,1,left,MISS J. Okogie 24' 3PT,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,Above the Break 3,24+ Left Center,24.83,Missed,,,,,,,,,,,,,,,,,
566,PT09M25.00S,2022-10-20T04:07:13.0Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612742,78,88,2022-10-20T04:07:13Z,5530000,,,0,,C. Wood REBOUND (Off:1 Def:6),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,Above the Break 3,24+ Left Center,,,565.0,7.0,6.0,1.0,,,,,,,,,,,,,
567,PT09M11.00S,2022-10-20T04:07:26.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626174,83.919185282523,54.41176470588235,1610612742,78,90,2022-10-20T04:07:30Z,5540000,22.0,99.0,1,right,C. Wood 10' turnaround Jump Shot (22 PTS),[1626174],1610612742.0,DAL,turnaround,,,Wood,C. Wood,,,,,,In The Paint (Non-RA),8-16 Center,10.11,Made,,,,,22.0,,,,,,,,,,,,
568,PT08M47.00S,2022-10-20T04:07:51.0Z,4,REGULAR,2pt,Jump Shot,[],1627814,20.97568988173456,34.80392156862745,1610612756,78,90,2022-10-20T04:07:55Z,5550000,76.0,145.0,1,left,MISS D. Lee 16' pullup Shot,[1627814],1610612756.0,PHX,pullup,,,Lee,D. Lee,,,,,,Mid-Range,16-24 Right Center,16.34,Missed,,,,,,,,,,,,,,,,,
569,PT08M43.00S,2022-10-20T04:07:55.0Z,4,REGULAR,rebound,defensive,[],203915,,,1610612742,78,90,2022-10-20T04:07:55Z,5560000,,,0,,S. Dinwiddie REBOUND (Off:0 Def:2),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,Mid-Range,16-24 Right Center,,,568.0,2.0,2.0,0.0,,,,,,,,,,,,,
570,PT08M31.00S,2022-10-20T04:08:06.3Z,4,REGULAR,3pt,Jump Shot,[],1626174,66.04796320630749,23.03921568627451,1610612742,78,93,2022-10-20T04:08:10Z,5570000,-135.0,267.0,1,right,C. Wood 29' 3PT  (25 PTS) (T. Hardaway Jr. 1 AST),"[1626174, 203501]",1610612742.0,DAL,,,,Wood,C. Wood,,,,,,Above the Break 3,24+ Left Center,29.87,Made,,,,,25.0,,,,,,,,T. Hardaway Jr.,203501.0,1.0,,
572,PT08M30.00S,2022-10-20T04:08:12.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,78,93,2022-10-20T04:08:12Z,5590000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT08M30.00S,2022-10-20T04:10:37.6Z,4,REGULAR,substitution,out,[],1629006,,,1610612756,78,93,2022-10-20T04:10:52Z,5600000,,,0,,SUB out: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT08M30.00S,2022-10-20T04:10:37.6Z,4,REGULAR,substitution,in,[],1626164,,,1610612756,78,93,2022-10-20T04:10:52Z,5610000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT08M17.00S,2022-10-20T04:11:49.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,13.091327201051248,63.48039215686274,1610612756,80,93,2022-10-20T04:12:00Z,5620000,-67.0,71.0,1,left,D. Booker 9' step back Jump Shot (23 PTS),[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,,In The Paint (Non-RA),8-16 Left,9.76,Made,,,,,23.0,,,,,,,,,,,,
576,PT07M51.00S,2022-10-20T04:12:14.7Z,4,REGULAR,2pt,Jump Shot,[],1626174,77.4802890932983,74.75490196078431,1610612742,80,93,2022-10-20T04:12:20Z,5630000,124.0,159.0,1,right,MISS C. Wood 20' step back Shot,[1626174],1610612742.0,DAL,step back,,,Wood,C. Wood,,,,,,Mid-Range,16-24 Right Center,20.17,Missed,,,,,,,,,,,,,,,,,
577,PT07M48.00S,2022-10-20T04:12:17.7Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612756,80,93,2022-10-20T04:12:20Z,5640000,,,0,,D. Ayton REBOUND (Off:1 Def:6),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,Mid-Range,16-24 Right Center,,,576.0,7.0,6.0,1.0,,,,,,,,,,,,,
578,PT07M38.00S,2022-10-20T04:12:27.9Z,4,REGULAR,turnover,bad pass,[],101108,,,1610612756,80,93,2022-10-20T04:12:31Z,5650000,,,0,,C. Paul bad pass TURNOVER (3 TO),"[101108, 1630182]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,Above the Break 3,24+ Left Center,,,,,,,,3.0,Green,1630182.0,,,,,,,,,
579,PT07M38.00S,2022-10-20T04:12:27.9Z,4,REGULAR,steal,,[],1630182,,,1610612742,80,93,2022-10-20T04:12:29Z,5660000,,,0,,J. Green STEAL (1 STL),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,
580,PT07M30.00S,2022-10-20T04:12:36.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203501,69.07030223390277,73.52941176470588,1610612742,80,93,2022-10-20T04:12:41Z,5670000,118.0,238.0,1,right,MISS T. Hardaway Jr. 26' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,Above the Break 3,24+ Right Center,26.56,Missed,,,,,,,,,,,,,,,,,
581,PT07M25.00S,2022-10-20T04:12:41.7Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612756,80,93,2022-10-20T04:12:41Z,5680000,,,0,,D. Ayton REBOUND (Off:1 Def:7),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,Above the Break 3,24+ Right Center,,,580.0,8.0,7.0,1.0,,,,,,,,,,,,,
582,PT07M18.00S,2022-10-20T04:12:47.8Z,4,REGULAR,3pt,Jump Shot,[],1627814,22.946780551905388,87.74509803921569,1610612756,83,93,2022-10-20T04:12:51Z,5690000,-189.0,163.0,1,left,D. Lee 24' 3PT  (3 PTS) (D. Booker 4 AST),"[1627814, 1626164]",1610612756.0,PHX,,,,Lee,D. Lee,,,,,,Above the Break 3,24+ Left Center,24.95,Made,,,,,3.0,,,,,,,,D. Booker,1626164.0,4.0,,
584,PT06M54.00S,2022-10-20T04:13:11.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203915,92.72339027595268,49.01960784313725,1610612742,83,95,2022-10-20T04:19:26Z,5710000,-5.0,16.0,1,right,S. Dinwiddie driving finger roll Layup (15 PTS),[203915],1610612742.0,DAL,driving finger roll,,,Dinwiddie,S. Dinwiddie,,,,,,Restricted Area,0-8 Center,1.66,Made,,,,,15.0,,,,,,,,,,,,
585,PT06M41.00S,2022-10-20T04:13:27.2Z,4,REGULAR,foul,personal,['2freethrow'],1626174,,,1610612756,83,95,2022-10-20T04:13:35Z,5720000,,,0,,C. Wood shooting personal FOUL (2 PF) (Booker 2 FT),"[1626174, 1626164]",1610612742.0,DAL,shooting,,,Wood,C. Wood,,,,,204058.0,Restricted Area,0-8 Center,,,,,,,,,,,2.0,0.0,Booker,1626164.0,,,,,
587,PT06M41.00S,2022-10-20T04:13:55.1Z,4,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,84,95,2022-10-20T04:13:55Z,5740000,,,0,,D. Booker Free Throw 1 of 2 (24 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,Made,,,,,24.0,,,,,,,,,,,,
588,PT06M41.00S,2022-10-20T04:13:55.6Z,4,REGULAR,substitution,out,[],101108,,,1610612756,84,95,2022-10-20T04:14:18Z,5750000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT06M41.00S,2022-10-20T04:13:55.6Z,4,REGULAR,substitution,out,[],1630182,,,1610612756,84,95,2022-10-20T04:14:18Z,5760000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT06M41.00S,2022-10-20T04:13:55.6Z,4,REGULAR,substitution,out,[],1626174,,,1610612756,84,95,2022-10-20T04:14:18Z,5770000,,,0,,SUB out: C. Wood,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT06M41.00S,2022-10-20T04:13:55.6Z,4,REGULAR,substitution,in,[],1626166,,,1610612756,84,95,2022-10-20T04:14:18Z,5780000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT06M41.00S,2022-10-20T04:13:55.6Z,4,REGULAR,substitution,in,[],1629029,,,1610612756,84,95,2022-10-20T04:14:18Z,5790000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT06M41.00S,2022-10-20T04:13:55.6Z,4,REGULAR,substitution,in,[],1628467,,,1610612756,84,95,2022-10-20T04:14:18Z,5800000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT06M41.00S,2022-10-20T04:14:21.3Z,4,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,85,95,2022-10-20T04:14:21Z,5810000,,,0,,D. Booker Free Throw 2 of 2 (25 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,Made,,,,,25.0,,,,,,,,,,,,
595,PT06M29.00S,2022-10-20T04:14:31.6Z,4,REGULAR,3pt,Jump Shot,[],203915,66.04796320630749,41.17647058823529,1610612742,85,95,2022-10-20T04:14:36Z,5820000,-44.0,267.0,1,right,MISS S. Dinwiddie 27' pullup 3PT,[203915],1610612742.0,DAL,pullup,,,Dinwiddie,S. Dinwiddie,,,,,,Above the Break 3,24+ Center,27.02,Missed,,,,,,,,,,,,,,,,,
596,PT06M27.00S,2022-10-20T04:14:33.6Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612756,85,95,2022-10-20T04:14:36Z,5830000,,,0,,D. Ayton REBOUND (Off:1 Def:8),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,Above the Break 3,24+ Center,,,595.0,9.0,8.0,1.0,,,,,,,,,,,,,
597,PT06M14.00S,2022-10-20T04:14:46.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,5.995400788436268,52.450980392156865,1610612756,87,95,2022-10-20T04:15:03Z,5840000,-12.0,4.0,1,left,D. Ayton Hook (14 PTS) (D. Booker 5 AST),"[1629028, 1626164]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,Restricted Area,0-8 Center,1.29,Made,,,,,14.0,,,,,,,,D. Booker,1626164.0,5.0,,
599,PT06M06.00S,2022-10-20T04:14:54.3Z,4,REGULAR,2pt,Jump Shot,[],203501,79.05716162943496,78.43137254901961,1610612742,87,97,2022-10-20T04:14:58Z,5860000,142.0,144.0,1,right,T. Hardaway Jr. 20' pullup Jump Shot (9 PTS) (L. Doncic 6 AST),"[203501, 1629029]",1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,Mid-Range,16-24 Right Center,20.27,Made,,,,,9.0,,,,,,,,L. Doncic,1629029.0,6.0,,
601,PT05M50.00S,2022-10-20T04:15:10.4Z,4,REGULAR,3pt,Jump Shot,[],1626166,26.49474375821288,78.67647058823529,1610612756,90,97,2022-10-20T04:15:14Z,5880000,-143.0,197.0,1,left,C. Payne 24' 3PT  (5 PTS) (D. Lee 2 AST),"[1626166, 1627814]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,,Above the Break 3,24+ Left Center,24.33,Made,,,,,5.0,,,,,,,,D. Lee,1627814.0,2.0,,
603,PT05M34.00S,2022-10-20T04:15:29.9Z,4,REGULAR,turnover,out-of-bounds,[],203501,,,1610612742,90,97,2022-10-20T04:15:40Z,5900000,,,0,,T. Hardaway Jr. lost ball out-of-bounds TURNOVER (2 TO),[203501],1610612742.0,DAL,lost ball,,,Hardaway Jr.,T. Hardaway Jr.,,,,,1204.0,Above the Break 3,24+ Left Center,,,,,,,,2.0,,,,,,,,,,,
604,PT05M20.00S,2022-10-20T04:15:50.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629028,5.732588699080158,50.49019607843137,1610612756,92,97,2022-10-20T04:15:54Z,5910000,-2.0,1.0,1,left,D. Ayton cutting Layup (16 PTS) (D. Booker 6 AST),"[1629028, 1626164]",1610612756.0,PHX,cutting,,,Ayton,D. Ayton,,,,,,Restricted Area,0-8 Center,0.29,Made,,,,,16.0,,,,,,,,D. Booker,1626164.0,6.0,,
606,PT05M06.00S,2022-10-20T04:16:07.7Z,4,REGULAR,foul,offensive,[],1629029,,,1610612742,92,97,2022-10-20T04:16:12Z,5930000,,,0,,L. Doncic offensive FOUL (3 PF),"[1629029, 1627814]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,1204.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,3.0,0.0,Lee,1627814.0,,,,,
608,PT05M06.00S,2022-10-20T04:16:07.7Z,4,REGULAR,turnover,offensive foul,[],1629029,,,1610612742,92,97,2022-10-20T04:16:07Z,5950000,,,0,,L. Doncic offensive foul TURNOVER (4 TO),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,1204.0,In The Paint (Non-RA),0-8 Center,,,,,,,,4.0,,,,,,,,,,,
609,PT05M06.00S,2022-10-20T04:16:49.5Z,4,REGULAR,substitution,out,[],203501,,,1610612756,92,97,2022-10-20T04:17:03Z,5960000,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT05M06.00S,2022-10-20T04:16:49.5Z,4,REGULAR,substitution,in,[],203493,,,1610612756,92,97,2022-10-20T04:17:03Z,5970000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT04M49.00S,2022-10-20T04:17:04.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626164,6.1268068331143235,54.166666666666664,1610612756,94,97,2022-10-20T04:17:15Z,5980000,-21.0,5.0,1,left,D. Booker pullup Jump Shot (27 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,,Restricted Area,0-8 Center,2.14,Made,,,,,27.0,,,,,,,,,,,,
612,PT04M49.00S,2022-10-20T04:17:22.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,94,97,2022-10-20T04:17:22Z,5990000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
