actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
538,PT08M56.00S,2024-11-18T02:10:01.4Z,4,REGULAR,substitution,in,[],1628384,,,1610612752,98,90,2024-11-18T02:12:43Z,5160000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT08M35.00S,2024-11-18T02:13:07.3Z,4,REGULAR,2pt,Jump Shot,[],1628973,5.863994743758213,69.11764705882352,1610612752,100,90,2024-11-18T02:13:11Z,5170000,False,-96.0,3.0,1,left,J. Brunson 9' step back Jump Shot (11 PTS) (K. Towns 6 AST),"[1628973, 1626157]",1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Left,9.56,Made,,,,,,,,11.0,,K. Towns,1626157.0,6.0,,,,,,
541,PT08M10.00S,2024-11-18T02:13:31.9Z,4,REGULAR,3pt,Jump Shot,[],203471,69.59592641261499,30.88235294117647,1610612751,100,90,2024-11-18T02:13:38Z,5190000,False,-96.0,233.0,1,right,MISS D. Schröder 25' 3PT,[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Left Center,25.21,Missed,,,,,,,,,,,,,,,,,,
542,PT08M06.00S,2024-11-18T02:13:35.9Z,4,REGULAR,rebound,offensive,[],1630592,,,1610612751,100,90,2024-11-18T02:13:38Z,5200000,False,,,0,,J. Wilson REBOUND (Off:2 Def:4),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,,,541.0,6.0,4.0,2.0,,,,,,,,,,,,,,
543,PT08M04.00S,2024-11-18T02:13:39.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627827,76.42904073587385,88.97058823529412,1610612751,100,90,2024-11-18T02:13:43Z,5210000,False,195.0,169.0,1,right,MISS D. Finney-Smith 25' 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,25.8,Missed,,,,,,,,,,,,,,,,,,
544,PT08M02.00S,2024-11-18T02:13:41.4Z,4,REGULAR,rebound,defensive,[],1628384,,,1610612752,100,90,2024-11-18T02:17:33Z,5220000,False,,,0,,O. Anunoby REBOUND (Off:2 Def:3),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,,,543.0,5.0,3.0,2.0,,,,,,,,,,,,,,
545,PT07M53.00S,2024-11-18T02:13:49.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,6.521024967148489,48.529411764705884,1610612752,100,90,2024-11-18T02:17:12Z,5230000,False,7.0,9.0,1,left,MISS J. Brunson driving floating bank Shot,[1628973],1610612752.0,NYK,driving floating bank,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,1.15,Missed,,,,,,,,,,,,,,,,,,
546,PT07M52.00S,2024-11-18T02:13:50.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612752,100,90,2024-11-18T02:13:57Z,5240000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,545.0,,,,,,,,,,,,,,,,,
547,PT07M52.00S,2024-11-18T02:13:56.0Z,4,REGULAR,foul,personal,[],1630592,,,1610612752,100,90,2024-11-18T02:14:05Z,5250000,False,,,0,,J. Wilson loose ball personal FOUL (2 PF),"[1630592, 1626157]",1610612751.0,BKN,loose ball,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627524.0,,,,2.0,0.0,Towns,1626157.0,,
549,PT07M39.00S,2024-11-18T02:14:32.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628384,5.995400788436268,38.970588235294116,1610612752,100,90,2024-11-18T02:16:52Z,5270000,False,55.0,4.0,1,left,MISS O. Anunoby driving floating Shot,[1628384],1610612752.0,NYK,driving floating,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,5.52,Missed,,,,,,,,,,,,,,,,,,
550,PT07M38.00S,2024-11-18T02:14:33.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612752,100,90,2024-11-18T02:16:52Z,5280000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,549.0,,,,,,,,,,,,,,,,,
551,PT07M38.00S,2024-11-18T02:14:37.4Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612752,100,90,2024-11-18T02:14:44Z,5290000,False,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1146.0,,,,,,,,,
552,PT07M20.00S,2024-11-18T02:15:06.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630592,91.93495400788436,56.86274509803921,1610612751,100,92,2024-11-18T02:18:22Z,5300000,False,34.0,23.0,1,right,J. Wilson driving floating bank Jump Shot (15 PTS) (D. Finney-Smith 2 AST),"[1630592, 1627827]",1610612751.0,BKN,driving floating bank,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,4.15,Made,,,,,,,,15.0,,D. Finney-Smith,1627827.0,2.0,,,,,,
554,PT07M20.00S,2024-11-18T02:15:10.4Z,4,REGULAR,foul,personal,['1freethrow'],1626157,,,1610612751,100,92,2024-11-18T02:15:15Z,5320000,False,,,0,,K. Towns shooting personal FOUL (5 PF) (Wilson 1 FT),"[1626157, 1630592]",1610612752.0,NYK,shooting,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201245.0,,,,5.0,0.0,Wilson,1630592.0,,
556,PT07M20.00S,2024-11-18T02:15:10.4Z,4,REGULAR,substitution,out,[],203471,,,1610612751,100,92,2024-11-18T02:15:27Z,5340000,False,,,0,,SUB out: D. Schröder,[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT07M20.00S,2024-11-18T02:15:10.4Z,4,REGULAR,substitution,out,[],1627827,,,1610612751,100,92,2024-11-18T02:15:27Z,5350000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT07M20.00S,2024-11-18T02:15:10.4Z,4,REGULAR,substitution,in,[],1627732,,,1610612751,100,92,2024-11-18T02:15:27Z,5360000,False,,,0,,SUB in: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT07M20.00S,2024-11-18T02:15:10.4Z,4,REGULAR,substitution,in,[],1630560,,,1610612751,100,92,2024-11-18T02:15:27Z,5370000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT07M20.00S,2024-11-18T02:15:10.4Z,4,REGULAR,substitution,out,[],1626157,,,1610612751,100,92,2024-11-18T02:15:34Z,5380000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT07M20.00S,2024-11-18T02:15:10.4Z,4,REGULAR,substitution,in,[],1630579,,,1610612751,100,92,2024-11-18T02:15:34Z,5390000,False,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT07M20.00S,2024-11-18T02:15:44.5Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1630592,,,1610612751,100,92,2024-11-18T02:15:46Z,5400000,False,,,0,,MISS J. Wilson Free Throw 1 of 1,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
563,PT07M18.00S,2024-11-18T02:15:46.5Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612752,100,92,2024-11-18T02:15:46Z,5410000,False,,,0,,J. Hart REBOUND (Off:0 Def:8),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,562.0,8.0,8.0,0.0,,,,,,,,,,,,,,
564,PT07M11.00S,2024-11-18T02:15:57.5Z,4,REGULAR,foul,offensive,[],1628973,,,1610612752,100,92,2024-11-18T02:16:21Z,5420000,False,,,0,,J. Brunson offensive FOUL (3 PF),"[1628973, 1630533]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1146.0,,,,3.0,0.0,Williams,1630533.0,,
566,PT07M11.00S,2024-11-18T02:15:57.5Z,4,REGULAR,turnover,offensive foul,[],1628973,,,1610612752,100,92,2024-11-18T02:15:57Z,5440000,False,,,0,,J. Brunson offensive foul TURNOVER (2 TO),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Left Center,,,,,,,2.0,,,,1146.0,,,,,,,,,
567,PT06M54.00S,2024-11-18T02:16:25.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629661,93.51182654402102,50.98039215686274,1610612751,100,92,2024-11-18T02:20:05Z,5450000,False,5.0,8.0,1,right,MISS C. Johnson driving DUNK,[1629661],1610612751.0,BKN,driving,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,0.98,Missed,,,,,,,,,,,,,,,,,,
568,PT06M53.00S,2024-11-18T02:16:26.6Z,4,REGULAR,rebound,defensive,[],1628973,,,1610612752,100,92,2024-11-18T02:16:35Z,5460000,False,,,0,,J. Brunson REBOUND (Off:1 Def:4),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,567.0,5.0,4.0,1.0,,,,,,,,,,,,,,
569,PT06M53.00S,2024-11-18T02:16:33.2Z,4,REGULAR,foul,personal,[],1630533,,,1610612752,100,92,2024-11-18T02:16:44Z,5470000,False,,,0,,Z. Williams personal FOUL (2 PF),"[1630533, 1628973]",1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1627524.0,,,,2.0,0.0,Brunson,1628973.0,,
571,PT06M40.00S,2024-11-18T02:16:59.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628404,10.200394218134035,53.92156862745098,1610612752,102,92,2024-11-18T02:20:47Z,5490000,False,-20.0,43.0,1,left,J. Hart turnaround fadeaway Jump Shot (17 PTS),[1628404],1610612752.0,NYK,turnaround fadeaway,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,4.76,Made,,,,,,,,17.0,,,,,,,,,,
572,PT06M21.00S,2024-11-18T02:17:19.2Z,4,REGULAR,3pt,Jump Shot,[],1630533,73.9323258869908,18.627450980392158,1610612751,102,92,2024-11-18T02:17:23Z,5500000,False,-157.0,193.0,1,right,MISS Z. Williams 24' 3PT,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Left Center,24.83,Missed,,,,,,,,,,,,,,,,,,
573,PT06M17.00S,2024-11-18T02:17:23.2Z,4,REGULAR,rebound,defensive,[],1628384,,,1610612752,102,92,2024-11-18T02:17:23Z,5510000,False,,,0,,O. Anunoby REBOUND (Off:2 Def:4),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,572.0,6.0,4.0,2.0,,,,,,,,,,,,,,
574,PT05M56.00S,2024-11-18T02:17:43.4Z,4,REGULAR,3pt,Jump Shot,[],1628404,32.14520367936925,32.1078431372549,1610612752,102,92,2024-11-18T02:17:50Z,5520000,False,89.0,250.0,1,left,MISS J. Hart 26' 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,26.53,Missed,,,,,,,,,,,,,,,,,,
575,PT05M53.00S,2024-11-18T02:17:46.4Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612751,102,92,2024-11-18T02:17:50Z,5530000,False,,,0,,C. Johnson REBOUND (Off:0 Def:3),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,,,574.0,3.0,3.0,0.0,,,,,,,,,,,,,,
576,PT05M47.00S,2024-11-18T02:17:55.3Z,4,REGULAR,foul,personal,['2freethrow'],1630579,,,1610612751,102,92,2024-11-18T02:18:09Z,5540000,False,,,0,,J. Sims shooting personal FOUL (3 PF) (Williams 2 FT),"[1630579, 1630533]",1610612752.0,NYK,shooting,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627524.0,,,,3.0,0.0,Williams,1630533.0,,
579,PT05M47.00S,2024-11-18T02:18:14.3Z,4,REGULAR,substitution,out,[],1629661,,,1610612751,102,92,2024-11-18T02:18:42Z,5555000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT05M47.00S,2024-11-18T02:18:14.3Z,4,REGULAR,substitution,in,[],1627827,,,1610612751,102,92,2024-11-18T02:18:42Z,5557500,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT05M47.00S,2024-11-18T02:18:33.4Z,4,REGULAR,freethrow,1 of 2,[],1630533,,,1610612751,102,93,2024-11-18T02:18:33Z,5560000,False,,,0,,Z. Williams Free Throw 1 of 2 (5 PTS),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,Made,,,,,,,,5.0,,,,,,,,,,
581,PT05M47.00S,2024-11-18T02:19:00.0Z,4,REGULAR,freethrow,2 of 2,[],1630533,,,1610612751,102,94,2024-11-18T02:19:00Z,5570000,False,,,0,,Z. Williams Free Throw 2 of 2 (6 PTS),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,Made,,,,,,,,6.0,,,,,,,,,,
582,PT05M25.00S,2024-11-18T02:19:22.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630579,6.258212877792378,48.529411764705884,1610612752,104,94,2024-11-18T02:19:25Z,5580000,False,7.0,6.0,1,left,J. Sims alley-oop DUNK (2 PTS) (J. Hart 7 AST),"[1630579, 1628404]",1610612752.0,NYK,alley-oop,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,0.97,Made,,,,,,,,2.0,,J. Hart,1628404.0,7.0,,,,,,
584,PT05M10.00S,2024-11-18T02:19:41.3Z,4,REGULAR,foul,personal,['2freethrow'],1628384,,,1610612751,104,94,2024-11-18T02:19:49Z,5600000,False,,,0,,O. Anunoby shooting personal FOUL (3 PF) (Thomas 2 FT),"[1628384, 1630560]",1610612752.0,NYK,shooting,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1146.0,,,,3.0,0.0,Thomas,1630560.0,,
588,PT05M10.00S,2024-11-18T02:19:57.6Z,4,REGULAR,substitution,out,[],1627732,,,1610612751,104,94,2024-11-18T02:20:19Z,5615000,False,,,0,,SUB out: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT05M10.00S,2024-11-18T02:19:57.6Z,4,REGULAR,substitution,in,[],203471,,,1610612751,104,94,2024-11-18T02:20:19Z,5617500,False,,,0,,SUB in: D. Schröder,[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT05M10.00S,2024-11-18T02:20:14.0Z,4,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,104,94,2024-11-18T02:20:14Z,5620000,False,,,0,,MISS C. Thomas Free Throw 1 of 2,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
587,PT05M10.00S,2024-11-18T02:20:14.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,104,94,2024-11-18T02:20:14Z,5630000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,586.0,,,,,,,,,,,,,,,,,
590,PT05M10.00S,2024-11-18T02:20:35.5Z,4,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,104,95,2024-11-18T02:20:35Z,5640000,False,,,0,,C. Thomas Free Throw 2 of 2 (16 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,,,,16.0,,,,,,,,,,
591,PT04M54.00S,2024-11-18T02:20:56.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,11.383048620236531,61.029411764705884,1610612752,104,95,2024-11-18T02:21:05Z,5650000,False,-55.0,55.0,1,left,MISS J. Brunson 7' driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,7.75,Missed,,,,,,,,,,,,,,,,,,
592,PT04M49.00S,2024-11-18T02:21:00.9Z,4,REGULAR,rebound,offensive,[],1628384,,,1610612752,104,95,2024-11-18T02:21:00Z,5660000,False,,,0,,O. Anunoby REBOUND (Off:3 Def:4),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,591.0,7.0,4.0,3.0,,,,,,,,,,,,,,
593,PT04M49.00S,2024-11-18T02:21:00.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628384,5.590000152587891,50.0,1610612752,106,95,2024-11-18T02:21:00Z,5670000,False,0.0,0.0,1,left,O. Anunoby tip Layup (24 PTS),[1628384],1610612752.0,NYK,tip,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,24.0,,,,,,,,,,
594,PT04M35.00S,2024-11-18T02:21:19.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628973,,,1610612751,106,95,2024-11-18T02:21:23Z,5680000,False,,,0,,J. Brunson shooting personal FOUL (4 PF) (Williams 2 FT),"[1628973, 1630533]",1610612752.0,NYK,shooting,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,201245.0,,,,4.0,0.0,Williams,1630533.0,,
597,PT04M35.00S,2024-11-18T02:21:34.6Z,4,REGULAR,substitution,out,[],1630592,,,1610612751,106,95,2024-11-18T02:21:55Z,5695000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT04M35.00S,2024-11-18T02:21:34.6Z,4,REGULAR,substitution,in,[],1629661,,,1610612751,106,95,2024-11-18T02:21:55Z,5697500,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT04M35.00S,2024-11-18T02:21:50.1Z,4,REGULAR,freethrow,1 of 2,[],1630533,,,1610612751,106,96,2024-11-18T02:22:15Z,5700000,False,,,0,,Z. Williams Free Throw 1 of 2 (7 PTS),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,Made,,,,,,,,7.0,,,,,,,,,,
599,PT04M35.00S,2024-11-18T02:21:50.1Z,4,REGULAR,freethrow,2 of 2,[],1630533,,,1610612751,106,96,2024-11-18T02:22:15Z,5710000,False,,,0,,MISS Z. Williams Free Throw 2 of 2,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
600,PT04M33.00S,2024-11-18T02:21:52.1Z,4,REGULAR,rebound,defensive,[],1628384,,,1610612752,106,96,2024-11-18T02:22:15Z,5720000,False,,,0,,O. Anunoby REBOUND (Off:3 Def:5),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,599.0,8.0,5.0,3.0,,,,,,,,,,,,,,
601,PT04M15.00S,2024-11-18T02:22:32.8Z,4,REGULAR,3pt,Jump Shot,[],1628404,8.754927726675426,3.431372549019608,1610612752,109,96,2024-11-18T02:22:37Z,5730000,False,233.0,30.0,1,left,J. Hart 3PT  (20 PTS) (J. Brunson 9 AST),"[1628404, 1628973]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Right Corner 3,24+ Right,23.47,Made,,,,,,,,20.0,,J. Brunson,1628973.0,9.0,,,,,,
603,PT03M55.00S,2024-11-18T02:22:54.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203471,90.09526938239159,59.068627450980394,1610612751,109,96,2024-11-18T02:23:01Z,5750000,False,45.0,41.0,1,right,MISS D. Schröder 6' driving Layup - blocked,"[203471, 1630579]",1610612751.0,BKN,driving,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),0-8 Center,6.08,Missed,,,,,,,,,,,,,,,,,Sims,1630579.0
604,PT03M55.00S,2024-11-18T02:22:54.3Z,4,REGULAR,block,,[],1630579,,,1610612751,109,96,2024-11-18T02:22:56Z,5760000,False,,,0,,J. Sims BLOCK (1 BLK),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
605,PT03M54.00S,2024-11-18T02:22:55.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612751,109,96,2024-11-18T02:23:01Z,5770000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,603.0,,,,,,,,,,,,,,,,,
608,PT03M47.00S,2024-11-18T02:23:40.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630560,73.06176084099869,19.630821078431374,1610612751,109,96,2024-11-18T02:24:07Z,5800000,False,-152.0,201.0,1,right,MISS C. Thomas 25' pullup 3PT,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,25.16,Missed,,,,,,,,,,,,,,,,,,
609,PT03M43.00S,2024-11-18T02:23:44.4Z,4,REGULAR,rebound,defensive,[],1630579,,,1610612752,109,96,2024-11-18T02:23:51Z,5810000,False,,,0,,J. Sims REBOUND (Off:0 Def:2),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Left Center,,,608.0,2.0,2.0,0.0,,,,,,,,,,,,,,
610,PT03M28.00S,2024-11-18T02:23:58.7Z,4,REGULAR,2pt,Jump Shot,[],1628969,5.601182654402102,67.8921568627451,1610612752,111,96,2024-11-18T02:24:02Z,5820000,False,-89.0,0.0,1,left,M. Bridges 8' pullup Jump Shot (19 PTS) (J. Hart 8 AST),"[1628969, 1628404]",1610612752.0,NYK,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,8.95,Made,,,,,,,,19.0,,J. Hart,1628404.0,8.0,,,,,,
612,PT03M28.00S,2024-11-18T02:24:05.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,111,96,2024-11-18T02:24:14Z,5840000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT03M05.00S,2024-11-18T02:26:16.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628384,,,1610612751,111,96,2024-11-18T02:26:22Z,5860000,False,,,0,,O. Anunoby shooting personal FOUL (4 PF) (Schröder 2 FT),"[1628384, 203471]",1610612752.0,NYK,shooting,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201245.0,,,,4.0,0.0,Schröder,203471.0,,
616,PT03M05.00S,2024-11-18T02:26:49.4Z,4,REGULAR,freethrow,1 of 2,[],203471,,,1610612751,111,97,2024-11-18T02:26:49Z,5880000,False,,,0,,D. Schröder Free Throw 1 of 2 (7 PTS),[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,,,,Made,,,,,,,,7.0,,,,,,,,,,
617,PT03M05.00S,2024-11-18T02:27:05.8Z,4,REGULAR,freethrow,2 of 2,[],203471,,,1610612751,111,98,2024-11-18T02:27:05Z,5890000,False,,,0,,D. Schröder Free Throw 2 of 2 (8 PTS),[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,,,,Made,,,,,,,,8.0,,,,,,,,,,
618,PT02M48.00S,2024-11-18T02:27:24.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,16.376478318002626,42.64705882352941,1610612752,113,98,2024-11-18T02:27:35Z,5900000,False,37.0,101.0,1,left,M. Bridges 10' turnaround Jump Shot (21 PTS) (J. Brunson 10 AST),"[1628969, 1628973]",1610612752.0,NYK,turnaround,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,10.79,Made,,,,,,,,21.0,,J. Brunson,1628973.0,10.0,,,,,,
620,PT02M36.00S,2024-11-18T02:27:36.5Z,4,REGULAR,3pt,Jump Shot,[],1627827,90.09526938239159,95.09803921568627,1610612751,113,101,2024-11-18T02:27:40Z,5920000,False,225.0,41.0,1,right,D. Finney-Smith 3PT  (16 PTS) (C. Johnson 5 AST),"[1627827, 1629661]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,22.91,Made,,,,,,,,16.0,,C. Johnson,1629661.0,5.0,,,,,,
622,PT02M09.00S,2024-11-18T02:28:03.7Z,4,REGULAR,3pt,Jump Shot,[],1628973,31.61957950065703,40.68627450980392,1610612752,113,101,2024-11-18T02:28:08Z,5940000,False,47.0,245.0,1,left,MISS J. Brunson 24' 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,24.91,Missed,,,,,,,,,,,,,,,,,,
623,PT02M06.00S,2024-11-18T02:28:06.2Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612751,113,101,2024-11-18T02:28:06Z,5950000,False,,,0,,C. Johnson REBOUND (Off:0 Def:4),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,,,622.0,4.0,4.0,0.0,,,,,,,,,,,,,,
624,PT01M58.00S,2024-11-18T02:28:14.4Z,4,REGULAR,3pt,Jump Shot,[],1630533,92.06636005256242,4.411764705882353,1610612751,113,101,2024-11-18T02:28:18Z,5960000,False,-228.0,22.0,1,right,MISS Z. Williams 3PT,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Left Corner 3,24+ Left,22.9,Missed,,,,,,,,,,,,,,,,,,
625,PT01M55.00S,2024-11-18T02:28:17.4Z,4,REGULAR,rebound,defensive,[],1630579,,,1610612752,113,101,2024-11-18T02:28:18Z,5970000,False,,,0,,J. Sims REBOUND (Off:0 Def:3),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Left Corner 3,24+ Left,,,624.0,3.0,3.0,0.0,,,,,,,,,,,,,,
