actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,turnoverTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
347,PT08M13.00S,2024-11-16T02:02:25.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203471,93.11760840998686,51.9607843137255,1610612751,75,64,2024-11-16T02:06:14Z,3360000,False,10.0,12.0,1,right,MISS D. Schröder driving finger roll Layup,[203471],1610612751.0,BKN,driving finger roll,,,Schröder,D. Schröder,,,,,Restricted Area,0-8 Center,1.56,Missed,,,,,,,,,,,,,,,,,,
348,PT08M11.00S,2024-11-16T02:02:27.0Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612752,75,64,2024-11-16T02:06:14Z,3370000,False,,,0,,J. Hart REBOUND (Off:0 Def:5),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,347.0,,5.0,5.0,0.0,,,,
351,PT07M58.00S,2024-11-16T02:02:40.1Z,3,REGULAR,3pt,Jump Shot,[],1628969,13.748357424441524,2.450980392156863,1610612752,78,64,2024-11-16T02:02:53Z,3380000,False,238.0,77.0,1,left,M. Bridges 24' 3PT  (17 PTS) (J. Brunson 6 AST),"[1628969, 1628973]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,24.98,Made,17.0,J. Brunson,1628973.0,6.0,,,,,,,,,,,,,,
353,PT07M55.00S,2024-11-16T02:02:56.0Z,3,REGULAR,foul,technical,['1freethrow'],1628973,,,1610612751,78,64,2024-11-16T02:03:28Z,3400000,False,,,0,,J. Brunson technical FOUL (1 Tech),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,1627519.0,3.0,1.0,,,,,,,,,,,
354,PT07M55.00S,2024-11-16T02:03:14.3Z,3,REGULAR,freethrow,1 of 1,[],1629661,,,1610612751,78,65,2024-11-16T02:03:14Z,3410000,False,,,0,,C. Johnson technical Free Throw 1 of 1 (7 PTS),[1629661],1610612751.0,BKN,technical,,,Johnson,C. Johnson,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
355,PT07M40.00S,2024-11-16T02:03:44.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,87.20433639947439,56.372549019607845,1610612751,78,67,2024-11-16T02:03:48Z,3420000,False,32.0,68.0,1,right,C. Thomas 7' driving floating Jump Shot (31 PTS),[1630560],1610612751.0,BKN,driving floating,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,7.49,Made,31.0,,,,,,,,,,,,,,,,,
356,PT07M27.00S,2024-11-16T02:03:57.7Z,3,REGULAR,2pt,Jump Shot,[],1628969,12.565703022339028,90.68627450980392,1610612752,80,67,2024-11-16T02:08:19Z,3430000,False,-203.0,66.0,1,left,M. Bridges 21' Jump Shot (19 PTS) (J. Hart 5 AST),"[1628969, 1628404]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Left,21.37,Made,19.0,J. Hart,1628404.0,5.0,,,,,,,,,,,,,,
358,PT07M25.00S,2024-11-16T02:04:06.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,80,67,2024-11-16T02:04:06Z,3450000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT07M25.00S,2024-11-16T02:04:06.4Z,3,REGULAR,substitution,out,[],203471,,,1610612751,80,67,2024-11-16T02:06:40Z,3460000,False,,,0,,SUB out: D. Schröder,[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT07M25.00S,2024-11-16T02:04:06.4Z,3,REGULAR,substitution,in,[],1630592,,,1610612751,80,67,2024-11-16T02:06:40Z,3470000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT07M16.00S,2024-11-16T02:07:13.6Z,3,REGULAR,3pt,Jump Shot,[],1627827,87.72996057818659,95.34313725490196,1610612751,80,70,2024-11-16T02:07:20Z,3480000,False,227.0,63.0,1,right,D. Finney-Smith 3PT  (9 PTS) (B. Simmons 4 AST),"[1627827, 1627732]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,23.52,Made,9.0,B. Simmons,1627732.0,4.0,,,,,,,,,,,,,,
363,PT06M52.00S,2024-11-16T02:07:36.6Z,3,REGULAR,2pt,Jump Shot,[],1628969,12.040078843626807,29.411764705882355,1610612752,80,70,2024-11-16T02:07:40Z,3500000,False,103.0,61.0,1,left,MISS M. Bridges 11' fadeaway Shot,[1628969],1610612752.0,NYK,fadeaway,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,11.95,Missed,,,,,,,,,,,,,,,,,,
364,PT06M50.00S,2024-11-16T02:07:38.3Z,3,REGULAR,rebound,offensive,[],1630579,,,1610612752,80,70,2024-11-16T02:07:38Z,3510000,False,,,0,,J. Sims REBOUND (Off:3 Def:2),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,363.0,,5.0,2.0,3.0,,,,
365,PT06M50.00S,2024-11-16T02:07:45.8Z,3,REGULAR,foul,personal,[],1627732,,,1610612752,80,70,2024-11-16T02:08:01Z,3520000,False,,,0,,B. Simmons personal FOUL (1 PF),"[1627732, 1630579]",1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,204058.0,1.0,0.0,Sims,1630579.0,,,,,,,,,
368,PT06M40.00S,2024-11-16T02:08:36.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628384,6.521024967148489,94.11764705882352,1610612752,80,70,2024-11-16T02:08:42Z,3550000,False,-221.0,9.0,1,left,MISS O. Anunoby 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,22.08,Missed,,,,,,,,,,,,,,,,,,
369,PT06M36.00S,2024-11-16T02:08:39.9Z,3,REGULAR,rebound,defensive,[],1627732,,,1610612751,80,70,2024-11-16T02:08:39Z,3560000,False,,,0,,B. Simmons REBOUND (Off:1 Def:5),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,368.0,,6.0,5.0,1.0,,,,
371,PT06M30.00S,2024-11-16T02:08:50.9Z,3,REGULAR,substitution,out,[],1627732,,,1610612751,80,70,2024-11-16T02:09:05Z,3580000,False,,,0,,SUB out: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT06M30.00S,2024-11-16T02:08:50.9Z,3,REGULAR,substitution,in,[],1629003,,,1610612751,80,70,2024-11-16T02:09:05Z,3590000,False,,,0,,SUB in: S. Milton,[1629003],1610612751.0,BKN,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT06M27.00S,2024-11-16T02:09:21.0Z,3,REGULAR,3pt,Jump Shot,[],1629661,77.61169513797634,8.088235294117647,1610612751,80,70,2024-11-16T02:09:24Z,3600000,False,-210.0,158.0,1,right,MISS C. Johnson 26' 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,26.25,Missed,,,,,,,,,,,,,,,,,,
374,PT06M25.00S,2024-11-16T02:09:23.0Z,3,REGULAR,rebound,defensive,[],1628969,,,1610612752,80,70,2024-11-16T02:15:28Z,3610000,False,,,0,,M. Bridges REBOUND (Off:2 Def:3),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,373.0,,5.0,3.0,2.0,,,,
375,PT06M12.00S,2024-11-16T02:09:36.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,17.821944809461236,63.48039215686274,1610612752,80,70,2024-11-16T02:09:39Z,3620000,False,-67.0,115.0,1,left,MISS J. Brunson 13' step back Shot,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Left,13.33,Missed,,,,,,,,,,,,,,,,,,
376,PT06M08.00S,2024-11-16T02:09:39.2Z,3,REGULAR,rebound,defensive,[],1627827,,,1610612751,80,70,2024-11-16T02:09:39Z,3630000,False,,,0,,D. Finney-Smith REBOUND (Off:1 Def:1),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,375.0,,2.0,1.0,1.0,,,,
377,PT06M02.00S,2024-11-16T02:09:47.7Z,3,REGULAR,foul,personal,['2freethrow'],1628384,,,1610612751,80,70,2024-11-16T02:09:56Z,3640000,False,,,0,,O. Anunoby shooting personal FOUL (3 PF) (Thomas 2 FT),"[1628384, 1630560]",1610612752.0,NYK,shooting,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,204058.0,3.0,0.0,Thomas,1630560.0,,,,,,,,,
381,PT06M02.00S,2024-11-16T02:10:04.2Z,3,REGULAR,substitution,out,[],1627827,,,1610612751,80,70,2024-11-16T02:10:25Z,3655000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT06M02.00S,2024-11-16T02:10:04.2Z,3,REGULAR,substitution,in,[],1641730,,,1610612751,80,70,2024-11-16T02:10:25Z,3657500,False,,,0,,SUB in: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT06M02.00S,2024-11-16T02:10:20.7Z,3,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,80,70,2024-11-16T02:10:20Z,3660000,False,,,0,,MISS C. Thomas Free Throw 1 of 2,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
380,PT06M02.00S,2024-11-16T02:10:20.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,80,70,2024-11-16T02:10:20Z,3670000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,379.0,,,,,,,,
383,PT06M02.00S,2024-11-16T02:10:20.7Z,3,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,80,70,2024-11-16T02:10:44Z,3680000,False,,,0,,MISS C. Thomas Free Throw 2 of 2,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
384,PT06M00.00S,2024-11-16T02:10:22.7Z,3,REGULAR,rebound,defensive,[],1628384,,,1610612752,80,70,2024-11-16T02:10:44Z,3690000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:5),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,383.0,,6.0,5.0,1.0,,,,
385,PT05M47.00S,2024-11-16T02:10:56.1Z,3,REGULAR,3pt,Jump Shot,[],1628384,8.754927726675426,3.1862745098039214,1610612752,83,70,2024-11-16T02:11:00Z,3700000,False,234.0,30.0,1,left,O. Anunoby 3PT  (19 PTS) (J. Hart 6 AST),"[1628384, 1628404]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Right Corner 3,24+ Right,23.6,Made,19.0,J. Hart,1628404.0,6.0,,,,,,,,,,,,,,
387,PT05M33.00S,2024-11-16T02:11:14.0Z,3,REGULAR,foul,personal,[],1630579,,,1610612751,83,70,2024-11-16T02:11:20Z,3720000,False,,,0,,J. Sims personal FOUL (1 PF),"[1630579, 1630560]",1610612752.0,NYK,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2004.0,1.0,0.0,Thomas,1630560.0,,,,,,,,,
389,PT05M27.00S,2024-11-16T02:11:48.1Z,3,REGULAR,3pt,Jump Shot,[],1629661,72.22404730617609,18.38235294117647,1610612751,83,70,2024-11-16T02:11:53Z,3740000,False,-158.0,209.0,1,right,MISS C. Johnson 26' 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,26.17,Missed,,,,,,,,,,,,,,,,,,
390,PT05M23.00S,2024-11-16T02:11:52.1Z,3,REGULAR,rebound,defensive,[],1630579,,,1610612752,83,70,2024-11-16T02:11:53Z,3750000,False,,,0,,J. Sims REBOUND (Off:3 Def:3),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,389.0,,6.0,3.0,3.0,,,,
391,PT05M13.00S,2024-11-16T02:12:01.0Z,3,REGULAR,3pt,Jump Shot,[],1628404,26.62614980289093,17.892156862745097,1610612752,83,70,2024-11-16T02:12:04Z,3760000,False,161.0,198.0,1,left,MISS J. Hart 25' 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,25.47,Missed,,,,,,,,,,,,,,,,,,
392,PT05M11.00S,2024-11-16T02:12:03.0Z,3,REGULAR,rebound,defensive,[],1630560,,,1610612751,83,70,2024-11-16T02:12:04Z,3770000,False,,,0,,C. Thomas REBOUND (Off:0 Def:1),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,391.0,,1.0,1.0,0.0,,,,
393,PT05M06.00S,2024-11-16T02:12:09.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630560,67.7562417871222,59.31372549019608,1610612751,83,70,2024-11-16T02:12:16Z,3780000,False,47.0,251.0,1,right,MISS C. Thomas 25' running pullup 3PT,[1630560],1610612751.0,BKN,running pullup,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,25.49,Missed,,,,,,,,,,,,,,,,,,
394,PT05M04.00S,2024-11-16T02:12:11.1Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612752,83,70,2024-11-16T02:16:33Z,3790000,False,,,0,,J. Hart REBOUND (Off:0 Def:6),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,393.0,,6.0,6.0,0.0,,,,
395,PT05M04.00S,2024-11-16T02:12:15.9Z,3,REGULAR,foul,personal,[],1629003,,,1610612752,83,70,2024-11-16T02:16:29Z,3800000,False,,,0,,S. Milton personal FOUL (2 PF),"[1629003, 1628404]",1610612751.0,BKN,,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,,,,,,,1627519.0,2.0,0.0,Hart,1628404.0,,,,,,,,,
397,PT04M51.00S,2024-11-16T02:12:42.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,17.296320630749015,50.98039215686274,1610612752,83,70,2024-11-16T02:12:47Z,3820000,False,-5.0,110.0,1,left,MISS M. Bridges 11' pullup Shot,[1628969],1610612752.0,NYK,pullup,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,11.02,Missed,,,,,,,,,,,,,,,,,,
398,PT04M50.00S,2024-11-16T02:12:43.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612751,83,70,2024-11-16T02:12:47Z,3830000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,397.0,,,,,,,,
400,PT04M34.00S,2024-11-16T02:13:09.7Z,3,REGULAR,turnover,bad pass,[],1641730,,,1610612751,83,70,2024-11-16T02:13:13Z,3850000,False,,,0,,N. Clowney bad pass TURNOVER (2 TO),"[1641730, 1628404]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2.0,,,,Hart,1628404.0,,
401,PT04M34.00S,2024-11-16T02:13:09.7Z,3,REGULAR,steal,,[],1628404,,,1610612752,83,70,2024-11-16T02:13:11Z,3860000,False,,,0,,J. Hart STEAL (1 STL),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
402,PT04M26.00S,2024-11-16T02:13:16.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628384,6.783837056504599,49.754901960784316,1610612752,85,70,2024-11-16T02:17:42Z,3870000,False,1.0,11.0,1,left,O. Anunoby reverse Layup (21 PTS) (J. Hart 7 AST),"[1628384, 1628404]",1610612752.0,NYK,reverse,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,1.14,Made,21.0,J. Hart,1628404.0,7.0,,,,,,,,,,,,,,
404,PT04M03.00S,2024-11-16T02:13:40.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630592,92.59198423127464,51.225490196078425,1610612751,85,70,2024-11-16T02:13:45Z,3890000,False,6.0,17.0,1,right,MISS J. Wilson driving Layup,[1630592],1610612751.0,BKN,driving,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,1.82,Missed,,,,,,,,,,,,,,,,,,
405,PT04M01.00S,2024-11-16T02:13:42.3Z,3,REGULAR,rebound,defensive,[],1630579,,,1610612752,85,70,2024-11-16T02:13:45Z,3900000,False,,,0,,J. Sims REBOUND (Off:3 Def:4),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,404.0,,7.0,4.0,3.0,,,,
406,PT03M59.00S,2024-11-16T02:13:45.3Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1628384,5.601182654402102,49.754901960784316,1610612752,87,70,2024-11-16T02:13:56Z,3910000,False,1.0,0.0,1,left,O. Anunoby running alley-oop DUNK (23 PTS) (M. Bridges 3 AST),"[1628384, 1628969]",1610612752.0,NYK,running alley-oop,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,0.12,Made,23.0,M. Bridges,1628969.0,3.0,,,,,,,,,,,,,,
408,PT03M59.00S,2024-11-16T02:13:52.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,87,70,2024-11-16T02:13:52Z,3930000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT03M59.00S,2024-11-16T02:13:53.0Z,3,REGULAR,substitution,out,[],1629661,,,1610612751,87,70,2024-11-16T02:16:48Z,3940000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT03M59.00S,2024-11-16T02:13:53.0Z,3,REGULAR,substitution,out,[],1630560,,,1610612751,87,70,2024-11-16T02:16:48Z,3950000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT03M59.00S,2024-11-16T02:13:53.0Z,3,REGULAR,substitution,out,[],1629003,,,1610612751,87,70,2024-11-16T02:16:48Z,3960000,False,,,0,,SUB out: S. Milton,[1629003],1610612751.0,BKN,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT03M59.00S,2024-11-16T02:13:53.0Z,3,REGULAR,substitution,in,[],203471,,,1610612751,87,70,2024-11-16T02:16:48Z,3970000,False,,,0,,SUB in: D. Schröder,[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT03M59.00S,2024-11-16T02:13:53.0Z,3,REGULAR,substitution,in,[],1630533,,,1610612751,87,70,2024-11-16T02:16:48Z,3980000,False,,,0,,SUB in: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT03M59.00S,2024-11-16T02:13:53.0Z,3,REGULAR,substitution,in,[],1630553,,,1610612751,87,70,2024-11-16T02:16:48Z,3990000,False,,,0,,SUB in: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT03M47.00S,2024-11-16T02:17:08.4Z,3,REGULAR,3pt,Jump Shot,[],1630553,92.32917214191852,97.05882352941177,1610612751,87,73,2024-11-16T02:17:11Z,4000000,False,235.0,20.0,1,right,K. Johnson 3PT  (5 PTS) (J. Wilson 1 AST),"[1630553, 1630592]",1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,23.61,Made,5.0,J. Wilson,1630592.0,1.0,,,,,,,,,,,,,,
417,PT03M25.00S,2024-11-16T02:17:29.9Z,3,REGULAR,3pt,Jump Shot,[],1628969,7.703679369250986,3.9215686274509802,1610612752,87,73,2024-11-16T02:17:32Z,4020000,False,230.0,20.0,1,left,MISS M. Bridges 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,23.13,Missed,,,,,,,,,,,,,,,,,,
418,PT03M23.00S,2024-11-16T02:17:31.9Z,3,REGULAR,rebound,defensive,[],1630553,,,1610612751,87,73,2024-11-16T02:17:32Z,4030000,False,,,0,,K. Johnson REBOUND (Off:0 Def:2),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,417.0,,2.0,2.0,0.0,,,,
419,PT03M17.00S,2024-11-16T02:17:38.2Z,3,REGULAR,2pt,Jump Shot,[],203471,79.45137976346912,42.8921568627451,1610612751,87,75,2024-11-16T02:17:40Z,4040000,False,-36.0,141.0,1,right,D. Schröder 14' pullup Jump Shot (9 PTS),[203471],1610612751.0,BKN,pullup,,,Schröder,D. Schröder,,,,,Mid-Range,8-16 Center,14.51,Made,9.0,,,,,,,,,,,,,,,,,
420,PT03M02.00S,2024-11-16T02:17:55.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,8.09789750328515,46.81372549019608,1610612752,89,75,2024-11-16T02:18:05Z,4050000,False,16.0,24.0,1,left,J. Brunson driving floating Jump Shot (20 PTS),[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,2.85,Made,20.0,,,,,,,,,,,,,,,,,
421,PT03M02.00S,2024-11-16T02:18:08.8Z,3,REGULAR,foul,personal,['1freethrow'],1630533,,,1610612752,89,75,2024-11-16T02:18:14Z,4060000,False,,,0,,Z. Williams shooting personal FOUL (1 PF) (Brunson 1 FT),"[1630533, 1628973]",1610612751.0,BKN,shooting,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,,,,204058.0,1.0,0.0,Brunson,1628973.0,,,,,,,,,
423,PT03M02.00S,2024-11-16T02:18:08.8Z,3,REGULAR,substitution,out,[],1630579,,,1610612752,89,75,2024-11-16T02:18:21Z,4080000,False,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT03M02.00S,2024-11-16T02:18:08.8Z,3,REGULAR,substitution,in,[],1630574,,,1610612752,89,75,2024-11-16T02:18:21Z,4090000,False,,,0,,SUB in: A. Hukporti,[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT03M02.00S,2024-11-16T02:18:49.6Z,3,REGULAR,freethrow,1 of 1,[],1628973,,,1610612752,90,75,2024-11-16T02:18:49Z,4100000,False,,,0,,J. Brunson Free Throw 1 of 1 (21 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
426,PT02M56.00S,2024-11-16T02:19:02.9Z,3,REGULAR,3pt,Jump Shot,[],1641730,67.88764783180025,42.8921568627451,1610612751,90,75,2024-11-16T02:19:10Z,4110000,False,-36.0,249.0,1,right,MISS N. Clowney 25' 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Center,25.19,Missed,,,,,,,,,,,,,,,,,,
427,PT02M55.00S,2024-11-16T02:19:03.9Z,3,REGULAR,rebound,offensive,[],1630553,,,1610612751,90,75,2024-11-16T02:19:10Z,4120000,False,,,0,,K. Johnson REBOUND (Off:1 Def:2),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,426.0,,3.0,2.0,1.0,,,,
428,PT02M55.00S,2024-11-16T02:19:09.4Z,3,REGULAR,foul,personal,['2freethrow'],1628404,,,1610612751,90,75,2024-11-16T02:19:23Z,4130000,False,,,0,,J. Hart shooting personal FOUL (1 PF) (Johnson 2 FT),"[1628404, 1630553]",1610612752.0,NYK,shooting,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,2004.0,1.0,0.0,Johnson,1630553.0,,,,,,,,,
431,PT02M55.00S,2024-11-16T02:19:25.0Z,3,REGULAR,substitution,out,[],1628973,,,1610612751,90,75,2024-11-16T02:19:43Z,4145000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT02M55.00S,2024-11-16T02:19:25.0Z,3,REGULAR,substitution,in,[],1626166,,,1610612751,90,75,2024-11-16T02:19:43Z,4147500,False,,,0,,SUB in: C. Payne,[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT02M55.00S,2024-11-16T02:19:40.6Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630553,,,1610612751,90,76,2024-11-16T02:19:40Z,4150000,False,,,0,,K. Johnson Free Throw 1 of 2 (6 PTS),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
433,PT02M55.00S,2024-11-16T02:20:01.1Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630553,,,1610612751,90,77,2024-11-16T02:20:01Z,4160000,False,,,0,,K. Johnson Free Throw 2 of 2 (7 PTS),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
434,PT02M35.00S,2024-11-16T02:20:21.4Z,3,REGULAR,3pt,Jump Shot,[],1628969,32.670827858081466,53.92156862745098,1610612752,90,77,2024-11-16T02:20:28Z,4170000,False,-20.0,255.0,1,left,MISS M. Bridges 25' 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,25.54,Missed,,,,,,,,,,,,,,,,,,
435,PT02M34.00S,2024-11-16T02:20:22.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,90,77,2024-11-16T02:20:28Z,4180000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,434.0,,,,,,,,
