actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
432,PT04M53.00S,2024-12-02T00:36:21.0Z,3,REGULAR,substitution,in,[],1630540,,,1610612740,81,51,2024-12-02T00:36:54Z,4119687,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT04M53.00S,2024-12-02T00:36:21.0Z,3,REGULAR,substitution,in,[],1630579,,,1610612740,81,51,2024-12-02T00:36:54Z,4119843,False,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M53.00S,2024-12-02T00:36:21.0Z,3,REGULAR,substitution,in,[],203901,,,1610612740,81,51,2024-12-02T00:36:54Z,4119921,False,,,0,,SUB in: E. Payton,[203901],1610612740.0,NOP,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M53.00S,2024-12-02T00:36:21.0Z,3,REGULAR,substitution,in,[],1641998,,,1610612740,81,51,2024-12-02T00:36:54Z,4119960,False,,,0,,SUB in: T. Jemison III,[1641998],1610612740.0,NOP,,,,Jemison III,T. Jemison III,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT04M53.00S,2024-12-02T00:36:41.2Z,3,REGULAR,freethrow,1 of 2,[],1629750,,,1610612740,81,51,2024-12-02T00:36:41Z,4120000,False,,,0,,MISS J. Green Free Throw 1 of 2,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
427,PT04M53.00S,2024-12-02T00:36:41.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,81,51,2024-12-02T00:36:41Z,4130000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,426.0,,,,,,,,,,,,,,,
436,PT04M53.00S,2024-12-02T00:36:41.2Z,3,REGULAR,freethrow,2 of 2,[],1629750,,,1610612740,81,51,2024-12-02T00:37:11Z,4140000,False,,,0,,MISS J. Green Free Throw 2 of 2,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
437,PT04M49.00S,2024-12-02T00:36:45.2Z,3,REGULAR,rebound,offensive,[],1629750,,,1610612740,81,51,2024-12-02T00:38:12Z,4150000,False,,,0,,J. Green REBOUND (Off:1 Def:3),[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,436.0,4.0,3.0,1.0,,,,,,,,,,,,
451,PT04M48.00S,2024-12-02T00:37:00.2Z,3,REGULAR,turnover,lost ball,[],1629750,,,1610612740,81,51,2024-12-02T00:38:34Z,4155000,False,,,0,,J. Green lost ball TURNOVER (2 TO),"[1629750, 1628384]",1610612740.0,NOP,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,2.0,Anunoby,1628384.0,,,,,,,,,
452,PT04M48.00S,2024-12-02T00:37:00.2Z,3,REGULAR,steal,,[],1628384,,,1610612752,81,51,2024-12-02T00:38:22Z,4157500,False,,,0,,O. Anunoby STEAL (3 STL),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
438,PT04M36.00S,2024-12-02T00:37:19.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630540,79.97700394218134,54.41176470588235,1610612752,81,51,2024-12-02T00:38:22Z,4160000,False,22.0,136.0,1,right,MISS M. McBride 13' pullup Shot,[1630540],1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,In The Paint (Non-RA),8-16 Center,13.75,Missed,,,,,,,,,,,,,,,,,,
439,PT04M34.00S,2024-12-02T00:37:21.2Z,3,REGULAR,rebound,offensive,[],1630579,,,1610612752,81,51,2024-12-02T00:37:22Z,4170000,False,,,0,,J. Sims REBOUND (Off:1 Def:4),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),8-16 Center,,,,,438.0,5.0,4.0,1.0,,,,,,,,,,,,
440,PT04M28.00S,2024-12-02T00:37:28.5Z,3,REGULAR,3pt,Jump Shot,"['2ndchance', 'fromturnover']",1628969,80.50262812089356,5.147058823529411,1610612752,81,51,2024-12-02T00:38:22Z,4180000,False,-224.0,131.0,1,right,MISS M. Bridges 25' 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,25.97,Missed,,,,,,,,,,,,,,,,,,
441,PT04M24.00S,2024-12-02T00:37:32.5Z,3,REGULAR,rebound,offensive,[],1630579,,,1610612752,81,51,2024-12-02T00:37:31Z,4190000,False,,,0,,J. Sims REBOUND (Off:2 Def:4),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Left Center,,,,,440.0,6.0,4.0,2.0,,,,,,,,,,,,
442,PT04M23.00S,2024-12-02T00:37:32.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance', 'fromturnover']",1630579,93.11760840998686,48.28431372549019,1610612752,83,51,2024-12-02T00:38:22Z,4200000,False,-9.0,12.0,1,right,J. Sims putback DUNK (2 PTS),[1630579],1610612752.0,NYK,putback,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,1.49,Made,,,,,,,,,,,2.0,,,,,,,
443,PT04M12.00S,2024-12-02T00:37:45.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630530,8.229303547963205,42.15686274509804,1610612740,83,51,2024-12-02T00:37:51Z,4210000,False,39.0,25.0,1,left,MISS T. Murphy III driving Layup - blocked,"[1630530, 1628384]",1610612740.0,NOP,driving,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,4.64,Missed,Anunoby,1628384.0,,,,,,,,,,,,,,,,
444,PT04M12.00S,2024-12-02T00:37:45.3Z,3,REGULAR,block,,[],1628384,,,1610612740,83,51,2024-12-02T00:37:48Z,4220000,False,,,0,,O. Anunoby BLOCK (4 BLK),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
445,PT04M12.00S,2024-12-02T00:37:45.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,83,51,2024-12-02T00:37:51Z,4230000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,443.0,,,,,,,,,,,,,,,
447,PT04M12.00S,2024-12-02T00:37:50.8Z,3,REGULAR,substitution,out,[],1629750,,,1610612740,83,51,2024-12-02T00:37:56Z,4250000,False,,,0,,SUB out: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT04M12.00S,2024-12-02T00:37:50.8Z,3,REGULAR,substitution,in,[],1630526,,,1610612740,83,51,2024-12-02T00:37:56Z,4260000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT04M09.00S,2024-12-02T00:38:05.8Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1627749,8.623521681997373,23.03921568627451,1610612740,83,51,2024-12-02T00:38:39Z,4270000,False,135.0,29.0,1,left,MISS D. Murray 13' Jump Shot,[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,Mid-Range,8-16 Right,13.78,Missed,,,,,,,,,,,,,,,,,,
450,PT04M07.00S,2024-12-02T00:38:08.2Z,3,REGULAR,rebound,defensive,[],1628969,,,1610612752,83,51,2024-12-02T00:38:08Z,4280000,False,,,0,,M. Bridges REBOUND (Off:0 Def:4),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,,,,,449.0,4.0,4.0,0.0,,,,,,,,,,,,
453,PT03M47.00S,2024-12-02T00:38:28.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628384,83.65637319316689,52.20588235294118,1610612752,83,51,2024-12-02T00:44:50Z,4290000,False,11.0,101.0,1,right,MISS O. Anunoby 10' turnaround fadeaway Shot,[1628384],1610612752.0,NYK,turnaround fadeaway,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),8-16 Center,10.17,Missed,,,,,,,,,,,,,,,,,,
454,PT03M44.00S,2024-12-02T00:38:31.5Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612740,83,51,2024-12-02T00:38:41Z,4300000,False,,,0,,D. Murray REBOUND (Off:1 Def:6),[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,453.0,7.0,6.0,1.0,,,,,,,,,,,,
455,PT03M39.00S,2024-12-02T00:38:37.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627749,6.389618922470433,49.26470588235294,1610612740,83,51,2024-12-02T00:39:12Z,4310000,False,4.0,8.0,1,left,MISS D. Murray running Layup,[1627749],1610612740.0,NOP,running,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,0.85,Missed,,,,,,,,,,,,,,,,,,
456,PT03M38.00S,2024-12-02T00:38:38.2Z,3,REGULAR,rebound,defensive,[],1630579,,,1610612752,83,51,2024-12-02T00:39:07Z,4320000,False,,,0,,J. Sims REBOUND (Off:2 Def:5),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,455.0,7.0,5.0,2.0,,,,,,,,,,,,
457,PT03M38.00S,2024-12-02T00:38:42.7Z,3,REGULAR,foul,personal,[],1627749,,,1610612752,83,51,2024-12-02T00:38:46Z,4330000,False,,,0,,D. Murray personal FOUL (3 PF),"[1627749, 1630579]",1610612740.0,NOP,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1148.0,,,,,3.0,0.0,Sims,1630579.0
459,PT03M20.00S,2024-12-02T00:39:08.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,93.64323258869908,45.588235294117645,1610612752,85,51,2024-12-02T00:39:15Z,4350000,False,-22.0,7.0,1,right,M. Bridges cutting Layup (25 PTS),[1628969],1610612752.0,NYK,cutting,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,2.33,Made,,,,,,,,,,,25.0,,,,,,,
461,PT03M05.00S,2024-12-02T00:39:23.9Z,3,REGULAR,3pt,Jump Shot,[],1630530,29.25427069645204,70.34313725490196,1610612740,85,54,2024-12-02T00:39:27Z,4370000,False,-102.0,222.0,1,left,T. Murphy III 24' 3PT  (9 PTS) (D. Murray 5 AST),"[1630530, 1627749]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,24.46,Made,,,,,,,,,,,9.0,D. Murray,1627749.0,5.0,,,,
463,PT02M52.00S,2024-12-02T00:39:36.8Z,3,REGULAR,3pt,Jump Shot,[],1628969,93.24901445466492,4.166666666666666,1610612752,88,54,2024-12-02T00:39:40Z,4390000,False,-229.0,11.0,1,right,M. Bridges 3PT  (28 PTS) (J. Brunson 9 AST),"[1628969, 1628973]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,22.95,Made,,,,,,,,,,,28.0,J. Brunson,1628973.0,9.0,,,,
465,PT02M35.00S,2024-12-02T00:39:54.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630530,11.251642575558476,50.245098039215684,1610612740,88,54,2024-12-02T00:47:05Z,4410000,False,-1.0,53.0,1,left,MISS T. Murphy III driving floating bank Shot,[1630530],1610612740.0,NOP,driving floating bank,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,5.33,Missed,,,,,,,,,,,,,,,,,,
466,PT02M34.00S,2024-12-02T00:39:55.9Z,3,REGULAR,rebound,offensive,[],1630530,,,1610612740,88,54,2024-12-02T00:40:00Z,4420000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:3),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,,,465.0,4.0,3.0,1.0,,,,,,,,,,,,
467,PT02M34.00S,2024-12-02T00:40:06.4Z,3,REGULAR,foul,personal,['2freethrow'],1628969,,,1610612740,88,54,2024-12-02T00:40:17Z,4430000,False,,,0,,M. Bridges shooting personal FOUL (1 PF) (Murphy III 2 FT),"[1628969, 1630530]",1610612752.0,NYK,shooting,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1148.0,,,,,1.0,0.0,Murphy III,1630530.0
469,PT02M34.00S,2024-12-02T00:40:27.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,88,54,2024-12-02T00:40:27Z,4450000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT02M34.00S,2024-12-02T00:40:27.2Z,3,REGULAR,substitution,out,[],1628973,,,1610612740,88,54,2024-12-02T00:42:51Z,4460000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT02M34.00S,2024-12-02T00:40:27.2Z,3,REGULAR,substitution,in,[],1626166,,,1610612740,88,54,2024-12-02T00:42:51Z,4470000,False,,,0,,SUB in: C. Payne,[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT02M34.00S,2024-12-02T00:43:14.6Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630530,,,1610612740,88,55,2024-12-02T00:43:14Z,4480000,False,,,0,,T. Murphy III Free Throw 1 of 2 (10 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Made,,,,,,,,,,,10.0,,,,,,,
475,PT02M34.00S,2024-12-02T00:43:28.6Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630530,,,1610612740,88,56,2024-12-02T00:43:28Z,4490000,False,,,0,,T. Murphy III Free Throw 2 of 2 (11 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Made,,,,,,,,,,,11.0,,,,,,,
476,PT02M17.00S,2024-12-02T00:43:46.9Z,3,REGULAR,3pt,Jump Shot,[],1626166,65.78515111695138,52.20588235294118,1610612752,91,56,2024-12-02T00:43:49Z,4500000,False,11.0,269.0,1,right,C. Payne 26' 3PT  (6 PTS) (O. Anunoby 2 AST),"[1626166, 1628384]",1610612752.0,NYK,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Center,26.93,Made,,,,,,,,,,,6.0,O. Anunoby,1628384.0,2.0,,,,
478,PT02M01.00S,2024-12-02T00:44:05.8Z,3,REGULAR,violation,kicked ball,[],1628384,,,1610612740,91,56,2024-12-02T00:44:11Z,4520000,False,,,0,,O. Anunoby kicked ball VIOLATION,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,2882.0,,,,,,,,
479,PT01M56.00S,2024-12-02T00:44:26.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203901,8.754927726675426,43.627450980392155,1610612740,91,56,2024-12-02T00:45:08Z,4530000,False,32.0,30.0,1,left,MISS E. Payton driving floating Shot,[203901],1610612740.0,NOP,driving floating,,,Payton,E. Payton,,,,,Restricted Area,0-8 Center,4.37,Missed,,,,,,,,,,,,,,,,,,
480,PT01M54.00S,2024-12-02T00:44:28.9Z,3,REGULAR,rebound,offensive,[],1630526,,,1610612740,91,56,2024-12-02T00:45:08Z,4540000,False,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:1),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,,,,,479.0,2.0,1.0,1.0,,,,,,,,,,,,
481,PT01M53.00S,2024-12-02T00:44:29.9Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630526,5.590000152587891,50.0,1610612740,91,56,2024-12-02T00:45:12Z,4550000,False,0.0,0.0,1,left,MISS J. Robinson-Earl tip Layup,[1630526],1610612740.0,NOP,tip,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
482,PT01M52.00S,2024-12-02T00:44:30.9Z,3,REGULAR,rebound,defensive,[],1626166,,,1610612752,91,56,2024-12-02T00:45:12Z,4560000,False,,,0,,C. Payne REBOUND (Off:0 Def:1),[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,,,,,481.0,1.0,1.0,0.0,,,,,,,,,,,,
483,PT01M49.00S,2024-12-02T00:44:42.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626166,71.43561103810775,21.323529411764707,1610612752,91,56,2024-12-02T00:49:10Z,4570000,False,-143.0,216.0,1,right,MISS C. Payne 25' running 3PT,[1626166],1610612752.0,NYK,running,,,Payne,C. Payne,,,,,Above the Break 3,24+ Left Center,25.93,Missed,,,,,,,,,,,,,,,,,,
484,PT01M47.00S,2024-12-02T00:44:44.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,91,56,2024-12-02T00:44:51Z,4580000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,483.0,,,,,,,,,,,,,,,
485,PT01M47.00S,2024-12-02T00:44:46.7Z,3,REGULAR,foul,personal,[],1627749,,,1610612752,91,56,2024-12-02T00:45:02Z,4590000,False,,,0,,D. Murray loose ball personal FOUL (4 PF),"[1627749, 1630579]",1610612740.0,NOP,loose ball,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,2882.0,,,,,4.0,0.0,Sims,1630579.0
487,PT01M35.00S,2024-12-02T00:45:06.5Z,3,REGULAR,turnover,out-of-bounds,[],1628969,,,1610612752,91,56,2024-12-02T00:45:43Z,4610000,False,,,0,,M. Bridges bad pass out-of-bounds TURNOVER (1 TO),[1628969],1610612752.0,NYK,bad pass,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,1.0,,,2882.0,,,,,,,,
488,PT01M26.00S,2024-12-02T00:45:21.9Z,3,REGULAR,turnover,out-of-bounds,[],203901,,,1610612740,91,56,2024-12-02T00:45:37Z,4620000,False,,,0,,E. Payton bad pass out-of-bounds TURNOVER (2 TO),[203901],1610612740.0,NOP,bad pass,,,Payton,E. Payton,,,,,Mid-Range,16-24 Center,,,,,,,,,2.0,,,1148.0,,,,,,,,
489,PT01M01.00S,2024-12-02T00:46:03.0Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1628384,80.23981603153744,78.18627450980392,1610612752,91,56,2024-12-02T00:46:06Z,4630000,False,141.0,133.0,1,right,MISS O. Anunoby 19' fadeaway Shot,[1628384],1610612752.0,NYK,fadeaway,,,Anunoby,O. Anunoby,,,,,Mid-Range,16-24 Right Center,19.39,Missed,,,,,,,,,,,,,,,,,,
490,PT00M57.60S,2024-12-02T00:46:05.8Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612740,91,56,2024-12-02T00:46:05Z,4640000,False,,,0,,D. Murray REBOUND (Off:1 Def:7),[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,Mid-Range,16-24 Right Center,,,,,489.0,8.0,7.0,1.0,,,,,,,,,,,,
491,PT00M52.90S,2024-12-02T00:46:13.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630540,,,1610612740,91,56,2024-12-02T00:46:20Z,4650000,False,,,0,,M. McBride shooting personal FOUL (1 PF) (Jemison III 2 FT),"[1630540, 1641998]",1610612752.0,NYK,shooting,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1629183.0,,,,,1.0,0.0,Jemison III,1641998.0
495,PT00M52.90S,2024-12-02T00:46:27.8Z,3,REGULAR,substitution,out,[],1628384,,,1610612740,91,56,2024-12-02T00:46:42Z,4665000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT00M52.90S,2024-12-02T00:46:27.8Z,3,REGULAR,substitution,in,[],1628404,,,1610612740,91,56,2024-12-02T00:46:42Z,4667500,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT00M52.90S,2024-12-02T00:46:42.1Z,3,REGULAR,freethrow,1 of 2,[],1641998,,,1610612740,91,56,2024-12-02T00:47:11Z,4670000,False,,,0,,MISS T. Jemison III Free Throw 1 of 2,[1641998],1610612740.0,NOP,,,,Jemison III,T. Jemison III,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
494,PT00M52.90S,2024-12-02T00:46:42.1Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612740,91,56,2024-12-02T00:47:11Z,4680000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,493.0,,,,,,,,,,,,,,,
497,PT00M52.90S,2024-12-02T00:46:42.1Z,3,REGULAR,freethrow,2 of 2,[],1641998,,,1610612740,91,56,2024-12-02T00:47:11Z,4690000,False,,,0,,MISS T. Jemison III Free Throw 2 of 2,[1641998],1610612740.0,NOP,,,,Jemison III,T. Jemison III,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
498,PT00M50.00S,2024-12-02T00:46:45.0Z,3,REGULAR,rebound,defensive,[],1626166,,,1610612752,91,56,2024-12-02T00:47:11Z,4700000,False,,,0,,C. Payne REBOUND (Off:0 Def:2),[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,,,,,,,497.0,2.0,2.0,0.0,,,,,,,,,,,,
499,PT00M34.10S,2024-12-02T00:47:23.9Z,3,REGULAR,3pt,Jump Shot,[],1630540,67.7562417871222,38.48039215686275,1610612752,91,56,2024-12-02T00:47:29Z,4710000,False,-58.0,251.0,1,right,MISS M. McBride 25' 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Center,25.71,Missed,,,,,,,,,,,,,,,,,,
500,PT00M32.50S,2024-12-02T00:47:25.6Z,3,REGULAR,rebound,offensive,[],1628404,,,1610612752,91,56,2024-12-02T00:47:25Z,4720000,False,,,0,,J. Hart REBOUND (Off:1 Def:5),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,,,,,499.0,6.0,5.0,1.0,,,,,,,,,,,,
501,PT00M30.20S,2024-12-02T00:47:27.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628969,95.48291721419186,3.6764705882352944,1610612752,91,56,2024-12-02T00:47:30Z,4730000,False,-232.0,-10.0,1,right,MISS M. Bridges 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,23.18,Missed,,,,,,,,,,,,,,,,,,
502,PT00M30.20S,2024-12-02T00:47:27.8Z,3,REGULAR,rebound,defensive,[],1630526,,,1610612740,91,56,2024-12-02T00:47:30Z,4740000,False,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:2),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Left Corner 3,24+ Left,,,,,501.0,3.0,2.0,1.0,,,,,,,,,,,,
503,PT00M10.90S,2024-12-02T00:47:47.1Z,3,REGULAR,turnover,bad pass,[],203901,,,1610612740,91,56,2024-12-02T00:47:52Z,4750000,False,,,0,,E. Payton bad pass TURNOVER (3 TO),"[203901, 1626166]",1610612740.0,NOP,,,,Payton,E. Payton,,,,,Mid-Range,16-24 Center,,,,,,,,,3.0,Payne,1626166.0,,,,,,,,,
504,PT00M10.90S,2024-12-02T00:47:47.1Z,3,REGULAR,steal,,[],1626166,,,1610612752,91,56,2024-12-02T00:47:48Z,4760000,False,,,0,,C. Payne STEAL (2 STL),[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
505,PT00M07.00S,2024-12-02T00:47:51.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628404,93.38042049934296,49.754901960784316,1610612752,93,56,2024-12-02T00:47:55Z,4770000,False,-1.0,10.0,1,right,J. Hart running Layup (9 PTS) (C. Payne 4 AST),"[1628404, 1626166]",1610612752.0,NYK,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,0.98,Made,,,,,,,,,,,9.0,C. Payne,1626166.0,4.0,,,,
507,PT00M01.80S,2024-12-02T00:47:59.5Z,3,REGULAR,3pt,Jump Shot,[],1627749,28.991458607095925,77.20588235294117,1610612740,93,56,2024-12-02T00:48:08Z,4790000,False,-136.0,220.0,1,left,MISS D. Murray 25' pullup 3PT,[1627749],1610612740.0,NOP,pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,25.86,Missed,,,,,,,,,,,,,,,,,,
508,PT00M00.80S,2024-12-02T00:48:00.5Z,3,REGULAR,rebound,defensive,[],1630579,,,1610612752,93,56,2024-12-02T00:48:08Z,4800000,False,,,0,,J. Sims REBOUND (Off:2 Def:6),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Left Center,,,,,507.0,8.0,6.0,2.0,,,,,,,,,,,,
509,PT00M00.00S,2024-12-02T00:48:02.4Z,3,REGULAR,period,end,[],0,,,1610612752,93,56,2024-12-02T00:48:02Z,4810000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2024-12-02T00:49:36.2Z,4,REGULAR,substitution,out,['startperiod'],1627749,,,1610612752,93,56,2024-12-02T00:50:46Z,4820000,False,,,0,,SUB out: D. Murray,[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2024-12-02T00:49:36.2Z,4,REGULAR,substitution,out,['startperiod'],1630530,,,1610612752,93,56,2024-12-02T00:50:46Z,4830000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2024-12-02T00:49:36.2Z,4,REGULAR,substitution,in,['startperiod'],1641810,,,1610612752,93,56,2024-12-02T00:50:46Z,4840000,False,,,0,,SUB in: A. Reeves,[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2024-12-02T00:49:36.2Z,4,REGULAR,substitution,in,['startperiod'],1630527,,,1610612752,93,56,2024-12-02T00:50:46Z,4850000,False,,,0,,SUB in: B. Boston Jr.,[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
