actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
259,PT05M53.00S,2025-04-02T00:28:29.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626153,91.40932982917214,55.14705882352941,1610612752,45,31,2025-04-02T00:28:40Z,2520000,False,26.0,28.0,1,right,MISS D. Wright driving floating Shot,[1626153],1610612752.0,NYK,driving floating,,,Wright,D. Wright,,,,,Restricted Area,0-8 Center,,,,,3.82,Missed,,,,,,,,,,,,,,
260,PT05M51.00S,2025-04-02T00:28:32.9Z,2,REGULAR,rebound,offensive,[],1626153,,,1610612752,45,31,2025-04-02T00:28:32Z,2530000,False,,,0,,D. Wright REBOUND (Off:1 Def:1),[1626153],1610612752.0,NYK,,,,Wright,D. Wright,,,,,Restricted Area,0-8 Center,,,,,,,259.0,2.0,1.0,1.0,,,,,,,,,,
261,PT05M51.00S,2025-04-02T00:28:33.7Z,2,REGULAR,foul,personal,['2freethrow'],1642348,,,1610612752,45,31,2025-04-02T00:28:46Z,2540000,False,,,0,,J. Edwards shooting personal FOUL (1 PF) (Wright 2 FT),"[1642348, 1626153]",1610612755.0,PHI,shooting,,,Edwards,J. Edwards,,,,,In The Paint (Non-RA),0-8 Center,1662.0,,,,,,,,,,,1.0,0.0,Wright,1626153.0,,,,,
263,PT05M51.00S,2025-04-02T00:28:57.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1626153,,,1610612752,45,31,2025-04-02T00:28:57Z,2560000,False,,,0,,MISS D. Wright Free Throw 1 of 2,[1626153],1610612752.0,NYK,,,,Wright,D. Wright,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
264,PT05M51.00S,2025-04-02T00:28:57.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,45,31,2025-04-02T00:28:57Z,2570000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,263.0,,,,,,,,,,,,,
265,PT05M51.00S,2025-04-02T00:29:16.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1626153,,,1610612752,46,31,2025-04-02T00:29:16Z,2580000,False,,,0,,D. Wright Free Throw 2 of 2 (8 PTS),[1626153],1610612752.0,NYK,,,,Wright,D. Wright,,,,,,,,,,,,Made,,,,,8.0,,,,,,,,,
266,PT05M39.00S,2025-04-02T00:29:29.9Z,2,REGULAR,3pt,Jump Shot,[],1629656,27.151773981603156,81.86274509803921,1610612755,46,31,2025-04-02T00:29:34Z,2590000,False,-159.0,203.0,1,left,MISS Q. Grimes 25' step back 3PT,[1629656],1610612755.0,PHI,step back,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,,,25.78,Missed,,,,,,,,,,,,,,
267,PT05M36.00S,2025-04-02T00:29:32.7Z,2,REGULAR,rebound,offensive,[],1642348,,,1610612755,46,31,2025-04-02T00:29:32Z,2600000,False,,,0,,J. Edwards REBOUND (Off:1 Def:1),[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,266.0,2.0,1.0,1.0,,,,,,,,,,
268,PT05M33.00S,2025-04-02T00:29:38.5Z,2,REGULAR,turnover,out-of-bounds,[],1642348,,,1610612755,46,31,2025-04-02T00:29:43Z,2610000,False,,,0,,J. Edwards lost ball out-of-bounds TURNOVER (3 TO),[1642348],1610612755.0,PHI,lost ball,,,Edwards,J. Edwards,,,,,Mid-Range,24+ Left,1628487.0,3.0,,,,,,,,,,,,,,,,,,
269,PT05M13.00S,2025-04-02T00:30:09.4Z,2,REGULAR,foul,personal,[],1642348,,,1610612752,46,31,2025-04-02T00:30:14Z,2620000,False,,,0,,J. Edwards personal FOUL (2 PF),"[1642348, 1629013]",1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Mid-Range,8-16 Left,202007.0,,,,,,,,,,,2.0,0.0,Shamet,1629013.0,,,,,
271,PT05M08.00S,2025-04-02T00:30:33.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628969,71.82982917214193,21.813725490196077,1610612752,46,31,2025-04-02T00:31:12Z,2640000,False,-141.0,212.0,1,right,MISS M. Bridges 25' 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,25.48,Missed,,,,,,,,,,,,,,
272,PT05M06.00S,2025-04-02T00:30:35.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612755,46,31,2025-04-02T00:30:38Z,2650000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,271.0,,,,,,,,,,,,,
274,PT04M57.00S,2025-04-02T00:30:53.2Z,2,REGULAR,turnover,double dribble,[],1629656,,,1610612755,46,31,2025-04-02T00:30:57Z,2670000,False,,,0,,Q. Grimes double dribble TURNOVER (3 TO),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,1628487.0,3.0,,,,,,,,,,,,,,,,,,
275,PT04M40.00S,2025-04-02T00:31:31.5Z,2,REGULAR,turnover,traveling,[],1628384,,,1610612752,46,31,2025-04-02T00:31:35Z,2680000,False,,,0,,O. Anunoby traveling TURNOVER (3 TO),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Mid-Range,16-24 Left Center,202007.0,3.0,,,,,,,,,,,,,,,,,,
277,PT04M28.00S,2025-04-02T00:32:14.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642024,21.76412614980289,91.42156862745098,1610612755,46,34,2025-04-02T00:32:29Z,2700000,False,-207.0,152.0,1,left,A. Reese 25' 3PT  (5 PTS) (R. Council IV 2 AST),"[1642024, 1641741]",1610612755.0,PHI,,,,Reese,A. Reese,,,,,Above the Break 3,24+ Left Center,,,,,25.7,Made,,,,,5.0,,,,,R. Council IV,1641741.0,2.0,,
279,PT04M15.00S,2025-04-02T00:32:26.9Z,2,REGULAR,2pt,Jump Shot,[],1626153,85.49605781865965,84.80392156862744,1610612752,48,34,2025-04-02T00:32:37Z,2720000,False,174.0,84.0,1,right,D. Wright 19' step back Jump Shot (10 PTS),[1626153],1610612752.0,NYK,step back,,,Wright,D. Wright,,,,,Mid-Range,16-24 Right,,,,,19.31,Made,,,,,10.0,,,,,,,,,
280,PT04M06.00S,2025-04-02T00:32:37.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641741,9.017739816031538,55.88235294117647,1610612755,48,34,2025-04-02T00:33:40Z,2730000,False,-29.0,32.0,1,left,MISS R. Council IV driving floating Shot,[1641741],1610612755.0,PHI,driving floating,,,Council IV,R. Council IV,,,,,In The Paint (Non-RA),0-8 Center,,,,,4.37,Missed,,,,,,,,,,,,,,
281,PT04M05.00S,2025-04-02T00:32:38.9Z,2,REGULAR,rebound,offensive,[],1641741,,,1610612755,48,34,2025-04-02T00:33:40Z,2740000,False,,,0,,R. Council IV REBOUND (Off:1 Def:2),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,280.0,3.0,2.0,1.0,,,,,,,,,,
282,PT04M03.00S,2025-04-02T00:32:40.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641741,4.812746386333772,50.0,1610612755,48,36,2025-04-02T00:33:50Z,2750000,False,0.0,-7.0,1,left,R. Council IV putback Layup (7 PTS),[1641741],1610612755.0,PHI,putback,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,,,,,0.73,Made,,,,,7.0,,,,,,,,,
283,PT03M44.00S,2025-04-02T00:33:06.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629022,,,1610612752,48,36,2025-04-02T00:33:26Z,2760000,False,,,0,,L. Walker IV personal FOUL (3 PF) (Robinson 2 FT),"[1629022, 1629011]",1610612755.0,PHI,,,,Walker IV,L. Walker IV,,,,,In The Paint (Non-RA),0-8 Center,1628487.0,,,,,,,,,,,3.0,0.0,Robinson,1629011.0,,,,,
285,PT03M44.00S,2025-04-02T00:33:29.7Z,2,REGULAR,freethrow,1 of 2,[],1629011,,,1610612752,49,36,2025-04-02T00:33:29Z,2780000,False,,,0,,M. Robinson Free Throw 1 of 2 (7 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,Made,,,,,7.0,,,,,,,,,
286,PT03M44.00S,2025-04-02T00:33:29.8Z,2,REGULAR,substitution,out,[],1629022,,,1610612752,49,36,2025-04-02T00:33:43Z,2790000,False,,,0,,SUB out: L. Walker IV,[1629022],1610612755.0,PHI,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT03M44.00S,2025-04-02T00:33:29.8Z,2,REGULAR,substitution,in,[],1630542,,,1610612752,49,36,2025-04-02T00:33:43Z,2800000,False,,,0,,SUB in: M. Bagley,[1630542],1610612755.0,PHI,,,,Bagley,M. Bagley,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT03M44.00S,2025-04-02T00:33:29.8Z,2,REGULAR,substitution,out,[],1642024,,,1610612752,49,36,2025-04-02T00:33:50Z,2810000,False,,,0,,SUB out: A. Reese,[1642024],1610612755.0,PHI,,,,Reese,A. Reese,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT03M44.00S,2025-04-02T00:33:29.8Z,2,REGULAR,substitution,in,[],1641737,,,1610612752,49,36,2025-04-02T00:33:50Z,2820000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT03M44.00S,2025-04-02T00:34:06.1Z,2,REGULAR,freethrow,2 of 2,[],1629011,,,1610612752,50,36,2025-04-02T00:34:06Z,2830000,False,,,0,,M. Robinson Free Throw 2 of 2 (8 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,Made,,,,,8.0,,,,,,,,,
292,PT03M27.00S,2025-04-02T00:34:39.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641741,15.719448094612352,56.127450980392155,1610612755,50,36,2025-04-02T00:35:06Z,2850000,False,-31.0,95.0,1,left,MISS R. Council IV 10' pullup Shot,[1641741],1610612755.0,PHI,pullup,,,Council IV,R. Council IV,,,,,In The Paint (Non-RA),8-16 Center,,,,,10.01,Missed,,,,,,,,,,,,,,
293,PT03M25.00S,2025-04-02T00:34:41.7Z,2,REGULAR,rebound,offensive,[],1630542,,,1610612755,50,36,2025-04-02T00:35:06Z,2860000,False,,,0,,M. Bagley REBOUND (Off:2 Def:0),[1630542],1610612755.0,PHI,,,,Bagley,M. Bagley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,292.0,2.0,0.0,2.0,,,,,,,,,,
294,PT03M25.00S,2025-04-02T00:34:43.2Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630542,5.590000152587891,50.0,1610612755,50,38,2025-04-02T00:35:14Z,2870000,False,0.0,0.0,1,left,M. Bagley tip DUNK (2 PTS),[1630542],1610612755.0,PHI,tip,,,Bagley,M. Bagley,,,,,Restricted Area,0-8 Center,,,,,0.0,Made,,,,,2.0,,,,,,,,,
296,PT03M09.00S,2025-04-02T00:35:10.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,84.57621550591328,48.77450980392157,1610612752,50,38,2025-04-02T00:36:03Z,2890000,False,-6.0,92.0,1,right,MISS M. Bridges 9' driving floating Shot,[1628969],1610612752.0,NYK,driving floating,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,9.27,Missed,,,,,,,,,,,,,,
297,PT03M08.00S,2025-04-02T00:35:11.6Z,2,REGULAR,rebound,offensive,[],1629011,,,1610612752,50,38,2025-04-02T00:36:03Z,2900000,False,,,0,,M. Robinson REBOUND (Off:3 Def:4),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,296.0,7.0,4.0,3.0,,,,,,,,,,
298,PT03M07.00S,2025-04-02T00:35:15.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629011,94.40999984741211,50.0,1610612752,52,38,2025-04-02T00:36:08Z,2910000,False,0.0,0.0,1,right,M. Robinson tip Layup (10 PTS),[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,0.0,Made,,,,,10.0,,,,,,,,,
299,PT02M47.00S,2025-04-02T00:35:31.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630542,6.915243101182654,49.01960784313725,1610612755,52,40,2025-04-02T00:35:37Z,2920000,False,5.0,13.0,1,left,M. Bagley cutting finger roll Layup (4 PTS) (Q. Grimes 4 AST),"[1630542, 1629656]",1610612755.0,PHI,cutting finger roll,,,Bagley,M. Bagley,,,,,Restricted Area,0-8 Center,,,,,1.34,Made,,,,,4.0,,,,,Q. Grimes,1629656.0,4.0,,
301,PT02M31.00S,2025-04-02T00:35:46.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,80.1084099868594,52.69607843137255,1610612752,52,40,2025-04-02T00:35:51Z,2940000,False,13.0,134.0,1,right,MISS M. Bridges 13' fadeaway Shot,[1628969],1610612752.0,NYK,fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,13.52,Missed,,,,,,,,,,,,,,
302,PT02M29.00S,2025-04-02T00:35:48.7Z,2,REGULAR,rebound,offensive,[],1626153,,,1610612752,52,40,2025-04-02T00:35:51Z,2950000,False,,,0,,D. Wright REBOUND (Off:2 Def:1),[1626153],1610612752.0,NYK,,,,Wright,D. Wright,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,301.0,3.0,1.0,2.0,,,,,,,,,,
303,PT02M23.00S,2025-04-02T00:35:57.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629656,,,1610612752,52,40,2025-04-02T00:36:09Z,2960000,False,,,0,,Q. Grimes shooting personal FOUL (1 PF) (Anunoby 2 FT),"[1629656, 1628384]",1610612755.0,PHI,shooting,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,1628487.0,,,,,,,,,,,1.0,0.0,Anunoby,1628384.0,,,,,
305,PT02M23.00S,2025-04-02T00:36:11.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,52,40,2025-04-02T00:36:11Z,2980000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT02M23.00S,2025-04-02T00:39:16.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628384,,,1610612752,52,40,2025-04-02T00:39:17Z,2990000,False,,,0,,MISS O. Anunoby Free Throw 1 of 2,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
307,PT02M23.00S,2025-04-02T00:39:16.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,52,40,2025-04-02T00:39:17Z,3000000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,306.0,,,,,,,,,,,,,
308,PT02M23.00S,2025-04-02T00:39:34.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628384,,,1610612752,53,40,2025-04-02T00:39:34Z,3010000,False,,,0,,O. Anunoby Free Throw 2 of 2 (16 PTS),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,Made,,,,,16.0,,,,,,,,,
309,PT02M03.00S,2025-04-02T00:39:57.2Z,2,REGULAR,turnover,lost ball,[],1642348,,,1610612755,53,40,2025-04-02T00:40:01Z,3020000,False,,,0,,J. Edwards lost ball TURNOVER (4 TO),"[1642348, 1628384]",1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Right Center,,4.0,Anunoby,1628384.0,,,,,,,,,,,,,,,,
310,PT02M03.00S,2025-04-02T00:39:57.2Z,2,REGULAR,steal,,[],1628384,,,1610612752,53,40,2025-04-02T00:39:58Z,3030000,False,,,0,,O. Anunoby STEAL (2 STL),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
311,PT02M00.00S,2025-04-02T00:40:00.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628384,93.9060446780552,48.03921568627451,1610612752,55,40,2025-04-02T00:40:52Z,3040000,False,-10.0,5.0,1,right,O. Anunoby driving DUNK (18 PTS),[1628384],1610612752.0,NYK,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,1.09,Made,,,,,18.0,,,,,,,,,
312,PT01M46.00S,2025-04-02T00:40:14.4Z,2,REGULAR,turnover,bad pass,[],1630542,,,1610612755,55,40,2025-04-02T00:40:19Z,3050000,False,,,0,,M. Bagley bad pass TURNOVER (1 TO),"[1630542, 1629011]",1610612755.0,PHI,,,,Bagley,M. Bagley,,,,,Above the Break 3,24+ Right Center,,1.0,Robinson,1629011.0,,,,,,,,,,,,,,,,
313,PT01M46.00S,2025-04-02T00:40:14.4Z,2,REGULAR,steal,,[],1629011,,,1610612752,55,40,2025-04-02T00:40:15Z,3060000,False,,,0,,M. Robinson STEAL (1 STL),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
314,PT01M43.00S,2025-04-02T00:40:17.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629011,92.72339027595268,50.0,1610612752,57,40,2025-04-02T00:40:23Z,3070000,False,0.0,16.0,1,right,M. Robinson running DUNK (12 PTS),[1629011],1610612752.0,NYK,running,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,1.59,Made,,,,,12.0,,,,,,,,,
315,PT01M21.00S,2025-04-02T00:40:39.9Z,2,REGULAR,3pt,Jump Shot,[],1629656,32.802233902759525,55.88235294117647,1610612755,57,40,2025-04-02T00:42:19Z,3080000,False,-29.0,256.0,1,left,MISS Q. Grimes 25' pullup 3PT,[1629656],1610612755.0,PHI,pullup,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,,,,,25.75,Missed,,,,,,,,,,,,,,
316,PT01M20.00S,2025-04-02T00:40:40.9Z,2,REGULAR,rebound,offensive,[],1630542,,,1610612755,57,40,2025-04-02T00:42:19Z,3090000,False,,,0,,M. Bagley REBOUND (Off:3 Def:0),[1630542],1610612755.0,PHI,,,,Bagley,M. Bagley,,,,,Above the Break 3,24+ Center,,,,,,,315.0,3.0,0.0,3.0,,,,,,,,,,
317,PT01M20.00S,2025-04-02T00:40:43.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630542,5.590000152587891,50.0,1610612755,57,40,2025-04-02T00:42:30Z,3100000,False,0.0,0.0,1,left,MISS M. Bagley tip Layup,[1630542],1610612755.0,PHI,tip,,,Bagley,M. Bagley,,,,,Restricted Area,0-8 Center,,,,,0.0,Missed,,,,,,,,,,,,,,
318,PT01M19.00S,2025-04-02T00:40:44.0Z,2,REGULAR,rebound,offensive,[],1630542,,,1610612755,57,40,2025-04-02T00:42:30Z,3110000,False,,,0,,M. Bagley REBOUND (Off:4 Def:0),[1630542],1610612755.0,PHI,,,,Bagley,M. Bagley,,,,,Restricted Area,0-8 Center,,,,,,,317.0,4.0,0.0,4.0,,,,,,,,,,
319,PT01M18.00S,2025-04-02T00:40:46.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630542,5.590000152587891,50.0,1610612755,57,42,2025-04-02T00:42:41Z,3120000,False,0.0,0.0,1,left,M. Bagley tip Layup (6 PTS),[1630542],1610612755.0,PHI,tip,,,Bagley,M. Bagley,,,,,Restricted Area,0-8 Center,,,,,0.0,Made,,,,,6.0,,,,,,,,,
320,PT00M58.50S,2025-04-02T00:41:05.6Z,2,REGULAR,turnover,out-of-bounds,[],1628384,,,1610612752,57,42,2025-04-02T00:41:12Z,3130000,False,,,0,,O. Anunoby bad pass out-of-bounds TURNOVER (4 TO),[1628384],1610612752.0,NYK,bad pass,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),8-16 Center,202007.0,4.0,,,,,,,,,,,,,,,,,,
321,PT00M51.40S,2025-04-02T00:41:26.6Z,2,REGULAR,foul,personal,[],1628969,,,1610612755,57,42,2025-04-02T00:41:43Z,3140000,False,,,0,,M. Bridges personal FOUL (2 PF),"[1628969, 1629656]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,1662.0,,,,,,,,,,,2.0,0.0,Grimes,1629656.0,,,,,
323,PT00M40.80S,2025-04-02T00:41:56.6Z,2,REGULAR,turnover,out-of-bounds,[],1642348,,,1610612755,57,42,2025-04-02T00:42:03Z,3160000,False,,,0,,J. Edwards bad pass out-of-bounds TURNOVER (5 TO),[1642348],1610612755.0,PHI,bad pass,,,Edwards,J. Edwards,,,,,In The Paint (Non-RA),0-8 Center,202007.0,5.0,,,,,,,,,,,,,,,,,,
324,PT00M30.00S,2025-04-02T00:42:20.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628384,92.85479632063075,94.36274509803921,1610612752,57,42,2025-04-02T00:42:26Z,3170000,False,222.0,15.0,1,right,MISS O. Anunoby 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Right Corner 3,24+ Right,,,,,22.23,Missed,,,,,,,,,,,,,,
325,PT00M26.70S,2025-04-02T00:42:23.4Z,2,REGULAR,rebound,offensive,[],1628969,,,1610612752,57,42,2025-04-02T00:42:23Z,3180000,False,,,0,,M. Bridges REBOUND (Off:1 Def:0),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,,,,,324.0,1.0,0.0,1.0,,,,,,,,,,
326,PT00M15.00S,2025-04-02T00:42:35.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629011,93.38042049934296,52.20588235294118,1610612752,59,42,2025-04-02T00:43:44Z,3190000,False,11.0,10.0,1,right,M. Robinson cutting DUNK (14 PTS) (D. Wright 3 AST),"[1629011, 1626153]",1610612752.0,NYK,cutting,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,1.47,Made,,,,,14.0,,,,,D. Wright,1626153.0,3.0,,
328,PT00M01.90S,2025-04-02T00:42:53.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642348,6.521024967148489,48.03921568627451,1610612755,59,42,2025-04-02T00:42:58Z,3210000,False,10.0,9.0,1,left,MISS J. Edwards reverse Layup - blocked,"[1642348, 1629011]",1610612755.0,PHI,reverse,,,Edwards,J. Edwards,,,,,Restricted Area,0-8 Center,,,,,1.32,Missed,,,,,,,,,,,,,Robinson,1629011.0
329,PT00M01.90S,2025-04-02T00:42:53.6Z,2,REGULAR,block,,[],1629011,,,1610612755,59,42,2025-04-02T00:42:55Z,3220000,False,,,0,,M. Robinson BLOCK (1 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
330,PT00M01.90S,2025-04-02T00:42:53.6Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,59,42,2025-04-02T00:42:58Z,3230000,False,,,0,,M. Robinson REBOUND (Off:3 Def:5),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,328.0,8.0,5.0,3.0,,,,,,,,,,
331,PT00M00.10S,2025-04-02T00:42:58.2Z,2,REGULAR,3pt,Jump Shot,[],1628969,49.885019710906704,48.529411764705884,1610612752,59,42,2025-04-02T00:45:00Z,3240000,False,-7.0,419.0,1,right,MISS M. Bridges 41' driving floating 3PT,[1628969],1610612752.0,NYK,driving floating,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,41.87,Missed,,,,,,,,,,,,,,
332,PT00M00.10S,2025-04-02T00:42:58.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,59,42,2025-04-02T00:43:06Z,3250000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,331.0,,,,,,,,,,,,,
333,PT00M00.00S,2025-04-02T00:43:04.3Z,2,REGULAR,period,end,[],0,,,1610612752,59,42,2025-04-02T00:43:04Z,3260000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2025-04-02T00:57:37.9Z,3,REGULAR,substitution,out,['startperiod'],1629013,,,1610612752,59,42,2025-04-02T00:58:13Z,3270000,False,,,0,,SUB out: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2025-04-02T00:57:37.9Z,3,REGULAR,substitution,out,['startperiod'],1641741,,,1610612752,59,42,2025-04-02T00:58:13Z,3280000,False,,,0,,SUB out: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2025-04-02T00:57:37.9Z,3,REGULAR,substitution,out,['startperiod'],1630542,,,1610612752,59,42,2025-04-02T00:58:13Z,3290000,False,,,0,,SUB out: M. Bagley,[1630542],1610612755.0,PHI,,,,Bagley,M. Bagley,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2025-04-02T00:57:37.9Z,3,REGULAR,substitution,in,['startperiod'],1628404,,,1610612752,59,42,2025-04-02T00:58:13Z,3300000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2025-04-02T00:57:37.9Z,3,REGULAR,substitution,in,['startperiod'],1629022,,,1610612752,59,42,2025-04-02T00:58:13Z,3310000,False,,,0,,SUB in: L. Walker IV,[1629022],1610612755.0,PHI,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2025-04-02T00:57:37.9Z,3,REGULAR,substitution,in,['startperiod'],1630215,,,1610612752,59,42,2025-04-02T00:58:13Z,3320000,False,,,0,,SUB in: J. Butler,[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2025-04-02T00:58:21.8Z,3,REGULAR,period,start,[],0,,,1610612755,59,42,2025-04-02T00:58:21Z,3330000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
