actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,playerName,playerNameI,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
433,PT01M53.00S,2024-12-06T02:20:30.4Z,3,REGULAR,foul,offensive,[],1630173,,,1610612752,95,73,2024-12-06T02:20:38Z,4250000,False,,,0,,P. Achiuwa offensive FOUL (2 PF),"[1630173, 1642354]",1610612752.0,NYK,,,,,,,Mid-Range,16-24 Center,1162.0,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,2.0,0.0,Simpson,1642354.0
435,PT01M53.00S,2024-12-06T02:20:30.4Z,3,REGULAR,turnover,offensive foul,[],1630173,,,1610612752,95,73,2024-12-06T02:20:30Z,4270000,False,,,0,,P. Achiuwa offensive foul TURNOVER (2 TO),[1630173],1610612752.0,NYK,,,,,,,Mid-Range,16-24 Center,1162.0,2.0,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,
436,PT01M36.00S,2024-12-06T02:20:52.8Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1641706,79.84559789750328,31.372549019607842,1610612766,95,73,2024-12-06T02:22:38Z,4280000,False,-93.0,137.0,1,right,MISS B. Miller 16' pullup Shot,[1641706],1610612766.0,CHA,pullup,,,,,,Mid-Range,16-24 Left Center,,,Miller,B. Miller,16.56,Missed,,,,,,,,,,,,,,,,
437,PT01M34.00S,2024-12-06T02:20:54.8Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612752,95,73,2024-12-06T02:22:38Z,4290000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:2),[1630173],1610612752.0,NYK,,,,,,,Mid-Range,16-24 Left Center,,,Achiuwa,P. Achiuwa,,,,,436.0,2.0,2.0,0.0,,,,,,,,,,
438,PT01M27.00S,2024-12-06T02:21:01.6Z,3,REGULAR,3pt,Jump Shot,[],1628384,8.229303547963205,4.166666666666666,1610612752,98,73,2024-12-06T02:21:05Z,4300000,False,229.0,25.0,1,left,O. Anunoby 3PT  (23 PTS) (M. McBride 4 AST),"[1628384, 1630540]",1610612752.0,NYK,,,,,,,Right Corner 3,24+ Right,,,Anunoby,O. Anunoby,23.05,Made,,,,,,,23.0,M. McBride,1630540.0,4.0,,,,,,
440,PT01M09.00S,2024-12-06T02:21:19.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628998,85.49605781865965,47.30392156862745,1610612766,98,75,2024-12-06T02:23:19Z,4320000,False,-13.0,84.0,1,right,C. Martin 8' turnaround Jump Shot (4 PTS) (N. Richards 3 AST),"[1628998, 1630208]",1610612766.0,CHA,turnaround,,,,,,In The Paint (Non-RA),8-16 Center,,,Martin,C. Martin,8.49,Made,,,,,,,4.0,N. Richards,1630208.0,3.0,,,,,,
442,PT00M57.10S,2024-12-06T02:21:37.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642354,,,1610612752,98,75,2024-12-06T02:21:47Z,4340000,False,,,0,,K. Simpson personal FOUL (3 PF) (McBride 2 FT),"[1642354, 1630540]",1610612766.0,CHA,,,,,,,Above the Break 3,24+ Right Center,201246.0,,Simpson,K. Simpson,,,,,,,,,,,,,,,3.0,0.0,McBride,1630540.0
445,PT00M57.10S,2024-12-06T02:21:51.4Z,3,REGULAR,substitution,out,[],1628998,,,1610612752,98,75,2024-12-06T02:22:11Z,4355000,False,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,,,,,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,
446,PT00M57.10S,2024-12-06T02:21:51.4Z,3,REGULAR,substitution,in,[],1641733,,,1610612752,98,75,2024-12-06T02:22:11Z,4357500,False,,,0,,SUB in: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,,,,,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,
444,PT00M57.10S,2024-12-06T02:22:05.1Z,3,REGULAR,freethrow,1 of 2,[],1630540,,,1610612752,99,75,2024-12-06T02:22:05Z,4360000,False,,,0,,M. McBride Free Throw 1 of 2 (3 PTS),[1630540],1610612752.0,NYK,,,,,,,,,,,McBride,M. McBride,,Made,,,,,,,3.0,,,,,,,,,
447,PT00M57.10S,2024-12-06T02:22:24.7Z,3,REGULAR,freethrow,2 of 2,[],1630540,,,1610612752,100,75,2024-12-06T02:22:24Z,4370000,False,,,0,,M. McBride Free Throw 2 of 2 (4 PTS),[1630540],1610612752.0,NYK,,,,,,,,,,,McBride,M. McBride,,Made,,,,,,,4.0,,,,,,,,,
448,PT00M34.80S,2024-12-06T02:22:51.5Z,3,REGULAR,2pt,Jump Shot,[],1630208,90.62089356110381,23.03921568627451,1610612766,100,75,2024-12-06T02:22:56Z,4380000,False,-135.0,36.0,1,right,MISS N. Richards 13' Jump Shot,[1630208],1610612766.0,CHA,,,,,,,Mid-Range,8-16 Left,,,Richards,N. Richards,13.94,Missed,,,,,,,,,,,,,,,,
449,PT00M32.40S,2024-12-06T02:22:53.9Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612752,100,75,2024-12-06T02:22:56Z,4390000,False,,,0,,J. Hart REBOUND (Off:0 Def:7),[1628404],1610612752.0,NYK,,,,,,,Mid-Range,8-16 Left,,,Hart,J. Hart,,,,,448.0,7.0,7.0,0.0,,,,,,,,,,
450,PT00M14.40S,2024-12-06T02:23:11.9Z,3,REGULAR,3pt,Jump Shot,[],1630540,28.33442838370565,73.77450980392157,1610612752,103,75,2024-12-06T02:23:15Z,4400000,False,-119.0,214.0,1,left,M. McBride 24' 3PT step back (7 PTS),[1630540],1610612752.0,NYK,step back,,,,,,Above the Break 3,24+ Left Center,,,McBride,M. McBride,24.46,Made,,,,,,,7.0,,,,,,,,,
451,PT00M01.60S,2024-12-06T02:23:30.8Z,3,REGULAR,foul,personal,[],1628969,,,1610612766,103,75,2024-12-06T02:23:35Z,4410000,False,,,0,,M. Bridges personal FOUL (1 PF),"[1628969, 1641706]",1610612752.0,NYK,,,,,,,Above the Break 3,24+ Left Center,1162.0,,Bridges,M. Bridges,,,,,,,,,,,,,,,1.0,0.0,Miller,1641706.0
453,PT00M00.80S,2024-12-06T02:24:01.9Z,3,REGULAR,3pt,Jump Shot,[],1641706,65.39093298291722,16.911764705882355,1610612766,103,78,2024-12-06T02:24:18Z,4430000,False,-165.0,273.0,1,right,B. Miller 31' 3PT turnaround fadeaway (26 PTS) (K. Simpson 3 AST),"[1641706, 1642354]",1610612766.0,CHA,turnaround fadeaway,,,,,,Above the Break 3,24+ Left Center,,,Miller,B. Miller,31.9,Made,,,,,,,26.0,K. Simpson,1642354.0,3.0,,,,,,
456,PT00M00.00S,2024-12-06T02:24:34.1Z,3,REGULAR,period,end,[],0,,,1610612752,103,78,2024-12-06T02:24:34Z,4460000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT12M00.00S,2024-12-06T02:24:53.8Z,4,REGULAR,substitution,out,['startperiod'],1628384,,,1610612752,103,78,2024-12-06T02:26:55Z,4470000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,,,,,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,
458,PT12M00.00S,2024-12-06T02:24:53.8Z,4,REGULAR,substitution,out,['startperiod'],1641706,,,1610612752,103,78,2024-12-06T02:26:55Z,4480000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,,,,,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,
459,PT12M00.00S,2024-12-06T02:24:53.8Z,4,REGULAR,substitution,out,['startperiod'],1631217,,,1610612752,103,78,2024-12-06T02:26:55Z,4490000,False,,,0,,SUB out: M. Diabaté,[1631217],1610612766.0,CHA,,,,,,,,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,
460,PT12M00.00S,2024-12-06T02:24:53.8Z,4,REGULAR,substitution,out,['startperiod'],1642354,,,1610612752,103,78,2024-12-06T02:26:55Z,4500000,False,,,0,,SUB out: K. Simpson,[1642354],1610612766.0,CHA,,,,,,,,,,,Simpson,K. Simpson,,,,,,,,,,,,,,,,,,
461,PT12M00.00S,2024-12-06T02:24:53.8Z,4,REGULAR,substitution,in,['startperiod'],1626157,,,1610612752,103,78,2024-12-06T02:26:55Z,4510000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,,,,,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,
462,PT12M00.00S,2024-12-06T02:24:53.8Z,4,REGULAR,substitution,in,['startperiod'],1630182,,,1610612752,103,78,2024-12-06T02:26:55Z,4520000,False,,,0,,SUB in: J. Green,[1630182],1610612766.0,CHA,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,
463,PT12M00.00S,2024-12-06T02:24:53.8Z,4,REGULAR,substitution,in,['startperiod'],203995,,,1610612752,103,78,2024-12-06T02:26:55Z,4530000,False,,,0,,SUB in: V. Micić,[203995],1610612766.0,CHA,,,,,,,,,,,Micić,V. Micić,,,,,,,,,,,,,,,,,,
464,PT12M00.00S,2024-12-06T02:24:53.8Z,4,REGULAR,substitution,in,['startperiod'],203552,,,1610612752,103,78,2024-12-06T02:26:55Z,4540000,False,,,0,,SUB in: S. Curry,[203552],1610612766.0,CHA,,,,,,,,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,
465,PT12M00.00S,2024-12-06T02:26:56.7Z,4,REGULAR,period,start,[],0,,,1610612766,103,78,2024-12-06T02:26:56Z,4550000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT11M42.00S,2024-12-06T02:27:12.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641733,91.80354796320631,61.51960784313726,1610612766,103,78,2024-12-06T02:27:27Z,4560000,False,58.0,25.0,1,right,MISS N. Smith Jr. 6' driving floating Shot,[1641733],1610612766.0,CHA,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,,,Smith Jr.,N. Smith Jr.,6.26,Missed,,,,,,,,,,,,,,,,
467,PT11M40.00S,2024-12-06T02:27:14.9Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612752,103,78,2024-12-06T02:27:16Z,4570000,False,,,0,,J. Hart REBOUND (Off:0 Def:8),[1628404],1610612752.0,NYK,,,,,,,In The Paint (Non-RA),0-8 Center,,,Hart,J. Hart,,,,,466.0,8.0,8.0,0.0,,,,,,,,,,
468,PT11M27.00S,2024-12-06T02:27:31.4Z,4,REGULAR,foul,personal,['2freethrow'],1630208,,,1610612752,103,78,2024-12-06T02:27:36Z,4580000,False,,,0,,N. Richards shooting personal FOUL (2 PF) (Achiuwa 2 FT),"[1630208, 1630173]",1610612766.0,CHA,shooting,,,,,,Restricted Area,0-8 Center,1162.0,,Richards,N. Richards,,,,,,,,,,,,,,,2.0,0.0,Achiuwa,1630173.0
470,PT11M27.00S,2024-12-06T02:27:55.2Z,4,REGULAR,freethrow,1 of 2,[],1630173,,,1610612752,103,78,2024-12-06T02:27:55Z,4600000,False,,,0,,MISS P. Achiuwa Free Throw 1 of 2,[1630173],1610612752.0,NYK,,,,,,,,,,,Achiuwa,P. Achiuwa,,Missed,,,,,,,,,,,,,,,,
471,PT11M27.00S,2024-12-06T02:27:55.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,103,78,2024-12-06T02:27:55Z,4610000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,470.0,,,,,,,,,,,,,
472,PT11M27.00S,2024-12-06T02:27:55.2Z,4,REGULAR,freethrow,2 of 2,[],1630173,,,1610612752,103,78,2024-12-06T02:28:14Z,4620000,False,,,0,,MISS P. Achiuwa Free Throw 2 of 2,[1630173],1610612752.0,NYK,,,,,,,,,,,Achiuwa,P. Achiuwa,,Missed,,,,,,,,,,,,,,,,
473,PT11M25.00S,2024-12-06T02:27:57.2Z,4,REGULAR,rebound,defensive,[],1630182,,,1610612766,103,78,2024-12-06T02:28:14Z,4630000,False,,,0,,J. Green REBOUND (Off:2 Def:2),[1630182],1610612766.0,CHA,,,,,,,,,,,Green,J. Green,,,,,472.0,4.0,2.0,2.0,,,,,,,,,,
474,PT11M08.00S,2024-12-06T02:28:31.1Z,4,REGULAR,3pt,Jump Shot,[],203552,92.06636005256242,3.9215686274509802,1610612766,103,81,2024-12-06T02:28:35Z,4640000,False,-230.0,22.0,1,right,S. Curry 3PT  (6 PTS) (V. Micić 8 AST),"[203552, 203995]",1610612766.0,CHA,,,,,,,Left Corner 3,24+ Left,,,Curry,S. Curry,23.15,Made,,,,,,,6.0,V. Micić,203995.0,8.0,,,,,,
476,PT10M48.00S,2024-12-06T02:28:51.5Z,4,REGULAR,turnover,bad pass,[],1628404,,,1610612752,103,81,2024-12-06T02:30:27Z,4660000,False,,,0,,J. Hart bad pass TURNOVER (1 TO),"[1628404, 1630182]",1610612752.0,NYK,,,,,,,In The Paint (Non-RA),8-16 Left,,1.0,Hart,J. Hart,,,,,,,,,,,,,Green,1630182.0,,,,
477,PT10M48.00S,2024-12-06T02:28:51.5Z,4,REGULAR,steal,,[],1630182,,,1610612766,103,81,2024-12-06T02:28:53Z,4670000,False,,,0,,J. Green STEAL (1 STL),[1630182],1610612766.0,CHA,,,,,,,In The Paint (Non-RA),8-16 Left,,,Green,J. Green,,,,,,,,,,,,,,,,,,
478,PT10M32.00S,2024-12-06T02:29:07.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203995,75.90341655716163,86.27450980392157,1610612766,103,81,2024-12-06T02:29:12Z,4680000,False,181.0,174.0,1,right,MISS V. Micić 25' pullup 3PT,[203995],1610612766.0,CHA,pullup,,,,,,Above the Break 3,24+ Right Center,,,Micić,V. Micić,25.14,Missed,,,,,,,,,,,,,,,,
479,PT10M29.00S,2024-12-06T02:29:10.7Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612752,103,81,2024-12-06T02:29:58Z,4690000,False,,,0,,K. Towns REBOUND (Off:3 Def:10),[1626157],1610612752.0,NYK,,,,,,,Above the Break 3,24+ Right Center,,,Towns,K. Towns,,,,,478.0,13.0,10.0,3.0,,,,,,,,,,
480,PT10M20.00S,2024-12-06T02:29:18.9Z,4,REGULAR,3pt,Jump Shot,[],1626157,31.488173455978973,55.63725490196079,1610612752,106,81,2024-12-06T02:29:22Z,4700000,False,-28.0,243.0,1,left,K. Towns 24' 3PT  (18 PTS) (J. Hart 5 AST),"[1626157, 1628404]",1610612752.0,NYK,,,,,,,Above the Break 3,24+ Center,,,Towns,K. Towns,24.51,Made,,,,,,,18.0,J. Hart,1628404.0,5.0,,,,,,
482,PT10M11.00S,2024-12-06T02:29:27.6Z,4,REGULAR,3pt,Jump Shot,[],1630182,95.22010512483574,94.85294117647058,1610612766,106,81,2024-12-06T02:29:32Z,4720000,False,224.0,-8.0,1,right,MISS J. Green 3PT,[1630182],1610612766.0,CHA,,,,,,,Right Corner 3,24+ Right,,,Green,J. Green,22.44,Missed,,,,,,,,,,,,,,,,
483,PT10M09.00S,2024-12-06T02:29:29.6Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612752,106,81,2024-12-06T02:29:32Z,4730000,False,,,0,,K. Towns REBOUND (Off:3 Def:11),[1626157],1610612752.0,NYK,,,,,,,Right Corner 3,24+ Right,,,Towns,K. Towns,,,,,482.0,14.0,11.0,3.0,,,,,,,,,,
484,PT09M52.00S,2024-12-06T02:29:47.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,6.521024967148489,49.754901960784316,1610612752,108,81,2024-12-06T02:31:02Z,4740000,False,1.0,9.0,1,left,P. Achiuwa driving finger roll Layup (2 PTS) (K. Towns 1 AST),"[1630173, 1626157]",1610612752.0,NYK,driving finger roll,,,,,,Restricted Area,0-8 Center,,,Achiuwa,P. Achiuwa,0.89,Made,,,,,,,2.0,K. Towns,1626157.0,1.0,,,,,,
486,PT09M36.00S,2024-12-06T02:30:03.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203995,93.11760840998686,51.470588235294116,1610612766,108,81,2024-12-06T02:31:27Z,4760000,False,7.0,12.0,1,right,MISS V. Micić driving finger roll Layup,[203995],1610612766.0,CHA,driving finger roll,,,,,,Restricted Area,0-8 Center,,,Micić,V. Micić,1.43,Missed,,,,,,,,,,,,,,,,
487,PT09M35.00S,2024-12-06T02:30:04.5Z,4,REGULAR,rebound,defensive,[],1628969,,,1610612752,108,81,2024-12-06T02:31:52Z,4770000,False,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628969],1610612752.0,NYK,,,,,,,Restricted Area,0-8 Center,,,Bridges,M. Bridges,,,,,486.0,3.0,3.0,0.0,,,,,,,,,,
488,PT09M27.00S,2024-12-06T02:30:11.7Z,4,REGULAR,3pt,Jump Shot,[],1626157,34.247700394218136,53.67647058823529,1610612752,108,81,2024-12-06T02:30:15Z,4780000,False,-18.0,269.0,1,left,MISS K. Towns 27' 3PT,[1626157],1610612752.0,NYK,,,,,,,Above the Break 3,24+ Center,,,Towns,K. Towns,27.0,Missed,,,,,,,,,,,,,,,,
489,PT09M23.00S,2024-12-06T02:30:15.7Z,4,REGULAR,rebound,defensive,[],1641733,,,1610612766,108,81,2024-12-06T02:30:15Z,4790000,False,,,0,,N. Smith Jr. REBOUND (Off:0 Def:1),[1641733],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Center,,,Smith Jr.,N. Smith Jr.,,,,,488.0,1.0,1.0,0.0,,,,,,,,,,
490,PT09M15.00S,2024-12-06T02:30:24.8Z,4,REGULAR,3pt,Jump Shot,[],1641733,72.22404730617609,16.42156862745098,1610612766,108,81,2024-12-06T02:32:20Z,4800000,False,-168.0,209.0,1,right,MISS N. Smith Jr. 26' 3PT,[1641733],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Left Center,,,Smith Jr.,N. Smith Jr.,26.78,Missed,,,,,,,,,,,,,,,,
491,PT09M13.00S,2024-12-06T02:30:26.8Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612752,108,81,2024-12-06T02:32:20Z,4810000,False,,,0,,K. Towns REBOUND (Off:3 Def:12),[1626157],1610612752.0,NYK,,,,,,,Above the Break 3,24+ Left Center,,,Towns,K. Towns,,,,,490.0,15.0,12.0,3.0,,,,,,,,,,
492,PT09M00.00S,2024-12-06T02:30:42.7Z,4,REGULAR,foul,personal,['2freethrow'],1630208,,,1610612752,108,81,2024-12-06T02:30:49Z,4820000,False,,,0,,N. Richards shooting personal FOUL (3 PF) (Towns 2 FT),"[1630208, 1626157]",1610612766.0,CHA,shooting,,,,,,Restricted Area,0-8 Center,1162.0,,Richards,N. Richards,,,,,,,,,,,,,,,3.0,0.0,Towns,1626157.0
495,PT09M00.00S,2024-12-06T02:30:59.1Z,4,REGULAR,substitution,out,[],1630173,,,1610612752,108,81,2024-12-06T02:31:22Z,4835000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612752.0,NYK,,,,,,,,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,
497,PT09M00.00S,2024-12-06T02:30:59.1Z,4,REGULAR,substitution,in,[],1628384,,,1610612752,108,81,2024-12-06T02:31:22Z,4838750,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,,,,,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,
498,PT09M00.00S,2024-12-06T02:30:59.1Z,4,REGULAR,substitution,in,[],1631217,,,1610612752,108,81,2024-12-06T02:31:22Z,4839375,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,,,,,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,
499,PT09M00.00S,2024-12-06T02:30:59.1Z,4,REGULAR,substitution,out,[],1630208,,,1610612752,108,81,2024-12-06T02:31:33Z,4839687,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,,,,,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,
494,PT09M00.00S,2024-12-06T02:31:15.6Z,4,REGULAR,freethrow,1 of 2,[],1626157,,,1610612752,109,81,2024-12-06T02:31:15Z,4840000,False,,,0,,K. Towns Free Throw 1 of 2 (19 PTS),[1626157],1610612752.0,NYK,,,,,,,,,,,Towns,K. Towns,,Made,,,,,,,19.0,,,,,,,,,
500,PT09M00.00S,2024-12-06T02:31:15.6Z,4,REGULAR,freethrow,2 of 2,[],1626157,,,1610612752,109,81,2024-12-06T02:31:42Z,4850000,False,,,0,,MISS K. Towns Free Throw 2 of 2,[1626157],1610612752.0,NYK,,,,,,,,,,,Towns,K. Towns,,Missed,,,,,,,,,,,,,,,,
501,PT09M00.00S,2024-12-06T02:31:15.6Z,4,REGULAR,rebound,defensive,[],1641733,,,1610612766,109,81,2024-12-06T02:32:48Z,4860000,False,,,0,,N. Smith Jr. REBOUND (Off:0 Def:2),[1641733],1610612766.0,CHA,,,,,,,,,,,Smith Jr.,N. Smith Jr.,,,,,500.0,2.0,2.0,0.0,,,,,,,,,,
502,PT08M44.00S,2024-12-06T02:32:00.2Z,4,REGULAR,foul,personal,[],1628384,,,1610612766,109,81,2024-12-06T02:33:28Z,4870000,False,,,0,,O. Anunoby personal FOUL (2 PF),"[1628384, 1630182]",1610612752.0,NYK,,,,,,,Mid-Range,16-24 Right,1162.0,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,2.0,0.0,Green,1630182.0
504,PT08M37.00S,2024-12-06T02:32:24.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203552,85.89027595269383,45.83333333333333,1610612766,109,83,2024-12-06T02:32:27Z,4890000,False,-21.0,80.0,1,right,S. Curry 8' driving floating Jump Shot (8 PTS) (V. Micić 9 AST),"[203552, 203995]",1610612766.0,CHA,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,,,Curry,S. Curry,8.28,Made,,,,,,,8.0,V. Micić,203995.0,9.0,,,,,,
506,PT08M07.00S,2024-12-06T02:32:56.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,7.440867279894875,52.94117647058824,1610612752,109,83,2024-12-06T02:33:55Z,4910000,False,-15.0,17.0,1,left,MISS O. Anunoby driving Layup - blocked,"[1628384, 203552]",1610612752.0,NYK,driving,,,,,,Restricted Area,0-8 Center,,,Anunoby,O. Anunoby,2.28,Missed,Curry,203552.0,,,,,,,,,,,,,,
507,PT08M07.00S,2024-12-06T02:32:56.2Z,4,REGULAR,block,,[],203552,,,1610612752,109,83,2024-12-06T02:32:59Z,4920000,False,,,0,,S. Curry BLOCK (1 BLK),[203552],1610612766.0,CHA,,,,,,,Restricted Area,0-8 Center,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,
508,PT08M06.00S,2024-12-06T02:32:57.2Z,4,REGULAR,rebound,defensive,[],203552,,,1610612766,109,83,2024-12-06T02:34:25Z,4930000,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[203552],1610612766.0,CHA,,,,,,,Restricted Area,0-8 Center,,,Curry,S. Curry,,,,,506.0,1.0,1.0,0.0,,,,,,,,,,
509,PT07M59.00S,2024-12-06T02:33:02.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630182,94.1688567674113,94.85294117647058,1610612766,109,83,2024-12-06T02:33:09Z,4940000,False,224.0,2.0,1,right,MISS J. Green running 3PT,[1630182],1610612766.0,CHA,running,,,,,,Right Corner 3,24+ Right,,,Green,J. Green,22.43,Missed,,,,,,,,,,,,,,,,
510,PT07M57.00S,2024-12-06T02:33:04.1Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612752,109,83,2024-12-06T02:34:42Z,4950000,False,,,0,,J. Hart REBOUND (Off:0 Def:9),[1628404],1610612752.0,NYK,,,,,,,Right Corner 3,24+ Right,,,Hart,J. Hart,,,,,509.0,9.0,9.0,0.0,,,,,,,,,,
511,PT07M40.00S,2024-12-06T02:33:23.1Z,4,REGULAR,turnover,out-of-bounds,[],1628384,,,1610612752,109,83,2024-12-06T02:33:28Z,4960000,False,,,0,,O. Anunoby bad pass out-of-bounds TURNOVER (1 TO),[1628384],1610612752.0,NYK,bad pass,,,,,,Mid-Range,8-16 Right,1162.0,1.0,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,
512,PT07M27.00S,2024-12-06T02:33:49.0Z,4,REGULAR,turnover,out-of-bounds,[],203995,,,1610612766,109,83,2024-12-06T02:34:03Z,4970000,False,,,0,,V. Micić bad pass out-of-bounds TURNOVER (1 TO),[203995],1610612766.0,CHA,bad pass,,,,,,Restricted Area,0-8 Center,1162.0,1.0,Micić,V. Micić,,,,,,,,,,,,,,,,,,
515,PT07M04.00S,2024-12-06T02:34:46.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630540,7.703679369250986,47.30392156862745,1610612752,109,83,2024-12-06T02:36:21Z,5000000,False,13.0,20.0,1,left,MISS M. McBride driving DUNK - blocked,"[1630540, 1631217]",1610612752.0,NYK,driving,,,,,,Restricted Area,0-8 Center,,,McBride,M. McBride,2.4,Missed,Diabaté,1631217.0,,,,,,,,,,,,,,
516,PT07M04.00S,2024-12-06T02:34:46.1Z,4,REGULAR,block,,[],1631217,,,1610612752,109,83,2024-12-06T02:34:48Z,5010000,False,,,0,,M. Diabaté BLOCK (1 BLK),[1631217],1610612766.0,CHA,,,,,,,Restricted Area,0-8 Center,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,
517,PT07M02.00S,2024-12-06T02:34:48.1Z,4,REGULAR,rebound,defensive,[],203552,,,1610612766,109,83,2024-12-06T02:36:21Z,5020000,False,,,0,,S. Curry REBOUND (Off:0 Def:2),[203552],1610612766.0,CHA,,,,,,,Restricted Area,0-8 Center,,,Curry,S. Curry,,,,,515.0,2.0,2.0,0.0,,,,,,,,,,
518,PT06M56.00S,2024-12-06T02:34:51.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203995,77.34888304862024,9.803921568627452,1610612766,109,86,2024-12-06T02:34:57Z,5030000,False,-201.0,160.0,1,right,V. Micić 25' 3PT running (14 PTS) (N. Smith Jr. 1 AST),"[203995, 1641733]",1610612766.0,CHA,running,,,,,,Above the Break 3,24+ Left Center,,,Micić,V. Micić,25.72,Made,,,,,,,14.0,N. Smith Jr.,1641733.0,1.0,,,,,,
520,PT06M30.00S,2024-12-06T02:35:18.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1626157,6.389618922470433,50.73529411764706,1610612752,111,86,2024-12-06T02:35:28Z,5050000,False,-4.0,8.0,1,left,K. Towns DUNK (21 PTS) (J. Hart 6 AST),"[1626157, 1628404]",1610612752.0,NYK,,,,,,,Restricted Area,0-8 Center,,,Towns,K. Towns,0.85,Made,,,,,,,21.0,J. Hart,1628404.0,6.0,,,,,,
522,PT06M29.00S,2024-12-06T02:35:22.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612766,111,86,2024-12-06T02:35:22Z,5070000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
