actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,playerName,playerNameI,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
338,PT09M01.00S,2025-03-30T23:26:37.7Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612757,54,63,2025-03-30T23:26:41Z,3350000,False,,,0,,D. Avdija REBOUND (Off:0 Def:6),[1630166],1610612757.0,POR,,,,,,,,Avdija,D. Avdija,Above the Break 3,24+ Center,,,337.0,6.0,6.0,0.0,,,,,,,,,,,,,,
339,PT08M52.00S,2025-03-30T23:26:47.2Z,3,REGULAR,3pt,Jump Shot,[],1641739,27.283180026281208,80.14705882352942,1610612757,54,66,2025-03-30T23:26:50Z,3360000,False,-151.0,204.0,1,left,T. Camara 25' 3PT  (16 PTS) (S. Sharpe 2 AST),"[1641739, 1631101]",1610612757.0,POR,,,,,,,,Camara,T. Camara,Above the Break 3,24+ Left Center,25.36,Made,,,,,16.0,S. Sharpe,1631101.0,2.0,,,,,,,,,,
341,PT08M30.00S,2025-03-30T23:27:09.3Z,3,REGULAR,2pt,Jump Shot,[],1628969,96.27135348226018,69.36274509803921,1610612752,54,66,2025-03-30T23:27:15Z,3380000,False,97.0,-17.0,1,right,MISS M. Bridges 9' pullup Shot,[1628969],1610612752.0,NYK,pullup,,,,,,,Bridges,M. Bridges,Mid-Range,8-16 Right,9.84,Missed,,,,,,,,,,,,,,,,,,
342,PT08M27.00S,2025-03-30T23:27:12.3Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612757,54,66,2025-03-30T23:27:15Z,3390000,False,,,0,,D. Avdija REBOUND (Off:0 Def:7),[1630166],1610612757.0,POR,,,,,,,,Avdija,D. Avdija,Mid-Range,8-16 Right,,,341.0,7.0,7.0,0.0,,,,,,,,,,,,,,
343,PT08M24.00S,2025-03-30T23:27:18.5Z,3,REGULAR,foul,personal,[],1628404,,,1610612757,54,66,2025-03-30T23:27:25Z,3400000,False,,,0,,J. Hart personal FOUL (2 PF),"[1628404, 1630166]",1610612752.0,NYK,,,,,,,1830.0,Hart,J. Hart,Mid-Range,16-24 Center,,,,,,,,,,,2.0,0.0,Avdija,1630166.0,,,,,,
345,PT08M19.00S,2025-03-30T23:27:45.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,6.652431011826544,53.67647058823529,1610612757,54,68,2025-03-30T23:27:50Z,3420000,False,-18.0,10.0,1,left,S. Sharpe driving finger roll Layup (18 PTS) (A. Simons 3 AST),"[1631101, 1629014]",1610612757.0,POR,driving finger roll,,,,,,,Sharpe,S. Sharpe,Restricted Area,0-8 Center,2.09,Made,,,,,18.0,A. Simons,1629014.0,3.0,,,,,,,,,,
347,PT08M19.00S,2025-03-30T23:27:49.4Z,3,REGULAR,foul,personal,['1freethrow'],1626157,,,1610612757,54,68,2025-03-30T23:28:06Z,3440000,False,,,0,,K. Towns shooting personal FOUL (3 PF) (Sharpe 1 FT),"[1626157, 1631101]",1610612752.0,NYK,shooting,,,,,,202037.0,Towns,K. Towns,Restricted Area,0-8 Center,,,,,,,,,,,3.0,0.0,Sharpe,1631101.0,,,,,,
349,PT08M19.00S,2025-03-30T23:28:11.4Z,3,REGULAR,freethrow,1 of 1,[],1631101,,,1610612757,54,68,2025-03-30T23:28:13Z,3460000,False,,,0,,MISS S. Sharpe Free Throw 1 of 1,[1631101],1610612757.0,POR,,,,,,,,Sharpe,S. Sharpe,,,,Missed,,,,,,,,,,,,,,,,,,
350,PT08M16.00S,2025-03-30T23:28:14.4Z,3,REGULAR,rebound,defensive,[],1628384,,,1610612752,54,68,2025-03-30T23:28:13Z,3470000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:4),[1628384],1610612752.0,NYK,,,,,,,,Anunoby,O. Anunoby,,,,,349.0,4.0,4.0,0.0,,,,,,,,,,,,,,
351,PT08M05.00S,2025-03-30T23:28:25.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,94.30026281208936,48.03921568627451,1610612752,56,68,2025-03-30T23:28:28Z,3480000,False,-10.0,1.0,1,right,K. Towns driving Layup (7 PTS),[1626157],1610612752.0,NYK,driving,,,,,,,Towns,K. Towns,Restricted Area,0-8 Center,0.99,Made,,,,,7.0,,,,,,,,,,,,,
352,PT08M05.00S,2025-03-30T23:28:27.3Z,3,REGULAR,foul,personal,['1freethrow'],1642270,,,1610612752,56,68,2025-03-30T23:28:34Z,3490000,False,,,0,,D. Clingan shooting personal FOUL (3 PF) (Towns 1 FT),"[1642270, 1626157]",1610612757.0,POR,shooting,,,,,,202037.0,Clingan,D. Clingan,Restricted Area,0-8 Center,,,,,,,,,,,3.0,0.0,Towns,1626157.0,,,,,,
354,PT08M05.00S,2025-03-30T23:28:59.8Z,3,REGULAR,freethrow,1 of 1,[],1626157,,,1610612752,57,68,2025-03-30T23:28:59Z,3510000,False,,,0,,K. Towns Free Throw 1 of 1 (8 PTS),[1626157],1610612752.0,NYK,,,,,,,,Towns,K. Towns,,,,Made,,,,,8.0,,,,,,,,,,,,,
357,PT07M46.00S,2025-03-30T23:29:34.2Z,3,REGULAR,turnover,out-of-bounds,[],1631101,,,1610612757,57,68,2025-03-30T23:31:06Z,3540000,False,,,0,,S. Sharpe bad pass out-of-bounds TURNOVER (3 TO),[1631101],1610612757.0,POR,bad pass,,,,,,1630886.0,Sharpe,S. Sharpe,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,3.0,,,,,
358,PT07M39.00S,2025-03-30T23:29:39.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628969,86.02168199737189,47.794117647058826,1610612752,59,68,2025-03-30T23:29:49Z,3550000,False,-11.0,79.0,1,right,M. Bridges 7' fadeaway Jump Shot (11 PTS),[1628969],1610612752.0,NYK,fadeaway,,,,,,,Bridges,M. Bridges,In The Paint (Non-RA),0-8 Center,7.97,Made,,,,,11.0,,,,,,,,,,,,,
359,PT07M29.00S,2025-03-30T23:29:50.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,8.229303547963205,48.28431372549019,1610612757,59,68,2025-03-30T23:29:53Z,3560000,False,9.0,25.0,1,left,MISS D. Avdija driving Layup - blocked,"[1630166, 1628384]",1610612757.0,POR,driving,,,,,,,Avdija,D. Avdija,Restricted Area,0-8 Center,2.63,Missed,,,,,,,,,,,,,,,,Anunoby,1628384.0,
360,PT07M29.00S,2025-03-30T23:29:50.0Z,3,REGULAR,block,,[],1628384,,,1610612757,59,68,2025-03-30T23:29:52Z,3570000,False,,,0,,O. Anunoby BLOCK (2 BLK),[1628384],1610612752.0,NYK,,,,,,,,Anunoby,O. Anunoby,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
361,PT07M27.00S,2025-03-30T23:29:52.0Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612752,59,68,2025-03-30T23:29:53Z,3580000,False,,,0,,K. Towns REBOUND (Off:3 Def:6),[1626157],1610612752.0,NYK,,,,,,,,Towns,K. Towns,Restricted Area,0-8 Center,,,359.0,9.0,6.0,3.0,,,,,,,,,,,,,,
362,PT07M22.00S,2025-03-30T23:29:56.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628404,93.64323258869908,51.9607843137255,1610612752,61,68,2025-03-30T23:30:00Z,3590000,False,10.0,7.0,1,right,J. Hart running Layup (7 PTS) (M. Bridges 4 AST),"[1628404, 1628969]",1610612752.0,NYK,running,,,,,,,Hart,J. Hart,Restricted Area,0-8 Center,1.22,Made,,,,,7.0,M. Bridges,1628969.0,4.0,,,,,,,,,,
363,PT07M06.00S,2025-03-30T23:30:12.4Z,3,REGULAR,3pt,Jump Shot,[],1629014,29.6484888304862,72.05882352941177,1610612757,61,68,2025-03-30T23:30:16Z,3600000,False,-110.0,226.0,1,left,MISS A. Simons 25' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,,,,,Simons,A. Simons,Above the Break 3,24+ Left Center,25.17,Missed,,,,,,,,,,,,,,,,,,
364,PT07M04.00S,2025-03-30T23:30:14.4Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612752,61,68,2025-03-30T23:30:16Z,3610000,False,,,0,,K. Towns REBOUND (Off:3 Def:7),[1626157],1610612752.0,NYK,,,,,,,,Towns,K. Towns,Above the Break 3,24+ Left Center,,,363.0,10.0,7.0,3.0,,,,,,,,,,,,,,
400,PT07M00.00S,2025-03-30T23:30:24.8Z,3,REGULAR,turnover,out-of-bounds,[],1628384,,,1610612752,61,68,2025-03-30T23:36:37Z,3645000,False,,,0,,O. Anunoby lost ball out-of-bounds TURNOVER (1 TO),[1628384],1610612752.0,NYK,lost ball,,,,,,1830.0,Anunoby,O. Anunoby,Mid-Range,8-16 Right,,,,,,,,,,,,,,,1.0,,,,,
370,PT06M46.00S,2025-03-30T23:30:43.7Z,3,REGULAR,turnover,bad pass,[],1629014,,,1610612757,61,68,2025-03-30T23:30:47Z,3660000,False,,,0,,A. Simons bad pass TURNOVER (2 TO),"[1629014, 1628384]",1610612757.0,POR,,,,,,,,Simons,A. Simons,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,2.0,Anunoby,1628384.0,,,
371,PT06M46.00S,2025-03-30T23:30:43.7Z,3,REGULAR,steal,,[],1628384,,,1610612752,61,68,2025-03-30T23:30:46Z,3670000,False,,,0,,O. Anunoby STEAL (2 STL),[1628384],1610612752.0,NYK,,,,,,,,Anunoby,O. Anunoby,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
372,PT06M42.00S,2025-03-30T23:30:47.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628384,94.1688567674113,50.0,1610612752,63,68,2025-03-30T23:30:52Z,3680000,False,0.0,2.0,1,right,O. Anunoby running DUNK (19 PTS),[1628384],1610612752.0,NYK,running,,,,,,,Anunoby,O. Anunoby,Restricted Area,0-8 Center,0.23,Made,,,,,19.0,,,,,,,,,,,,,
373,PT06M42.00S,2025-03-30T23:30:51.2Z,3,REGULAR,timeout,full,['team'],0,,,1610612757,63,68,2025-03-30T23:30:51Z,3690000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT06M42.00S,2025-03-30T23:30:51.3Z,3,REGULAR,substitution,out,[],1629014,,,1610612757,63,68,2025-03-30T23:33:34Z,3700000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,
377,PT06M42.00S,2025-03-30T23:30:51.3Z,3,REGULAR,substitution,in,[],1630625,,,1610612757,63,68,2025-03-30T23:33:34Z,3710000,False,,,0,,SUB in: D. Banton,[1630625],1610612757.0,POR,,,,,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,
378,PT06M27.00S,2025-03-30T23:33:55.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,7.046649145860711,47.549019607843135,1610612757,63,70,2025-03-30T23:37:57Z,3720000,False,12.0,14.0,1,left,D. Avdija driving finger roll Layup (24 PTS),[1630166],1610612757.0,POR,driving finger roll,,,,,,,Avdija,D. Avdija,Restricted Area,0-8 Center,1.84,Made,,,,,24.0,,,,,,,,,,,,,
379,PT06M00.00S,2025-03-30T23:34:22.1Z,3,REGULAR,3pt,Jump Shot,[],1628384,68.80749014454665,27.450980392156865,1610612752,63,70,2025-03-30T23:34:26Z,3730000,False,-113.0,241.0,1,right,MISS O. Anunoby 26' step back 3PT,[1628384],1610612752.0,NYK,step back,,,,,,,Anunoby,O. Anunoby,Above the Break 3,24+ Left Center,26.58,Missed,,,,,,,,,,,,,,,,,,
380,PT05M57.00S,2025-03-30T23:34:25.0Z,3,REGULAR,rebound,defensive,[],1642270,,,1610612757,63,70,2025-03-30T23:34:25Z,3740000,False,,,0,,D. Clingan REBOUND (Off:1 Def:6),[1642270],1610612757.0,POR,,,,,,,,Clingan,D. Clingan,Above the Break 3,24+ Left Center,,,379.0,7.0,6.0,1.0,,,,,,,,,,,,,,
381,PT05M48.00S,2025-03-30T23:34:34.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,8.623521681997373,54.41176470588235,1610612757,63,70,2025-03-30T23:34:42Z,3750000,False,-22.0,29.0,1,left,MISS S. Sharpe driving Layup,[1631101],1610612757.0,POR,driving,,,,,,,Sharpe,S. Sharpe,Restricted Area,0-8 Center,3.61,Missed,,,,,,,,,,,,,,,,,,
382,PT05M45.00S,2025-03-30T23:34:37.0Z,3,REGULAR,rebound,offensive,[],1642270,,,1610612757,63,70,2025-03-30T23:34:37Z,3760000,False,,,0,,D. Clingan REBOUND (Off:2 Def:6),[1642270],1610612757.0,POR,,,,,,,,Clingan,D. Clingan,Restricted Area,0-8 Center,,,381.0,8.0,6.0,2.0,,,,,,,,,,,,,,
383,PT05M43.00S,2025-03-30T23:34:39.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642270,9.017739816031538,49.50980392156863,1610612757,63,70,2025-03-30T23:34:56Z,3770000,False,2.0,32.0,1,left,MISS D. Clingan putback Layup - blocked,"[1642270, 1626157]",1610612757.0,POR,putback,,,,,,,Clingan,D. Clingan,Restricted Area,0-8 Center,3.24,Missed,,,,,,,,,,,,,,,,Towns,1626157.0,
384,PT05M43.00S,2025-03-30T23:34:39.0Z,3,REGULAR,block,,[],1626157,,,1610612757,63,70,2025-03-30T23:34:40Z,3780000,False,,,0,,K. Towns BLOCK (2 BLK),[1626157],1610612752.0,NYK,,,,,,,,Towns,K. Towns,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
385,PT05M40.00S,2025-03-30T23:34:42.0Z,3,REGULAR,rebound,offensive,[],1631101,,,1610612757,63,70,2025-03-30T23:34:46Z,3790000,False,,,0,,S. Sharpe REBOUND (Off:1 Def:5),[1631101],1610612757.0,POR,,,,,,,,Sharpe,S. Sharpe,Restricted Area,0-8 Center,,,383.0,6.0,5.0,1.0,,,,,,,,,,,,,,
386,PT05M40.00S,2025-03-30T23:34:42.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631101,6.652431011826544,52.94117647058824,1610612757,63,72,2025-03-30T23:39:01Z,3800000,False,-15.0,10.0,1,left,S. Sharpe floating Jump Shot (20 PTS),[1631101],1610612757.0,POR,floating,,,,,,,Sharpe,S. Sharpe,Restricted Area,0-8 Center,1.78,Made,,,,,20.0,,,,,,,,,,,,,
387,PT05M19.00S,2025-03-30T23:35:04.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,92.72339027595268,60.049019607843135,1610612752,65,72,2025-03-30T23:35:07Z,3810000,False,50.0,16.0,1,right,M. Bridges fadeaway Jump Shot (13 PTS),[1628969],1610612752.0,NYK,fadeaway,,,,,,,Bridges,M. Bridges,In The Paint (Non-RA),0-8 Center,5.27,Made,,,,,13.0,,,,,,,,,,,,,
388,PT04M58.00S,2025-03-30T23:35:24.0Z,3,REGULAR,2pt,Jump Shot,[],1630625,20.71287779237845,43.38235294117647,1610612757,65,72,2025-03-30T23:35:27Z,3820000,False,33.0,142.0,1,left,MISS D. Banton 14' fadeaway Shot,[1630625],1610612757.0,POR,fadeaway,,,,,,,Banton,D. Banton,Mid-Range,8-16 Center,14.6,Missed,,,,,,,,,,,,,,,,,,
389,PT04M56.00S,2025-03-30T23:35:26.0Z,3,REGULAR,rebound,offensive,[],1641739,,,1610612757,65,72,2025-03-30T23:35:27Z,3830000,False,,,0,,T. Camara REBOUND (Off:3 Def:3),[1641739],1610612757.0,POR,,,,,,,,Camara,T. Camara,Mid-Range,8-16 Center,,,388.0,6.0,3.0,3.0,,,,,,,,,,,,,,
390,PT04M54.00S,2025-03-30T23:35:28.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630166,30.042706964520367,73.52941176470588,1610612757,65,72,2025-03-30T23:35:38Z,3840000,False,-118.0,230.0,1,left,MISS D. Avdija 25' 3PT,[1630166],1610612757.0,POR,,,,,,,,Avdija,D. Avdija,Above the Break 3,24+ Left Center,25.82,Missed,,,,,,,,,,,,,,,,,,
391,PT04M53.00S,2025-03-30T23:35:29.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612752,65,72,2025-03-30T23:35:38Z,3850000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Left Center,,,390.0,,,,,,,,,,,,,,,,,
392,PT04M53.00S,2025-03-30T23:35:36.1Z,3,REGULAR,foul,personal,[],1642270,,,1610612752,65,72,2025-03-30T23:35:42Z,3860000,False,,,0,,D. Clingan loose ball personal FOUL (4 PF),"[1642270, 1628404]",1610612757.0,POR,loose ball,,,,,,1630886.0,Clingan,D. Clingan,Restricted Area,0-8 Center,,,,,,,,,,,4.0,0.0,Hart,1628404.0,,,,,,
394,PT04M53.00S,2025-03-30T23:35:36.2Z,3,REGULAR,substitution,out,[],1626157,,,1610612752,65,72,2025-03-30T23:35:55Z,3880000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,
395,PT04M53.00S,2025-03-30T23:35:36.2Z,3,REGULAR,substitution,out,[],1642270,,,1610612752,65,72,2025-03-30T23:35:55Z,3890000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,
396,PT04M53.00S,2025-03-30T23:35:36.2Z,3,REGULAR,substitution,in,[],1629011,,,1610612752,65,72,2025-03-30T23:35:55Z,3900000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,
397,PT04M53.00S,2025-03-30T23:35:36.2Z,3,REGULAR,substitution,in,[],1641871,,,1610612752,65,72,2025-03-30T23:35:55Z,3910000,False,,,0,,SUB in: D. Reath,[1641871],1610612757.0,POR,,,,,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,
398,PT04M35.00S,2025-03-30T23:36:18.5Z,3,REGULAR,3pt,Jump Shot,[],1628384,81.42247043363994,4.166666666666666,1610612752,68,72,2025-03-30T23:36:21Z,3920000,False,-229.0,122.0,1,right,O. Anunoby 25' 3PT  (22 PTS) (M. Robinson 1 AST),"[1628384, 1629011]",1610612752.0,NYK,,,,,,,,Anunoby,O. Anunoby,Above the Break 3,24+ Left Center,25.97,Made,,,,,22.0,M. Robinson,1629011.0,1.0,,,,,,,,,,
401,PT04M08.00S,2025-03-30T23:36:45.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641871,6.652431011826544,53.67647058823529,1610612757,68,74,2025-03-30T23:36:49Z,3940000,False,-18.0,10.0,1,left,D. Reath driving floating Jump Shot (2 PTS) (D. Banton 4 AST),"[1641871, 1630625]",1610612757.0,POR,driving floating,,,,,,,Reath,D. Reath,Restricted Area,0-8 Center,2.09,Made,,,,,2.0,D. Banton,1630625.0,4.0,,,,,,,,,,
403,PT03M55.00S,2025-03-30T23:36:57.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,95.6143232588699,65.68627450980392,1610612752,70,74,2025-03-30T23:37:00Z,3960000,False,78.0,-11.0,1,right,M. Bridges 7' fadeaway Jump Shot (15 PTS) (J. Hart 5 AST),"[1628969, 1628404]",1610612752.0,NYK,fadeaway,,,,,,,Bridges,M. Bridges,In The Paint (Non-RA),0-8 Center,7.92,Made,,,,,15.0,J. Hart,1628404.0,5.0,,,,,,,,,,
405,PT03M37.00S,2025-03-30T23:37:15.8Z,3,REGULAR,3pt,Jump Shot,[],1631101,6.521024967148489,4.6568627450980395,1610612757,70,74,2025-03-30T23:37:19Z,3980000,False,227.0,9.0,1,left,MISS S. Sharpe 3PT,[1631101],1610612757.0,POR,,,,,,,,Sharpe,S. Sharpe,Right Corner 3,24+ Right,22.69,Missed,,,,,,,,,,,,,,,,,,
406,PT03M35.00S,2025-03-30T23:37:17.8Z,3,REGULAR,rebound,offensive,[],1641739,,,1610612757,70,74,2025-03-30T23:37:19Z,3990000,False,,,0,,T. Camara REBOUND (Off:4 Def:3),[1641739],1610612757.0,POR,,,,,,,,Camara,T. Camara,Right Corner 3,24+ Right,,,405.0,7.0,3.0,4.0,,,,,,,,,,,,,,
407,PT03M32.00S,2025-03-30T23:37:21.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630166,5.732588699080158,46.81372549019608,1610612757,70,76,2025-03-30T23:37:25Z,4000000,False,16.0,1.0,1,left,D. Avdija driving reverse Layup (26 PTS) (T. Camara 4 AST),"[1630166, 1641739]",1610612757.0,POR,driving reverse,,,,,,,Avdija,D. Avdija,Restricted Area,0-8 Center,1.6,Made,,,,,26.0,T. Camara,1641739.0,4.0,,,,,,,,,,
409,PT03M14.00S,2025-03-30T23:37:39.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626153,93.11760840998686,45.588235294117645,1610612752,70,76,2025-03-30T23:41:09Z,4020000,False,-22.0,12.0,1,right,MISS D. Wright driving floating bank Shot,[1626153],1610612752.0,NYK,driving floating bank,,,,,,,Wright,D. Wright,Restricted Area,0-8 Center,2.52,Missed,,,,,,,,,,,,,,,,,,
410,PT03M13.00S,2025-03-30T23:37:40.1Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,70,76,2025-03-30T23:38:17Z,4030000,False,,,0,,M. Robinson REBOUND (Off:1 Def:1),[1629011],1610612752.0,NYK,,,,,,,,Robinson,M. Robinson,Restricted Area,0-8 Center,,,409.0,2.0,1.0,1.0,,,,,,,,,,,,,,
411,PT03M12.00S,2025-03-30T23:37:42.1Z,3,REGULAR,turnover,bad pass,[],1629011,,,1610612752,70,76,2025-03-30T23:38:21Z,4040000,False,,,0,,M. Robinson bad pass TURNOVER (2 TO),"[1629011, 1641739]",1610612752.0,NYK,,,,,,,,Robinson,M. Robinson,Restricted Area,0-8 Center,,,,,,,,,,,,,,,2.0,Camara,1641739.0,,,
412,PT03M12.00S,2025-03-30T23:37:42.1Z,3,REGULAR,steal,,[],1641739,,,1610612757,70,76,2025-03-30T23:37:43Z,4050000,False,,,0,,T. Camara STEAL (1 STL),[1641739],1610612757.0,POR,,,,,,,,Camara,T. Camara,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
413,PT03M12.00S,2025-03-30T23:37:47.2Z,3,REGULAR,violation,kicked ball,[],1628969,,,1610612757,70,76,2025-03-30T23:38:51Z,4060000,False,,,0,,M. Bridges kicked ball VIOLATION,[1628969],1610612752.0,NYK,,,,,,,1630886.0,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,
414,PT03M12.00S,2025-03-30T23:38:01.9Z,3,REGULAR,substitution,out,[],1628404,,,1610612757,70,76,2025-03-30T23:38:06Z,4070000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,
415,PT03M12.00S,2025-03-30T23:38:01.9Z,3,REGULAR,substitution,in,[],1629013,,,1610612757,70,76,2025-03-30T23:38:06Z,4080000,False,,,0,,SUB in: L. Shamet,[1629013],1610612752.0,NYK,,,,,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,
416,PT03M03.00S,2025-03-30T23:38:22.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631101,7.5722733245729295,50.0,1610612757,70,76,2025-03-30T23:38:27Z,4090000,False,0.0,19.0,1,left,MISS S. Sharpe driving Layup - blocked,"[1631101, 1628969]",1610612757.0,POR,driving,,,,,,,Sharpe,S. Sharpe,Restricted Area,0-8 Center,1.87,Missed,,,,,,,,,,,,,,,,Bridges,1628969.0,
417,PT03M03.00S,2025-03-30T23:38:22.4Z,3,REGULAR,block,,[],1628969,,,1610612757,70,76,2025-03-30T23:38:24Z,4100000,False,,,0,,M. Bridges BLOCK (1 BLK),[1628969],1610612752.0,NYK,,,,,,,,Bridges,M. Bridges,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
418,PT03M00.00S,2025-03-30T23:38:25.4Z,3,REGULAR,rebound,defensive,[],1628384,,,1610612752,70,76,2025-03-30T23:38:27Z,4110000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:5),[1628384],1610612752.0,NYK,,,,,,,,Anunoby,O. Anunoby,Restricted Area,0-8 Center,,,416.0,5.0,5.0,0.0,,,,,,,,,,,,,,
419,PT02M55.00S,2025-03-30T23:38:29.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629011,93.64323258869908,50.73529411764706,1610612752,72,76,2025-03-30T23:38:34Z,4120000,False,4.0,7.0,1,right,M. Robinson running DUNK (2 PTS) (O. Anunoby 2 AST),"[1629011, 1628384]",1610612752.0,NYK,running,,,,,,,Robinson,M. Robinson,Restricted Area,0-8 Center,0.82,Made,,,,,2.0,O. Anunoby,1628384.0,2.0,,,,,,,,,,
421,PT02M28.00S,2025-03-30T23:38:56.0Z,3,REGULAR,3pt,Jump Shot,[],1630625,32.013797634691194,71.81372549019608,1610612757,72,76,2025-03-30T23:39:00Z,4140000,False,-109.0,248.0,1,left,MISS D. Banton 27' 3PT,[1630625],1610612757.0,POR,,,,,,,,Banton,D. Banton,Above the Break 3,24+ Left Center,27.13,Missed,,,,,,,,,,,,,,,,,,
422,PT02M25.00S,2025-03-30T23:38:59.0Z,3,REGULAR,rebound,offensive,[],1641739,,,1610612757,72,76,2025-03-30T23:39:00Z,4150000,False,,,0,,T. Camara REBOUND (Off:5 Def:3),[1641739],1610612757.0,POR,,,,,,,,Camara,T. Camara,Above the Break 3,24+ Left Center,,,421.0,8.0,3.0,5.0,,,,,,,,,,,,,,
423,PT02M17.00S,2025-03-30T23:39:07.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630166,6.915243101182654,46.81372549019608,1610612757,72,76,2025-03-30T23:39:16Z,4160000,False,16.0,13.0,1,left,MISS D. Avdija driving Layup - blocked,"[1630166, 1629011]",1610612757.0,POR,driving,,,,,,,Avdija,D. Avdija,Restricted Area,0-8 Center,2.02,Missed,,,,,,,,,,,,,,,,Robinson,1629011.0,
424,PT02M17.00S,2025-03-30T23:39:07.8Z,3,REGULAR,block,,[],1629011,,,1610612757,72,76,2025-03-30T23:39:10Z,4170000,False,,,0,,M. Robinson BLOCK (1 BLK),[1629011],1610612752.0,NYK,,,,,,,,Robinson,M. Robinson,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
425,PT02M14.00S,2025-03-30T23:39:10.8Z,3,REGULAR,rebound,offensive,[],1641871,,,1610612757,72,76,2025-03-30T23:39:16Z,4180000,False,,,0,,D. Reath REBOUND (Off:1 Def:0),[1641871],1610612757.0,POR,,,,,,,,Reath,D. Reath,Restricted Area,0-8 Center,,,423.0,1.0,0.0,1.0,,,,,,,,,,,,,,
