actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
246,PT05M11.00S,2023-11-09T00:51:36.9Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,41,40,2023-11-09T00:51:39Z,2450000,False,,,0,,T. Harris REBOUND (Off:0 Def:4),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,244.0,4.0,4.0,0.0,,,,,,,,,,,,,
247,PT05M04.00S,2023-11-09T00:51:44.1Z,2,REGULAR,3pt,Jump Shot,[],1630178,33.85348226018397,26.715686274509803,1610612755,44,40,2023-11-09T00:51:48Z,2460000,False,116.0,266.0,1,left,T. Maxey 29' 3PT  (7 PTS) (J. Embiid 2 AST),"[1630178, 203954]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,29.01,Made,7.0,,,,,,,,,,,J. Embiid,203954.0,2.0,,,,
249,PT04M44.00S,2023-11-09T00:52:07.4Z,2,REGULAR,foul,personal,['2freethrow'],1630178,,,1610612738,44,40,2023-11-09T00:52:16Z,2480000,False,,,0,,T. Maxey shooting personal FOUL (1 PF) (White 2 FT),"[1630178, 1628401]",1610612755.0,PHI,shooting,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,203177.0,1.0,0.0,White,1628401.0,,,,,,,,
251,PT04M44.00S,2023-11-09T00:52:33.5Z,2,REGULAR,freethrow,1 of 2,[],1628401,,,1610612738,44,41,2023-11-09T00:52:33Z,2500000,False,,,0,,D. White Free Throw 1 of 2 (8 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
252,PT04M44.00S,2023-11-09T00:52:34.3Z,2,REGULAR,substitution,out,[],201587,,,1610612738,44,41,2023-11-09T00:52:46Z,2510000,False,,,0,,SUB out: N. Batum,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT04M44.00S,2023-11-09T00:52:34.3Z,2,REGULAR,substitution,out,[],1628369,,,1610612738,44,41,2023-11-09T00:52:46Z,2520000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT04M44.00S,2023-11-09T00:52:34.3Z,2,REGULAR,substitution,in,[],203496,,,1610612738,44,41,2023-11-09T00:52:46Z,2530000,False,,,0,,SUB in: R. Covington,[203496],1610612755.0,PHI,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT04M44.00S,2023-11-09T00:52:34.3Z,2,REGULAR,substitution,in,[],201950,,,1610612738,44,41,2023-11-09T00:52:46Z,2540000,False,,,0,,SUB in: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M44.00S,2023-11-09T00:52:57.1Z,2,REGULAR,freethrow,2 of 2,[],1628401,,,1610612738,44,42,2023-11-09T00:52:57Z,2550000,False,,,0,,D. White Free Throw 2 of 2 (9 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
257,PT04M24.00S,2023-11-09T00:53:19.0Z,2,REGULAR,2pt,Jump Shot,[],1630178,15.588042049934298,78.18627450980392,1610612755,44,42,2023-11-09T00:53:23Z,2560000,False,-141.0,94.0,1,left,MISS T. Maxey 16' pullup Shot,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Left,16.94,Missed,,,,,,,,,,,,,,,,,,
258,PT04M22.00S,2023-11-09T00:53:21.0Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,44,42,2023-11-09T00:53:23Z,2570000,False,,,0,,A. Horford REBOUND (Off:0 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Mid-Range,16-24 Left,,,,257.0,2.0,2.0,0.0,,,,,,,,,,,,,
259,PT04M18.00S,2023-11-09T00:53:29.8Z,2,REGULAR,foul,personal,['2freethrow'],202699,,,1610612738,44,42,2023-11-09T00:53:39Z,2580000,False,,,0,,T. Harris shooting personal FOUL (1 PF) (Porzingis 2 FT),"[202699, 204001]",1610612755.0,PHI,shooting,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,,,203592.0,1.0,0.0,Porzingis,204001.0,,,,,,,,
261,PT04M18.00S,2023-11-09T00:53:51.3Z,2,REGULAR,freethrow,1 of 2,[],204001,,,1610612738,44,43,2023-11-09T00:53:51Z,2600000,False,,,0,,K. Porzingis Free Throw 1 of 2 (5 PTS),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
262,PT04M18.00S,2023-11-09T00:54:10.9Z,2,REGULAR,freethrow,2 of 2,[],204001,,,1610612738,44,44,2023-11-09T00:54:10Z,2610000,False,,,0,,K. Porzingis Free Throw 2 of 2 (6 PTS),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
263,PT04M03.00S,2023-11-09T00:54:32.3Z,2,REGULAR,foul,personal,['2freethrow'],201143,,,1610612755,44,44,2023-11-09T00:54:38Z,2620000,False,,,0,,A. Horford shooting personal FOUL (1 PF) (Embiid 2 FT),"[201143, 203954]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,,203592.0,1.0,0.0,Embiid,203954.0,,,,,,,,
265,PT04M03.00S,2023-11-09T00:55:04.7Z,2,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,45,44,2023-11-09T00:55:04Z,2640000,False,,,0,,J. Embiid Free Throw 1 of 2 (11 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
266,PT04M03.00S,2023-11-09T00:55:26.0Z,2,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,46,44,2023-11-09T00:55:26Z,2650000,False,,,0,,J. Embiid Free Throw 2 of 2 (12 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
267,PT03M47.00S,2023-11-09T00:55:42.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,90.3580814717477,59.31372549019608,1610612738,46,44,2023-11-09T00:55:50Z,2660000,False,47.0,38.0,1,right,MISS D. White 6' driving reverse Layup,[1628401],1610612738.0,BOS,driving reverse,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,6.02,Missed,,,,,,,,,,,,,,,,,,
268,PT03M45.00S,2023-11-09T00:55:44.3Z,2,REGULAR,rebound,defensive,[],1630178,,,1610612755,46,44,2023-11-09T00:55:50Z,2670000,False,,,0,,T. Maxey REBOUND (Off:0 Def:4),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,,,,267.0,4.0,4.0,0.0,,,,,,,,,,,,,
269,PT03M41.00S,2023-11-09T00:55:48.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629001,8.492115637319317,97.30392156862744,1610612755,49,44,2023-11-09T00:55:54Z,2680000,False,-237.0,27.0,1,left,D. Melton 3PT running (3 PTS) (T. Maxey 1 AST),"[1629001, 1630178]",1610612755.0,PHI,running,,,Melton,D. Melton,,,,,Left Corner 3,24+ Left,23.81,Made,3.0,,,,,,,,,,,T. Maxey,1630178.0,1.0,,,,
271,PT03M39.00S,2023-11-09T00:56:00.6Z,2,REGULAR,foul,personal,[],1629001,,,1610612738,49,44,2023-11-09T00:56:35Z,2700000,False,,,0,,D. Melton take personal FOUL (2 PF),"[1629001, 201950]",1610612755.0,PHI,take,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,,,,,,,,202058.0,2.0,0.0,Holiday,201950.0,,,,,,,,
273,PT03M29.00S,2023-11-09T00:56:58.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],204001,93.64323258869908,53.431372549019606,1610612738,49,46,2023-11-09T00:57:01Z,2720000,False,17.0,7.0,1,right,K. Porzingis Layup (8 PTS) (A. Horford 1 AST),"[204001, 201143]",1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,1.87,Made,8.0,,,,,,,,,,,A. Horford,201143.0,1.0,,,,
275,PT03M11.00S,2023-11-09T00:57:16.0Z,2,REGULAR,2pt,Jump Shot,[],203954,16.90210249671485,29.901960784313726,1610612755,49,46,2023-11-09T00:57:25Z,2740000,False,100.0,106.0,1,left,MISS J. Embiid 14' turnaround Shot - blocked,"[203954, 204001]",1610612755.0,PHI,turnaround,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Right,14.64,Missed,,,,,,,,,,,,,,,,,Porzingis,204001.0
276,PT03M11.00S,2023-11-09T00:57:16.0Z,2,REGULAR,block,,[],204001,,,1610612755,49,46,2023-11-09T00:57:20Z,2750000,False,,,0,,K. Porzingis BLOCK (1 BLK),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
277,PT03M11.00S,2023-11-09T00:57:16.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,49,46,2023-11-09T00:57:25Z,2760000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Mid-Range,8-16 Right,,,,275.0,,,,,,,,,,,,,,,,
278,PT03M11.00S,2023-11-09T00:57:28.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203954,,,1610612738,49,46,2023-11-09T00:57:53Z,2770000,False,,,0,,J. Embiid loose ball personal FOUL (1 PF) (Porzingis 2 FT),"[203954, 204001]",1610612755.0,PHI,loose ball,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Right Center,,,,,,,,203177.0,1.0,0.0,Porzingis,204001.0,,,,,,,,
280,PT03M11.00S,2023-11-09T00:58:06.0Z,2,REGULAR,freethrow,1 of 2,[],204001,,,1610612738,49,47,2023-11-09T00:58:06Z,2790000,False,,,0,,K. Porzingis Free Throw 1 of 2 (9 PTS),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
281,PT03M11.00S,2023-11-09T00:58:06.0Z,2,REGULAR,freethrow,2 of 2,[],204001,,,1610612738,49,47,2023-11-09T00:58:22Z,2800000,False,,,0,,MISS K. Porzingis Free Throw 2 of 2,[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
282,PT03M09.00S,2023-11-09T00:58:08.0Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,49,47,2023-11-09T00:58:22Z,2810000,False,,,0,,T. Harris REBOUND (Off:0 Def:5),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,281.0,5.0,5.0,0.0,,,,,,,,,,,,,
283,PT02M51.00S,2023-11-09T00:58:39.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,7.046649145860711,48.529411764705884,1610612755,49,47,2023-11-09T00:58:44Z,2820000,False,7.0,14.0,1,left,MISS T. Maxey driving finger roll Layup,[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,1.56,Missed,,,,,,,,,,,,,,,,,,
284,PT02M49.00S,2023-11-09T00:58:41.9Z,2,REGULAR,rebound,defensive,[],204001,,,1610612738,49,47,2023-11-09T00:58:44Z,2830000,False,,,0,,K. Porzingis REBOUND (Off:2 Def:2),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,283.0,4.0,2.0,2.0,,,,,,,,,,,,,
285,PT02M45.00S,2023-11-09T00:58:45.7Z,2,REGULAR,turnover,bad pass,[],1628401,,,1610612738,49,47,2023-11-09T00:58:52Z,2840000,False,,,0,,D. White bad pass TURNOVER (2 TO),"[1628401, 203496]",1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2.0,,,,Covington,203496.0,,
286,PT02M45.00S,2023-11-09T00:58:45.7Z,2,REGULAR,steal,,[],203496,,,1610612755,49,47,2023-11-09T01:00:03Z,2850000,False,,,0,,R. Covington STEAL (1 STL),[203496],1610612755.0,PHI,,,,Covington,R. Covington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
287,PT02M39.00S,2023-11-09T00:58:51.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630178,6.258212877792378,53.431372549019606,1610612755,51,47,2023-11-09T00:58:55Z,2860000,False,-17.0,6.0,1,left,T. Maxey running finger roll Layup (9 PTS) (D. Melton 1 AST),"[1630178, 1629001]",1610612755.0,PHI,running finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,1.83,Made,9.0,,,,,,,,,,,D. Melton,1629001.0,1.0,,,,
289,PT02M24.00S,2023-11-09T00:59:06.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,89.83245729303549,52.20588235294118,1610612738,51,47,2023-11-09T00:59:16Z,2880000,False,11.0,43.0,1,right,MISS J. Brown driving Layup - blocked,"[1627759, 203954]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,4.45,Missed,,,,,,,,,,,,,,,,,Embiid,203954.0
290,PT02M24.00S,2023-11-09T00:59:06.6Z,2,REGULAR,block,,[],203954,,,1610612738,51,47,2023-11-09T00:59:10Z,2890000,False,,,0,,J. Embiid BLOCK (1 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
291,PT02M19.00S,2023-11-09T00:59:11.6Z,2,REGULAR,rebound,defensive,[],203496,,,1610612755,51,47,2023-11-09T01:07:20Z,2900000,False,,,0,,R. Covington REBOUND (Off:0 Def:1),[203496],1610612755.0,PHI,,,,Covington,R. Covington,,,,,In The Paint (Non-RA),0-8 Center,,,,289.0,1.0,1.0,0.0,,,,,,,,,,,,,
292,PT02M18.00S,2023-11-09T00:59:15.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'defensivegoaltending']",202699,9.543363994743759,51.470588235294116,1610612755,53,47,2023-11-09T00:59:36Z,2910000,False,-7.0,37.0,1,left,T. Harris running finger roll Layup (10 PTS) (D. Melton 2 AST),"[202699, 1629001]",1610612755.0,PHI,running finger roll,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,3.79,Made,10.0,,,,,,,,,,,D. Melton,1629001.0,2.0,,,,
294,PT02M18.00S,2023-11-09T00:59:19.0Z,2,REGULAR,violation,defensive goaltending,[],1628401,,,1610612755,53,47,2023-11-09T01:14:26Z,2930000,False,,,0,,D. White defensive goaltending VIOLATION,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,202058.0,,,,,,,,,,,,
295,PT02M03.00S,2023-11-09T00:59:44.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,88.51839684625493,50.73529411764706,1610612738,53,49,2023-11-09T00:59:49Z,2940000,False,4.0,55.0,1,right,K. Porzingis Jump Shot (11 PTS) (J. Holiday 3 AST),"[204001, 201950]",1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,5.55,Made,11.0,,,,,,,,,,,J. Holiday,201950.0,3.0,,,,
297,PT02M03.00S,2023-11-09T00:59:48.2Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203954,,,1610612738,53,49,2023-11-09T00:59:57Z,2960000,False,,,0,,J. Embiid shooting personal FOUL (2 PF) (Porzingis 1 FT),"[203954, 204001]",1610612755.0,PHI,shooting,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,203177.0,2.0,0.0,Porzingis,204001.0,,,,,,,,
299,PT02M03.00S,2023-11-09T01:00:12.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,53,49,2023-11-09T01:00:12Z,2980000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT02M03.00S,2023-11-09T01:02:33.4Z,2,REGULAR,substitution,out,[],203496,,,1610612738,53,49,2023-11-09T01:02:44Z,2990000,False,,,0,,SUB out: R. Covington,[203496],1610612755.0,PHI,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT02M03.00S,2023-11-09T01:02:33.4Z,2,REGULAR,substitution,out,[],201143,,,1610612738,53,49,2023-11-09T01:02:44Z,3000000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT02M03.00S,2023-11-09T01:02:33.4Z,2,REGULAR,substitution,in,[],201587,,,1610612738,53,49,2023-11-09T01:02:44Z,3010000,False,,,0,,SUB in: N. Batum,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT02M03.00S,2023-11-09T01:02:33.4Z,2,REGULAR,substitution,in,[],1628369,,,1610612738,53,49,2023-11-09T01:02:44Z,3020000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT02M03.00S,2023-11-09T01:03:22.9Z,2,REGULAR,freethrow,1 of 1,[],204001,,,1610612738,53,50,2023-11-09T01:03:22Z,3030000,False,,,0,,K. Porzingis Free Throw 1 of 1 (12 PTS),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
305,PT01M48.00S,2023-11-09T01:03:39.7Z,2,REGULAR,3pt,Jump Shot,[],1630178,28.465834428383708,80.14705882352942,1610612755,56,50,2023-11-09T01:03:43Z,3040000,False,-151.0,215.0,1,left,T. Maxey 26' 3PT step back (12 PTS),[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,26.26,Made,12.0,,,,,,,,,,,,,,,,,
306,PT01M30.00S,2023-11-09T01:03:57.2Z,2,REGULAR,3pt,Jump Shot,[],1628369,94.69448094612353,4.6568627450980395,1610612738,56,50,2023-11-09T01:04:01Z,3050000,False,-227.0,-3.0,1,right,MISS J. Tatum 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Left Corner 3,24+ Left,22.67,Missed,,,,,,,,,,,,,,,,,,
307,PT01M27.00S,2023-11-09T01:04:00.2Z,2,REGULAR,rebound,defensive,[],1630178,,,1610612755,56,50,2023-11-09T01:04:01Z,3060000,False,,,0,,T. Maxey REBOUND (Off:0 Def:5),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Left Corner 3,24+ Left,,,,306.0,5.0,5.0,0.0,,,,,,,,,,,,,
308,PT01M21.00S,2023-11-09T01:04:39.2Z,2,REGULAR,foul,personal,[],1628401,,,1610612755,56,50,2023-11-09T01:05:38Z,3070000,False,,,0,,D. White personal FOUL (1 PF),"[1628401, 203954]",1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,203177.0,1.0,0.0,Embiid,203954.0,,,,,,,,
311,PT01M13.00S,2023-11-09T01:06:11.6Z,2,REGULAR,3pt,Jump Shot,[],1630178,34.641918528252305,62.745098039215684,1610612755,56,50,2023-11-09T01:06:18Z,3100000,False,-64.0,273.0,1,left,MISS T. Maxey 28' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,28.04,Missed,,,,,,,,,,,,,,,,,,
312,PT01M10.00S,2023-11-09T01:06:14.0Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,56,50,2023-11-09T01:06:14Z,3110000,False,,,0,,J. Tatum REBOUND (Off:0 Def:7),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,,311.0,7.0,7.0,0.0,,,,,,,,,,,,,
313,PT01M07.00S,2023-11-09T01:06:22.1Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",204001,94.95729303547962,51.225490196078425,1610612738,56,52,2023-11-09T01:06:35Z,3120000,False,6.0,-5.0,1,right,K. Porzingis running DUNK (14 PTS) (J. Tatum 3 AST),"[204001, 1628369]",1610612738.0,BOS,running,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,0.8,Made,14.0,,,,,,,,,,,J. Tatum,1628369.0,3.0,,,,
315,PT01M07.00S,2023-11-09T01:06:37.2Z,2,REGULAR,foul,technical,['1freethrow'],204001,,,1610612755,56,52,2023-11-09T01:06:51Z,3140000,False,,,0,,K. Porzingis rim-hanging technical FOUL (1 Tech),[204001],1610612738.0,BOS,rim-hanging,,,Porzingis,K. Porzingis,,,,,Mid-Range,8-16 Center,,,,,,,,202058.0,1.0,1.0,,,,,,,,,,
316,PT01M07.00S,2023-11-09T01:06:51.9Z,2,REGULAR,freethrow,1 of 1,[],1630178,,,1610612755,56,52,2023-11-09T01:06:51Z,3150000,False,,,0,,MISS T. Maxey technical Free Throw 1 of 1,[1630178],1610612755.0,PHI,technical,,,Maxey,T. Maxey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
317,PT01M07.00S,2023-11-09T01:06:51.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,56,52,2023-11-09T01:06:51Z,3160000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,316.0,,,,,,,,,,,,,,,,
318,PT01M07.00S,2023-11-09T01:06:53.1Z,2,REGULAR,substitution,out,[],201587,,,1610612755,56,52,2023-11-09T01:06:59Z,3170000,False,,,0,,SUB out: N. Batum,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT01M07.00S,2023-11-09T01:06:53.1Z,2,REGULAR,substitution,in,[],1626162,,,1610612755,56,52,2023-11-09T01:06:59Z,3180000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT00M49.00S,2023-11-09T01:07:33.0Z,2,REGULAR,3pt,Jump Shot,[],1626162,4.944152431011826,98.52941176470588,1610612755,59,52,2023-11-09T01:07:37Z,3190000,False,-243.0,-6.0,1,left,K. Oubre Jr. 24' 3PT  (11 PTS) (J. Embiid 3 AST),"[1626162, 203954]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Left Corner 3,24+ Left,24.27,Made,11.0,,,,,,,,,,,J. Embiid,203954.0,3.0,,,,
322,PT00M33.00S,2023-11-09T01:07:50.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,94.03745072273325,43.872549019607845,1610612738,59,52,2023-11-09T01:07:57Z,3210000,False,-31.0,4.0,1,right,MISS D. White driving finger roll Layup - blocked,"[1628401, 203954]",1610612738.0,BOS,driving finger roll,,,White,D. White,,,,,Restricted Area,0-8 Center,3.08,Missed,,,,,,,,,,,,,,,,,Embiid,203954.0
323,PT00M33.00S,2023-11-09T01:07:50.9Z,2,REGULAR,block,,[],203954,,,1610612738,59,52,2023-11-09T01:07:54Z,3220000,False,,,0,,J. Embiid BLOCK (2 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
324,PT00M31.30S,2023-11-09T01:07:52.6Z,2,REGULAR,rebound,offensive,[],204001,,,1610612738,59,52,2023-11-09T01:07:57Z,3230000,False,,,0,,K. Porzingis REBOUND (Off:3 Def:2),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,322.0,5.0,2.0,3.0,,,,,,,,,,,,,
325,PT00M31.30S,2023-11-09T01:07:56.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",204001,93.64323258869908,46.568627450980394,1610612738,59,54,2023-11-09T01:08:01Z,3240000,False,-17.0,7.0,1,right,K. Porzingis turnaround Jump Shot (16 PTS),[204001],1610612738.0,BOS,turnaround,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,1.87,Made,16.0,,,,,,,,,,,,,,,,,
326,PT00M14.60S,2023-11-09T01:08:14.0Z,2,REGULAR,3pt,Jump Shot,[],1629001,28.86005256241787,79.90196078431373,1610612755,59,54,2023-11-09T01:08:18Z,3250000,False,-150.0,219.0,1,left,MISS D. Melton 26' 3PT,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,26.5,Missed,,,,,,,,,,,,,,,,,,
327,PT00M11.40S,2023-11-09T01:08:17.2Z,2,REGULAR,rebound,defensive,[],201950,,,1610612738,59,54,2023-11-09T01:08:17Z,3260000,False,,,0,,J. Holiday REBOUND (Off:0 Def:2),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,326.0,2.0,2.0,0.0,,,,,,,,,,,,,
328,PT00M05.20S,2023-11-09T01:08:26.4Z,2,REGULAR,turnover,discontinued dribble,[],1628369,,,1610612738,59,54,2023-11-09T01:13:17Z,3270000,False,,,0,,J. Tatum discontinued dribble TURNOVER (2 TO),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,,,,,,202058.0,,,,,2.0,,,,,,,
329,PT00M00.10S,2023-11-09T01:08:49.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630178,16.245072273324574,52.94117647058824,1610612755,61,54,2023-11-09T01:09:01Z,3280000,False,-15.0,100.0,1,left,T. Maxey 10' driving floating Jump Shot (14 PTS),[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,10.13,Made,14.0,,,,,,,,,,,,,,,,,
331,PT00M00.00S,2023-11-09T01:09:41.4Z,2,REGULAR,period,end,[],0,,,1610612738,61,54,2023-11-09T01:09:41Z,3300000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2023-11-09T01:24:42.5Z,3,REGULAR,period,start,[],0,,,1610612738,61,54,2023-11-09T01:24:42Z,3310000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
