actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
512,PT00M49.50S,2024-04-13T00:55:43.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,5.469776609724048,49.50980392156863,1610612753,96,81,2024-04-13T00:55:47Z,5110000,False,2.0,-1.0,1,left,M. Wagner cutting finger roll Layup (12 PTS) (J. Ingles 3 AST),"[1629021, 204060]",1610612753.0,ORL,cutting finger roll,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,,,Made,,12.0,0.27,J. Ingles,204060.0,3.0,,,,,,,,
514,PT00M25.50S,2024-04-13T00:56:09.8Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612755,96,81,2024-04-13T00:56:36Z,5130000,False,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,1628172.0,,,,,,,,,,,,,,,,,,,
515,PT00M25.50S,2024-04-13T00:56:15.9Z,3,REGULAR,substitution,out,[],203914,,,1610612753,96,81,2024-04-13T00:56:21Z,5140000,False,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT00M25.50S,2024-04-13T00:56:15.9Z,3,REGULAR,substitution,in,[],1630175,,,1610612753,96,81,2024-04-13T00:56:21Z,5150000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT00M08.40S,2024-04-13T00:56:48.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630175,23.99802890932983,33.57843137254902,1610612753,96,83,2024-04-13T00:56:53Z,5160000,False,82.0,173.0,1,left,C. Anthony 19' pullup Jump Shot (4 PTS),[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Right Center,,,,,,Made,,4.0,19.16,,,,,,,,,,,
518,PT00M01.00S,2024-04-13T00:56:59.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,91.14651773981603,47.05882352941176,1610612755,96,83,2024-04-13T00:57:05Z,5170000,False,-15.0,31.0,1,right,MISS C. Payne driving finger roll Layup,[1626166],1610612755.0,PHI,driving finger roll,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,3.4,,,,,,,,,,,
519,PT00M01.00S,2024-04-13T00:57:02.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612753,96,83,2024-04-13T00:57:02Z,5180000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,518.0,,,,,,,,,,,,,
521,PT00M00.40S,2024-04-13T00:57:51.2Z,3,REGULAR,3pt,Jump Shot,[],1630175,64.47109067017082,47.30392156862745,1610612753,96,83,2024-04-13T00:59:45Z,5200000,False,13.0,554.0,1,left,MISS C. Anthony 55' pullup 3PT,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,55.37,,,,,,,,,,,
522,PT00M00.20S,2024-04-13T00:57:51.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,96,83,2024-04-13T00:59:10Z,5210000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,521.0,,,,,,,,,,,,,
523,PT00M00.00S,2024-04-13T00:57:59.9Z,3,REGULAR,period,end,[],0,,,1610612753,96,83,2024-04-13T00:57:59Z,5220000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2024-04-13T00:59:33.9Z,4,REGULAR,substitution,out,['startperiod'],202699,,,1610612753,96,83,2024-04-13T01:00:24Z,5230000,False,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2024-04-13T00:59:33.9Z,4,REGULAR,substitution,out,['startperiod'],1626166,,,1610612753,96,83,2024-04-13T01:00:24Z,5240000,False,,,0,,SUB out: C. Payne,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2024-04-13T00:59:33.9Z,4,REGULAR,substitution,out,['startperiod'],1628371,,,1610612753,96,83,2024-04-13T01:00:24Z,5250000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2024-04-13T00:59:33.9Z,4,REGULAR,substitution,out,['startperiod'],1631094,,,1610612753,96,83,2024-04-13T01:00:24Z,5260000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2024-04-13T00:59:33.9Z,4,REGULAR,substitution,in,['startperiod'],1630178,,,1610612753,96,83,2024-04-13T01:00:24Z,5270000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2024-04-13T00:59:33.9Z,4,REGULAR,substitution,in,['startperiod'],1626162,,,1610612753,96,83,2024-04-13T01:00:24Z,5280000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2024-04-13T00:59:33.9Z,4,REGULAR,substitution,in,['startperiod'],1628365,,,1610612753,96,83,2024-04-13T01:00:24Z,5290000,False,,,0,,SUB in: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2024-04-13T00:59:33.9Z,4,REGULAR,substitution,in,['startperiod'],1630532,,,1610612753,96,83,2024-04-13T01:00:24Z,5300000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2024-04-13T01:00:39.8Z,4,REGULAR,period,start,[],0,,,1610612755,96,83,2024-04-13T01:00:39Z,5310000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT11M48.00S,2024-04-13T01:00:51.1Z,4,REGULAR,3pt,Jump Shot,[],1626162,66.83639947437582,66.91176470588235,1610612755,99,83,2024-04-13T01:00:56Z,5320000,False,85.0,259.0,1,right,K. Oubre Jr. 27' 3PT pullup (18 PTS) (P. Reed 1 AST),"[1626162, 1630194]",1610612755.0,PHI,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,18.0,27.27,P. Reed,1630194.0,1.0,,,,,,,,
535,PT11M23.00S,2024-04-13T01:01:15.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,7.703679369250986,49.754901960784316,1610612753,99,85,2024-04-13T01:01:28Z,5340000,False,1.0,20.0,1,left,M. Wagner cutting Layup (14 PTS) (J. Ingles 4 AST),"[1629021, 204060]",1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,,,Made,,14.0,1.99,J. Ingles,204060.0,4.0,,,,,,,,
537,PT11M07.00S,2024-04-13T01:01:34.1Z,4,REGULAR,foul,personal,['2freethrow'],1629021,,,1610612755,99,85,2024-04-13T01:01:38Z,5360000,False,,,0,,M. Wagner shooting personal FOUL (3 PF) (Oubre Jr. 2 FT),"[1629021, 1626162]",1610612753.0,ORL,shooting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,1199.0,3.0,0.0,Oubre Jr.,1626162.0,,,,,,,,,,,,,,,
539,PT11M07.00S,2024-04-13T01:02:03.0Z,4,REGULAR,freethrow,1 of 2,[],1626162,,,1610612755,99,85,2024-04-13T01:02:03Z,5380000,False,,,0,,MISS K. Oubre Jr. Free Throw 1 of 2,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
540,PT11M07.00S,2024-04-13T01:02:03.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,99,85,2024-04-13T01:02:03Z,5390000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,539.0,,,,,,,,,,,,,
541,PT11M07.00S,2024-04-13T01:02:19.9Z,4,REGULAR,freethrow,2 of 2,[],1626162,,,1610612755,100,85,2024-04-13T01:02:19Z,5400000,False,,,0,,K. Oubre Jr. Free Throw 2 of 2 (19 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,Made,,19.0,,,,,,,,,,,,
542,PT10M57.00S,2024-04-13T01:02:35.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628365,6.389618922470433,52.69607843137255,1610612753,100,87,2024-04-13T01:02:41Z,5410000,False,-13.0,8.0,1,left,M. Fultz driving reverse Layup (4 PTS) (J. Ingles 5 AST),"[1628365, 204060]",1610612753.0,ORL,driving reverse,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,,,,,,Made,,4.0,1.55,J. Ingles,204060.0,5.0,,,,,,,,
544,PT10M47.00S,2024-04-13T01:02:46.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630194,90.88370565045992,50.73529411764706,1610612755,102,87,2024-04-13T01:02:51Z,5430000,False,4.0,33.0,1,right,P. Reed driving Layup (4 PTS) (T. Maxey 3 AST),"[1630194, 1630178]",1610612755.0,PHI,driving,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,Made,,4.0,3.34,T. Maxey,1630178.0,3.0,,,,,,,,
546,PT10M47.00S,2024-04-13T01:02:49.7Z,4,REGULAR,foul,personal,['1freethrow'],1629021,,,1610612755,102,87,2024-04-13T01:02:56Z,5450000,False,,,0,,M. Wagner shooting personal FOUL (4 PF) (Reed 1 FT),"[1629021, 1630194]",1610612753.0,ORL,shooting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,2530.0,4.0,0.0,Reed,1630194.0,,,,,,,,,,,,,,,
548,PT10M47.00S,2024-04-13T01:03:14.0Z,4,REGULAR,freethrow,1 of 1,[],1630194,,,1610612755,102,87,2024-04-13T01:03:14Z,5470000,False,,,0,,MISS P. Reed Free Throw 1 of 1,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
549,PT10M44.00S,2024-04-13T01:03:17.0Z,4,REGULAR,rebound,defensive,[],1629021,,,1610612753,102,87,2024-04-13T01:03:17Z,5480000,False,,,0,,M. Wagner REBOUND (Off:1 Def:3),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,548.0,,,,,,4.0,3.0,1.0,,,,,
550,PT10M34.00S,2024-04-13T01:03:29.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,20.318659658344284,61.76470588235294,1610612753,102,89,2024-04-13T01:03:36Z,5490000,False,-59.0,138.0,1,left,C. Anthony 15' driving floating Jump Shot (6 PTS) (J. Ingles 6 AST),"[1630175, 204060]",1610612753.0,ORL,driving floating,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,6.0,15.05,J. Ingles,204060.0,6.0,,,,,,,,
552,PT10M34.00S,2024-04-13T01:03:32.2Z,4,REGULAR,foul,personal,['1freethrow'],1630178,,,1610612753,102,89,2024-04-13T01:03:37Z,5510000,False,,,0,,T. Maxey shooting personal FOUL (2 PF) (Anthony 1 FT),"[1630178, 1630175]",1610612755.0,PHI,shooting,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,1199.0,2.0,0.0,Anthony,1630175.0,,,,,,,,,,,,,,,
554,PT10M34.00S,2024-04-13T01:03:54.3Z,4,REGULAR,freethrow,1 of 1,[],1630175,,,1610612753,102,90,2024-04-13T01:03:54Z,5530000,False,,,0,,C. Anthony Free Throw 1 of 1 (7 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,Made,,7.0,,,,,,,,,,,,
583,PT10M21.00S,2024-04-13T01:04:05.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,91.14651773981603,49.754901960784316,1610612755,102,90,2024-04-13T01:12:06Z,5535000,False,-1.0,31.0,1,right,MISS K. Oubre Jr. driving Layup - blocked,"[1626162, 1628365]",1610612755.0,PHI,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,3.07,,,,,,,Fultz,1628365.0,,,
584,PT10M21.00S,2024-04-13T01:04:05.5Z,4,REGULAR,block,,[],1628365,,,1610612755,102,90,2024-04-13T01:12:06Z,5537500,False,,,0,,M. Fultz BLOCK (1 BLK),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
585,PT10M21.00S,2024-04-13T01:04:05.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,102,90,2024-04-13T01:12:06Z,5538750,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,583.0,,,,,,,,,,,,,
556,PT10M10.00S,2024-04-13T01:04:36.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630178,93.11760840998686,50.49019607843137,1610612755,104,90,2024-04-13T01:12:06Z,5550000,False,2.0,12.0,1,right,T. Maxey driving finger roll Layup (19 PTS),[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,Made,,19.0,1.25,,,,,,,,,,,
557,PT09M50.00S,2024-04-13T01:04:56.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],204060,7.703679369250986,51.470588235294116,1610612753,104,92,2024-04-13T01:05:03Z,5560000,False,-7.0,20.0,1,left,J. Ingles driving finger roll Layup (2 PTS) (M. Wagner 2 AST),"[204060, 1629021]",1610612753.0,ORL,driving finger roll,,,Ingles,J. Ingles,,,,,Restricted Area,0-8 Center,,,,,,Made,,2.0,2.12,M. Wagner,1629021.0,2.0,,,,,,,,
559,PT09M34.00S,2024-04-13T01:05:12.4Z,4,REGULAR,3pt,Jump Shot,[],1627741,67.7562417871222,29.411764705882355,1610612755,104,92,2024-04-13T01:05:17Z,5580000,False,-103.0,251.0,1,right,MISS B. Hield 27' pullup 3PT,[1627741],1610612755.0,PHI,pullup,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,27.09,,,,,,,,,,,
560,PT09M31.00S,2024-04-13T01:05:15.4Z,4,REGULAR,rebound,defensive,[],1629021,,,1610612753,104,92,2024-04-13T01:05:17Z,5590000,False,,,0,,M. Wagner REBOUND (Off:1 Def:4),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Left Center,,,,,,,559.0,,,,,,5.0,4.0,1.0,,,,,
561,PT09M18.00S,2024-04-13T01:05:28.8Z,4,REGULAR,3pt,Jump Shot,[],1629021,9.280551905387648,3.6764705882352944,1610612753,104,95,2024-04-13T01:05:34Z,5600000,False,232.0,35.0,1,left,M. Wagner 3PT  (17 PTS) (M. Fultz 3 AST),"[1629021, 1628365]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Right Corner 3,24+ Right,,,,,,Made,,17.0,23.42,M. Fultz,1628365.0,3.0,,,,,,,,
563,PT08M51.00S,2024-04-13T01:05:54.9Z,4,REGULAR,2pt,Jump Shot,[],1630178,78.26872536136662,37.254901960784316,1610612755,104,95,2024-04-13T01:06:01Z,5620000,False,-64.0,152.0,1,right,MISS T. Maxey 16' fadeaway Shot,[1630178],1610612755.0,PHI,fadeaway,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,,16.46,,,,,,,,,,,
564,PT08M49.00S,2024-04-13T01:05:56.9Z,4,REGULAR,rebound,defensive,[],1629021,,,1610612753,104,95,2024-04-13T01:06:01Z,5630000,False,,,0,,M. Wagner REBOUND (Off:1 Def:5),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Mid-Range,16-24 Left Center,,,,,,,563.0,,,,,,6.0,5.0,1.0,,,,,
565,PT08M46.00S,2024-04-13T01:06:01.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630532,5.995400788436268,47.794117647058826,1610612753,104,97,2024-04-13T01:06:08Z,5640000,False,11.0,4.0,1,left,F. Wagner running finger roll Layup (18 PTS) (M. Fultz 4 AST),"[1630532, 1628365]",1610612753.0,ORL,running finger roll,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,Made,,18.0,1.17,M. Fultz,1628365.0,4.0,,,,,,,,
567,PT08M46.00S,2024-04-13T01:06:06.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,104,97,2024-04-13T01:06:06Z,5660000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT08M46.00S,2024-04-13T01:08:32.6Z,4,REGULAR,substitution,out,[],1630175,,,1610612755,104,97,2024-04-13T01:08:36Z,5670000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT08M46.00S,2024-04-13T01:08:32.6Z,4,REGULAR,substitution,in,[],1631094,,,1610612755,104,97,2024-04-13T01:08:36Z,5680000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT08M46.00S,2024-04-13T01:08:47.7Z,4,REGULAR,substitution,out,[],1627741,,,1610612755,104,97,2024-04-13T01:08:50Z,5690000,False,,,0,,SUB out: B. Hield,[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT08M46.00S,2024-04-13T01:08:47.7Z,4,REGULAR,substitution,in,[],202699,,,1610612755,104,97,2024-04-13T01:08:50Z,5700000,False,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT08M26.00S,2024-04-13T01:09:15.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,80.6340341655716,48.77450980392157,1610612755,106,97,2024-04-13T01:09:20Z,5710000,False,-6.0,130.0,1,right,T. Maxey 12' driving floating Jump Shot (21 PTS) (K. Oubre Jr. 2 AST),"[1630178, 1626162]",1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,21.0,12.96,K. Oubre Jr.,1626162.0,2.0,,,,,,,,
574,PT08M09.00S,2024-04-13T01:09:32.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628365,14.931011826544022,37.00980392156863,1610612753,106,97,2024-04-13T01:09:40Z,5730000,False,65.0,88.0,1,left,MISS M. Fultz 10' pullup Shot,[1628365],1610612753.0,ORL,pullup,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Missed,,,10.93,,,,,,,,,,,
575,PT08M06.00S,2024-04-13T01:09:35.5Z,4,REGULAR,rebound,defensive,[],1630194,,,1610612755,106,97,2024-04-13T01:23:04Z,5740000,False,,,0,,P. Reed REBOUND (Off:0 Def:3),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,574.0,,,,,,3.0,3.0,0.0,,,,,
576,PT07M55.00S,2024-04-13T01:09:46.2Z,4,REGULAR,3pt,Jump Shot,[],201587,92.32917214191852,4.411764705882353,1610612755,106,97,2024-04-13T01:09:53Z,5750000,False,-228.0,20.0,1,right,MISS N. Batum 3PT,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,22.87,,,,,,,,,,,
577,PT07M49.00S,2024-04-13T01:09:52.2Z,4,REGULAR,rebound,offensive,[],202699,,,1610612755,106,97,2024-04-13T01:09:53Z,5760000,False,,,0,,T. Harris REBOUND (Off:1 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Left Corner 3,24+ Left,,,,,,,576.0,,,,,,3.0,2.0,1.0,,,,,
578,PT07M49.00S,2024-04-13T01:09:51.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202699,94.40999984741211,50.0,1610612755,108,97,2024-04-13T01:09:51Z,5770000,False,0.0,0.0,1,right,T. Harris putback Layup (12 PTS),[202699],1610612755.0,PHI,putback,,,Harris,T. Harris,,,,,Mid-Range,8-16 Left,,,,,,Made,,12.0,0.0,,,,,,,,,,,
579,PT07M27.00S,2024-04-13T01:10:14.6Z,4,REGULAR,2pt,Jump Shot,[],1631094,25.18068331143233,40.931372549019606,1610612753,108,97,2024-04-13T01:12:33Z,5780000,False,45.0,184.0,1,left,MISS P. Banchero 18' turnaround Shot,[1631094],1610612753.0,ORL,turnaround,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Center,,,,,,Missed,,,18.97,,,,,,,,,,,
580,PT07M23.00S,2024-04-13T01:10:18.6Z,4,REGULAR,rebound,defensive,[],202699,,,1610612755,108,97,2024-04-13T01:10:21Z,5790000,False,,,0,,T. Harris REBOUND (Off:1 Def:3),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Mid-Range,16-24 Center,,,,,,,579.0,,,,,,4.0,3.0,1.0,,,,,
581,PT07M13.00S,2024-04-13T01:10:28.7Z,4,REGULAR,3pt,Jump Shot,[],1630178,67.49342969776609,64.2156862745098,1610612755,111,97,2024-04-13T01:10:34Z,5800000,False,71.0,253.0,1,right,T. Maxey 26' 3PT step back (24 PTS),[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,,,,Made,,24.0,26.29,,,,,,,,,,,
582,PT07M11.00S,2024-04-13T01:10:36.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,111,97,2024-04-13T01:10:36Z,5810000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT07M11.00S,2024-04-13T01:12:52.0Z,4,REGULAR,substitution,out,[],204060,,,1610612753,111,97,2024-04-13T01:13:06Z,5820000,False,,,0,,SUB out: J. Ingles,[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT07M11.00S,2024-04-13T01:12:52.0Z,4,REGULAR,substitution,out,[],1628365,,,1610612753,111,97,2024-04-13T01:13:06Z,5830000,False,,,0,,SUB out: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT07M11.00S,2024-04-13T01:12:52.0Z,4,REGULAR,substitution,out,[],1629021,,,1610612753,111,97,2024-04-13T01:13:06Z,5840000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT07M11.00S,2024-04-13T01:12:52.0Z,4,REGULAR,substitution,in,[],1628371,,,1610612753,111,97,2024-04-13T01:13:06Z,5850000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT07M11.00S,2024-04-13T01:12:52.0Z,4,REGULAR,substitution,in,[],1630591,,,1610612753,111,97,2024-04-13T01:13:06Z,5860000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT07M11.00S,2024-04-13T01:12:52.0Z,4,REGULAR,substitution,in,[],203914,,,1610612753,111,97,2024-04-13T01:13:06Z,5870000,False,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT06M55.00S,2024-04-13T01:13:44.8Z,4,REGULAR,2pt,Jump Shot,[],1628371,25.18068331143233,63.725490196078425,1610612753,111,97,2024-04-13T01:14:28Z,5880000,False,-69.0,184.0,1,left,MISS J. Isaac 19' step back Shot,[1628371],1610612753.0,ORL,step back,,,Isaac,J. Isaac,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,,19.66,,,,,,,,,,,
593,PT06M50.00S,2024-04-13T01:13:49.8Z,4,REGULAR,rebound,offensive,[],1631094,,,1610612753,111,97,2024-04-13T01:13:51Z,5890000,False,,,0,,P. Banchero REBOUND (Off:3 Def:9),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Left Center,,,,,,,592.0,,,,,,12.0,9.0,3.0,,,,,
594,PT06M50.00S,2024-04-13T01:13:50.4Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631094,5.590000152587891,50.0,1610612753,111,97,2024-04-13T01:15:12Z,5900000,False,0.0,0.0,1,left,MISS P. Banchero putback Layup - blocked,"[1631094, 1626162]",1610612753.0,ORL,putback,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,0.0,,,,,,,Oubre Jr.,1626162.0,,,
595,PT06M50.00S,2024-04-13T01:13:50.4Z,4,REGULAR,block,,[],1626162,,,1610612753,111,97,2024-04-13T01:13:51Z,5910000,False,,,0,,K. Oubre Jr. BLOCK (1 BLK),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
596,PT06M50.00S,2024-04-13T01:13:50.4Z,4,REGULAR,rebound,offensive,[],1631094,,,1610612753,111,97,2024-04-13T01:13:53Z,5920000,False,,,0,,P. Banchero REBOUND (Off:4 Def:9),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,594.0,,,,,,13.0,9.0,4.0,,,,,
597,PT06M48.00S,2024-04-13T01:13:52.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631094,9.674770039421814,49.754901960784316,1610612753,111,97,2024-04-13T01:13:58Z,5930000,False,1.0,38.0,1,left,MISS P. Banchero Layup,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,3.84,,,,,,,,,,,
