actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
349,PT11M51.00S,2024-02-08T01:58:17.4Z,3,REGULAR,turnover,out-of-bounds,[],1630178,,,1610612755,45,48,2024-02-08T01:58:24Z,3430000,False,,,0,,T. Maxey bad pass out-of-bounds TURNOVER (3 TO),[1630178],1610612755.0,PHI,bad pass,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Right,3.0,,,,,,,1201.0,,,,,,,,,,,,
350,PT11M36.00S,2024-02-08T01:58:35.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203110,8.065045992115643,53.67647058823529,1610612744,45,50,2024-02-08T01:58:40Z,3440000,False,-18.0,23.0,1,left,D. Green driving finger roll Layup (2 PTS) (A. Wiggins 1 AST),"[203110, 203952]",1610612744.0,GSW,driving finger roll,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,2.97,Made,2.0,A. Wiggins,203952.0,1.0,,,,,,,,,,,,,
352,PT11M15.00S,2024-02-08T01:58:55.5Z,3,REGULAR,2pt,Jump Shot,[],1626162,78.23587385019711,37.00980392156863,1610612755,45,50,2024-02-08T01:59:00Z,3460000,False,-65.0,152.0,1,right,MISS K. Oubre Jr. 16' pullup Shot,[1626162],1610612755.0,PHI,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,16-24 Left Center,,16.54,Missed,,,,,,,,,,,,,,,,,
353,PT11M13.00S,2024-02-08T01:58:57.5Z,3,REGULAR,rebound,defensive,[],1630228,,,1610612744,45,50,2024-02-08T01:59:00Z,3470000,False,,,0,,J. Kuminga REBOUND (Off:1 Def:4),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,352.0,5.0,4.0,1.0,,,,
354,PT11M08.00S,2024-02-08T01:59:04.1Z,3,REGULAR,3pt,Jump Shot,[],202691,32.37516425755584,25.24509803921569,1610612744,45,53,2024-02-08T02:01:09Z,3480000,False,124.0,252.0,1,left,K. Thompson 28' 3PT  (8 PTS) (J. Kuminga 4 AST),"[202691, 1630228]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,28.06,Made,8.0,J. Kuminga,1630228.0,4.0,,,,,,,,,,,,,
356,PT10M44.00S,2024-02-08T01:59:26.5Z,3,REGULAR,2pt,Jump Shot,[],202699,91.63929040735874,82.84313725490196,1610612755,45,53,2024-02-08T01:59:31Z,3500000,False,164.0,26.0,1,right,MISS T. Harris 16' pullup Shot,[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,Mid-Range,16-24 Right,,16.63,Missed,,,,,,,,,,,,,,,,,
357,PT10M42.00S,2024-02-08T01:59:28.5Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,45,53,2024-02-08T01:59:31Z,3510000,False,,,0,,D. Green REBOUND (Off:1 Def:4),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,356.0,5.0,4.0,1.0,,,,
358,PT10M28.00S,2024-02-08T01:59:43.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202691,7.145203679369246,50.49019607843137,1610612744,45,53,2024-02-08T01:59:48Z,3520000,False,-2.0,15.0,1,left,MISS K. Thompson cutting finger roll Layup,[202691],1610612744.0,GSW,cutting finger roll,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,,1.49,Missed,,,,,,,,,,,,,,,,,
359,PT10M24.00S,2024-02-08T01:59:47.0Z,3,REGULAR,rebound,offensive,[],203952,,,1610612744,45,53,2024-02-08T01:59:47Z,3530000,False,,,0,,A. Wiggins REBOUND (Off:4 Def:3),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,358.0,7.0,3.0,4.0,,,,
360,PT10M24.00S,2024-02-08T01:59:47.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203952,5.590000152587891,50.0,1610612744,45,55,2024-02-08T01:59:47Z,3540000,False,0.0,0.0,1,left,A. Wiggins tip DUNK (13 PTS),[203952],1610612744.0,GSW,tip,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Left,,0.0,Made,13.0,,,,,,,,,,,,,,,,
361,PT10M15.00S,2024-02-08T01:59:58.4Z,3,REGULAR,foul,personal,[],203110,,,1610612755,45,55,2024-02-08T02:00:05Z,3550000,False,,,0,,D. Green personal FOUL (3 PF),"[203110, 202699]",1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,,1201.0,3.0,0.0,Harris,202699.0,,,,,,,,
363,PT10M15.00S,2024-02-08T02:00:21.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,45,55,2024-02-08T02:00:21Z,3570000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT10M04.00S,2024-02-08T02:03:57.9Z,3,REGULAR,3pt,Jump Shot,[],1630178,89.01116951379764,96.81372549019608,1610612755,48,55,2024-02-08T02:04:06Z,3580000,False,234.0,51.0,1,right,T. Maxey 3PT  (8 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Right Corner 3,24+ Right,,23.95,Made,8.0,,,,,,,,,,,,,,,,
367,PT09M42.00S,2024-02-08T02:04:22.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203110,18.7089356110381,50.98039215686275,1610612744,48,57,2024-02-08T02:04:26Z,3590000,False,-5.0,123.0,1,left,D. Green 12' driving floating bank Jump Shot (4 PTS),[203110],1610612744.0,GSW,driving floating bank,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Center,,12.35,Made,4.0,,,,,,,,,,,,,,,,
368,PT09M42.00S,2024-02-08T02:04:24.4Z,3,REGULAR,foul,personal,['1freethrow'],1630178,,,1610612744,48,57,2024-02-08T02:04:31Z,3600000,False,,,0,,T. Maxey shooting personal FOUL (1 PF) (Green 1 FT),"[1630178, 203110]",1610612755.0,PHI,shooting,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1626302.0,1.0,0.0,Green,203110.0,,,,,,,,
370,PT09M42.00S,2024-02-08T02:04:47.6Z,3,REGULAR,freethrow,1 of 1,[],203110,,,1610612744,48,57,2024-02-08T02:04:47Z,3620000,False,,,0,,MISS D. Green Free Throw 1 of 1,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
371,PT09M40.00S,2024-02-08T02:04:49.6Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,48,57,2024-02-08T02:04:49Z,3630000,False,,,0,,T. Harris REBOUND (Off:0 Def:5),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,370.0,5.0,5.0,0.0,,,,
372,PT09M22.00S,2024-02-08T02:05:07.3Z,3,REGULAR,2pt,Jump Shot,[],1630531,79.02431011826545,48.0392156862745,1610612755,48,57,2024-02-08T02:05:12Z,3640000,False,-10.0,145.0,1,right,MISS J. Springer 14' turnaround Shot,[1630531],1610612755.0,PHI,turnaround,,,Springer,J. Springer,,,,,Mid-Range,8-16 Center,,14.5,Missed,,,,,,,,,,,,,,,,,
373,PT09M18.00S,2024-02-08T02:05:11.3Z,3,REGULAR,rebound,defensive,[],203952,,,1610612744,48,57,2024-02-08T02:05:12Z,3650000,False,,,0,,A. Wiggins REBOUND (Off:4 Def:4),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,372.0,8.0,4.0,4.0,,,,
375,PT09M16.00S,2024-02-08T02:05:19.8Z,3,REGULAR,violation,kicked ball,[],202699,,,1610612744,48,57,2024-02-08T02:05:28Z,3670000,False,,,0,,T. Harris kicked ball VIOLATION,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,204059.0,,,,,,,,,,,,
376,PT09M07.00S,2024-02-08T02:05:41.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201939,6.619579500657039,52.205882352941174,1610612744,48,59,2024-02-08T02:05:46Z,3680000,False,-11.0,10.0,1,left,S. Curry driving finger roll Layup (4 PTS),[201939],1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,1.47,Made,4.0,,,,,,,,,,,,,,,,
377,PT08M51.00S,2024-02-08T02:05:56.3Z,3,REGULAR,2pt,Jump Shot,[],1630178,75.607752956636,32.59803921568627,1610612755,48,59,2024-02-08T02:06:00Z,3690000,False,-87.0,177.0,1,right,MISS T. Maxey 19' pullup Shot,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Left Center,,19.7,Missed,,,,,,,,,,,,,,,,,
378,PT08M48.00S,2024-02-08T02:05:59.3Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,48,59,2024-02-08T02:06:00Z,3700000,False,,,0,,S. Curry REBOUND (Off:0 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,377.0,2.0,2.0,0.0,,,,
379,PT08M43.00S,2024-02-08T02:06:05.6Z,3,REGULAR,foul,personal,['2freethrow'],1630178,,,1610612744,48,59,2024-02-08T02:06:12Z,3710000,False,,,0,,T. Maxey shooting personal FOUL (2 PF) (Thompson 2 FT),"[1630178, 202691]",1610612755.0,PHI,shooting,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,,,204059.0,2.0,0.0,Thompson,202691.0,,,,,,,,
381,PT08M43.00S,2024-02-08T02:06:32.3Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],202691,,,1610612744,48,60,2024-02-08T02:06:32Z,3730000,False,,,0,,K. Thompson Free Throw 1 of 2 (9 PTS),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,
382,PT08M43.00S,2024-02-08T02:06:42.4Z,3,REGULAR,substitution,out,[],1630194,,,1610612744,48,60,2024-02-08T02:06:54Z,3740000,False,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT08M43.00S,2024-02-08T02:06:42.4Z,3,REGULAR,substitution,out,[],1626162,,,1610612744,48,60,2024-02-08T02:06:54Z,3750000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT08M43.00S,2024-02-08T02:06:42.4Z,3,REGULAR,substitution,in,[],1630231,,,1610612744,48,60,2024-02-08T02:06:54Z,3760000,False,,,0,,SUB in: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT08M43.00S,2024-02-08T02:06:42.4Z,3,REGULAR,substitution,in,[],201976,,,1610612744,48,60,2024-02-08T02:06:54Z,3770000,False,,,0,,SUB in: P. Beverley,[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT08M43.00S,2024-02-08T02:07:07.7Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],202691,,,1610612744,48,61,2024-02-08T02:07:07Z,3780000,False,,,0,,K. Thompson Free Throw 2 of 2 (10 PTS),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,
387,PT08M30.00S,2024-02-08T02:07:23.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,90.8508541392904,48.774509803921575,1610612755,50,61,2024-02-08T02:07:29Z,3790000,False,-6.0,34.0,1,right,T. Maxey driving Layup (10 PTS) (P. Beverley 3 AST),"[1630178, 201976]",1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,3.41,Made,10.0,P. Beverley,201976.0,3.0,,,,,,,,,,,,,
389,PT08M17.00S,2024-02-08T02:07:36.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202691,6.750985545335084,47.30392156862745,1610612744,50,61,2024-02-08T02:07:40Z,3810000,False,13.0,11.0,1,left,MISS K. Thompson driving finger roll Layup,[202691],1610612744.0,GSW,driving finger roll,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,,1.74,Missed,,,,,,,,,,,,,,,,,
390,PT08M15.00S,2024-02-08T02:07:38.0Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,50,61,2024-02-08T02:07:40Z,3820000,False,,,0,,T. Harris REBOUND (Off:0 Def:6),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,389.0,6.0,6.0,0.0,,,,
391,PT08M10.00S,2024-02-08T02:07:42.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630231,93.34756898817345,49.01960784313726,1610612755,52,61,2024-02-08T02:07:48Z,3830000,False,-5.0,10.0,1,right,K. Martin running Layup (9 PTS) (T. Harris 3 AST),"[1630231, 202699]",1610612755.0,PHI,running,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,,1.11,Made,9.0,T. Harris,202699.0,3.0,,,,,,,,,,,,,
393,PT07M52.00S,2024-02-08T02:08:01.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,6.225361366622863,50.98039215686275,1610612744,52,63,2024-02-08T02:08:06Z,3850000,False,-5.0,6.0,1,left,J. Kuminga reverse Layup (13 PTS) (D. Green 2 AST),"[1630228, 203110]",1610612744.0,GSW,reverse,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,0.77,Made,13.0,D. Green,203110.0,2.0,,,,,,,,,,,,,
395,PT07M39.00S,2024-02-08T02:08:13.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,92.69053876478318,52.94117647058824,1610612755,52,63,2024-02-08T02:08:17Z,3870000,False,15.0,16.0,1,right,MISS T. Maxey driving Layup,[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,2.19,Missed,,,,,,,,,,,,,,,,,
396,PT07M37.00S,2024-02-08T02:08:15.5Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,52,63,2024-02-08T02:08:15Z,3880000,False,,,0,,S. Curry REBOUND (Off:0 Def:3),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,395.0,3.0,3.0,0.0,,,,
397,PT07M22.00S,2024-02-08T02:08:30.7Z,3,REGULAR,2pt,Jump Shot,[],202691,27.11892247043363,31.862745098039213,1610612744,52,63,2024-02-08T02:08:35Z,3890000,False,91.0,202.0,1,left,MISS K. Thompson 22' step back Shot,[202691],1610612744.0,GSW,step back,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Right Center,,22.18,Missed,,,,,,,,,,,,,,,,,
398,PT07M18.00S,2024-02-08T02:08:34.7Z,3,REGULAR,rebound,defensive,[],201976,,,1610612755,52,63,2024-02-08T02:08:35Z,3900000,False,,,0,,P. Beverley REBOUND (Off:0 Def:2),[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,397.0,2.0,2.0,0.0,,,,
399,PT07M11.00S,2024-02-08T02:08:42.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202699,93.34756898817345,50.73529411764706,1610612755,52,63,2024-02-08T02:08:51Z,3910000,False,4.0,10.0,1,right,MISS T. Harris driving Layup,[202699],1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,1.07,Missed,,,,,,,,,,,,,,,,,
400,PT07M09.00S,2024-02-08T02:08:44.2Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,52,63,2024-02-08T02:08:51Z,3920000,False,,,0,,D. Green REBOUND (Off:1 Def:5),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,399.0,6.0,5.0,1.0,,,,
401,PT07M02.00S,2024-02-08T02:08:50.5Z,3,REGULAR,3pt,Jump Shot,[],201939,33.952036793692514,62.745098039215684,1610612744,52,66,2024-02-08T02:08:57Z,3930000,False,-64.0,267.0,1,left,S. Curry 27' 3PT step back (7 PTS),[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,27.41,Made,7.0,,,,,,,,,,,,,,,,
402,PT06M46.00S,2024-02-08T02:09:07.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,93.2161629434954,53.18627450980392,1610612755,52,66,2024-02-08T02:09:12Z,3940000,False,16.0,11.0,1,right,MISS T. Maxey driving floating Shot - blocked,"[1630178, 202691]",1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,1.95,Missed,,,,,,,,,,,,,,Thompson,202691.0,,
465,PT06M46.00S,2024-02-08T02:09:07.4Z,3,REGULAR,block,,[],202691,,,1610612755,52,66,2024-02-08T02:19:49Z,3945000,False,,,0,,K. Thompson BLOCK (1 BLK),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
403,PT06M43.00S,2024-02-08T02:09:10.4Z,3,REGULAR,rebound,defensive,[],202691,,,1610612744,52,66,2024-02-08T02:19:49Z,3950000,False,,,0,,K. Thompson REBOUND (Off:1 Def:1),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,402.0,2.0,1.0,1.0,,,,
404,PT06M38.00S,2024-02-08T02:09:14.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203952,32.11235216819975,25.0,1610612744,52,69,2024-02-08T02:09:25Z,3960000,False,125.0,249.0,1,left,A. Wiggins 27' 3PT running pullup (16 PTS) (D. Green 3 AST),"[203952, 203110]",1610612744.0,GSW,running pullup,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,,27.9,Made,16.0,D. Green,203110.0,3.0,,,,,,,,,,,,,
406,PT06M37.00S,2024-02-08T02:09:22.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,52,69,2024-02-08T02:09:22Z,3980000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT06M37.00S,2024-02-08T02:12:19.0Z,3,REGULAR,substitution,out,[],1630178,,,1610612755,52,69,2024-02-08T02:12:35Z,3990000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT06M37.00S,2024-02-08T02:12:19.0Z,3,REGULAR,substitution,out,[],1630531,,,1610612755,52,69,2024-02-08T02:12:35Z,4000000,False,,,0,,SUB out: J. Springer,[1630531],1610612755.0,PHI,,,,Springer,J. Springer,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT06M37.00S,2024-02-08T02:12:19.0Z,3,REGULAR,substitution,in,[],1627788,,,1610612755,52,69,2024-02-08T02:12:35Z,4010000,False,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT06M37.00S,2024-02-08T02:12:19.0Z,3,REGULAR,substitution,in,[],1628964,,,1610612755,52,69,2024-02-08T02:12:35Z,4020000,False,,,0,,SUB in: M. Bamba,[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT06M37.00S,2024-02-08T02:12:39.5Z,3,REGULAR,substitution,out,[],202691,,,1610612755,52,69,2024-02-08T02:12:41Z,4030000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT06M37.00S,2024-02-08T02:12:39.5Z,3,REGULAR,substitution,in,[],1641764,,,1610612755,52,69,2024-02-08T02:12:41Z,4040000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT06M27.00S,2024-02-08T02:12:55.6Z,3,REGULAR,3pt,Jump Shot,[],1627788,66.67214191852825,37.00980392156863,1610612755,52,69,2024-02-08T02:13:00Z,4050000,False,-65.0,261.0,1,right,MISS F. Korkmaz 26' 3PT,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,Above the Break 3,24+ Center,,26.88,Missed,,,,,,,,,,,,,,,,,
414,PT06M24.00S,2024-02-08T02:12:58.6Z,3,REGULAR,rebound,defensive,[],1641764,,,1610612744,52,69,2024-02-08T02:13:00Z,4060000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:3),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,413.0,3.0,3.0,0.0,,,,
415,PT06M18.00S,2024-02-08T02:13:06.6Z,3,REGULAR,foul,personal,['2freethrow'],201976,,,1610612744,52,69,2024-02-08T02:13:15Z,4070000,False,,,0,,P. Beverley shooting personal FOUL (1 PF) (Curry 2 FT),"[201976, 201939]",1610612755.0,PHI,shooting,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1201.0,1.0,0.0,Curry,201939.0,,,,,,,,
417,PT06M18.00S,2024-02-08T02:13:31.0Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],201939,,,1610612744,52,70,2024-02-08T02:13:31Z,4090000,False,,,0,,S. Curry Free Throw 1 of 2 (8 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,
418,PT06M18.00S,2024-02-08T02:13:47.3Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],201939,,,1610612744,52,71,2024-02-08T02:13:47Z,4100000,False,,,0,,S. Curry Free Throw 2 of 2 (9 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,
419,PT05M59.00S,2024-02-08T02:14:10.1Z,3,REGULAR,foul,personal,[],1641764,,,1610612755,52,71,2024-02-08T02:14:15Z,4110000,False,,,0,,B. Podziemski personal FOUL (2 PF),"[1641764, 201976]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Mid-Range,16-24 Left,,,,,,,,204059.0,2.0,0.0,Beverley,201976.0,,,,,,,,
421,PT05M51.00S,2024-02-08T02:14:33.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202699,94.3988173455979,50.0,1610612755,54,71,2024-02-08T02:14:37Z,4130000,False,0.0,0.0,1,right,T. Harris driving Layup (11 PTS) (M. Bamba 1 AST),"[202699, 1628964]",1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,0.02,Made,11.0,M. Bamba,1628964.0,1.0,,,,,,,,,,,,,
427,PT05M45.00S,2024-02-08T02:14:52.3Z,3,REGULAR,foul,personal,['2freethrow'],1628964,,,1610612744,54,71,2024-02-08T02:14:57Z,4190000,False,,,0,,M. Bamba shooting personal FOUL (2 PF) (Kuminga 2 FT),"[1628964, 1630228]",1610612755.0,PHI,shooting,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1201.0,2.0,0.0,Kuminga,1630228.0,,,,,,,,
429,PT05M45.00S,2024-02-08T02:15:11.2Z,3,REGULAR,freethrow,1 of 2,[],1630228,,,1610612744,54,71,2024-02-08T02:15:11Z,4210000,False,,,0,,MISS J. Kuminga Free Throw 1 of 2,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
430,PT05M45.00S,2024-02-08T02:15:11.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,54,71,2024-02-08T02:15:11Z,4220000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,429.0,,,,,,,
431,PT05M45.00S,2024-02-08T02:15:29.3Z,3,REGULAR,freethrow,2 of 2,[],1630228,,,1610612744,54,72,2024-02-08T02:15:29Z,4230000,False,,,0,,J. Kuminga Free Throw 2 of 2 (14 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,
432,PT05M32.00S,2024-02-08T02:15:43.8Z,3,REGULAR,3pt,Jump Shot,[],1630231,91.50788436268068,3.9215686274509807,1610612755,54,72,2024-02-08T02:15:51Z,4240000,False,-230.0,27.0,1,right,MISS K. Martin 3PT,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,Left Corner 3,24+ Left,,23.2,Missed,,,,,,,,,,,,,,,,,
433,PT05M30.00S,2024-02-08T02:15:46.6Z,3,REGULAR,rebound,defensive,[],203952,,,1610612744,54,72,2024-02-08T02:15:46Z,4250000,False,,,0,,A. Wiggins REBOUND (Off:4 Def:5),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,432.0,9.0,5.0,4.0,,,,
434,PT05M17.00S,2024-02-08T02:16:00.1Z,3,REGULAR,3pt,Jump Shot,[],203952,31.718134034165573,29.411764705882348,1610612744,54,75,2024-02-08T02:16:04Z,4260000,False,103.0,246.0,1,left,A. Wiggins 26' 3PT  (19 PTS) (B. Podziemski 3 AST),"[203952, 1641764]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,,26.64,Made,19.0,B. Podziemski,1641764.0,3.0,,,,,,,,,,,,,
436,PT04M55.00S,2024-02-08T02:16:21.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201976,86.64586070959264,46.32352941176471,1610612755,56,75,2024-02-08T02:16:26Z,4280000,False,-18.0,73.0,1,right,P. Beverley 7' driving floating Jump Shot (8 PTS),[201976],1610612755.0,PHI,driving floating,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),0-8 Center,,7.53,Made,8.0,,,,,,,,,,,,,,,,
437,PT04M44.00S,2024-02-08T02:16:32.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,7.276609724047319,53.18627450980392,1610612744,56,77,2024-02-08T02:16:37Z,4290000,False,-16.0,16.0,1,left,J. Kuminga driving finger roll Layup (16 PTS) (B. Podziemski 4 AST),"[1630228, 1641764]",1610612744.0,GSW,driving finger roll,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,2.25,Made,16.0,B. Podziemski,1641764.0,4.0,,,,,,,,,,,,,
