actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
430,PT04M08.00S,2024-02-23T01:42:53.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630178,76.16622864651774,10.049019607843137,1610612755,67,81,2024-02-23T01:43:03Z,4170000,False,-200.0,172.0,1,right,T. Maxey 26' 3PT  (32 PTS) (B. Hield 4 AST),"[1630178, 1627741]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,,26.33,Made,32.0,,,,,,,,,,,,B. Hield,1627741.0,4.0
432,PT03M44.00S,2024-02-23T01:43:17.3Z,3,REGULAR,3pt,Jump Shot,[],1628978,5.206964520367937,97.79411764705883,1610612752,67,84,2024-02-23T01:43:22Z,4190000,False,-239.0,-4.0,1,left,D. DiVincenzo 3PT  (8 PTS) (J. Brunson 8 AST),"[1628978, 1628973]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,,,,23.9,Made,8.0,,,,,,,,,,,,J. Brunson,1628973.0,8.0
434,PT03M26.00S,2024-02-23T01:43:34.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,92.32917214191852,49.26470588235294,1610612755,69,84,2024-02-23T01:43:39Z,4210000,False,-4.0,20.0,1,right,K. Martin Layup (2 PTS) (K. Lowry 4 AST),"[1630231, 200768]",1610612755.0,PHI,,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,,,,1.99,Made,2.0,,,,,,,,,,,,K. Lowry,200768.0,4.0
436,PT03M04.00S,2024-02-23T01:43:57.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,8.360709592641262,54.41176470588235,1610612752,69,84,2024-02-23T01:45:10Z,4230000,False,-22.0,26.0,1,left,MISS J. Brunson driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,3.42,Missed,,,,,,,,,,,,,,,
438,PT03M01.00S,2024-02-23T01:44:01.1Z,3,REGULAR,rebound,defensive,[],1630231,,,1610612755,69,84,2024-02-23T01:44:01Z,4240000,False,,,0,,K. Martin REBOUND (Off:1 Def:3),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,436.0,4.0,3.0,1.0,,,,,
439,PT02M53.00S,2024-02-23T01:44:08.8Z,3,REGULAR,3pt,Jump Shot,[],200768,74.32654402102497,12.5,1610612755,72,84,2024-02-23T01:44:34Z,4250000,False,-188.0,189.0,1,right,K. Lowry 26' 3PT  (7 PTS) (B. Hield 5 AST),"[200768, 1627741]",1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,,,,26.61,Made,7.0,,,,,,,,,,,,B. Hield,1627741.0,5.0
441,PT02M53.00S,2024-02-23T01:44:24.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612752,72,84,2024-02-23T01:44:24Z,4270000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT02M53.00S,2024-02-23T01:45:39.0Z,3,REGULAR,substitution,out,[],1627741,,,1610612752,72,84,2024-02-23T01:45:57Z,4280000,False,,,0,,SUB out: B. Hield,[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT02M53.00S,2024-02-23T01:45:39.0Z,3,REGULAR,substitution,out,[],1630173,,,1610612752,72,84,2024-02-23T01:45:57Z,4290000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT02M53.00S,2024-02-23T01:45:39.0Z,3,REGULAR,substitution,in,[],1626166,,,1610612752,72,84,2024-02-23T01:45:57Z,4300000,False,,,0,,SUB in: C. Payne,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT02M53.00S,2024-02-23T01:45:39.0Z,3,REGULAR,substitution,in,[],1630579,,,1610612752,72,84,2024-02-23T01:45:57Z,4310000,False,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT02M28.00S,2024-02-23T01:46:17.8Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612752,72,84,2024-02-23T01:46:25Z,4320000,False,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,1627964.0,,,,,,,,,,,,,
447,PT02M18.00S,2024-02-23T01:46:40.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630178,93.51182654402102,50.0,1610612755,74,84,2024-02-23T01:46:47Z,4330000,False,0.0,8.0,1,right,T. Maxey driving finger roll Layup (34 PTS),[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,0.85,Made,34.0,,,,,,,,,,,,,,
448,PT02M03.00S,2024-02-23T01:46:54.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,11.383048620236531,42.8921568627451,1610612752,74,84,2024-02-23T01:47:03Z,4340000,False,36.0,55.0,1,left,MISS J. Brunson 6' floating Shot,[1628973],1610612752.0,NYK,floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,6.5,Missed,,,,,,,,,,,,,,,
449,PT02M02.00S,2024-02-23T01:46:56.3Z,3,REGULAR,rebound,offensive,[],1630579,,,1610612752,74,84,2024-02-23T01:46:56Z,4350000,False,,,0,,J. Sims REBOUND (Off:5 Def:4),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,448.0,9.0,4.0,5.0,,,,,
451,PT02M01.00S,2024-02-23T01:47:02.5Z,3,REGULAR,substitution,out,[],1628978,,,1610612752,74,84,2024-02-23T01:47:05Z,4370000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT02M01.00S,2024-02-23T01:47:02.5Z,3,REGULAR,substitution,in,[],202692,,,1610612752,74,84,2024-02-23T01:47:05Z,4380000,False,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT01M53.00S,2024-02-23T01:47:45.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202711,8.229303547963205,97.30392156862744,1610612752,74,87,2024-02-23T01:47:50Z,4400000,False,-237.0,25.0,1,left,B. Bogdanovic 3PT  (22 PTS) (J. Brunson 9 AST),"[202711, 1628973]",1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,Left Corner 3,24+ Left,,,,23.78,Made,22.0,,,,,,,,,,,,J. Brunson,1628973.0,9.0
455,PT01M44.00S,2024-02-23T01:47:58.4Z,3,REGULAR,foul,offensive,['inpenalty'],200768,,,1610612755,74,87,2024-02-23T01:48:09Z,4410000,False,,,0,,K. Lowry offensive FOUL (3 PF),"[200768, 1628404]",1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,Mid-Range,16-24 Center,,,,,,,203593.0,3.0,0.0,Hart,1628404.0,,,,,,,,,
457,PT01M44.00S,2024-02-23T01:47:58.4Z,3,REGULAR,turnover,offensive foul,[],200768,,,1610612755,74,87,2024-02-23T01:47:58Z,4430000,False,,,0,,K. Lowry offensive foul TURNOVER (2 TO),[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,Mid-Range,16-24 Center,2.0,,,,,,203593.0,,,,,,,,,,,,,
458,PT01M30.00S,2024-02-23T01:48:31.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202711,13.354139290407357,55.63725490196079,1610612752,74,87,2024-02-23T01:48:38Z,4440000,False,-28.0,73.0,1,left,MISS B. Bogdanovic 7' fadeaway Shot,[202711],1610612752.0,NYK,fadeaway,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,,,,7.83,Missed,,,,,,,,,,,,,,,
459,PT01M27.00S,2024-02-23T01:48:34.9Z,3,REGULAR,rebound,defensive,[],1630231,,,1610612755,74,87,2024-02-23T01:48:38Z,4450000,False,,,0,,K. Martin REBOUND (Off:1 Def:4),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,458.0,5.0,4.0,1.0,,,,,
463,PT01M25.00S,2024-02-23T01:49:20.8Z,3,REGULAR,foul,technical,['1freethrow'],1628404,,,1610612755,74,87,2024-02-23T01:49:28Z,4480000,False,,,0,,J. Hart technical FOUL (1 Tech),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,16-24 Right Center,,,,,,,203593.0,0.0,1.0,,,,,,,,,,,
464,PT01M25.00S,2024-02-23T01:49:29.6Z,3,REGULAR,freethrow,1 of 1,[],1630178,,,1610612755,75,87,2024-02-23T01:49:29Z,4490000,False,,,0,,T. Maxey technical Free Throw 1 of 1 (35 PTS),[1630178],1610612755.0,PHI,technical,,,Maxey,T. Maxey,,,,,,,,,,,Made,35.0,,,,,,,,,,,,,,
465,PT01M25.00S,2024-02-23T01:49:42.8Z,3,REGULAR,foul,personal,[],1628404,,,1610612755,75,87,2024-02-23T01:49:48Z,4500000,False,,,0,,J. Hart personal FOUL (1 PF),"[1628404, 1630178]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203593.0,1.0,1.0,Maxey,1630178.0,,,,,,,,,
467,PT01M18.00S,2024-02-23T01:50:13.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202711,,,1610612755,75,87,2024-02-23T01:50:29Z,4520000,False,,,0,,B. Bogdanovic shooting personal FOUL (3 PF) (Oubre Jr. 2 FT),"[202711, 1626162]",1610612752.0,NYK,shooting,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,,,,203593.0,3.0,0.0,Oubre Jr.,1626162.0,,,,,,,,,
469,PT01M18.00S,2024-02-23T01:50:39.7Z,3,REGULAR,freethrow,1 of 2,[],1626162,,,1610612755,76,87,2024-02-23T01:50:39Z,4540000,False,,,0,,K. Oubre Jr. Free Throw 1 of 2 (7 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
470,PT01M18.00S,2024-02-23T01:50:55.7Z,3,REGULAR,freethrow,2 of 2,[],1626162,,,1610612755,77,87,2024-02-23T01:50:55Z,4550000,False,,,0,,K. Oubre Jr. Free Throw 2 of 2 (8 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
471,PT01M11.00S,2024-02-23T01:51:08.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626162,,,1610612752,77,87,2024-02-23T01:51:14Z,4560000,False,,,0,,K. Oubre Jr. personal FOUL (2 PF) (Brunson 2 FT),"[1626162, 1628973]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,2003.0,2.0,0.0,Brunson,1628973.0,,,,,,,,,
473,PT01M11.00S,2024-02-23T01:51:41.1Z,3,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,77,88,2024-02-23T01:51:41Z,4580000,False,,,0,,J. Brunson Free Throw 1 of 2 (18 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,,
474,PT01M11.00S,2024-02-23T01:52:09.6Z,3,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,77,89,2024-02-23T01:52:09Z,4590000,False,,,0,,J. Brunson Free Throw 2 of 2 (19 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,
475,PT01M01.00S,2024-02-23T01:52:29.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,88.78120893561103,49.754901960784316,1610612755,77,89,2024-02-23T01:52:46Z,4600000,False,-1.0,53.0,1,right,MISS K. Martin driving Layup - blocked,"[1630231, 1630579]",1610612755.0,PHI,driving,,,Martin,K. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,5.3,Missed,,,,,,,,,,,Sims,1630579.0,,,
476,PT01M01.00S,2024-02-23T01:52:29.0Z,3,REGULAR,block,,[],1630579,,,1610612755,77,89,2024-02-23T01:52:31Z,4610000,False,,,0,,J. Sims BLOCK (1 BLK),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
477,PT00M58.30S,2024-02-23T01:52:31.7Z,3,REGULAR,rebound,defensive,[],202692,,,1610612752,77,89,2024-02-23T01:52:33Z,4620000,False,,,0,,A. Burks REBOUND (Off:0 Def:1),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,475.0,1.0,1.0,0.0,,,,,
478,PT00M46.70S,2024-02-23T01:52:47.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626166,,,1610612752,77,89,2024-02-23T01:52:54Z,4630000,False,,,0,,C. Payne personal FOUL (1 PF) (Brunson 2 FT),"[1626166, 1628973]",1610612755.0,PHI,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,,,,,,,2003.0,1.0,0.0,Brunson,1628973.0,,,,,,,,,
480,PT00M46.70S,2024-02-23T01:53:24.0Z,3,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,77,90,2024-02-23T01:53:24Z,4650000,False,,,0,,J. Brunson Free Throw 1 of 2 (20 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,Made,20.0,,,,,,,,,,,,,,
481,PT00M46.70S,2024-02-23T01:53:50.6Z,3,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,77,91,2024-02-23T01:53:50Z,4660000,False,,,0,,J. Brunson Free Throw 2 of 2 (21 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,Made,21.0,,,,,,,,,,,,,,
482,PT00M32.80S,2024-02-23T01:54:05.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626166,89.96386333771353,61.029411764705884,1610612755,77,91,2024-02-23T01:54:37Z,4670000,False,55.0,42.0,1,right,MISS C. Payne 6' turnaround Hook,[1626166],1610612755.0,PHI,turnaround,,,Payne,C. Payne,,,,,In The Paint (Non-RA),0-8 Center,,,,6.92,Missed,,,,,,,,,,,,,,,
483,PT00M31.00S,2024-02-23T01:54:07.3Z,3,REGULAR,rebound,offensive,[],1630231,,,1610612755,77,91,2024-02-23T01:54:16Z,4680000,False,,,0,,K. Martin REBOUND (Off:2 Def:4),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,482.0,6.0,4.0,2.0,,,,,
484,PT00M31.00S,2024-02-23T01:54:08.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630231,92.59198423127464,49.754901960784316,1610612755,79,91,2024-02-23T01:54:56Z,4690000,False,-1.0,17.0,1,right,K. Martin putback Layup (4 PTS),[1630231],1610612755.0,PHI,putback,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,,,,1.71,Made,4.0,,,,,,,,,,,,,,
485,PT00M18.40S,2024-02-23T01:54:26.4Z,3,REGULAR,foul,offensive,['inpenalty'],1628973,,,1610612752,79,91,2024-02-23T01:54:40Z,4700000,False,,,0,,J. Brunson offensive FOUL (2 PF),"[1628973, 1626162]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,,,,,,,1627964.0,2.0,0.0,Oubre Jr.,1626162.0,,,,,,,,,
487,PT00M18.40S,2024-02-23T01:54:26.4Z,3,REGULAR,turnover,offensive foul,[],1628973,,,1610612752,79,91,2024-02-23T01:54:26Z,4720000,False,,,0,,J. Brunson offensive foul TURNOVER (6 TO),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,6.0,,,,,,1627964.0,,,,,,,,,,,,,
488,PT00M18.40S,2024-02-23T01:54:41.5Z,3,REGULAR,substitution,out,[],1630231,,,1610612755,79,91,2024-02-23T01:54:44Z,4730000,False,,,0,,SUB out: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT00M18.40S,2024-02-23T01:54:41.5Z,3,REGULAR,substitution,in,[],1627741,,,1610612755,79,91,2024-02-23T01:54:44Z,4740000,False,,,0,,SUB in: B. Hield,[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT00M18.40S,2024-02-23T01:54:51.9Z,3,REGULAR,substitution,out,[],1628973,,,1610612755,79,91,2024-02-23T01:54:57Z,4750000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT00M18.40S,2024-02-23T01:54:51.9Z,3,REGULAR,substitution,in,[],1630540,,,1610612755,79,91,2024-02-23T01:54:57Z,4760000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT00M00.40S,2024-02-23T01:55:24.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",200768,86.15308804204993,38.970588235294116,1610612755,81,91,2024-02-23T01:55:33Z,4770000,False,-55.0,78.0,1,right,K. Lowry 9' driving floating Jump Shot (9 PTS) (T. Maxey 3 AST),"[200768, 1630178]",1610612755.0,PHI,driving floating,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),8-16 Left,,,,9.53,Made,9.0,,,,,,,,,,,,T. Maxey,1630178.0,3.0
494,PT00M00.00S,2024-02-23T01:55:39.3Z,3,REGULAR,period,end,[],0,,,1610612752,81,91,2024-02-23T01:55:39Z,4790000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2024-02-23T01:55:46.0Z,4,REGULAR,substitution,out,['startperiod'],1630178,,,1610612752,81,91,2024-02-23T01:58:05Z,4800000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2024-02-23T01:55:46.0Z,4,REGULAR,substitution,in,['startperiod'],1630231,,,1610612752,81,91,2024-02-23T01:58:05Z,4810000,False,,,0,,SUB in: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2024-02-23T01:58:08.0Z,4,REGULAR,period,start,[],0,,,1610612755,81,91,2024-02-23T01:58:08Z,4820000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT11M50.00S,2024-02-23T01:58:21.3Z,4,REGULAR,foul,offensive,[],1626162,,,1610612755,81,91,2024-02-23T01:58:28Z,4830000,False,,,0,,K. Oubre Jr. offensive FOUL (3 PF),"[1626162, 1630540]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Center,,,,,,,203593.0,3.0,0.0,McBride,1630540.0,,,,,,,,,
500,PT11M50.00S,2024-02-23T01:58:21.3Z,4,REGULAR,turnover,offensive foul,[],1626162,,,1610612755,81,91,2024-02-23T01:58:21Z,4850000,False,,,0,,K. Oubre Jr. offensive foul TURNOVER (3 TO),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Center,3.0,,,,,,203593.0,,,,,,,,,,,,,
501,PT11M36.00S,2024-02-23T01:58:55.8Z,4,REGULAR,turnover,traveling,[],202692,,,1610612752,81,91,2024-02-23T01:59:02Z,4860000,False,,,0,,A. Burks traveling TURNOVER (1 TO),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,Mid-Range,16-24 Right Center,1.0,,,,,,203593.0,,,,,,,,,,,,,
502,PT11M15.00S,2024-02-23T01:59:26.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1627741,80.23981603153744,20.098039215686274,1610612755,81,91,2024-02-23T01:59:37Z,4870000,False,-150.0,133.0,1,right,MISS B. Hield 20' step back Shot,[1627741],1610612755.0,PHI,step back,,,Hield,B. Hield,,,,,Mid-Range,16-24 Left Center,,,,20.02,Missed,,,,,,,,,,,,,,,
503,PT11M15.00S,2024-02-23T01:59:26.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612752,81,91,2024-02-23T01:59:37Z,4880000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,502.0,,,,,,,,
505,PT10M54.00S,2024-02-23T01:59:53.7Z,4,REGULAR,2pt,Jump Shot,[],202711,22.421156373193167,40.44117647058824,1610612752,81,91,2024-02-23T01:59:58Z,4900000,False,48.0,158.0,1,left,MISS B. Bogdanovic 16' fadeaway Shot,[202711],1610612752.0,NYK,fadeaway,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Center,,,,16.54,Missed,,,,,,,,,,,,,,,
506,PT10M52.00S,2024-02-23T01:59:55.7Z,4,REGULAR,rebound,defensive,[],200768,,,1610612755,81,91,2024-02-23T01:59:58Z,4910000,False,,,0,,K. Lowry REBOUND (Off:0 Def:2),[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,505.0,2.0,2.0,0.0,,,,,
507,PT10M37.00S,2024-02-23T02:00:10.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,85.49605781865965,54.166666666666664,1610612755,81,91,2024-02-23T02:00:29Z,4920000,False,21.0,84.0,1,right,MISS C. Payne 8' step back Shot,[1626166],1610612755.0,PHI,step back,,,Payne,C. Payne,,,,,In The Paint (Non-RA),8-16 Center,,,,8.63,Missed,,,,,,,,,,,,,,,
508,PT10M35.00S,2024-02-23T02:00:12.0Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612752,81,91,2024-02-23T02:00:14Z,4930000,False,,,0,,J. Hart REBOUND (Off:1 Def:9),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,507.0,10.0,9.0,1.0,,,,,
509,PT10M34.00S,2024-02-23T02:00:20.5Z,4,REGULAR,foul,personal,[],1626166,,,1610612752,81,91,2024-02-23T02:00:33Z,4940000,False,,,0,,C. Payne personal FOUL (2 PF),"[1626166, 1628404]",1610612755.0,PHI,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,,,,,,,1627964.0,2.0,0.0,Hart,1628404.0,,,,,,,,,
511,PT10M22.00S,2024-02-23T02:00:56.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202711,16.770696452036795,59.55882352941176,1610612752,81,91,2024-02-23T02:01:05Z,4960000,False,-48.0,105.0,1,left,MISS B. Bogdanovic 11' pullup Shot,[202711],1610612752.0,NYK,pullup,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Center,,,,11.55,Missed,,,,,,,,,,,,,,,
512,PT10M17.00S,2024-02-23T02:01:01.6Z,4,REGULAR,rebound,defensive,[],1630231,,,1610612755,81,91,2024-02-23T02:01:05Z,4970000,False,,,0,,K. Martin REBOUND (Off:2 Def:5),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,511.0,7.0,5.0,2.0,,,,,
513,PT10M08.00S,2024-02-23T02:01:10.3Z,4,REGULAR,3pt,Jump Shot,[],1627741,72.09264126149803,17.892156862745097,1610612755,84,91,2024-02-23T02:01:14Z,4980000,False,-161.0,210.0,1,right,B. Hield 26' 3PT  (14 PTS) (K. Lowry 5 AST),"[1627741, 200768]",1610612755.0,PHI,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,,26.42,Made,14.0,,,,,,,,,,,,K. Lowry,200768.0,5.0
515,PT09M56.00S,2024-02-23T02:01:25.5Z,4,REGULAR,turnover,lost ball,[],1628404,,,1610612752,84,91,2024-02-23T02:02:19Z,5000000,False,,,0,,J. Hart lost ball TURNOVER (3 TO),"[1628404, 1630231]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,3.0,Martin,1630231.0,,,,,,,,,,,,,,,,,
516,PT09M56.00S,2024-02-23T02:01:25.5Z,4,REGULAR,steal,,[],1630231,,,1610612755,84,91,2024-02-23T02:06:35Z,5010000,False,,,0,,K. Martin STEAL (1 STL),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
517,PT09M47.00S,2024-02-23T02:01:32.1Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626162,75.24638633377135,88.72549019607843,1610612755,84,91,2024-02-23T02:01:38Z,5020000,False,194.0,180.0,1,right,MISS K. Oubre Jr. 26' running 3PT,[1626162],1610612755.0,PHI,running,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,,,,26.45,Missed,,,,,,,,,,,,,,,
518,PT09M42.00S,2024-02-23T02:01:37.1Z,4,REGULAR,rebound,offensive,[],200768,,,1610612755,84,91,2024-02-23T02:06:29Z,5030000,False,,,0,,K. Lowry REBOUND (Off:1 Def:2),[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,517.0,3.0,2.0,1.0,,,,,
519,PT09M40.00S,2024-02-23T02:01:38.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626162,92.19776609724047,51.71568627450981,1610612755,84,91,2024-02-23T02:03:03Z,5040000,False,9.0,21.0,1,right,MISS K. Oubre Jr. driving Layup,[1626162],1610612755.0,PHI,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,2.25,Missed,,,,,,,,,,,,,,,
