actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
358,PT00M31.70S,2026-02-12T03:12:04.7Z,2,REGULAR,rebound,offensive,[],203999,,,1610612743,60,54,2026-02-12T03:28:09Z,3480000,False,,,0,,N. Jokić REBOUND (Off:2 Def:5),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,356.0,7.0,5.0,2.0,,,,
378,PT00M30.80S,2026-02-12T03:12:08.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,94.21813403416557,50.71231617647059,1610612743,60,54,2026-02-12T03:28:40Z,3485000,False,4.0,2.0,1,right,MISS N. Jokić tip Layup,[203999],1610612743.0,DEN,tip,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,0.4,Missed,,,,,,,,,,,,,,,,,,
379,PT00M29.80S,2026-02-12T03:12:09.3Z,2,REGULAR,rebound,defensive,[],1642942,,,1610612763,60,54,2026-02-12T03:28:40Z,3487500,False,,,0,,J. Mashack REBOUND (Off:1 Def:1),[1642942],1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,378.0,2.0,1.0,1.0,,,,
359,PT00M23.20S,2026-02-12T03:12:13.1Z,2,REGULAR,3pt,Jump Shot,[],1642942,7.178055190538765,97.05882352941177,1610612763,60,54,2026-02-12T03:12:17Z,3490000,False,-235.0,15.0,1,left,MISS J. Mashack 3PT,[1642942],1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,Left Corner 3,24+ Left,23.58,Missed,,,,,,,,,,,,,,,,,,
360,PT00M20.60S,2026-02-12T03:12:15.7Z,2,REGULAR,rebound,defensive,[],1631128,,,1610612743,60,54,2026-02-12T03:12:15Z,3500000,False,,,0,,C. Braun REBOUND (Off:0 Def:4),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,359.0,4.0,4.0,0.0,,,,
361,PT00M04.70S,2026-02-12T03:12:31.6Z,2,REGULAR,3pt,Jump Shot,[],1629661,91.5407358738502,97.79411764705883,1610612743,60,54,2026-02-12T03:12:37Z,3510000,False,239.0,27.0,1,right,MISS C. Johnson 24' 3PT,[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,Right Corner 3,24+ Right,24.05,Missed,,,,,,,,,,,,,,,,,,
362,PT00M01.60S,2026-02-12T03:12:34.7Z,2,REGULAR,rebound,defensive,[],1642942,,,1610612763,60,54,2026-02-12T03:12:34Z,3520000,False,,,0,,J. Mashack REBOUND (Off:1 Def:2),[1642942],1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,361.0,3.0,2.0,1.0,,,,
363,PT00M00.20S,2026-02-12T03:12:36.4Z,2,REGULAR,heave,,[],0,,,1610612763,60,54,2026-02-12T03:14:46Z,3530000,False,,,0,,MEM Heave,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Right Center,53.85,,,,,,,,,,,,,,,,,,,
364,PT00M00.10S,2026-02-12T03:12:36.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,60,54,2026-02-12T03:14:46Z,3540000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,363.0,,,,,,,
365,PT00M00.00S,2026-02-12T03:13:00.5Z,2,REGULAR,period,end,[],0,,,1610612763,60,54,2026-02-12T03:13:00Z,3550000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT12M00.00S,2026-02-12T03:27:14.8Z,3,REGULAR,substitution,out,['startperiod'],203501,,,1610612763,60,54,2026-02-12T03:28:05Z,3560000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT12M00.00S,2026-02-12T03:27:14.8Z,3,REGULAR,substitution,out,['startperiod'],1630590,,,1610612763,60,54,2026-02-12T03:28:05Z,3570000,False,,,0,,SUB out: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT12M00.00S,2026-02-12T03:27:14.8Z,3,REGULAR,substitution,out,['startperiod'],1641765,,,1610612763,60,54,2026-02-12T03:28:05Z,3580000,False,,,0,,SUB out: O. Prosper,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT12M00.00S,2026-02-12T03:27:14.8Z,3,REGULAR,substitution,out,['startperiod'],1642285,,,1610612763,60,54,2026-02-12T03:28:05Z,3590000,False,,,0,,SUB out: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT12M00.00S,2026-02-12T03:27:14.8Z,3,REGULAR,substitution,in,['startperiod'],1631124,,,1610612763,60,54,2026-02-12T03:28:05Z,3600000,False,,,0,,SUB in: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT12M00.00S,2026-02-12T03:27:14.8Z,3,REGULAR,substitution,in,['startperiod'],1642377,,,1610612763,60,54,2026-02-12T03:28:05Z,3610000,False,,,0,,SUB in: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT12M00.00S,2026-02-12T03:27:14.8Z,3,REGULAR,substitution,in,['startperiod'],1629660,,,1610612763,60,54,2026-02-12T03:28:05Z,3620000,False,,,0,,SUB in: T. Jerome,[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT12M00.00S,2026-02-12T03:27:14.8Z,3,REGULAR,substitution,in,['startperiod'],203937,,,1610612763,60,54,2026-02-12T03:28:05Z,3630000,False,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT12M00.00S,2026-02-12T03:27:59.0Z,3,REGULAR,period,start,[],0,,,1610612763,60,54,2026-02-12T03:28:05Z,3640000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT11M45.00S,2026-02-12T03:28:13.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642377,93.11760840998686,56.372549019607845,1610612763,60,56,2026-02-12T03:28:20Z,3650000,False,32.0,12.0,1,right,J. Wells driving Layup (8 PTS) (G. Jackson 3 AST),"[1642377, 1641713]",1610612763.0,MEM,driving,,,Wells,J. Wells,,,,,Restricted Area,0-8 Center,3.42,Made,8.0,G. Jackson,1641713.0,3.0,,,,,,,,,,,,,,
377,PT11M20.00S,2026-02-12T03:28:37.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,11.645860709592641,42.40196078431372,1610612743,62,56,2026-02-12T03:28:46Z,3670000,False,38.0,57.0,1,left,J. Murray 6' driving finger roll Layup (10 PTS),[1627750],1610612743.0,DEN,driving finger roll,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,6.85,Made,10.0,,,,,,,,,,,,,,,,,
380,PT11M10.00S,2026-02-12T03:28:47.8Z,3,REGULAR,2pt,Jump Shot,[],1642377,86.85939553219448,8.310355392156865,1610612763,62,56,2026-02-12T03:31:39Z,3680000,False,-208.0,71.0,1,right,MISS J. Wells 22' Jump Shot,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Mid-Range,16-24 Left,22.02,Missed,,,,,,,,,,,,,,,,,,
381,PT11M07.00S,2026-02-12T03:28:50.8Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,62,56,2026-02-12T03:28:52Z,3690000,False,,,0,,N. Jokić REBOUND (Off:2 Def:6),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,380.0,8.0,6.0,2.0,,,,
383,PT10M53.00S,2026-02-12T03:29:15.5Z,3,REGULAR,turnover,bad pass,[],1631128,,,1610612743,62,56,2026-02-12T03:32:18Z,3710000,False,,,0,,C. Braun bad pass TURNOVER (2 TO),"[1631128, 1629660]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,16-24 Right Center,,,,,,,,2.0,,,,,,,,,Jerome,1629660.0,,
384,PT10M53.00S,2026-02-12T03:29:15.5Z,3,REGULAR,steal,,[],1629660,,,1610612763,62,56,2026-02-12T03:35:25Z,3720000,False,,,0,,T. Jerome STEAL (1 STL),[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
385,PT10M48.00S,2026-02-12T03:29:20.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203937,92.32917214191852,57.59803921568627,1610612763,62,58,2026-02-12T03:29:30Z,3730000,False,38.0,20.0,1,right,K. Anderson running Layup (4 PTS),[203937],1610612763.0,MEM,running,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,4.28,Made,4.0,,,,,,,,,,,,,,,,,
386,PT10M31.00S,2026-02-12T03:29:37.3Z,3,REGULAR,3pt,Jump Shot,[],1627750,33.065045992115635,47.05882352941176,1610612743,62,58,2026-02-12T03:29:43Z,3740000,False,15.0,258.0,1,left,MISS J. Murray 25' 3PT,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,25.87,Missed,,,,,,,,,,,,,,,,,,
387,PT10M30.00S,2026-02-12T03:29:38.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,62,58,2026-02-12T03:29:43Z,3750000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,386.0,,,,,,,
388,PT10M30.00S,2026-02-12T03:29:43.2Z,3,REGULAR,foul,personal,[],1642377,,,1610612743,62,58,2026-02-12T03:29:59Z,3760000,False,,,0,,J. Wells loose ball personal FOUL (1 PF),"[1642377, 1631128]",1610612763.0,MEM,loose ball,,,Wells,J. Wells,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1627524.0,,1.0,0.0,Braun,1631128.0,,,,,,,,
390,PT10M29.00S,2026-02-12T03:30:04.4Z,3,REGULAR,foul,personal,[],1642942,,,1610612743,62,58,2026-02-12T03:30:11Z,3780000,False,,,0,,J. Mashack personal FOUL (3 PF),"[1642942, 1627750]",1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,Mid-Range,8-16 Left,,,,,,,200833.0,,3.0,0.0,Murray,1627750.0,,,,,,,,
392,PT10M22.00S,2026-02-12T03:30:22.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627750,7.30946123521682,55.392156862745104,1610612743,64,58,2026-02-12T03:30:33Z,3800000,False,-27.0,16.0,1,left,J. Murray driving reverse Layup (12 PTS) (N. Jokić 6 AST),"[1627750, 203999]",1610612743.0,DEN,driving reverse,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,3.15,Made,12.0,N. Jokić,203999.0,6.0,,,,,,,,,,,,,,
394,PT10M07.00S,2026-02-12T03:30:37.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,82.47371879106439,44.85294117647059,1610612763,64,58,2026-02-12T03:30:42Z,3820000,False,-26.0,112.0,1,right,MISS K. Anderson 11' pullup Shot,[203937],1610612763.0,MEM,pullup,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Center,11.51,Missed,,,,,,,,,,,,,,,,,,
395,PT10M04.00S,2026-02-12T03:30:40.7Z,3,REGULAR,rebound,defensive,[],1631128,,,1610612743,64,58,2026-02-12T03:30:42Z,3830000,False,,,0,,C. Braun REBOUND (Off:0 Def:5),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,394.0,5.0,5.0,0.0,,,,
396,PT09M54.00S,2026-02-12T03:30:50.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,8.360709592641262,44.6078431372549,1610612743,66,58,2026-02-12T03:30:57Z,3840000,False,27.0,26.0,1,left,J. Murray driving finger roll Layup (14 PTS),[1627750],1610612743.0,DEN,driving finger roll,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,3.76,Made,14.0,,,,,,,,,,,,,,,,,
397,PT09M34.00S,2026-02-12T03:31:10.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1642377,92.9862023653088,51.71568627450981,1610612763,66,60,2026-02-12T03:31:18Z,3850000,False,9.0,13.0,1,right,J. Wells driving DUNK (10 PTS) (T. Jerome 2 AST),"[1642377, 1629660]",1610612763.0,MEM,driving,,,Wells,J. Wells,,,,,Restricted Area,0-8 Center,1.59,Made,10.0,T. Jerome,1629660.0,2.0,,,,,,,,,,,,,,
399,PT09M30.00S,2026-02-12T03:31:17.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,8.886333771353483,45.83333333333333,1610612743,66,60,2026-02-12T03:31:34Z,3870000,False,21.0,31.0,1,left,MISS C. Johnson driving Layup - blocked,"[1629661, 1629660]",1610612743.0,DEN,driving,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,3.73,Missed,,,,,,,,,,,,,,,,,Jerome,1629660.0
400,PT09M30.00S,2026-02-12T03:31:17.2Z,3,REGULAR,block,,[],1629660,,,1610612743,66,60,2026-02-12T03:31:19Z,3880000,False,,,0,,T. Jerome BLOCK (1 BLK),[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
401,PT09M30.00S,2026-02-12T03:31:17.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612763,66,60,2026-02-12T03:31:22Z,3890000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,399.0,,,,,,,
403,PT09M20.00S,2026-02-12T03:31:39.5Z,3,REGULAR,3pt,Jump Shot,[],1629660,69.20170827858082,74.01960784313727,1610612763,66,63,2026-02-12T03:31:47Z,3910000,False,120.0,237.0,1,right,T. Jerome 26' 3PT  (12 PTS) (J. Mashack 2 AST),"[1629660, 1642942]",1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Right Center,26.57,Made,12.0,J. Mashack,1642942.0,2.0,,,,,,,,,,,,,,
406,PT09M04.00S,2026-02-12T03:31:56.0Z,3,REGULAR,turnover,bad pass,[],203999,,,1610612743,66,63,2026-02-12T03:32:01Z,3940000,False,,,0,,N. Jokić bad pass TURNOVER (6 TO),"[203999, 1642942]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,6.0,,,,,,,,,Mashack,1642942.0,,
407,PT09M04.00S,2026-02-12T03:31:56.0Z,3,REGULAR,steal,,[],1642942,,,1610612763,66,63,2026-02-12T03:31:57Z,3950000,False,,,0,,J. Mashack STEAL (2 STL),[1642942],1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
408,PT08M58.00S,2026-02-12T03:32:02.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641713,92.46057818659659,50.73529411764706,1610612763,66,65,2026-02-12T03:37:29Z,3960000,False,4.0,18.0,1,right,G. Jackson running Layup (9 PTS) (T. Jerome 3 AST),"[1641713, 1629660]",1610612763.0,MEM,running,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,1.88,Made,9.0,T. Jerome,1629660.0,3.0,,,,,,,,,,,,,,
410,PT08M58.00S,2026-02-12T03:32:07.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,66,65,2026-02-12T03:32:07Z,3980000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT08M43.00S,2026-02-12T03:35:09.8Z,3,REGULAR,foul,personal,[],1642377,,,1610612743,66,65,2026-02-12T03:35:17Z,3990000,False,,,0,,J. Wells personal FOUL (2 PF),"[1642377, 203999]",1610612763.0,MEM,,,,Wells,J. Wells,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1627524.0,,2.0,0.0,Jokić,203999.0,,,,,,,,
414,PT08M36.00S,2026-02-12T03:35:56.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631128,6.652431011826544,45.09803921568628,1610612743,68,65,2026-02-12T03:36:00Z,4020000,False,25.0,10.0,1,left,C. Braun cutting Layup (8 PTS) (J. Murray 6 AST),"[1631128, 1627750]",1610612743.0,DEN,cutting,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,2.65,Made,8.0,J. Murray,1627750.0,6.0,,,,,,,,,,,,,,
416,PT08M21.00S,2026-02-12T03:36:11.4Z,3,REGULAR,3pt,Jump Shot,[],1641713,79.84559789750328,95.83333333333334,1610612763,68,68,2026-02-12T03:36:16Z,4040000,False,229.0,137.0,1,right,G. Jackson 26' 3PT  (12 PTS) (K. Anderson 1 AST),"[1641713, 203937]",1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Right Center,26.7,Made,12.0,K. Anderson,203937.0,1.0,,,,,,,,,,,,,,
418,PT08M08.00S,2026-02-12T03:36:27.3Z,3,REGULAR,foul,personal,['2freethrow'],203937,,,1610612743,68,68,2026-02-12T03:36:36Z,4060000,False,,,0,,K. Anderson shooting personal FOUL (4 PF) (Jokić 2 FT),"[203937, 203999]",1610612763.0,MEM,shooting,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627962.0,,4.0,0.0,Jokić,203999.0,,,,,,,,
420,PT08M08.00S,2026-02-12T03:36:55.2Z,3,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,68,68,2026-02-12T03:36:55Z,4080000,False,,,0,,MISS N. Jokić Free Throw 1 of 2,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
421,PT08M08.00S,2026-02-12T03:36:55.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,68,68,2026-02-12T03:36:55Z,4090000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,420.0,,,,,,,
422,PT08M08.00S,2026-02-12T03:36:55.9Z,3,REGULAR,substitution,out,[],1642942,,,1610612743,68,68,2026-02-12T03:37:19Z,4100000,False,,,0,,SUB out: J. Mashack,[1642942],1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT08M08.00S,2026-02-12T03:36:55.9Z,3,REGULAR,substitution,out,[],1641713,,,1610612743,68,68,2026-02-12T03:37:19Z,4110000,False,,,0,,SUB out: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT08M08.00S,2026-02-12T03:36:55.9Z,3,REGULAR,substitution,in,[],203484,,,1610612743,68,68,2026-02-12T03:37:19Z,4120000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT08M08.00S,2026-02-12T03:36:55.9Z,3,REGULAR,substitution,in,[],1641765,,,1610612743,68,68,2026-02-12T03:37:19Z,4130000,False,,,0,,SUB in: O. Prosper,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT08M08.00S,2026-02-12T03:37:20.3Z,3,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,69,68,2026-02-12T03:37:20Z,4140000,False,,,0,,N. Jokić Free Throw 2 of 2 (12 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
427,PT07M57.00S,2026-02-12T03:37:29.6Z,3,REGULAR,3pt,Jump Shot,[],1629660,59.609067017082786,45.09803921568628,1610612763,69,68,2026-02-12T03:39:52Z,4150000,False,-25.0,327.0,1,right,MISS T. Jerome 32' pullup 3PT,[1629660],1610612763.0,MEM,pullup,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Center,32.81,Missed,,,,,,,,,,,,,,,,,,
428,PT07M54.00S,2026-02-12T03:37:32.6Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,69,68,2026-02-12T03:37:34Z,4160000,False,,,0,,N. Jokić REBOUND (Off:2 Def:7),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,427.0,9.0,7.0,2.0,,,,
429,PT07M47.00S,2026-02-12T03:37:38.9Z,3,REGULAR,3pt,Jump Shot,[],1629661,32.40801576872536,28.676470588235293,1610612743,69,68,2026-02-12T03:37:45Z,4170000,False,107.0,252.0,1,left,MISS C. Johnson 27' 3PT,[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,27.37,Missed,,,,,,,,,,,,,,,,,,
430,PT07M45.00S,2026-02-12T03:37:40.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612763,69,68,2026-02-12T03:37:45Z,4180000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,429.0,,,,,,,
432,PT07M39.00S,2026-02-12T03:37:54.8Z,3,REGULAR,3pt,Jump Shot,[],1629660,62.89421813403416,50.49019607843137,1610612763,69,68,2026-02-12T03:40:45Z,4200000,False,2.0,296.0,1,right,MISS T. Jerome 29' pullup 3PT,[1629660],1610612763.0,MEM,pullup,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Center,29.63,Missed,,,,,,,,,,,,,,,,,,
433,PT07M36.00S,2026-02-12T03:37:57.8Z,3,REGULAR,rebound,defensive,[],1631124,,,1610612743,69,68,2026-02-12T03:38:06Z,4210000,False,,,0,,J. Strawther REBOUND (Off:0 Def:1),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,432.0,1.0,1.0,0.0,,,,
434,PT07M21.00S,2026-02-12T03:38:12.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631128,7.835085413929041,50.98039215686274,1610612743,71,68,2026-02-12T03:41:15Z,4220000,False,-5.0,21.0,1,left,C. Braun cutting finger roll Layup (10 PTS) (N. Jokić 7 AST),"[1631128, 203999]",1610612743.0,DEN,cutting finger roll,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,2.17,Made,10.0,N. Jokić,203999.0,7.0,,,,,,,,,,,,,,
436,PT07M05.00S,2026-02-12T03:38:29.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642377,92.72339027595268,59.068627450980394,1610612763,71,70,2026-02-12T03:38:32Z,4240000,False,45.0,16.0,1,right,J. Wells cutting Layup (12 PTS) (T. Jerome 4 AST),"[1642377, 1629660]",1610612763.0,MEM,cutting,,,Wells,J. Wells,,,,,In The Paint (Non-RA),0-8 Center,4.8,Made,12.0,T. Jerome,1629660.0,4.0,,,,,,,,,,,,,,
438,PT06M50.00S,2026-02-12T03:38:44.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,12.828515111695138,58.333333333333336,1610612743,71,70,2026-02-12T03:42:18Z,4260000,False,-42.0,68.0,1,left,MISS J. Murray 7' driving floating Shot,[1627750],1610612743.0,DEN,driving floating,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,7.99,Missed,,,,,,,,,,,,,,,,,,
439,PT06M49.00S,2026-02-12T03:38:45.1Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,71,70,2026-02-12T03:42:18Z,4270000,False,,,0,,N. Jokić REBOUND (Off:3 Def:7),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,438.0,10.0,7.0,3.0,,,,
440,PT06M48.00S,2026-02-12T03:38:48.8Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203999,5.590000152587891,50.0,1610612743,73,70,2026-02-12T03:42:25Z,4280000,False,0.0,0.0,1,left,N. Jokić putback Layup (14 PTS),[203999],1610612743.0,DEN,putback,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,0.0,Made,14.0,,,,,,,,,,,,,,,,,
441,PT06M35.00S,2026-02-12T03:39:00.2Z,3,REGULAR,foul,personal,['2freethrow'],1627750,,,1610612763,73,70,2026-02-12T03:39:11Z,4290000,False,,,0,,J. Murray shooting personal FOUL (2 PF) (Jerome 2 FT),"[1627750, 1629660]",1610612743.0,DEN,shooting,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1627524.0,,2.0,0.0,Jerome,1629660.0,,,,,,,,
443,PT06M35.00S,2026-02-12T03:39:32.9Z,3,REGULAR,freethrow,1 of 2,[],1629660,,,1610612763,73,71,2026-02-12T03:39:32Z,4310000,False,,,0,,T. Jerome Free Throw 1 of 2 (13 PTS),[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
444,PT06M35.00S,2026-02-12T03:39:33.7Z,3,REGULAR,substitution,out,[],1629661,,,1610612763,73,71,2026-02-12T03:39:53Z,4320000,False,,,0,,SUB out: C. Johnson,[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT06M35.00S,2026-02-12T03:39:33.7Z,3,REGULAR,substitution,out,[],203937,,,1610612763,73,71,2026-02-12T03:39:53Z,4330000,False,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT06M35.00S,2026-02-12T03:39:33.7Z,3,REGULAR,substitution,in,[],203501,,,1610612763,73,71,2026-02-12T03:39:53Z,4340000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT06M35.00S,2026-02-12T03:39:33.7Z,3,REGULAR,substitution,in,[],1641707,,,1610612763,73,71,2026-02-12T03:39:53Z,4350000,False,,,0,,SUB in: T. Hendricks,[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
