actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
440,PT00M29.40S,2025-11-08T04:48:32.9Z,3,REGULAR,substitution,in,[],1630541,,,1610612744,95,76,2025-11-08T04:48:46Z,4350000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT00M29.40S,2025-11-08T04:49:01.8Z,3,REGULAR,freethrow,2 of 2,[],202710,,,1610612744,95,77,2025-11-08T04:49:01Z,4360000,False,,,0,,J. Butler III Free Throw 2 of 2 (16 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
442,PT00M08.70S,2025-11-08T04:49:24.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,92.72339027595268,46.568627450980394,1610612743,97,77,2025-11-08T04:51:26Z,4370000,False,-17.0,16.0,1,right,N. Jokić turnaround Jump Shot (26 PTS) (J. Murray 7 AST),"[203999, 1627750]",1610612743.0,DEN,turnaround,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,2.34,Made,26.0,J. Murray,1627750.0,7.0,,,,,,,,,,,,,,
444,PT00M04.10S,2025-11-08T04:49:34.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630311,15.982260183968464,41.911764705882355,1610612744,97,77,2025-11-08T04:49:43Z,4390000,False,40.0,98.0,1,left,MISS P. Spencer 10' floating Shot - blocked,"[1630311, 1631212]",1610612744.0,GSW,floating,,,Spencer,P. Spencer,,,,,In The Paint (Non-RA),8-16 Center,10.57,Missed,,,,,,,,,,,,,Watson,1631212.0,,,,
445,PT00M04.10S,2025-11-08T04:49:34.7Z,3,REGULAR,block,,[],1631212,,,1610612744,97,77,2025-11-08T04:49:37Z,4400000,False,,,0,,P. Watson BLOCK (1 BLK),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
446,PT00M01.10S,2025-11-08T04:49:37.7Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612743,97,77,2025-11-08T04:49:43Z,4410000,False,,,0,,B. Brown REBOUND (Off:0 Def:1),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,444.0,1.0,1.0,0.0,,,,,,,,,
447,PT00M01.10S,2025-11-08T04:49:40.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203110,,,1610612743,97,77,2025-11-08T04:50:06Z,4420000,False,,,0,,D. Green shooting personal FOUL (2 PF) (Brown 2 FT),"[203110, 1628971]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,1628171.0,,,,,,,,,,2.0,0.0,Brown,1628971.0
449,PT00M01.10S,2025-11-08T04:50:16.5Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1628971,,,1610612743,98,77,2025-11-08T04:50:16Z,4440000,False,,,0,,B. Brown Free Throw 1 of 2 (3 PTS),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
450,PT00M01.10S,2025-11-08T04:50:16.5Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1628971,,,1610612743,99,77,2025-11-08T04:50:41Z,4450000,False,,,0,,B. Brown Free Throw 2 of 2 (4 PTS),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
451,PT00M00.30S,2025-11-08T04:50:42.5Z,3,REGULAR,heave,,[],0,,,1610612744,99,77,2025-11-08T04:53:09Z,4460000,False,,,0,,GSW Heave,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Right Center,68.71,,,,,,,,,,,,,,,,,,,
454,PT00M00.30S,2025-11-08T04:50:42.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,99,77,2025-11-08T04:53:13Z,4470000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,451.0,,,,,,,,,,,,
453,PT00M00.00S,2025-11-08T04:50:53.0Z,3,REGULAR,period,end,[],0,,,1610612744,99,77,2025-11-08T04:53:13Z,4480000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT12M00.00S,2025-11-08T04:54:07.4Z,4,REGULAR,substitution,out,['startperiod'],203999,,,1610612744,99,77,2025-11-08T04:54:25Z,4490000,False,,,0,,SUB out: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT12M00.00S,2025-11-08T04:54:07.4Z,4,REGULAR,substitution,out,['startperiod'],1627741,,,1610612744,99,77,2025-11-08T04:54:25Z,4500000,False,,,0,,SUB out: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT12M00.00S,2025-11-08T04:54:07.4Z,4,REGULAR,substitution,in,['startperiod'],202685,,,1610612744,99,77,2025-11-08T04:54:25Z,4510000,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT12M00.00S,2025-11-08T04:54:07.4Z,4,REGULAR,substitution,in,['startperiod'],1642366,,,1610612744,99,77,2025-11-08T04:54:25Z,4520000,False,,,0,,SUB in: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT12M00.00S,2025-11-08T04:54:24.3Z,4,REGULAR,period,start,[],0,,,1610612744,99,77,2025-11-08T04:54:25Z,4530000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT11M49.00S,2025-11-08T04:54:35.1Z,4,REGULAR,3pt,Jump Shot,[],1630541,28.597240473061763,16.666666666666664,1610612744,99,77,2025-11-08T04:54:40Z,4540000,False,167.0,216.0,1,left,MISS M. Moody 27' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,27.31,Missed,,,,,,,,,,,,,,,,,,
461,PT11M44.00S,2025-11-08T04:54:40.1Z,4,REGULAR,rebound,defensive,[],203501,,,1610612743,99,77,2025-11-08T04:54:40Z,4550000,False,,,0,,T. Hardaway Jr. REBOUND (Off:1 Def:2),[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,460.0,3.0,2.0,1.0,,,,,,,,,
462,PT11M28.00S,2025-11-08T04:54:55.0Z,4,REGULAR,3pt,Jump Shot,[],202685,71.56701708278581,20.098039215686274,1610612743,99,77,2025-11-08T04:55:00Z,4560000,False,-150.0,215.0,1,right,MISS J. Valančiūnas 26' 3PT,[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Left Center,26.17,Missed,,,,,,,,,,,,,,,,,,
463,PT11M26.00S,2025-11-08T04:54:57.0Z,4,REGULAR,rebound,defensive,[],202710,,,1610612744,99,77,2025-11-08T04:55:00Z,4570000,False,,,0,,J. Butler III REBOUND (Off:0 Def:2),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Above the Break 3,24+ Left Center,,,,,,,,462.0,2.0,2.0,0.0,,,,,,,,,
464,PT11M10.00S,2025-11-08T04:55:12.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630541,9.674770039421814,37.254901960784316,1610612744,99,79,2025-11-08T04:56:28Z,4580000,False,64.0,38.0,1,left,M. Moody 7' driving floating Jump Shot (2 PTS) (P. Spencer 4 AST),"[1630541, 1630311]",1610612744.0,GSW,driving floating,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,7.44,Made,2.0,P. Spencer,1630311.0,4.0,,,,,,,,,,,,,,
466,PT10M56.00S,2025-11-08T04:55:30.2Z,4,REGULAR,foul,personal,['2freethrow'],1630541,,,1610612743,99,79,2025-11-08T04:55:59Z,4600000,False,,,0,,M. Moody shooting personal FOUL (1 PF) (Valančiūnas 2 FT),"[1630541, 202685]",1610612744.0,GSW,shooting,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628171.0,,,,,,,,,,1.0,0.0,Valančiūnas,202685.0
468,PT10M56.00S,2025-11-08T04:56:01.1Z,4,REGULAR,freethrow,1 of 2,[],202685,,,1610612743,100,79,2025-11-08T04:56:01Z,4620000,False,,,0,,J. Valančiūnas Free Throw 1 of 2 (9 PTS),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
469,PT10M56.00S,2025-11-08T04:56:20.0Z,4,REGULAR,freethrow,2 of 2,[],202685,,,1610612743,101,79,2025-11-08T04:56:20Z,4630000,False,,,0,,J. Valančiūnas Free Throw 2 of 2 (10 PTS),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
470,PT10M39.00S,2025-11-08T04:56:39.7Z,4,REGULAR,3pt,Jump Shot,[],203110,10.988830486202366,98.0392156862745,1610612744,101,79,2025-11-08T04:56:45Z,4640000,False,-240.0,51.0,1,left,MISS D. Green 24' 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Left Corner 3,24+ Left,24.55,Missed,,,,,,,,,,,,,,,,,,
471,PT10M36.00S,2025-11-08T04:56:42.7Z,4,REGULAR,rebound,offensive,[],202710,,,1610612744,101,79,2025-11-08T04:56:45Z,4650000,False,,,0,,J. Butler III REBOUND (Off:1 Def:2),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Left Corner 3,24+ Left,,,,,,,,470.0,3.0,2.0,1.0,,,,,,,,,
472,PT10M33.00S,2025-11-08T04:56:45.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1642366,6.652431011826544,48.529411764705884,1610612744,101,81,2025-11-08T04:57:02Z,4660000,False,7.0,10.0,1,left,Q. Post cutting DUNK (12 PTS) (J. Butler III 3 AST),"[1642366, 202710]",1610612744.0,GSW,cutting,,,Post,Q. Post,,,,,Restricted Area,0-8 Center,1.24,Made,12.0,J. Butler III,202710.0,3.0,,,,,,,,,,,,,,
474,PT10M12.00S,2025-11-08T04:57:06.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631212,87.86136662286465,43.872549019607845,1610612743,101,81,2025-11-08T04:57:14Z,4680000,False,-31.0,62.0,1,right,MISS P. Watson 6' driving floating Shot,[1631212],1610612743.0,DEN,driving floating,,,Watson,P. Watson,,,,,In The Paint (Non-RA),0-8 Center,6.88,Missed,,,,,,,,,,,,,,,,,,
475,PT10M10.00S,2025-11-08T04:57:08.3Z,4,REGULAR,rebound,offensive,[],202685,,,1610612743,101,81,2025-11-08T04:58:21Z,4690000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:2),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,474.0,3.0,2.0,1.0,,,,,,,,,
476,PT10M10.00S,2025-11-08T04:57:10.6Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202685,94.40999984741211,50.0,1610612743,103,81,2025-11-08T04:58:29Z,4700000,False,0.0,0.0,1,right,J. Valančiūnas tip Layup (12 PTS),[202685],1610612743.0,DEN,tip,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,0.0,Made,12.0,,,,,,,,,,,,,,,,,
477,PT09M57.00S,2025-11-08T04:57:21.1Z,4,REGULAR,turnover,bad pass,[],1630541,,,1610612744,103,81,2025-11-08T04:57:27Z,4710000,False,,,0,,M. Moody bad pass TURNOVER (1 TO),"[1630541, 1631212]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,1.0,Watson,1631212.0,,,,,,
478,PT09M57.00S,2025-11-08T04:57:21.1Z,4,REGULAR,steal,,[],1631212,,,1610612743,103,81,2025-11-08T04:57:23Z,4720000,False,,,0,,P. Watson STEAL (2 STL),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
479,PT09M52.00S,2025-11-08T04:57:25.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631212,92.85479632063075,49.754901960784316,1610612743,105,81,2025-11-08T04:57:33Z,4730000,False,-1.0,15.0,1,right,P. Watson running Layup (6 PTS) (J. Murray 8 AST),"[1631212, 1627750]",1610612743.0,DEN,running,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,1.47,Made,6.0,J. Murray,1627750.0,8.0,,,,,,,,,,,,,,
481,PT09M43.00S,2025-11-08T04:57:35.1Z,4,REGULAR,3pt,Jump Shot,[],1630311,6.389618922470433,95.83333333333334,1610612744,105,81,2025-11-08T04:59:17Z,4750000,False,-229.0,8.0,1,left,MISS P. Spencer step back 3PT,[1630311],1610612744.0,GSW,step back,,,Spencer,P. Spencer,,,,,Left Corner 3,24+ Left,22.93,Missed,,,,,,,,,,,,,,,,,,
482,PT09M39.00S,2025-11-08T04:57:38.3Z,4,REGULAR,rebound,offensive,[],1642366,,,1610612744,105,81,2025-11-08T04:57:38Z,4760000,False,,,0,,Q. Post REBOUND (Off:2 Def:1),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Left Corner 3,24+ Left,,,,,,,,481.0,3.0,1.0,2.0,,,,,,,,,
483,PT09M35.00S,2025-11-08T04:57:42.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1642366,9.674770039421814,46.568627450980394,1610612744,105,83,2025-11-08T05:00:59Z,4770000,False,17.0,38.0,1,left,Q. Post driving floating Jump Shot (14 PTS),[1642366],1610612744.0,GSW,driving floating,,,Post,Q. Post,,,,,Restricted Area,0-8 Center,4.21,Made,14.0,,,,,,,,,,,,,,,,,
484,PT09M14.00S,2025-11-08T04:58:04.1Z,4,REGULAR,3pt,Jump Shot,[],1631212,65.91655716162943,59.80392156862745,1610612743,108,83,2025-11-08T04:58:11Z,4780000,False,49.0,268.0,1,right,P. Watson 27' 3PT step back (9 PTS) (J. Valančiūnas 1 AST),"[1631212, 202685]",1610612743.0,DEN,step back,,,Watson,P. Watson,,,,,Above the Break 3,24+ Center,27.23,Made,9.0,J. Valančiūnas,202685.0,1.0,,,,,,,,,,,,,,
486,PT09M03.00S,2025-11-08T04:58:22.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,108,83,2025-11-08T04:58:22Z,4800000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT09M03.00S,2025-11-08T05:01:15.4Z,4,REGULAR,substitution,out,[],1627750,,,1610612744,108,83,2025-11-08T05:01:34Z,4810000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT09M03.00S,2025-11-08T05:01:15.4Z,4,REGULAR,substitution,out,[],1630541,,,1610612744,108,83,2025-11-08T05:01:34Z,4820000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT09M03.00S,2025-11-08T05:01:15.4Z,4,REGULAR,substitution,out,[],202710,,,1610612744,108,83,2025-11-08T05:01:34Z,4830000,False,,,0,,SUB out: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT09M03.00S,2025-11-08T05:01:15.4Z,4,REGULAR,substitution,out,[],203110,,,1610612744,108,83,2025-11-08T05:01:34Z,4840000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT09M03.00S,2025-11-08T05:01:15.4Z,4,REGULAR,substitution,out,[],1630311,,,1610612744,108,83,2025-11-08T05:01:34Z,4850000,False,,,0,,SUB out: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT09M03.00S,2025-11-08T05:01:15.4Z,4,REGULAR,substitution,out,[],1642366,,,1610612744,108,83,2025-11-08T05:01:34Z,4860000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT09M03.00S,2025-11-08T05:01:15.4Z,4,REGULAR,substitution,in,[],1631128,,,1610612744,108,83,2025-11-08T05:01:34Z,4870000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT09M03.00S,2025-11-08T05:01:15.4Z,4,REGULAR,substitution,in,[],1642954,,,1610612744,108,83,2025-11-08T05:01:34Z,4880000,False,,,0,,SUB in: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT09M03.00S,2025-11-08T05:01:15.4Z,4,REGULAR,substitution,in,[],1631218,,,1610612744,108,83,2025-11-08T05:01:34Z,4890000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT09M03.00S,2025-11-08T05:01:15.4Z,4,REGULAR,substitution,in,[],1627741,,,1610612744,108,83,2025-11-08T05:01:34Z,4900000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT09M03.00S,2025-11-08T05:01:15.4Z,4,REGULAR,substitution,in,[],1641764,,,1610612744,108,83,2025-11-08T05:01:34Z,4910000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT09M03.00S,2025-11-08T05:01:15.4Z,4,REGULAR,substitution,in,[],1630228,,,1610612744,108,83,2025-11-08T05:01:34Z,4920000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT08M54.00S,2025-11-08T05:02:15.7Z,4,REGULAR,3pt,Jump Shot,[],1630228,5.601182654402102,96.81372549019608,1610612744,108,83,2025-11-08T05:03:16Z,4940000,False,-234.0,0.0,1,left,MISS J. Kuminga 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Left Corner 3,24+ Left,23.41,Missed,,,,,,,,,,,,,,,,,,
501,PT08M50.00S,2025-11-08T05:02:19.7Z,4,REGULAR,rebound,defensive,[],202685,,,1610612743,108,83,2025-11-08T05:03:16Z,4950000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:3),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Left Corner 3,24+ Left,,,,,,,,500.0,4.0,3.0,1.0,,,,,,,,,
502,PT08M32.00S,2025-11-08T05:02:34.6Z,4,REGULAR,turnover,out-of-bounds,[],1628971,,,1610612743,108,83,2025-11-08T05:02:43Z,4960000,False,,,0,,B. Brown bad pass out-of-bounds TURNOVER (1 TO),[1628971],1610612743.0,DEN,bad pass,,,Brown,B. Brown,,,,,Mid-Range,8-16 Center,,,,,,,1148.0,,,,,1.0,,,,,,,,
503,PT08M22.00S,2025-11-08T05:02:54.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641764,5.863994743758213,53.67647058823529,1610612744,108,85,2025-11-08T05:03:02Z,4970000,False,-18.0,3.0,1,left,B. Podziemski driving finger roll Layup (7 PTS),[1641764],1610612744.0,GSW,driving finger roll,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,1.86,Made,7.0,,,,,,,,,,,,,,,,,
504,PT08M02.00S,2025-11-08T05:03:15.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,91.27792378449409,48.28431372549019,1610612743,108,85,2025-11-08T05:03:19Z,4980000,False,-9.0,29.0,1,right,MISS B. Brown Layup - blocked,"[1628971, 1631218]",1610612743.0,DEN,,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,3.07,Missed,,,,,,,,,,,,,Jackson-Davis,1631218.0,,,,
505,PT08M02.00S,2025-11-08T05:03:15.1Z,4,REGULAR,block,,[],1631218,,,1610612743,108,85,2025-11-08T05:03:17Z,4990000,False,,,0,,T. Jackson-Davis BLOCK (2 BLK),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
506,PT08M00.00S,2025-11-08T05:03:17.1Z,4,REGULAR,rebound,defensive,[],1631218,,,1610612744,108,85,2025-11-08T05:03:19Z,5000000,False,,,0,,T. Jackson-Davis REBOUND (Off:2 Def:1),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,,,,,504.0,3.0,1.0,2.0,,,,,,,,,
507,PT07M56.00S,2025-11-08T05:03:21.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1641764,26.757555847568987,18.872549019607842,1610612744,108,85,2025-11-08T05:05:16Z,5010000,False,156.0,199.0,1,left,MISS B. Podziemski 25' running pullup 3PT,[1641764],1610612744.0,GSW,running pullup,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,25.26,Missed,,,,,,,,,,,,,,,,,,
508,PT07M52.00S,2025-11-08T05:03:25.7Z,4,REGULAR,rebound,defensive,[],1631212,,,1610612743,108,85,2025-11-08T05:03:30Z,5020000,False,,,0,,P. Watson REBOUND (Off:0 Def:2),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Right Center,,,,,,,,507.0,2.0,2.0,0.0,,,,,,,,,
509,PT07M45.00S,2025-11-08T05:03:34.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,91.93495400788436,43.13725490196079,1610612743,108,85,2025-11-08T05:03:41Z,5030000,False,-34.0,23.0,1,right,MISS B. Brown driving Layup - blocked,"[1628971, 1641764]",1610612743.0,DEN,driving,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,4.15,Missed,,,,,,,,,,,,,Podziemski,1641764.0,,,,
510,PT07M45.00S,2025-11-08T05:03:34.3Z,4,REGULAR,block,,[],1641764,,,1610612743,108,85,2025-11-08T05:03:37Z,5040000,False,,,0,,B. Podziemski BLOCK (1 BLK),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
511,PT07M45.00S,2025-11-08T05:03:34.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612743,108,85,2025-11-08T05:03:41Z,5050000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,509.0,,,,,,,,,,,,
513,PT07M40.00S,2025-11-08T05:04:03.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203501,68.15045992115637,29.901960784313726,1610612743,108,85,2025-11-08T05:04:07Z,5070000,False,-100.0,247.0,1,right,MISS T. Hardaway Jr. 26' 3PT,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,26.66,Missed,,,,,,,,,,,,,,,,,,
514,PT07M37.00S,2025-11-08T05:04:06.2Z,4,REGULAR,rebound,offensive,[],202685,,,1610612743,108,85,2025-11-08T05:04:07Z,5080000,False,,,0,,J. Valančiūnas REBOUND (Off:2 Def:3),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Left Center,,,,,,,,513.0,5.0,3.0,2.0,,,,,,,,,
515,PT07M36.00S,2025-11-08T05:04:06.9Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",202685,92.72339027595268,47.30392156862745,1610612743,110,85,2025-11-08T05:04:10Z,5090000,False,-13.0,16.0,1,right,J. Valančiūnas Hook (14 PTS),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,2.09,Made,14.0,,,,,,,,,,,,,,,,,
516,PT07M21.00S,2025-11-08T05:04:24.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641764,7.966491458607096,57.84313725490197,1610612744,110,85,2025-11-08T05:07:41Z,5100000,False,-39.0,22.0,1,left,MISS B. Podziemski driving Layup,[1641764],1610612744.0,GSW,driving,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,4.51,Missed,,,,,,,,,,,,,,,,,,
517,PT07M19.00S,2025-11-08T05:04:26.4Z,4,REGULAR,rebound,offensive,[],1631218,,,1610612744,110,85,2025-11-08T05:07:41Z,5110000,False,,,0,,T. Jackson-Davis REBOUND (Off:3 Def:1),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,516.0,4.0,1.0,3.0,,,,,,,,,
528,PT07M18.00S,2025-11-08T05:04:32.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631218,7.095926412614981,46.737132352941174,1610612744,110,85,2025-11-08T05:06:24Z,5115000,False,16.0,14.0,1,left,MISS T. Jackson-Davis tip Layup,[1631218],1610612744.0,GSW,tip,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,2.16,Missed,,,,,,,,,,,,,,,,,,
529,PT07M18.00S,2025-11-08T05:04:32.8Z,4,REGULAR,rebound,defensive,[],1631212,,,1610612743,110,85,2025-11-08T05:06:24Z,5117500,False,,,0,,P. Watson REBOUND (Off:0 Def:3),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,,,,,,528.0,3.0,3.0,0.0,,,,,,,,,
518,PT07M02.00S,2025-11-08T05:04:41.2Z,4,REGULAR,3pt,Jump Shot,[],203501,94.03745072273325,5.147058823529411,1610612743,113,85,2025-11-08T05:04:46Z,5120000,False,-224.0,4.0,1,right,T. Hardaway Jr. 3PT  (7 PTS) (C. Braun 4 AST),"[203501, 1631128]",1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Left Corner 3,24+ Left,22.43,Made,7.0,C. Braun,1631128.0,4.0,,,,,,,,,,,,,,
