actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
260,PT05M38.00S,2026-04-09T01:54:52.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631128,94.82588699080158,48.28431372549019,1610612743,50,56,2026-04-09T01:56:10Z,2570000,False,-9.0,-4.0,1,right,C. Braun running Layup (6 PTS) (A. Gordon 2 AST),"[1631128, 203932]",1610612743.0,DEN,running,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,0.94,Made,,,,,,,,,6.0,A. Gordon,203932.0,2.0,,,,
262,PT05M38.00S,2026-04-09T01:54:57.5Z,2,REGULAR,foul,personal,['1freethrow'],1642380,,,1610612743,50,56,2026-04-09T01:55:21Z,2590000,False,,,0,,A. Bal shooting personal FOUL (1 PF) (Braun 1 FT),"[1642380, 1631128]",1610612763.0,MEM,shooting,,,Bal,A. Bal,,,,,Restricted Area,0-8 Center,202041.0,,,,,,,,1.0,0.0,Braun,1631128.0,,,,,,,,
264,PT05M38.00S,2026-04-09T01:55:32.5Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1631128,,,1610612743,50,56,2026-04-09T01:55:37Z,2610000,False,,,0,,MISS C. Braun Free Throw 1 of 1,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
265,PT05M37.00S,2026-04-09T01:55:33.5Z,2,REGULAR,rebound,defensive,[],1641727,,,1610612763,50,56,2026-04-09T01:56:26Z,2620000,False,,,0,,D. Whitehead REBOUND (Off:1 Def:4),[1641727],1610612763.0,MEM,,,,Whitehead,D. Whitehead,,,,,,,,,,,264.0,5.0,4.0,1.0,,,,,,,,,,,,
266,PT05M28.00S,2026-04-09T01:55:40.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642942,13.87976346911958,43.38235294117647,1610612763,50,56,2026-04-09T01:56:40Z,2630000,False,33.0,78.0,1,left,MISS J. Mashack 8' driving floating Shot,[1642942],1610612763.0,MEM,driving floating,,,Mashack,J. Mashack,,,,,In The Paint (Non-RA),8-16 Center,,,8.47,Missed,,,,,,,,,,,,,,,,
267,PT05M25.00S,2026-04-09T01:55:43.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612743,50,56,2026-04-09T01:56:40Z,2640000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,266.0,,,,,,,,,,,,,,,
269,PT05M18.00S,2026-04-09T01:55:54.4Z,2,REGULAR,foul,personal,[],1631351,,,1610612743,50,56,2026-04-09T01:56:03Z,2660000,False,,,0,,L. Williamson personal FOUL (1 PF),"[1631351, 1627750]",1610612763.0,MEM,,,,Williamson,L. Williamson,,,,,Above the Break 3,24+ Right Center,202041.0,,,,,,,,1.0,0.0,Murray,1627750.0,,,,,,,,
271,PT05M14.00S,2026-04-09T01:56:14.7Z,2,REGULAR,3pt,Jump Shot,[],1627750,67.23061760840999,69.36274509803921,1610612743,53,56,2026-04-09T01:56:20Z,2680000,False,97.0,256.0,1,right,J. Murray 27' 3PT step back (18 PTS),[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,,,27.32,Made,,,,,,,,,18.0,,,,,,,
272,PT05M02.00S,2026-04-09T01:56:26.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1643253,6.389618922470433,47.05882352941176,1610612763,53,58,2026-04-09T01:56:32Z,2690000,False,15.0,8.0,1,left,T. Okani driving reverse Layup (5 PTS) (J. Mashack 2 AST),"[1643253, 1642942]",1610612763.0,MEM,driving reverse,,,Okani,T. Okani,,,,,Restricted Area,0-8 Center,,,1.65,Made,,,,,,,,,5.0,J. Mashack,1642942.0,2.0,,,,
273,PT04M57.00S,2026-04-09T01:56:33.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,95.3515111695138,48.28431372549019,1610612743,55,58,2026-04-09T01:58:15Z,2700000,False,-9.0,-9.0,1,right,B. Brown driving Layup (5 PTS) (N. Jokić 3 AST),"[1628971, 203999]",1610612743.0,DEN,driving,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,1.23,Made,,,,,,,,,5.0,N. Jokić,203999.0,3.0,,,,
274,PT04M57.00S,2026-04-09T01:56:41.3Z,2,REGULAR,foul,personal,['1freethrow'],1641727,,,1610612743,55,58,2026-04-09T01:57:00Z,2710000,False,,,0,,D. Whitehead shooting personal FOUL (4 PF) (Brown 1 FT),"[1641727, 1628971]",1610612763.0,MEM,shooting,,,Whitehead,D. Whitehead,,,,,Restricted Area,0-8 Center,202037.0,,,,,,,,4.0,0.0,Brown,1628971.0,,,,,,,,
276,PT04M57.00S,2026-04-09T01:57:07.3Z,2,REGULAR,substitution,out,[],1641727,,,1610612743,55,58,2026-04-09T01:57:20Z,2730000,False,,,0,,SUB out: D. Whitehead,[1641727],1610612763.0,MEM,,,,Whitehead,D. Whitehead,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT04M57.00S,2026-04-09T01:57:07.3Z,2,REGULAR,substitution,in,[],201959,,,1610612743,55,58,2026-04-09T01:57:20Z,2740000,False,,,0,,SUB in: T. Gibson,[201959],1610612763.0,MEM,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M57.00S,2026-04-09T01:57:18.9Z,2,REGULAR,freethrow,1 of 1,[],1628971,,,1610612743,55,58,2026-04-09T01:57:22Z,2750000,False,,,0,,MISS B. Brown Free Throw 1 of 1,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
279,PT04M55.00S,2026-04-09T01:57:20.9Z,2,REGULAR,rebound,defensive,[],201959,,,1610612763,55,58,2026-04-09T01:57:22Z,2760000,False,,,0,,T. Gibson REBOUND (Off:0 Def:1),[201959],1610612763.0,MEM,,,,Gibson,T. Gibson,,,,,,,,,,,278.0,1.0,1.0,0.0,,,,,,,,,,,,
281,PT04M35.00S,2026-04-09T01:57:40.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201959,14.668199737187912,48.28431372549019,1610612763,55,60,2026-04-09T01:57:43Z,2770000,False,9.0,85.0,1,left,T. Gibson 8' floating Jump Shot (2 PTS) (T. Okani 1 AST),"[201959, 1643253]",1610612763.0,MEM,floating,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),8-16 Center,,,8.58,Made,,,,,,,,,2.0,T. Okani,1643253.0,1.0,,,,
283,PT04M28.00S,2026-04-09T01:57:47.0Z,2,REGULAR,3pt,Jump Shot,[],1627750,66.5735873850197,53.18627450980392,1610612743,55,60,2026-04-09T01:57:51Z,2790000,False,16.0,262.0,1,right,MISS J. Murray 26' pullup 3PT,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,,,26.22,Missed,,,,,,,,,,,,,,,,
284,PT04M24.00S,2026-04-09T01:57:51.0Z,2,REGULAR,rebound,defensive,[],1631351,,,1610612763,55,60,2026-04-09T01:57:51Z,2800000,False,,,0,,L. Williamson REBOUND (Off:3 Def:1),[1631351],1610612763.0,MEM,,,,Williamson,L. Williamson,,,,,Above the Break 3,24+ Center,,,,,283.0,4.0,1.0,3.0,,,,,,,,,,,,
285,PT04M13.00S,2026-04-09T01:58:03.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201959,11.514454664914586,63.23529411764706,1610612763,55,60,2026-04-09T02:00:00Z,2810000,False,-66.0,56.0,1,left,MISS T. Gibson 8' pullup Shot,[201959],1610612763.0,MEM,pullup,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),8-16 Left,,,8.65,Missed,,,,,,,,,,,,,,,,
286,PT04M12.00S,2026-04-09T01:58:04.5Z,2,REGULAR,rebound,defensive,[],1631128,,,1610612743,55,60,2026-04-09T02:00:00Z,2820000,False,,,0,,C. Braun REBOUND (Off:0 Def:1),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),8-16 Left,,,,,285.0,1.0,1.0,0.0,,,,,,,,,,,,
288,PT03M48.00S,2026-04-09T01:58:27.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631128,95.0886990801577,44.36274509803921,1610612743,57,60,2026-04-09T01:58:31Z,2830000,False,-28.0,-6.0,1,right,C. Braun cutting Layup (8 PTS) (N. Jokić 4 AST),"[1631128, 203999]",1610612743.0,DEN,cutting,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,2.89,Made,,,,,,,,,8.0,N. Jokić,203999.0,4.0,,,,
290,PT03M35.00S,2026-04-09T01:58:42.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201959,17.95335085413929,62.254901960784316,1610612763,57,60,2026-04-09T02:00:47Z,2850000,False,-61.0,116.0,1,left,MISS T. Gibson 13' Jump Shot,[201959],1610612763.0,MEM,,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),8-16 Center,,,13.15,Missed,,,,,,,,,,,,,,,,
291,PT03M33.00S,2026-04-09T01:58:44.6Z,2,REGULAR,rebound,defensive,[],1627750,,,1610612743,57,60,2026-04-09T02:00:47Z,2860000,False,,,0,,J. Murray REBOUND (Off:0 Def:3),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,290.0,3.0,3.0,0.0,,,,,,,,,,,,
292,PT03M26.00S,2026-04-09T01:58:51.8Z,2,REGULAR,turnover,out-of-bounds,[],203999,,,1610612743,57,60,2026-04-09T02:01:09Z,2870000,False,,,0,,N. Jokić bad pass out-of-bounds TURNOVER (1 TO),[203999],1610612743.0,DEN,bad pass,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Left Center,,1.0,,,,,,,,,,,,,,,,,,
293,PT03M26.00S,2026-04-09T01:58:56.2Z,2,REGULAR,substitution,out,[],1628971,,,1610612763,57,60,2026-04-09T01:59:00Z,2880000,False,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT03M26.00S,2026-04-09T01:58:56.2Z,2,REGULAR,substitution,in,[],1629661,,,1610612763,57,60,2026-04-09T01:59:00Z,2890000,False,,,0,,SUB in: C. Johnson,[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M12.00S,2026-04-09T01:59:20.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631351,26.757555847568987,12.745098039215685,1610612763,57,60,2026-04-09T02:01:25Z,2900000,False,186.0,199.0,1,left,MISS L. Williamson 27' pullup 3PT,[1631351],1610612763.0,MEM,pullup,,,Williamson,L. Williamson,,,,,Above the Break 3,24+ Right Center,,,27.26,Missed,,,,,,,,,,,,,,,,
296,PT03M09.00S,2026-04-09T01:59:23.8Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,57,60,2026-04-09T01:59:24Z,2910000,False,,,0,,N. Jokić REBOUND (Off:2 Def:3),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Right Center,,,,,295.0,5.0,3.0,2.0,,,,,,,,,,,,
297,PT03M05.00S,2026-04-09T01:59:28.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631128,92.32917214191852,58.57843137254902,1610612743,59,60,2026-04-09T02:01:43Z,2920000,False,43.0,20.0,1,right,C. Braun running Layup (10 PTS) (N. Jokić 5 AST),"[1631128, 203999]",1610612743.0,DEN,running,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,,,4.72,Made,,,,,,,,,10.0,N. Jokić,203999.0,5.0,,,,
299,PT02M43.00S,2026-04-09T01:59:49.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203932,,,1610612763,59,60,2026-04-09T02:00:25Z,2940000,False,,,0,,A. Gordon shooting personal FOUL (1 PF) (Okani 2 FT),"[203932, 1643253]",1610612743.0,DEN,shooting,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,203593.0,,,,,,,,1.0,0.0,Okani,1643253.0,,,,,,,,
301,PT02M43.00S,2026-04-09T02:00:25.8Z,2,REGULAR,freethrow,1 of 2,[],1643253,,,1610612763,59,60,2026-04-09T02:00:25Z,2960000,False,,,0,,MISS T. Okani Free Throw 1 of 2,[1643253],1610612763.0,MEM,,,,Okani,T. Okani,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
302,PT02M43.00S,2026-04-09T02:00:25.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,59,60,2026-04-09T02:00:25Z,2970000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,301.0,,,,,,,,,,,,,,,
303,PT02M43.00S,2026-04-09T02:00:45.2Z,2,REGULAR,freethrow,2 of 2,[],1643253,,,1610612763,59,60,2026-04-09T02:00:45Z,2980000,False,,,0,,MISS T. Okani Free Throw 2 of 2,[1643253],1610612763.0,MEM,,,,Okani,T. Okani,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
304,PT02M40.00S,2026-04-09T02:00:46.4Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,59,60,2026-04-09T02:00:46Z,2990000,False,,,0,,A. Gordon REBOUND (Off:0 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,303.0,1.0,1.0,0.0,,,,,,,,,,,,
305,PT02M29.00S,2026-04-09T02:01:00.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201959,,,1610612743,59,60,2026-04-09T02:01:28Z,3000000,False,,,0,,T. Gibson shooting personal FOUL (1 PF) (Murray 2 FT),"[201959, 1627750]",1610612763.0,MEM,shooting,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),0-8 Center,203593.0,,,,,,,,1.0,0.0,Murray,1627750.0,,,,,,,,
307,PT02M29.00S,2026-04-09T02:01:29.1Z,2,REGULAR,freethrow,1 of 2,[],1627750,,,1610612743,60,60,2026-04-09T02:01:29Z,3020000,False,,,0,,J. Murray Free Throw 1 of 2 (19 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,Made,,,,,,,,,19.0,,,,,,,
308,PT02M29.00S,2026-04-09T02:01:45.4Z,2,REGULAR,freethrow,2 of 2,[],1627750,,,1610612743,61,60,2026-04-09T02:01:45Z,3030000,False,,,0,,J. Murray Free Throw 2 of 2 (20 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,Made,,,,,,,,,20.0,,,,,,,
309,PT02M17.00S,2026-04-09T02:01:58.9Z,2,REGULAR,turnover,bad pass,[],1631351,,,1610612763,61,60,2026-04-09T02:02:12Z,3040000,False,,,0,,L. Williamson bad pass TURNOVER (2 TO),"[1631351, 203999]",1610612763.0,MEM,,,,Williamson,L. Williamson,,,,,Restricted Area,0-8 Center,,2.0,,,,,,,,,,,,,,,Jokić,203999.0,,
310,PT02M17.00S,2026-04-09T02:01:58.9Z,2,REGULAR,steal,,[],203999,,,1610612743,61,60,2026-04-09T02:02:00Z,3050000,False,,,0,,N. Jokić STEAL (2 STL),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
311,PT02M13.00S,2026-04-09T02:02:02.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631128,96.66557161629436,50.0,1610612743,63,60,2026-04-09T02:02:18Z,3060000,False,0.0,-21.0,1,right,C. Braun running Layup (12 PTS) (N. Jokić 6 AST),"[1631128, 203999]",1610612743.0,DEN,running,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,,,2.12,Made,,,,,,,,,12.0,N. Jokić,203999.0,6.0,,,,
313,PT02M12.00S,2026-04-09T02:02:14.1Z,2,REGULAR,timeout,full,['team'],0,,,1610612763,63,60,2026-04-09T02:02:14Z,3080000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT01M51.00S,2026-04-09T02:04:08.7Z,2,REGULAR,3pt,Jump Shot,[],1642380,32.013797634691194,77.69607843137256,1610612763,63,63,2026-04-09T02:04:16Z,3090000,False,-138.0,248.0,1,left,A. Bal 28' 3PT step back (6 PTS),[1642380],1610612763.0,MEM,step back,,,Bal,A. Bal,,,,,Above the Break 3,24+ Left Center,,,28.44,Made,,,,,,,,,6.0,,,,,,,
316,PT01M39.00S,2026-04-09T02:04:21.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,92.9862023653088,52.20588235294118,1610612743,65,63,2026-04-09T02:04:27Z,3110000,False,11.0,13.0,1,right,C. Johnson cutting Layup (6 PTS) (N. Jokić 7 AST),"[1629661, 203999]",1610612743.0,DEN,cutting,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,1.73,Made,,,,,,,,,6.0,N. Jokić,203999.0,7.0,,,,
318,PT01M26.00S,2026-04-09T02:04:35.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642380,16.507884362680684,42.64705882352941,1610612763,65,63,2026-04-09T02:05:31Z,3130000,False,37.0,103.0,1,left,MISS A. Bal 10' pullup Shot,[1642380],1610612763.0,MEM,pullup,,,Bal,A. Bal,,,,,In The Paint (Non-RA),8-16 Center,,,10.91,Missed,,,,,,,,,,,,,,,,
319,PT01M24.00S,2026-04-09T02:04:37.7Z,2,REGULAR,rebound,offensive,[],201959,,,1610612763,65,63,2026-04-09T02:05:31Z,3140000,False,,,0,,T. Gibson REBOUND (Off:1 Def:1),[201959],1610612763.0,MEM,,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),8-16 Center,,,,,318.0,2.0,1.0,1.0,,,,,,,,,,,,
320,PT01M18.00S,2026-04-09T02:04:42.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1642942,31.882391590013142,38.48039215686275,1610612763,65,63,2026-04-09T02:04:46Z,3150000,False,58.0,247.0,1,left,MISS J. Mashack 25' 3PT,[1642942],1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,Above the Break 3,24+ Center,,,25.38,Missed,,,,,,,,,,,,,,,,
321,PT01M15.00S,2026-04-09T02:04:45.3Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,65,63,2026-04-09T02:04:46Z,3160000,False,,,0,,N. Jokić REBOUND (Off:2 Def:4),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,,,,,320.0,6.0,4.0,2.0,,,,,,,,,,,,
322,PT01M11.00S,2026-04-09T02:04:50.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203932,68.67608409986859,70.58823529411765,1610612743,65,63,2026-04-09T02:06:01Z,3170000,False,103.0,242.0,1,right,MISS A. Gordon 26' running 3PT,[203932],1610612743.0,DEN,running,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Right Center,,,26.29,Missed,,,,,,,,,,,,,,,,
323,PT01M09.00S,2026-04-09T02:04:52.6Z,2,REGULAR,rebound,defensive,[],1642942,,,1610612763,65,63,2026-04-09T02:06:01Z,3180000,False,,,0,,J. Mashack REBOUND (Off:0 Def:2),[1642942],1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,Above the Break 3,24+ Right Center,,,,,322.0,2.0,2.0,0.0,,,,,,,,,,,,
324,PT00M59.10S,2026-04-09T02:05:01.2Z,2,REGULAR,3pt,Jump Shot,[],1643253,5.995400788436268,2.696078431372549,1610612763,65,66,2026-04-09T02:05:05Z,3190000,False,237.0,4.0,1,left,T. Okani 3PT  (8 PTS) (J. Mashack 3 AST),"[1643253, 1642942]",1610612763.0,MEM,,,,Okani,T. Okani,,,,,Right Corner 3,24+ Right,,,23.65,Made,,,,,,,,,8.0,J. Mashack,1642942.0,3.0,,,,
326,PT00M46.10S,2026-04-09T02:05:17.5Z,2,REGULAR,3pt,Jump Shot,[],1629661,87.86136662286465,96.81372549019608,1610612743,68,66,2026-04-09T02:05:21Z,3210000,False,234.0,62.0,1,right,C. Johnson 24' 3PT  (9 PTS) (A. Gordon 3 AST),"[1629661, 203932]",1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,Right Corner 3,24+ Right,,,24.21,Made,,,,,,,,,9.0,A. Gordon,203932.0,3.0,,,,
328,PT00M30.30S,2026-04-09T02:05:36.8Z,2,REGULAR,3pt,Jump Shot,[],1631351,27.151773981603156,80.3921568627451,1610612763,68,69,2026-04-09T02:09:55Z,3230000,False,-152.0,203.0,1,left,L. Williamson 25' 3PT  (9 PTS) (J. Mashack 4 AST),"[1631351, 1642942]",1610612763.0,MEM,,,,Williamson,L. Williamson,,,,,Above the Break 3,24+ Left Center,,,25.34,Made,,,,,,,,,9.0,J. Mashack,1642942.0,4.0,,,,
330,PT00M30.30S,2026-04-09T02:05:41.4Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629661,,,1610612763,68,69,2026-04-09T02:06:07Z,3250000,False,,,0,,C. Johnson shooting personal FOUL (1 PF) (Williamson 1 FT),"[1629661, 1631351]",1610612743.0,DEN,shooting,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,203593.0,,,,,,,,1.0,0.0,Williamson,1631351.0,,,,,,,,
332,PT00M30.30S,2026-04-09T02:06:08.4Z,2,REGULAR,freethrow,1 of 1,[],1631351,,,1610612763,68,70,2026-04-09T02:09:18Z,3270000,False,,,0,,L. Williamson Free Throw 1 of 1 (10 PTS),[1631351],1610612763.0,MEM,,,,Williamson,L. Williamson,,,,,,,,,,Made,,,,,,,,,10.0,,,,,,,
333,PT00M12.40S,2026-04-09T02:06:28.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,93.11760840998686,51.470588235294116,1610612743,68,70,2026-04-09T02:07:14Z,3280000,False,7.0,12.0,1,right,MISS A. Gordon cutting DUNK,[203932],1610612743.0,DEN,cutting,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,1.43,Missed,,,,,,,,,,,,,,,,
334,PT00M11.00S,2026-04-09T02:06:29.4Z,2,REGULAR,rebound,defensive,[],1642380,,,1610612763,68,70,2026-04-09T02:07:19Z,3290000,False,,,0,,A. Bal REBOUND (Off:1 Def:3),[1642380],1610612763.0,MEM,,,,Bal,A. Bal,,,,,Restricted Area,0-8 Center,,,,,333.0,4.0,3.0,1.0,,,,,,,,,,,,
335,PT00M01.30S,2026-04-09T02:06:42.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1631351,6.389618922470433,43.872549019607845,1610612763,68,72,2026-04-09T02:08:02Z,3300000,False,31.0,8.0,1,left,L. Williamson driving Hook (12 PTS),[1631351],1610612763.0,MEM,driving,,,Williamson,L. Williamson,,,,,Restricted Area,0-8 Center,,,3.15,Made,,,,,,,,,12.0,,,,,,,
336,PT00M00.20S,2026-04-09T02:06:46.9Z,2,REGULAR,heave,,[],0,,,1610612743,68,72,2026-04-09T02:08:41Z,3310000,False,,,0,,DEN Heave,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Right Center,,,49.6,,,,,,,,,,,,,,,,,
337,PT00M00.10S,2026-04-09T02:06:47.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,68,72,2026-04-09T02:08:11Z,3320000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,336.0,,,,,,,,,,,,,,,
338,PT00M00.00S,2026-04-09T02:07:04.7Z,2,REGULAR,period,end,[],0,,,1610612743,68,72,2026-04-09T02:07:04Z,3330000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2026-04-09T02:22:11.0Z,3,REGULAR,substitution,out,['startperiod'],1631351,,,1610612743,68,72,2026-04-09T02:22:21Z,3340000,False,,,0,,SUB out: L. Williamson,[1631351],1610612763.0,MEM,,,,Williamson,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2026-04-09T02:22:11.0Z,3,REGULAR,substitution,out,['startperiod'],1642380,,,1610612743,68,72,2026-04-09T02:22:21Z,3350000,False,,,0,,SUB out: A. Bal,[1642380],1610612763.0,MEM,,,,Bal,A. Bal,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2026-04-09T02:22:11.0Z,3,REGULAR,substitution,out,['startperiod'],201959,,,1610612743,68,72,2026-04-09T02:22:21Z,3360000,False,,,0,,SUB out: T. Gibson,[201959],1610612763.0,MEM,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2026-04-09T02:22:11.0Z,3,REGULAR,substitution,in,['startperiod'],1642383,,,1610612743,68,72,2026-04-09T02:22:21Z,3370000,False,,,0,,SUB in: W. Clayton Jr.,[1642383],1610612763.0,MEM,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2026-04-09T02:22:11.0Z,3,REGULAR,substitution,in,['startperiod'],1641707,,,1610612743,68,72,2026-04-09T02:22:21Z,3380000,False,,,0,,SUB in: T. Hendricks,[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2026-04-09T02:22:11.0Z,3,REGULAR,substitution,in,['startperiod'],1642907,,,1610612743,68,72,2026-04-09T02:22:21Z,3390000,False,,,0,,SUB in: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2026-04-09T02:22:14.0Z,3,REGULAR,period,start,[],0,,,1610612763,68,72,2026-04-09T02:22:22Z,3400000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT11M44.00S,2026-04-09T02:22:31.0Z,3,REGULAR,3pt,Jump Shot,[],1642383,82.9993429697766,3.9215686274509802,1610612763,68,72,2026-04-09T02:22:53Z,3410000,False,-230.0,107.0,1,right,MISS W. Clayton Jr. 25' step back 3PT,[1642383],1610612763.0,MEM,step back,,,Clayton Jr.,W. Clayton Jr.,,,,,Above the Break 3,24+ Left Center,,,25.42,Missed,,,,,,,,,,,,,,,,
347,PT11M42.00S,2026-04-09T02:22:33.0Z,3,REGULAR,rebound,offensive,[],1641707,,,1610612763,68,72,2026-04-09T02:22:53Z,3420000,False,,,0,,T. Hendricks REBOUND (Off:2 Def:1),[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Left Center,,,,,346.0,3.0,1.0,2.0,,,,,,,,,,,,
