actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
70,PT06M27.00S,2025-12-26T03:54:07.6Z,1,REGULAR,substitution,out,[],203501,,,1610612750,9,10,2025-12-26T03:54:45Z,690000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M27.00S,2025-12-26T03:54:07.6Z,1,REGULAR,substitution,in,[],1628971,,,1610612750,9,10,2025-12-26T03:54:45Z,700000,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M27.00S,2025-12-26T03:55:10.7Z,1,REGULAR,freethrow,1 of 3,[],1630162,,,1610612750,9,11,2025-12-26T03:55:45Z,710000,False,,,0,,A. Edwards Free Throw 1 of 3 (7 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,7.0,,,,,,,,,,,,,,,,
73,PT06M27.00S,2025-12-26T03:55:10.7Z,1,REGULAR,freethrow,2 of 3,[],1630162,,,1610612750,9,12,2025-12-26T03:55:45Z,720000,False,,,0,,A. Edwards Free Throw 2 of 3 (8 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,8.0,,,,,,,,,,,,,,,,
74,PT06M27.00S,2025-12-26T03:55:10.7Z,1,REGULAR,freethrow,3 of 3,[],1630162,,,1610612750,9,12,2025-12-26T03:55:45Z,730000,False,,,0,,MISS A. Edwards Free Throw 3 of 3,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
75,PT06M25.00S,2025-12-26T03:55:12.7Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,9,12,2025-12-26T03:55:45Z,740000,False,,,0,,N. Jokić REBOUND (Off:0 Def:3),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,74.0,,,,,,,,,,,3.0,3.0,0.0,,,,
76,PT06M12.00S,2025-12-26T03:55:55.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642461,6.258212877792378,55.63725490196079,1610612743,9,12,2025-12-26T03:56:06Z,750000,False,-28.0,6.0,1,left,MISS S. Jones reverse Layup - blocked,"[1642461, 203497]",1610612743.0,DEN,reverse,,,Jones,S. Jones,,,,,Restricted Area,0-8 Center,2.89,Missed,,,,,,Gobert,203497.0,,,,,,,,,,,
86,PT06M12.00S,2025-12-26T03:55:55.8Z,1,REGULAR,block,,[],203497,,,1610612743,9,12,2025-12-26T03:57:23Z,755000,False,,,0,,R. Gobert BLOCK (2 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
77,PT06M10.00S,2025-12-26T03:55:57.8Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,9,12,2025-12-26T03:58:58Z,760000,False,,,0,,R. Gobert REBOUND (Off:1 Def:4),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,76.0,,,,,,,,,,,5.0,4.0,1.0,,,,
78,PT06M06.00S,2025-12-26T03:56:01.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630162,92.59198423127464,46.81372549019608,1610612750,9,14,2025-12-26T03:56:11Z,770000,False,-16.0,17.0,1,right,A. Edwards running reverse Layup (10 PTS),[1630162],1610612750.0,MIN,running reverse,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,2.33,Made,,10.0,,,,,,,,,,,,,,,,
79,PT05M54.00S,2025-12-26T03:56:17.5Z,1,REGULAR,foul,personal,[],1630183,,,1610612743,9,14,2025-12-26T03:56:32Z,780000,False,,,0,,J. McDaniels personal FOUL (1 PF),"[1630183, 1627750]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,202053.0,,,,,,,1.0,0.0,Murray,1627750.0
81,PT05M48.00S,2025-12-26T03:56:39.1Z,1,REGULAR,3pt,Jump Shot,[],1627750,24.26084099868594,12.254901960784313,1610612743,12,14,2025-12-26T03:56:43Z,800000,False,189.0,176.0,1,left,J. Murray 25' 3PT  (5 PTS) (N. Jokić 1 AST),"[1627750, 203999]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,25.78,Made,,5.0,N. Jokić,203999.0,1.0,,,,,,,,,,,,,
83,PT05M39.00S,2025-12-26T03:56:47.7Z,1,REGULAR,2pt,Jump Shot,[],1630183,76.2976346911958,23.03921568627451,1610612750,12,16,2025-12-26T04:00:32Z,820000,False,-135.0,170.0,1,right,J. McDaniels 21' pullup Jump Shot (2 PTS),[1630183],1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Left Center,21.72,Made,,2.0,,,,,,,,,,,,,,,,
84,PT05M20.00S,2025-12-26T03:57:07.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203999,12.302890932982917,45.83333333333333,1610612743,12,16,2025-12-26T03:57:13Z,830000,False,21.0,63.0,1,left,MISS N. Jokić 6' turnaround Hook,[203999],1610612743.0,DEN,turnaround,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,6.64,Missed,,,,,,,,,,,,,,,,,,
85,PT05M19.00S,2025-12-26T03:57:08.3Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,12,16,2025-12-26T03:57:13Z,840000,False,,,0,,R. Gobert REBOUND (Off:1 Def:5),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,84.0,,,,,,,,,,,6.0,5.0,1.0,,,,
87,PT05M05.00S,2025-12-26T03:57:22.6Z,1,REGULAR,2pt,Jump Shot,[],203944,80.1084099868594,31.862745098039213,1610612750,12,16,2025-12-26T03:57:37Z,850000,False,-91.0,134.0,1,right,MISS J. Randle 16' pullup Shot,[203944],1610612750.0,MIN,pullup,,,Randle,J. Randle,,,,,Mid-Range,16-24 Left Center,16.22,Missed,,,,,,,,,,,,,,,,,,
88,PT05M02.00S,2025-12-26T03:57:25.6Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,12,16,2025-12-26T03:57:37Z,860000,False,,,0,,R. Gobert REBOUND (Off:2 Def:5),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Left Center,,,87.0,,,,,,,,,,,7.0,5.0,2.0,,,,
90,PT05M02.00S,2025-12-26T03:57:36.9Z,1,REGULAR,foul,personal,['2freethrow'],203999,,,1610612750,12,16,2025-12-26T03:57:43Z,880000,False,,,0,,N. Jokić shooting personal FOUL (1 PF) (Gobert 2 FT),"[203999, 203497]",1610612743.0,DEN,shooting,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,,,,1162.0,,,,,,,1.0,0.0,Gobert,203497.0
92,PT05M02.00S,2025-12-26T03:57:54.6Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612750,12,16,2025-12-26T03:58:03Z,900000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,202901.0,,,,,,,,,,
93,PT05M02.00S,2025-12-26T03:58:07.6Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203497,,,1610612750,12,16,2025-12-26T03:58:07Z,910000,False,,,0,,MISS R. Gobert Free Throw 1 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
94,PT05M02.00S,2025-12-26T03:58:07.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,12,16,2025-12-26T03:58:07Z,920000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,93.0,,,,,,,,,,,,,,,,,
95,PT05M02.00S,2025-12-26T03:58:10.1Z,1,REGULAR,substitution,out,[],1628978,,,1610612750,12,16,2025-12-26T03:58:29Z,930000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M02.00S,2025-12-26T03:58:10.1Z,1,REGULAR,substitution,out,[],203944,,,1610612750,12,16,2025-12-26T03:58:29Z,940000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M02.00S,2025-12-26T03:58:10.1Z,1,REGULAR,substitution,in,[],201144,,,1610612750,12,16,2025-12-26T03:58:29Z,950000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT05M02.00S,2025-12-26T03:58:10.1Z,1,REGULAR,substitution,in,[],1629675,,,1610612750,12,16,2025-12-26T03:58:29Z,960000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT05M02.00S,2025-12-26T03:58:32.7Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203497,,,1610612750,12,17,2025-12-26T03:58:32Z,970000,False,,,0,,R. Gobert Free Throw 2 of 2 (3 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,,3.0,,,,,,,,,,,,,,,,
100,PT04M48.00S,2025-12-26T03:58:48.6Z,1,REGULAR,turnover,bad pass,[],1627750,,,1610612743,12,17,2025-12-26T03:58:54Z,980000,False,,,0,,J. Murray bad pass TURNOVER (3 TO),"[1627750, 1630162]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,8-16 Center,,,,,,,,,,,3.0,Edwards,1630162.0,,,,,,,
101,PT04M48.00S,2025-12-26T03:58:48.6Z,1,REGULAR,steal,,[],1630162,,,1610612750,12,17,2025-12-26T03:58:50Z,990000,False,,,0,,A. Edwards STEAL (3 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
102,PT04M35.00S,2025-12-26T03:59:01.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629675,66.04796320630749,64.95098039215686,1610612750,12,20,2025-12-26T03:59:07Z,1000000,False,75.0,267.0,1,right,N. Reid 27' 3PT  (3 PTS) (J. McDaniels 1 AST),"[1629675, 1630183]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,27.69,Made,,3.0,J. McDaniels,1630183.0,1.0,,,,,,,,,,,,,
104,PT04M21.00S,2025-12-26T03:59:16.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,6.389618922470433,46.81372549019608,1610612743,14,20,2025-12-26T03:59:20Z,1020000,False,16.0,8.0,1,left,B. Brown driving finger roll Layup (2 PTS),[1628971],1610612743.0,DEN,driving finger roll,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,1.76,Made,,2.0,,,,,,,,,,,,,,,,
105,PT04M04.00S,2025-12-26T03:59:32.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629675,79.71419185282524,41.66666666666667,1610612750,14,20,2025-12-26T04:03:29Z,1030000,False,-42.0,138.0,1,right,MISS N. Reid 14' driving floating Shot - blocked,"[1629675, 203999]",1610612750.0,MIN,driving floating,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,14.44,Missed,,,,,,Jokić,203999.0,,,,,,,,,,,
106,PT04M04.00S,2025-12-26T03:59:32.3Z,1,REGULAR,block,,[],203999,,,1610612750,14,20,2025-12-26T03:59:34Z,1040000,False,,,0,,N. Jokić BLOCK (2 BLK),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
107,PT04M03.00S,2025-12-26T03:59:33.3Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,14,20,2025-12-26T03:59:36Z,1050000,False,,,0,,N. Jokić REBOUND (Off:0 Def:4),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,105.0,,,,,,,,,,,4.0,4.0,0.0,,,,
108,PT03M52.00S,2025-12-26T03:59:47.5Z,1,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612743,14,20,2025-12-26T03:59:54Z,1060000,False,,,0,,N. Reid shooting personal FOUL (1 PF) (Jokić 2 FT),"[1629675, 203999]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1162.0,,,,,,,1.0,0.0,Jokić,203999.0
110,PT03M52.00S,2025-12-26T04:00:12.5Z,1,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,15,20,2025-12-26T04:00:12Z,1080000,False,,,0,,N. Jokić Free Throw 1 of 2 (8 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,,8.0,,,,,,,,,,,,,,,,
111,PT03M52.00S,2025-12-26T04:00:15.3Z,1,REGULAR,substitution,out,[],1642461,,,1610612743,15,20,2025-12-26T04:00:23Z,1090000,False,,,0,,SUB out: S. Jones,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M52.00S,2025-12-26T04:00:15.3Z,1,REGULAR,substitution,in,[],1631124,,,1610612743,15,20,2025-12-26T04:00:23Z,1100000,False,,,0,,SUB in: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M52.00S,2025-12-26T04:00:37.8Z,1,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,16,20,2025-12-26T04:00:37Z,1110000,False,,,0,,N. Jokić Free Throw 2 of 2 (9 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,,9.0,,,,,,,,,,,,,,,,
114,PT03M38.00S,2025-12-26T04:00:51.3Z,1,REGULAR,3pt,Jump Shot,[],1629675,68.28186596583443,20.34313725490196,1610612750,16,20,2025-12-26T04:01:02Z,1120000,False,-148.0,246.0,1,right,MISS N. Reid 28' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,28.7,Missed,,,,,,,,,,,,,,,,,,
115,PT03M37.00S,2025-12-26T04:00:52.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612743,16,20,2025-12-26T04:01:02Z,1130000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Left Center,,,114.0,,,,,,,,,,,,,,,,,
116,PT03M37.00S,2025-12-26T04:00:58.1Z,1,REGULAR,foul,personal,[],203497,,,1610612743,16,20,2025-12-26T04:01:05Z,1140000,False,,,0,,R. Gobert loose ball personal FOUL (2 PF),"[203497, 203999]",1610612750.0,MIN,loose ball,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1162.0,,,,,,,2.0,0.0,Jokić,203999.0
118,PT03M37.00S,2025-12-26T04:01:05.4Z,1,REGULAR,substitution,out,[],203497,,,1610612743,16,20,2025-12-26T04:01:24Z,1160000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M37.00S,2025-12-26T04:01:05.4Z,1,REGULAR,substitution,in,[],203944,,,1610612743,16,20,2025-12-26T04:01:24Z,1170000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M27.00S,2025-12-26T04:01:36.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,11.383048620236531,39.21568627450981,1610612743,18,20,2025-12-26T04:01:48Z,1180000,False,54.0,55.0,1,left,N. Jokić 7' driving floating bank Jump Shot (11 PTS) (J. Murray 2 AST),"[203999, 1627750]",1610612743.0,DEN,driving floating bank,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,7.67,Made,,11.0,J. Murray,1627750.0,2.0,,,,,,,,,,,,,
122,PT03M27.00S,2025-12-26T04:01:38.5Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203944,,,1610612743,18,20,2025-12-26T04:01:56Z,1200000,False,,,0,,J. Randle shooting personal FOUL (1 PF) (Jokić 1 FT),"[203944, 203999]",1610612750.0,MIN,shooting,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202901.0,,,,,,,1.0,0.0,Jokić,203999.0
124,PT03M27.00S,2025-12-26T04:02:00.0Z,1,REGULAR,freethrow,1 of 1,[],203999,,,1610612743,19,20,2025-12-26T04:02:00Z,1220000,False,,,0,,N. Jokić Free Throw 1 of 1 (12 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,,12.0,,,,,,,,,,,,,,,,
125,PT03M17.00S,2025-12-26T04:02:10.9Z,1,REGULAR,2pt,Jump Shot,[],1630162,76.2976346911958,29.411764705882355,1610612750,19,22,2025-12-26T04:02:17Z,1230000,False,-103.0,170.0,1,right,A. Edwards 19' step back Jump Shot (12 PTS) (M. Conley 1 AST),"[1630162, 201144]",1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left Center,19.9,Made,,12.0,M. Conley,201144.0,1.0,,,,,,,,,,,,,
127,PT03M00.00S,2025-12-26T04:02:26.9Z,1,REGULAR,3pt,Jump Shot,[],1631212,23.99802890932983,89.70588235294117,1610612743,22,22,2025-12-26T04:02:31Z,1250000,False,-199.0,173.0,1,left,P. Watson 26' 3PT  (3 PTS) (N. Jokić 2 AST),"[1631212, 203999]",1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Left Center,26.34,Made,,3.0,N. Jokić,203999.0,2.0,,,,,,,,,,,,,
129,PT03M00.00S,2025-12-26T04:02:32.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,22,22,2025-12-26T04:02:32Z,1270000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT03M00.00S,2025-12-26T04:05:43.1Z,1,REGULAR,substitution,out,[],1627750,,,1610612750,22,22,2025-12-26T04:06:02Z,1280000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT03M00.00S,2025-12-26T04:05:43.1Z,1,REGULAR,substitution,out,[],1630183,,,1610612750,22,22,2025-12-26T04:06:02Z,1290000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT03M00.00S,2025-12-26T04:05:43.1Z,1,REGULAR,substitution,in,[],203501,,,1610612750,22,22,2025-12-26T04:06:02Z,1300000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT03M00.00S,2025-12-26T04:05:43.1Z,1,REGULAR,substitution,in,[],1630538,,,1610612750,22,22,2025-12-26T04:06:02Z,1310000,False,,,0,,SUB in: B. Hyland,[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M44.00S,2025-12-26T04:06:27.3Z,1,REGULAR,3pt,Jump Shot,[],203944,69.20170827858082,69.36274509803921,1610612750,22,25,2025-12-26T04:06:36Z,1320000,False,97.0,237.0,1,right,J. Randle 25' 3PT  (3 PTS) (A. Edwards 1 AST),"[203944, 1630162]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,25.6,Made,,3.0,A. Edwards,1630162.0,1.0,,,,,,,,,,,,,
136,PT02M30.00S,2025-12-26T04:06:40.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,16.245072273324574,39.705882352941174,1610612743,24,25,2025-12-26T04:06:45Z,1340000,False,51.0,100.0,1,left,N. Jokić 11' driving floating Jump Shot (14 PTS) (J. Strawther 1 AST),"[203999, 1631124]",1610612743.0,DEN,driving floating,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,11.27,Made,,14.0,J. Strawther,1631124.0,1.0,,,,,,,,,,,,,
138,PT02M17.00S,2025-12-26T04:06:54.3Z,1,REGULAR,3pt,Jump Shot,[],203944,68.9388961892247,71.32352941176471,1610612750,24,25,2025-12-26T04:08:08Z,1360000,False,107.0,239.0,1,right,MISS J. Randle 26' pullup 3PT,[203944],1610612750.0,MIN,pullup,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,26.22,Missed,,,,,,,,,,,,,,,,,,
139,PT02M13.00S,2025-12-26T04:06:58.3Z,1,REGULAR,rebound,offensive,[],1629675,,,1610612750,24,25,2025-12-26T04:07:02Z,1370000,False,,,0,,N. Reid REBOUND (Off:1 Def:0),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,,,138.0,,,,,,,,,,,1.0,0.0,1.0,,,,
140,PT02M12.00S,2025-12-26T04:06:59.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630538,68.67608409986859,34.55882352941176,1610612750,24,25,2025-12-26T04:07:05Z,1380000,False,-77.0,242.0,1,right,MISS B. Hyland 25' 3PT,[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Center,25.39,Missed,,,,,,,,,,,,,,,,,,
141,PT02M12.00S,2025-12-26T04:06:59.4Z,1,REGULAR,rebound,defensive,[],203501,,,1610612743,24,25,2025-12-26T04:07:05Z,1390000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:1),[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,,,140.0,,,,,,,,,,,1.0,1.0,0.0,,,,
142,PT02M03.00S,2025-12-26T04:07:07.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203999,7.178055190538765,47.30392156862745,1610612743,26,25,2025-12-26T04:07:12Z,1400000,False,13.0,15.0,1,left,N. Jokić running Layup (16 PTS) (B. Brown 1 AST),"[203999, 1628971]",1610612743.0,DEN,running,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,2.02,Made,,16.0,B. Brown,1628971.0,1.0,,,,,,,,,,,,,
144,PT01M39.00S,2025-12-26T04:07:32.9Z,1,REGULAR,3pt,Jump Shot,[],1630162,55.1412614980289,37.5,1610612750,26,25,2025-12-26T07:11:59Z,1420000,False,-62.0,369.0,1,right,MISS A. Edwards 37' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,37.45,Missed,,,,,,,,,,,,,,,,,,
145,PT01M38.00S,2025-12-26T04:07:33.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,26,25,2025-12-26T07:11:59Z,1430000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Center,,,144.0,,,,,,,,,,,,,,,,,
810,PT01M38.00S,2025-12-26T04:07:47.9Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612750,26,25,2025-12-26T07:11:50Z,1440000,False,,,0,,MIN shot clock Team TURNOVER,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,202901.0,,,,,,,,,,
147,PT01M23.00S,2025-12-26T04:08:03.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203501,11.777266754270697,39.705882352941174,1610612743,28,25,2025-12-26T07:11:50Z,1450000,False,51.0,58.0,1,left,T. Hardaway Jr. 7' driving finger roll Layup (2 PTS) (N. Jokić 3 AST),"[203501, 203999]",1610612743.0,DEN,driving finger roll,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.77,Made,,2.0,N. Jokić,203999.0,3.0,,,,,,,,,,,,,
149,PT01M10.00S,2025-12-26T04:08:15.3Z,1,REGULAR,3pt,Jump Shot,[],201144,72.35545335085413,83.33333333333334,1610612750,28,25,2025-12-26T04:08:20Z,1470000,False,167.0,207.0,1,right,MISS M. Conley 26' 3PT,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,26.61,Missed,,,,,,,,,,,,,,,,,,
150,PT01M08.00S,2025-12-26T04:08:17.3Z,1,REGULAR,rebound,defensive,[],1631124,,,1610612743,28,25,2025-12-26T04:08:20Z,1480000,False,,,0,,J. Strawther REBOUND (Off:0 Def:1),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Right Center,,,149.0,,,,,,,,,,,1.0,1.0,0.0,,,,
151,PT01M00.00S,2025-12-26T04:08:25.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631124,8.360709592641262,59.55882352941176,1610612743,28,25,2025-12-26T04:08:34Z,1490000,False,-48.0,26.0,1,left,MISS J. Strawther driving floating Shot - blocked,"[1631124, 201144]",1610612743.0,DEN,driving floating,,,Strawther,J. Strawther,,,,,In The Paint (Non-RA),0-8 Center,5.45,Missed,,,,,,Conley,201144.0,,,,,,,,,,,
152,PT01M00.00S,2025-12-26T04:08:25.9Z,1,REGULAR,block,,[],201144,,,1610612743,28,25,2025-12-26T04:08:28Z,1500000,False,,,0,,M. Conley BLOCK (1 BLK),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
153,PT00M57.70S,2025-12-26T04:08:28.2Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,28,25,2025-12-26T04:08:34Z,1510000,False,,,0,,N. Reid REBOUND (Off:1 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,151.0,,,,,,,,,,,2.0,1.0,1.0,,,,
154,PT00M53.60S,2025-12-26T04:08:33.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629675,87.99277266754271,52.94117647058824,1610612750,28,25,2025-12-26T04:08:41Z,1520000,False,15.0,60.0,1,right,MISS N. Reid 6' running Layup,[1629675],1610612750.0,MIN,running,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,6.22,Missed,,,,,,,,,,,,,,,,,,
