actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,playerName,playerNameI,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
442,PT04M15.00S,2025-12-19T03:40:37.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612753,90,74,2025-12-19T03:40:50Z,4390000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,441.0,,,,,,,,,,,,,,,
444,PT04M03.00S,2025-12-19T03:41:07.7Z,3,REGULAR,3pt,Jump Shot,[],1628976,67.62483574244416,54.65686274509803,1610612753,90,77,2025-12-19T03:41:12Z,4410000,False,23.0,252.0,1,right,W. Carter Jr. 25' 3PT  (16 PTS) (P. Banchero 8 AST),"[1628976, 1631094]",1610612753.0,ORL,,,,,,,Above the Break 3,24+ Center,,,Carter Jr.,W. Carter Jr.,25.29,Made,,,,,,,,,16.0,P. Banchero,1631094.0,8.0,,,,
446,PT03M50.00S,2025-12-19T03:41:20.0Z,3,REGULAR,3pt,Jump Shot,[],1629618,18.873193166885677,5.392156862745098,1610612743,90,77,2025-12-19T03:41:24Z,4430000,False,223.0,125.0,1,left,MISS J. Pickett 25' 3PT,[1629618],1610612743.0,DEN,,,,,,,Above the Break 3,24+ Right Center,,,Pickett,J. Pickett,25.56,Missed,,,,,,,,,,,,,,,,
447,PT03M46.00S,2025-12-19T03:41:24.0Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,90,77,2025-12-19T03:41:24Z,4440000,False,,,0,,P. Banchero REBOUND (Off:1 Def:11),[1631094],1610612753.0,ORL,,,,,,,Above the Break 3,24+ Right Center,,,Banchero,P. Banchero,,,446.0,12.0,11.0,1.0,,,,,,,,,,,,
448,PT03M40.00S,2025-12-19T03:41:30.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,92.9862023653088,52.20588235294118,1610612753,90,79,2025-12-19T03:41:36Z,4450000,False,11.0,13.0,1,right,P. Banchero driving finger roll Layup (14 PTS),[1631094],1610612753.0,ORL,driving finger roll,,,,,,Restricted Area,0-8 Center,,,Banchero,P. Banchero,1.73,Made,,,,,,,,,14.0,,,,,,,
450,PT03M21.00S,2025-12-19T03:41:48.8Z,3,REGULAR,2pt,Jump Shot,[],203501,7.835085413929041,75.49019607843137,1610612743,92,79,2025-12-19T03:41:53Z,4470000,False,-127.0,21.0,1,left,T. Hardaway Jr. 12' pullup Jump Shot (7 PTS) (J. Pickett 4 AST),"[203501, 1629618]",1610612743.0,DEN,pullup,,,,,,Mid-Range,8-16 Left,,,Hardaway Jr.,T. Hardaway Jr.,12.92,Made,,,,,,,,,7.0,J. Pickett,1629618.0,4.0,,,,
452,PT03M00.00S,2025-12-19T03:42:09.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628976,91.27792378449409,53.67647058823529,1610612753,92,81,2025-12-19T03:45:45Z,4490000,False,18.0,29.0,1,right,W. Carter Jr. driving floating bank Jump Shot (18 PTS) (P. Banchero 9 AST),"[1628976, 1631094]",1610612753.0,ORL,driving floating bank,,,,,,Restricted Area,0-8 Center,,,Carter Jr.,W. Carter Jr.,3.48,Made,,,,,,,,,18.0,P. Banchero,1631094.0,9.0,,,,
454,PT02M49.00S,2025-12-19T03:42:21.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,16.770696452036795,39.46078431372549,1610612743,92,81,2025-12-19T03:42:25Z,4510000,False,53.0,105.0,1,left,MISS N. Jokić 11' turnaround Shot - blocked,"[203999, 1628976]",1610612743.0,DEN,turnaround,,,,,,In The Paint (Non-RA),8-16 Center,,,Jokić,N. Jokić,11.76,Missed,,,,,,,,,,,,,,,Carter Jr.,1628976.0
455,PT02M49.00S,2025-12-19T03:42:21.1Z,3,REGULAR,block,,[],1628976,,,1610612743,92,81,2025-12-19T03:42:23Z,4520000,False,,,0,,W. Carter Jr. BLOCK (2 BLK),[1628976],1610612753.0,ORL,,,,,,,In The Paint (Non-RA),8-16 Center,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,
456,PT02M46.00S,2025-12-19T03:42:24.1Z,3,REGULAR,rebound,defensive,[],1642859,,,1610612753,92,81,2025-12-19T03:42:25Z,4530000,False,,,0,,J. Richardson REBOUND (Off:0 Def:1),[1642859],1610612753.0,ORL,,,,,,,In The Paint (Non-RA),8-16 Center,,,Richardson,J. Richardson,,,454.0,1.0,1.0,0.0,,,,,,,,,,,,
457,PT02M44.00S,2025-12-19T03:42:25.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1642859,67.09921156373193,33.088235294117645,1610612753,92,81,2025-12-19T03:42:34Z,4540000,False,-85.0,257.0,1,right,MISS J. Richardson 27' running pullup 3PT,[1642859],1610612753.0,ORL,running pullup,,,,,,Above the Break 3,24+ Center,,,Richardson,J. Richardson,27.04,Missed,,,,,,,,,,,,,,,,
458,PT02M43.00S,2025-12-19T03:42:26.6Z,3,REGULAR,rebound,offensive,[],1641710,,,1610612753,92,81,2025-12-19T03:42:34Z,4550000,False,,,0,,A. Black REBOUND (Off:2 Def:0),[1641710],1610612753.0,ORL,,,,,,,Above the Break 3,24+ Center,,,Black,A. Black,,,457.0,2.0,0.0,2.0,,,,,,,,,,,,
459,PT02M33.00S,2025-12-19T03:42:36.4Z,3,REGULAR,turnover,lost ball,[],1631094,,,1610612753,92,81,2025-12-19T03:42:46Z,4560000,False,,,0,,P. Banchero lost ball TURNOVER (1 TO),"[1631094, 203999]",1610612753.0,ORL,,,,,,,In The Paint (Non-RA),0-8 Center,,1.0,Banchero,P. Banchero,,,,,,,,,,,,,,,Jokić,203999.0,,
460,PT02M33.00S,2025-12-19T03:42:36.4Z,3,REGULAR,steal,,[],203999,,,1610612743,92,81,2025-12-19T04:15:39Z,4570000,False,,,0,,N. Jokić STEAL (2 STL),[203999],1610612743.0,DEN,,,,,,,In The Paint (Non-RA),0-8 Center,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,
461,PT02M30.00S,2025-12-19T03:42:39.5Z,3,REGULAR,turnover,lost ball,[],203999,,,1610612743,92,81,2025-12-19T03:42:59Z,4580000,False,,,0,,N. Jokić lost ball TURNOVER (4 TO),"[203999, 1628976]",1610612743.0,DEN,,,,,,,Above the Break 3,24+ Center,,4.0,Jokić,N. Jokić,,,,,,,,,,,,,,,Carter Jr.,1628976.0,,
462,PT02M30.00S,2025-12-19T03:42:39.5Z,3,REGULAR,steal,,[],1628976,,,1610612753,92,81,2025-12-19T03:42:41Z,4590000,False,,,0,,W. Carter Jr. STEAL (1 STL),[1628976],1610612753.0,ORL,,,,,,,Above the Break 3,24+ Center,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,
463,PT02M27.00S,2025-12-19T03:42:43.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631094,94.03745072273325,49.26470588235294,1610612753,92,83,2025-12-19T03:43:16Z,4600000,False,-4.0,4.0,1,right,P. Banchero running alley-oop DUNK (16 PTS) (J. Howard 1 AST),"[1631094, 1641724]",1610612753.0,ORL,running alley-oop,,,,,,Restricted Area,0-8 Center,,,Banchero,P. Banchero,0.51,Made,,,,,,,,,16.0,J. Howard,1641724.0,1.0,,,,
465,PT02M27.00S,2025-12-19T03:42:50.2Z,3,REGULAR,timeout,full,['team'],0,,,1610612743,92,83,2025-12-19T03:42:50Z,4620000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT02M27.00S,2025-12-19T03:43:57.8Z,3,REGULAR,substitution,out,[],1628971,,,1610612743,92,83,2025-12-19T03:44:18Z,4630000,False,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,,,,,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,
467,PT02M27.00S,2025-12-19T03:43:57.8Z,3,REGULAR,substitution,out,[],1627750,,,1610612743,92,83,2025-12-19T03:44:18Z,4640000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,,,,,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,
468,PT02M27.00S,2025-12-19T03:43:57.8Z,3,REGULAR,substitution,out,[],1641710,,,1610612743,92,83,2025-12-19T03:44:18Z,4650000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,,,,,,,,Black,A. Black,,,,,,,,,,,,,,,,,,
469,PT02M27.00S,2025-12-19T03:43:57.8Z,3,REGULAR,substitution,out,[],1628976,,,1610612743,92,83,2025-12-19T03:44:18Z,4660000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,,,,,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,
470,PT02M27.00S,2025-12-19T03:43:57.8Z,3,REGULAR,substitution,in,[],1630192,,,1610612743,92,83,2025-12-19T03:44:18Z,4670000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,,,,,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,
471,PT02M27.00S,2025-12-19T03:43:57.8Z,3,REGULAR,substitution,in,[],1629661,,,1610612743,92,83,2025-12-19T03:44:18Z,4680000,False,,,0,,SUB in: C. Johnson,[1629661],1610612743.0,DEN,,,,,,,,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,
472,PT02M27.00S,2025-12-19T03:43:57.8Z,3,REGULAR,substitution,in,[],1630217,,,1610612743,92,83,2025-12-19T03:44:18Z,4690000,False,,,0,,SUB in: D. Bane,[1630217],1610612753.0,ORL,,,,,,,,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,
473,PT02M27.00S,2025-12-19T03:43:57.8Z,3,REGULAR,substitution,in,[],1629048,,,1610612743,92,83,2025-12-19T03:44:18Z,4700000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,,,,,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,
474,PT02M17.00S,2025-12-19T03:44:28.7Z,3,REGULAR,3pt,Jump Shot,[],1629661,28.991458607095925,25.245098039215684,1610612743,95,83,2025-12-19T03:44:34Z,4710000,False,124.0,220.0,1,left,C. Johnson 25' 3PT  (12 PTS) (J. Pickett 5 AST),"[1629661, 1629618]",1610612743.0,DEN,,,,,,,Above the Break 3,24+ Right Center,,,Johnson,C. Johnson,25.24,Made,,,,,,,,,12.0,J. Pickett,1629618.0,5.0,,,,
476,PT01M55.00S,2025-12-19T03:44:52.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,91.5407358738502,59.55882352941176,1610612753,95,83,2025-12-19T03:48:56Z,4730000,False,48.0,27.0,1,right,MISS P. Banchero driving floating Shot,[1631094],1610612753.0,ORL,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,,,Banchero,P. Banchero,5.49,Missed,,,,,,,,,,,,,,,,
477,PT01M51.00S,2025-12-19T03:44:56.2Z,3,REGULAR,rebound,offensive,[],1631094,,,1610612753,95,83,2025-12-19T03:45:06Z,4740000,False,,,0,,P. Banchero REBOUND (Off:2 Def:11),[1631094],1610612753.0,ORL,,,,,,,In The Paint (Non-RA),0-8 Center,,,Banchero,P. Banchero,,,476.0,13.0,11.0,2.0,,,,,,,,,,,,
478,PT01M49.00S,2025-12-19T03:44:56.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630217,93.24901445466492,98.0392156862745,1610612753,95,83,2025-12-19T03:49:17Z,4750000,False,240.0,11.0,1,right,MISS D. Bane 24' fadeaway 3PT,[1630217],1610612753.0,ORL,fadeaway,,,,,,Right Corner 3,24+ Right,,,Bane,D. Bane,24.05,Missed,,,,,,,,,,,,,,,,
479,PT01M47.00S,2025-12-19T03:44:58.8Z,3,REGULAR,rebound,defensive,[],203501,,,1610612743,95,83,2025-12-19T03:45:09Z,4760000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:2),[203501],1610612743.0,DEN,,,,,,,Right Corner 3,24+ Right,,,Hardaway Jr.,T. Hardaway Jr.,,,478.0,2.0,2.0,0.0,,,,,,,,,,,,
480,PT01M30.00S,2025-12-19T03:45:15.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203999,4.812746386333772,47.549019607843135,1610612743,97,83,2025-12-19T03:45:19Z,4770000,False,12.0,-7.0,1,left,N. Jokić driving finger roll Layup (23 PTS),[203999],1610612743.0,DEN,driving finger roll,,,,,,Restricted Area,0-8 Center,,,Jokić,N. Jokić,1.43,Made,,,,,,,,,23.0,,,,,,,
481,PT01M14.00S,2025-12-19T03:45:32.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642859,87.07293035479631,47.794117647058826,1610612753,97,83,2025-12-19T03:45:37Z,4780000,False,-11.0,69.0,1,right,MISS J. Richardson 6' driving floating Shot,[1642859],1610612753.0,ORL,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,,,Richardson,J. Richardson,6.99,Missed,,,,,,,,,,,,,,,,
482,PT01M12.00S,2025-12-19T03:45:34.4Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612743,97,83,2025-12-19T03:45:37Z,4790000,False,,,0,,C. Johnson REBOUND (Off:0 Def:10),[1629661],1610612743.0,DEN,,,,,,,In The Paint (Non-RA),0-8 Center,,,Johnson,C. Johnson,,,481.0,10.0,10.0,0.0,,,,,,,,,,,,
483,PT01M08.00S,2025-12-19T03:45:42.0Z,3,REGULAR,foul,personal,['2freethrow'],1630217,,,1610612743,97,83,2025-12-19T03:51:04Z,4800000,False,,,0,,D. Bane personal FOUL (2 PF) (Johnson 2 FT),"[1630217, 1629661]",1610612753.0,ORL,,,,,,,Restricted Area,0-8 Center,1662.0,,Bane,D. Bane,,,,,,,2.0,0.0,Johnson,1629661.0,,,,,,,,
485,PT01M08.00S,2025-12-19T03:46:25.5Z,3,REGULAR,freethrow,1 of 2,[],1629661,,,1610612743,98,83,2025-12-19T03:46:25Z,4820000,False,,,0,,C. Johnson Free Throw 1 of 2 (13 PTS),[1629661],1610612743.0,DEN,,,,,,,,,,,Johnson,C. Johnson,,Made,,,,,,,,,13.0,,,,,,,
486,PT01M08.00S,2025-12-19T03:46:26.4Z,3,REGULAR,substitution,out,[],1631094,,,1610612743,98,83,2025-12-19T03:46:38Z,4830000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,,,,,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,
487,PT01M08.00S,2025-12-19T03:46:26.4Z,3,REGULAR,substitution,in,[],1642869,,,1610612743,98,83,2025-12-19T03:46:38Z,4840000,False,,,0,,SUB in: N. Penda,[1642869],1610612753.0,ORL,,,,,,,,,,,Penda,N. Penda,,,,,,,,,,,,,,,,,,
488,PT01M08.00S,2025-12-19T03:46:40.3Z,3,REGULAR,freethrow,2 of 2,[],1629661,,,1610612743,99,83,2025-12-19T03:46:40Z,4850000,False,,,0,,C. Johnson Free Throw 2 of 2 (14 PTS),[1629661],1610612743.0,DEN,,,,,,,,,,,Johnson,C. Johnson,,Made,,,,,,,,,14.0,,,,,,,
489,PT00M58.60S,2025-12-19T03:46:54.6Z,3,REGULAR,3pt,Jump Shot,[],1641724,75.1149802890933,16.176470588235293,1610612753,99,83,2025-12-19T05:36:11Z,4860000,False,-169.0,181.0,1,right,MISS J. Howard 24' step back 3PT,[1641724],1610612753.0,ORL,step back,,,,,,Above the Break 3,24+ Left Center,,,Howard,J. Howard,24.8,Missed,,,,,,,,,,,,,,,,
490,PT00M55.80S,2025-12-19T03:46:57.4Z,3,REGULAR,rebound,defensive,[],203501,,,1610612743,99,83,2025-12-19T03:47:01Z,4870000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:3),[203501],1610612743.0,DEN,,,,,,,Above the Break 3,24+ Left Center,,,Hardaway Jr.,T. Hardaway Jr.,,,489.0,3.0,3.0,0.0,,,,,,,,,,,,
491,PT00M32.50S,2025-12-19T03:47:21.0Z,3,REGULAR,turnover,bad pass,[],203999,,,1610612743,99,83,2025-12-19T03:47:25Z,4880000,False,,,0,,N. Jokić bad pass TURNOVER (5 TO),"[203999, 1629048]",1610612743.0,DEN,,,,,,,Mid-Range,16-24 Center,,5.0,Jokić,N. Jokić,,,,,,,,,,,,,,,Bitadze,1629048.0,,
492,PT00M32.50S,2025-12-19T03:47:21.0Z,3,REGULAR,steal,,[],1629048,,,1610612753,99,83,2025-12-19T03:47:23Z,4890000,False,,,0,,G. Bitadze STEAL (2 STL),[1629048],1610612753.0,ORL,,,,,,,Mid-Range,16-24 Center,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,
493,PT00M25.40S,2025-12-19T03:47:28.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629048,92.32917214191852,51.225490196078425,1610612753,99,85,2025-12-19T03:47:32Z,4900000,False,6.0,20.0,1,right,G. Bitadze DUNK (6 PTS) (D. Bane 5 AST),"[1629048, 1630217]",1610612753.0,ORL,,,,,,,Restricted Area,0-8 Center,,,Bitadze,G. Bitadze,2.05,Made,,,,,,,,,6.0,D. Bane,1630217.0,5.0,,,,
495,PT00M05.60S,2025-12-19T03:47:55.5Z,3,REGULAR,turnover,lost ball,[],203501,,,1610612743,99,85,2025-12-19T03:47:59Z,4920000,False,,,0,,T. Hardaway Jr. lost ball TURNOVER (1 TO),"[203501, 1641724]",1610612743.0,DEN,,,,,,,Mid-Range,16-24 Right Center,,1.0,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,Howard,1641724.0,,
496,PT00M05.60S,2025-12-19T03:47:55.5Z,3,REGULAR,steal,,[],1641724,,,1610612753,99,85,2025-12-19T03:47:57Z,4930000,False,,,0,,J. Howard STEAL (1 STL),[1641724],1610612753.0,ORL,,,,,,,Mid-Range,16-24 Right Center,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,
497,PT00M00.00S,2025-12-19T03:48:02.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630217,91.01511169513797,57.107843137254896,1610612753,99,85,2025-12-19T03:48:13Z,4940000,False,36.0,32.0,1,right,MISS D. Bane running finger roll Layup,[1630217],1610612753.0,ORL,running finger roll,,,,,,In The Paint (Non-RA),0-8 Center,,,Bane,D. Bane,4.78,Missed,,,,,,,,,,,,,,,,
499,PT00M00.00S,2025-12-19T03:48:02.4Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,99,85,2025-12-19T03:48:13Z,4960000,False,,,0,,N. Jokić REBOUND (Off:1 Def:6),[203999],1610612743.0,DEN,,,,,,,In The Paint (Non-RA),0-8 Center,,,Jokić,N. Jokić,,,497.0,7.0,6.0,1.0,,,,,,,,,,,,
500,PT00M00.00S,2025-12-19T03:48:10.0Z,3,REGULAR,period,end,[],0,,,1610612743,99,85,2025-12-19T03:48:10Z,4970000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2025-12-19T03:50:36.2Z,4,REGULAR,substitution,out,['startperiod'],1630192,,,1610612743,99,85,2025-12-19T03:51:00Z,4980000,False,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,,,,,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2025-12-19T03:50:36.2Z,4,REGULAR,substitution,in,['startperiod'],1642461,,,1610612743,99,85,2025-12-19T03:51:00Z,4990000,False,,,0,,SUB in: S. Jones,[1642461],1610612743.0,DEN,,,,,,,,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2025-12-19T03:50:36.2Z,4,REGULAR,substitution,out,['startperiod'],203999,,,1610612743,99,85,2025-12-19T03:51:31Z,4995000,False,,,0,,SUB out: N. Jokić,[203999],1610612743.0,DEN,,,,,,,,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2025-12-19T03:50:36.2Z,4,REGULAR,substitution,in,['startperiod'],202685,,,1610612743,99,85,2025-12-19T03:51:31Z,4997500,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612743.0,DEN,,,,,,,,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2025-12-19T03:50:52.5Z,4,REGULAR,period,start,[],0,,,1610612753,99,85,2025-12-19T03:51:00Z,5000000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT11M48.00S,2025-12-19T03:51:07.1Z,4,REGULAR,foul,personal,['2freethrow'],202685,,,1610612753,99,85,2025-12-19T03:51:31Z,5010000,False,,,0,,J. Valančiūnas shooting personal FOUL (2 PF) (Howard 2 FT),"[202685, 1641724]",1610612743.0,DEN,shooting,,,,,,Restricted Area,0-8 Center,1662.0,,Valančiūnas,J. Valančiūnas,,,,,,,2.0,0.0,Howard,1641724.0,,,,,,,,
508,PT11M48.00S,2025-12-19T03:51:32.5Z,4,REGULAR,freethrow,1 of 2,[],1641724,,,1610612753,99,86,2025-12-19T03:51:32Z,5030000,False,,,0,,J. Howard Free Throw 1 of 2 (9 PTS),[1641724],1610612753.0,ORL,,,,,,,,,,,Howard,J. Howard,,Made,,,,,,,,,9.0,,,,,,,
509,PT11M48.00S,2025-12-19T03:51:44.9Z,4,REGULAR,freethrow,2 of 2,[],1641724,,,1610612753,99,87,2025-12-19T03:51:44Z,5040000,False,,,0,,J. Howard Free Throw 2 of 2 (10 PTS),[1641724],1610612753.0,ORL,,,,,,,,,,,Howard,J. Howard,,Made,,,,,,,,,10.0,,,,,,,
510,PT11M39.00S,2025-12-19T03:51:55.4Z,4,REGULAR,3pt,Jump Shot,[],203501,29.911300919842315,22.30392156862745,1610612743,99,87,2025-12-19T03:52:01Z,5050000,False,138.0,229.0,1,left,MISS T. Hardaway Jr. 26' 3PT,[203501],1610612743.0,DEN,,,,,,,Above the Break 3,24+ Right Center,,,Hardaway Jr.,T. Hardaway Jr.,26.74,Missed,,,,,,,,,,,,,,,,
511,PT11M37.00S,2025-12-19T03:51:57.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612743,99,87,2025-12-19T03:52:01Z,5060000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,Above the Break 3,24+ Right Center,,,,,,,510.0,,,,,,,,,,,,,,,
513,PT11M34.00S,2025-12-19T03:52:16.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203501,6.389618922470433,47.05882352941176,1610612743,101,87,2025-12-19T03:52:20Z,5080000,False,15.0,8.0,1,left,T. Hardaway Jr. cutting Layup (9 PTS) (J. Pickett 6 AST),"[203501, 1629618]",1610612743.0,DEN,cutting,,,,,,Restricted Area,0-8 Center,,,Hardaway Jr.,T. Hardaway Jr.,1.65,Made,,,,,,,,,9.0,J. Pickett,1629618.0,6.0,,,,
515,PT11M16.00S,2025-12-19T03:52:34.7Z,4,REGULAR,turnover,bad pass,[],1642869,,,1610612753,101,87,2025-12-19T03:52:39Z,5100000,False,,,0,,N. Penda bad pass TURNOVER (1 TO),"[1642869, 1642461]",1610612753.0,ORL,,,,,,,In The Paint (Non-RA),0-8 Center,,1.0,Penda,N. Penda,,,,,,,,,,,,,,,Jones,1642461.0,,
516,PT11M16.00S,2025-12-19T03:52:34.7Z,4,REGULAR,steal,,[],1642461,,,1610612743,101,87,2025-12-19T03:52:36Z,5110000,False,,,0,,S. Jones STEAL (2 STL),[1642461],1610612743.0,DEN,,,,,,,In The Paint (Non-RA),0-8 Center,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,
517,PT11M11.00S,2025-12-19T03:52:39.6Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203501,23.47240473061761,7.107843137254902,1610612743,104,87,2025-12-19T03:52:45Z,5120000,False,214.0,168.0,1,left,T. Hardaway Jr. 27' 3PT running pullup (12 PTS),[203501],1610612743.0,DEN,running pullup,,,,,,Above the Break 3,24+ Right Center,,,Hardaway Jr.,T. Hardaway Jr.,27.25,Made,,,,,,,,,12.0,,,,,,,
518,PT10M56.00S,2025-12-19T03:52:54.8Z,4,REGULAR,2pt,Jump Shot,[],1642859,78.79434954007884,22.54901960784314,1610612753,104,89,2025-12-19T03:53:01Z,5130000,False,-137.0,147.0,1,right,J. Richardson 20' pullup Jump Shot (7 PTS) (D. Bane 6 AST),"[1642859, 1630217]",1610612753.0,ORL,pullup,,,,,,Mid-Range,16-24 Left Center,,,Richardson,J. Richardson,20.1,Made,,,,,,,,,7.0,D. Bane,1630217.0,6.0,,,,
519,PT10M38.00S,2025-12-19T03:53:14.7Z,4,REGULAR,foul,personal,['2freethrow'],1642859,,,1610612743,104,89,2025-12-19T03:53:23Z,5140000,False,,,0,,J. Richardson shooting personal FOUL (2 PF) (Valančiūnas 2 FT),"[1642859, 202685]",1610612753.0,ORL,shooting,,,,,,Restricted Area,0-8 Center,203054.0,,Richardson,J. Richardson,,,,,,,2.0,0.0,Valančiūnas,202685.0,,,,,,,,
521,PT10M38.00S,2025-12-19T03:53:45.5Z,4,REGULAR,freethrow,1 of 2,[],202685,,,1610612743,105,89,2025-12-19T03:53:45Z,5160000,False,,,0,,J. Valančiūnas Free Throw 1 of 2 (7 PTS),[202685],1610612743.0,DEN,,,,,,,,,,,Valančiūnas,J. Valančiūnas,,Made,,,,,,,,,7.0,,,,,,,
522,PT10M38.00S,2025-12-19T03:54:04.1Z,4,REGULAR,freethrow,2 of 2,[],202685,,,1610612743,106,89,2025-12-19T03:54:04Z,5170000,False,,,0,,J. Valančiūnas Free Throw 2 of 2 (8 PTS),[202685],1610612743.0,DEN,,,,,,,,,,,Valančiūnas,J. Valančiūnas,,Made,,,,,,,,,8.0,,,,,,,
523,PT10M17.00S,2025-12-19T03:54:27.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642859,92.59198423127464,54.90196078431373,1610612753,106,91,2025-12-19T03:54:31Z,5180000,False,25.0,17.0,1,right,J. Richardson driving Layup (9 PTS) (D. Bane 7 AST),"[1642859, 1630217]",1610612753.0,ORL,driving,,,,,,Restricted Area,0-8 Center,,,Richardson,J. Richardson,2.99,Made,,,,,,,,,9.0,D. Bane,1630217.0,7.0,,,,
525,PT10M01.00S,2025-12-19T03:54:46.1Z,4,REGULAR,foul,personal,[],1641724,,,1610612743,106,91,2025-12-19T03:55:05Z,5200000,False,,,0,,J. Howard personal FOUL (2 PF),"[1641724, 203501]",1610612753.0,ORL,,,,,,,Above the Break 3,24+ Right Center,201639.0,,Howard,J. Howard,,,,,,,2.0,0.0,Hardaway Jr.,203501.0,,,,,,,,
527,PT09M51.00S,2025-12-19T03:55:15.5Z,4,REGULAR,3pt,Jump Shot,[],1642461,8.09789750328515,99.26470588235294,1610612743,106,91,2025-12-19T03:58:04Z,5220000,False,-246.0,24.0,1,left,MISS S. Jones 24' 3PT,[1642461],1610612743.0,DEN,,,,,,,Left Corner 3,24+ Left,,,Jones,S. Jones,24.74,Missed,,,,,,,,,,,,,,,,
