actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
324,PT08M37.00S,2023-01-27T02:00:50.8Z,3,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,68,68,2023-01-27T02:00:50Z,3140000,False,,,0,,J. Brown Free Throw 2 of 2 (16 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
325,PT08M25.00S,2023-01-27T02:01:04.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,91.80354796320631,41.42156862745098,1610612752,68,68,2023-01-27T02:01:44Z,3150000,False,-43.0,25.0,1,right,MISS R. Barrett driving Layup - blocked,"[1629628, 1629057]",1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,4.94,Missed,,,,,,Williams III,1629057.0,,,,,,,,,,,
326,PT08M25.00S,2023-01-27T02:01:04.1Z,3,REGULAR,block,,[],1629057,,,1610612752,68,68,2023-01-27T02:01:19Z,3160000,False,,,0,,R. Williams III BLOCK (1 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
327,PT08M23.00S,2023-01-27T02:01:06.1Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,68,68,2023-01-27T02:01:19Z,3170000,False,,,0,,J. Brown REBOUND (Off:2 Def:6),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,325.0,,,,,,8.0,6.0,2.0,,,,,,,,
328,PT08M17.00S,2023-01-27T02:01:10.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628401,28.597240473061763,81.37254901960785,1610612738,71,68,2023-01-27T02:02:07Z,3180000,False,-157.0,216.0,1,left,D. White 26' 3PT running (9 PTS) (J. Brown 2 AST),"[1628401, 1627759]",1610612738.0,BOS,running,,,White,D. White,,,,,Above the Break 3,24+ Left Center,26.72,Made,9.0,,,,,,,,,,,J. Brown,1627759.0,2.0,,,,
330,PT07M59.00S,2023-01-27T02:01:28.8Z,3,REGULAR,3pt,Jump Shot,[],203944,76.95466491458606,87.25490196078431,1610612752,71,71,2023-01-27T02:01:33Z,3200000,False,186.0,164.0,1,right,J. Randle 24' 3PT  (17 PTS) (J. Brunson 4 AST),"[203944, 1628973]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,24.83,Made,17.0,,,,,,,,,,,J. Brunson,1628973.0,4.0,,,,
332,PT07M40.00S,2023-01-27T02:01:48.5Z,3,REGULAR,3pt,Jump Shot,[],1627759,31.882391590013142,32.84313725490196,1610612738,71,71,2023-01-27T02:01:57Z,3220000,False,86.0,247.0,1,left,MISS J. Brown 26' step back 3PT,[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,26.17,Missed,,,,,,,,,,,,,,,,,,
333,PT07M38.00S,2023-01-27T02:01:50.5Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,71,71,2023-01-27T02:01:57Z,3230000,False,,,0,,J. Randle REBOUND (Off:0 Def:4),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,,332.0,,,,,,4.0,4.0,0.0,,,,,,,,
334,PT07M28.00S,2023-01-27T02:02:01.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,85.23324572930355,34.80392156862745,1610612752,71,73,2023-01-27T02:02:08Z,3240000,False,-76.0,86.0,1,right,J. Brunson 11' driving floating Jump Shot (21 PTS) (J. Randle 2 AST),"[1628973, 203944]",1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Left,11.5,Made,21.0,,,,,,,,,,,J. Randle,203944.0,2.0,,,,
336,PT07M10.00S,2023-01-27T02:02:18.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628369,7.703679369250986,49.754901960784316,1610612738,73,73,2023-01-27T02:02:24Z,3260000,False,1.0,20.0,1,left,J. Tatum driving DUNK (22 PTS) (R. Williams III 2 AST),"[1628369, 1629057]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,1.99,Made,22.0,,,,,,,,,,,R. Williams III,1629057.0,2.0,,,,
338,PT07M09.00S,2023-01-27T02:02:25.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,73,73,2023-01-27T02:02:25Z,3280000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT07M09.00S,2023-01-27T02:05:15.8Z,3,REGULAR,substitution,out,[],1629057,,,1610612752,73,73,2023-01-27T02:05:34Z,3290000,False,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT07M09.00S,2023-01-27T02:05:15.8Z,3,REGULAR,substitution,in,[],1627763,,,1610612752,73,73,2023-01-27T02:05:34Z,3300000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT06M58.00S,2023-01-27T02:06:02.0Z,3,REGULAR,foul,personal,['2freethrow'],201143,,,1610612752,73,73,2023-01-27T02:06:08Z,3310000,False,,,0,,A. Horford shooting personal FOUL (2 PF) (Randle 2 FT),"[201143, 203944]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,101283.0,,,,2.0,0.0,Randle,203944.0
343,PT06M58.00S,2023-01-27T02:06:31.6Z,3,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,73,74,2023-01-27T02:06:31Z,3330000,False,,,0,,J. Randle Free Throw 1 of 2 (18 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
344,PT06M58.00S,2023-01-27T02:06:49.2Z,3,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,73,75,2023-01-27T02:06:49Z,3340000,False,,,0,,J. Randle Free Throw 2 of 2 (19 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
345,PT06M45.00S,2023-01-27T02:07:09.5Z,3,REGULAR,2pt,Jump Shot,[],1627759,15.325229960578188,27.696078431372552,1610612738,73,75,2023-01-27T02:07:17Z,3350000,False,112.0,92.0,1,left,MISS J. Brown 14' turnaround fadeaway Shot,[1627759],1610612738.0,BOS,turnaround fadeaway,,,Brown,J. Brown,,,,,Mid-Range,8-16 Right,14.43,Missed,,,,,,,,,,,,,,,,,,
346,PT06M42.00S,2023-01-27T02:07:12.5Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,73,75,2023-01-27T02:07:17Z,3360000,False,,,0,,J. Randle REBOUND (Off:0 Def:5),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,8-16 Right,,,,345.0,,,,,,5.0,5.0,0.0,,,,,,,,
347,PT06M36.00S,2023-01-27T02:07:18.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203944,72.61826544021025,78.18627450980392,1610612752,73,78,2023-01-27T02:08:06Z,3370000,False,141.0,205.0,1,right,J. Randle 24' 3PT step back (22 PTS),[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,24.87,Made,22.0,,,,,,,,,,,,,,,,,
348,PT06M23.00S,2023-01-27T02:07:31.0Z,3,REGULAR,3pt,Jump Shot,[],1627759,31.35676741130092,70.83333333333334,1610612738,73,78,2023-01-27T02:08:31Z,3380000,False,-104.0,242.0,1,left,MISS J. Brown 26' pullup 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,26.38,Missed,,,,,,,,,,,,,,,,,,
349,PT06M23.00S,2023-01-27T02:07:31.0Z,3,REGULAR,rebound,defensive,[],1629656,,,1610612752,73,78,2023-01-27T02:07:37Z,3390000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:2),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,,348.0,,,,,,2.0,2.0,0.0,,,,,,,,
350,PT06M12.00S,2023-01-27T02:07:42.0Z,3,REGULAR,3pt,Jump Shot,[],203944,80.6340341655716,92.15686274509804,1610612752,73,78,2023-01-27T02:08:53Z,3400000,False,211.0,130.0,1,right,MISS J. Randle 24' step back 3PT,[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,24.74,Missed,,,,,,,,,,,,,,,,,,
351,PT06M09.00S,2023-01-27T02:07:45.0Z,3,REGULAR,rebound,defensive,[],1628401,,,1610612738,73,78,2023-01-27T02:07:47Z,3410000,False,,,0,,D. White REBOUND (Off:0 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,350.0,,,,,,2.0,2.0,0.0,,,,,,,,
352,PT06M01.00S,2023-01-27T02:07:53.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,9.017739816031538,57.84313725490197,1610612738,73,78,2023-01-27T02:08:00Z,3420000,False,-39.0,32.0,1,left,MISS M. Brogdon driving Layup,[1627763],1610612738.0,BOS,driving,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),0-8 Center,5.08,Missed,,,,,,,,,,,,,,,,,,
353,PT05M57.00S,2023-01-27T02:07:57.5Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,73,78,2023-01-27T02:08:00Z,3430000,False,,,0,,J. Randle REBOUND (Off:0 Def:6),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,352.0,,,,,,6.0,6.0,0.0,,,,,,,,
354,PT05M54.00S,2023-01-27T02:08:00.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629628,77.08607095926413,88.23529411764706,1610612752,73,78,2023-01-27T02:09:30Z,3440000,False,191.0,163.0,1,right,MISS R. Barrett 25' running 3PT,[1629628],1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,25.12,Missed,,,,,,,,,,,,,,,,,,
355,PT05M51.00S,2023-01-27T02:08:03.5Z,3,REGULAR,rebound,defensive,[],1627763,,,1610612738,73,78,2023-01-27T02:08:05Z,3450000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:1),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Right Center,,,,354.0,,,,,,1.0,1.0,0.0,,,,,,,,
356,PT05M42.00S,2023-01-27T02:08:11.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,9.937582128777924,44.85294117647059,1610612738,73,78,2023-01-27T02:08:19Z,3460000,False,26.0,41.0,1,left,MISS J. Brown driving Layup,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,4.83,Missed,,,,,,,,,,,,,,,,,,
357,PT05M38.00S,2023-01-27T02:08:15.9Z,3,REGULAR,rebound,defensive,[],1629656,,,1610612752,73,78,2023-01-27T02:08:19Z,3470000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:3),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),0-8 Center,,,,356.0,,,,,,3.0,3.0,0.0,,,,,,,,
358,PT05M30.00S,2023-01-27T02:08:25.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,81.15965834428384,51.9607843137255,1610612752,73,80,2023-01-27T02:08:31Z,3480000,False,10.0,125.0,1,right,J. Randle 12' pullup Jump Shot (24 PTS),[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,12.5,Made,24.0,,,,,,,,,,,,,,,,,
359,PT05M10.00S,2023-01-27T02:08:44.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201143,8.754927726675426,50.0,1610612738,73,80,2023-01-27T02:08:49Z,3490000,False,0.0,30.0,1,left,MISS A. Horford driving Layup,[201143],1610612738.0,BOS,driving,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,2.98,Missed,,,,,,,,,,,,,,,,,,
360,PT05M08.00S,2023-01-27T02:08:46.2Z,3,REGULAR,rebound,defensive,[],1630579,,,1610612752,73,80,2023-01-27T02:08:49Z,3500000,False,,,0,,J. Sims REBOUND (Off:3 Def:6),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,359.0,,,,,,9.0,6.0,3.0,,,,,,,,
361,PT05M05.00S,2023-01-27T02:08:49.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629628,87.86136662286465,41.911764705882355,1610612752,73,80,2023-01-27T02:10:47Z,3510000,False,-40.0,62.0,1,right,MISS R. Barrett 7' running Layup,[1629628],1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,7.37,Missed,,,,,,,,,,,,,,,,,,
362,PT05M02.00S,2023-01-27T02:08:52.3Z,3,REGULAR,rebound,defensive,[],1627763,,,1610612738,73,80,2023-01-27T02:08:58Z,3520000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:2),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),0-8 Center,,,,361.0,,,,,,2.0,2.0,0.0,,,,,,,,
363,PT05M00.00S,2023-01-27T02:08:59.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,73,80,2023-01-27T02:08:59Z,3530000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT05M00.00S,2023-01-27T02:11:33.1Z,3,REGULAR,substitution,out,[],1627759,,,1610612738,73,80,2023-01-27T02:11:53Z,3540000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT05M00.00S,2023-01-27T02:11:33.1Z,3,REGULAR,substitution,out,[],201143,,,1610612738,73,80,2023-01-27T02:11:53Z,3550000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT05M00.00S,2023-01-27T02:11:33.1Z,3,REGULAR,substitution,in,[],1629057,,,1610612738,73,80,2023-01-27T02:11:53Z,3560000,False,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT05M00.00S,2023-01-27T02:11:33.1Z,3,REGULAR,substitution,in,[],1629684,,,1610612738,73,80,2023-01-27T02:11:53Z,3570000,False,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT04M55.00S,2023-01-27T02:12:30.8Z,3,REGULAR,turnover,out-of-bounds,[],1629684,,,1610612738,73,80,2023-01-27T02:12:39Z,3580000,False,,,0,,G. Williams bad pass out-of-bounds TURNOVER (2 TO),[1629684],1610612738.0,BOS,bad pass,,,Williams,G. Williams,,,,,Mid-Range,16-24 Center,,,,,2.0,,,,,,,,101283.0,,,,,,,
369,PT04M45.00S,2023-01-27T02:12:42.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203944,87.86136662286465,64.95098039215686,1610612752,73,80,2023-01-27T02:12:54Z,3590000,False,75.0,62.0,1,right,MISS J. Randle 9' driving floating Shot,[203944],1610612752.0,NYK,driving floating,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Right,9.69,Missed,,,,,,,,,,,,,,,,,,
370,PT04M42.00S,2023-01-27T02:12:45.9Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612738,73,80,2023-01-27T02:12:48Z,3600000,False,,,0,,R. Williams III REBOUND (Off:1 Def:6),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),8-16 Right,,,,369.0,,,,,,7.0,6.0,1.0,,,,,,,,
371,PT04M33.00S,2023-01-27T02:12:54.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629057,8.492115637319317,49.01960784313725,1610612738,75,80,2023-01-27T02:13:05Z,3610000,False,5.0,27.0,1,left,R. Williams III alley-oop Layup (4 PTS) (J. Tatum 2 AST),"[1629057, 1628369]",1610612738.0,BOS,alley-oop,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,2.77,Made,4.0,,,,,,,,,,,J. Tatum,1628369.0,2.0,,,,
373,PT04M17.00S,2023-01-27T02:13:10.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,83.78777923784494,39.705882352941174,1610612752,75,82,2023-01-27T02:13:19Z,3630000,False,-51.0,100.0,1,right,J. Brunson 11' turnaround Jump Shot (23 PTS),[1628973],1610612752.0,NYK,turnaround,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,11.24,Made,23.0,,,,,,,,,,,,,,,,,
374,PT04M01.00S,2023-01-27T02:13:26.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,8.886333771353483,57.35294117647059,1610612738,75,82,2023-01-27T02:13:58Z,3640000,False,-37.0,31.0,1,left,MISS J. Tatum driving reverse Layup,[1628369],1610612738.0,BOS,driving reverse,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,4.81,Missed,,,,,,,,,,,,,,,,,,
375,PT03M59.00S,2023-01-27T02:13:28.5Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612752,75,82,2023-01-27T02:13:32Z,3650000,False,,,0,,R. Barrett REBOUND (Off:0 Def:2),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,,,,374.0,,,,,,2.0,2.0,0.0,,,,,,,,
376,PT03M56.00S,2023-01-27T02:13:33.3Z,3,REGULAR,foul,personal,['2freethrow'],1629684,,,1610612752,75,82,2023-01-27T02:13:51Z,3660000,False,,,0,,G. Williams shooting personal FOUL (2 PF) (Barrett 2 FT),"[1629684, 1629628]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,203592.0,,,,2.0,0.0,Barrett,1629628.0
378,PT03M56.00S,2023-01-27T02:13:57.7Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1629628,,,1610612752,75,82,2023-01-27T02:13:57Z,3680000,False,,,0,,MISS R. Barrett Free Throw 1 of 2,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
379,PT03M56.00S,2023-01-27T02:13:57.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,75,82,2023-01-27T02:13:57Z,3690000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,378.0,,,,,,,,,,,,,,,,
380,PT03M56.00S,2023-01-27T02:14:02.9Z,3,REGULAR,substitution,out,[],1628401,,,1610612752,75,82,2023-01-27T02:14:12Z,3700000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT03M56.00S,2023-01-27T02:14:02.9Z,3,REGULAR,substitution,in,[],1630202,,,1610612752,75,82,2023-01-27T02:14:12Z,3710000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT03M56.00S,2023-01-27T02:14:18.7Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1629628,,,1610612752,75,83,2023-01-27T02:14:18Z,3720000,False,,,0,,R. Barrett Free Throw 2 of 2 (10 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
383,PT03M42.00S,2023-01-27T02:14:34.2Z,3,REGULAR,3pt,Jump Shot,[],1630202,25.57490144546649,86.27450980392157,1610612738,78,83,2023-01-27T02:14:38Z,3730000,False,-181.0,188.0,1,left,P. Pritchard 26' 3PT  (7 PTS) (M. Brogdon 3 AST),"[1630202, 1627763]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,26.12,Made,7.0,,,,,,,,,,,M. Brogdon,1627763.0,3.0,,,,
385,PT03M13.00S,2023-01-27T02:15:03.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203944,93.9060446780552,50.49019607843137,1610612752,78,85,2023-01-27T02:15:09Z,3750000,False,2.0,5.0,1,right,J. Randle driving DUNK (26 PTS) (J. Brunson 5 AST),"[203944, 1628973]",1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,0.54,Made,26.0,,,,,,,,,,,J. Brunson,1628973.0,5.0,,,,
387,PT02M59.00S,2023-01-27T02:15:17.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,9.149145860709593,43.13725490196079,1610612738,78,85,2023-01-27T02:15:23Z,3770000,False,34.0,34.0,1,left,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,4.79,Missed,,,,,,,,,,,,,,,,,,
388,PT02M57.00S,2023-01-27T02:15:19.5Z,3,REGULAR,rebound,defensive,[],1630579,,,1610612752,78,85,2023-01-27T02:15:50Z,3780000,False,,,0,,J. Sims REBOUND (Off:3 Def:7),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),0-8 Center,,,,387.0,,,,,,10.0,7.0,3.0,,,,,,,,
389,PT02M40.00S,2023-01-27T02:15:36.4Z,3,REGULAR,2pt,Jump Shot,[],1628973,85.62746386333771,17.401960784313726,1610612752,78,87,2023-01-27T02:15:44Z,3790000,False,-163.0,83.0,1,right,J. Brunson 18' step back Jump Shot (25 PTS),[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Left,18.27,Made,25.0,,,,,,,,,,,,,,,,,
390,PT02M17.00S,2023-01-27T02:16:00.1Z,3,REGULAR,2pt,Jump Shot,[],1630202,20.581471747700395,49.754901960784316,1610612738,78,87,2023-01-27T02:16:46Z,3800000,False,1.0,141.0,1,left,MISS P. Pritchard 14' turnaround fadeaway Shot,[1630202],1610612738.0,BOS,turnaround fadeaway,,,Pritchard,P. Pritchard,,,,,Mid-Range,8-16 Center,14.1,Missed,,,,,,,,,,,,,,,,,,
391,PT02M12.00S,2023-01-27T02:16:05.1Z,3,REGULAR,rebound,defensive,[],1630579,,,1610612752,78,87,2023-01-27T02:16:08Z,3810000,False,,,0,,J. Sims REBOUND (Off:3 Def:8),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Mid-Range,8-16 Center,,,,390.0,,,,,,11.0,8.0,3.0,,,,,,,,
392,PT02M06.00S,2023-01-27T02:16:12.6Z,3,REGULAR,turnover,traveling,[],203944,,,1610612752,78,87,2023-01-27T02:16:25Z,3820000,False,,,0,,J. Randle traveling TURNOVER (1 TO),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,8-16 Left,,,,,1.0,,,,,,,,101283.0,,,,,,,
393,PT02M06.00S,2023-01-27T02:16:19.6Z,3,REGULAR,substitution,out,[],1629628,,,1610612738,78,87,2023-01-27T02:16:25Z,3830000,False,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT02M06.00S,2023-01-27T02:16:19.6Z,3,REGULAR,substitution,out,[],1630579,,,1610612738,78,87,2023-01-27T02:16:25Z,3840000,False,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT02M06.00S,2023-01-27T02:16:19.6Z,3,REGULAR,substitution,in,[],1628392,,,1610612738,78,87,2023-01-27T02:16:25Z,3850000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT02M06.00S,2023-01-27T02:16:19.6Z,3,REGULAR,substitution,in,[],1630193,,,1610612738,78,87,2023-01-27T02:16:25Z,3860000,False,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT01M51.00S,2023-01-27T02:17:01.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627763,10.90670170827858,58.84650735294118,1610612738,78,87,2023-01-27T02:17:11Z,3880000,False,-44.0,50.0,1,left,MISS M. Brogdon 6' driving Layup,[1627763],1610612738.0,BOS,driving,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),0-8 Center,6.67,Missed,,,,,,,,,,,,,,,,,,
399,PT01M49.00S,2023-01-27T02:17:03.2Z,3,REGULAR,rebound,offensive,[],1629057,,,1610612738,78,87,2023-01-27T02:17:11Z,3890000,False,,,0,,R. Williams III REBOUND (Off:2 Def:6),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),0-8 Center,,,,398.0,,,,,,8.0,6.0,2.0,,,,,,,,
400,PT01M48.00S,2023-01-27T02:17:04.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629057,7.5722733245729295,49.754901960784316,1610612738,80,87,2023-01-27T02:17:17Z,3900000,False,1.0,19.0,1,left,R. Williams III putback Layup (6 PTS),[1629057],1610612738.0,BOS,putback,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,1.87,Made,6.0,,,,,,,,,,,,,,,,,
401,PT01M30.00S,2023-01-27T02:17:22.1Z,3,REGULAR,3pt,Jump Shot,[],203944,68.28186596583443,62.99019607843137,1610612752,80,87,2023-01-27T02:17:27Z,3910000,False,65.0,246.0,1,right,MISS J. Randle 25' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,25.42,Missed,,,,,,,,,,,,,,,,,,
402,PT01M27.00S,2023-01-27T02:17:25.1Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,80,87,2023-01-27T02:17:27Z,3920000,False,,,0,,J. Tatum REBOUND (Off:2 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,,401.0,,,,,,8.0,6.0,2.0,,,,,,,,
