actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
419,PT01M49.00S,2022-11-24T02:20:42.1Z,3,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1627763,5.590000152587891,50.0,1610612738,98,78,2022-11-24T02:20:50Z,4170000,False,0.0,0.0,1,left,MISS M. Brogdon tip Layup,[1627763],1610612738.0,BOS,tip,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
420,PT01M49.00S,2022-11-24T02:20:42.1Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612742,98,78,2022-11-24T02:20:50Z,4180000,False,,,0,,C. Wood REBOUND (Off:0 Def:6),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,419.0,6.0,6.0,0.0,,
421,PT01M42.00S,2022-11-24T02:20:49.3Z,3,REGULAR,3pt,Jump Shot,[],203501,67.23061760840999,37.00980392156863,1610612742,98,78,2022-11-24T02:21:00Z,4190000,False,-65.0,256.0,1,right,MISS T. Hardaway Jr. 26' step back 3PT,[203501],1610612742.0,DAL,step back,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,26.36,Missed,,,,,,,,,,,,,,,,,,
422,PT01M41.00S,2022-11-24T02:20:54.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612742,98,78,2022-11-24T02:20:54Z,4200000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,421.0,,,,,
425,PT01M35.00S,2022-11-24T02:21:14.4Z,3,REGULAR,foul,offensive,[],1626174,,,1610612742,98,78,2022-11-24T02:21:26Z,4220000,False,,,0,,C. Wood charge offensive FOUL (2 PF),"[1626174, 1628401]",1610612742.0,DAL,charge,,,Wood,C. Wood,,,,,Mid-Range,16-24 Right Center,,,,,,,202901.0,,,,2.0,0.0,White,1628401.0,,,,,,
427,PT01M35.00S,2022-11-24T02:21:14.4Z,3,REGULAR,turnover,offensive foul,[],1626174,,,1610612742,98,78,2022-11-24T02:21:14Z,4240000,False,,,0,,C. Wood offensive foul TURNOVER (4 TO),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Mid-Range,16-24 Right Center,,,,,,,202901.0,4.0,,,,,,,,,,,,
428,PT01M23.00S,2022-11-24T02:21:52.9Z,3,REGULAR,foul,offensive,['inpenalty'],1627763,,,1610612738,98,78,2022-11-24T02:22:04Z,4250000,False,,,0,,M. Brogdon offensive FOUL (3 PF),"[1627763, 203501]",1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Right Corner 3,24+ Right,,,,,,,201639.0,,,,3.0,0.0,Hardaway Jr.,203501.0,,,,,,
430,PT01M23.00S,2022-11-24T02:21:52.9Z,3,REGULAR,turnover,offensive foul,[],1627763,,,1610612738,98,78,2022-11-24T02:21:52Z,4270000,False,,,0,,M. Brogdon offensive foul TURNOVER (2 TO),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Right Corner 3,24+ Right,,,,,,,201639.0,2.0,,,,,,,,,,,,
431,PT01M11.00S,2022-11-24T02:22:14.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629029,81.15965834428384,63.725490196078425,1610612742,98,80,2022-11-24T02:22:22Z,4280000,False,69.0,125.0,1,right,L. Doncic 14' turnaround fadeaway Jump Shot (35 PTS),[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,14.22,Made,35.0,,,,,,,,,,,,,,,,,
432,PT00M54.30S,2022-11-24T02:22:30.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,8.360709592641262,47.794117647058826,1610612738,98,80,2022-11-24T02:22:37Z,4290000,False,11.0,26.0,1,left,MISS D. White cutting Layup - blocked,"[1628401, 1627827]",1610612738.0,BOS,cutting,,,White,D. White,,,,,Restricted Area,0-8 Center,2.83,Missed,,,,,,,,,,,,,,,,,Finney-Smith,1627827.0
433,PT00M54.30S,2022-11-24T02:22:30.8Z,3,REGULAR,block,,[],1627827,,,1610612738,98,80,2022-11-24T02:22:32Z,4300000,False,,,0,,D. Finney-Smith BLOCK (2 BLK),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
434,PT00M52.80S,2022-11-24T02:22:32.3Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612742,98,80,2022-11-24T02:22:37Z,4310000,False,,,0,,C. Wood REBOUND (Off:0 Def:7),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,432.0,7.0,7.0,0.0,,
435,PT00M48.20S,2022-11-24T02:22:38.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626174,93.24901445466492,47.549019607843135,1610612742,98,82,2022-11-24T02:25:08Z,4320000,False,-12.0,11.0,1,right,C. Wood running Layup (13 PTS) (L. Doncic 5 AST),"[1626174, 1629029]",1610612742.0,DAL,running,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,1.65,Made,13.0,L. Doncic,1629029.0,5.0,,,,,,,,,,,,,,
437,PT00M37.10S,2022-11-24T02:22:52.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627763,12.565703022339028,36.76470588235294,1610612738,100,82,2022-11-24T02:23:03Z,4340000,False,66.0,66.0,1,left,M. Brogdon 9' driving floating bank Jump Shot (10 PTS) (J. Brown 4 AST),"[1627763, 1627759]",1610612738.0,BOS,driving floating bank,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),8-16 Right,9.32,Made,10.0,J. Brown,1627759.0,4.0,,,,,,,,,,,,,,
439,PT00M37.10S,2022-11-24T02:22:55.5Z,3,REGULAR,foul,personal,['1freethrow'],1630182,,,1610612738,100,82,2022-11-24T02:23:24Z,4360000,False,,,0,,J. Green shooting personal FOUL (2 PF) (Brogdon 1 FT),"[1630182, 1627763]",1610612742.0,DAL,shooting,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,201639.0,,,,2.0,0.0,Brogdon,1627763.0,,,,,,
441,PT00M37.10S,2022-11-24T02:23:24.4Z,3,REGULAR,freethrow,1 of 1,[],1627763,,,1610612738,101,82,2022-11-24T02:23:24Z,4380000,False,,,0,,M. Brogdon Free Throw 1 of 1 (11 PTS),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
442,PT00M32.70S,2022-11-24T02:23:34.6Z,3,REGULAR,3pt,Jump Shot,[],1629029,66.3107752956636,25.49019607843137,1610612742,101,82,2022-11-24T02:27:15Z,4390000,False,-123.0,264.0,1,right,MISS L. Doncic 29' pullup 3PT,[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,29.12,Missed,,,,,,,,,,,,,,,,,,
443,PT00M29.70S,2022-11-24T02:23:37.7Z,3,REGULAR,rebound,offensive,[],1626174,,,1610612742,101,82,2022-11-24T02:23:37Z,4400000,False,,,0,,C. Wood REBOUND (Off:1 Def:7),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,442.0,8.0,7.0,1.0,,
444,PT00M27.10S,2022-11-24T02:23:40.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627827,65.91655716162943,46.568627450980394,1610612742,101,85,2022-11-24T02:23:45Z,4410000,False,-17.0,268.0,1,right,D. Finney-Smith 26' 3PT  (8 PTS) (C. Wood 2 AST),"[1627827, 1626174]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Center,26.85,Made,8.0,C. Wood,1626174.0,2.0,,,,,,,,,,,,,,
446,PT00M04.90S,2022-11-24T02:24:06.2Z,3,REGULAR,3pt,Jump Shot,[],1627763,25.837713534822605,85.29411764705883,1610612738,101,85,2022-11-24T02:24:12Z,4430000,False,-176.0,190.0,1,left,MISS M. Brogdon 25' 3PT,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Left Center,25.96,Missed,,,,,,,,,,,,,,,,,,
447,PT00M01.90S,2022-11-24T02:24:09.2Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612742,101,85,2022-11-24T02:24:12Z,4440000,False,,,0,,C. Wood REBOUND (Off:1 Def:8),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,446.0,9.0,8.0,1.0,,
448,PT00M00.20S,2022-11-24T02:24:10.9Z,3,REGULAR,3pt,Jump Shot,[],203501,72.22404730617609,83.08823529411765,1610612742,101,85,2022-11-24T02:24:16Z,4450000,False,165.0,209.0,1,right,MISS T. Hardaway Jr. 26' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,26.62,Missed,,,,,,,,,,,,,,,,,,
449,PT00M00.20S,2022-11-24T02:24:10.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612742,101,85,2022-11-24T02:24:16Z,4460000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,448.0,,,,,
450,PT00M00.00S,2022-11-24T02:24:14.3Z,3,REGULAR,period,end,[],0,,,1610612742,101,85,2022-11-24T02:24:14Z,4470000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT12M00.00S,2022-11-24T02:26:54.3Z,4,REGULAR,substitution,out,['startperiod'],1627759,,,1610612742,101,85,2022-11-24T02:27:20Z,4480000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT12M00.00S,2022-11-24T02:26:54.3Z,4,REGULAR,substitution,out,['startperiod'],1630573,,,1610612742,101,85,2022-11-24T02:27:20Z,4490000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT12M00.00S,2022-11-24T02:26:54.3Z,4,REGULAR,substitution,out,['startperiod'],1628401,,,1610612742,101,85,2022-11-24T02:27:20Z,4500000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT12M00.00S,2022-11-24T02:26:54.3Z,4,REGULAR,substitution,in,['startperiod'],203935,,,1610612742,101,85,2022-11-24T02:27:20Z,4510000,False,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT12M00.00S,2022-11-24T02:26:54.3Z,4,REGULAR,substitution,in,['startperiod'],201143,,,1610612742,101,85,2022-11-24T02:27:20Z,4520000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT12M00.00S,2022-11-24T02:26:54.3Z,4,REGULAR,substitution,in,['startperiod'],1628369,,,1610612742,101,85,2022-11-24T02:27:20Z,4530000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT12M00.00S,2022-11-24T02:27:48.9Z,4,REGULAR,period,start,[],0,,,1610612742,101,85,2022-11-24T02:27:48Z,4540000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT11M44.00S,2022-11-24T02:28:04.3Z,4,REGULAR,3pt,Jump Shot,[],1627827,90.88370565045992,97.54901960784314,1610612742,101,85,2022-11-24T02:28:09Z,4550000,False,238.0,33.0,1,right,MISS D. Finney-Smith 24' 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,24.0,Missed,,,,,,,,,,,,,,,,,,
459,PT11M41.00S,2022-11-24T02:28:07.3Z,4,REGULAR,rebound,defensive,[],1627763,,,1610612738,101,85,2022-11-24T02:28:09Z,4560000,False,,,0,,M. Brogdon REBOUND (Off:2 Def:4),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,458.0,6.0,4.0,2.0,,
460,PT11M26.00S,2022-11-24T02:28:22.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,17.16491458607096,58.57843137254902,1610612738,101,85,2022-11-24T02:28:29Z,4570000,False,-43.0,109.0,1,left,MISS J. Tatum 11' driving floating Shot,[1628369],1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Center,11.7,Missed,,,,,,,,,,,,,,,,,,
461,PT11M23.00S,2022-11-24T02:28:25.0Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612742,101,85,2022-11-24T02:28:29Z,4580000,False,,,0,,C. Wood REBOUND (Off:1 Def:9),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,460.0,10.0,9.0,1.0,,
462,PT11M14.00S,2022-11-24T02:28:33.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,80.76544021024968,49.26470588235294,1610612742,101,87,2022-11-24T02:28:49Z,4590000,False,-4.0,128.0,1,right,L. Doncic 12' floating Jump Shot (37 PTS),[1629029],1610612742.0,DAL,floating,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,12.84,Made,37.0,,,,,,,,,,,,,,,,,
463,PT10M51.00S,2022-11-24T02:28:57.1Z,4,REGULAR,2pt,Jump Shot,[],203935,20.844283837056505,53.18627450980392,1610612738,101,87,2022-11-24T02:29:06Z,4600000,False,-16.0,143.0,1,left,MISS M. Smart 14' turnaround Shot,[203935],1610612738.0,BOS,turnaround,,,Smart,M. Smart,,,,,Mid-Range,8-16 Center,14.43,Missed,,,,,,,,,,,,,,,,,,
464,PT10M49.00S,2022-11-24T02:28:59.1Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,101,87,2022-11-24T02:29:06Z,4610000,False,,,0,,L. Doncic REBOUND (Off:1 Def:5),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,463.0,6.0,5.0,1.0,,
465,PT10M44.00S,2022-11-24T02:29:06.8Z,4,REGULAR,foul,offensive,[],1626174,,,1610612742,101,87,2022-11-24T02:29:14Z,4620000,False,,,0,,C. Wood offensive FOUL (3 PF),"[1626174, 1629684]",1610612742.0,DAL,,,,Wood,C. Wood,,,,,Mid-Range,16-24 Right Center,,,,,,,1193.0,,,,3.0,0.0,Williams,1629684.0,,,,,,
467,PT10M44.00S,2022-11-24T02:29:06.8Z,4,REGULAR,turnover,offensive foul,[],1626174,,,1610612742,101,87,2022-11-24T02:29:06Z,4640000,False,,,0,,C. Wood offensive foul TURNOVER (5 TO),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Mid-Range,16-24 Right Center,,,,,,,1193.0,5.0,,,,,,,,,,,,
468,PT10M27.00S,2022-11-24T02:29:44.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627763,7.30946123521682,56.372549019607845,1610612738,103,87,2022-11-24T02:29:49Z,4650000,False,-32.0,16.0,1,left,M. Brogdon driving Layup (13 PTS) (M. Smart 8 AST),"[1627763, 203935]",1610612738.0,BOS,driving,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,3.58,Made,13.0,M. Smart,203935.0,8.0,,,,,,,,,,,,,,
469,PT10M10.00S,2022-11-24T02:30:01.4Z,4,REGULAR,2pt,Hook,[],1626174,78.40013140604468,40.68627450980392,1610612742,103,87,2022-11-24T02:30:06Z,4660000,False,-47.0,151.0,1,right,MISS C. Wood 15' turnaround Hook,[1626174],1610612742.0,DAL,turnaround,,,Wood,C. Wood,,,,,Mid-Range,8-16 Center,15.75,Missed,,,,,,,,,,,,,,,,,,
470,PT10M09.00S,2022-11-24T02:30:02.4Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,103,87,2022-11-24T02:30:06Z,4670000,False,,,0,,J. Tatum REBOUND (Off:3 Def:9),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,469.0,12.0,9.0,3.0,,
471,PT09M59.00S,2022-11-24T02:30:13.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,8.623521681997373,55.392156862745104,1610612738,103,87,2022-11-24T02:30:17Z,4680000,False,-27.0,29.0,1,left,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,3.93,Missed,,,,,,,,,,,,,,,,,,
472,PT09M57.00S,2022-11-24T02:30:15.0Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612742,103,87,2022-11-24T02:30:17Z,4690000,False,,,0,,C. Wood REBOUND (Off:1 Def:10),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,471.0,11.0,10.0,1.0,,
473,PT09M50.00S,2022-11-24T02:30:22.0Z,4,REGULAR,3pt,Jump Shot,[],1626174,66.04796320630749,40.19607843137255,1610612742,103,90,2022-11-24T02:30:27Z,4700000,False,-49.0,267.0,1,right,C. Wood 27' 3PT  (16 PTS) (T. Hardaway Jr. 2 AST),"[1626174, 203501]",1610612742.0,DAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Center,27.11,Made,16.0,T. Hardaway Jr.,203501.0,2.0,,,,,,,,,,,,,,
475,PT09M30.00S,2022-11-24T02:30:44.0Z,4,REGULAR,foul,personal,[],1630182,,,1610612738,103,90,2022-11-24T02:30:49Z,4720000,False,,,0,,J. Green personal FOUL (3 PF),"[1630182, 203935]",1610612742.0,DAL,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,,1193.0,,,,3.0,0.0,Smart,203935.0,,,,,,
477,PT09M22.00S,2022-11-24T02:31:07.7Z,4,REGULAR,foul,personal,[],1630182,,,1610612738,103,90,2022-11-24T02:31:11Z,4740000,False,,,0,,J. Green personal FOUL (4 PF),"[1630182, 1627763]",1610612742.0,DAL,,,,Green,J. Green,,,,,Mid-Range,16-24 Left Center,,,,,,,201639.0,,,,4.0,0.0,Brogdon,1627763.0,,,,,,
480,PT09M11.00S,2022-11-24T02:31:40.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629684,10.200394218134035,54.166666666666664,1610612738,105,90,2022-11-24T02:31:46Z,4760000,False,-21.0,43.0,1,left,G. Williams driving Layup (2 PTS) (A. Horford 4 AST),"[1629684, 201143]",1610612738.0,BOS,driving,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,4.81,Made,2.0,A. Horford,201143.0,4.0,,,,,,,,,,,,,,
481,PT08M58.00S,2022-11-24T02:31:53.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1627827,93.64323258869908,53.431372549019606,1610612742,105,92,2022-11-24T02:31:59Z,4770000,False,17.0,7.0,1,right,D. Finney-Smith alley-oop DUNK (10 PTS) (L. Doncic 6 AST),"[1627827, 1629029]",1610612742.0,DAL,alley-oop,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,1.87,Made,10.0,L. Doncic,1629029.0,6.0,,,,,,,,,,,,,,
484,PT08M32.00S,2022-11-24T02:32:18.8Z,4,REGULAR,2pt,Jump Shot,[],1628369,16.770696452036795,74.75490196078431,1610612738,107,92,2022-11-24T02:32:24Z,4790000,False,-124.0,105.0,1,left,J. Tatum 16' turnaround fadeaway Jump Shot (31 PTS),[1628369],1610612738.0,BOS,turnaround fadeaway,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Left Center,16.24,Made,31.0,,,,,,,,,,,,,,,,,
485,PT08M11.00S,2022-11-24T02:32:40.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626174,81.68528252299606,38.48039215686275,1610612742,107,94,2022-11-24T02:34:16Z,4800000,False,-58.0,120.0,1,right,C. Wood 13' driving floating Jump Shot (18 PTS),[1626174],1610612742.0,DAL,driving floating,,,Wood,C. Wood,,,,,In The Paint (Non-RA),8-16 Center,13.28,Made,18.0,,,,,,,,,,,,,,,,,
486,PT07M42.00S,2022-11-24T02:33:09.0Z,4,REGULAR,3pt,Jump Shot,[],1629684,20.844283837056505,7.107843137254902,1610612738,107,94,2022-11-24T02:33:14Z,4810000,False,214.0,143.0,1,left,MISS G. Williams 25' 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,25.8,Missed,,,,,,,,,,,,,,,,,,
487,PT07M38.00S,2022-11-24T02:33:13.0Z,4,REGULAR,rebound,defensive,[],1627827,,,1610612742,107,94,2022-11-24T02:33:14Z,4820000,False,,,0,,D. Finney-Smith REBOUND (Off:0 Def:3),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,486.0,3.0,3.0,0.0,,
488,PT07M24.00S,2022-11-24T02:33:27.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626174,81.68528252299606,36.029411764705884,1610612742,107,94,2022-11-24T02:33:32Z,4830000,False,-70.0,120.0,1,right,MISS C. Wood 13' turnaround Shot,[1626174],1610612742.0,DAL,turnaround,,,Wood,C. Wood,,,,,In The Paint (Non-RA),8-16 Center,13.86,Missed,,,,,,,,,,,,,,,,,,
489,PT07M21.00S,2022-11-24T02:33:30.1Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,107,94,2022-11-24T02:33:32Z,4840000,False,,,0,,J. Tatum REBOUND (Off:3 Def:10),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,488.0,13.0,10.0,3.0,,
490,PT07M13.00S,2022-11-24T02:33:38.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,8.754927726675426,47.549019607843135,1610612738,109,94,2022-11-24T02:33:43Z,4850000,False,12.0,30.0,1,left,J. Tatum driving Layup (33 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,3.22,Made,33.0,,,,,,,,,,,,,,,,,
491,PT06M47.00S,2022-11-24T02:34:06.5Z,4,REGULAR,foul,personal,['2freethrow'],1629684,,,1610612742,109,94,2022-11-24T02:37:23Z,4860000,False,,,0,,G. Williams shooting personal FOUL (2 PF) (Doncic 2 FT),"[1629684, 1629029]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,,,,,1193.0,,,,2.0,0.0,Doncic,1629029.0,,,,,,
493,PT06M47.00S,2022-11-24T02:34:18.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,109,94,2022-11-24T02:34:18Z,4880000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT06M47.00S,2022-11-24T02:36:58.5Z,4,REGULAR,substitution,out,[],1627763,,,1610612742,109,94,2022-11-24T02:37:22Z,4890000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT06M47.00S,2022-11-24T02:36:58.5Z,4,REGULAR,substitution,out,[],1627827,,,1610612742,109,94,2022-11-24T02:37:22Z,4900000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT06M47.00S,2022-11-24T02:36:58.5Z,4,REGULAR,substitution,out,[],203501,,,1610612742,109,94,2022-11-24T02:37:22Z,4910000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT06M47.00S,2022-11-24T02:36:58.5Z,4,REGULAR,substitution,in,[],1627759,,,1610612742,109,94,2022-11-24T02:37:22Z,4920000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT06M47.00S,2022-11-24T02:36:58.5Z,4,REGULAR,substitution,in,[],203915,,,1610612742,109,94,2022-11-24T02:37:22Z,4930000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT06M47.00S,2022-11-24T02:36:58.5Z,4,REGULAR,substitution,in,[],203493,,,1610612742,109,94,2022-11-24T02:37:22Z,4940000,False,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT06M47.00S,2022-11-24T02:37:43.7Z,4,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,109,95,2022-11-24T02:37:43Z,4950000,False,,,0,,L. Doncic Free Throw 1 of 2 (38 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,38.0,,,,,,,,,,,,,,,,,
501,PT06M47.00S,2022-11-24T02:38:00.4Z,4,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,109,96,2022-11-24T02:38:00Z,4960000,False,,,0,,L. Doncic Free Throw 2 of 2 (39 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,39.0,,,,,,,,,,,,,,,,,
502,PT06M23.00S,2022-11-24T02:38:26.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,19.793035479632064,36.029411764705884,1610612738,109,96,2022-11-24T02:38:36Z,4970000,False,70.0,134.0,1,left,MISS J. Tatum 15' driving floating Shot,[1628369],1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Center,15.08,Missed,,,,,,,,,,,,,,,,,,
503,PT06M20.00S,2022-11-24T02:38:29.5Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,109,96,2022-11-24T02:38:36Z,4980000,False,,,0,,L. Doncic REBOUND (Off:1 Def:6),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,502.0,7.0,6.0,1.0,,
