actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
512,PT10M51.00S,2022-10-30T23:48:46.0Z,4,REGULAR,3pt,Jump Shot,[],1629060,89.17542706964521,96.81372549019608,1610612764,90,68,2022-10-30T23:48:51Z,5050000,234.0,49.0,1,right,MISS R. Hachimura 3PT,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,Right Corner 3,24+ Right,23.92,Missed,,,,,,,,,,,,,,,,,,
513,PT10M48.00S,2022-10-30T23:48:49.0Z,4,REGULAR,rebound,defensive,[],1629684,,,1610612738,90,68,2022-10-30T23:48:51Z,5060000,,,0,,G. Williams REBOUND (Off:0 Def:3),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Right Corner 3,24+ Right,,,,,,,512.0,3.0,3.0,0.0,,,,,,,,,,
514,PT10M43.00S,2022-10-30T23:48:56.8Z,4,REGULAR,foul,personal,[],1630166,,,1610612738,90,68,2022-10-30T23:49:06Z,5070000,,,0,,D. Avdija personal FOUL (2 PF),"[1630166, 1627763]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1627964.0,2.0,0.0,Brogdon,1627763.0,,,,,
516,PT10M32.00S,2022-10-30T23:49:33.7Z,4,REGULAR,turnover,3-second-violation,[],1628436,,,1610612738,90,68,2022-10-30T23:49:40Z,5090000,,,0,,L. Kornet 3-second-violation TURNOVER (2 TO),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,204059.0,,,,,,,2.0,,
517,PT10M20.00S,2022-10-30T23:49:54.5Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1628420,78.79434954007884,66.91176470588235,1610612764,90,68,2022-10-30T23:50:00Z,5100000,85.0,147.0,1,right,MISS M. Morris 16' step back Shot,[1628420],1610612764.0,WAS,step back,,,Morris,M. Morris,,,,,Mid-Range,16-24 Right Center,16.94,Missed,,,,,,,,,,,,,,,,,,
518,PT10M18.00S,2022-10-30T23:49:56.5Z,4,REGULAR,rebound,defensive,[],1630573,,,1610612738,90,68,2022-10-30T23:50:00Z,5110000,,,0,,S. Hauser REBOUND (Off:0 Def:5),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Mid-Range,16-24 Right Center,,,,,,,517.0,5.0,5.0,0.0,,,,,,,,,,
519,PT10M11.00S,2022-10-30T23:50:03.5Z,4,REGULAR,3pt,Jump Shot,[],1630573,15.850854139290407,97.30392156862744,1610612738,93,68,2022-10-30T23:50:08Z,5120000,-237.0,96.0,1,left,S. Hauser 25' 3PT  (9 PTS) (G. Williams 3 AST),"[1630573, 1629684]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,25.54,Made,9.0,G. Williams,1629684.0,3.0,,,,,,,,,,,,,,
521,PT10M10.00S,2022-10-30T23:50:11.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,93,68,2022-10-30T23:50:11Z,5140000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT10M10.00S,2022-10-30T23:52:17.3Z,4,REGULAR,substitution,out,[],1630692,,,1610612764,93,68,2022-10-30T23:52:48Z,5150000,,,0,,SUB out: J. Goodwin,[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT10M10.00S,2022-10-30T23:52:17.3Z,4,REGULAR,substitution,out,[],1629060,,,1610612764,93,68,2022-10-30T23:52:48Z,5160000,,,0,,SUB out: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT10M10.00S,2022-10-30T23:52:17.3Z,4,REGULAR,substitution,out,[],1629655,,,1610612764,93,68,2022-10-30T23:52:48Z,5170000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT10M10.00S,2022-10-30T23:52:17.3Z,4,REGULAR,substitution,out,[],1630166,,,1610612764,93,68,2022-10-30T23:52:48Z,5180000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT10M10.00S,2022-10-30T23:52:17.3Z,4,REGULAR,substitution,in,[],1628398,,,1610612764,93,68,2022-10-30T23:52:48Z,5190000,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT10M10.00S,2022-10-30T23:52:17.3Z,4,REGULAR,substitution,in,[],204001,,,1610612764,93,68,2022-10-30T23:52:48Z,5200000,,,0,,SUB in: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT10M10.00S,2022-10-30T23:52:17.3Z,4,REGULAR,substitution,in,[],1630264,,,1610612764,93,68,2022-10-30T23:52:48Z,5210000,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT10M10.00S,2022-10-30T23:52:17.3Z,4,REGULAR,substitution,in,[],203078,,,1610612764,93,68,2022-10-30T23:52:48Z,5220000,,,0,,SUB in: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT10M01.00S,2022-10-30T23:53:11.8Z,4,REGULAR,3pt,Jump Shot,[],203078,68.54467805519053,67.64705882352942,1610612764,93,71,2022-10-30T23:53:17Z,5230000,88.0,243.0,1,right,B. Beal 25' 3PT  (7 PTS) (A. Gill 2 AST),"[203078, 1630264]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Right Center,25.87,Made,7.0,A. Gill,1630264.0,2.0,,,,,,,,,,,,,,
532,PT09M42.00S,2022-10-30T23:53:35.4Z,4,REGULAR,turnover,3-second-violation,[],1628436,,,1610612738,93,71,2022-10-30T23:53:45Z,5250000,,,0,,L. Kornet 3-second-violation TURNOVER (3 TO),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,204059.0,,,,,,,3.0,,
533,PT09M20.00S,2022-10-30T23:54:07.0Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",204001,93.24901445466492,52.20588235294118,1610612764,93,73,2022-10-30T23:54:11Z,5260000,11.0,11.0,1,right,K. Porzingis turnaround Hook (17 PTS) (M. Morris 2 AST),"[204001, 1628420]",1610612764.0,WAS,turnaround,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,1.56,Made,17.0,M. Morris,1628420.0,2.0,,,,,,,,,,,,,,
535,PT08M58.00S,2022-10-30T23:54:29.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,7.966491458607096,54.65686274509803,1610612738,93,73,2022-10-30T23:54:34Z,5280000,-23.0,22.0,1,left,MISS M. Brogdon driving reverse Layup,[1627763],1610612738.0,BOS,driving reverse,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,3.23,Missed,,,,,,,,,,,,,,,,,,
536,PT08M56.00S,2022-10-30T23:54:31.1Z,4,REGULAR,rebound,defensive,[],1628420,,,1610612764,93,73,2022-10-30T23:54:34Z,5290000,,,0,,M. Morris REBOUND (Off:0 Def:7),[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,Restricted Area,0-8 Center,,,,,,,535.0,7.0,7.0,0.0,,,,,,,,,,
537,PT08M34.00S,2022-10-30T23:54:54.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630264,88.91261498028909,45.588235294117645,1610612764,93,73,2022-10-30T23:55:14Z,5300000,-22.0,52.0,1,right,MISS A. Gill driving Layup - blocked,"[1630264, 1628436]",1610612764.0,WAS,driving,,,Gill,A. Gill,,,,,In The Paint (Non-RA),0-8 Center,5.62,Missed,,,,,,,,,,,,,,Kornet,1628436.0,,,
538,PT08M34.00S,2022-10-30T23:54:54.0Z,4,REGULAR,block,,[],1628436,,,1610612764,93,73,2022-10-30T23:54:55Z,5310000,,,0,,L. Kornet BLOCK (2 BLK),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
539,PT08M33.00S,2022-10-30T23:54:55.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612764,93,73,2022-10-30T23:55:14Z,5320000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,537.0,,,,,,,,,,,,,
540,PT08M33.00S,2022-10-30T23:54:59.0Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612764,93,73,2022-10-30T23:55:05Z,5330000,,,0,,WAS shot clock Team TURNOVER,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,204059.0,,,,,,,,,
541,PT08M21.00S,2022-10-30T23:55:19.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203935,31.35676741130092,75.0,1610612738,93,73,2022-10-30T23:55:32Z,5340000,-125.0,242.0,1,left,MISS M. Smart 27' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,27.26,Missed,,,,,,,,,,,,,,,,,,
542,PT08M18.00S,2022-10-30T23:55:22.1Z,4,REGULAR,rebound,defensive,[],204001,,,1610612764,93,73,2022-10-30T23:55:32Z,5350000,,,0,,K. Porzingis REBOUND (Off:7 Def:6),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Left Center,,,,,,,541.0,13.0,6.0,7.0,,,,,,,,,,
543,PT07M59.00S,2022-10-30T23:55:39.9Z,4,REGULAR,3pt,Jump Shot,[],204001,66.44218134034165,59.55882352941176,1610612764,93,73,2022-10-30T23:55:47Z,5360000,48.0,263.0,1,right,MISS K. Porzingis 26' 3PT,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Center,26.72,Missed,,,,,,,,,,,,,,,,,,
544,PT07M57.00S,2022-10-30T23:55:41.9Z,4,REGULAR,rebound,defensive,[],1628436,,,1610612738,93,73,2022-10-30T23:55:47Z,5370000,,,0,,L. Kornet REBOUND (Off:1 Def:3),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Center,,,,,,,543.0,4.0,3.0,1.0,,,,,,,,,,
545,PT07M49.00S,2022-10-30T23:55:51.4Z,4,REGULAR,foul,personal,['2freethrow'],1628398,,,1610612738,93,73,2022-10-30T23:56:16Z,5380000,,,0,,K. Kuzma shooting personal FOUL (3 PF) (Brogdon 2 FT),"[1628398, 1627763]",1610612764.0,WAS,shooting,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,,,,,204059.0,3.0,0.0,Brogdon,1627763.0,,,,,
547,PT07M49.00S,2022-10-30T23:56:17.0Z,4,REGULAR,freethrow,1 of 2,[],1627763,,,1610612738,94,73,2022-10-30T23:56:17Z,5400000,,,0,,M. Brogdon Free Throw 1 of 2 (20 PTS),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
548,PT07M49.00S,2022-10-30T23:56:17.5Z,4,REGULAR,substitution,out,[],203935,,,1610612738,94,73,2022-10-30T23:56:22Z,5410000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT07M49.00S,2022-10-30T23:56:17.5Z,4,REGULAR,substitution,in,[],1628401,,,1610612738,94,73,2022-10-30T23:56:22Z,5420000,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT07M49.00S,2022-10-30T23:56:33.7Z,4,REGULAR,freethrow,2 of 2,[],1627763,,,1610612738,95,73,2022-10-30T23:56:33Z,5430000,,,0,,M. Brogdon Free Throw 2 of 2 (21 PTS),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
551,PT07M25.00S,2022-10-30T23:56:59.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203078,93.64323258869908,48.77450980392157,1610612764,95,75,2022-10-30T23:57:05Z,5440000,-6.0,7.0,1,right,B. Beal driving reverse Layup (9 PTS),[203078],1610612764.0,WAS,driving reverse,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,0.95,Made,9.0,,,,,,,,,,,,,,,,,
552,PT07M04.00S,2022-10-30T23:57:20.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629684,15.325229960578188,34.068627450980394,1610612738,95,75,2022-10-31T00:13:45Z,5450000,80.0,92.0,1,left,MISS G. Williams 12' floating Shot,[1629684],1610612738.0,BOS,floating,,,Williams,G. Williams,,,,,In The Paint (Non-RA),8-16 Right,12.14,Missed,,,,,,,,,,,,,,,,,,
553,PT07M02.00S,2022-10-30T23:57:22.8Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612764,95,75,2022-10-30T23:57:26Z,5460000,,,0,,K. Kuzma REBOUND (Off:1 Def:7),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,552.0,8.0,7.0,1.0,,,,,,,,,,
554,PT06M53.00S,2022-10-30T23:57:36.0Z,4,REGULAR,foul,personal,[],1629684,,,1610612764,95,75,2022-10-30T23:57:42Z,5470000,,,0,,G. Williams personal FOUL (1 PF),"[1629684, 203078]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,204059.0,1.0,0.0,Beal,203078.0,,,,,
556,PT06M53.00S,2022-10-30T23:57:43.2Z,4,REGULAR,substitution,out,[],1629684,,,1610612764,95,75,2022-10-30T23:58:00Z,5490000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT06M53.00S,2022-10-30T23:57:43.2Z,4,REGULAR,substitution,out,[],1630573,,,1610612764,95,75,2022-10-30T23:58:00Z,5500000,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT06M53.00S,2022-10-30T23:57:43.2Z,4,REGULAR,substitution,in,[],1627759,,,1610612764,95,75,2022-10-30T23:58:00Z,5510000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT06M53.00S,2022-10-30T23:57:43.2Z,4,REGULAR,substitution,in,[],1628369,,,1610612764,95,75,2022-10-30T23:58:00Z,5520000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT06M48.00S,2022-10-30T23:58:15.5Z,4,REGULAR,3pt,Jump Shot,[],1628398,67.36202365308804,35.78431372549019,1610612764,95,75,2022-10-30T23:58:20Z,5530000,-71.0,254.0,1,right,MISS K. Kuzma 26' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Center,26.41,Missed,,,,,,,,,,,,,,,,,,
561,PT06M45.00S,2022-10-30T23:58:18.5Z,4,REGULAR,rebound,defensive,[],1627763,,,1610612738,95,75,2022-10-30T23:58:20Z,5540000,,,0,,M. Brogdon REBOUND (Off:0 Def:2),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Center,,,,,,,560.0,2.0,2.0,0.0,,,,,,,,,,
562,PT06M37.00S,2022-10-30T23:58:27.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,9.280551905387648,55.63725490196079,1610612738,97,75,2022-10-30T23:58:34Z,5550000,-28.0,35.0,1,left,J. Tatum driving Layup (23 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,4.47,Made,23.0,,,,,,,,,,,,,,,,,
563,PT06M20.00S,2022-10-30T23:58:42.6Z,4,REGULAR,3pt,Jump Shot,[],203078,68.67608409986859,30.637254901960787,1610612764,97,78,2022-10-31T00:14:32Z,5560000,-97.0,242.0,1,right,B. Beal 26' 3PT pullup (12 PTS),[203078],1610612764.0,WAS,pullup,,,Beal,B. Beal,,,,,Above the Break 3,24+ Left Center,26.05,Made,12.0,,,,,,,,,,,,,,,,,
564,PT05M51.00S,2022-10-30T23:59:11.9Z,4,REGULAR,3pt,Jump Shot,[],1628436,17.559132720105126,4.901960784313726,1610612738,100,78,2022-10-31T00:14:55Z,5570000,225.0,113.0,1,left,L. Kornet 25' 3PT pullup (3 PTS) (M. Brogdon 4 AST),"[1628436, 1627763]",1610612738.0,BOS,pullup,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Right Center,25.2,Made,3.0,M. Brogdon,1627763.0,4.0,,,,,,,,,,,,,,
566,PT05M29.00S,2022-10-30T23:59:33.6Z,4,REGULAR,2pt,Jump Shot,[],1630264,81.02825229960578,65.93137254901961,1610612764,100,80,2022-10-31T00:15:11Z,5590000,80.0,126.0,1,right,A. Gill 14' floating Jump Shot (10 PTS) (B. Beal 8 AST),"[1630264, 203078]",1610612764.0,WAS,floating,,,Gill,A. Gill,,,,,Mid-Range,8-16 Right,14.89,Made,10.0,B. Beal,203078.0,8.0,,,,,,,,,,,,,,
568,PT05M13.00S,2022-10-30T23:59:51.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,7.966491458607096,54.166666666666664,1610612738,102,80,2022-10-31T00:15:33Z,5610000,-21.0,22.0,1,left,M. Brogdon driving finger roll Layup (23 PTS),[1627763],1610612738.0,BOS,driving finger roll,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,3.06,Made,23.0,,,,,,,,,,,,,,,,,
569,PT05M13.00S,2022-10-31T00:00:01.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,102,80,2022-10-31T00:00:01Z,5620000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT05M13.00S,2022-10-31T00:01:54.6Z,4,REGULAR,substitution,out,[],1627763,,,1610612764,102,80,2022-10-31T00:02:31Z,5630000,,,0,,SUB out: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT05M13.00S,2022-10-31T00:01:54.6Z,4,REGULAR,substitution,out,[],1628436,,,1610612764,102,80,2022-10-31T00:02:31Z,5640000,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT05M13.00S,2022-10-31T00:01:54.6Z,4,REGULAR,substitution,out,[],1627759,,,1610612764,102,80,2022-10-31T00:02:31Z,5650000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT05M13.00S,2022-10-31T00:01:54.6Z,4,REGULAR,substitution,out,[],1628369,,,1610612764,102,80,2022-10-31T00:02:31Z,5660000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT05M13.00S,2022-10-31T00:01:54.6Z,4,REGULAR,substitution,out,[],203078,,,1610612764,102,80,2022-10-31T00:02:31Z,5670000,,,0,,SUB out: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT05M13.00S,2022-10-31T00:01:54.6Z,4,REGULAR,substitution,out,[],204001,,,1610612764,102,80,2022-10-31T00:02:31Z,5680000,,,0,,SUB out: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT05M13.00S,2022-10-31T00:01:54.6Z,4,REGULAR,substitution,out,[],1630264,,,1610612764,102,80,2022-10-31T00:02:31Z,5690000,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT05M13.00S,2022-10-31T00:01:54.6Z,4,REGULAR,substitution,out,[],1628420,,,1610612764,102,80,2022-10-31T00:02:31Z,5700000,,,0,,SUB out: M. Morris,[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT05M13.00S,2022-10-31T00:01:54.6Z,4,REGULAR,substitution,out,[],1628398,,,1610612764,102,80,2022-10-31T00:02:31Z,5710000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT05M13.00S,2022-10-31T00:01:54.6Z,4,REGULAR,substitution,in,[],203943,,,1610612764,102,80,2022-10-31T00:02:31Z,5720000,,,0,,SUB in: N. Vonleh,[203943],1610612738.0,BOS,,,,Vonleh,N. Vonleh,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT05M13.00S,2022-10-31T00:01:54.6Z,4,REGULAR,substitution,in,[],1630202,,,1610612764,102,80,2022-10-31T00:02:31Z,5730000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT05M13.00S,2022-10-31T00:01:54.6Z,4,REGULAR,substitution,in,[],1630573,,,1610612764,102,80,2022-10-31T00:02:31Z,5740000,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT05M13.00S,2022-10-31T00:01:54.6Z,4,REGULAR,substitution,in,[],1629684,,,1610612764,102,80,2022-10-31T00:02:31Z,5750000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT05M13.00S,2022-10-31T00:01:54.6Z,4,REGULAR,substitution,in,[],1631098,,,1610612764,102,80,2022-10-31T00:02:31Z,5760000,,,0,,SUB in: J. Davis,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT05M13.00S,2022-10-31T00:01:54.6Z,4,REGULAR,substitution,in,[],1630648,,,1610612764,102,80,2022-10-31T00:02:31Z,5770000,,,0,,SUB in: J. Schakel,[1630648],1610612764.0,WAS,,,,Schakel,J. Schakel,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT05M13.00S,2022-10-31T00:01:54.6Z,4,REGULAR,substitution,in,[],201959,,,1610612764,102,80,2022-10-31T00:02:31Z,5780000,,,0,,SUB in: T. Gibson,[201959],1610612764.0,WAS,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT05M13.00S,2022-10-31T00:01:54.6Z,4,REGULAR,substitution,in,[],1630692,,,1610612764,102,80,2022-10-31T00:02:31Z,5790000,,,0,,SUB in: J. Goodwin,[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT05M13.00S,2022-10-31T00:01:54.6Z,4,REGULAR,substitution,in,[],1630225,,,1610612764,102,80,2022-10-31T00:02:31Z,5800000,,,0,,SUB in: I. Todd,[1630225],1610612764.0,WAS,,,,Todd,I. Todd,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT04M57.00S,2022-10-31T00:03:02.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631098,79.84559789750328,41.17647058823529,1610612764,102,80,2022-10-31T00:03:07Z,5810000,-44.0,137.0,1,right,MISS J. Davis 14' driving floating bank Shot,[1631098],1610612764.0,WAS,driving floating bank,,,Davis,J. Davis,,,,,In The Paint (Non-RA),8-16 Center,14.39,Missed,,,,,,,,,,,,,,,,,,
589,PT04M54.00S,2022-10-31T00:03:05.4Z,4,REGULAR,rebound,defensive,[],1628401,,,1610612738,102,80,2022-10-31T00:03:07Z,5820000,,,0,,D. White REBOUND (Off:1 Def:4),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,588.0,5.0,4.0,1.0,,,,,,,,,,
590,PT04M39.00S,2022-10-31T00:03:41.7Z,4,REGULAR,jumpball,recovered,[],1631098,,,1610612738,102,80,2022-10-31T00:04:16Z,5830000,,,0,,Jump Ball J. Schakel vs. N. Vonleh: Tip to J. Davis,"[1631098, 1630648, 203943]",1610612764.0,WAS,heldball,J. Davis,1631098.0,Davis,J. Davis,Schakel,1630648.0,Vonleh,203943.0,,,,,,,,,,,,,,,,,,,,,,
635,PT04M39.00S,2022-10-31T00:03:49.4Z,4,REGULAR,turnover,lost ball,[],203943,,,1610612738,102,80,2022-10-31T00:12:04Z,5855000,,,0,,N. Vonleh lost ball TURNOVER (1 TO),"[203943, 1630648]",1610612738.0,BOS,,,,Vonleh,N. Vonleh,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Schakel,1630648.0
636,PT04M39.00S,2022-10-31T00:03:49.4Z,4,REGULAR,steal,,[],1630648,,,1610612764,102,80,2022-10-31T00:12:04Z,5857500,,,0,,J. Schakel STEAL (1 STL),[1630648],1610612764.0,WAS,,,,Schakel,J. Schakel,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
593,PT04M25.00S,2022-10-31T00:03:57.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630648,93.51182654402102,61.274509803921575,1610612764,102,80,2022-10-31T00:16:35Z,5860000,56.0,8.0,1,right,MISS J. Schakel driving Layup,[1630648],1610612764.0,WAS,driving,,,Schakel,J. Schakel,,,,,In The Paint (Non-RA),0-8 Center,5.7,Missed,,,,,,,,,,,,,,,,,,
594,PT04M23.00S,2022-10-31T00:03:59.1Z,4,REGULAR,rebound,defensive,[],203943,,,1610612738,102,80,2022-10-31T00:18:00Z,5870000,,,0,,N. Vonleh REBOUND (Off:0 Def:1),[203943],1610612738.0,BOS,,,,Vonleh,N. Vonleh,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,593.0,1.0,1.0,0.0,,,,,,,,,,
