actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
266,PT03M53.00S,2023-03-06T01:37:04.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",201143,94.40999984741211,50.0,1610612738,50,50,2023-03-06T01:37:29Z,2630000,False,0.0,0.0,1,right,MISS A. Horford tip Layup,[201143],1610612738.0,BOS,tip,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
267,PT03M52.00S,2023-03-06T01:37:05.7Z,2,REGULAR,rebound,defensive,[],1630193,,,1610612752,50,50,2023-03-06T01:37:29Z,2640000,False,,,0,,I. Quickley REBOUND (Off:0 Def:6),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,,,,266.0,6.0,6.0,0.0,,,,,,,,,,,,,
268,PT03M51.00S,2023-03-06T01:37:07.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629628,8.754927726675426,96.81372549019608,1610612752,50,50,2023-03-06T01:37:21Z,2650000,False,-234.0,30.0,1,left,MISS R. Barrett 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Left Corner 3,24+ Left,23.6,Missed,,,,,,,,,,,,,,,,,,
269,PT03M47.00S,2023-03-06T01:37:11.1Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,50,50,2023-03-06T01:37:21Z,2660000,False,,,0,,A. Horford REBOUND (Off:2 Def:4),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Left Corner 3,24+ Left,,,,268.0,6.0,4.0,2.0,,,,,,,,,,,,,
270,PT03M39.00S,2023-03-06T01:37:19.5Z,2,REGULAR,turnover,out-of-bounds,[],203935,,,1610612738,50,50,2023-03-06T01:38:17Z,2670000,False,,,0,,M. Smart lost ball out-of-bounds TURNOVER (2 TO),[203935],1610612738.0,BOS,lost ball,,,Smart,M. Smart,,,,,Mid-Range,8-16 Left,,,,,,,,,,,2.0,,,,,2530.0,,,,
271,PT03M34.00S,2023-03-06T01:37:27.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630193,10.463206307490145,45.83333333333333,1610612752,50,52,2023-03-06T01:39:18Z,2680000,False,21.0,46.0,1,left,I. Quickley driving floating Jump Shot (11 PTS),[1630193],1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,5.04,Made,11.0,,,,,,,,,,,,,,,,,
272,PT03M17.00S,2023-03-06T01:37:46.2Z,2,REGULAR,foul,offensive,['inpenalty'],203935,,,1610612738,50,52,2023-03-06T01:41:03Z,2690000,False,,,0,,M. Smart offensive FOUL (2 PF),"[203935, 1630193]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2530.0,2.0,0.0,Quickley,1630193.0
274,PT03M17.00S,2023-03-06T01:37:46.2Z,2,REGULAR,turnover,offensive foul,[],203935,,,1610612738,50,52,2023-03-06T01:37:46Z,2710000,False,,,0,,M. Smart offensive foul TURNOVER (3 TO),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,3.0,,,,,2530.0,,,,
275,PT03M17.00S,2023-03-06T01:37:55.6Z,2,REGULAR,substitution,out,[],203935,,,1610612752,50,52,2023-03-06T01:38:00Z,2720000,False,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M17.00S,2023-03-06T01:37:55.6Z,2,REGULAR,substitution,in,[],1629684,,,1610612752,50,52,2023-03-06T01:38:00Z,2730000,False,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT02M54.00S,2023-03-06T01:38:31.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203944,10.5946123521682,44.85294117647059,1610612752,50,54,2023-03-06T01:41:36Z,2740000,False,26.0,47.0,1,left,J. Randle driving floating Jump Shot (14 PTS),[203944],1610612752.0,NYK,driving floating,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,5.37,Made,14.0,,,,,,,,,,,,,,,,,
278,PT02M44.00S,2023-03-06T01:38:41.8Z,2,REGULAR,3pt,Jump Shot,[],1627759,88.38699080157687,96.81372549019608,1610612738,50,54,2023-03-06T01:38:52Z,2750000,False,234.0,57.0,1,right,MISS J. Brown 24' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Right Corner 3,24+ Right,24.09,Missed,,,,,,,,,,,,,,,,,,
279,PT02M40.00S,2023-03-06T01:38:45.8Z,2,REGULAR,rebound,offensive,[],1628369,,,1610612738,50,54,2023-03-06T01:38:52Z,2760000,False,,,0,,J. Tatum REBOUND (Off:2 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Right Corner 3,24+ Right,,,,278.0,3.0,1.0,2.0,,,,,,,,,,,,,
280,PT02M36.00S,2023-03-06T01:38:47.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201143,95.22010512483574,97.05882352941177,1610612738,53,54,2023-03-06T01:38:56Z,2770000,False,235.0,-8.0,1,right,A. Horford 3PT  (3 PTS) (J. Tatum 2 AST),"[201143, 1628369]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,23.54,Made,3.0,,,,,J. Tatum,1628369.0,2.0,,,,,,,,,,
282,PT02M13.00S,2023-03-06T01:39:12.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,10.200394218134035,52.20588235294118,1610612752,53,54,2023-03-06T01:43:26Z,2790000,False,-11.0,43.0,1,left,MISS I. Quickley driving floating Shot,[1630193],1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,4.48,Missed,,,,,,,,,,,,,,,,,,
283,PT02M11.00S,2023-03-06T01:39:14.9Z,2,REGULAR,rebound,offensive,[],203944,,,1610612752,53,54,2023-03-06T01:39:21Z,2800000,False,,,0,,J. Randle REBOUND (Off:1 Def:0),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,282.0,1.0,0.0,1.0,,,,,,,,,,,,,
284,PT02M08.00S,2023-03-06T01:39:18.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628404,12.697109067017081,3.6764705882352944,1610612752,53,54,2023-03-06T01:39:30Z,2810000,False,232.0,67.0,1,left,MISS J. Hart 24' 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Right Corner 3,24+ Right,24.11,Missed,,,,,,,,,,,,,,,,,,
285,PT02M03.00S,2023-03-06T01:39:23.5Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,53,54,2023-03-06T01:39:30Z,2820000,False,,,0,,J. Brown REBOUND (Off:0 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Right Corner 3,24+ Right,,,,284.0,3.0,3.0,0.0,,,,,,,,,,,,,
286,PT01M52.00S,2023-03-06T01:39:33.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,93.9060446780552,47.794117647058826,1610612738,53,54,2023-03-06T01:43:58Z,2830000,False,-11.0,5.0,1,right,MISS J. Brown cutting Layup,[1627759],1610612738.0,BOS,cutting,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1.2,Missed,,,,,,,,,,,,,,,,,,
287,PT01M50.00S,2023-03-06T01:39:35.9Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,53,54,2023-03-06T01:39:41Z,2840000,False,,,0,,J. Randle REBOUND (Off:1 Def:1),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,286.0,2.0,1.0,1.0,,,,,,,,,,,,,
288,PT01M43.00S,2023-03-06T01:39:43.7Z,2,REGULAR,foul,offensive,[],203944,,,1610612752,53,54,2023-03-06T01:39:51Z,2850000,False,,,0,,J. Randle charge offensive FOUL (1 PF),"[203944, 1628401]",1610612752.0,NYK,charge,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2530.0,1.0,0.0,White,1628401.0
290,PT01M43.00S,2023-03-06T01:39:43.7Z,2,REGULAR,turnover,offensive foul,[],203944,,,1610612752,53,54,2023-03-06T01:39:43Z,2870000,False,,,0,,J. Randle offensive foul TURNOVER (3 TO),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,3.0,,,,,2530.0,,,,
291,PT01M35.00S,2023-03-06T01:40:13.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,67.36202365308804,36.76470588235294,1610612738,53,54,2023-03-06T01:44:28Z,2880000,False,-66.0,254.0,1,right,MISS J. Tatum 26' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,26.28,Missed,,,,,,,,,,,,,,,,,,
292,PT01M31.00S,2023-03-06T01:40:17.4Z,2,REGULAR,rebound,offensive,[],1628401,,,1610612738,53,54,2023-03-06T01:40:25Z,2890000,False,,,0,,D. White REBOUND (Off:3 Def:3),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,291.0,6.0,3.0,3.0,,,,,,,,,,,,,
293,PT01M28.00S,2023-03-06T01:40:18.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627759,94.56307490144546,50.98039215686274,1610612738,55,54,2023-03-06T01:40:30Z,2900000,False,5.0,-1.0,1,right,J. Brown Layup (17 PTS) (D. White 3 AST),"[1627759, 1628401]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,0.51,Made,17.0,,,,,D. White,1628401.0,3.0,,,,,,,,,,
295,PT00M59.50S,2023-03-06T01:40:47.7Z,2,REGULAR,turnover,bad pass,[],1629656,,,1610612752,55,54,2023-03-06T01:40:53Z,2920000,False,,,0,,Q. Grimes bad pass TURNOVER (1 TO),"[1629656, 201143]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Horford,201143.0,,,,,,,
296,PT00M59.50S,2023-03-06T01:40:47.7Z,2,REGULAR,steal,,[],201143,,,1610612738,55,54,2023-03-06T01:40:50Z,2930000,False,,,0,,A. Horford STEAL (1 STL),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
297,PT00M57.30S,2023-03-06T01:40:51.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628401,93.64323258869908,50.245098039215684,1610612738,57,54,2023-03-06T01:41:01Z,2940000,False,1.0,7.0,1,right,D. White running DUNK (10 PTS) (G. Williams 2 AST),"[1628401, 1629684]",1610612738.0,BOS,running,,,White,D. White,,,,,Restricted Area,0-8 Center,0.74,Made,10.0,,,,,G. Williams,1629684.0,2.0,,,,,,,,,,
299,PT00M57.30S,2023-03-06T01:40:55.8Z,2,REGULAR,foul,personal,['1freethrow'],203944,,,1610612738,57,54,2023-03-06T01:41:08Z,2960000,False,,,0,,J. Randle shooting personal FOUL (2 PF) (White 1 FT),"[203944, 1628401]",1610612752.0,NYK,shooting,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202035.0,2.0,0.0,White,1628401.0
301,PT00M57.30S,2023-03-06T01:41:31.0Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1628401,,,1610612738,58,54,2023-03-06T01:41:31Z,2980000,False,,,0,,D. White Free Throw 1 of 1 (11 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
302,PT00M52.20S,2023-03-06T01:41:41.7Z,2,REGULAR,3pt,Jump Shot,[],1630193,19.92444152431012,7.8431372549019605,1610612752,58,54,2023-03-06T01:45:52Z,2990000,False,211.0,135.0,1,left,MISS I. Quickley 25' pullup 3PT,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,25.02,Missed,,,,,,,,,,,,,,,,,,
303,PT00M49.80S,2023-03-06T01:41:44.1Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,58,54,2023-03-06T01:41:51Z,3000000,False,,,0,,J. Brown REBOUND (Off:0 Def:4),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,,302.0,4.0,4.0,0.0,,,,,,,,,,,,,
304,PT00M32.80S,2023-03-06T01:42:01.1Z,2,REGULAR,3pt,Jump Shot,[],1628401,73.9323258869908,15.441176470588236,1610612738,58,54,2023-03-06T01:42:09Z,3010000,False,-173.0,193.0,1,right,MISS D. White 25' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,25.87,Missed,,,,,,,,,,,,,,,,,,
305,PT00M29.80S,2023-03-06T01:42:04.1Z,2,REGULAR,rebound,offensive,[],201143,,,1610612738,58,54,2023-03-06T01:42:09Z,3020000,False,,,0,,A. Horford REBOUND (Off:3 Def:4),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,,304.0,7.0,4.0,3.0,,,,,,,,,,,,,
306,PT00M26.70S,2023-03-06T01:42:05.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201143,90.88370565045992,65.19607843137256,1610612738,60,54,2023-03-06T01:46:37Z,3030000,False,76.0,33.0,1,right,A. Horford 8' bank Jump Shot (5 PTS),[201143],1610612738.0,BOS,bank,,,Horford,A. Horford,,,,,In The Paint (Non-RA),8-16 Right,8.29,Made,5.0,,,,,,,,,,,,,,,,,
307,PT00M04.10S,2023-03-06T01:42:35.8Z,2,REGULAR,3pt,Jump Shot,[],1629628,27.414586070959263,17.647058823529413,1610612752,60,54,2023-03-06T01:47:02Z,3040000,False,162.0,205.0,1,left,MISS R. Barrett 26' step back 3PT,[1629628],1610612752.0,NYK,step back,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,26.13,Missed,,,,,,,,,,,,,,,,,,
308,PT00M02.30S,2023-03-06T01:42:37.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,60,54,2023-03-06T01:43:05Z,3050000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,307.0,,,,,,,,,,,,,,,,
309,PT00M02.30S,2023-03-06T01:42:43.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628404,,,1610612738,60,54,2023-03-06T01:42:57Z,3060000,False,,,0,,J. Hart loose ball personal FOUL (2 PF) (White 2 FT),"[1628404, 1628401]",1610612752.0,NYK,loose ball,,,Hart,J. Hart,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,202035.0,2.0,0.0,White,1628401.0
311,PT00M02.30S,2023-03-06T01:43:20.6Z,2,REGULAR,freethrow,1 of 2,[],1628401,,,1610612738,61,54,2023-03-06T01:43:20Z,3080000,False,,,0,,D. White Free Throw 1 of 2 (12 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
312,PT00M02.30S,2023-03-06T01:43:20.6Z,2,REGULAR,freethrow,2 of 2,[],1628401,,,1610612738,61,54,2023-03-06T01:43:48Z,3090000,False,,,0,,MISS D. White Free Throw 2 of 2,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
313,PT00M02.30S,2023-03-06T01:43:20.6Z,2,REGULAR,rebound,offensive,[],1627759,,,1610612738,61,54,2023-03-06T01:43:48Z,3100000,False,,,0,,J. Brown REBOUND (Off:1 Def:4),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,312.0,5.0,4.0,1.0,,,,,,,,,,,,,
314,PT00M01.30S,2023-03-06T01:43:44.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627759,90.62089356110381,50.73529411764706,1610612738,61,54,2023-03-06T01:47:45Z,3110000,False,4.0,36.0,1,right,MISS J. Brown putback Layup - blocked,"[1627759, 1629656]",1610612738.0,BOS,putback,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,3.59,Missed,,,,,,,,,,,,Grimes,1629656.0,,,,,
317,PT00M01.30S,2023-03-06T01:43:44.3Z,2,REGULAR,block,,[],1629656,,,1610612738,61,54,2023-03-06T01:45:27Z,3115000,False,,,0,,Q. Grimes BLOCK (1 BLK),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
315,PT00M00.10S,2023-03-06T01:43:45.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,61,54,2023-03-06T04:23:59Z,3120000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Restricted Area,0-8 Center,,,,314.0,,,,,,,,,,,,,,,,
316,PT00M00.00S,2023-03-06T01:43:53.0Z,2,REGULAR,period,end,[],0,,,1610612738,61,54,2023-03-06T04:23:59Z,3130000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2023-03-06T01:59:03.7Z,3,REGULAR,substitution,out,['startperiod'],1629684,,,1610612738,61,54,2023-03-06T04:23:59Z,3140000,False,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2023-03-06T01:59:03.7Z,3,REGULAR,substitution,out,['startperiod'],1628404,,,1610612738,61,54,2023-03-06T04:23:59Z,3150000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2023-03-06T01:59:03.7Z,3,REGULAR,substitution,in,['startperiod'],203935,,,1610612738,61,54,2023-03-06T04:23:59Z,3160000,False,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2023-03-06T01:59:03.7Z,3,REGULAR,substitution,in,['startperiod'],1629011,,,1610612738,61,54,2023-03-06T04:23:59Z,3170000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2023-03-06T01:59:34.2Z,3,REGULAR,period,start,[],0,,,1610612738,61,54,2023-03-06T01:59:34Z,3180000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT11M50.00S,2023-03-06T01:59:45.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,7.966491458607096,47.05882352941176,1610612738,61,54,2023-03-06T01:59:54Z,3190000,False,15.0,22.0,1,left,MISS J. Brown alley-oop Layup,[1627759],1610612738.0,BOS,alley-oop,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,2.68,Missed,,,,,,,,,,,,,,,,,,
324,PT11M48.00S,2023-03-06T01:59:47.5Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,61,54,2023-03-06T01:59:54Z,3200000,False,,,0,,J. Randle REBOUND (Off:1 Def:2),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,323.0,3.0,2.0,1.0,,,,,,,,,,,,,
325,PT11M43.00S,2023-03-06T01:59:52.9Z,3,REGULAR,2pt,Jump Shot,[],1629628,91.40932982917214,65.93137254901961,1610612752,61,54,2023-03-06T02:00:13Z,3210000,False,80.0,28.0,1,right,MISS R. Barrett 8' driving floating Shot,[1629628],1610612752.0,NYK,driving floating,,,Barrett,R. Barrett,,,,,Mid-Range,8-16 Right,8.46,Missed,,,,,,,,,,,,,,,,,,
326,PT11M39.00S,2023-03-06T01:59:56.9Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,61,54,2023-03-06T02:00:13Z,3220000,False,,,0,,J. Tatum REBOUND (Off:2 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Right,,,,325.0,4.0,2.0,2.0,,,,,,,,,,,,,
327,PT11M29.00S,2023-03-06T02:00:03.4Z,3,REGULAR,3pt,Jump Shot,[],1628369,30.56833114323259,26.47058823529412,1610612738,64,54,2023-03-06T02:00:17Z,3230000,False,118.0,235.0,1,left,J. Tatum 26' 3PT  (22 PTS) (M. Smart 1 AST),"[1628369, 203935]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,26.26,Made,22.0,,,,,M. Smart,203935.0,1.0,,,,,,,,,,
328,PT11M06.00S,2023-03-06T02:00:28.7Z,3,REGULAR,3pt,Jump Shot,[],203944,78.79434954007884,11.27450980392157,1610612752,64,57,2023-03-06T02:00:35Z,3240000,False,-194.0,147.0,1,right,J. Randle 24' 3PT  (17 PTS) (R. Barrett 2 AST),"[203944, 1629628]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,24.3,Made,17.0,,,,,R. Barrett,1629628.0,2.0,,,,,,,,,,
331,PT10M45.00S,2023-03-06T02:00:48.9Z,3,REGULAR,3pt,Jump Shot,[],201143,9.017739816031538,97.05882352941177,1610612738,67,57,2023-03-06T02:00:55Z,3260000,False,-235.0,32.0,1,left,A. Horford 3PT  (8 PTS) (J. Tatum 3 AST),"[201143, 1628369]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Left Corner 3,24+ Left,23.75,Made,8.0,,,,,J. Tatum,1628369.0,3.0,,,,,,,,,,
333,PT10M22.00S,2023-03-06T02:01:12.4Z,3,REGULAR,3pt,Jump Shot,[],203944,70.77858081471747,74.75490196078431,1610612752,67,57,2023-03-06T02:01:21Z,3280000,False,124.0,222.0,1,right,MISS J. Randle 25' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,25.44,Missed,,,,,,,,,,,,,,,,,,
334,PT10M20.00S,2023-03-06T02:01:14.4Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,67,57,2023-03-06T02:01:21Z,3290000,False,,,0,,A. Horford REBOUND (Off:3 Def:5),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,,333.0,8.0,5.0,3.0,,,,,,,,,,,,,
335,PT10M06.00S,2023-03-06T02:01:29.0Z,3,REGULAR,3pt,Jump Shot,[],1628369,30.962549277266753,74.01960784313727,1610612738,67,57,2023-03-06T02:01:54Z,3300000,False,-120.0,239.0,1,left,MISS J. Tatum 26' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,26.7,Missed,,,,,,,,,,,,,,,,,,
336,PT10M03.00S,2023-03-06T02:01:32.0Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612752,67,57,2023-03-06T02:01:39Z,3310000,False,,,0,,R. Barrett REBOUND (Off:1 Def:4),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,,,,335.0,5.0,4.0,1.0,,,,,,,,,,,,,
337,PT09M46.00S,2023-03-06T02:01:47.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629011,94.30026281208936,49.754901960784316,1610612752,67,59,2023-03-06T02:01:54Z,3320000,False,-1.0,1.0,1,right,M. Robinson cutting Layup (10 PTS) (J. Randle 1 AST),"[1629011, 203944]",1610612752.0,NYK,cutting,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.16,Made,10.0,,,,,J. Randle,203944.0,1.0,,,,,,,,,,
339,PT09M30.00S,2023-03-06T02:02:04.9Z,3,REGULAR,3pt,Jump Shot,[],203935,9.280551905387648,96.32352941176471,1610612738,67,59,2023-03-06T02:02:13Z,3340000,False,-232.0,35.0,1,left,MISS M. Smart 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Left Corner 3,24+ Left,23.42,Missed,,,,,,,,,,,,,,,,,,
340,PT09M28.00S,2023-03-06T02:02:06.9Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612752,67,59,2023-03-06T02:02:13Z,3350000,False,,,0,,R. Barrett REBOUND (Off:1 Def:5),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Left Corner 3,24+ Left,,,,339.0,6.0,5.0,1.0,,,,,,,,,,,,,
341,PT09M23.00S,2023-03-06T02:02:12.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629628,93.9060446780552,50.245098039215684,1610612752,67,59,2023-03-06T02:02:55Z,3360000,False,1.0,5.0,1,right,MISS R. Barrett running Layup,[1629628],1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,0.49,Missed,,,,,,,,,,,,,,,,,,
342,PT09M21.00S,2023-03-06T02:02:14.9Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,67,59,2023-03-06T02:05:23Z,3370000,False,,,0,,M. Robinson REBOUND (Off:5 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,341.0,7.0,2.0,5.0,,,,,,,,,,,,,
343,PT09M21.00S,2023-03-06T02:02:16.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629011,94.40999984741211,50.0,1610612752,67,59,2023-03-06T02:06:39Z,3380000,False,0.0,0.0,1,right,MISS M. Robinson tip Layup,[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
344,PT09M20.00S,2023-03-06T02:02:17.4Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,67,59,2023-03-06T02:05:45Z,3390000,False,,,0,,A. Horford REBOUND (Off:3 Def:6),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,343.0,9.0,6.0,3.0,,,,,,,,,,,,,
345,PT09M16.00S,2023-03-06T02:02:20.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627759,7.966491458607096,50.245098039215684,1610612738,67,59,2023-03-06T02:06:39Z,3410000,False,-1.0,22.0,1,left,MISS J. Brown running Layup - blocked,"[1627759, 1630193]",1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,2.24,Missed,,,,,,,,,,,,Quickley,1630193.0,,,,,
