actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
257,PT06M04.00S,2022-12-22T01:21:00.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629052,10.33180026281209,53.431372549019606,1610612754,30,53,2022-12-22T01:21:19Z,2440000,False,-17.0,45.0,1,left,O. Brissett putback Layup (2 PTS),[1629052],1610612754.0,IND,putback,,,Brissett,O. Brissett,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,2.0,4.78,,,,,,,,,,,,
258,PT05M52.00S,2022-12-22T01:21:04.2Z,2,REGULAR,3pt,Jump Shot,[],1630573,96.5341655716163,97.05882352941177,1610612738,30,53,2022-12-22T01:21:26Z,2450000,False,235.0,-20.0,1,right,MISS S. Hauser 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.61,,,,,,,,,,,,
259,PT05M52.00S,2022-12-22T01:21:04.2Z,2,REGULAR,rebound,defensive,[],1629052,,,1610612754,30,53,2022-12-22T01:21:26Z,2460000,False,,,0,,O. Brissett REBOUND (Off:1 Def:2),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,Right Corner 3,24+ Right,,,,,,,,,258.0,3.0,2.0,1.0,,,,,,,,
260,PT05M43.00S,2022-12-22T01:21:13.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],204456,7.046649145860711,53.92156862745098,1610612754,30,53,2022-12-22T01:37:38Z,2470000,False,-20.0,14.0,1,left,MISS T. McConnell reverse Layup,[204456],1610612754.0,IND,reverse,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.39,,,,,,,,,,,,
261,PT05M41.00S,2022-12-22T01:21:15.8Z,2,REGULAR,rebound,offensive,[],1630188,,,1610612754,30,53,2022-12-22T01:21:15Z,2480000,False,,,0,,J. Smith REBOUND (Off:2 Def:2),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,260.0,4.0,2.0,2.0,,,,,,,,
262,PT05M39.00S,2022-12-22T01:21:18.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630174,7.5722733245729295,45.588235294117645,1610612754,30,55,2022-12-22T04:46:26Z,2490000,False,22.0,19.0,1,left,A. Nesmith cutting DUNK (4 PTS) (T. McConnell 1 AST),"[1630174, 204456]",1610612754.0,IND,cutting,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,2.89,,,,,,,,T. McConnell,204456.0,1.0,,
264,PT05M35.00S,2022-12-22T01:21:29.0Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612738,30,55,2022-12-22T01:21:43Z,2510000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612754.0,IND,,,,,,,,,,,,1830.0,,,,,,,,,,,,,,,,,,,
265,PT05M20.00S,2022-12-22T01:21:46.0Z,2,REGULAR,turnover,bad pass,[],1628401,,,1610612738,30,55,2022-12-22T01:21:50Z,2520000,False,,,0,,D. White bad pass TURNOVER (2 TO),"[1628401, 204456]",1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,2.0,McConnell,204456.0,,,,,
266,PT05M20.00S,2022-12-22T01:21:46.0Z,2,REGULAR,steal,,[],204456,,,1610612754,30,55,2022-12-22T01:21:48Z,2530000,False,,,0,,T. McConnell STEAL (2 STL),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
267,PT05M11.00S,2022-12-22T01:21:54.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631097,9.411957950065702,55.14705882352941,1610612754,30,57,2022-12-22T01:22:00Z,2540000,False,-26.0,36.0,1,left,B. Mathurin driving Layup (2 PTS),[1631097],1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,2.0,4.42,,,,,,,,,,,,
268,PT05M05.00S,2022-12-22T01:22:06.1Z,2,REGULAR,foul,personal,[],1630174,,,1610612738,30,57,2022-12-22T01:22:16Z,2550000,False,,,0,,A. Nesmith personal FOUL (2 PF),"[1630174, 1627759]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),8-16 Center,1627964.0,2.0,0.0,Brown,1627759.0,,,,,,,,,,,,,,,
270,PT04M56.00S,2022-12-22T01:22:31.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,90.88370565045992,38.72549019607843,1610612738,30,57,2022-12-22T01:22:41Z,2570000,False,-56.0,33.0,1,right,MISS D. White 6' driving Layup,[1628401],1610612738.0,BOS,driving,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.54,,,,,,,,,,,,
271,PT04M52.00S,2022-12-22T01:22:34.3Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612754,30,57,2022-12-22T01:22:34Z,2580000,False,,,0,,J. Smith REBOUND (Off:2 Def:3),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,270.0,5.0,3.0,2.0,,,,,,,,
272,PT04M37.00S,2022-12-22T01:22:49.6Z,2,REGULAR,3pt,Jump Shot,[],1630174,27.283180026281208,18.38235294117647,1610612754,30,57,2022-12-22T01:22:56Z,2590000,False,158.0,204.0,1,left,MISS A. Nesmith 25' 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.81,,,,,,,,,,,,
273,PT04M35.00S,2022-12-22T01:22:51.6Z,2,REGULAR,rebound,offensive,[],204456,,,1610612754,30,57,2022-12-22T01:22:56Z,2600000,False,,,0,,T. McConnell REBOUND (Off:1 Def:0),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,272.0,1.0,0.0,1.0,,,,,,,,
274,PT04M31.00S,2022-12-22T01:22:56.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630174,7.966491458607096,63.23529411764706,1610612754,30,57,2022-12-22T01:38:20Z,2610000,False,-66.0,22.0,1,left,MISS A. Nesmith 6' cutting Layup,[1630174],1610612754.0,IND,cutting,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.99,,,,,,,,,,,,
275,PT04M30.00S,2022-12-22T01:22:57.6Z,2,REGULAR,rebound,offensive,[],1629052,,,1610612754,30,57,2022-12-22T01:23:07Z,2620000,False,,,0,,O. Brissett REBOUND (Off:2 Def:2),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,274.0,4.0,2.0,2.0,,,,,,,,
276,PT04M29.00S,2022-12-22T01:22:59.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629052,9.017739816031538,45.34313725490196,1610612754,30,59,2022-12-22T01:23:10Z,2630000,False,23.0,32.0,1,left,O. Brissett putback Layup (4 PTS),[1629052],1610612754.0,IND,putback,,,Brissett,O. Brissett,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,3.98,,,,,,,,,,,,
277,PT04M29.00S,2022-12-22T01:23:07.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,30,59,2022-12-22T01:23:07Z,2640000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M29.00S,2022-12-22T01:25:17.2Z,2,REGULAR,substitution,out,[],1630573,,,1610612738,30,59,2022-12-22T01:25:38Z,2650000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M29.00S,2022-12-22T01:25:17.2Z,2,REGULAR,substitution,out,[],1630188,,,1610612738,30,59,2022-12-22T01:25:38Z,2660000,False,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT04M29.00S,2022-12-22T01:25:17.2Z,2,REGULAR,substitution,out,[],1630174,,,1610612738,30,59,2022-12-22T01:25:38Z,2670000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT04M29.00S,2022-12-22T01:25:17.2Z,2,REGULAR,substitution,in,[],1629057,,,1610612738,30,59,2022-12-22T01:25:38Z,2680000,False,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT04M29.00S,2022-12-22T01:25:17.2Z,2,REGULAR,substitution,in,[],1629614,,,1610612738,30,59,2022-12-22T01:25:38Z,2690000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT04M29.00S,2022-12-22T01:25:17.2Z,2,REGULAR,substitution,in,[],1626167,,,1610612738,30,59,2022-12-22T01:25:38Z,2700000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT04M13.00S,2022-12-22T01:26:12.7Z,2,REGULAR,foul,personal,[],204456,,,1610612738,30,59,2022-12-22T01:26:20Z,2710000,False,,,0,,T. McConnell personal FOUL (2 PF),"[204456, 1627759]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,1627964.0,2.0,0.0,Brown,1627759.0,,,,,,,,,,,,,,,
286,PT04M05.00S,2022-12-22T01:26:41.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,92.59198423127464,55.63725490196079,1610612738,32,59,2022-12-22T01:26:45Z,2730000,False,28.0,17.0,1,right,J. Tatum driving Layup (11 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,Made,11.0,3.3,,,,,,,,,,,,
287,PT03M57.00S,2022-12-22T01:26:49.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",204456,9.674770039421814,44.6078431372549,1610612754,32,61,2022-12-22T01:38:35Z,2740000,False,27.0,38.0,1,left,T. McConnell driving Layup (6 PTS),[204456],1610612754.0,IND,driving,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,6.0,4.69,,,,,,,,,,,,
291,PT03M47.00S,2022-12-22T01:27:45.5Z,2,REGULAR,turnover,jumpball violation,[],1629057,,,1610612738,32,61,2022-12-22T01:28:57Z,2805000,False,,,0,,R. Williams III jumpball violation TURNOVER (1 TO),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,,,,,,,
292,PT03M47.00S,2022-12-22T01:28:12.9Z,2,REGULAR,substitution,out,[],204456,,,1610612754,32,61,2022-12-22T01:28:55Z,2807500,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT03M47.00S,2022-12-22T01:28:12.9Z,2,REGULAR,substitution,in,[],1630169,,,1610612754,32,61,2022-12-22T01:28:55Z,2808750,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT03M40.00S,2022-12-22T01:28:27.4Z,2,REGULAR,foul,personal,[],1628401,,,1610612754,32,61,2022-12-22T01:28:38Z,2810000,False,,,0,,D. White personal FOUL (2 PF),"[1628401, 1626167]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,1627964.0,2.0,0.0,Turner,1626167.0,,,,,,,,,,,,,,,
296,PT03M20.00S,2022-12-22T01:28:58.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1631097,16.770696452036795,12.990196078431374,1610612754,32,61,2022-12-22T01:29:04Z,2830000,False,185.0,105.0,1,left,MISS B. Mathurin 21' Jump Shot,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Right,,,,,,Missed,,21.28,,,,,,,,,,,,
297,PT03M19.00S,2022-12-22T01:28:59.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,32,61,2022-12-22T01:29:04Z,2840000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Mid-Range,16-24 Right,,,,,,,,,296.0,,,,,,,,,,,
299,PT03M05.00S,2022-12-22T01:29:22.5Z,2,REGULAR,turnover,bad pass,[],1629057,,,1610612738,32,61,2022-12-22T01:29:27Z,2860000,False,,,0,,R. Williams III bad pass TURNOVER (2 TO),"[1629057, 1631097]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,2.0,Mathurin,1631097.0,,,,,
300,PT03M05.00S,2022-12-22T01:29:22.5Z,2,REGULAR,steal,,[],1631097,,,1610612754,32,61,2022-12-22T01:29:25Z,2870000,False,,,0,,B. Mathurin STEAL (1 STL),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
301,PT02M55.00S,2022-12-22T01:29:32.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630169,29.6484888304862,22.058823529411764,1610612754,32,61,2022-12-22T01:29:41Z,2880000,False,140.0,226.0,1,left,MISS T. Haliburton 26' 3PT,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.59,,,,,,,,,,,,
302,PT02M53.00S,2022-12-22T01:29:34.5Z,2,REGULAR,rebound,defensive,[],1629057,,,1610612738,32,61,2022-12-22T01:29:41Z,2890000,False,,,0,,R. Williams III REBOUND (Off:3 Def:3),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Right Center,,,,,,,,,301.0,6.0,3.0,3.0,,,,,,,,
303,PT02M47.00S,2022-12-22T01:29:42.3Z,2,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612738,32,61,2022-12-22T01:29:57Z,2900000,False,,,0,,M. Turner shooting personal FOUL (2 PF) (Tatum 2 FT),"[1626167, 1628369]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,1627964.0,2.0,0.0,Tatum,1628369.0,,,,,,,,,,,,,,,
305,PT02M47.00S,2022-12-22T01:30:04.0Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1628369,,,1610612738,33,61,2022-12-22T01:30:04Z,2920000,False,,,0,,J. Tatum Free Throw 1 of 2 (12 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
306,PT02M47.00S,2022-12-22T01:30:05.9Z,2,REGULAR,substitution,out,[],1628401,,,1610612738,33,61,2022-12-22T01:30:34Z,2930000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT02M47.00S,2022-12-22T01:30:05.9Z,2,REGULAR,substitution,out,[],1631097,,,1610612738,33,61,2022-12-22T01:30:34Z,2940000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT02M47.00S,2022-12-22T01:30:05.9Z,2,REGULAR,substitution,out,[],1629052,,,1610612738,33,61,2022-12-22T01:30:34Z,2950000,False,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT02M47.00S,2022-12-22T01:30:05.9Z,2,REGULAR,substitution,in,[],1627763,,,1610612738,33,61,2022-12-22T01:30:34Z,2960000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT02M47.00S,2022-12-22T01:30:05.9Z,2,REGULAR,substitution,in,[],1627741,,,1610612738,33,61,2022-12-22T01:30:34Z,2970000,False,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M47.00S,2022-12-22T01:30:05.9Z,2,REGULAR,substitution,in,[],1630174,,,1610612738,33,61,2022-12-22T01:30:34Z,2980000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT02M47.00S,2022-12-22T01:30:40.7Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1628369,,,1610612738,34,61,2022-12-22T01:30:40Z,2990000,False,,,0,,J. Tatum Free Throw 2 of 2 (13 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
313,PT02M33.00S,2022-12-22T01:30:56.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,15.850854139290407,63.23529411764706,1610612754,34,61,2022-12-22T01:31:03Z,3000000,False,-66.0,96.0,1,left,MISS A. Nembhard 11' fadeaway Shot,[1629614],1610612754.0,IND,fadeaway,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Missed,,11.7,,,,,,,,,,,,
314,PT02M30.00S,2022-12-22T01:30:59.6Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,34,61,2022-12-22T01:31:03Z,3010000,False,,,0,,J. Brown REBOUND (Off:0 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,313.0,2.0,2.0,0.0,,,,,,,,
315,PT02M16.00S,2022-12-22T01:31:13.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,92.19776609724047,53.67647058823529,1610612738,34,61,2022-12-22T01:31:21Z,3020000,False,18.0,21.0,1,right,MISS J. Brown driving finger roll Layup,[1627759],1610612738.0,BOS,driving finger roll,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.78,,,,,,,,,,,,
316,PT02M14.00S,2022-12-22T01:31:15.7Z,2,REGULAR,rebound,defensive,[],1630174,,,1610612754,34,61,2022-12-22T01:31:47Z,3030000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:3),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,,,,315.0,3.0,3.0,0.0,,,,,,,,
317,PT02M06.00S,2022-12-22T01:31:22.8Z,2,REGULAR,3pt,Jump Shot,[],1630169,27.94021024967148,85.04901960784314,1610612754,34,61,2022-12-22T01:31:29Z,3040000,False,-175.0,210.0,1,left,MISS T. Haliburton 27' 3PT,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,27.36,,,,,,,,,,,,
318,PT02M04.00S,2022-12-22T01:31:24.8Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,34,61,2022-12-22T01:31:29Z,3050000,False,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,,,,,,317.0,3.0,3.0,0.0,,,,,,,,
319,PT01M59.00S,2022-12-22T01:31:30.5Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1628369,73.242444152431,25.490196078431367,1610612738,34,61,2022-12-22T01:41:19Z,3060000,False,-123.0,199.0,1,right,MISS J. Tatum 23' Jump Shot,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,23.37,,,,,,,,,,,,
320,PT01M56.00S,2022-12-22T01:31:33.5Z,2,REGULAR,rebound,defensive,[],1629614,,,1610612754,34,61,2022-12-22T01:31:35Z,3070000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:2),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Left Center,,,,,,,,,319.0,2.0,2.0,0.0,,,,,,,,
321,PT01M53.00S,2022-12-22T01:31:35.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630174,8.229303547963205,49.754901960784316,1610612754,34,63,2022-12-22T01:31:42Z,3080000,False,1.0,25.0,1,left,A. Nesmith running DUNK (6 PTS) (A. Nembhard 1 AST),"[1630174, 1629614]",1610612754.0,IND,running,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,2.49,,,,,,,,A. Nembhard,1629614.0,1.0,,
323,PT01M35.00S,2022-12-22T01:31:53.9Z,2,REGULAR,3pt,Jump Shot,[],1627759,70.77858081471747,74.75490196078431,1610612738,34,63,2022-12-22T01:32:00Z,3100000,False,124.0,222.0,1,right,MISS J. Brown 25' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.44,,,,,,,,,,,,
324,PT01M33.00S,2022-12-22T01:31:55.9Z,2,REGULAR,rebound,offensive,[],1629057,,,1610612738,34,63,2022-12-22T01:32:00Z,3110000,False,,,0,,R. Williams III REBOUND (Off:4 Def:3),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Right Center,,,,,,,,,323.0,7.0,3.0,4.0,,,,,,,,
325,PT01M26.00S,2022-12-22T01:32:03.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627759,92.9862023653088,53.67647058823529,1610612738,36,63,2022-12-22T01:32:07Z,3120000,False,18.0,13.0,1,right,J. Brown driving Layup (8 PTS) (A. Horford 2 AST),"[1627759, 201143]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,2.28,,,,,,,,A. Horford,201143.0,2.0,,
327,PT01M19.00S,2022-12-22T01:32:14.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,15.062417871222076,39.950980392156865,1610612754,36,63,2022-12-22T01:32:25Z,3140000,False,50.0,89.0,1,left,MISS M. Turner 10' driving Layup - blocked,"[1626167, 201143]",1610612754.0,IND,driving,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,10.23,,,,,,,,,,,Horford,201143.0
328,PT01M19.00S,2022-12-22T01:32:14.8Z,2,REGULAR,block,,[],201143,,,1610612754,36,63,2022-12-22T01:32:18Z,3150000,False,,,0,,A. Horford BLOCK (1 BLK),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
329,PT01M18.00S,2022-12-22T01:32:15.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,36,63,2022-12-22T01:32:25Z,3160000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,327.0,,,,,,,,,,,
331,PT01M07.00S,2022-12-22T01:32:37.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630174,10.249671484888305,96.83670343137256,1610612754,36,66,2022-12-22T01:32:45Z,3180000,False,-234.0,44.0,1,left,A. Nesmith 3PT  (9 PTS) (B. Hield 5 AST),"[1630174, 1627741]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Left Corner 3,24+ Left,,,,,,Made,9.0,23.83,,,,,,,,B. Hield,1627741.0,5.0,,
333,PT00M55.70S,2022-12-22T01:32:50.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627759,94.30026281208936,51.470588235294116,1610612738,38,66,2022-12-22T01:32:57Z,3200000,False,7.0,1.0,1,right,J. Brown driving DUNK (10 PTS),[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,0.75,,,,,,,,,,,,
334,PT00M37.60S,2022-12-22T01:33:11.6Z,2,REGULAR,2pt,Jump Shot,[],1630169,20.97568988173456,23.52941176470588,1610612754,38,68,2022-12-22T01:33:17Z,3210000,False,132.0,145.0,1,left,T. Haliburton 19' step back Jump Shot (17 PTS),[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Right Center,,,,,,Made,17.0,19.61,,,,,,,,,,,,
335,PT00M31.30S,2022-12-22T01:33:22.8Z,2,REGULAR,3pt,Jump Shot,[],1627763,76.16622864651774,8.57843137254902,1610612738,41,68,2022-12-22T01:33:27Z,3220000,False,-207.0,172.0,1,right,M. Brogdon 26' 3PT step back (10 PTS),[1627763],1610612738.0,BOS,step back,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Left Center,,,,,,Made,10.0,26.89,,,,,,,,,,,,
337,PT00M09.80S,2022-12-22T01:33:59.6Z,2,REGULAR,3pt,Jump Shot,[],1630169,33.327858081471746,66.17647058823529,1610612754,41,68,2022-12-22T01:34:10Z,3240000,False,-81.0,261.0,1,left,MISS T. Haliburton 27' 3PT,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,,,,,Missed,,27.31,,,,,,,,,,,,
338,PT00M07.00S,2022-12-22T01:34:02.4Z,2,REGULAR,rebound,offensive,[],1630174,,,1610612754,41,68,2022-12-22T01:34:10Z,3250000,False,,,0,,A. Nesmith REBOUND (Off:1 Def:3),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Center,,,,,,,,,337.0,4.0,3.0,1.0,,,,,,,,
339,PT00M04.20S,2022-12-22T01:34:06.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630169,10.068988173455978,43.627450980392155,1610612754,41,70,2022-12-22T01:34:15Z,3260000,False,32.0,42.0,1,left,T. Haliburton driving Layup (19 PTS) (A. Nesmith 2 AST),"[1630169, 1630174]",1610612754.0,IND,driving,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,19.0,5.28,,,,,,,,A. Nesmith,1630174.0,2.0,,
341,PT00M04.20S,2022-12-22T01:34:12.5Z,2,REGULAR,foul,personal,['1freethrow'],201143,,,1610612754,41,70,2022-12-22T01:34:48Z,3280000,False,,,0,,A. Horford personal FOUL (1 PF) (Haliburton 1 FT),"[201143, 1630169]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,1830.0,1.0,0.0,Haliburton,1630169.0,,,,,,,,,,,,,,,
