actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
343,PT00M27.30S,2022-12-03T01:39:39.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630573,85.75886990801577,3.431372549019608,1610612738,62,59,2022-12-03T01:39:54Z,3390000,False,-233.0,81.0,1,right,S. Hauser 24' 3PT  (3 PTS) (J. Brown 4 AST),"[1630573, 1627759]",1610612738.0,BOS,,,,,Hauser,S. Hauser,,,,,Left Corner 3,24+ Left,24.66,Made,,,,,,,,,3.0,J. Brown,1627759.0,4.0,,,,,
345,PT00M07.20S,2022-12-03T01:40:07.9Z,2,REGULAR,turnover,out-of-bounds,[],200768,,,1610612748,62,59,2022-12-03T01:40:15Z,3410000,False,,,0,,K. Lowry bad pass out-of-bounds TURNOVER (2 TO),[200768],1610612748.0,MIA,1628159.0,bad pass,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,2.0,,,,
346,PT00M07.20S,2022-12-03T01:40:13.0Z,2,REGULAR,substitution,out,[],1629639,,,1610612738,62,59,2022-12-03T01:40:16Z,3420000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT00M07.20S,2022-12-03T01:40:13.0Z,2,REGULAR,substitution,in,[],1629312,,,1610612738,62,59,2022-12-03T01:40:16Z,3430000,False,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT00M03.70S,2022-12-03T01:40:30.4Z,2,REGULAR,turnover,traveling,[],1627759,,,1610612738,62,59,2022-12-03T01:40:39Z,3440000,False,,,0,,J. Brown traveling TURNOVER (3 TO),[1627759],1610612738.0,BOS,1628159.0,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,3.0,,,,
351,PT00M00.00S,2022-12-03T01:41:04.0Z,2,REGULAR,period,end,[],0,,,1610612748,62,59,2022-12-03T01:41:04Z,3470000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2022-12-03T01:55:35.1Z,3,REGULAR,substitution,out,['startperiod'],1629684,,,1610612748,62,59,2022-12-03T01:56:12Z,3480000,False,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2022-12-03T01:55:35.1Z,3,REGULAR,substitution,out,['startperiod'],1627763,,,1610612748,62,59,2022-12-03T01:56:12Z,3490000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612738.0,BOS,,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2022-12-03T01:55:35.1Z,3,REGULAR,substitution,out,['startperiod'],1630573,,,1610612748,62,59,2022-12-03T01:56:12Z,3500000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2022-12-03T01:55:35.1Z,3,REGULAR,substitution,out,['startperiod'],1629622,,,1610612748,62,59,2022-12-03T01:56:12Z,3510000,False,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2022-12-03T01:55:35.1Z,3,REGULAR,substitution,out,['startperiod'],1629312,,,1610612748,62,59,2022-12-03T01:56:12Z,3520000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2022-12-03T01:55:35.1Z,3,REGULAR,substitution,in,['startperiod'],1628369,,,1610612748,62,59,2022-12-03T01:56:12Z,3530000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2022-12-03T01:55:35.1Z,3,REGULAR,substitution,in,['startperiod'],1628401,,,1610612748,62,59,2022-12-03T01:56:12Z,3540000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2022-12-03T01:55:35.1Z,3,REGULAR,substitution,in,['startperiod'],201143,,,1610612748,62,59,2022-12-03T01:56:12Z,3550000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2022-12-03T01:55:35.1Z,3,REGULAR,substitution,in,['startperiod'],1628389,,,1610612748,62,59,2022-12-03T01:56:12Z,3560000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2022-12-03T01:55:35.1Z,3,REGULAR,substitution,in,['startperiod'],1629639,,,1610612748,62,59,2022-12-03T01:56:12Z,3570000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2022-12-03T01:56:17.4Z,3,REGULAR,period,start,[],0,,,1610612748,62,59,2022-12-03T01:56:17Z,3580000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT11M39.00S,2022-12-03T01:56:37.5Z,3,REGULAR,3pt,Jump Shot,[],200768,77.34888304862024,90.19607843137256,1610612748,62,59,2022-12-03T01:57:16Z,3590000,False,201.0,160.0,1,right,MISS K. Lowry 25' pullup 3PT,[200768],1610612748.0,MIA,,pullup,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Right Center,25.72,Missed,,,,,,,,,,,,,,,,,
364,PT11M36.00S,2022-12-03T01:56:40.5Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,62,59,2022-12-03T01:56:41Z,3600000,False,,,0,,J. Tatum REBOUND (Off:1 Def:4),[1628369],1610612738.0,BOS,,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,363.0,5.0,4.0,1.0,,,,,,,,,,,,,
365,PT11M26.00S,2022-12-03T01:56:50.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,12.959921156373195,43.13725490196079,1610612738,62,59,2022-12-03T01:56:57Z,3610000,False,34.0,69.0,1,left,MISS J. Tatum 7' driving Layup,[1628369],1610612738.0,BOS,,driving,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,7.73,Missed,,,,,,,,,,,,,,,,,
366,PT11M23.00S,2022-12-03T01:56:53.5Z,3,REGULAR,rebound,offensive,[],1628369,,,1610612738,62,59,2022-12-03T01:56:53Z,3620000,False,,,0,,J. Tatum REBOUND (Off:2 Def:4),[1628369],1610612738.0,BOS,,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,365.0,6.0,4.0,2.0,,,,,,,,,,,,,
367,PT11M17.00S,2022-12-03T01:56:59.8Z,3,REGULAR,turnover,bad pass,[],1628401,,,1610612738,62,59,2022-12-03T01:57:04Z,3630000,False,,,0,,D. White bad pass TURNOVER (1 TO),"[1628401, 1629639]",1610612738.0,BOS,,,,,White,D. White,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,1.0,Herro,1629639.0,,
368,PT11M17.00S,2022-12-03T01:56:59.8Z,3,REGULAR,steal,,[],1629639,,,1610612748,62,59,2022-12-03T01:57:01Z,3640000,False,,,0,,T. Herro STEAL (2 STL),[1629639],1610612748.0,MIA,,,,,Herro,T. Herro,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,
369,PT11M11.00S,2022-12-03T01:57:05.3Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629639,77.34888304862024,8.088235294117647,1610612748,62,59,2022-12-03T01:59:47Z,3650000,False,-210.0,160.0,1,right,MISS T. Herro 26' running 3PT,[1629639],1610612748.0,MIA,,running,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,26.39,Missed,,,,,,,,,,,,,,,,,
370,PT11M08.00S,2022-12-03T01:57:08.3Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,62,59,2022-12-03T01:57:10Z,3660000,False,,,0,,J. Brown REBOUND (Off:0 Def:6),[1627759],1610612738.0,BOS,,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,369.0,6.0,6.0,0.0,,,,,,,,,,,,,
371,PT11M04.00S,2022-12-03T01:57:16.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,8.754927726675426,47.05882352941176,1610612738,64,59,2022-12-03T01:57:25Z,3670000,False,15.0,30.0,1,left,J. Brown running finger roll Layup (16 PTS) (M. Smart 4 AST),"[1627759, 203935]",1610612738.0,BOS,,running finger roll,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,3.32,Made,,,,,,,,,16.0,M. Smart,203935.0,4.0,,,,,
372,PT11M04.00S,2022-12-03T01:57:20.8Z,3,REGULAR,foul,personal,['1freethrow'],1628997,,,1610612738,64,59,2022-12-03T01:57:29Z,3680000,False,,,0,,C. Martin shooting personal FOUL (1 PF) (Brown 1 FT),"[1628997, 1627759]",1610612748.0,MIA,202053.0,shooting,,,Martin,C. Martin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,0.0,Brown,1627759.0,,,,,,,,,
374,PT11M04.00S,2022-12-03T01:57:45.1Z,3,REGULAR,freethrow,1 of 1,[],1627759,,,1610612738,64,59,2022-12-03T01:57:54Z,3700000,False,,,0,,MISS J. Brown Free Throw 1 of 1,[1627759],1610612738.0,BOS,,,,,Brown,J. Brown,,,,,,,,Missed,,,,,,,,,,,,,,,,,
375,PT11M04.00S,2022-12-03T01:57:45.1Z,3,REGULAR,rebound,defensive,[],1628997,,,1610612748,64,59,2022-12-03T01:57:54Z,3710000,False,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628997],1610612748.0,MIA,,,,,Martin,C. Martin,,,,,,,,,374.0,1.0,1.0,0.0,,,,,,,,,,,,,
376,PT10M51.00S,2022-12-03T01:57:50.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,79.84559789750328,47.30392156862745,1610612748,64,61,2022-12-03T02:01:02Z,3720000,False,-13.0,137.0,1,right,B. Adebayo 13' pullup Jump Shot (8 PTS),[1628389],1610612748.0,MIA,,pullup,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,13.77,Made,,,,,,,,,8.0,,,,,,,,
377,PT10M41.00S,2022-12-03T01:58:01.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,9.543363994743759,47.30392156862745,1610612738,66,61,2022-12-03T02:01:33Z,3730000,False,13.0,37.0,1,left,M. Smart driving floating Jump Shot (14 PTS),[203935],1610612738.0,BOS,,driving floating,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,3.96,Made,,,,,,,,,14.0,,,,,,,,
378,PT10M24.00S,2022-12-03T01:58:17.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,92.59198423127464,54.41176470588235,1610612748,66,63,2022-12-03T02:01:58Z,3740000,False,22.0,17.0,1,right,C. Martin driving Layup (8 PTS) (B. Adebayo 1 AST),"[1628997, 1628389]",1610612748.0,MIA,,driving,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,2.79,Made,,,,,,,,,8.0,B. Adebayo,1628389.0,1.0,,,,,
379,PT10M09.00S,2022-12-03T01:58:34.3Z,3,REGULAR,3pt,Jump Shot,[],201143,11.777266754270697,5.637254901960785,1610612738,66,63,2022-12-03T01:58:39Z,3750000,False,222.0,58.0,1,left,MISS A. Horford 3PT,[201143],1610612738.0,BOS,,,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,22.93,Missed,,,,,,,,,,,,,,,,,
380,PT10M04.00S,2022-12-03T01:58:39.3Z,3,REGULAR,rebound,defensive,[],202710,,,1610612748,66,63,2022-12-03T01:58:39Z,3760000,False,,,0,,J. Butler REBOUND (Off:4 Def:3),[202710],1610612748.0,MIA,,,,,Butler,J. Butler,,,,,Right Corner 3,24+ Right,,,379.0,7.0,3.0,4.0,,,,,,,,,,,,,
381,PT09M51.00S,2022-12-03T01:58:51.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,85.75886990801577,54.41176470588235,1610612748,66,63,2022-12-03T02:02:56Z,3770000,False,22.0,81.0,1,right,MISS B. Adebayo 8' Jump Shot,[1628389],1610612748.0,MIA,,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,8.43,Missed,,,,,,,,,,,,,,,,,
382,PT09M50.00S,2022-12-03T01:58:52.2Z,3,REGULAR,rebound,offensive,[],200768,,,1610612748,66,63,2022-12-03T01:59:02Z,3780000,False,,,0,,K. Lowry REBOUND (Off:1 Def:0),[200768],1610612748.0,MIA,,,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),8-16 Center,,,381.0,1.0,0.0,1.0,,,,,,,,,,,,,
383,PT09M50.00S,2022-12-03T01:58:55.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",200768,94.1688567674113,52.450980392156865,1610612748,66,65,2022-12-03T01:59:04Z,3790000,False,12.0,2.0,1,right,K. Lowry putback Layup (7 PTS),[200768],1610612748.0,MIA,,putback,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,1.25,Made,,,,,,,,,7.0,,,,,,,,
384,PT09M50.00S,2022-12-03T01:59:03.0Z,3,REGULAR,foul,personal,['1freethrow'],1628369,,,1610612748,66,65,2022-12-03T01:59:10Z,3800000,False,,,0,,J. Tatum shooting personal FOUL (4 PF) (Lowry 1 FT),"[1628369, 200768]",1610612738.0,BOS,202053.0,shooting,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,4.0,0.0,Lowry,200768.0,,,,,,,,,
386,PT09M50.00S,2022-12-03T01:59:29.7Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],200768,,,1610612748,66,66,2022-12-03T01:59:29Z,3820000,False,,,0,,K. Lowry Free Throw 1 of 1 (8 PTS),[200768],1610612748.0,MIA,,,,,Lowry,K. Lowry,,,,,,,,Made,,,,,,,,,8.0,,,,,,,,
387,PT09M37.00S,2022-12-03T01:59:44.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,9.806176084099869,39.950980392156865,1610612738,66,66,2022-12-03T02:03:37Z,3830000,False,50.0,40.0,1,left,MISS J. Brown 6' cutting Layup,[1627759],1610612738.0,BOS,,cutting,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,6.4,Missed,,,,,,,,,,,,,,,,,
388,PT09M35.00S,2022-12-03T01:59:46.3Z,3,REGULAR,rebound,defensive,[],202710,,,1610612748,66,66,2022-12-03T01:59:57Z,3840000,False,,,0,,J. Butler REBOUND (Off:4 Def:4),[202710],1610612748.0,MIA,,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,387.0,8.0,4.0,4.0,,,,,,,,,,,,,
389,PT09M30.00S,2022-12-03T01:59:51.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1628389,91.93495400788436,52.20588235294118,1610612748,66,68,2022-12-03T02:00:03Z,3850000,False,11.0,23.0,1,right,B. Adebayo driving floating Jump Shot (10 PTS) (J. Butler 2 AST),"[1628389, 202710]",1610612748.0,MIA,,driving floating,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,2.58,Made,,,,,,,,,10.0,J. Butler,202710.0,2.0,,,,,
391,PT09M08.00S,2022-12-03T02:00:31.3Z,3,REGULAR,3pt,Jump Shot,[],1627759,26.757555847568987,87.25490196078431,1610612738,69,68,2022-12-03T02:00:35Z,3870000,False,-186.0,199.0,1,left,J. Brown 27' 3PT  (19 PTS) (D. White 2 AST),"[1627759, 1628401]",1610612738.0,BOS,,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,27.26,Made,,,,,,,,,19.0,D. White,1628401.0,2.0,,,,,
393,PT08M46.00S,2022-12-03T02:00:53.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,87.99277266754271,49.26470588235294,1610612748,69,68,2022-12-03T02:05:14Z,3890000,False,-4.0,60.0,1,right,MISS J. Butler 6' floating Shot,[202710],1610612748.0,MIA,,floating,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,6.05,Missed,,,,,,,,,,,,,,,,,
394,PT08M44.00S,2022-12-03T02:00:55.1Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,69,68,2022-12-03T02:00:58Z,3900000,False,,,0,,A. Horford REBOUND (Off:0 Def:3),[201143],1610612738.0,BOS,,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,,,393.0,3.0,3.0,0.0,,,,,,,,,,,,,
395,PT08M38.00S,2022-12-03T02:01:03.3Z,3,REGULAR,foul,personal,[],200768,,,1610612738,69,68,2022-12-03T02:01:26Z,3910000,False,,,0,,K. Lowry personal FOUL (2 PF),"[200768, 1627759]",1610612748.0,MIA,202053.0,,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2.0,0.0,Brown,1627759.0,,,,,,,,,
398,PT08M31.00S,2022-12-03T02:01:30.3Z,3,REGULAR,3pt,Jump Shot,[],1628401,20.18725361366623,7.352941176470589,1610612738,69,68,2022-12-03T02:01:34Z,3940000,False,213.0,137.0,1,left,MISS D. White 25' 3PT,[1628401],1610612738.0,BOS,,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,25.36,Missed,,,,,,,,,,,,,,,,,
399,PT08M29.00S,2022-12-03T02:01:32.3Z,3,REGULAR,rebound,defensive,[],202710,,,1610612748,69,68,2022-12-03T02:01:34Z,3950000,False,,,0,,J. Butler REBOUND (Off:4 Def:5),[202710],1610612748.0,MIA,,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,,,398.0,9.0,5.0,4.0,,,,,,,,,,,,,
400,PT08M18.00S,2022-12-03T02:01:44.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,83.78777923784494,42.40196078431372,1610612748,69,68,2022-12-03T02:06:14Z,3960000,False,-38.0,100.0,1,right,MISS B. Adebayo 10' fadeaway Shot,[1628389],1610612748.0,MIA,,fadeaway,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,10.69,Missed,,,,,,,,,,,,,,,,,
401,PT08M16.00S,2022-12-03T02:01:46.0Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,69,68,2022-12-03T02:01:49Z,3970000,False,,,0,,J. Tatum REBOUND (Off:2 Def:5),[1628369],1610612738.0,BOS,,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Center,,,400.0,7.0,5.0,2.0,,,,,,,,,,,,,
402,PT08M10.00S,2022-12-03T02:01:51.7Z,3,REGULAR,3pt,Jump Shot,[],1627759,32.14520367936925,28.676470588235293,1610612738,69,68,2022-12-03T02:02:01Z,3980000,False,107.0,250.0,1,left,MISS J. Brown 27' 3PT,[1627759],1610612738.0,BOS,,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,27.15,Missed,,,,,,,,,,,,,,,,,
403,PT08M08.00S,2022-12-03T02:01:53.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,69,68,2022-12-03T02:02:01Z,3990000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,Above the Break 3,24+ Right Center,,,402.0,,,,,,,,,,,,,,,,
404,PT08M08.00S,2022-12-03T02:02:00.3Z,3,REGULAR,foul,personal,[],200768,,,1610612738,69,68,2022-12-03T02:02:09Z,4000000,False,,,0,,K. Lowry loose ball personal FOUL (3 PF),"[200768, 1628401]",1610612748.0,MIA,101284.0,loose ball,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,,,,,,,3.0,0.0,White,1628401.0,,,,,,,,,
406,PT07M57.00S,2022-12-03T02:02:26.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628369,30.831143232588698,75.49019607843137,1610612738,69,68,2022-12-03T02:07:39Z,4020000,False,-127.0,237.0,1,left,MISS J. Tatum 26' pullup 3PT,[1628369],1610612738.0,BOS,,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,26.94,Missed,,,,,,,,,,,,,,,,,
407,PT07M55.00S,2022-12-03T02:02:28.0Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,69,68,2022-12-03T02:02:31Z,4030000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:2),[1628389],1610612748.0,MIA,,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,406.0,2.0,2.0,0.0,,,,,,,,,,,,,
408,PT07M43.00S,2022-12-03T02:02:39.8Z,3,REGULAR,2pt,Jump Shot,[],1629639,78.0059132720105,50.245098039215684,1610612748,69,68,2022-12-03T02:02:44Z,4040000,False,1.0,154.0,1,right,MISS T. Herro 15' driving floating Shot,[1629639],1610612748.0,MIA,,driving floating,,,Herro,T. Herro,,,,,Mid-Range,8-16 Center,15.42,Missed,,,,,,,,,,,,,,,,,
409,PT07M41.00S,2022-12-03T02:02:41.8Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,69,68,2022-12-03T02:02:44Z,4050000,False,,,0,,A. Horford REBOUND (Off:0 Def:4),[201143],1610612738.0,BOS,,,,,Horford,A. Horford,,,,,Mid-Range,8-16 Center,,,408.0,4.0,4.0,0.0,,,,,,,,,,,,,
410,PT07M26.00S,2022-12-03T02:02:57.6Z,3,REGULAR,foul,personal,['2freethrow'],200768,,,1610612738,69,68,2022-12-03T02:03:14Z,4060000,False,,,0,,K. Lowry shooting personal FOUL (4 PF) (Brown 2 FT),"[200768, 1627759]",1610612748.0,MIA,1628159.0,shooting,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,,,,,,,4.0,0.0,Brown,1627759.0,,,,,,,,,
412,PT07M26.00S,2022-12-03T02:03:25.7Z,3,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,70,68,2022-12-03T02:03:25Z,4080000,False,,,0,,J. Brown Free Throw 1 of 2 (20 PTS),[1627759],1610612738.0,BOS,,,,,Brown,J. Brown,,,,,,,,Made,,,,,,,,,20.0,,,,,,,,
413,PT07M26.00S,2022-12-03T02:03:27.8Z,3,REGULAR,substitution,out,[],200768,,,1610612738,70,68,2022-12-03T02:03:30Z,4090000,False,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT07M26.00S,2022-12-03T02:03:27.8Z,3,REGULAR,substitution,in,[],1629216,,,1610612738,70,68,2022-12-03T02:03:30Z,4100000,False,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT07M26.00S,2022-12-03T02:03:45.7Z,3,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,71,68,2022-12-03T02:03:45Z,4110000,False,,,0,,J. Brown Free Throw 2 of 2 (21 PTS),[1627759],1610612738.0,BOS,,,,,Brown,J. Brown,,,,,,,,Made,,,,,,,,,21.0,,,,,,,,
416,PT07M14.00S,2022-12-03T02:04:00.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,81.68528252299606,37.745098039215684,1610612748,71,68,2022-12-03T02:04:08Z,4120000,False,-61.0,120.0,1,right,MISS J. Butler 13' turnaround Shot,[202710],1610612748.0,MIA,,turnaround,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Center,13.45,Missed,,,,,,,,,,,,,,,,,
417,PT07M12.00S,2022-12-03T02:04:02.1Z,3,REGULAR,rebound,offensive,[],202710,,,1610612748,71,68,2022-12-03T02:04:02Z,4130000,False,,,0,,J. Butler REBOUND (Off:5 Def:5),[202710],1610612748.0,MIA,,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Center,,,416.0,10.0,5.0,5.0,,,,,,,,,,,,,
418,PT07M10.00S,2022-12-03T02:04:04.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629216,90.22667542706965,96.56862745098039,1610612748,71,68,2022-12-03T02:04:10Z,4140000,False,233.0,39.0,1,right,MISS G. Vincent 3PT,[1629216],1610612748.0,MIA,,,,,Vincent,G. Vincent,,,,,Right Corner 3,24+ Right,23.61,Missed,,,,,,,,,,,,,,,,,
419,PT07M08.00S,2022-12-03T02:04:06.3Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,71,68,2022-12-03T02:04:10Z,4150000,False,,,0,,J. Brown REBOUND (Off:0 Def:7),[1627759],1610612738.0,BOS,,,,,Brown,J. Brown,,,,,Right Corner 3,24+ Right,,,418.0,7.0,7.0,0.0,,,,,,,,,,,,,
420,PT06M59.00S,2022-12-03T02:04:14.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,9.937582128777924,46.81372549019608,1610612738,73,68,2022-12-03T02:04:19Z,4160000,False,16.0,41.0,1,left,J. Brown driving Layup (23 PTS) (M. Smart 5 AST),"[1627759, 203935]",1610612738.0,BOS,,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,4.39,Made,,,,,,,,,23.0,M. Smart,203935.0,5.0,,,,,
422,PT06M45.00S,2022-12-03T02:04:29.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628997,92.59198423127464,49.754901960784316,1610612748,73,70,2022-12-03T02:04:33Z,4180000,False,-1.0,17.0,1,right,C. Martin cutting DUNK (10 PTS) (J. Butler 3 AST),"[1628997, 202710]",1610612748.0,MIA,,cutting,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,1.71,Made,,,,,,,,,10.0,J. Butler,202710.0,3.0,,,,,
424,PT06M21.00S,2022-12-03T02:04:52.4Z,3,REGULAR,3pt,Jump Shot,[],1627759,29.38567674113009,22.058823529411764,1610612738,73,70,2022-12-03T02:04:56Z,4200000,False,140.0,224.0,1,left,MISS J. Brown 26' 3PT,[1627759],1610612738.0,BOS,,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,26.37,Missed,,,,,,,,,,,,,,,,,
425,PT06M19.00S,2022-12-03T02:04:54.4Z,3,REGULAR,rebound,defensive,[],202710,,,1610612748,73,70,2022-12-03T02:04:56Z,4210000,False,,,0,,J. Butler REBOUND (Off:5 Def:6),[202710],1610612748.0,MIA,,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,,,424.0,11.0,6.0,5.0,,,,,,,,,,,,,
