actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
336,PT01M25.00S,2022-11-15T01:34:55.2Z,2,REGULAR,3pt,Jump Shot,[],1631114,82.07950065703022,94.6078431372549,1610612760,58,67,2022-11-15T01:35:56Z,3210000,False,223.0,116.0,1,right,J. Williams 25' 3PT  (12 PTS) (S. Gilgeous-Alexander 6 AST),"[1631114, 1628983]",1610612760.0,OKC,,,,,,,Above the Break 3,24+ Right Center,25.14,Made,Williams,J. Williams,,,,,12.0,S. Gilgeous-Alexander,1628983.0,6.0,,,,,,,,,,
339,PT01M04.00S,2022-11-15T01:35:16.4Z,2,REGULAR,3pt,Jump Shot,[],1627759,26.10052562417871,89.2156862745098,1610612738,58,67,2022-11-15T01:35:58Z,3240000,False,-196.0,193.0,1,left,MISS J. Brown 27' 3PT,[1627759],1610612738.0,BOS,,,,,,,Above the Break 3,24+ Left Center,27.5,Missed,Brown,J. Brown,,,,,,,,,,,,,,,,,,
340,PT01M04.00S,2022-11-15T01:35:16.4Z,2,REGULAR,rebound,offensive,[],201143,,,1610612738,58,67,2022-11-15T01:35:58Z,3250000,False,,,0,,A. Horford REBOUND (Off:1 Def:2),[201143],1610612738.0,BOS,,,,,,,Above the Break 3,24+ Left Center,,,Horford,A. Horford,339.0,3.0,2.0,1.0,,,,,,,,,,,,,,
341,PT00M59.90S,2022-11-15T01:35:23.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629684,9.543363994743759,49.50980392156863,1610612738,60,67,2022-11-15T01:40:28Z,3260000,False,2.0,37.0,1,left,G. Williams Layup (7 PTS),[1629684],1610612738.0,BOS,,,,,,,Restricted Area,0-8 Center,3.73,Made,Williams,G. Williams,,,,,7.0,,,,,,,,,,,,,
343,PT00M40.50S,2022-11-15T01:35:44.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630581,93.38042049934296,51.9607843137255,1610612760,60,69,2022-11-15T01:39:51Z,3280000,False,10.0,10.0,1,right,J. Giddey cutting DUNK (8 PTS) (J. Williams 1 AST),"[1630581, 1631114]",1610612760.0,OKC,cutting,,,,,,Restricted Area,0-8 Center,1.38,Made,Giddey,J. Giddey,,,,,8.0,J. Williams,1631114.0,1.0,,,,,,,,,,
345,PT00M35.30S,2022-11-15T01:36:10.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,10.463206307490145,49.26470588235294,1610612738,60,69,2022-11-15T01:36:34Z,3300000,False,4.0,46.0,1,left,MISS J. Brown driving Layup - blocked,"[1627759, 1628983]",1610612738.0,BOS,driving,,,,,,In The Paint (Non-RA),0-8 Center,4.6,Missed,Brown,J. Brown,,,,,,,,,,,,,,,,,Gilgeous-Alexander,1628983.0
346,PT00M35.30S,2022-11-15T01:36:10.9Z,2,REGULAR,block,,[],1628983,,,1610612738,60,69,2022-11-15T01:36:14Z,3310000,False,,,0,,S. Gilgeous-Alexander BLOCK (1 BLK),[1628983],1610612760.0,OKC,,,,,,,In The Paint (Non-RA),0-8 Center,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,
347,PT00M35.30S,2022-11-15T01:36:10.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,60,69,2022-11-15T01:36:34Z,3320000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,345.0,,,,,,,,,,,,,,,,,
349,PT00M31.90S,2022-11-15T01:36:29.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629684,18.347568988173457,58.82352941176471,1610612738,60,69,2022-11-15T01:38:01Z,3340000,False,-44.0,120.0,1,left,MISS G. Williams 12' fadeaway Shot,[1629684],1610612738.0,BOS,fadeaway,,,,,,In The Paint (Non-RA),8-16 Center,12.78,Missed,Williams,G. Williams,,,,,,,,,,,,,,,,,,
350,PT00M30.30S,2022-11-15T01:36:31.0Z,2,REGULAR,rebound,defensive,[],1628983,,,1610612760,60,69,2022-11-15T01:36:37Z,3350000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:2),[1628983],1610612760.0,OKC,,,,,,,In The Paint (Non-RA),8-16 Center,,,Gilgeous-Alexander,S. Gilgeous-Alexander,349.0,2.0,2.0,0.0,,,,,,,,,,,,,,
351,PT00M24.20S,2022-11-15T01:36:37.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,81.42247043363994,36.27450980392157,1610612760,60,69,2022-11-15T01:36:43Z,3360000,False,-69.0,122.0,1,right,MISS S. Gilgeous-Alexander 14' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,,,,In The Paint (Non-RA),8-16 Center,14.01,Missed,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,
352,PT00M21.50S,2022-11-15T01:36:39.8Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,60,69,2022-11-15T01:36:39Z,3370000,False,,,0,,J. Tatum REBOUND (Off:1 Def:7),[1628369],1610612738.0,BOS,,,,,,,In The Paint (Non-RA),8-16 Center,,,Tatum,J. Tatum,351.0,8.0,7.0,1.0,,,,,,,,,,,,,,
353,PT00M01.80S,2022-11-15T01:37:00.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,14.799605781865965,43.872549019607845,1610612738,62,69,2022-11-15T01:37:04Z,3380000,False,31.0,87.0,1,left,J. Brown 9' driving floating Jump Shot (18 PTS) (D. White 5 AST),"[1627759, 1628401]",1610612738.0,BOS,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,9.18,Made,Brown,J. Brown,,,,,18.0,D. White,1628401.0,5.0,,,,,,,,,,
355,PT00M00.30S,2022-11-15T01:37:06.8Z,2,REGULAR,3pt,Jump Shot,[],1630197,73.01248357424441,16.911764705882355,1610612760,62,69,2022-11-15T01:37:27Z,3400000,False,-165.0,201.0,1,right,MISS A. Pokusevski 26' 3PT,[1630197],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,26.05,Missed,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,
356,PT00M00.10S,2022-11-15T01:37:07.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,62,69,2022-11-15T01:37:27Z,3410000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,,,,,355.0,,,,,,,,,,,,,,,,,
357,PT00M00.00S,2022-11-15T01:37:11.0Z,2,REGULAR,period,end,[],0,,,1610612760,62,69,2022-11-15T01:37:11Z,3420000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2022-11-15T01:51:32.3Z,3,REGULAR,substitution,out,['startperiod'],1628401,,,1610612760,62,69,2022-11-15T01:52:03Z,3430000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,,,,,,,,White,D. White,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2022-11-15T01:51:32.3Z,3,REGULAR,substitution,in,['startperiod'],203935,,,1610612760,62,69,2022-11-15T01:52:03Z,3440000,False,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,,,,,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2022-11-15T01:52:18.6Z,3,REGULAR,period,start,[],0,,,1610612738,62,69,2022-11-15T01:52:18Z,3450000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT11M47.00S,2022-11-15T01:52:31.5Z,3,REGULAR,3pt,Jump Shot,[],201143,68.41327201051249,23.03921568627451,1610612738,62,69,2022-11-15T01:52:37Z,3460000,False,-135.0,244.0,1,right,MISS A. Horford 27' 3PT,[201143],1610612738.0,BOS,,,,,,,Above the Break 3,24+ Left Center,27.91,Missed,Horford,A. Horford,,,,,,,,,,,,,,,,,,
362,PT11M45.00S,2022-11-15T01:52:33.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612760,62,69,2022-11-15T01:52:37Z,3470000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,,,,,361.0,,,,,,,,,,,,,,,,,
364,PT11M37.00S,2022-11-15T01:52:52.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,8.09789750328515,53.67647058823529,1610612760,62,71,2022-11-15T01:52:57Z,3490000,False,-18.0,24.0,1,left,J. Giddey driving finger roll Layup (10 PTS),[1630581],1610612760.0,OKC,driving finger roll,,,,,,Restricted Area,0-8 Center,2.99,Made,Giddey,J. Giddey,,,,,10.0,,,,,,,,,,,,,
365,PT11M19.00S,2022-11-15T01:53:10.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,91.01511169513797,55.63725490196079,1610612738,62,71,2022-11-15T01:53:16Z,3500000,False,28.0,32.0,1,right,MISS M. Smart floating Shot,[203935],1610612738.0,BOS,floating,,,,,,Restricted Area,0-8 Center,4.27,Missed,Smart,M. Smart,,,,,,,,,,,,,,,,,,
366,PT11M16.00S,2022-11-15T01:53:13.7Z,3,REGULAR,rebound,defensive,[],1630197,,,1610612760,62,71,2022-11-15T01:53:16Z,3510000,False,,,0,,A. Pokusevski REBOUND (Off:2 Def:6),[1630197],1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,Pokusevski,A. Pokusevski,365.0,8.0,6.0,2.0,,,,,,,,,,,,,,
367,PT11M11.00S,2022-11-15T01:53:18.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630581,31.35676741130092,31.127450980392158,1610612760,62,71,2022-11-15T01:53:57Z,3520000,False,94.0,242.0,1,left,MISS J. Giddey 26' running 3PT,[1630581],1610612760.0,OKC,running,,,,,,Above the Break 3,24+ Right Center,26.0,Missed,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,
368,PT11M08.00S,2022-11-15T01:53:21.6Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,62,71,2022-11-15T01:53:26Z,3530000,False,,,0,,J. Brown REBOUND (Off:0 Def:5),[1627759],1610612738.0,BOS,,,,,,,Above the Break 3,24+ Right Center,,,Brown,J. Brown,367.0,5.0,5.0,0.0,,,,,,,,,,,,,,
369,PT10M54.00S,2022-11-15T01:53:35.4Z,3,REGULAR,3pt,Jump Shot,[],201143,68.41327201051249,25.49019607843137,1610612738,62,71,2022-11-15T01:53:39Z,3540000,False,-123.0,244.0,1,right,MISS A. Horford 27' 3PT,[201143],1610612738.0,BOS,,,,,,,Above the Break 3,24+ Left Center,27.34,Missed,Horford,A. Horford,,,,,,,,,,,,,,,,,,
370,PT10M51.00S,2022-11-15T01:53:38.4Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,62,71,2022-11-15T01:53:39Z,3550000,False,,,0,,J. Giddey REBOUND (Off:0 Def:3),[1630581],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,,,Giddey,J. Giddey,369.0,3.0,3.0,0.0,,,,,,,,,,,,,,
371,PT10M39.00S,2022-11-15T01:53:49.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,9.411957950065702,55.392156862745104,1610612760,62,71,2022-11-15T01:53:53Z,3560000,False,-27.0,36.0,1,left,MISS L. Dort driving Layup,[1629652],1610612760.0,OKC,driving,,,,,,In The Paint (Non-RA),0-8 Center,4.5,Missed,Dort,L. Dort,,,,,,,,,,,,,,,,,,
372,PT10M38.00S,2022-11-15T01:53:50.3Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,62,71,2022-11-15T01:53:53Z,3570000,False,,,0,,J. Tatum REBOUND (Off:1 Def:8),[1628369],1610612738.0,BOS,,,,,,,In The Paint (Non-RA),0-8 Center,,,Tatum,J. Tatum,371.0,9.0,8.0,1.0,,,,,,,,,,,,,,
373,PT10M34.00S,2022-11-15T01:53:55.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628369,93.64323258869908,54.41176470588235,1610612738,62,71,2022-11-15T01:54:01Z,3580000,False,22.0,7.0,1,right,MISS J. Tatum running Layup - blocked,"[1628369, 1630197]",1610612738.0,BOS,running,,,,,,Restricted Area,0-8 Center,2.33,Missed,Tatum,J. Tatum,,,,,,,,,,,,,,,,,Pokusevski,1630197.0
374,PT10M34.00S,2022-11-15T01:53:55.1Z,3,REGULAR,block,,[],1630197,,,1610612738,62,71,2022-11-15T01:53:58Z,3590000,False,,,0,,A. Pokusevski BLOCK (2 BLK),[1630197],1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,
375,PT10M31.00S,2022-11-15T01:53:58.1Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,62,71,2022-11-15T01:54:01Z,3600000,False,,,0,,J. Giddey REBOUND (Off:0 Def:4),[1630581],1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,Giddey,J. Giddey,373.0,4.0,4.0,0.0,,,,,,,,,,,,,,
376,PT10M27.00S,2022-11-15T01:54:01.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630197,8.623521681997373,52.94117647058824,1610612760,62,73,2022-11-15T01:54:09Z,3610000,False,-15.0,29.0,1,left,A. Pokusevski running Layup (11 PTS),[1630197],1610612760.0,OKC,running,,,,,,Restricted Area,0-8 Center,3.22,Made,Pokusevski,A. Pokusevski,,,,,11.0,,,,,,,,,,,,,
378,PT10M10.00S,2022-11-15T01:54:20.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,92.32917214191852,44.6078431372549,1610612738,62,73,2022-11-15T01:56:12Z,3630000,False,-27.0,20.0,1,right,MISS M. Smart driving floating Shot,[203935],1610612738.0,BOS,driving floating,,,,,,Restricted Area,0-8 Center,3.34,Missed,Smart,M. Smart,,,,,,,,,,,,,,,,,,
379,PT10M09.00S,2022-11-15T01:54:21.0Z,3,REGULAR,rebound,offensive,[],203935,,,1610612738,62,73,2022-11-15T01:54:39Z,3640000,False,,,0,,M. Smart REBOUND (Off:1 Def:1),[203935],1610612738.0,BOS,,,,,,,Restricted Area,0-8 Center,,,Smart,M. Smart,378.0,2.0,1.0,1.0,,,,,,,,,,,,,,
380,PT10M08.00S,2022-11-15T01:54:25.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203935,92.59198423127464,48.28431372549019,1610612738,64,73,2022-11-15T01:54:43Z,3650000,False,-9.0,17.0,1,right,M. Smart putback Layup (4 PTS),[203935],1610612738.0,BOS,putback,,,,,,Restricted Area,0-8 Center,1.91,Made,Smart,M. Smart,,,,,4.0,,,,,,,,,,,,,
381,PT10M08.00S,2022-11-15T01:54:33.7Z,3,REGULAR,foul,personal,['1freethrow'],1630197,,,1610612738,64,73,2022-11-15T01:54:44Z,3660000,False,,,0,,A. Pokusevski shooting personal FOUL (3 PF) (Smart 1 FT),"[1630197, 203935]",1610612760.0,OKC,shooting,,,,,,Restricted Area,0-8 Center,,,Pokusevski,A. Pokusevski,,,,,,,,,203177.0,3.0,0.0,Smart,203935.0,,,,,
383,PT10M08.00S,2022-11-15T01:54:51.8Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],203935,,,1610612738,65,73,2022-11-15T01:54:51Z,3680000,False,,,0,,M. Smart Free Throw 1 of 1 (5 PTS),[203935],1610612738.0,BOS,,,,,,,,,,Made,Smart,M. Smart,,,,,5.0,,,,,,,,,,,,,
384,PT09M53.00S,2022-11-15T01:55:07.3Z,3,REGULAR,3pt,Jump Shot,[],1628983,30.17411300919842,29.166666666666668,1610612760,65,76,2022-11-15T01:55:13Z,3690000,False,104.0,231.0,1,left,S. Gilgeous-Alexander 25' 3PT step back (21 PTS),[1628983],1610612760.0,OKC,step back,,,,,,Above the Break 3,24+ Right Center,25.35,Made,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,21.0,,,,,,,,,,,,,
385,PT09M39.00S,2022-11-15T01:55:21.5Z,3,REGULAR,turnover,lost ball,[],201143,,,1610612738,65,76,2022-11-15T01:55:29Z,3700000,False,,,0,,A. Horford lost ball TURNOVER (1 TO),"[201143, 1628983]",1610612738.0,BOS,,,,,,,In The Paint (Non-RA),0-8 Center,,,Horford,A. Horford,,,,,,,,,,,,,,1.0,Gilgeous-Alexander,1628983.0,,
386,PT09M39.00S,2022-11-15T01:55:21.5Z,3,REGULAR,steal,,[],1628983,,,1610612760,65,76,2022-11-15T01:55:23Z,3710000,False,,,0,,S. Gilgeous-Alexander STEAL (2 STL),[1628983],1610612760.0,OKC,,,,,,,In The Paint (Non-RA),0-8 Center,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,
387,PT09M32.00S,2022-11-15T01:55:29.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628983,31.225361366622867,27.205882352941174,1610612760,65,76,2022-11-15T01:58:15Z,3720000,False,114.0,241.0,1,left,MISS S. Gilgeous-Alexander 26' step back 3PT,[1628983],1610612760.0,OKC,step back,,,,,,Above the Break 3,24+ Right Center,26.66,Missed,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,
388,PT09M29.00S,2022-11-15T01:55:32.1Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,65,76,2022-11-15T01:55:33Z,3730000,False,,,0,,J. Tatum REBOUND (Off:1 Def:9),[1628369],1610612738.0,BOS,,,,,,,Above the Break 3,24+ Right Center,,,Tatum,J. Tatum,387.0,10.0,9.0,1.0,,,,,,,,,,,,,,
389,PT09M25.00S,2022-11-15T01:55:36.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203935,93.64323258869908,46.32352941176471,1610612738,67,76,2022-11-15T01:55:41Z,3740000,False,-18.0,7.0,1,right,M. Smart running Layup (7 PTS),[203935],1610612738.0,BOS,running,,,,,,Restricted Area,0-8 Center,1.98,Made,Smart,M. Smart,,,,,7.0,,,,,,,,,,,,,
396,PT09M17.00S,2022-11-15T01:55:41.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,7.046649145860711,49.50980392156863,1610612760,67,76,2022-11-15T01:56:32Z,3745000,False,2.0,14.0,1,left,MISS S. Gilgeous-Alexander driving Layup - blocked,"[1628983, 203935]",1610612760.0,OKC,driving,,,,,,Restricted Area,0-8 Center,1.39,Missed,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,Smart,203935.0
397,PT09M17.00S,2022-11-15T01:55:41.5Z,3,REGULAR,block,,[],203935,,,1610612760,67,76,2022-11-15T01:56:32Z,3747500,False,,,0,,M. Smart BLOCK (1 BLK),[203935],1610612738.0,BOS,,,,,,,Restricted Area,0-8 Center,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,
398,PT09M17.00S,2022-11-15T01:55:41.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612738,67,76,2022-11-15T01:56:32Z,3748750,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,Restricted Area,0-8 Center,,,,,396.0,,,,,,,,,,,,,,,,,
391,PT09M17.00S,2022-11-15T01:55:54.9Z,3,REGULAR,substitution,out,[],1629684,,,1610612738,67,76,2022-11-15T01:55:58Z,3760000,False,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,,,,,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,
392,PT09M17.00S,2022-11-15T01:55:54.9Z,3,REGULAR,substitution,in,[],1630202,,,1610612738,67,76,2022-11-15T01:55:58Z,3770000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,,,,,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,
393,PT09M04.00S,2022-11-15T01:56:23.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201143,89.70105124835742,58.08823529411765,1610612738,67,76,2022-11-15T02:00:22Z,3780000,False,40.0,44.0,1,right,MISS A. Horford 6' alley-oop Layup - blocked,"[201143, 1630197]",1610612738.0,BOS,alley-oop,,,,,,In The Paint (Non-RA),0-8 Center,6.0,Missed,Horford,A. Horford,,,,,,,,,,,,,,,,,Pokusevski,1630197.0
419,PT09M04.00S,2022-11-15T01:56:23.3Z,3,REGULAR,block,,[],1630197,,,1610612738,67,76,2022-11-15T01:59:49Z,3785000,False,,,0,,A. Pokusevski BLOCK (3 BLK),[1630197],1610612760.0,OKC,,,,,,,In The Paint (Non-RA),0-8 Center,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,
394,PT09M03.00S,2022-11-15T01:56:24.3Z,3,REGULAR,rebound,offensive,[],201143,,,1610612738,67,76,2022-11-15T02:00:22Z,3790000,False,,,0,,A. Horford REBOUND (Off:2 Def:2),[201143],1610612738.0,BOS,,,,,,,In The Paint (Non-RA),0-8 Center,,,Horford,A. Horford,393.0,4.0,2.0,2.0,,,,,,,,,,,,,,
420,PT09M01.00S,2022-11-15T01:56:25.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201143,92.72339027595268,51.71568627450981,1610612738,67,76,2022-11-15T02:00:31Z,3795000,False,9.0,16.0,1,right,MISS A. Horford putback Layup,[201143],1610612738.0,BOS,putback,,,,,,Restricted Area,0-8 Center,1.81,Missed,Horford,A. Horford,,,,,,,,,,,,,,,,,,
421,PT09M00.00S,2022-11-15T01:56:26.2Z,3,REGULAR,rebound,offensive,[],201143,,,1610612738,67,76,2022-11-15T02:00:31Z,3797500,False,,,0,,A. Horford REBOUND (Off:3 Def:2),[201143],1610612738.0,BOS,,,,,,,Restricted Area,0-8 Center,,,Horford,A. Horford,420.0,5.0,2.0,3.0,,,,,,,,,,,,,,
395,PT08M59.00S,2022-11-15T01:56:27.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201143,94.56307490144546,50.245098039215684,1610612738,69,76,2022-11-15T02:01:33Z,3800000,False,1.0,-1.0,1,right,A. Horford tip Layup (12 PTS),[201143],1610612738.0,BOS,tip,,,,,,Restricted Area,0-8 Center,0.18,Made,Horford,A. Horford,,,,,12.0,,,,,,,,,,,,,
399,PT08M33.00S,2022-11-15T01:56:51.9Z,3,REGULAR,3pt,Jump Shot,[],1630581,29.911300919842315,81.61764705882352,1610612760,69,76,2022-11-15T01:57:05Z,3810000,False,-158.0,229.0,1,left,MISS J. Giddey 27' 3PT - blocked,"[1630581, 1628369]",1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,27.8,Missed,Giddey,J. Giddey,,,,,,,,,,,,,,,,,Tatum,1628369.0
400,PT08M33.00S,2022-11-15T01:56:51.9Z,3,REGULAR,block,,[],1628369,,,1610612760,69,76,2022-11-15T01:56:54Z,3820000,False,,,0,,J. Tatum BLOCK (2 BLK),[1628369],1610612738.0,BOS,,,,,,,Above the Break 3,24+ Left Center,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,
401,PT08M32.00S,2022-11-15T01:56:52.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612760,69,76,2022-11-15T01:57:05Z,3830000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,,,,,399.0,,,,,,,,,,,,,,,,,
404,PT08M32.00S,2022-11-15T01:57:10.1Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612760,69,76,2022-11-15T01:57:15Z,3860000,False,,,0,,OKC shot clock Team TURNOVER,[],1610612760.0,OKC,,,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,101284.0,,,,,,,,,
405,PT08M22.00S,2022-11-15T01:57:23.0Z,3,REGULAR,turnover,traveling,[],1627759,,,1610612738,69,76,2022-11-15T01:57:30Z,3870000,False,,,0,,J. Brown traveling TURNOVER (5 TO),[1627759],1610612738.0,BOS,,,,,,,In The Paint (Non-RA),0-8 Center,,,Brown,J. Brown,,,,,,,,,203177.0,,,,,5.0,,,,
406,PT08M01.00S,2022-11-15T01:57:58.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630197,13.61695137976347,60.5392156862745,1610612760,69,78,2022-11-15T01:58:04Z,3880000,False,-53.0,75.0,1,left,A. Pokusevski 9' driving floating bank Jump Shot (13 PTS) (L. Dort 1 AST),"[1630197, 1629652]",1610612760.0,OKC,driving floating bank,,,,,,In The Paint (Non-RA),8-16 Left,9.21,Made,Pokusevski,A. Pokusevski,,,,,13.0,L. Dort,1629652.0,1.0,,,,,,,,,,
407,PT07M47.00S,2022-11-15T01:58:11.7Z,3,REGULAR,2pt,Jump Shot,[],1628369,92.59198423127464,79.41176470588235,1610612738,71,78,2022-11-15T01:58:15Z,3890000,False,147.0,17.0,1,right,J. Tatum 14' turnaround fadeaway Jump Shot (17 PTS) (A. Horford 3 AST),"[1628369, 201143]",1610612738.0,BOS,turnaround fadeaway,,,,,,Mid-Range,8-16 Right,14.81,Made,Tatum,J. Tatum,,,,,17.0,A. Horford,201143.0,3.0,,,,,,,,,,
409,PT07M32.00S,2022-11-15T01:58:26.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,10.068988173455978,56.61764705882353,1610612760,71,80,2022-11-15T01:58:30Z,3910000,False,-33.0,42.0,1,left,S. Gilgeous-Alexander driving Layup (23 PTS),[1628983],1610612760.0,OKC,driving,,,,,,In The Paint (Non-RA),0-8 Center,5.36,Made,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,23.0,,,,,,,,,,,,,
410,PT07M22.00S,2022-11-15T01:58:37.5Z,3,REGULAR,3pt,Jump Shot,[],1628369,66.5735873850197,50.98039215686274,1610612738,71,80,2022-11-15T01:58:42Z,3920000,False,5.0,262.0,1,right,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,,,,,,,Above the Break 3,24+ Center,26.17,Missed,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,
411,PT07M19.00S,2022-11-15T01:58:40.3Z,3,REGULAR,rebound,offensive,[],201143,,,1610612738,71,80,2022-11-15T01:58:40Z,3930000,False,,,0,,A. Horford REBOUND (Off:4 Def:2),[201143],1610612738.0,BOS,,,,,,,Above the Break 3,24+ Center,,,Horford,A. Horford,410.0,6.0,2.0,4.0,,,,,,,,,,,,,,
412,PT07M16.00S,2022-11-15T01:58:42.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203935,69.33311432325887,26.47058823529412,1610612738,71,80,2022-11-15T01:58:47Z,3940000,False,-118.0,236.0,1,right,MISS M. Smart 26' 3PT,[203935],1610612738.0,BOS,,,,,,,Above the Break 3,24+ Left Center,26.35,Missed,Smart,M. Smart,,,,,,,,,,,,,,,,,,
413,PT07M13.00S,2022-11-15T01:58:46.0Z,3,REGULAR,rebound,offensive,[],1630202,,,1610612738,71,80,2022-11-15T01:58:46Z,3950000,False,,,0,,P. Pritchard REBOUND (Off:2 Def:0),[1630202],1610612738.0,BOS,,,,,,,Above the Break 3,24+ Left Center,,,Pritchard,P. Pritchard,412.0,2.0,0.0,2.0,,,,,,,,,,,,,,
