actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
734,PT10M01.00S,2022-10-29T01:39:30.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,99,99,2022-10-29T02:36:07Z,5285000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,733.0,,,,,,,,,,,,,
536,PT09M52.00S,2022-10-29T01:41:22.3Z,4,REGULAR,jumpball,recovered,[],1630573,,,1610612738,99,99,2022-10-29T01:41:22Z,5290000,,,0,,Jump Ball L. Kornet vs. K. Love: Tip to S. Hauser,"[1630573, 1628436, 201567]",1610612738.0,BOS,challenge,S. Hauser,1630573.0,Hauser,S. Hauser,Kornet,1628436.0,Love,201567.0,,,,,,,,,,,,,,,,,,,,,,
541,PT09M48.00S,2022-10-29T01:41:26.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,8.229303547963205,49.50980392156863,1610612738,101,99,2022-10-29T01:48:27Z,5340000,2.0,25.0,1,left,D. White driving finger roll Layup (7 PTS),[1628401],1610612738.0,BOS,driving finger roll,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,Made,,7.0,2.5,,,,,,,,,,,
542,PT09M26.00S,2022-10-29T01:41:50.4Z,4,REGULAR,foul,offensive,[],1626224,,,1610612739,101,99,2022-10-29T01:42:02Z,5350000,,,0,,C. Osman charge offensive FOUL (2 PF),"[1626224, 1628401]",1610612739.0,CLE,charge,,,Osman,C. Osman,,,,,In The Paint (Non-RA),8-16 Center,1151.0,2.0,0.0,White,1628401.0,,,,,,,,,,,,,,,
544,PT09M26.00S,2022-10-29T01:41:50.4Z,4,REGULAR,turnover,offensive foul,[],1626224,,,1610612739,101,99,2022-10-29T01:41:50Z,5370000,,,0,,C. Osman offensive foul TURNOVER (1 TO),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,In The Paint (Non-RA),8-16 Center,1151.0,,,,,,,,,,,,1.0,,,,,,,
550,PT09M13.00S,2022-10-29T01:42:23.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628436,7.966491458607096,48.77450980392157,1610612738,103,99,2022-10-29T01:42:29Z,5430000,6.0,22.0,1,left,L. Kornet cutting Layup (4 PTS) (D. White 1 AST),"[1628436, 1628401]",1610612738.0,BOS,cutting,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,Made,,4.0,2.32,,,,,D. White,1628401.0,1.0,,,,
552,PT08M51.00S,2022-10-29T01:42:44.5Z,4,REGULAR,2pt,Jump Shot,[],1630596,77.87450722733246,66.66666666666666,1610612739,103,99,2022-10-29T01:42:50Z,5450000,83.0,155.0,1,right,MISS E. Mobley 17' Jump Shot,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,,17.64,,,,,,,,,,,
553,PT08M49.00S,2022-10-29T01:42:46.5Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,103,99,2022-10-29T01:42:50Z,5460000,,,0,,J. Brown REBOUND (Off:0 Def:7),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Right Center,,,,,,,552.0,,,7.0,7.0,0.0,,,,,,,,
554,PT08M45.00S,2022-10-29T01:42:53.6Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627759,9.674770039421814,50.0,1610612738,105,99,2022-10-29T01:48:19Z,5470000,0.0,38.0,1,left,J. Brown running Layup (20 PTS),[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,Made,,20.0,3.84,,,,,,,,,,,
555,PT08M45.00S,2022-10-29T01:42:56.4Z,4,REGULAR,foul,personal,['1freethrow'],1630596,,,1610612738,105,99,2022-10-29T01:43:04Z,5480000,,,0,,E. Mobley shooting personal FOUL (4 PF) (Brown 1 FT),"[1630596, 1627759]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,1627519.0,4.0,0.0,Brown,1627759.0,,,,,,,,,,,,,,,
557,PT08M45.00S,2022-10-29T01:43:09.6Z,4,REGULAR,substitution,out,[],1630573,,,1610612738,105,99,2022-10-29T01:44:16Z,5500000,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT08M45.00S,2022-10-29T01:43:09.6Z,4,REGULAR,substitution,out,[],201567,,,1610612738,105,99,2022-10-29T01:44:16Z,5510000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT08M45.00S,2022-10-29T01:43:09.6Z,4,REGULAR,substitution,out,[],1627747,,,1610612738,105,99,2022-10-29T01:44:16Z,5520000,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT08M45.00S,2022-10-29T01:43:09.6Z,4,REGULAR,substitution,out,[],203526,,,1610612738,105,99,2022-10-29T01:44:16Z,5530000,,,0,,SUB out: R. Neto,[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT08M45.00S,2022-10-29T01:43:09.6Z,4,REGULAR,substitution,in,[],203935,,,1610612738,105,99,2022-10-29T01:44:16Z,5540000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT08M45.00S,2022-10-29T01:43:09.6Z,4,REGULAR,substitution,in,[],1629731,,,1610612738,105,99,2022-10-29T01:44:16Z,5550000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT08M45.00S,2022-10-29T01:43:09.6Z,4,REGULAR,substitution,in,[],1628378,,,1610612738,105,99,2022-10-29T01:44:16Z,5560000,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT08M45.00S,2022-10-29T01:43:09.6Z,4,REGULAR,substitution,in,[],1628386,,,1610612738,105,99,2022-10-29T01:44:16Z,5570000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT08M45.00S,2022-10-29T01:43:39.5Z,4,REGULAR,substitution,out,[],1627763,,,1610612738,105,99,2022-10-29T01:44:16Z,5580000,,,0,,SUB out: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT08M45.00S,2022-10-29T01:43:39.5Z,4,REGULAR,substitution,in,[],201143,,,1610612738,105,99,2022-10-29T01:44:16Z,5590000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT08M45.00S,2022-10-29T01:43:53.5Z,4,REGULAR,freethrow,1 of 1,[],1627759,,,1610612738,106,99,2022-10-29T01:43:53Z,5600000,,,0,,J. Brown Free Throw 1 of 1 (21 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,Made,,21.0,,,,,,,,,,,,
569,PT08M29.00S,2022-10-29T01:44:12.8Z,4,REGULAR,turnover,out-of-bounds,[],1629731,,,1610612739,106,99,2022-10-29T01:44:27Z,5610000,,,0,,D. Wade bad pass out-of-bounds TURNOVER (1 TO),[1629731],1610612739.0,CLE,bad pass,,,Wade,D. Wade,,,,,Mid-Range,16-24 Center,1627519.0,,,,,,,,,,,,1.0,,,,,,,
570,PT08M13.00S,2022-10-29T01:44:34.9Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1627759,18.2161629434954,28.431372549019606,1610612738,106,99,2022-10-29T01:44:54Z,5620000,108.0,119.0,1,left,MISS J. Brown 16' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,16.03,,,,,,,,,,,
571,PT08M10.00S,2022-10-29T01:44:37.9Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,106,99,2022-10-29T01:44:54Z,5630000,,,0,,E. Mobley REBOUND (Off:2 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Right,,,,,,,570.0,,,7.0,5.0,2.0,,,,,,,,
572,PT07M54.00S,2022-10-29T01:44:51.7Z,4,REGULAR,turnover,bad pass,[],1628378,,,1610612739,106,99,2022-10-29T01:44:58Z,5640000,,,0,,D. Mitchell bad pass TURNOVER (6 TO),"[1628378, 1628401]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,6.0,,,,White,1628401.0,,
573,PT07M54.00S,2022-10-29T01:44:51.7Z,4,REGULAR,steal,,[],1628401,,,1610612738,106,99,2022-10-29T01:44:53Z,5650000,,,0,,D. White STEAL (2 STL),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
574,PT07M48.00S,2022-10-29T01:44:57.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628401,9.149145860709593,46.568627450980394,1610612738,106,99,2022-10-29T01:45:12Z,5660000,17.0,34.0,1,left,MISS D. White running Layup,[1628401],1610612738.0,BOS,running,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,3.77,,,,,,,,,,,
575,PT07M45.00S,2022-10-29T01:45:00.8Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,106,99,2022-10-29T01:45:12Z,5670000,,,0,,J. Allen REBOUND (Off:3 Def:6),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,574.0,,,9.0,6.0,3.0,,,,,,,,
576,PT07M33.00S,2022-10-29T01:45:13.0Z,4,REGULAR,3pt,Jump Shot,[],1626224,69.99014454664915,15.931372549019606,1610612739,106,99,2022-10-29T01:45:23Z,5680000,-170.0,230.0,1,right,MISS C. Osman 28' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,28.59,,,,,,,,,,,
577,PT07M29.00S,2022-10-29T01:45:17.0Z,4,REGULAR,rebound,offensive,[],1626224,,,1610612739,106,99,2022-10-29T01:45:23Z,5690000,,,0,,C. Osman REBOUND (Off:1 Def:0),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Left Center,,,,,,,576.0,,,1.0,0.0,1.0,,,,,,,,
578,PT07M26.00S,2022-10-29T01:45:19.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626224,73.53810775295663,16.176470588235293,1610612739,106,99,2022-10-29T01:45:29Z,5700000,-169.0,196.0,1,right,MISS C. Osman 25' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,25.9,,,,,,,,,,,
579,PT07M25.00S,2022-10-29T01:45:20.3Z,4,REGULAR,rebound,offensive,[],1630596,,,1610612739,106,99,2022-10-29T01:45:29Z,5710000,,,0,,E. Mobley REBOUND (Off:3 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,,,,,,,578.0,,,8.0,5.0,3.0,,,,,,,,
580,PT07M18.00S,2022-10-29T01:45:29.3Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630596,91.27792378449409,42.40196078431372,1610612739,106,101,2022-10-29T01:45:47Z,5720000,-38.0,29.0,1,right,E. Mobley driving Hook (17 PTS),[1630596],1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,17.0,4.81,,,,,,,,,,,
581,PT06M56.00S,2022-10-29T01:45:49.3Z,4,REGULAR,3pt,Jump Shot,[],1628401,27.808804204993432,17.892156862745097,1610612738,106,101,2022-10-29T01:45:54Z,5730000,161.0,209.0,1,left,MISS D. White 26' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,26.34,,,,,,,,,,,
582,PT06M53.00S,2022-10-29T01:45:52.3Z,4,REGULAR,rebound,defensive,[],1626224,,,1610612739,106,101,2022-10-29T01:45:54Z,5740000,,,0,,C. Osman REBOUND (Off:1 Def:1),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Right Center,,,,,,,581.0,,,2.0,1.0,1.0,,,,,,,,
583,PT06M49.00S,2022-10-29T01:46:00.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,106,101,2022-10-29T01:46:00Z,5750000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT06M49.00S,2022-10-29T01:48:26.0Z,4,REGULAR,substitution,out,[],1628401,,,1610612739,106,101,2022-10-29T01:48:47Z,5760000,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT06M49.00S,2022-10-29T01:48:26.0Z,4,REGULAR,substitution,in,[],1628369,,,1610612739,106,101,2022-10-29T01:48:47Z,5770000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT06M33.00S,2022-10-29T01:49:08.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,83.919185282523,44.6078431372549,1610612739,106,101,2022-10-29T01:49:14Z,5780000,-27.0,99.0,1,right,MISS E. Mobley 10' turnaround fadeaway Shot,[1630596],1610612739.0,CLE,turnaround fadeaway,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,10.23,,,,,,,,,,,
587,PT06M31.00S,2022-10-29T01:49:10.9Z,4,REGULAR,rebound,defensive,[],203935,,,1610612738,106,101,2022-10-29T01:49:14Z,5790000,,,0,,M. Smart REBOUND (Off:0 Def:4),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,586.0,,,4.0,4.0,0.0,,,,,,,,
588,PT06M29.00S,2022-10-29T01:49:14.9Z,4,REGULAR,foul,personal,[],1626224,,,1610612738,106,101,2022-10-29T01:49:24Z,5800000,,,0,,C. Osman personal FOUL (3 PF),"[1626224, 1627759]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,Mid-Range,16-24 Right Center,202049.0,3.0,0.0,Brown,1627759.0,,,,,,,,,,,,,,,
590,PT06M29.00S,2022-10-29T01:49:29.1Z,4,REGULAR,substitution,out,[],1630596,,,1610612738,106,101,2022-10-29T01:49:33Z,5820000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT06M29.00S,2022-10-29T01:49:29.1Z,4,REGULAR,substitution,in,[],1627747,,,1610612738,106,101,2022-10-29T01:49:33Z,5830000,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT06M16.00S,2022-10-29T01:49:54.5Z,4,REGULAR,3pt,Jump Shot,[],201143,11.645860709592641,96.56862745098039,1610612738,106,101,2022-10-29T01:50:03Z,5840000,-233.0,57.0,1,left,MISS A. Horford 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,23.97,,,,,,,,,,,
593,PT06M14.00S,2022-10-29T01:49:56.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612739,106,101,2022-10-29T01:50:03Z,5850000,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,592.0,,,,,,,,,,,,,
595,PT06M02.00S,2022-10-29T01:50:27.4Z,4,REGULAR,3pt,Jump Shot,[],1628378,68.28186596583443,29.166666666666668,1610612739,106,104,2022-10-29T01:50:35Z,5870000,-104.0,246.0,1,right,D. Mitchell 26' 3PT  (32 PTS) (C. LeVert 6 AST),"[1628378, 1627747]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,32.0,26.69,,,,,C. LeVert,1627747.0,6.0,,,,
598,PT05M37.00S,2022-10-29T01:51:16.6Z,4,REGULAR,3pt,Jump Shot,[],1628369,31.882391590013142,29.901960784313726,1610612738,106,104,2022-10-29T01:51:32Z,5900000,100.0,247.0,1,left,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,26.68,,,,,,,,,,,
599,PT05M34.00S,2022-10-29T01:51:19.6Z,4,REGULAR,rebound,defensive,[],1628378,,,1610612739,106,104,2022-10-29T01:51:32Z,5910000,,,0,,D. Mitchell REBOUND (Off:0 Def:4),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,,598.0,,,4.0,4.0,0.0,,,,,,,,
600,PT05M28.00S,2022-10-29T01:51:24.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628378,92.72339027595268,49.01960784313725,1610612739,106,106,2022-10-29T01:51:43Z,5920000,-5.0,16.0,1,right,D. Mitchell running DUNK (34 PTS),[1628378],1610612739.0,CLE,running,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,Made,,34.0,1.66,,,,,,,,,,,
601,PT05M09.00S,2022-10-29T01:51:45.4Z,4,REGULAR,foul,personal,['2freethrow'],1626224,,,1610612738,106,106,2022-10-29T01:53:54Z,5930000,,,0,,C. Osman shooting personal FOUL (4 PF) (Smart 2 FT),"[1626224, 203935]",1610612739.0,CLE,shooting,,,Osman,C. Osman,,,,,In The Paint (Non-RA),0-8 Center,1151.0,4.0,0.0,Smart,203935.0,,,,,,,,,,,,,,,
603,PT05M09.00S,2022-10-29T01:52:19.8Z,4,REGULAR,freethrow,1 of 2,[],203935,,,1610612738,107,106,2022-10-29T01:54:11Z,5950000,,,0,,M. Smart Free Throw 1 of 2 (10 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,Made,,10.0,,,,,,,,,,,,
606,PT05M09.00S,2022-10-29T01:52:19.8Z,4,REGULAR,freethrow,2 of 2,[],203935,,,1610612738,108,106,2022-10-29T01:54:11Z,5955000,,,0,,M. Smart Free Throw 2 of 2 (11 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,Made,,11.0,,,,,,,,,,,,
604,PT05M09.00S,2022-10-29T01:52:21.6Z,4,REGULAR,substitution,out,[],1628436,,,1610612739,108,106,2022-10-29T01:54:11Z,5960000,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT05M09.00S,2022-10-29T01:52:21.6Z,4,REGULAR,substitution,in,[],1628401,,,1610612739,108,106,2022-10-29T01:54:11Z,5970000,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT04M56.00S,2022-10-29T01:52:55.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,81.42247043363994,40.19607843137255,1610612739,108,106,2022-10-29T01:53:11Z,5975000,-49.0,122.0,1,right,MISS C. LeVert 13' pullup Shot,[1627747],1610612739.0,CLE,pullup,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,13.16,,,,,,,,,,,
608,PT04M54.00S,2022-10-29T01:52:57.6Z,4,REGULAR,rebound,defensive,[],1628401,,,1610612738,108,106,2022-10-29T01:53:11Z,5977500,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,607.0,,,1.0,1.0,0.0,,,,,,,,
609,PT04M41.00S,2022-10-29T01:53:09.8Z,4,REGULAR,3pt,Jump Shot,[],203935,26.49474375821288,89.70588235294117,1610612738,108,106,2022-10-29T01:53:28Z,6010000,-199.0,197.0,1,left,MISS M. Smart 27' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,27.94,,,,,,,,,,,
610,PT04M39.00S,2022-10-29T01:53:11.8Z,4,REGULAR,rebound,defensive,[],1629731,,,1610612739,108,106,2022-10-29T01:53:28Z,6020000,,,0,,D. Wade REBOUND (Off:0 Def:4),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Left Center,,,,,,,609.0,,,4.0,4.0,0.0,,,,,,,,
611,PT04M33.00S,2022-10-29T01:53:25.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612739,108,106,2022-10-29T01:53:25Z,6030000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT04M27.00S,2022-10-29T01:55:12.6Z,4,REGULAR,3pt,Jump Shot,[],1628378,72.88107752956637,17.15686274509804,1610612739,108,106,2022-10-29T01:55:21Z,6040000,-164.0,202.0,1,right,MISS D. Mitchell 26' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,26.06,,,,,,,,,,,
613,PT04M25.00S,2022-10-29T01:55:14.6Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,108,106,2022-10-29T01:55:33Z,6050000,,,0,,J. Tatum REBOUND (Off:1 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,,,,612.0,,,6.0,5.0,1.0,,,,,,,,
614,PT04M12.00S,2022-10-29T01:55:31.3Z,4,REGULAR,foul,offensive,[],1628401,,,1610612738,108,106,2022-10-29T01:55:48Z,6060000,,,0,,D. White offensive FOUL (4 PF),"[1628401, 1626224]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,202049.0,4.0,0.0,Osman,1626224.0,,,,,,,,,,,,,,,
616,PT04M12.00S,2022-10-29T01:55:31.3Z,4,REGULAR,turnover,offensive foul,[],1628401,,,1610612738,108,106,2022-10-29T01:55:31Z,6080000,,,0,,D. White offensive foul TURNOVER (2 TO),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,202049.0,,,,,,,,,,,,2.0,,,,,,,
617,PT03M59.00S,2022-10-29T01:56:01.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627747,83.70565045992116,61.251531862745104,1610612739,108,106,2022-10-29T01:56:09Z,6090000,56.0,101.0,1,right,MISS C. LeVert 11' turnaround fadeaway Shot,[1627747],1610612739.0,CLE,turnaround fadeaway,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,11.54,,,,,,,,,,,
618,PT03M56.00S,2022-10-29T01:56:04.9Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,108,106,2022-10-29T01:56:09Z,6100000,,,0,,J. Tatum REBOUND (Off:1 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,617.0,,,7.0,6.0,1.0,,,,,,,,
619,PT03M50.00S,2022-10-29T01:56:10.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,16.245072273324574,45.588235294117645,1610612738,110,106,2022-10-29T01:56:14Z,6110000,22.0,100.0,1,left,J. Brown 10' pullup Jump Shot (23 PTS),[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,23.0,10.26,,,,,,,,,,,
620,PT03M26.00S,2022-10-29T01:56:34.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,93.77463863337714,52.20588235294118,1610612739,110,108,2022-10-29T01:56:38Z,6120000,11.0,6.0,1,right,C. LeVert driving Layup (27 PTS),[1627747],1610612739.0,CLE,driving,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,,,Made,,27.0,1.25,,,,,,,,,,,
621,PT03M00.00S,2022-10-29T01:57:02.9Z,4,REGULAR,foul,personal,['2freethrow'],1629731,,,1610612738,110,108,2022-10-29T01:57:14Z,6130000,,,0,,D. Wade shooting personal FOUL (4 PF) (White 2 FT),"[1629731, 1628401]",1610612739.0,CLE,shooting,,,Wade,D. Wade,,,,,In The Paint (Non-RA),8-16 Center,1627519.0,4.0,0.0,White,1628401.0,,,,,,,,,,,,,,,
623,PT03M00.00S,2022-10-29T01:57:38.3Z,4,REGULAR,freethrow,1 of 2,[],1628401,,,1610612738,111,108,2022-10-29T01:59:18Z,6150000,,,0,,D. White Free Throw 1 of 2 (8 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,Made,,8.0,,,,,,,,,,,,
626,PT03M00.00S,2022-10-29T01:57:38.3Z,4,REGULAR,freethrow,2 of 2,[],1628401,,,1610612738,112,108,2022-10-29T01:59:18Z,6155000,,,0,,D. White Free Throw 2 of 2 (9 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,Made,,9.0,,,,,,,,,,,,
624,PT03M00.00S,2022-10-29T01:57:40.1Z,4,REGULAR,substitution,out,[],1626224,,,1610612739,112,108,2022-10-29T01:59:18Z,6160000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT03M00.00S,2022-10-29T01:57:40.1Z,4,REGULAR,substitution,in,[],1630596,,,1610612739,112,108,2022-10-29T01:59:18Z,6170000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT02M48.00S,2022-10-29T01:58:21.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,91.5407358738502,59.31372549019608,1610612739,112,108,2022-10-29T01:58:40Z,6175000,47.0,27.0,1,right,MISS C. LeVert driving Layup - blocked,"[1627747, 201143]",1610612739.0,CLE,driving,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,5.39,,,,,,,,,,Horford,201143.0
