actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
505,PT10M21.00S,2024-03-20T01:24:36.6Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629627,5.338370565045992,50.0,1610612740,74,91,2024-03-20T01:25:09Z,5010000,False,0.0,-2.0,1,left,Z. Williamson running alley-oop DUNK (22 PTS) (N. Marshall 3 AST),"[1629627, 1630230]",1610612740.0,NOP,running alley-oop,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,0.23,Made,,,,,,,,22.0,N. Marshall,1630230.0,3.0,,,,,,,
507,PT10M01.00S,2024-03-20T01:24:56.1Z,4,REGULAR,3pt,Jump Shot,[],1630560,73.14388961892247,19.362745098039216,1610612751,74,91,2024-03-20T01:25:02Z,5030000,False,-153.0,200.0,1,right,MISS C. Thomas 25' step back 3PT,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,25.19,Missed,,,,,,,,,,,,,,,,,,
508,PT09M58.00S,2024-03-20T01:24:59.1Z,4,REGULAR,rebound,defensive,[],1630631,,,1610612740,74,91,2024-03-20T01:25:02Z,5040000,False,,,0,,J. Alvarado REBOUND (Off:1 Def:2),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,,,507.0,3.0,2.0,1.0,,,,,,,,,,,,,,
509,PT09M54.00S,2024-03-20T01:25:05.4Z,4,REGULAR,turnover,out-of-bounds,[],1630631,,,1610612740,74,91,2024-03-20T01:25:09Z,5050000,False,,,0,,J. Alvarado bad pass out-of-bounds TURNOVER (1 TO),[1630631],1610612740.0,NOP,bad pass,,,Alvarado,J. Alvarado,,,,,Mid-Range,8-16 Right,,,,,,,,,1628159.0,,,,,,,,,1.0,,
510,PT09M54.00S,2024-03-20T01:25:09.7Z,4,REGULAR,substitution,out,[],1630631,,,1610612751,74,91,2024-03-20T01:25:48Z,5060000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT09M54.00S,2024-03-20T01:25:09.7Z,4,REGULAR,substitution,in,[],203468,,,1610612751,74,91,2024-03-20T01:25:48Z,5070000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT09M54.00S,2024-03-20T01:25:09.7Z,4,REGULAR,substitution,out,[],1627827,,,1610612751,74,91,2024-03-20T01:26:44Z,5075000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT09M54.00S,2024-03-20T01:25:09.7Z,4,REGULAR,substitution,in,[],1628969,,,1610612751,74,91,2024-03-20T01:26:44Z,5077500,False,,,0,,SUB in: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT09M31.00S,2024-03-20T01:25:57.5Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629022,92.90407358738501,87.9672181372549,1610612751,74,91,2024-03-20T01:26:24Z,5080000,False,190.0,14.0,1,right,MISS L. Walker IV 19' pullup Shot,[1629022],1610612751.0,BKN,pullup,,,Walker IV,L. Walker IV,,,,,Mid-Range,16-24 Right,19.03,Missed,,,,,,,,,,,,,,,,,,
513,PT09M28.00S,2024-03-20T01:26:00.5Z,4,REGULAR,rebound,defensive,[],1629627,,,1610612740,74,91,2024-03-20T01:26:04Z,5090000,False,,,0,,Z. Williamson REBOUND (Off:2 Def:5),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,8-16 Right,,,512.0,7.0,5.0,2.0,,,,,,,,,,,,,,
514,PT09M20.00S,2024-03-20T01:26:09.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629627,7.178055190538765,55.392156862745104,1610612740,74,91,2024-03-20T01:26:12Z,5100000,False,-27.0,15.0,1,left,MISS Z. Williamson driving bank Shot,[1629627],1610612740.0,NOP,driving bank,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,3.09,Missed,,,,,,,,,,,,,,,,,,
515,PT09M18.00S,2024-03-20T01:26:11.0Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612751,74,91,2024-03-20T01:26:12Z,5110000,False,,,0,,C. Johnson REBOUND (Off:0 Def:3),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,514.0,3.0,3.0,0.0,,,,,,,,,,,,,,
516,PT09M08.00S,2024-03-20T01:26:20.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,94.03745072273325,51.225490196078425,1610612751,76,91,2024-03-20T01:26:24Z,5120000,False,6.0,4.0,1,right,N. Claxton DUNK (6 PTS) (C. Johnson 1 AST),"[1629651, 1629661]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,0.7,Made,,,,,,,,6.0,C. Johnson,1629661.0,1.0,,,,,,,
520,PT08M49.00S,2024-03-20T01:27:17.0Z,4,REGULAR,substitution,out,[],1629627,,,1610612740,76,91,2024-03-20T01:27:00Z,5140000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT08M49.00S,2024-03-20T01:27:17.0Z,4,REGULAR,substitution,in,[],1627742,,,1610612740,76,91,2024-03-20T01:27:00Z,5150000,False,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT08M44.00S,2024-03-20T01:27:18.2Z,4,REGULAR,2pt,Jump Shot,[],1627742,5.601182654402102,71.56862745098039,1610612740,76,93,2024-03-20T01:28:45Z,5170000,False,-108.0,0.0,1,left,B. Ingram 10' pullup Jump Shot (11 PTS),[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Left,10.78,Made,,,,,,,,11.0,,,,,,,,,,
524,PT08M32.00S,2024-03-20T01:27:32.0Z,4,REGULAR,turnover,out-of-bounds,[],1628969,,,1610612751,76,93,2024-03-20T01:28:17Z,5180000,False,,,0,,M. Bridges lost ball out-of-bounds TURNOVER (2 TO),[1628969],1610612751.0,BKN,lost ball,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,,,,,,,,,2004.0,,,,,,,,,2.0,,
525,PT08M32.00S,2024-03-20T01:27:36.2Z,4,REGULAR,substitution,out,[],1630230,,,1610612740,76,93,2024-03-20T01:27:42Z,5190000,False,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT08M32.00S,2024-03-20T01:27:36.2Z,4,REGULAR,substitution,in,[],1626204,,,1610612740,76,93,2024-03-20T01:27:42Z,5200000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT08M17.00S,2024-03-20T01:27:58.7Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1627742,6.176084099868589,28.653492647058826,1610612740,76,93,2024-03-20T01:29:21Z,5210000,False,107.0,6.0,1,left,MISS B. Ingram 10' fadeaway Shot - blocked,"[1627742, 1629651]",1610612740.0,NOP,fadeaway,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Right,10.68,Missed,,,,,Claxton,1629651.0,,,,,,,,,,,,
528,PT08M17.00S,2024-03-20T01:27:58.7Z,4,REGULAR,block,,[],1629651,,,1610612740,76,93,2024-03-20T01:28:02Z,5220000,False,,,0,,N. Claxton BLOCK (1 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
529,PT08M13.00S,2024-03-20T01:28:02.7Z,4,REGULAR,rebound,defensive,[],1628969,,,1610612751,76,93,2024-03-20T01:28:19Z,5230000,False,,,0,,M. Bridges REBOUND (Off:1 Def:1),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,,,527.0,2.0,1.0,1.0,,,,,,,,,,,,,,
530,PT07M57.00S,2024-03-20T01:28:19.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,82.60512483574244,35.049019607843135,1610612751,76,93,2024-03-20T01:28:42Z,5240000,False,-75.0,111.0,1,right,MISS C. Thomas 13' pullup Shot,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Left,13.39,Missed,,,,,,,,,,,,,,,,,,
531,PT07M54.00S,2024-03-20T01:28:22.0Z,4,REGULAR,rebound,defensive,[],1627742,,,1610612740,76,93,2024-03-20T01:28:25Z,5250000,False,,,0,,B. Ingram REBOUND (Off:0 Def:4),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Left,,,530.0,4.0,4.0,0.0,,,,,,,,,,,,,,
532,PT07M44.00S,2024-03-20T01:28:30.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203468,10.068988173455978,44.85294117647059,1610612740,76,93,2024-03-20T01:29:01Z,5260000,False,26.0,42.0,1,left,MISS C. McCollum driving Layup,[203468],1610612740.0,NOP,driving,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,4.93,Missed,,,,,,,,,,,,,,,,,,
533,PT07M41.00S,2024-03-20T01:28:33.9Z,4,REGULAR,rebound,offensive,[],1626204,,,1610612740,76,93,2024-03-20T01:29:01Z,5270000,False,,,0,,L. Nance Jr. REBOUND (Off:3 Def:4),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,532.0,7.0,4.0,3.0,,,,,,,,,,,,,,
534,PT07M41.00S,2024-03-20T01:28:34.4Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1626204,5.590000152587891,50.0,1610612740,76,95,2024-03-20T01:30:07Z,5280000,False,0.0,0.0,1,left,L. Nance Jr. tip DUNK (13 PTS),[1626204],1610612740.0,NOP,tip,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,13.0,,,,,,,,,,
535,PT07M24.00S,2024-03-20T01:28:51.0Z,4,REGULAR,3pt,Jump Shot,[],1630560,81.02825229960578,93.87254901960785,1610612751,76,95,2024-03-20T01:29:05Z,5290000,False,219.0,126.0,1,right,MISS C. Thomas 25' 3PT,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Right Center,25.29,Missed,,,,,,,,,,,,,,,,,,
536,PT07M21.00S,2024-03-20T01:28:54.0Z,4,REGULAR,rebound,defensive,[],1630530,,,1610612740,76,95,2024-03-20T01:29:05Z,5300000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:7),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,535.0,8.0,7.0,1.0,,,,,,,,,,,,,,
537,PT07M10.00S,2024-03-20T01:29:08.5Z,4,REGULAR,turnover,traveling,[],1630530,,,1610612740,76,95,2024-03-20T01:29:13Z,5310000,False,,,0,,T. Murphy III traveling TURNOVER (1 TO),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,16-24 Right,,,,,,,,,2004.0,,,,,,,,,1.0,,
538,PT07M10.00S,2024-03-20T01:29:12.4Z,4,REGULAR,substitution,out,[],1629022,,,1610612751,76,95,2024-03-20T01:29:17Z,5320000,False,,,0,,SUB out: L. Walker IV,[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT07M10.00S,2024-03-20T01:29:12.4Z,4,REGULAR,substitution,in,[],203471,,,1610612751,76,95,2024-03-20T01:29:17Z,5330000,False,,,0,,SUB in: D. Schroder,[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT06M51.00S,2024-03-20T01:29:43.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629661,70.51576872536137,24.754901960784316,1610612751,76,95,2024-03-20T01:29:48Z,5340000,False,-126.0,225.0,1,right,MISS C. Johnson 25' 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,25.77,Missed,,,,,,,,,,,,,,,,,,
541,PT06M47.00S,2024-03-20T01:29:47.7Z,4,REGULAR,rebound,defensive,[],1630529,,,1610612740,76,95,2024-03-20T01:29:48Z,5350000,False,,,0,,H. Jones REBOUND (Off:2 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,,,540.0,3.0,1.0,2.0,,,,,,,,,,,,,,
542,PT06M43.00S,2024-03-20T01:29:51.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630529,30.042706964520367,27.205882352941174,1610612740,76,98,2024-03-20T01:30:17Z,5360000,False,114.0,230.0,1,left,H. Jones 25' 3PT running (11 PTS) (B. Ingram 6 AST),"[1630529, 1627742]",1610612740.0,NOP,running,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,25.66,Made,,,,,,,,11.0,B. Ingram,1627742.0,6.0,,,,,,,
544,PT06M23.00S,2024-03-20T01:30:12.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,93.51182654402102,49.01960784313725,1610612751,78,98,2024-03-20T01:30:28Z,5380000,False,-5.0,8.0,1,right,N. Claxton alley-oop DUNK (8 PTS) (D. Schroder 5 AST),"[1629651, 203471]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,0.98,Made,,,,,,,,8.0,D. Schroder,203471.0,5.0,,,,,,,
546,PT06M09.00S,2024-03-20T01:30:26.4Z,4,REGULAR,turnover,bad pass,[],203468,,,1610612740,78,98,2024-03-20T01:30:29Z,5400000,False,,,0,,C. McCollum bad pass TURNOVER (2 TO),"[203468, 203471]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,2.0,Schroder,203471.0
547,PT06M09.00S,2024-03-20T01:30:26.4Z,4,REGULAR,steal,,[],203471,,,1610612751,78,98,2024-03-20T01:30:28Z,5410000,False,,,0,,D. Schroder STEAL (1 STL),[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
548,PT06M04.00S,2024-03-20T01:30:30.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629661,92.85479632063075,51.225490196078425,1610612751,80,98,2024-03-20T01:30:35Z,5420000,False,6.0,15.0,1,right,C. Johnson running DUNK (10 PTS) (C. Thomas 2 AST),"[1629661, 1630560]",1610612751.0,BKN,running,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,,,,10.0,C. Thomas,1630560.0,2.0,,,,,,,
550,PT05M42.00S,2024-03-20T01:30:52.6Z,4,REGULAR,3pt,Jump Shot,[],1630530,23.866622864651774,85.04901960784314,1610612740,80,98,2024-03-20T01:30:58Z,5440000,False,-175.0,172.0,1,left,MISS T. Murphy III 24' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,24.54,Missed,,,,,,,,,,,,,,,,,,
551,PT05M39.00S,2024-03-20T01:30:55.6Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,80,98,2024-03-20T01:30:58Z,5450000,False,,,0,,N. Claxton REBOUND (Off:2 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,550.0,6.0,4.0,2.0,,,,,,,,,,,,,,
552,PT05M18.00S,2024-03-20T01:31:17.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203471,93.24901445466492,54.65686274509803,1610612751,80,98,2024-03-20T01:32:55Z,5460000,False,23.0,11.0,1,right,MISS D. Schroder driving finger roll Layup,[203471],1610612751.0,BKN,driving finger roll,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,2.58,Missed,,,,,,,,,,,,,,,,,,
553,PT05M15.00S,2024-03-20T01:31:20.2Z,4,REGULAR,rebound,defensive,[],1626204,,,1610612740,80,98,2024-03-20T01:31:22Z,5470000,False,,,0,,L. Nance Jr. REBOUND (Off:3 Def:5),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,,,552.0,8.0,5.0,3.0,,,,,,,,,,,,,,
554,PT05M12.00S,2024-03-20T01:31:23.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630530,33.590670170827856,26.225490196078432,1610612740,80,98,2024-03-20T01:33:05Z,5480000,False,119.0,263.0,1,left,MISS T. Murphy III 28' running 3PT,[1630530],1610612740.0,NOP,running,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,28.89,Missed,,,,,,,,,,,,,,,,,,
555,PT05M07.00S,2024-03-20T01:31:28.2Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612751,80,98,2024-03-20T01:31:30Z,5490000,False,,,0,,C. Johnson REBOUND (Off:0 Def:4),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,,,554.0,4.0,4.0,0.0,,,,,,,,,,,,,,
556,PT04M46.00S,2024-03-20T01:31:48.3Z,4,REGULAR,3pt,Jump Shot,[],1629661,67.88764783180025,33.82352941176471,1610612751,80,98,2024-03-20T01:31:52Z,5500000,False,-81.0,249.0,1,right,MISS C. Johnson 26' 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,26.22,Missed,,,,,,,,,,,,,,,,,,
557,PT04M43.00S,2024-03-20T01:31:51.3Z,4,REGULAR,rebound,defensive,[],1626204,,,1610612740,80,98,2024-03-20T01:31:52Z,5510000,False,,,0,,L. Nance Jr. REBOUND (Off:3 Def:6),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Center,,,556.0,9.0,6.0,3.0,,,,,,,,,,,,,,
558,PT04M38.00S,2024-03-20T01:31:59.6Z,4,REGULAR,foul,personal,[],1629661,,,1610612740,80,98,2024-03-20T01:32:05Z,5520000,False,,,0,,C. Johnson personal FOUL (1 PF),"[1629661, 1627742]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,201638.0,,,,,1.0,0.0,Ingram,1627742.0,,,
560,PT04M38.00S,2024-03-20T01:32:07.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,80,98,2024-03-20T01:32:07Z,5540000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT04M38.00S,2024-03-20T01:32:09.1Z,4,REGULAR,substitution,out,[],1628969,,,1610612740,80,98,2024-03-20T01:34:58Z,5550000,False,,,0,,SUB out: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT04M38.00S,2024-03-20T01:32:09.1Z,4,REGULAR,substitution,out,[],1629661,,,1610612740,80,98,2024-03-20T01:34:58Z,5560000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT04M38.00S,2024-03-20T01:32:09.1Z,4,REGULAR,substitution,out,[],1630560,,,1610612740,80,98,2024-03-20T01:34:58Z,5570000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT04M38.00S,2024-03-20T01:32:09.1Z,4,REGULAR,substitution,out,[],1629651,,,1610612740,80,98,2024-03-20T01:34:58Z,5580000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT04M38.00S,2024-03-20T01:32:09.1Z,4,REGULAR,substitution,out,[],203471,,,1610612740,80,98,2024-03-20T01:34:58Z,5590000,False,,,0,,SUB out: D. Schroder,[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT04M38.00S,2024-03-20T01:32:09.1Z,4,REGULAR,substitution,out,[],1630530,,,1610612740,80,98,2024-03-20T01:34:58Z,5600000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT04M38.00S,2024-03-20T01:32:09.1Z,4,REGULAR,substitution,in,[],1630592,,,1610612740,80,98,2024-03-20T01:34:58Z,5610000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT04M38.00S,2024-03-20T01:32:09.1Z,4,REGULAR,substitution,in,[],1628966,,,1610612740,80,98,2024-03-20T01:34:58Z,5620000,False,,,0,,SUB in: K. Bates-Diop,[1628966],1610612751.0,BKN,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT04M38.00S,2024-03-20T01:32:09.1Z,4,REGULAR,substitution,in,[],1630549,,,1610612740,80,98,2024-03-20T01:34:58Z,5630000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT04M38.00S,2024-03-20T01:32:09.1Z,4,REGULAR,substitution,in,[],1629022,,,1610612740,80,98,2024-03-20T01:34:58Z,5640000,False,,,0,,SUB in: L. Walker IV,[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT04M38.00S,2024-03-20T01:32:09.1Z,4,REGULAR,substitution,in,[],1630570,,,1610612740,80,98,2024-03-20T01:34:58Z,5650000,False,,,0,,SUB in: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT04M38.00S,2024-03-20T01:32:09.1Z,4,REGULAR,substitution,in,[],1629627,,,1610612740,80,98,2024-03-20T01:34:58Z,5660000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT04M24.00S,2024-03-20T01:35:32.8Z,4,REGULAR,turnover,bad pass,[],1627742,,,1610612740,80,98,2024-03-20T01:36:34Z,5685000,False,,,0,,B. Ingram bad pass TURNOVER (3 TO),"[1627742, 1628966]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,3.0,Bates-Diop,1628966.0
580,PT04M24.00S,2024-03-20T01:35:32.8Z,4,REGULAR,steal,,[],1628966,,,1610612751,80,98,2024-03-20T01:36:34Z,5687500,False,,,0,,K. Bates-Diop STEAL (1 STL),[1628966],1610612751.0,BKN,,,,Bates-Diop,K. Bates-Diop,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
575,PT04M12.00S,2024-03-20T01:35:39.8Z,4,REGULAR,foul,personal,['2freethrow'],203468,,,1610612751,80,98,2024-03-20T01:35:55Z,5690000,False,,,0,,C. McCollum shooting personal FOUL (1 PF) (Bates-Diop 2 FT),"[203468, 1628966]",1610612740.0,NOP,shooting,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,201638.0,,,,,1.0,0.0,Bates-Diop,1628966.0,,,
577,PT04M12.00S,2024-03-20T01:36:00.8Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628966,,,1610612751,81,98,2024-03-20T01:36:34Z,5710000,False,,,0,,K. Bates-Diop Free Throw 1 of 2 (1 PTS),[1628966],1610612751.0,BKN,,,,Bates-Diop,K. Bates-Diop,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
578,PT04M12.00S,2024-03-20T01:36:20.5Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1628966,,,1610612751,82,98,2024-03-20T01:36:34Z,5720000,False,,,0,,K. Bates-Diop Free Throw 2 of 2 (2 PTS),[1628966],1610612751.0,BKN,,,,Bates-Diop,K. Bates-Diop,,,,,,,,Made,,,,,,,,2.0,,,,,,,,,,
581,PT03M59.00S,2024-03-20T01:36:35.8Z,4,REGULAR,3pt,Jump Shot,[],1627742,3.892904073587385,95.09803921568627,1610612740,82,98,2024-03-20T01:36:41Z,5730000,False,-225.0,-16.0,1,left,MISS B. Ingram 3PT,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Left Corner 3,24+ Left,22.61,Missed,,,,,,,,,,,,,,,,,,
582,PT03M56.00S,2024-03-20T01:36:39.2Z,4,REGULAR,rebound,defensive,[],1630549,,,1610612751,82,98,2024-03-20T01:36:39Z,5740000,False,,,0,,D. Sharpe REBOUND (Off:3 Def:8),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Left Corner 3,24+ Left,,,581.0,11.0,8.0,3.0,,,,,,,,,,,,,,
583,PT03M45.00S,2024-03-20T01:36:50.1Z,4,REGULAR,3pt,Jump Shot,[],1629022,67.62483574244416,59.55882352941176,1610612751,85,98,2024-03-20T01:37:36Z,5750000,False,48.0,252.0,1,right,L. Walker IV 25' 3PT pullup (3 PTS),[1629022],1610612751.0,BKN,pullup,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Center,25.63,Made,,,,,,,,3.0,,,,,,,,,,
584,PT03M26.00S,2024-03-20T01:37:11.7Z,4,REGULAR,foul,personal,['2freethrow'],1630549,,,1610612740,85,98,2024-03-20T01:37:19Z,5760000,False,,,0,,D. Sharpe shooting personal FOUL (2 PF) (Williamson 2 FT),"[1630549, 1629627]",1610612751.0,BKN,shooting,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,201638.0,,,,,2.0,0.0,Williamson,1629627.0,,,
586,PT03M26.00S,2024-03-20T01:37:36.6Z,4,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,85,99,2024-03-20T01:37:36Z,5780000,False,,,0,,Z. Williamson Free Throw 1 of 2 (23 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,,,,23.0,,,,,,,,,,
