actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
325,PT00M00.80S,2023-11-12T21:02:45.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,49,41,2023-11-12T21:02:54Z,3200000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,324.0,,,,,,,,,,,,,,,,,
326,PT00M00.00S,2023-11-12T21:02:49.6Z,2,REGULAR,period,end,[],0,,,1610612764,49,41,2023-11-12T21:02:49Z,3210000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2023-11-12T21:17:11.1Z,3,REGULAR,substitution,out,['startperiod'],1626220,,,1610612764,49,41,2023-11-12T21:17:43Z,3220000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2023-11-12T21:17:11.1Z,3,REGULAR,substitution,out,['startperiod'],1628372,,,1610612764,49,41,2023-11-12T21:17:43Z,3230000,False,,,0,,SUB out: D. Smith Jr.,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2023-11-12T21:17:11.1Z,3,REGULAR,substitution,out,['startperiod'],201568,,,1610612764,49,41,2023-11-12T21:17:43Z,3240000,False,,,0,,SUB out: D. Gallinari,[201568],1610612764.0,WAS,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2023-11-12T21:17:11.1Z,3,REGULAR,substitution,in,['startperiod'],1627827,,,1610612764,49,41,2023-11-12T21:17:43Z,3250000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2023-11-12T21:17:11.1Z,3,REGULAR,substitution,in,['startperiod'],203915,,,1610612764,49,41,2023-11-12T21:17:43Z,3260000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2023-11-12T21:17:11.1Z,3,REGULAR,substitution,in,['startperiod'],1641731,,,1610612764,49,41,2023-11-12T21:17:43Z,3270000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2023-11-12T21:18:04.2Z,3,REGULAR,period,start,[],0,,,1610612764,49,41,2023-11-12T21:18:04Z,3280000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT11M39.00S,2023-11-12T21:18:24.7Z,3,REGULAR,3pt,Jump Shot,[],1629673,25.57490144546649,81.61764705882352,1610612764,49,41,2023-11-12T21:18:33Z,3290000,False,-158.0,188.0,1,left,MISS J. Poole 24' 3PT,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,24.56,Missed,,,,,,,,,,,,,,,,,,
335,PT11M36.00S,2023-11-12T21:18:27.7Z,3,REGULAR,rebound,defensive,[],203915,,,1610612751,49,41,2023-11-12T21:18:33Z,3300000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:3),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,334.0,3.0,3.0,0.0,,,,,,,,,,,,,,
336,PT11M17.00S,2023-11-12T21:18:46.3Z,3,REGULAR,2pt,Jump Shot,[],203915,74.19513797634691,68.13725490196079,1610612751,51,41,2023-11-12T21:18:54Z,3310000,False,91.0,190.0,1,right,S. Dinwiddie 21' step back Jump Shot (7 PTS) (N. Claxton 1 AST),"[203915, 1629651]",1610612751.0,BKN,step back,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,16-24 Right Center,21.06,Made,,,,,,,,,,,,,,,7.0,N. Claxton,1629651.0,1.0
337,PT11M00.00S,2023-11-12T21:19:04.3Z,3,REGULAR,foul,personal,['2freethrow'],203915,,,1610612764,51,41,2023-11-12T21:19:25Z,3320000,False,,,0,,S. Dinwiddie shooting personal FOUL (1 PF) (Kuzma 2 FT),"[203915, 1628398]",1610612751.0,BKN,shooting,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,202026.0,1.0,0.0,Kuzma,1628398.0,,,,
340,PT11M00.00S,2023-11-12T21:19:39.3Z,3,REGULAR,freethrow,1 of 2,[],1628398,,,1610612764,51,41,2023-11-12T21:19:39Z,3340000,False,,,0,,MISS K. Kuzma Free Throw 1 of 2,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
341,PT11M00.00S,2023-11-12T21:19:39.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,51,41,2023-11-12T21:19:39Z,3350000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,340.0,,,,,,,,,,,,,,,,,
342,PT11M00.00S,2023-11-12T21:19:56.2Z,3,REGULAR,freethrow,2 of 2,[],1628398,,,1610612764,51,42,2023-11-12T21:19:56Z,3360000,False,,,0,,K. Kuzma Free Throw 2 of 2 (4 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,Made,,,,,,,,,,,,,,,4.0,,,
343,PT10M47.00S,2023-11-12T21:20:11.8Z,3,REGULAR,3pt,Jump Shot,[],1629661,90.88370565045992,3.6764705882352944,1610612751,51,42,2023-11-12T21:20:17Z,3370000,False,-232.0,33.0,1,right,MISS C. Johnson 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Left Corner 3,24+ Left,23.4,Missed,,,,,,,,,,,,,,,,,,
344,PT10M42.00S,2023-11-12T21:20:16.8Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,51,42,2023-11-12T21:20:17Z,3380000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:4),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,,,343.0,4.0,4.0,0.0,,,,,,,,,,,,,,
345,PT10M41.00S,2023-11-12T21:20:19.8Z,3,REGULAR,foul,personal,['2freethrow'],203915,,,1610612764,51,42,2023-11-12T21:20:29Z,3390000,False,,,0,,S. Dinwiddie shooting personal FOUL (2 PF) (Kuzma 2 FT),"[203915, 1628398]",1610612751.0,BKN,shooting,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,202058.0,2.0,0.0,Kuzma,1628398.0,,,,
347,PT10M41.00S,2023-11-12T21:20:46.3Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1628398,,,1610612764,51,42,2023-11-12T21:20:46Z,3410000,False,,,0,,MISS K. Kuzma Free Throw 1 of 2,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
348,PT10M41.00S,2023-11-12T21:20:46.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,51,42,2023-11-12T21:20:46Z,3420000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,347.0,,,,,,,,,,,,,,,,,
349,PT10M41.00S,2023-11-12T21:21:00.0Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1628398,,,1610612764,51,43,2023-11-12T21:21:00Z,3430000,False,,,0,,K. Kuzma Free Throw 2 of 2 (5 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,Made,,,,,,,,,,,,,,,5.0,,,
350,PT10M18.00S,2023-11-12T21:21:24.5Z,3,REGULAR,3pt,Jump Shot,[],1629661,87.72996057818659,4.411764705882353,1610612751,54,43,2023-11-12T21:21:29Z,3440000,False,-228.0,63.0,1,right,C. Johnson 3PT  (5 PTS) (S. Dinwiddie 2 AST),"[1629661, 203915]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Left Corner 3,24+ Left,23.64,Made,,,,,,,,,,,,,,,5.0,S. Dinwiddie,203915.0,2.0
352,PT10M08.00S,2023-11-12T21:21:33.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,5.206964520367937,54.65686274509803,1610612764,54,43,2023-11-12T21:21:37Z,3460000,False,-23.0,-4.0,1,left,MISS K. Kuzma driving Layup,[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,,,,,,,,,,
353,PT10M06.00S,2023-11-12T21:21:35.9Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,54,43,2023-11-12T21:21:37Z,3470000,False,,,0,,N. Claxton REBOUND (Off:3 Def:6),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,352.0,9.0,6.0,3.0,,,,,,,,,,,,,,
354,PT10M03.00S,2023-11-12T21:21:38.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203915,68.01905387647832,65.44117647058823,1610612751,54,43,2023-11-12T21:21:45Z,3480000,False,77.0,248.0,1,right,MISS S. Dinwiddie 25' running pullup 3PT,[203915],1610612751.0,BKN,running pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Center,25.98,Missed,,,,,,,,,,,,,,,,,,
355,PT10M01.00S,2023-11-12T21:21:40.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612764,54,43,2023-11-12T21:21:45Z,3490000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Center,,,354.0,,,,,,,,,,,,,,,,,
357,PT09M49.00S,2023-11-12T21:22:00.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,15.193823915900131,57.59803921568627,1610612764,54,45,2023-11-12T21:22:04Z,3510000,False,-38.0,90.0,1,left,J. Poole 9' pullup Jump Shot (9 PTS) (B. Coulibaly 1 AST),"[1629673, 1641731]",1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,9.8,Made,,,,,,,,,,,,,,,9.0,B. Coulibaly,1641731.0,1.0
358,PT09M38.00S,2023-11-12T21:22:10.3Z,3,REGULAR,turnover,bad pass,[],1628969,,,1610612751,54,45,2023-11-12T21:22:14Z,3520000,False,,,0,,M. Bridges bad pass TURNOVER (3 TO),"[1628969, 1641731]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,3.0,Coulibaly,1641731.0,,,,,,,,,
359,PT09M38.00S,2023-11-12T21:22:10.3Z,3,REGULAR,steal,,[],1641731,,,1610612764,54,45,2023-11-12T21:22:11Z,3530000,False,,,0,,B. Coulibaly STEAL (2 STL),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
360,PT09M33.00S,2023-11-12T21:22:14.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626145,27.414586070959263,21.813725490196077,1610612764,54,45,2023-11-12T21:22:26Z,3540000,False,141.0,205.0,1,left,MISS T. Jones 24' running 3PT,[1626145],1610612764.0,WAS,running,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,24.89,Missed,,,,,,,,,,,,,,,,,,
361,PT09M29.00S,2023-11-12T21:22:18.9Z,3,REGULAR,rebound,defensive,[],1627827,,,1610612751,54,45,2023-11-12T21:22:26Z,3550000,False,,,0,,D. Finney-Smith REBOUND (Off:1 Def:1),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,,,360.0,2.0,1.0,1.0,,,,,,,,,,,,,,
362,PT09M22.00S,2023-11-12T21:22:26.1Z,3,REGULAR,3pt,Jump Shot,[],1627827,69.07030223390277,70.09803921568627,1610612751,57,45,2023-11-12T21:22:31Z,3560000,False,100.0,238.0,1,right,D. Finney-Smith 25' 3PT  (6 PTS) (S. Dinwiddie 3 AST),"[1627827, 203915]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,25.85,Made,,,,,,,,,,,,,,,6.0,S. Dinwiddie,203915.0,3.0
365,PT09M01.00S,2023-11-12T21:22:48.5Z,3,REGULAR,3pt,Jump Shot,[],1641731,29.911300919842315,30.88235294117647,1610612764,57,48,2023-11-12T21:22:54Z,3580000,False,96.0,229.0,1,left,B. Coulibaly 24' 3PT  (9 PTS) (K. Kuzma 3 AST),"[1641731, 1628398]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Right Center,24.79,Made,,,,,,,,,,,,,,,9.0,K. Kuzma,1628398.0,3.0
367,PT09M01.00S,2023-11-12T21:22:52.4Z,3,REGULAR,foul,personal,['1freethrow'],1629651,,,1610612764,57,48,2023-11-12T21:25:24Z,3600000,False,,,0,,N. Claxton shooting personal FOUL (2 PF) (Poole 1 FT),"[1629651, 1629673]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,202026.0,2.0,0.0,Poole,1629673.0,,,,
370,PT09M01.00S,2023-11-12T21:24:53.9Z,3,REGULAR,freethrow,1 of 1,[],1629673,,,1610612764,57,48,2023-11-12T21:25:11Z,3630000,False,,,0,,MISS J. Poole Free Throw 1 of 1,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
371,PT08M58.00S,2023-11-12T21:24:56.9Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,57,48,2023-11-12T21:25:11Z,3640000,False,,,0,,N. Claxton REBOUND (Off:3 Def:7),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,370.0,10.0,7.0,3.0,,,,,,,,,,,,,,
372,PT08M46.00S,2023-11-12T21:25:08.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,93.11760840998686,55.392156862745104,1610612751,57,48,2023-11-12T21:26:12Z,3650000,False,27.0,12.0,1,right,MISS C. Johnson driving Layup,[1629661],1610612751.0,BKN,driving,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,2.96,Missed,,,,,,,,,,,,,,,,,,
373,PT08M44.00S,2023-11-12T21:25:10.8Z,3,REGULAR,rebound,defensive,[],1629673,,,1610612764,57,48,2023-11-12T21:25:10Z,3660000,False,,,0,,J. Poole REBOUND (Off:0 Def:3),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,372.0,3.0,3.0,0.0,,,,,,,,,,,,,,
374,PT08M39.00S,2023-11-12T21:25:14.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629673,32.53942181340342,47.549019607843135,1610612764,57,48,2023-11-12T21:26:51Z,3670000,False,12.0,253.0,1,left,MISS J. Poole 25' running pullup 3PT,[1629673],1610612764.0,WAS,running pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,25.37,Missed,,,,,,,,,,,,,,,,,,
375,PT08M39.00S,2023-11-12T21:25:14.3Z,3,REGULAR,rebound,offensive,[],1630166,,,1610612764,57,48,2023-11-12T21:25:20Z,3680000,False,,,0,,D. Avdija REBOUND (Off:1 Def:6),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,,,374.0,7.0,6.0,1.0,,,,,,,,,,,,,,
376,PT08M36.00S,2023-11-12T21:25:17.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630166,5.590000152587891,50.0,1610612764,57,50,2023-11-12T21:25:17Z,3690000,False,0.0,0.0,1,left,D. Avdija tip Layup (12 PTS),[1630166],1610612764.0,WAS,tip,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,,,,,12.0,,,
377,PT08M26.00S,2023-11-12T21:25:27.2Z,3,REGULAR,3pt,Jump Shot,[],1628969,94.1688567674113,5.147058823529411,1610612751,57,50,2023-11-12T21:28:36Z,3700000,False,-224.0,2.0,1,right,MISS M. Bridges 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,22.43,Missed,,,,,,,,,,,,,,,,,,
378,PT08M23.00S,2023-11-12T21:25:30.2Z,3,REGULAR,rebound,defensive,[],1641731,,,1610612764,57,50,2023-11-12T21:25:34Z,3710000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:1),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Left Corner 3,24+ Left,,,377.0,1.0,1.0,0.0,,,,,,,,,,,,,,
379,PT08M22.00S,2023-11-12T21:25:34.3Z,3,REGULAR,turnover,out-of-bounds,[],1629673,,,1610612764,57,50,2023-11-12T21:32:17Z,3720000,False,,,0,,J. Poole bad pass out-of-bounds TURNOVER (1 TO),[1629673],1610612764.0,WAS,bad pass,,,Poole,J. Poole,,,,,Mid-Range,8-16 Right,,,,,,,,,1.0,,,1627524.0,,,,,,,,
380,PT07M58.00S,2023-11-12T21:26:04.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203915,73.27529566360053,82.59803921568627,1610612751,57,50,2023-11-12T21:26:08Z,3730000,False,163.0,199.0,1,right,MISS S. Dinwiddie 25' step back 3PT,[203915],1610612751.0,BKN,step back,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,25.7,Missed,,,,,,,,,,,,,,,,,,
381,PT07M54.00S,2023-11-12T21:26:08.4Z,3,REGULAR,rebound,offensive,[],1627827,,,1610612751,57,50,2023-11-12T21:26:08Z,3740000,False,,,0,,D. Finney-Smith REBOUND (Off:2 Def:1),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,,,380.0,3.0,1.0,2.0,,,,,,,,,,,,,,
382,PT07M53.00S,2023-11-12T21:26:11.4Z,3,REGULAR,foul,personal,['2freethrow'],1630166,,,1610612751,57,50,2023-11-12T21:26:21Z,3750000,False,,,0,,D. Avdija shooting personal FOUL (1 PF) (Dinwiddie 2 FT),"[1630166, 203915]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,202026.0,1.0,0.0,Dinwiddie,203915.0,,,,
384,PT07M53.00S,2023-11-12T21:26:41.0Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",203915,,,1610612751,57,50,2023-11-12T21:26:41Z,3770000,False,,,0,,MISS S. Dinwiddie Free Throw 1 of 2,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
385,PT07M53.00S,2023-11-12T21:26:41.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,57,50,2023-11-12T21:26:41Z,3780000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,384.0,,,,,,,,,,,,,,,,,
386,PT07M53.00S,2023-11-12T21:26:59.1Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",203915,,,1610612751,58,50,2023-11-12T21:26:59Z,3790000,False,,,0,,S. Dinwiddie Free Throw 2 of 2 (8 PTS),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,Made,,,,,,,,,,,,,,,8.0,,,
387,PT07M34.00S,2023-11-12T21:27:19.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630166,5.206964520367937,47.549019607843135,1610612764,58,52,2023-11-12T21:27:25Z,3800000,False,12.0,-4.0,1,left,D. Avdija cutting DUNK (14 PTS) (J. Poole 1 AST),"[1630166, 1629673]",1610612764.0,WAS,cutting,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,1.28,Made,,,,,,,,,,,,,,,14.0,J. Poole,1629673.0,1.0
389,PT07M21.00S,2023-11-12T21:27:32.5Z,3,REGULAR,2pt,Jump Shot,[],1628969,78.53153745072274,27.450980392156865,1610612751,58,52,2023-11-12T21:27:37Z,3820000,False,-113.0,149.0,1,right,MISS M. Bridges 18' pullup Shot,[1628969],1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Left Center,18.71,Missed,,,,,,,,,,,,,,,,,,
390,PT07M18.00S,2023-11-12T21:27:35.5Z,3,REGULAR,rebound,defensive,[],1641731,,,1610612764,58,52,2023-11-12T21:27:37Z,3830000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:2),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,16-24 Left Center,,,389.0,2.0,2.0,0.0,,,,,,,,,,,,,,
391,PT07M11.00S,2023-11-12T21:27:42.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628398,10.85742444152431,49.01960784313725,1610612764,58,54,2023-11-12T21:27:48Z,3840000,False,5.0,50.0,1,left,K. Kuzma driving Hook (7 PTS) (B. Coulibaly 2 AST),"[1628398, 1641731]",1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,4.98,Made,,,,,,,,,,,,,,,7.0,B. Coulibaly,1641731.0,2.0
392,PT06M52.00S,2023-11-12T21:28:02.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,92.72339027595268,51.9607843137255,1610612751,60,54,2023-11-12T21:28:06Z,3850000,False,10.0,16.0,1,right,C. Johnson driving Layup (7 PTS),[1629661],1610612751.0,BKN,driving,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,1.87,Made,,,,,,,,,,,,,,,7.0,,,
393,PT06M27.00S,2023-11-12T21:28:25.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,12.434296977660972,59.80392156862745,1610612764,60,56,2023-11-12T21:28:30Z,3860000,False,-49.0,64.0,1,left,K. Kuzma 8' turnaround Jump Shot (9 PTS) (J. Poole 2 AST),"[1628398, 1629673]",1610612764.0,WAS,turnaround,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Left,8.09,Made,,,,,,,,,,,,,,,9.0,J. Poole,1629673.0,2.0
394,PT06M16.00S,2023-11-12T21:28:38.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,91.27792378449409,49.754901960784316,1610612751,62,56,2023-11-12T21:28:41Z,3870000,False,-1.0,29.0,1,right,N. Claxton Hook (6 PTS) (M. Bridges 1 AST),"[1629651, 1628969]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,2.95,Made,,,,,,,,,,,,,,,6.0,M. Bridges,1628969.0,1.0
396,PT05M56.00S,2023-11-12T21:28:57.6Z,3,REGULAR,3pt,Jump Shot,[],1630166,1.2647831800262812,94.85294117647058,1610612764,62,56,2023-11-12T21:29:02Z,3890000,False,-224.0,-41.0,1,left,MISS D. Avdija 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Left Corner 3,24+ Left,22.79,Missed,,,,,,,,,,,,,,,,,,
397,PT05M53.00S,2023-11-12T21:29:00.6Z,3,REGULAR,rebound,defensive,[],1628969,,,1610612751,62,56,2023-11-12T21:29:02Z,3900000,False,,,0,,M. Bridges REBOUND (Off:3 Def:6),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,396.0,9.0,6.0,3.0,,,,,,,,,,,,,,
398,PT05M46.00S,2023-11-12T21:29:08.1Z,3,REGULAR,2pt,Jump Shot,[],1628969,93.24901445466492,19.607843137254903,1610612751,64,56,2023-11-12T21:29:12Z,3910000,False,-152.0,11.0,1,right,M. Bridges 15' pullup Jump Shot (17 PTS),[1628969],1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,15.24,Made,,,,,,,,,,,,,,,17.0,,,
399,PT05M44.00S,2023-11-12T21:29:14.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,64,56,2023-11-12T21:29:14Z,3920000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT05M44.00S,2023-11-12T21:29:15.3Z,3,REGULAR,substitution,out,[],1628969,,,1610612764,64,56,2023-11-12T21:31:47Z,3930000,False,,,0,,SUB out: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT05M44.00S,2023-11-12T21:29:15.3Z,3,REGULAR,substitution,out,[],1629661,,,1610612764,64,56,2023-11-12T21:31:47Z,3940000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT05M44.00S,2023-11-12T21:29:15.3Z,3,REGULAR,substitution,out,[],1629651,,,1610612764,64,56,2023-11-12T21:31:47Z,3950000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT05M44.00S,2023-11-12T21:29:15.3Z,3,REGULAR,substitution,out,[],1627827,,,1610612764,64,56,2023-11-12T21:31:47Z,3960000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT05M44.00S,2023-11-12T21:29:15.3Z,3,REGULAR,substitution,out,[],203915,,,1610612764,64,56,2023-11-12T21:31:47Z,3970000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT05M44.00S,2023-11-12T21:29:15.3Z,3,REGULAR,substitution,out,[],1630166,,,1610612764,64,56,2023-11-12T21:31:47Z,3980000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT05M44.00S,2023-11-12T21:29:15.3Z,3,REGULAR,substitution,in,[],1626220,,,1610612764,64,56,2023-11-12T21:31:47Z,3990000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT05M44.00S,2023-11-12T21:29:15.3Z,3,REGULAR,substitution,in,[],1630570,,,1610612764,64,56,2023-11-12T21:31:47Z,4000000,False,,,0,,SUB in: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
