actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
258,PT04M02.00S,2024-03-31T22:55:49.6Z,2,REGULAR,2pt,Jump Shot,[],1630560,80.23981603153744,68.62745098039215,1610612751,37,52,2024-03-31T22:58:09Z,2550000,False,93.0,133.0,1,right,MISS C. Thomas 16' step back Shot,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Right Center,,,16.25,Missed,,,,,,,,,,,,,,,,
259,PT03M59.00S,2024-03-31T22:55:52.6Z,2,REGULAR,rebound,defensive,[],1630559,,,1610612747,37,52,2024-03-31T22:55:54Z,2560000,False,,,0,,A. Reaves REBOUND (Off:0 Def:5),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Right Center,,,,,258.0,5.0,5.0,0.0,,,,,,,,,,,,
260,PT03M54.00S,2024-03-31T22:55:59.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",2544,5.863994743758213,49.50980392156863,1610612747,37,52,2024-03-31T22:56:11Z,2570000,False,2.0,3.0,1,left,MISS L. James running DUNK,[2544],1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,,,0.36,Missed,,,,,,,,,,,,,,,,
261,PT03M52.00S,2024-03-31T22:56:01.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612751,37,52,2024-03-31T22:56:11Z,2580000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,,,260.0,,,,,,,,,,,,,,,
263,PT03M27.00S,2024-03-31T22:56:34.9Z,2,REGULAR,2pt,Jump Shot,[],1630560,90.14454664914587,74.48682598039215,1610612751,39,52,2024-03-31T22:58:58Z,2600000,False,122.0,40.0,1,right,C. Thomas 12' driving floating bank Jump Shot (9 PTS) (D. Schroder 1 AST),"[1630560, 203471]",1610612751.0,BKN,driving floating bank,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Right,,,12.88,Made,,,,,,,,,9.0,D. Schroder,203471.0,1.0,,,,
266,PT03M14.00S,2024-03-31T22:56:47.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203076,6.258212877792378,52.94117647058824,1610612747,39,54,2024-03-31T22:56:53Z,2620000,False,-15.0,6.0,1,left,A. Davis alley-oop Layup (16 PTS) (G. Vincent 1 AST),"[203076, 1629216]",1610612747.0,LAL,alley-oop,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,1.6,Made,,,,,,,,,16.0,G. Vincent,1629216.0,1.0,,,,
268,PT03M01.00S,2024-03-31T22:57:00.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,86.5473061760841,53.431372549019606,1610612751,39,54,2024-03-31T22:57:04Z,2640000,False,17.0,74.0,1,right,MISS M. Bridges 7' turnaround Shot,[1628969],1610612751.0,BKN,turnaround,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,7.6,Missed,,,,,,,,,,,,,,,,
269,PT03M00.00S,2024-03-31T22:57:01.5Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,39,54,2024-03-31T22:57:04Z,2650000,False,,,0,,A. Davis REBOUND (Off:1 Def:4),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,268.0,5.0,4.0,1.0,,,,,,,,,,,,
270,PT02M53.00S,2024-03-31T22:57:08.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203076,5.206964520367937,50.49019607843137,1610612747,39,56,2024-03-31T22:57:16Z,2660000,False,-2.0,-4.0,1,left,A. Davis alley-oop DUNK (18 PTS) (L. James 4 AST),"[203076, 2544]",1610612747.0,LAL,alley-oop,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,0.44,Made,,,,,,,,,18.0,L. James,2544.0,4.0,,,,
272,PT02M52.00S,2024-03-31T22:57:13.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,39,56,2024-03-31T22:57:13Z,2680000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT02M52.00S,2024-03-31T22:57:14.8Z,2,REGULAR,substitution,out,[],1630549,,,1610612751,39,56,2024-03-31T23:00:04Z,2690000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT02M52.00S,2024-03-31T22:57:14.8Z,2,REGULAR,substitution,out,[],1629216,,,1610612751,39,56,2024-03-31T23:00:04Z,2700000,False,,,0,,SUB out: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT02M52.00S,2024-03-31T22:57:14.8Z,2,REGULAR,substitution,out,[],1629060,,,1610612751,39,56,2024-03-31T23:00:04Z,2710000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT02M52.00S,2024-03-31T22:57:14.8Z,2,REGULAR,substitution,in,[],1629661,,,1610612751,39,56,2024-03-31T23:00:04Z,2720000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT02M52.00S,2024-03-31T22:57:14.8Z,2,REGULAR,substitution,in,[],203915,,,1610612751,39,56,2024-03-31T23:00:04Z,2730000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT02M52.00S,2024-03-31T22:57:14.8Z,2,REGULAR,substitution,in,[],1626156,,,1610612751,39,56,2024-03-31T23:00:04Z,2740000,False,,,0,,SUB in: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT02M41.00S,2024-03-31T23:00:31.6Z,2,REGULAR,3pt,Jump Shot,[],1629661,67.62483574244416,35.294117647058826,1610612751,39,56,2024-03-31T23:00:35Z,2750000,False,-74.0,252.0,1,right,MISS C. Johnson 26' pullup 3PT,[1629661],1610612751.0,BKN,pullup,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,,,26.23,Missed,,,,,,,,,,,,,,,,
280,PT02M39.00S,2024-03-31T23:00:33.6Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,39,56,2024-03-31T23:00:35Z,2760000,False,,,0,,A. Davis REBOUND (Off:1 Def:5),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Center,,,,,279.0,6.0,5.0,1.0,,,,,,,,,,,,
281,PT02M24.00S,2024-03-31T23:00:48.8Z,2,REGULAR,3pt,Jump Shot,[],1626156,32.14520367936925,47.794117647058826,1610612747,39,59,2024-03-31T23:00:52Z,2770000,False,11.0,250.0,1,left,D. Russell 24' 3PT  (8 PTS) (L. James 5 AST),"[1626156, 2544]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,,,24.99,Made,,,,,,,,,8.0,L. James,2544.0,5.0,,,,
283,PT02M11.00S,2024-03-31T23:01:03.8Z,2,REGULAR,foul,personal,['2freethrow'],203076,,,1610612751,39,59,2024-03-31T23:01:11Z,2790000,False,,,0,,A. Davis shooting personal FOUL (1 PF) (Schroder 2 FT),"[203076, 203471]",1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,201245.0,,,,,,,,1.0,0.0,Schroder,203471.0,,,,,,,,
285,PT02M11.00S,2024-03-31T23:01:32.9Z,2,REGULAR,freethrow,1 of 2,[],203471,,,1610612751,40,59,2024-03-31T23:01:32Z,2810000,False,,,0,,D. Schroder Free Throw 1 of 2 (1 PTS),[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,,,,,,Made,,,,,,,,,1.0,,,,,,,
286,PT02M11.00S,2024-03-31T23:02:00.5Z,2,REGULAR,freethrow,2 of 2,[],203471,,,1610612751,41,59,2024-03-31T23:02:00Z,2820000,False,,,0,,D. Schroder Free Throw 2 of 2 (2 PTS),[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,,,,,,Made,,,,,,,,,2.0,,,,,,,
287,PT01M57.00S,2024-03-31T23:02:15.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,6.915243101182654,46.32352941176471,1610612747,41,61,2024-03-31T23:02:19Z,2830000,False,18.0,13.0,1,left,A. Reaves cutting Layup (8 PTS) (D. Russell 4 AST),"[1630559, 1626156]",1610612747.0,LAL,cutting,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,2.22,Made,,,,,,,,,8.0,D. Russell,1626156.0,4.0,,,,
289,PT01M48.00S,2024-03-31T23:02:24.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203471,93.38042049934296,51.9607843137255,1610612751,43,61,2024-03-31T23:02:33Z,2850000,False,10.0,10.0,1,right,D. Schroder driving Layup (4 PTS),[203471],1610612751.0,BKN,driving,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,,,1.38,Made,,,,,,,,,4.0,,,,,,,
291,PT01M30.00S,2024-03-31T23:02:41.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203076,4.02431011826544,47.05882352941176,1610612747,43,63,2024-03-31T23:03:07Z,2870000,False,15.0,-15.0,1,left,A. Davis cutting finger roll Layup (20 PTS) (D. Russell 5 AST),"[203076, 1626156]",1610612747.0,LAL,cutting finger roll,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,2.08,Made,,,,,,,,,20.0,D. Russell,1626156.0,5.0,,,,
293,PT01M14.00S,2024-03-31T23:02:59.9Z,2,REGULAR,foul,personal,['2freethrow'],203076,,,1610612751,43,63,2024-03-31T23:03:06Z,2890000,False,,,0,,A. Davis shooting personal FOUL (2 PF) (Thomas 2 FT),"[203076, 1630560]",1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,201245.0,,,,,,,,2.0,0.0,Thomas,1630560.0,,,,,,,,
295,PT01M14.00S,2024-03-31T23:03:30.4Z,2,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,43,63,2024-03-31T23:03:30Z,2910000,False,,,0,,MISS C. Thomas Free Throw 1 of 2,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
296,PT01M14.00S,2024-03-31T23:03:30.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,43,63,2024-03-31T23:03:30Z,2920000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,295.0,,,,,,,,,,,,,,,
297,PT01M14.00S,2024-03-31T23:03:45.7Z,2,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,44,63,2024-03-31T23:03:45Z,2930000,False,,,0,,C. Thomas Free Throw 2 of 2 (10 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,Made,,,,,,,,,10.0,,,,,,,
298,PT00M51.00S,2024-03-31T23:04:11.0Z,2,REGULAR,3pt,Jump Shot,[],1630559,30.042706964520367,25.0,1610612747,44,63,2024-03-31T23:04:15Z,2940000,False,125.0,230.0,1,left,MISS A. Reaves 26' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,26.17,Missed,,,,,,,,,,,,,,,,
299,PT00M47.40S,2024-03-31T23:04:14.6Z,2,REGULAR,rebound,defensive,[],1627827,,,1610612751,44,63,2024-03-31T23:04:15Z,2950000,False,,,0,,D. Finney-Smith REBOUND (Off:1 Def:1),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,,,,,298.0,2.0,1.0,1.0,,,,,,,,,,,,
300,PT00M40.80S,2024-03-31T23:04:21.3Z,2,REGULAR,turnover,bad pass,[],1630560,,,1610612751,44,63,2024-03-31T23:04:27Z,2960000,False,,,0,,C. Thomas bad pass TURNOVER (2 TO),"[1630560, 1626156]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Center,,2.0,,,,,,,,,,,,,,,Russell,1626156.0,,
301,PT00M40.80S,2024-03-31T23:04:21.3Z,2,REGULAR,steal,,[],1626156,,,1610612747,44,63,2024-03-31T23:04:22Z,2970000,False,,,0,,D. Russell STEAL (2 STL),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
302,PT00M37.80S,2024-03-31T23:04:25.1Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630559,6.258212877792378,50.245098039215684,1610612747,44,65,2024-03-31T23:05:00Z,2980000,False,-1.0,6.0,1,left,A. Reaves running alley-oop DUNK (10 PTS) (D. Russell 6 AST),"[1630559, 1626156]",1610612747.0,LAL,running alley-oop,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,0.64,Made,,,,,,,,,10.0,D. Russell,1626156.0,6.0,,,,
304,PT00M29.80S,2024-03-31T23:04:34.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629661,92.46057818659659,45.09803921568628,1610612751,44,65,2024-03-31T23:04:46Z,3000000,False,-25.0,18.0,1,right,MISS C. Johnson driving bank Shot,[1629661],1610612751.0,BKN,driving bank,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,3.06,Missed,,,,,,,,,,,,,,,,
305,PT00M29.80S,2024-03-31T23:04:34.9Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,44,65,2024-03-31T23:04:46Z,3010000,False,,,0,,A. Davis REBOUND (Off:1 Def:6),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,304.0,7.0,6.0,1.0,,,,,,,,,,,,
306,PT00M26.70S,2024-03-31T23:04:38.1Z,2,REGULAR,turnover,bad pass,[],203076,,,1610612747,44,65,2024-03-31T23:04:48Z,3020000,False,,,0,,A. Davis bad pass TURNOVER (2 TO),"[203076, 1628969]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Center,,2.0,,,,,,,,,,,,,,,Bridges,1628969.0,,
307,PT00M26.70S,2024-03-31T23:04:38.1Z,2,REGULAR,steal,,[],1628969,,,1610612751,44,65,2024-03-31T23:04:40Z,3030000,False,,,0,,M. Bridges STEAL (1 STL),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
308,PT00M19.70S,2024-03-31T23:04:45.2Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630560,83.39356110381078,51.9607843137255,1610612751,44,65,2024-03-31T23:06:10Z,3040000,False,10.0,104.0,1,right,MISS C. Thomas 10' running pullup Shot,[1630560],1610612751.0,BKN,running pullup,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,,,10.41,Missed,,,,,,,,,,,,,,,,
309,PT00M18.10S,2024-03-31T23:04:46.8Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,44,65,2024-03-31T23:04:46Z,3050000,False,,,0,,A. Davis REBOUND (Off:1 Def:7),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,,308.0,8.0,7.0,1.0,,,,,,,,,,,,
310,PT00M01.60S,2024-03-31T23:05:03.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,11.563731931668856,45.592064950980394,1610612747,44,67,2024-03-31T23:05:43Z,3060000,False,22.0,56.0,1,left,L. James 6' driving Layup (15 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,6.04,Made,,,,,,,,,15.0,,,,,,,
311,PT00M00.00S,2024-03-31T23:05:09.8Z,2,REGULAR,3pt,Jump Shot,[],1628969,34.773324572930356,81.12745098039215,1610612751,44,67,2024-03-31T23:06:40Z,3070000,False,156.0,561.0,1,right,MISS M. Bridges 58' 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,58.18,Missed,,,,,,,,,,,,,,,,
312,PT00M00.00S,2024-03-31T23:05:09.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,44,67,2024-03-31T23:06:40Z,3080000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,311.0,,,,,,,,,,,,,,,
313,PT00M00.00S,2024-03-31T23:05:16.4Z,2,REGULAR,period,end,[],0,,,1610612751,44,67,2024-03-31T23:05:16Z,3090000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2024-03-31T23:20:07.1Z,3,REGULAR,substitution,out,['startperiod'],1629661,,,1610612751,44,67,2024-03-31T23:20:21Z,3100000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2024-03-31T23:20:07.1Z,3,REGULAR,substitution,out,['startperiod'],203915,,,1610612751,44,67,2024-03-31T23:20:21Z,3110000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2024-03-31T23:20:07.1Z,3,REGULAR,substitution,in,['startperiod'],1629651,,,1610612751,44,67,2024-03-31T23:20:21Z,3120000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2024-03-31T23:20:07.1Z,3,REGULAR,substitution,in,['startperiod'],1629060,,,1610612751,44,67,2024-03-31T23:20:21Z,3130000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2024-03-31T23:20:55.4Z,3,REGULAR,period,start,[],0,,,1610612747,44,67,2024-03-31T23:20:55Z,3140000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2024-03-31T23:20:55.8Z,3,REGULAR,turnover,out-of-bounds,[],1626156,,,1610612747,44,67,2024-03-31T23:21:13Z,3150000,False,,,0,,D. Russell bad pass out-of-bounds TURNOVER (1 TO),[1626156],1610612747.0,LAL,bad pass,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,201245.0,1.0,,,,,,,,,,,,,,,,,,
320,PT11M42.00S,2024-03-31T23:21:11.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630560,5.206964520367937,46.81372549019608,1610612751,46,67,2024-03-31T23:21:17Z,3160000,False,16.0,-4.0,1,left,C. Thomas driving Layup (12 PTS),[1630560],1610612751.0,BKN,driving,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,,,1.63,Made,,,,,,,,,12.0,,,,,,,
321,PT11M31.00S,2024-03-31T23:21:24.9Z,3,REGULAR,foul,personal,['2freethrow'],203471,,,1610612747,46,67,2024-03-31T23:21:38Z,3170000,False,,,0,,D. Schroder shooting personal FOUL (1 PF) (Russell 2 FT),"[203471, 1626156]",1610612751.0,BKN,shooting,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,202041.0,,,,,,,,1.0,0.0,Russell,1626156.0,,,,,,,,
323,PT11M31.00S,2024-03-31T23:21:56.0Z,3,REGULAR,freethrow,1 of 2,[],1626156,,,1610612747,46,67,2024-03-31T23:21:56Z,3190000,False,,,0,,MISS D. Russell Free Throw 1 of 2,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
324,PT11M31.00S,2024-03-31T23:21:56.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,46,67,2024-03-31T23:21:56Z,3200000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,323.0,,,,,,,,,,,,,,,
325,PT11M31.00S,2024-03-31T23:22:10.6Z,3,REGULAR,freethrow,2 of 2,[],1626156,,,1610612747,46,68,2024-03-31T23:22:10Z,3210000,False,,,0,,D. Russell Free Throw 2 of 2 (9 PTS),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,Made,,,,,,,,,9.0,,,,,,,
326,PT11M18.00S,2024-03-31T23:22:28.9Z,3,REGULAR,turnover,lost ball,[],1629651,,,1610612751,46,68,2024-03-31T23:22:34Z,3220000,False,,,0,,N. Claxton lost ball TURNOVER (1 TO),"[1629651, 1630559]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,1.0,,,,,,,,,,,,,,,Reaves,1630559.0,,
327,PT11M18.00S,2024-03-31T23:22:28.9Z,3,REGULAR,steal,,[],1630559,,,1610612747,46,68,2024-03-31T23:22:31Z,3230000,False,,,0,,A. Reaves STEAL (1 STL),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
328,PT11M14.00S,2024-03-31T23:22:32.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630559,94.30026281208936,50.73529411764706,1610612747,46,70,2024-03-31T23:22:39Z,3240000,False,4.0,1.0,1,right,A. Reaves running Layup (12 PTS),[1630559],1610612747.0,LAL,running,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,0.39,Made,,,,,,,,,12.0,,,,,,,
330,PT11M09.00S,2024-03-31T23:22:36.9Z,3,REGULAR,turnover,bad pass,[],1629651,,,1610612751,46,70,2024-03-31T23:22:41Z,3260000,False,,,0,,N. Claxton bad pass TURNOVER (2 TO),"[1629651, 1626156]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,2.0,,,,,,,,,,,,,,,Russell,1626156.0,,
331,PT11M09.00S,2024-03-31T23:22:36.9Z,3,REGULAR,steal,,[],1626156,,,1610612747,46,70,2024-03-31T23:22:39Z,3270000,False,,,0,,D. Russell STEAL (3 STL),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
332,PT11M06.00S,2024-03-31T23:22:40.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626156,92.59198423127464,55.392156862745104,1610612747,46,72,2024-03-31T23:22:43Z,3280000,False,27.0,17.0,1,right,D. Russell Layup (11 PTS),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,3.2,Made,,,,,,,,,11.0,,,,,,,
333,PT10M54.00S,2024-03-31T23:22:51.8Z,3,REGULAR,3pt,Jump Shot,[],203471,31.09395532194481,68.62745098039215,1610612751,46,72,2024-03-31T23:22:58Z,3290000,False,-93.0,240.0,1,left,MISS D. Schroder 25' 3PT - blocked,"[203471, 203076]",1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Left Center,,,25.72,Missed,,,,,,,,,,,,,,,Davis,203076.0
334,PT10M54.00S,2024-03-31T23:22:51.8Z,3,REGULAR,block,,[],203076,,,1610612751,46,72,2024-03-31T23:22:54Z,3300000,False,,,0,,A. Davis BLOCK (1 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
335,PT10M51.00S,2024-03-31T23:22:54.8Z,3,REGULAR,rebound,defensive,[],1629060,,,1610612747,46,72,2024-03-31T23:22:58Z,3310000,False,,,0,,R. Hachimura REBOUND (Off:2 Def:5),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Left Center,,,,,333.0,7.0,5.0,2.0,,,,,,,,,,,,
336,PT10M51.00S,2024-03-31T23:23:01.3Z,3,REGULAR,foul,personal,[],203471,,,1610612747,46,72,2024-03-31T23:23:08Z,3320000,False,,,0,,D. Schroder personal FOUL (2 PF),"[203471, 203076]",1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),0-8 Center,1627541.0,,,,,,,,2.0,0.0,Davis,203076.0,,,,,,,,
338,PT10M42.00S,2024-03-31T23:23:21.8Z,3,REGULAR,turnover,bad pass,[],2544,,,1610612747,46,72,2024-03-31T23:23:25Z,3340000,False,,,0,,L. James bad pass TURNOVER (2 TO),"[2544, 1629651]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Right Center,,2.0,,,,,,,,,,,,,,,Claxton,1629651.0,,
339,PT10M42.00S,2024-03-31T23:23:21.8Z,3,REGULAR,steal,,[],1629651,,,1610612751,46,72,2024-03-31T23:23:23Z,3350000,False,,,0,,N. Claxton STEAL (1 STL),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
341,PT10M26.00S,2024-03-31T23:24:02.0Z,3,REGULAR,turnover,out-of-bounds,[],1628969,,,1610612751,46,72,2024-03-31T23:24:07Z,3370000,False,,,0,,M. Bridges bad pass out-of-bounds TURNOVER (1 TO),[1628969],1610612751.0,BKN,bad pass,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,202041.0,1.0,,,,,,,,,,,,,,,,,,
342,PT10M17.00S,2024-03-31T23:24:18.8Z,3,REGULAR,turnover,lost ball,[],203076,,,1610612747,46,72,2024-03-31T23:24:22Z,3380000,False,,,0,,A. Davis lost ball TURNOVER (3 TO),"[203076, 1629651]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Right,,3.0,,,,,,,,,,,,,,,Claxton,1629651.0,,
343,PT10M17.00S,2024-03-31T23:24:18.8Z,3,REGULAR,steal,,[],1629651,,,1610612751,46,72,2024-03-31T23:24:20Z,3390000,False,,,0,,N. Claxton STEAL (2 STL),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
