actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
411,PT04M33.00S,2024-04-11T01:02:18.8Z,3,REGULAR,substitution,out,[],1642013,,,1610612761,67,70,2024-04-11T01:05:05Z,4060000,False,,,0,,SUB out: M. Williams,[1642013],1610612761.0,TOR,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT04M33.00S,2024-04-11T01:02:18.8Z,3,REGULAR,substitution,out,[],202066,,,1610612761,67,70,2024-04-11T01:05:05Z,4070000,False,,,0,,SUB out: G. Temple,[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT04M33.00S,2024-04-11T01:02:18.8Z,3,REGULAR,substitution,in,[],1630592,,,1610612761,67,70,2024-04-11T01:05:05Z,4080000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT04M33.00S,2024-04-11T01:02:18.8Z,3,REGULAR,substitution,in,[],1630549,,,1610612761,67,70,2024-04-11T01:05:05Z,4090000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT04M33.00S,2024-04-11T01:02:18.8Z,3,REGULAR,substitution,in,[],1630560,,,1610612761,67,70,2024-04-11T01:05:05Z,4100000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT04M33.00S,2024-04-11T01:02:18.8Z,3,REGULAR,substitution,in,[],1631241,,,1610612761,67,70,2024-04-11T01:05:05Z,4110000,False,,,0,,SUB in: J. Freeman-Liberty,[1631241],1610612761.0,TOR,,,,Freeman-Liberty,J. Freeman-Liberty,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT04M33.00S,2024-04-11T01:02:18.8Z,3,REGULAR,substitution,in,[],1631338,,,1610612761,67,70,2024-04-11T01:05:05Z,4120000,False,,,0,,SUB in: M. Gueye,[1631338],1610612761.0,TOR,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT04M25.00S,2024-04-11T01:05:31.4Z,3,REGULAR,foul,personal,[],1630560,,,1610612761,67,70,2024-04-11T01:05:39Z,4130000,False,,,0,,C. Thomas personal FOUL (1 PF),"[1630560, 1630193]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,202026.0,1.0,0.0,Quickley,1630193.0,,,
420,PT04M17.00S,2024-04-11T01:05:56.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630193,13.485545335085414,44.36274509803921,1610612761,67,70,2024-04-11T01:10:15Z,4150000,False,28.0,74.0,1,left,MISS I. Quickley 7' fadeaway Shot,[1630193],1610612761.0,TOR,fadeaway,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,7.95,Missed,,,,,,,,,,,,,,,,,,
421,PT04M14.00S,2024-04-11T01:05:59.3Z,3,REGULAR,rebound,offensive,[],1630193,,,1610612761,67,70,2024-04-11T01:06:00Z,4160000,False,,,0,,I. Quickley REBOUND (Off:1 Def:5),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,,,420.0,6.0,5.0,1.0,,,,,,,,,,,,,,
422,PT04M12.00S,2024-04-11T01:06:00.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1641711,31.09395532194481,58.57843137254902,1610612761,67,73,2024-04-11T01:06:04Z,4170000,False,-43.0,240.0,1,left,G. Dick 24' 3PT  (21 PTS) (I. Quickley 8 AST),"[1641711, 1630193]",1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Center,24.36,Made,,,,,,,,,,21.0,,,,,,I. Quickley,1630193.0,8.0
424,PT04M04.00S,2024-04-11T01:06:13.4Z,3,REGULAR,foul,offensive,[],1630549,,,1610612751,67,73,2024-04-11T01:06:19Z,4190000,False,,,0,,D. Sharpe offensive FOUL (1 PF),"[1630549, 1630193]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1628171.0,1.0,0.0,Quickley,1630193.0,,,
426,PT04M04.00S,2024-04-11T01:06:13.4Z,3,REGULAR,turnover,offensive foul,[],1630549,,,1610612751,67,73,2024-04-11T01:06:13Z,4210000,False,,,0,,D. Sharpe offensive foul TURNOVER (1 TO),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,16-24 Center,,,,,,,1.0,,,,,,1628171.0,,,,,,,
427,PT03M45.00S,2024-04-11T01:06:46.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630534,5.995400788436268,43.872549019607845,1610612761,67,75,2024-04-11T01:07:03Z,4220000,False,31.0,4.0,1,left,O. Agbaji driving Layup (6 PTS),[1630534],1610612761.0,TOR,driving,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,3.08,Made,,,,,,,,,,6.0,,,,,,,,
428,PT03M45.00S,2024-04-11T01:06:51.3Z,3,REGULAR,foul,personal,['1freethrow'],203471,,,1610612761,67,75,2024-04-11T01:07:17Z,4230000,False,,,0,,D. Schroder shooting personal FOUL (3 PF) (Agbaji 1 FT),"[203471, 1630534]",1610612751.0,BKN,shooting,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628171.0,3.0,0.0,Agbaji,1630534.0,,,
430,PT03M45.00S,2024-04-11T01:07:28.6Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1630534,,,1610612761,67,76,2024-04-11T01:07:28Z,4250000,False,,,0,,O. Agbaji Free Throw 1 of 1 (7 PTS),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,Made,,,,,,,,,,7.0,,,,,,,,
431,PT03M24.00S,2024-04-11T01:07:50.8Z,3,REGULAR,3pt,Jump Shot,[],1630560,90.88370565045992,96.07843137254902,1610612751,70,76,2024-04-11T01:07:55Z,4260000,False,230.0,33.0,1,right,C. Thomas 3PT  (21 PTS) (D. Schroder 8 AST),"[1630560, 203471]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Right Corner 3,24+ Right,23.28,Made,,,,,,,,,,21.0,,,,,,D. Schroder,203471.0,8.0
433,PT03M11.00S,2024-04-11T01:08:03.7Z,3,REGULAR,3pt,Jump Shot,[],1641711,25.18068331143233,11.76470588235294,1610612761,70,76,2024-04-11T01:08:08Z,4280000,False,191.0,184.0,1,left,MISS G. Dick 26' 3PT,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Right Center,26.55,Missed,,,,,,,,,,,,,,,,,,
434,PT03M07.00S,2024-04-11T01:08:07.7Z,3,REGULAR,rebound,defensive,[],1630560,,,1610612751,70,76,2024-04-11T01:08:08Z,4290000,False,,,0,,C. Thomas REBOUND (Off:1 Def:2),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Right Center,,,433.0,3.0,2.0,1.0,,,,,,,,,,,,,,
435,PT03M01.00S,2024-04-11T01:08:14.6Z,3,REGULAR,3pt,Jump Shot,[],1630560,66.70499342969777,59.31372549019608,1610612751,70,76,2024-04-11T01:08:18Z,4300000,False,47.0,260.0,1,right,MISS C. Thomas 26' step back 3PT,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,26.46,Missed,,,,,,,,,,,,,,,,,,
436,PT02M59.00S,2024-04-11T01:08:16.6Z,3,REGULAR,rebound,defensive,[],1630193,,,1610612761,70,76,2024-04-11T01:08:18Z,4310000,False,,,0,,I. Quickley REBOUND (Off:1 Def:6),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,,,435.0,7.0,6.0,1.0,,,,,,,,,,,,,,
437,PT02M51.00S,2024-04-11T01:08:26.1Z,3,REGULAR,foul,personal,[],203471,,,1610612761,70,76,2024-04-11T01:08:44Z,4320000,False,,,0,,D. Schroder personal FOUL (4 PF),"[203471, 1630193]",1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,202026.0,4.0,0.0,Quickley,1630193.0,,,
439,PT02M51.00S,2024-04-11T01:08:32.0Z,3,REGULAR,substitution,out,[],1641711,,,1610612761,70,76,2024-04-11T01:08:45Z,4340000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT02M51.00S,2024-04-11T01:08:32.0Z,3,REGULAR,substitution,out,[],1630534,,,1610612761,70,76,2024-04-11T01:08:45Z,4350000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT02M51.00S,2024-04-11T01:08:32.0Z,3,REGULAR,substitution,in,[],1629667,,,1610612761,70,76,2024-04-11T01:08:45Z,4360000,False,,,0,,SUB in: J. McDaniels,[1629667],1610612761.0,TOR,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT02M51.00S,2024-04-11T01:08:32.0Z,3,REGULAR,substitution,in,[],1629670,,,1610612761,70,76,2024-04-11T01:08:45Z,4370000,False,,,0,,SUB in: J. Nwora,[1629670],1610612761.0,TOR,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT02M42.00S,2024-04-11T01:09:05.0Z,3,REGULAR,foul,personal,['2freethrow'],1630560,,,1610612761,70,76,2024-04-11T01:09:23Z,4380000,False,,,0,,C. Thomas shooting personal FOUL (2 PF) (Quickley 2 FT),"[1630560, 1630193]",1610612751.0,BKN,shooting,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1628171.0,2.0,0.0,Quickley,1630193.0,,,
445,PT02M42.00S,2024-04-11T01:09:33.2Z,3,REGULAR,freethrow,1 of 2,[],1630193,,,1610612761,70,77,2024-04-11T01:09:33Z,4400000,False,,,0,,I. Quickley Free Throw 1 of 2 (18 PTS),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,Made,,,,,,,,,,18.0,,,,,,,,
446,PT02M42.00S,2024-04-11T01:09:33.7Z,3,REGULAR,substitution,out,[],203471,,,1610612761,70,77,2024-04-11T01:09:36Z,4410000,False,,,0,,SUB out: D. Schroder,[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT02M42.00S,2024-04-11T01:09:33.7Z,3,REGULAR,substitution,in,[],1630570,,,1610612761,70,77,2024-04-11T01:09:36Z,4420000,False,,,0,,SUB in: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT02M42.00S,2024-04-11T01:09:54.2Z,3,REGULAR,freethrow,2 of 2,[],1630193,,,1610612761,70,78,2024-04-11T01:09:54Z,4430000,False,,,0,,I. Quickley Free Throw 2 of 2 (19 PTS),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,Made,,,,,,,,,,19.0,,,,,,,,
449,PT02M23.00S,2024-04-11T01:10:13.9Z,3,REGULAR,2pt,Jump Shot,[],1630560,92.19776609724047,81.61764705882352,1610612751,70,78,2024-04-11T01:10:23Z,4440000,False,158.0,21.0,1,right,MISS C. Thomas 15' step back Shot,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Right,15.95,Missed,,,,,,,,,,,,,,,,,,
450,PT02M17.00S,2024-04-11T01:10:19.9Z,3,REGULAR,rebound,offensive,[],1630549,,,1610612751,70,78,2024-04-11T01:10:23Z,4450000,False,,,0,,D. Sharpe REBOUND (Off:4 Def:4),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,8-16 Right,,,449.0,8.0,4.0,4.0,,,,,,,,,,,,,,
451,PT02M17.00S,2024-04-11T01:10:19.9Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630549,94.40999984741211,50.0,1610612751,70,78,2024-04-11T01:10:30Z,4460000,False,0.0,0.0,1,right,MISS D. Sharpe tip DUNK,[1630549],1610612751.0,BKN,tip,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
452,PT02M16.00S,2024-04-11T01:10:20.9Z,3,REGULAR,rebound,offensive,[],1630592,,,1610612751,70,78,2024-04-11T01:10:35Z,4470000,False,,,0,,J. Wilson REBOUND (Off:1 Def:2),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,,,451.0,3.0,2.0,1.0,,,,,,,,,,,,,,
453,PT02M15.00S,2024-04-11T01:10:21.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630549,93.77463863337714,50.0,1610612751,72,78,2024-04-11T01:16:37Z,4480000,False,0.0,6.0,1,right,D. Sharpe DUNK (6 PTS) (J. Wilson 2 AST),"[1630549, 1630592]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,0.6,Made,,,,,,,,,,6.0,,,,,,J. Wilson,1630592.0,2.0
455,PT02M01.00S,2024-04-11T01:10:36.4Z,3,REGULAR,3pt,Jump Shot,[],1629667,25.624178712220765,15.954350490196079,1610612761,72,78,2024-04-11T01:17:53Z,4500000,False,170.0,188.0,1,left,MISS J. McDaniels 25' 3PT,[1629667],1610612761.0,TOR,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,25.39,Missed,,,,,,,,,,,,,,,,,,
456,PT02M01.00S,2024-04-11T01:10:36.4Z,3,REGULAR,rebound,defensive,[],1630560,,,1610612751,72,78,2024-04-11T01:10:47Z,4510000,False,,,0,,C. Thomas REBOUND (Off:1 Def:3),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Right Center,,,455.0,4.0,3.0,1.0,,,,,,,,,,,,,,
457,PT01M51.00S,2024-04-11T01:10:47.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,91.67214191852825,56.61764705882353,1610612751,72,78,2024-04-11T01:10:52Z,4520000,False,33.0,26.0,1,right,MISS C. Thomas driving Layup - blocked,"[1630560, 1631338]",1610612751.0,BKN,driving,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,4.2,Missed,,,,,,,,Gueye,1631338.0,,,,,,,,,
458,PT01M51.00S,2024-04-11T01:10:47.7Z,3,REGULAR,block,,[],1631338,,,1610612751,72,78,2024-04-11T01:10:49Z,4530000,False,,,0,,M. Gueye BLOCK (3 BLK),[1631338],1610612761.0,TOR,,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
459,PT01M51.00S,2024-04-11T01:10:47.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,72,78,2024-04-11T01:10:52Z,4540000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,457.0,,,,,,,,,,,,,,,,,
461,PT01M51.00S,2024-04-11T01:10:53.6Z,3,REGULAR,substitution,out,[],1630193,,,1610612751,72,78,2024-04-11T01:10:56Z,4560000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT01M51.00S,2024-04-11T01:10:53.6Z,3,REGULAR,substitution,in,[],202066,,,1610612751,72,78,2024-04-11T01:10:56Z,4570000,False,,,0,,SUB in: G. Temple,[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT01M38.00S,2024-04-11T01:11:31.0Z,3,REGULAR,turnover,out-of-bounds,[],1630549,,,1610612751,72,78,2024-04-11T01:11:52Z,4590000,False,,,0,,D. Sharpe lost ball out-of-bounds TURNOVER (2 TO),[1630549],1610612751.0,BKN,lost ball,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2.0,,,,,,1628171.0,,,,,,,
465,PT01M23.00S,2024-04-11T01:11:52.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629670,12.828515111695138,40.931372549019606,1610612761,72,78,2024-04-11T01:19:34Z,4600000,False,45.0,68.0,1,left,MISS J. Nwora 8' driving floating Shot,[1629670],1610612761.0,TOR,driving floating,,,Nwora,J. Nwora,,,,,In The Paint (Non-RA),8-16 Right,8.18,Missed,,,,,,,,,,,,,,,,,,
466,PT01M19.00S,2024-04-11T01:11:56.6Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612751,72,78,2024-04-11T01:11:58Z,4610000,False,,,0,,C. Johnson REBOUND (Off:0 Def:2),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Right,,,465.0,2.0,2.0,0.0,,,,,,,,,,,,,,
467,PT01M17.00S,2024-04-11T01:12:00.0Z,3,REGULAR,foul,personal,['2freethrow'],1629667,,,1610612751,72,78,2024-04-11T01:12:09Z,4620000,False,,,0,,J. McDaniels shooting personal FOUL (2 PF) (Johnson 2 FT),"[1629667, 1629661]",1610612761.0,TOR,shooting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628171.0,2.0,0.0,Johnson,1629661.0,,,
469,PT01M17.00S,2024-04-11T01:12:32.9Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1629661,,,1610612751,73,78,2024-04-11T03:17:08Z,4640000,False,,,0,,C. Johnson Free Throw 1 of 2 (8 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
470,PT01M17.00S,2024-04-11T01:12:33.5Z,3,REGULAR,substitution,out,[],1630549,,,1610612751,73,78,2024-04-11T01:12:37Z,4650000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT01M17.00S,2024-04-11T01:12:33.5Z,3,REGULAR,substitution,in,[],1641730,,,1610612751,73,78,2024-04-11T01:12:37Z,4660000,False,,,0,,SUB in: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT01M17.00S,2024-04-11T01:12:32.9Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1629661,,,1610612751,74,78,2024-04-11T03:17:08Z,4670000,False,,,0,,C. Johnson Free Throw 2 of 2 (9 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,Made,,,,,,,,,,9.0,,,,,,,,
473,PT01M09.00S,2024-04-11T01:13:02.9Z,3,REGULAR,3pt,Jump Shot,[],202066,11.645860709592641,95.09803921568627,1610612761,74,78,2024-04-11T01:13:08Z,4680000,False,-225.0,57.0,1,left,MISS G. Temple 3PT,[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,Left Corner 3,24+ Left,23.26,Missed,,,,,,,,,,,,,,,,,,
474,PT01M06.00S,2024-04-11T01:13:05.9Z,3,REGULAR,rebound,defensive,[],1630592,,,1610612751,74,78,2024-04-11T01:13:08Z,4690000,False,,,0,,J. Wilson REBOUND (Off:1 Def:3),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Left Corner 3,24+ Left,,,473.0,4.0,3.0,1.0,,,,,,,,,,,,,,
475,PT00M46.20S,2024-04-11T01:13:25.8Z,3,REGULAR,3pt,Jump Shot,[],1630570,74.98357424441524,12.5,1610612751,74,78,2024-04-11T01:13:33Z,4700000,False,-188.0,183.0,1,right,MISS T. Watford 26' 3PT,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Left Center,26.18,Missed,,,,,,,,,,,,,,,,,,
476,PT00M42.60S,2024-04-11T01:13:29.4Z,3,REGULAR,rebound,defensive,[],1629670,,,1610612761,74,78,2024-04-11T01:13:33Z,4710000,False,,,0,,J. Nwora REBOUND (Off:0 Def:2),[1629670],1610612761.0,TOR,,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Left Center,,,475.0,2.0,2.0,0.0,,,,,,,,,,,,,,
477,PT00M36.80S,2024-04-11T01:13:35.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202066,6.389618922470433,57.35294117647059,1610612761,74,78,2024-04-11T01:23:07Z,4720000,False,-37.0,8.0,1,left,MISS G. Temple running Layup - blocked,"[202066, 1641730]",1610612761.0,TOR,running,,,Temple,G. Temple,,,,,Restricted Area,0-8 Center,3.76,Missed,,,,,,,,Clowney,1641730.0,,,,,,,,,
478,PT00M36.80S,2024-04-11T01:13:35.9Z,3,REGULAR,block,,[],1641730,,,1610612761,74,78,2024-04-11T01:13:46Z,4730000,False,,,0,,N. Clowney BLOCK (4 BLK),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
479,PT00M33.30S,2024-04-11T01:13:39.4Z,3,REGULAR,rebound,defensive,[],1630570,,,1610612751,74,78,2024-04-11T01:13:46Z,4740000,False,,,0,,T. Watford REBOUND (Off:0 Def:4),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,477.0,4.0,4.0,0.0,,,,,,,,,,,,,,
480,PT00M16.50S,2024-04-11T01:13:57.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,93.11760840998686,52.450980392156865,1610612751,76,78,2024-04-11T01:14:05Z,4750000,False,12.0,12.0,1,right,C. Johnson driving finger roll Layup (11 PTS) (T. Watford 3 AST),"[1629661, 1630570]",1610612751.0,BKN,driving finger roll,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,1.73,Made,,,,,,,,,,11.0,,,,,,T. Watford,1630570.0,3.0
482,PT00M16.50S,2024-04-11T01:14:02.6Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631338,,,1610612751,76,78,2024-04-11T01:14:09Z,4770000,False,,,0,,M. Gueye shooting personal FOUL (3 PF) (Johnson 1 FT),"[1631338, 1629661]",1610612761.0,TOR,shooting,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,200833.0,3.0,0.0,Johnson,1629661.0,,,
484,PT00M16.50S,2024-04-11T01:14:13.6Z,3,REGULAR,substitution,out,[],1630560,,,1610612751,76,78,2024-04-11T01:15:52Z,4790000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT00M16.50S,2024-04-11T01:14:13.6Z,3,REGULAR,substitution,out,[],1631241,,,1610612751,76,78,2024-04-11T01:15:52Z,4800000,False,,,0,,SUB out: J. Freeman-Liberty,[1631241],1610612761.0,TOR,,,,Freeman-Liberty,J. Freeman-Liberty,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT00M16.50S,2024-04-11T01:14:13.6Z,3,REGULAR,substitution,out,[],1631338,,,1610612751,76,78,2024-04-11T01:15:52Z,4810000,False,,,0,,SUB out: M. Gueye,[1631338],1610612761.0,TOR,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT00M16.50S,2024-04-11T01:14:13.6Z,3,REGULAR,substitution,in,[],1629651,,,1610612751,76,78,2024-04-11T01:15:52Z,4820000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT00M16.50S,2024-04-11T01:14:13.6Z,3,REGULAR,substitution,in,[],1641711,,,1610612751,76,78,2024-04-11T01:15:52Z,4830000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT00M16.50S,2024-04-11T01:14:13.6Z,3,REGULAR,substitution,in,[],1630193,,,1610612751,76,78,2024-04-11T01:15:52Z,4840000,False,,,0,,SUB in: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT00M16.50S,2024-04-11T01:14:53.9Z,3,REGULAR,freethrow,1 of 1,[],1629661,,,1610612751,77,78,2024-04-11T01:14:53Z,4850000,False,,,0,,C. Johnson Free Throw 1 of 1 (12 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,Made,,,,,,,,,,12.0,,,,,,,,
491,PT00M02.30S,2024-04-11T01:15:11.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629661,,,1610612761,77,78,2024-04-11T01:16:28Z,4860000,False,,,0,,C. Johnson shooting personal FOUL (3 PF) (Quickley 2 FT),"[1629661, 1630193]",1610612751.0,BKN,shooting,,,Johnson,C. Johnson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1628171.0,3.0,0.0,Quickley,1630193.0,,,
493,PT00M02.30S,2024-04-11T01:15:52.2Z,3,REGULAR,freethrow,1 of 2,[],1630193,,,1610612761,77,79,2024-04-11T01:16:40Z,4880000,False,,,0,,I. Quickley Free Throw 1 of 2 (20 PTS),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,Made,,,,,,,,,,20.0,,,,,,,,
495,PT00M02.30S,2024-04-11T01:15:52.7Z,3,REGULAR,substitution,out,[],1641711,,,1610612761,77,79,2024-04-11T01:15:58Z,4900000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT00M02.30S,2024-04-11T01:15:52.7Z,3,REGULAR,substitution,in,[],1630560,,,1610612761,77,79,2024-04-11T01:15:58Z,4910000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT00M02.30S,2024-04-11T01:15:52.7Z,3,REGULAR,substitution,in,[],1630534,,,1610612761,77,79,2024-04-11T01:15:58Z,4920000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT00M02.30S,2024-04-11T01:15:52.7Z,3,REGULAR,substitution,out,[],1641730,,,1610612761,77,79,2024-04-11T01:16:09Z,4930000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
