actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value
366,PT08M06.00S,2022-02-17T02:09:32.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201949,96.66557161629436,59.80392156862745,1610612751,69,58,2022-02-17T02:11:48Z,3370000,49.0,-21.0,1,right,MISS J. Johnson pullup Shot,[201949],1610612751.0,BKN,pullup,,,Johnson,J. Johnson,,,,,,5.34,Missed,,,,,,,,,,,,,,,,,,
367,PT08M04.00S,2022-02-17T02:09:34.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612752,69,58,2022-02-17T02:09:44Z,3380000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,366.0,,,,,,,,,,,,,,,
368,PT08M04.00S,2022-02-17T02:09:36.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,69,58,2022-02-17T02:09:36Z,3390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT07M51.00S,2022-02-17T02:09:59.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],201959,5.601182654402102,48.529411764705884,1610612752,71,58,2022-02-17T02:27:43Z,3400000,7.0,0.0,1,left,T. Gibson cutting DUNK (4 PTS) (K. Walker 3 AST),"[201959, 202689]",1610612752.0,NYK,cutting,,,Gibson,T. Gibson,,,,,,0.74,Made,,,,,,,,,,,4.0,K. Walker,202689.0,3.0,,,,
371,PT07M36.00S,2022-02-17T02:10:14.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,93.11760840998686,51.9607843137255,1610612751,71,60,2022-02-17T02:10:19Z,3420000,10.0,12.0,1,right,B. Brown cutting finger roll Layup (7 PTS) (S. Curry 5 AST),"[1628971, 203552]",1610612751.0,BKN,cutting finger roll,,,Brown,B. Brown,,,,,,1.56,Made,,,,,,,,,,,7.0,S. Curry,203552.0,5.0,,,,
373,PT07M23.00S,2022-02-17T02:10:28.8Z,3,REGULAR,3pt,Jump Shot,[],203095,32.933639947437584,49.01960784313725,1610612752,71,60,2022-02-17T02:13:02Z,3440000,5.0,257.0,1,left,MISS E. Fournier 25' pullup 3PT,[203095],1610612752.0,NYK,pullup,,,Fournier,E. Fournier,,,,,,25.71,Missed,,,,,,,,,,,,,,,,,,
374,PT07M21.00S,2022-02-17T02:10:30.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612751,71,60,2022-02-17T02:10:34Z,3450000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,373.0,,,,,,,,,,,,,,,
375,PT07M21.00S,2022-02-17T02:10:32.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,71,60,2022-02-17T02:10:32Z,3460000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT07M01.00S,2022-02-17T02:11:51.4Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612751,71,60,2022-02-17T02:11:58Z,3470000,,,0,,TEAM delay-of-game VIOLATION,[],1610612752.0,NYK,,,,,,,,,,1162.0,,,,,,,,,,,,,,,,,,,,
377,PT06M57.00S,2022-02-17T02:12:04.3Z,3,REGULAR,jumpball,recovered,[],203552,,,1610612751,71,60,2022-02-17T02:12:04Z,3480000,,,0,,Jump Ball B. Brown vs. E. Fournier: Tip to S. Curry,"[203552, 1628971, 203095]",1610612751.0,BKN,heldball,S. Curry,203552.0,Curry,S. Curry,Brown,1628971.0,Fournier,203095.0,,,,,,,,,,,,,,,,,,,,,
380,PT06M54.00S,2022-02-17T02:12:06.3Z,3,REGULAR,3pt,Jump Shot,[],203552,70.51576872536137,72.79411764705883,1610612751,71,60,2022-02-17T02:15:51Z,3510000,114.0,225.0,1,right,MISS S. Curry 25' pullup 3PT,[203552],1610612751.0,BKN,pullup,,,Curry,S. Curry,,,,,,25.2,Missed,,,,,,,,,,,,,,,,,,
381,PT06M52.00S,2022-02-17T02:12:08.1Z,3,REGULAR,rebound,defensive,[],201959,,,1610612752,71,60,2022-02-17T02:12:08Z,3520000,,,0,,T. Gibson REBOUND (Off:0 Def:5),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,380.0,5.0,5.0,0.0,,,,,,,,,,,,
382,PT06M38.00S,2022-02-17T02:12:23.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,8.09789750328515,51.9607843137255,1610612752,71,60,2022-02-17T02:12:26Z,3530000,-10.0,24.0,1,left,MISS J. Randle Layup,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,2.56,Missed,,,,,,,,,,,,,,,,,,
383,PT06M36.00S,2022-02-17T02:12:25.0Z,3,REGULAR,rebound,defensive,[],203083,,,1610612751,71,60,2022-02-17T02:12:26Z,3540000,,,0,,A. Drummond REBOUND (Off:4 Def:13),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,382.0,17.0,13.0,4.0,,,,,,,,,,,,
384,PT06M21.00S,2022-02-17T02:12:38.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201949,94.69448094612353,50.245098039215684,1610612751,71,62,2022-02-17T02:12:42Z,3550000,1.0,-3.0,1,right,J. Johnson Layup (11 PTS) (S. Curry 6 AST),"[201949, 203552]",1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,0.29,Made,,,,,,,,,,,11.0,S. Curry,203552.0,6.0,,,,
386,PT06M14.00S,2022-02-17T02:12:48.6Z,3,REGULAR,timeout,full,['team'],0,,,1610612752,71,62,2022-02-17T02:12:48Z,3570000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT06M14.00S,2022-02-17T02:12:48.7Z,3,REGULAR,substitution,out,[],201988,,,1610612752,71,62,2022-02-17T02:15:39Z,3580000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT06M14.00S,2022-02-17T02:12:48.7Z,3,REGULAR,substitution,in,[],1630560,,,1610612752,71,62,2022-02-17T02:15:39Z,3590000,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT06M08.00S,2022-02-17T02:16:25.6Z,3,REGULAR,foul,personal,['2freethrow'],1628971,,,1610612752,71,62,2022-02-17T02:16:32Z,3600000,,,0,,B. Brown shooting personal FOUL (1 PF) (Walker 2 FT),"[1628971, 202689]",1610612751.0,BKN,shooting,,,Brown,B. Brown,,,,,1162.0,,,,,,,,,1.0,0.0,Walker,202689.0,,,,,,,,
391,PT06M08.00S,2022-02-17T02:16:51.8Z,3,REGULAR,freethrow,1 of 2,[],202689,,,1610612752,72,62,2022-02-17T02:16:51Z,3620000,,,0,,K. Walker Free Throw 1 of 2 (8 PTS),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,Made,,,,,,,,,,,8.0,,,,,,,
392,PT06M08.00S,2022-02-17T02:17:11.2Z,3,REGULAR,freethrow,2 of 2,[],202689,,,1610612752,73,62,2022-02-17T02:17:11Z,3630000,,,0,,K. Walker Free Throw 2 of 2 (9 PTS),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,Made,,,,,,,,,,,9.0,,,,,,,
393,PT05M55.00S,2022-02-17T02:17:27.3Z,3,REGULAR,2pt,Jump Shot,[],201949,87.59855453350855,12.5,1610612751,73,62,2022-02-17T02:17:52Z,3640000,-188.0,64.0,1,right,MISS J. Johnson 19' step back Shot,[201949],1610612751.0,BKN,step back,,,Johnson,J. Johnson,,,,,,19.82,Missed,,,,,,,,,,,,,,,,,,
394,PT05M53.00S,2022-02-17T02:17:29.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,73,62,2022-02-17T02:17:35Z,3650000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,393.0,,,,,,,,,,,,,,,
395,PT05M53.00S,2022-02-17T02:17:32.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,73,62,2022-02-17T02:17:32Z,3660000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT05M39.00S,2022-02-17T02:17:56.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,93.77463863337714,51.470588235294116,1610612751,73,62,2022-02-17T02:18:05Z,3670000,7.0,6.0,1,right,MISS A. Drummond driving Layup,[203083],1610612751.0,BKN,driving,,,Drummond,A. Drummond,,,,,,0.95,Missed,,,,,,,,,,,,,,,,,,
397,PT05M37.00S,2022-02-17T02:17:58.0Z,3,REGULAR,rebound,offensive,[],203083,,,1610612751,73,62,2022-02-17T02:18:05Z,3680000,,,0,,A. Drummond REBOUND (Off:5 Def:13),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,396.0,18.0,13.0,5.0,,,,,,,,,,,,
398,PT05M37.00S,2022-02-17T02:17:59.7Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203083,94.40999984741211,50.0,1610612751,73,64,2022-02-17T02:18:58Z,3690000,0.0,0.0,1,right,A. Drummond tip DUNK (11 PTS),[203083],1610612751.0,BKN,tip,,,Drummond,A. Drummond,,,,,,0.0,Made,,,,,,,,,,,11.0,,,,,,,
399,PT05M22.00S,2022-02-17T02:18:15.2Z,3,REGULAR,turnover,traveling,[],203944,,,1610612752,73,64,2022-02-17T02:18:19Z,3700000,,,0,,J. Randle traveling TURNOVER (4 TO),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,1627541.0,,,,,,,,,,,,,,,,,4.0,,,
400,PT05M10.00S,2022-02-17T02:18:45.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628971,94.30026281208936,48.77450980392157,1610612751,73,66,2022-02-17T02:18:50Z,3710000,-6.0,1.0,1,right,B. Brown cutting DUNK (9 PTS) (A. Drummond 2 AST),"[1628971, 203083]",1610612751.0,BKN,cutting,,,Brown,B. Brown,,,,,,0.62,Made,,,,,,,,,,,9.0,A. Drummond,203083.0,2.0,,,,
402,PT04M48.00S,2022-02-17T02:19:09.8Z,3,REGULAR,foul,personal,[],1628971,,,1610612752,73,66,2022-02-17T02:19:19Z,3730000,,,0,,B. Brown personal FOUL (2 PF),"[1628971, 203095]",1610612751.0,BKN,,,,Brown,B. Brown,,,,,1627541.0,,,,,,,,,2.0,0.0,Fournier,203095.0,,,,,,,,
420,PT04M48.00S,2022-02-17T02:19:09.8Z,3,REGULAR,substitution,out,[],203095,,,1610612752,73,66,2022-02-17T02:21:15Z,3745000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT04M48.00S,2022-02-17T02:19:09.8Z,3,REGULAR,substitution,out,[],203552,,,1610612752,73,66,2022-02-17T02:21:15Z,3747500,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT04M48.00S,2022-02-17T02:19:09.8Z,3,REGULAR,substitution,in,[],1630193,,,1610612752,73,66,2022-02-17T02:21:15Z,3748750,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M48.00S,2022-02-17T02:19:09.8Z,3,REGULAR,substitution,in,[],201988,,,1610612752,73,66,2022-02-17T02:21:15Z,3749375,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT04M48.00S,2022-02-17T02:19:09.9Z,3,REGULAR,substitution,out,[],202689,,,1610612752,73,66,2022-02-17T02:19:32Z,3750000,,,0,,SUB out: K. Walker,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT04M48.00S,2022-02-17T02:19:09.9Z,3,REGULAR,substitution,out,[],201959,,,1610612752,73,66,2022-02-17T02:19:32Z,3760000,,,0,,SUB out: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT04M48.00S,2022-02-17T02:19:09.9Z,3,REGULAR,substitution,in,[],1629011,,,1610612752,73,66,2022-02-17T02:19:32Z,3770000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT04M48.00S,2022-02-17T02:19:09.9Z,3,REGULAR,substitution,in,[],202692,,,1610612752,73,66,2022-02-17T02:19:32Z,3780000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT04M48.00S,2022-02-17T02:19:09.9Z,3,REGULAR,substitution,out,[],1630193,,,1610612752,73,66,2022-02-17T02:38:54Z,3785000,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT04M48.00S,2022-02-17T02:19:09.9Z,3,REGULAR,substitution,in,[],203095,,,1610612752,73,66,2022-02-17T02:38:54Z,3787500,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT04M39.00S,2022-02-17T02:19:50.1Z,3,REGULAR,2pt,Jump Shot,[],203944,13.61695137976347,33.57843137254902,1610612752,73,66,2022-02-17T02:20:51Z,3790000,82.0,75.0,1,left,MISS J. Randle 11' fadeaway Shot,[203944],1610612752.0,NYK,fadeaway,,,Randle,J. Randle,,,,,,11.15,Missed,,,,,,,,,,,,,,,,,,
409,PT04M37.00S,2022-02-17T02:19:52.1Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,73,66,2022-02-17T02:19:55Z,3800000,,,0,,M. Robinson REBOUND (Off:1 Def:4),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,408.0,5.0,4.0,1.0,,,,,,,,,,,,
410,PT04M30.00S,2022-02-17T02:19:58.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203095,5.601182654402102,50.0,1610612752,75,66,2022-02-17T02:21:03Z,3810000,0.0,0.0,1,left,E. Fournier driving finger roll Layup (13 PTS) (A. Burks 3 AST),"[203095, 202692]",1610612752.0,NYK,driving finger roll,,,Fournier,E. Fournier,,,,,,0.02,Made,,,,,,,,,,,13.0,A. Burks,202692.0,3.0,,,,
412,PT04M12.00S,2022-02-17T02:20:17.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203083,93.9060446780552,46.32352941176471,1610612751,75,66,2022-02-17T02:20:22Z,3830000,-18.0,5.0,1,right,MISS A. Drummond driving Layup,[203083],1610612751.0,BKN,driving,,,Drummond,A. Drummond,,,,,,1.9,Missed,,,,,,,,,,,,,,,,,,
413,PT04M10.00S,2022-02-17T02:20:19.2Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,75,66,2022-02-17T02:20:22Z,3840000,,,0,,M. Robinson REBOUND (Off:1 Def:5),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,412.0,6.0,5.0,1.0,,,,,,,,,,,,
414,PT03M59.00S,2022-02-17T02:20:29.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,10.988830486202366,51.9607843137255,1610612752,75,66,2022-02-17T02:20:37Z,3850000,-10.0,51.0,1,left,MISS J. Randle turnaround Shot,[203944],1610612752.0,NYK,turnaround,,,Randle,J. Randle,,,,,,5.17,Missed,,,,,,,,,,,,,,,,,,
415,PT03M57.00S,2022-02-17T02:20:31.5Z,3,REGULAR,rebound,defensive,[],203083,,,1610612751,75,66,2022-02-17T02:20:37Z,3860000,,,0,,A. Drummond REBOUND (Off:5 Def:14),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,414.0,19.0,14.0,5.0,,,,,,,,,,,,
416,PT03M49.00S,2022-02-17T02:20:43.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,93.24901445466492,47.05882352941176,1610612751,75,66,2022-02-17T02:22:32Z,3870000,-15.0,11.0,1,right,MISS C. Thomas driving reverse Layup - blocked,"[1630560, 203944]",1610612751.0,BKN,driving reverse,,,Thomas,C. Thomas,,,,,,1.84,Missed,Randle,203944.0,,,,,,,,,,,,,,,,
417,PT03M49.00S,2022-02-17T02:20:43.0Z,3,REGULAR,block,,[],203944,,,1610612751,75,66,2022-02-17T02:20:56Z,3880000,,,0,,J. Randle BLOCK (2 BLK),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT03M47.00S,2022-02-17T02:20:45.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,75,66,2022-02-17T02:20:52Z,3890000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,416.0,,,,,,,,,,,,,,,
419,PT03M47.00S,2022-02-17T02:20:58.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,75,66,2022-02-17T02:20:58Z,3900000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT03M47.00S,2022-02-17T02:21:09.9Z,3,REGULAR,substitution,out,[],203083,,,1610612751,75,66,2022-02-17T02:22:07Z,3907500,,,0,,SUB out: A. Drummond,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT03M47.00S,2022-02-17T02:21:09.9Z,3,REGULAR,substitution,in,[],200746,,,1610612751,75,66,2022-02-17T02:22:07Z,3909843,,,0,,SUB in: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT03M47.00S,2022-02-17T02:21:09.9Z,3,REGULAR,substitution,out,[],203095,,,1610612751,75,66,2022-02-17T02:40:02Z,3909921,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT03M47.00S,2022-02-17T02:21:09.9Z,3,REGULAR,substitution,in,[],1630193,,,1610612751,75,66,2022-02-17T02:40:02Z,3909960,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT03M40.00S,2022-02-17T02:21:20.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630560,87.86136662286465,47.794117647058826,1610612751,75,66,2022-02-17T02:27:51Z,3910000,-11.0,62.0,1,right,MISS C. Thomas 6' driving floating Shot - blocked,"[1630560, 1629011]",1610612751.0,BKN,driving floating,,,Thomas,C. Thomas,,,,,,6.26,Missed,Robinson,1629011.0,,,,,,,,,,,,,,,,
425,PT03M40.00S,2022-02-17T02:21:20.9Z,3,REGULAR,block,,[],1629011,,,1610612751,75,66,2022-02-17T02:21:23Z,3920000,,,0,,M. Robinson BLOCK (2 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT03M38.00S,2022-02-17T02:21:22.9Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,75,66,2022-02-17T02:21:25Z,3930000,,,0,,J. Randle REBOUND (Off:0 Def:8),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,424.0,8.0,8.0,0.0,,,,,,,,,,,,
427,PT03M34.00S,2022-02-17T02:21:27.2Z,3,REGULAR,3pt,Jump Shot,[],202692,33.459264126149804,45.83333333333333,1610612752,75,66,2022-02-17T02:21:37Z,3940000,21.0,262.0,1,left,MISS A. Burks 26' 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,26.28,Missed,,,,,,,,,,,,,,,,,,
428,PT03M32.00S,2022-02-17T02:21:29.2Z,3,REGULAR,rebound,offensive,[],1630193,,,1610612752,75,66,2022-02-17T02:21:37Z,3950000,,,0,,I. Quickley REBOUND (Off:2 Def:2),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,427.0,4.0,2.0,2.0,,,,,,,,,,,,
429,PT03M27.00S,2022-02-17T02:21:35.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201949,,,1610612752,75,66,2022-02-17T02:21:48Z,3960000,,,0,,J. Johnson personal FOUL (3 PF) (Randle 2 FT),"[201949, 203944]",1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,1627962.0,,,,,,,,,3.0,0.0,Randle,203944.0,,,,,,,,
438,PT03M27.00S,2022-02-17T02:21:53.2Z,3,REGULAR,substitution,out,[],201949,,,1610612752,75,66,2022-02-17T02:22:19Z,3975000,,,0,,SUB out: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT03M27.00S,2022-02-17T02:21:53.2Z,3,REGULAR,substitution,in,[],201933,,,1610612752,75,66,2022-02-17T02:22:19Z,3977500,,,0,,SUB in: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT03M27.00S,2022-02-17T02:22:10.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203944,,,1610612752,76,66,2022-02-17T02:22:10Z,3980000,,,0,,J. Randle Free Throw 1 of 2 (23 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,Made,,,,,,,,,,,23.0,,,,,,,
440,PT03M27.00S,2022-02-17T02:22:35.0Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203944,,,1610612752,77,66,2022-02-17T02:22:35Z,3990000,,,0,,J. Randle Free Throw 2 of 2 (24 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,Made,,,,,,,,,,,24.0,,,,,,,
441,PT03M13.00S,2022-02-17T02:22:50.8Z,3,REGULAR,2pt,Jump Shot,[],200746,87.07293035479631,24.019607843137255,1610612751,77,68,2022-02-17T02:23:47Z,4000000,-130.0,69.0,1,right,L. Aldridge 14' turnaround Jump Shot (7 PTS),[200746],1610612751.0,BKN,turnaround,,,Aldridge,L. Aldridge,,,,,,14.71,Made,,,,,,,,,,,7.0,,,,,,,
442,PT03M00.00S,2022-02-17T02:23:02.6Z,3,REGULAR,3pt,Jump Shot,[],1630193,32.14520367936925,35.53921568627451,1610612752,80,68,2022-02-17T02:23:15Z,4010000,72.0,250.0,1,left,I. Quickley 26' 3PT step back (9 PTS),[1630193],1610612752.0,NYK,step back,,,Quickley,I. Quickley,,,,,,26.0,Made,,,,,,,,,,,9.0,,,,,,,
443,PT02M47.00S,2022-02-17T02:23:15.4Z,3,REGULAR,3pt,Jump Shot,[],201988,94.30026281208936,94.11764705882352,1610612751,80,71,2022-02-17T02:23:21Z,4020000,221.0,1.0,1,right,P. Mills 3PT  (8 PTS) (C. Thomas 1 AST),"[201988, 1630560]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,,22.06,Made,,,,,,,,,,,8.0,C. Thomas,1630560.0,1.0,,,,
445,PT02M33.00S,2022-02-17T02:23:33.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201933,,,1610612752,80,71,2022-02-17T02:24:24Z,4040000,,,0,,B. Griffin personal FOUL (1 PF) (Randle 2 FT),"[201933, 203944]",1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,1627541.0,,,,,,,,,1.0,0.0,Randle,203944.0,,,,,,,,
449,PT02M33.00S,2022-02-17T02:23:48.7Z,3,REGULAR,substitution,out,[],1628971,,,1610612752,80,71,2022-02-17T02:24:14Z,4055000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT02M33.00S,2022-02-17T02:23:48.7Z,3,REGULAR,substitution,in,[],1628975,,,1610612752,80,71,2022-02-17T02:24:14Z,4057500,,,0,,SUB in: J. Carter,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT02M33.00S,2022-02-17T02:24:04.5Z,3,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,80,71,2022-02-17T02:24:04Z,4060000,,,0,,MISS J. Randle Free Throw 1 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,Missed,,,,,,,,,,,,,,,,,,
448,PT02M33.00S,2022-02-17T02:24:04.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,80,71,2022-02-17T02:24:04Z,4070000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,447.0,,,,,,,,,,,,,,,
451,PT02M33.00S,2022-02-17T02:24:26.7Z,3,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,81,71,2022-02-17T02:24:26Z,4080000,,,0,,J. Randle Free Throw 2 of 2 (25 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,Made,,,,,,,,,,,25.0,,,,,,,
452,PT02M07.00S,2022-02-17T02:24:54.8Z,3,REGULAR,2pt,Jump Shot,[],200746,86.5473061760841,13.970588235294118,1610612751,81,71,2022-02-17T02:25:30Z,4090000,-180.0,74.0,1,right,MISS L. Aldridge 19' pullup bank Shot,[200746],1610612751.0,BKN,pullup bank,,,Aldridge,L. Aldridge,,,,,,19.47,Missed,,,,,,,,,,,,,,,,,,
453,PT02M05.00S,2022-02-17T02:24:56.8Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,81,71,2022-02-17T02:25:30Z,4100000,,,0,,J. Randle REBOUND (Off:0 Def:9),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,452.0,9.0,9.0,0.0,,,,,,,,,,,,
454,PT01M54.00S,2022-02-17T02:25:12.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201933,,,1610612752,81,71,2022-02-17T02:25:22Z,4110000,,,0,,B. Griffin personal FOUL (2 PF) (Randle 2 FT),"[201933, 203944]",1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,1162.0,,,,,,,,,2.0,0.0,Randle,203944.0,,,,,,,,
456,PT01M54.00S,2022-02-17T02:25:41.8Z,3,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,82,71,2022-02-17T02:25:41Z,4130000,,,0,,J. Randle Free Throw 1 of 2 (26 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,Made,,,,,,,,,,,26.0,,,,,,,
457,PT01M54.00S,2022-02-17T02:26:02.9Z,3,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,83,71,2022-02-17T02:26:02Z,4140000,,,0,,J. Randle Free Throw 2 of 2 (27 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,Made,,,,,,,,,,,27.0,,,,,,,
