actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
266,PT03M27.00S,2022-04-10T23:56:03.8Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630167,74.32654402102497,15.196078431372548,1610612752,38,39,2022-04-10T23:56:08Z,2640000,-174.0,189.0,1,right,MISS O. Toppin 25' 3PT,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,25.68,Missed,,,,,,,,,,,,,,,,,,
267,PT03M27.00S,2022-04-10T23:56:03.8Z,2,REGULAR,rebound,defensive,[],1628384,,,1610612761,38,39,2022-04-10T23:56:08Z,2650000,,,0,,O. Anunoby REBOUND (Off:0 Def:5),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,266.0,5.0,5.0,0.0,,,,,,,,,,,,,,
268,PT03M14.00S,2022-04-10T23:56:16.8Z,2,REGULAR,3pt,Jump Shot,[],1629139,28.728646517739815,25.98039215686275,1610612761,38,39,2022-04-10T23:56:21Z,2660000,120.0,218.0,1,left,MISS Y. Watanabe 24' 3PT,[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,24.85,Missed,,,,,,,,,,,,,,,,,,
269,PT03M12.00S,2022-04-10T23:56:18.8Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612752,38,39,2022-04-10T23:56:21Z,2670000,,,0,,O. Toppin REBOUND (Off:1 Def:4),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,268.0,5.0,4.0,1.0,,,,,,,,,,,,,,
270,PT02M52.00S,2022-04-10T23:56:39.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,82.21090670170827,39.950980392156865,1610612752,40,39,2022-04-11T00:01:31Z,2680000,-50.0,115.0,1,right,I. Quickley 12' driving floating Jump Shot (15 PTS) (O. Toppin 1 AST),"[1630193, 1630167]",1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,12.52,Made,,,,,,,15.0,O. Toppin,1630167.0,1.0,,,,,,,,
272,PT02M51.00S,2022-04-10T23:56:45.2Z,2,REGULAR,timeout,full,['team'],0,,,1610612761,40,39,2022-04-10T23:56:45Z,2700000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT02M51.00S,2022-04-10T23:56:45.3Z,2,REGULAR,substitution,out,[],201152,,,1610612761,40,39,2022-04-10T23:58:14Z,2710000,,,0,,SUB out: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
274,PT02M51.00S,2022-04-10T23:56:45.3Z,2,REGULAR,substitution,in,[],1630201,,,1610612761,40,39,2022-04-10T23:58:14Z,2720000,,,0,,SUB in: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,
275,PT02M40.00S,2022-04-10T23:58:24.5Z,2,REGULAR,3pt,Jump Shot,[],1628384,30.436925098554536,68.13725490196079,1610612761,40,39,2022-04-11T00:02:20Z,2730000,-91.0,234.0,1,left,MISS O. Anunoby 25' pullup 3PT,[1628384],1610612761.0,TOR,pullup,,,Anunoby,O. Anunoby,,,,,25.06,Missed,,,,,,,,,,,,,,,,,,
276,PT02M37.00S,2022-04-10T23:58:27.5Z,2,REGULAR,rebound,defensive,[],1630579,,,1610612752,40,39,2022-04-10T23:58:29Z,2740000,,,0,,J. Sims REBOUND (Off:3 Def:8),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,275.0,11.0,8.0,3.0,,,,,,,,,,,,,,
277,PT02M32.00S,2022-04-10T23:58:32.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630167,72.61826544021025,20.34313725490196,1610612752,43,39,2022-04-11T00:02:39Z,2750000,-148.0,205.0,1,right,O. Toppin 25' 3PT running (15 PTS) (E. Fournier 3 AST),"[1630167, 203095]",1610612752.0,NYK,running,,,Toppin,O. Toppin,,,,,25.29,Made,,,,,,,15.0,E. Fournier,203095.0,3.0,,,,,,,,
279,PT02M14.00S,2022-04-10T23:58:51.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629018,12.171484888304862,44.85294117647059,1610612761,43,39,2022-04-11T00:03:03Z,2770000,26.0,62.0,1,left,MISS G. Trent Jr. 6' pullup Shot,[1629018],1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,6.7,Missed,,,,,,,,,,,,,,,,,,
280,PT02M12.00S,2022-04-10T23:58:53.1Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612752,43,39,2022-04-10T23:58:54Z,2780000,,,0,,O. Toppin REBOUND (Off:1 Def:5),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,279.0,6.0,5.0,1.0,,,,,,,,,,,,,,
281,PT02M02.00S,2022-04-10T23:59:02.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,93.38042049934296,51.225490196078425,1610612752,45,39,2022-04-10T23:59:07Z,2790000,6.0,10.0,1,right,O. Toppin Layup (17 PTS) (I. Quickley 5 AST),"[1630167, 1630193]",1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,1.15,Made,,,,,,,17.0,I. Quickley,1630193.0,5.0,,,,,,,,
283,PT01M46.00S,2022-04-10T23:59:18.3Z,2,REGULAR,3pt,Jump Shot,[],1629139,23.209592641261498,11.519607843137255,1610612761,45,39,2022-04-10T23:59:28Z,2810000,192.0,166.0,1,left,MISS Y. Watanabe 25' 3PT,[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,25.39,Missed,,,,,,,,,,,,,,,,,,
284,PT01M45.00S,2022-04-10T23:59:20.2Z,2,REGULAR,rebound,offensive,[],203920,,,1610612761,45,39,2022-04-10T23:59:20Z,2820000,,,0,,K. Birch REBOUND (Off:1 Def:1),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,283.0,2.0,1.0,1.0,,,,,,,,,,,,,,
285,PT01M40.00S,2022-04-10T23:59:25.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203920,10.463206307490145,46.81372549019608,1610612761,45,41,2022-04-11T00:03:56Z,2830000,16.0,46.0,1,left,K. Birch floating Jump Shot (2 PTS) (Y. Watanabe 1 AST),"[203920, 1629139]",1610612761.0,TOR,floating,,,Birch,K. Birch,,,,,4.86,Made,,,,,,,2.0,Y. Watanabe,1629139.0,1.0,,,,,,,,
287,PT01M36.00S,2022-04-10T23:59:31.0Z,2,REGULAR,turnover,out-of-bounds,[],1630193,,,1610612752,45,41,2022-04-10T23:59:38Z,2850000,,,0,,I. Quickley bad pass out-of-bounds TURNOVER (3 TO),[1630193],1610612752.0,NYK,bad pass,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,3.0,,,101284.0,,,,
288,PT01M36.00S,2022-04-10T23:59:31.1Z,2,REGULAR,substitution,out,[],1629139,,,1610612761,45,41,2022-04-10T23:59:43Z,2860000,,,0,,SUB out: Y. Watanabe,[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,
289,PT01M36.00S,2022-04-10T23:59:31.1Z,2,REGULAR,substitution,in,[],1628449,,,1610612761,45,41,2022-04-10T23:59:43Z,2870000,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
290,PT01M24.00S,2022-04-10T23:59:59.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630201,19.530223390275953,50.245098039215684,1610612761,45,41,2022-04-11T00:02:31Z,2880000,-1.0,131.0,1,left,MISS M. Flynn 13' driving floating Shot,[1630201],1610612761.0,TOR,driving floating,,,Flynn,M. Flynn,,,,,13.11,Missed,,,,,,,,,,,,,,,,,,
291,PT01M22.00S,2022-04-11T00:00:01.9Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612752,45,41,2022-04-11T00:00:01Z,2890000,,,0,,O. Toppin REBOUND (Off:1 Def:6),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,290.0,7.0,6.0,1.0,,,,,,,,,,,,,,
292,PT01M22.00S,2022-04-11T00:00:02.6Z,2,REGULAR,turnover,lost ball,[],1630167,,,1610612752,45,41,2022-04-11T00:00:12Z,2900000,,,0,,O. Toppin lost ball TURNOVER (2 TO),"[1630167, 1630201]",1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,2.0,Flynn,1630201.0,,,,,
293,PT01M22.00S,2022-04-11T00:00:02.6Z,2,REGULAR,steal,,[],1630201,,,1610612761,45,41,2022-04-11T00:00:04Z,2910000,,,0,,M. Flynn STEAL (2 STL),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,
294,PT01M18.00S,2022-04-11T00:00:05.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628449,25.624178712220765,86.29748774509804,1610612761,45,41,2022-04-11T00:00:51Z,2920000,-181.0,188.0,1,left,MISS C. Boucher 26' 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,26.16,Missed,,,,,,,,,,,,,,,,,,
295,PT01M18.00S,2022-04-11T00:00:05.8Z,2,REGULAR,rebound,offensive,[],1628384,,,1610612761,45,41,2022-04-11T00:00:51Z,2930000,,,0,,O. Anunoby REBOUND (Off:1 Def:5),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,294.0,6.0,5.0,1.0,,,,,,,,,,,,,,
296,PT01M18.00S,2022-04-11T00:00:13.5Z,2,REGULAR,foul,personal,['2freethrow'],1630579,,,1610612761,45,41,2022-04-11T00:00:32Z,2940000,,,0,,J. Sims shooting personal FOUL (2 PF) (Anunoby 2 FT),"[1630579, 1628384]",1610612752.0,NYK,shooting,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,2005.0,2.0,0.0,Anunoby,1628384.0
298,PT01M18.00S,2022-04-11T00:00:32.7Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1628384,,,1610612761,45,42,2022-04-11T00:00:32Z,2960000,,,0,,O. Anunoby Free Throw 1 of 2 (1 PTS),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
299,PT01M18.00S,2022-04-11T00:00:45.0Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1628384,,,1610612761,45,43,2022-04-11T00:00:45Z,2970000,,,0,,O. Anunoby Free Throw 2 of 2 (2 PTS),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
300,PT00M58.50S,2022-04-11T00:01:05.9Z,2,REGULAR,3pt,Jump Shot,[],1630193,69.72733245729303,26.225490196078432,1610612752,45,43,2022-04-11T00:01:10Z,2980000,-119.0,232.0,1,right,MISS I. Quickley 26' 3PT,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,26.08,Missed,,,,,,,,,,,,,,,,,,
301,PT00M56.40S,2022-04-11T00:01:08.0Z,2,REGULAR,rebound,defensive,[],1628384,,,1610612761,45,43,2022-04-11T00:01:10Z,2990000,,,0,,O. Anunoby REBOUND (Off:1 Def:6),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,300.0,7.0,6.0,1.0,,,,,,,,,,,,,,
302,PT00M51.60S,2022-04-11T00:01:14.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629018,9.411957950065702,50.49019607843137,1610612761,45,45,2022-04-11T00:01:25Z,3000000,-2.0,36.0,1,left,G. Trent Jr. running Layup (13 PTS) (O. Anunoby 3 AST),"[1629018, 1628384]",1610612761.0,TOR,running,,,Trent Jr.,G. Trent Jr.,,,,,3.61,Made,,,,,,,13.0,O. Anunoby,1628384.0,3.0,,,,,,,,
304,PT00M35.40S,2022-04-11T00:01:34.5Z,2,REGULAR,3pt,Jump Shot,[],1630167,95.0886990801577,3.6764705882352944,1610612752,48,45,2022-04-11T00:01:39Z,3020000,-232.0,-6.0,1,right,O. Toppin 3PT  (20 PTS) (I. Quickley 6 AST),"[1630167, 1630193]",1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,23.17,Made,,,,,,,20.0,I. Quickley,1630193.0,6.0,,,,,,,,
306,PT00M24.20S,2022-04-11T00:01:51.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628449,5.601182654402102,48.03921568627451,1610612761,48,47,2022-04-11T00:01:55Z,3040000,10.0,0.0,1,left,C. Boucher driving Layup (11 PTS) (K. Birch 1 AST),"[1628449, 203920]",1610612761.0,TOR,driving,,,Boucher,C. Boucher,,,,,0.98,Made,,,,,,,11.0,K. Birch,203920.0,1.0,,,,,,,,
308,PT00M24.20S,2022-04-11T00:01:54.2Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630167,,,1610612761,48,47,2022-04-11T00:02:00Z,3060000,,,0,,O. Toppin shooting personal FOUL (1 PF) (Boucher 1 FT),"[1630167, 1628449]",1610612752.0,NYK,shooting,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,101284.0,1.0,0.0,Boucher,1628449.0
310,PT00M24.20S,2022-04-11T00:02:19.1Z,2,REGULAR,freethrow,1 of 1,[],1628449,,,1610612761,48,48,2022-04-11T00:02:19Z,3080000,,,0,,C. Boucher Free Throw 1 of 1 (12 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
311,PT00M04.30S,2022-04-11T00:02:44.1Z,2,REGULAR,foul,personal,[],1629018,,,1610612752,48,48,2022-04-11T00:02:49Z,3090000,,,0,,G. Trent Jr. personal FOUL (1 PF),"[1629018, 202692]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,2005.0,1.0,0.0,Burks,202692.0
313,PT00M02.40S,2022-04-11T00:03:03.0Z,2,REGULAR,3pt,Jump Shot,[],1630167,71.30420499342969,24.264705882352942,1610612752,51,48,2022-04-11T00:03:11Z,3110000,-129.0,217.0,1,right,O. Toppin 25' 3PT bank (23 PTS) (I. Quickley 7 AST),"[1630167, 1630193]",1610612752.0,NYK,bank,,,Toppin,O. Toppin,,,,,25.25,Made,,,,,,,23.0,I. Quickley,1630193.0,7.0,,,,,,,,
315,PT00M00.40S,2022-04-11T00:03:17.1Z,2,REGULAR,3pt,Jump Shot,[],1629018,63.15703022339028,14.460784313725492,1610612761,51,48,2022-04-11T00:07:53Z,3130000,178.0,541.0,1,left,MISS G. Trent Jr. 56' pullup 3PT,[1629018],1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,56.96,Missed,,,,,,,,,,,,,,,,,,
316,PT00M00.10S,2022-04-11T00:03:17.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,51,48,2022-04-11T00:03:43Z,3140000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,315.0,,,,,,,,,,,,,,,,,
317,PT00M00.00S,2022-04-11T00:03:24.0Z,2,REGULAR,period,end,[],0,,,1610612761,51,48,2022-04-11T00:03:24Z,3150000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2022-04-11T00:18:08.5Z,3,REGULAR,substitution,out,['startperiod'],1630201,,,1610612761,51,48,2022-04-11T00:18:34Z,3160000,,,0,,SUB out: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2022-04-11T00:18:08.5Z,3,REGULAR,substitution,out,['startperiod'],1628449,,,1610612761,51,48,2022-04-11T00:18:34Z,3170000,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2022-04-11T00:18:08.5Z,3,REGULAR,substitution,in,['startperiod'],1629717,,,1610612761,51,48,2022-04-11T00:18:34Z,3180000,,,0,,SUB in: A. Brooks,[1629717],1610612761.0,TOR,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2022-04-11T00:18:08.5Z,3,REGULAR,substitution,in,['startperiod'],1630567,,,1610612761,51,48,2022-04-11T00:18:34Z,3190000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2022-04-11T00:18:44.5Z,3,REGULAR,period,start,[],0,,,1610612761,51,48,2022-04-11T00:18:44Z,3200000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT11M44.00S,2022-04-11T00:18:58.9Z,3,REGULAR,turnover,bad pass,[],1628384,,,1610612761,51,48,2022-04-11T00:19:02Z,3210000,,,0,,O. Anunoby bad pass TURNOVER (3 TO),"[1628384, 203095]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,3.0,Fournier,203095.0,,,,,
324,PT11M44.00S,2022-04-11T00:18:58.9Z,3,REGULAR,steal,,[],203095,,,1610612752,51,48,2022-04-11T00:19:01Z,3220000,,,0,,E. Fournier STEAL (1 STL),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
325,PT11M22.00S,2022-04-11T00:19:21.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630193,25.312089356110377,82.35294117647058,1610612752,51,48,2022-04-11T00:20:27Z,3230000,-162.0,185.0,1,left,MISS I. Quickley 24' pullup 3PT,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,24.61,Missed,,,,,,,,,,,,,,,,,,
326,PT11M20.00S,2022-04-11T00:19:23.2Z,3,REGULAR,rebound,defensive,[],203920,,,1610612761,51,48,2022-04-11T00:19:25Z,3240000,,,0,,K. Birch REBOUND (Off:1 Def:2),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,325.0,3.0,2.0,1.0,,,,,,,,,,,,,,
327,PT11M13.00S,2022-04-11T00:19:31.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629018,81.42247043363994,50.49019607843137,1610612761,51,48,2022-04-11T00:20:55Z,3250000,2.0,122.0,1,right,MISS G. Trent Jr. 12' driving floating Shot,[1629018],1610612761.0,TOR,driving floating,,,Trent Jr.,G. Trent Jr.,,,,,12.21,Missed,,,,,,,,,,,,,,,,,,
328,PT11M08.00S,2022-04-11T00:19:36.0Z,3,REGULAR,rebound,offensive,[],203920,,,1610612761,51,48,2022-04-11T00:20:55Z,3260000,,,0,,K. Birch REBOUND (Off:2 Def:2),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,327.0,4.0,2.0,2.0,,,,,,,,,,,,,,
329,PT11M07.00S,2022-04-11T00:19:36.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628384,75.90341655716163,86.76470588235294,1610612761,51,48,2022-04-11T00:19:41Z,3270000,184.0,174.0,1,right,MISS O. Anunoby 25' 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,25.31,Missed,,,,,,,,,,,,,,,,,,
330,PT11M04.00S,2022-04-11T00:19:39.6Z,3,REGULAR,rebound,defensive,[],203095,,,1610612752,51,48,2022-04-11T00:19:41Z,3280000,,,0,,E. Fournier REBOUND (Off:0 Def:2),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,329.0,2.0,2.0,0.0,,,,,,,,,,,,,,
331,PT10M46.00S,2022-04-11T00:19:57.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630167,5.469776609724048,63.725490196078425,1610612752,51,48,2022-04-11T00:20:01Z,3290000,-69.0,-1.0,1,left,MISS O. Toppin 6' Jump Shot,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,6.86,Missed,,,,,,,,,,,,,,,,,,
332,PT10M44.00S,2022-04-11T00:19:59.7Z,3,REGULAR,rebound,defensive,[],203920,,,1610612761,51,48,2022-04-11T00:20:01Z,3300000,,,0,,K. Birch REBOUND (Off:2 Def:3),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,331.0,5.0,3.0,2.0,,,,,,,,,,,,,,
333,PT10M38.00S,2022-04-11T00:20:07.5Z,3,REGULAR,turnover,out-of-bounds,[],1630567,,,1610612761,51,48,2022-04-11T00:20:13Z,3310000,,,0,,S. Barnes bad pass out-of-bounds TURNOVER (1 TO),[1630567],1610612761.0,TOR,bad pass,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,1.0,,,2005.0,,,,
334,PT10M24.00S,2022-04-11T00:20:26.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203095,32.933639947437584,35.78431372549019,1610612752,51,48,2022-04-11T00:20:32Z,3320000,71.0,257.0,1,left,MISS E. Fournier 26' step back 3PT,[203095],1610612752.0,NYK,step back,,,Fournier,E. Fournier,,,,,26.68,Missed,,,,,,,,,,,,,,,,,,
335,PT10M21.00S,2022-04-11T00:20:29.9Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,51,48,2022-04-11T00:20:32Z,3330000,,,0,,S. Barnes REBOUND (Off:0 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,334.0,1.0,1.0,0.0,,,,,,,,,,,,,,
336,PT10M12.00S,2022-04-11T00:20:39.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203920,90.75229960578186,37.99019607843137,1610612761,51,50,2022-04-11T00:20:44Z,3340000,-60.0,34.0,1,right,K. Birch 6' Jump Shot (4 PTS) (S. Barnes 2 AST),"[203920, 1630567]",1610612761.0,TOR,,,,Birch,K. Birch,,,,,6.92,Made,,,,,,,4.0,S. Barnes,1630567.0,2.0,,,,,,,,
338,PT09M56.00S,2022-04-11T00:20:55.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630193,7.440867279894875,46.568627450980394,1610612752,53,50,2022-04-11T00:21:00Z,3360000,17.0,17.0,1,left,I. Quickley driving Layup (17 PTS),[1630193],1610612752.0,NYK,driving,,,Quickley,I. Quickley,,,,,2.45,Made,,,,,,,17.0,,,,,,,,,,,
339,PT09M36.00S,2022-04-11T00:21:14.0Z,3,REGULAR,2pt,Jump Shot,[],1629018,82.21090670170827,28.431372549019606,1610612761,53,52,2022-04-11T00:23:03Z,3370000,-108.0,115.0,1,right,G. Trent Jr. 15' pullup Jump Shot (15 PTS) (K. Birch 2 AST),"[1629018, 203920]",1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,15.74,Made,,,,,,,15.0,K. Birch,203920.0,2.0,,,,,,,,
341,PT09M15.00S,2022-04-11T00:21:35.8Z,3,REGULAR,3pt,Jump Shot,[],202692,31.225361366622867,33.57843137254902,1610612752,53,52,2022-04-11T00:21:41Z,3390000,82.0,241.0,1,left,MISS A. Burks 25' 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,25.46,Missed,,,,,,,,,,,,,,,,,,
342,PT09M13.00S,2022-04-11T00:21:37.8Z,3,REGULAR,rebound,offensive,[],202692,,,1610612752,53,52,2022-04-11T00:21:41Z,3400000,,,0,,A. Burks REBOUND (Off:2 Def:1),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,341.0,3.0,1.0,2.0,,,,,,,,,,,,,,
343,PT09M06.00S,2022-04-11T00:21:44.7Z,3,REGULAR,turnover,bad pass,[],202692,,,1610612752,53,52,2022-04-11T00:21:49Z,3410000,,,0,,A. Burks bad pass TURNOVER (2 TO),"[202692, 1628384]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,2.0,Anunoby,1628384.0,,,,,
344,PT09M06.00S,2022-04-11T00:21:44.7Z,3,REGULAR,steal,,[],1628384,,,1610612761,53,52,2022-04-11T00:21:46Z,3420000,,,0,,O. Anunoby STEAL (1 STL),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,
345,PT09M04.00S,2022-04-11T00:21:50.9Z,3,REGULAR,foul,personal,[],202692,,,1610612761,53,52,2022-04-11T00:22:00Z,3430000,,,0,,A. Burks take personal FOUL (3 PF),"[202692, 1629717]",1610612752.0,NYK,take,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,101284.0,3.0,0.0,Brooks,1629717.0
347,PT08M57.00S,2022-04-11T00:22:08.7Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1628384,94.30026281208936,88.72549019607843,1610612761,53,52,2022-04-11T00:22:15Z,3450000,194.0,1.0,1,right,MISS O. Anunoby 19' Jump Shot,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,19.36,Missed,,,,,,,,,,,,,,,,,,
348,PT08M56.00S,2022-04-11T00:22:10.2Z,3,REGULAR,rebound,offensive,[],1628384,,,1610612761,53,52,2022-04-11T00:22:10Z,3460000,,,0,,O. Anunoby REBOUND (Off:2 Def:6),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,347.0,8.0,6.0,2.0,,,,,,,,,,,,,,
349,PT08M54.00S,2022-04-11T00:22:11.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628384,94.03745072273325,50.0,1610612761,53,54,2022-04-11T00:22:18Z,3470000,0.0,4.0,1,right,O. Anunoby driving reverse Layup (4 PTS),[1628384],1610612761.0,TOR,driving reverse,,,Anunoby,O. Anunoby,,,,,0.35,Made,,,,,,,4.0,,,,,,,,,,,
350,PT08M42.00S,2022-04-11T00:22:27.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630193,6.521024967148489,55.88235294117647,1610612752,55,54,2022-04-11T00:25:32Z,3480000,-29.0,9.0,1,left,I. Quickley driving Layup (19 PTS),[1630193],1610612752.0,NYK,driving,,,Quickley,I. Quickley,,,,,3.07,Made,,,,,,,19.0,,,,,,,,,,,
351,PT08M42.00S,2022-04-11T00:22:31.0Z,3,REGULAR,foul,personal,['1freethrow'],1629717,,,1610612752,55,54,2022-04-11T00:22:36Z,3490000,,,0,,A. Brooks shooting personal FOUL (2 PF) (Quickley 1 FT),"[1629717, 1630193]",1610612761.0,TOR,shooting,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,2005.0,2.0,0.0,Quickley,1630193.0
353,PT08M42.00S,2022-04-11T00:22:54.1Z,3,REGULAR,freethrow,1 of 1,[],1630193,,,1610612752,56,54,2022-04-11T00:22:54Z,3510000,,,0,,I. Quickley Free Throw 1 of 1 (20 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,,,,,,,20.0,,,,,,,,,,,
