actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
271,PT03M25.00S,2022-02-01T01:29:58.1Z,2,REGULAR,stoppage,equipment issue,[],0,,,1610612758,50,37,2022-02-01T01:29:58Z,2530000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT03M13.00S,2022-02-01T01:30:39.7Z,2,REGULAR,3pt,Jump Shot,[],203090,9.149145860709593,3.9215686274509802,1610612758,50,37,2022-02-01T01:30:45Z,2540000,230.0,34.0,1,left,MISS M. Harkless 3PT,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,23.28,Missed,,,,,,,,,,,,,,,,,,
273,PT03M11.00S,2022-02-01T01:30:41.7Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,50,37,2022-02-01T01:30:45Z,2550000,,,0,,M. Robinson REBOUND (Off:3 Def:6),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,272.0,9.0,6.0,3.0,,,,,,,,
274,PT03M00.00S,2022-02-01T01:30:53.1Z,2,REGULAR,3pt,Jump Shot,[],1629628,93.24901445466492,3.6764705882352944,1610612752,50,37,2022-02-01T01:30:58Z,2560000,-232.0,11.0,1,right,MISS R. Barrett 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,23.19,Missed,,,,,,,,,,,,,,,,,,
275,PT02M58.00S,2022-02-01T01:30:55.1Z,2,REGULAR,rebound,defensive,[],1627745,,,1610612758,50,37,2022-02-01T01:30:58Z,2570000,,,0,,D. Jones REBOUND (Off:0 Def:3),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,274.0,3.0,3.0,0.0,,,,,,,,
276,PT02M47.00S,2022-02-01T01:31:05.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,18.2161629434954,47.549019607843135,1610612758,50,37,2022-02-01T01:31:10Z,2580000,12.0,119.0,1,left,MISS T. Haliburton 11' driving floating Shot,[1630169],1610612758.0,SAC,driving floating,,,Haliburton,T. Haliburton,,,,,11.93,Missed,,,,,,,,,,,,,,,,,,
277,PT02M46.00S,2022-02-01T01:31:06.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612752,50,37,2022-02-01T01:31:10Z,2590000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,276.0,,,,,,,,,,,
278,PT02M46.00S,2022-02-01T01:31:10.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,50,37,2022-02-01T01:31:10Z,2600000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT02M46.00S,2022-02-01T01:31:13.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,50,37,2022-02-01T01:31:13Z,2610000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT02M46.00S,2022-02-01T01:31:14.0Z,2,REGULAR,substitution,out,[],1629011,,,1610612752,50,37,2022-02-01T01:33:58Z,2620000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
281,PT02M46.00S,2022-02-01T01:31:14.0Z,2,REGULAR,substitution,out,[],203090,,,1610612752,50,37,2022-02-01T01:33:58Z,2630000,,,0,,SUB out: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,
282,PT02M46.00S,2022-02-01T01:31:14.0Z,2,REGULAR,substitution,in,[],201959,,,1610612752,50,37,2022-02-01T01:33:58Z,2640000,,,0,,SUB in: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,
283,PT02M46.00S,2022-02-01T01:31:14.0Z,2,REGULAR,substitution,in,[],1630558,,,1610612752,50,37,2022-02-01T01:33:58Z,2650000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
284,PT02M35.00S,2022-02-01T01:34:21.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,93.11760840998686,50.49019607843137,1610612752,50,37,2022-02-01T01:34:30Z,2660000,2.0,12.0,1,right,MISS R. Barrett driving Layup - blocked,"[1629628, 1627741]",1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,1.25,Missed,,,,,Hield,1627741.0,,,,,,,,,,,,
285,PT02M35.00S,2022-02-01T01:34:21.5Z,2,REGULAR,block,,[],1627741,,,1610612752,50,37,2022-02-01T01:34:50Z,2670000,,,0,,B. Hield BLOCK (1 BLK),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,
286,PT02M33.00S,2022-02-01T01:34:23.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612758,50,37,2022-02-01T01:34:30Z,2680000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,284.0,,,,,,,,,,,
287,PT02M33.00S,2022-02-01T01:34:28.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,50,37,2022-02-01T01:34:28Z,2690000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT02M26.00S,2022-02-01T01:34:36.6Z,2,REGULAR,3pt,Jump Shot,[],1627741,32.53942181340342,51.9607843137255,1610612758,50,37,2022-02-01T01:34:42Z,2700000,-10.0,253.0,1,left,MISS B. Hield 25' 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,25.36,Missed,,,,,,,,,,,,,,,,,,
289,PT02M24.00S,2022-02-01T01:34:38.6Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,50,37,2022-02-01T01:34:42Z,2710000,,,0,,J. Randle REBOUND (Off:0 Def:4),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,288.0,4.0,4.0,0.0,,,,,,,,
290,PT02M08.00S,2022-02-01T01:34:53.9Z,2,REGULAR,turnover,bad pass,[],203944,,,1610612752,50,37,2022-02-01T01:34:56Z,2720000,,,0,,J. Randle bad pass TURNOVER (3 TO),"[203944, 1627741]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,3.0,Hield,1627741.0,,,,,
291,PT02M08.00S,2022-02-01T01:34:53.9Z,2,REGULAR,steal,,[],1627741,,,1610612758,50,37,2022-02-01T01:34:55Z,2730000,,,0,,B. Hield STEAL (1 STL),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,
292,PT02M02.00S,2022-02-01T01:35:00.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627745,6.783837056504599,47.05882352941176,1610612758,50,37,2022-02-01T01:35:32Z,2740000,15.0,11.0,1,left,MISS D. Jones Layup,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,1.85,Missed,,,,,,,,,,,,,,,,,,
296,PT02M00.00S,2022-02-01T01:35:02.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612752,50,37,2022-02-01T01:35:32Z,2750000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,292.0,,,,,,,,,,,
293,PT01M57.00S,2022-02-01T01:35:28.2Z,2,REGULAR,jumpball,recovered,[],202689,,,1610612752,50,37,2022-02-01T01:35:28Z,2760000,,,0,,Jump Ball R. Barrett vs. D. Jones: Tip to K. Walker,"[202689, 1629628, 1627745]",1610612752.0,NYK,heldball,K. Walker,202689.0,Walker,K. Walker,Barrett,1629628.0,Jones,1627745.0,,,,,,,,,,,,,,,,,,,,
297,PT01M51.00S,2022-02-01T01:35:33.6Z,2,REGULAR,2pt,Jump Shot,[],201959,83.919185282523,70.83333333333334,1610612752,50,37,2022-02-01T01:35:40Z,2790000,104.0,99.0,1,right,MISS T. Gibson 14' Jump Shot,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,14.35,Missed,,,,,,,,,,,,,,,,,,
298,PT01M49.00S,2022-02-01T01:35:35.6Z,2,REGULAR,rebound,defensive,[],1627745,,,1610612758,50,37,2022-02-01T01:35:40Z,2800000,,,0,,D. Jones REBOUND (Off:0 Def:4),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,297.0,4.0,4.0,0.0,,,,,,,,
299,PT01M40.00S,2022-02-01T01:35:45.3Z,2,REGULAR,3pt,Jump Shot,[],203084,30.436925098554536,68.62745098039215,1610612758,50,37,2022-02-01T01:35:49Z,2810000,-93.0,234.0,1,left,MISS H. Barnes 25' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,25.15,Missed,,,,,,,,,,,,,,,,,,
300,PT01M38.00S,2022-02-01T01:35:47.3Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,50,37,2022-02-01T01:35:49Z,2820000,,,0,,J. Randle REBOUND (Off:0 Def:5),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,299.0,5.0,5.0,0.0,,,,,,,,
301,PT01M31.00S,2022-02-01T01:35:54.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203944,93.24901445466492,46.568627450980394,1610612752,50,37,2022-02-01T01:36:00Z,2830000,-17.0,11.0,1,right,MISS J. Randle driving Layup,[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,2.04,Missed,,,,,,,,,,,,,,,,,,
302,PT01M29.00S,2022-02-01T01:35:56.6Z,2,REGULAR,rebound,defensive,[],203084,,,1610612758,50,37,2022-02-01T01:36:00Z,2840000,,,0,,H. Barnes REBOUND (Off:0 Def:2),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,301.0,2.0,2.0,0.0,,,,,,,,
303,PT01M26.00S,2022-02-01T01:35:59.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630169,5.863994743758213,52.20588235294118,1610612758,50,39,2022-02-01T01:37:20Z,2850000,-11.0,3.0,1,left,T. Haliburton running reverse Layup (9 PTS),[1630169],1610612758.0,SAC,running reverse,,,Haliburton,T. Haliburton,,,,,1.13,Made,9.0,,,,,,,,,,,,,,,,,
305,PT01M12.00S,2022-02-01T01:36:13.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203095,93.64323258869908,53.18627450980392,1610612752,52,39,2022-02-01T01:36:16Z,2870000,16.0,7.0,1,right,E. Fournier driving Layup (18 PTS),[203095],1610612752.0,NYK,driving,,,Fournier,E. Fournier,,,,,1.75,Made,18.0,,,,,,,,,,,,,,,,,
306,PT01M06.00S,2022-02-01T01:36:19.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,9.543363994743759,5.147058823529411,1610612758,52,39,2022-02-01T01:36:29Z,2880000,224.0,37.0,1,left,MISS B. Hield 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,22.74,Missed,,,,,,,,,,,,,,,,,,
307,PT01M04.00S,2022-02-01T01:36:21.6Z,2,REGULAR,rebound,defensive,[],202689,,,1610612752,52,39,2022-02-01T01:36:29Z,2890000,,,0,,K. Walker REBOUND (Off:0 Def:2),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,306.0,2.0,2.0,0.0,,,,,,,,
308,PT00M44.80S,2022-02-01T01:36:41.2Z,2,REGULAR,3pt,Jump Shot,[],1629628,74.06373193166885,17.647058823529413,1610612752,52,39,2022-02-01T01:36:47Z,2900000,-162.0,191.0,1,right,MISS R. Barrett 25' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,25.05,Missed,,,,,,,,,,,,,,,,,,
309,PT00M42.40S,2022-02-01T01:36:43.6Z,2,REGULAR,rebound,offensive,[],203944,,,1610612752,52,39,2022-02-01T01:36:47Z,2910000,,,0,,J. Randle REBOUND (Off:1 Def:5),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,308.0,6.0,5.0,1.0,,,,,,,,
310,PT00M41.50S,2022-02-01T01:36:45.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203944,93.77463863337714,47.30392156862745,1610612752,54,39,2022-02-01T01:40:08Z,2920000,-13.0,6.0,1,right,J. Randle putback Layup (7 PTS),[203944],1610612752.0,NYK,putback,,,Randle,J. Randle,,,,,1.48,Made,7.0,,,,,,,,,,,,,,,,,
311,PT00M34.50S,2022-02-01T01:36:55.4Z,2,REGULAR,3pt,Jump Shot,[],1630558,28.991458607095925,24.264705882352942,1610612758,54,39,2022-02-01T01:37:00Z,2930000,129.0,220.0,1,left,MISS D. Mitchell 25' 3PT,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,25.49,Missed,,,,,,,,,,,,,,,,,,
312,PT00M32.20S,2022-02-01T01:36:57.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,54,39,2022-02-01T01:37:00Z,2940000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,311.0,,,,,,,,,,,
313,PT00M32.20S,2022-02-01T01:37:01.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,54,39,2022-02-01T01:37:01Z,2950000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT00M24.00S,2022-02-01T01:37:24.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1627745,6.389618922470433,51.225490196078425,1610612758,54,41,2022-02-01T01:37:29Z,2960000,-6.0,8.0,1,left,D. Jones driving DUNK (4 PTS) (T. Haliburton 5 AST),"[1627745, 1630169]",1610612758.0,SAC,driving,,,Jones,D. Jones,,,,,0.97,Made,4.0,T. Haliburton,1630169.0,5.0,,,,,,,,,,,,,,
316,PT00M01.20S,2022-02-01T01:37:51.1Z,2,REGULAR,3pt,Jump Shot,[],203095,76.42904073587385,12.990196078431374,1610612752,54,41,2022-02-01T01:37:56Z,2980000,-185.0,169.0,1,right,MISS E. Fournier 25' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,25.06,Missed,,,,,,,,,,,,,,,,,,
317,PT00M01.20S,2022-02-01T01:37:51.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,54,41,2022-02-01T01:37:56Z,2990000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,316.0,,,,,,,,,,,
318,PT00M00.00S,2022-02-01T01:37:56.0Z,2,REGULAR,period,end,[],0,,,1610612752,54,41,2022-02-01T01:37:56Z,3000000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2022-02-01T01:52:29.8Z,3,REGULAR,substitution,out,['startperiod'],201959,,,1610612752,54,41,2022-02-01T01:53:23Z,3010000,,,0,,SUB out: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2022-02-01T01:52:29.8Z,3,REGULAR,substitution,out,['startperiod'],1627741,,,1610612752,54,41,2022-02-01T01:53:23Z,3020000,,,0,,SUB out: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2022-02-01T01:52:29.8Z,3,REGULAR,substitution,out,['startperiod'],1627745,,,1610612752,54,41,2022-02-01T01:53:23Z,3030000,,,0,,SUB out: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2022-02-01T01:52:29.8Z,3,REGULAR,substitution,in,['startperiod'],1629011,,,1610612752,54,41,2022-02-01T01:53:23Z,3040000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2022-02-01T01:52:29.8Z,3,REGULAR,substitution,in,['startperiod'],203090,,,1610612752,54,41,2022-02-01T01:53:23Z,3050000,,,0,,SUB in: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2022-02-01T01:52:29.8Z,3,REGULAR,substitution,in,['startperiod'],1626158,,,1610612752,54,41,2022-02-01T01:53:23Z,3060000,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2022-02-01T01:53:28.3Z,3,REGULAR,period,start,[],0,,,1610612752,54,41,2022-02-01T01:53:28Z,3070000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT11M42.00S,2022-02-01T01:53:48.9Z,3,REGULAR,foul,personal,[],203084,,,1610612752,54,41,2022-02-01T01:53:54Z,3080000,,,0,,H. Barnes personal FOUL (1 PF),"[203084, 1629011]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,202027.0,1.0,0.0,Robinson,1629011.0
328,PT11M34.00S,2022-02-01T01:54:12.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,5.995400788436268,49.754901960784316,1610612752,56,41,2022-02-01T01:54:19Z,3100000,1.0,4.0,1,left,R. Barrett driving Layup (5 PTS) (M. Robinson 1 AST),"[1629628, 1629011]",1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,0.41,Made,5.0,M. Robinson,1629011.0,1.0,,,,,,,,,,,,,,
329,PT11M13.00S,2022-02-01T01:54:33.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626158,94.82588699080158,54.65686274509803,1610612758,56,43,2022-02-01T01:55:55Z,3110000,23.0,-4.0,1,right,R. Holmes floating Jump Shot (5 PTS) (H. Barnes 2 AST),"[1626158, 203084]",1610612758.0,SAC,floating,,,Holmes,R. Holmes,,,,,2.36,Made,5.0,H. Barnes,203084.0,2.0,,,,,,,,,,,,,,
331,PT10M57.00S,2022-02-01T01:54:52.0Z,3,REGULAR,foul,offensive,[],1629011,,,1610612752,56,43,2022-02-01T01:54:58Z,3130000,,,0,,M. Robinson offensive FOUL (2 PF),"[1629011, 1630558]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,202027.0,2.0,0.0,Mitchell,1630558.0
333,PT10M57.00S,2022-02-01T01:54:52.0Z,3,REGULAR,turnover,offensive foul,[],1629011,,,1610612752,56,43,2022-02-01T01:54:52Z,3150000,,,0,,M. Robinson offensive foul TURNOVER (1 TO),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,1.0,,,202027.0,,,,
334,PT10M45.00S,2022-02-01T01:55:15.1Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630558,74.45795006570303,57.35294117647059,1610612758,56,43,2022-02-01T01:55:19Z,3160000,37.0,188.0,1,right,MISS D. Mitchell 19' step back Shot,[1630558],1610612758.0,SAC,step back,,,Mitchell,D. Mitchell,,,,,19.12,Missed,,,,,,,,,,,,,,,,,,
335,PT10M43.00S,2022-02-01T01:55:17.1Z,3,REGULAR,rebound,defensive,[],202689,,,1610612752,56,43,2022-02-01T01:55:19Z,3170000,,,0,,K. Walker REBOUND (Off:0 Def:3),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,334.0,3.0,3.0,0.0,,,,,,,,
336,PT10M37.00S,2022-02-01T01:55:22.5Z,3,REGULAR,2pt,Jump Shot,[],203944,6.783837056504599,68.38235294117648,1610612752,56,43,2022-02-01T01:55:29Z,3180000,-92.0,11.0,1,left,MISS J. Randle 9' turnaround Shot,[203944],1610612752.0,NYK,turnaround,,,Randle,J. Randle,,,,,9.26,Missed,,,,,,,,,,,,,,,,,,
337,PT10M35.00S,2022-02-01T01:55:24.5Z,3,REGULAR,rebound,defensive,[],1626158,,,1610612758,56,43,2022-02-01T01:55:29Z,3190000,,,0,,R. Holmes REBOUND (Off:0 Def:5),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,336.0,5.0,5.0,0.0,,,,,,,,
338,PT10M28.00S,2022-02-01T01:55:34.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,93.51182654402102,46.81372549019608,1610612758,56,43,2022-02-01T01:55:46Z,3200000,-16.0,8.0,1,right,MISS D. Mitchell driving Layup - blocked,"[1630558, 1629011]",1610612758.0,SAC,driving,,,Mitchell,D. Mitchell,,,,,1.8,Missed,,,,,Robinson,1629011.0,,,,,,,,,,,,
339,PT10M28.00S,2022-02-01T01:55:34.8Z,3,REGULAR,block,,[],1629011,,,1610612758,56,43,2022-02-01T01:55:38Z,3210000,,,0,,M. Robinson BLOCK (1 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
340,PT10M26.00S,2022-02-01T01:55:36.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,56,43,2022-02-01T01:55:46Z,3220000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,338.0,,,,,,,,,,,
341,PT10M26.00S,2022-02-01T01:55:40.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,56,43,2022-02-01T01:55:40Z,3230000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT10M17.00S,2022-02-01T01:56:00.8Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630169,74.32654402102497,32.1078431372549,1610612758,56,45,2022-02-01T01:57:53Z,3240000,-89.0,189.0,1,right,T. Haliburton 20' pullup Jump Shot (11 PTS) (D. Mitchell 2 AST),"[1630169, 1630558]",1610612758.0,SAC,pullup,,,Haliburton,T. Haliburton,,,,,20.89,Made,11.0,D. Mitchell,1630558.0,2.0,,,,,,,,,,,,,,
344,PT09M57.00S,2022-02-01T01:56:19.7Z,3,REGULAR,3pt,Jump Shot,[],203095,24.917871222076215,84.06862745098039,1610612752,56,45,2022-02-01T01:56:25Z,3260000,-170.0,182.0,1,left,MISS E. Fournier 24' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,24.9,Missed,,,,,,,,,,,,,,,,,,
345,PT09M55.00S,2022-02-01T01:56:21.7Z,3,REGULAR,rebound,defensive,[],203090,,,1610612758,56,45,2022-02-01T01:56:25Z,3270000,,,0,,M. Harkless REBOUND (Off:0 Def:1),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,344.0,1.0,1.0,0.0,,,,,,,,
347,PT09M43.00S,2022-02-01T01:56:34.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626158,82.47371879106439,49.01960784313725,1610612758,56,45,2022-02-01T01:56:40Z,3280000,-5.0,112.0,1,right,MISS R. Holmes 11' floating Shot,[1626158],1610612758.0,SAC,floating,,,Holmes,R. Holmes,,,,,11.23,Missed,,,,,,,,,,,,,,,,,,
348,PT09M41.00S,2022-02-01T01:56:36.4Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,56,45,2022-02-01T01:56:40Z,3290000,,,0,,M. Robinson REBOUND (Off:3 Def:7),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,347.0,10.0,7.0,3.0,,,,,,,,
349,PT09M32.00S,2022-02-01T01:56:46.7Z,3,REGULAR,turnover,lost ball,[],1629628,,,1610612752,56,45,2022-02-01T01:56:53Z,3300000,,,0,,R. Barrett lost ball TURNOVER (2 TO),"[1629628, 1626158]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,2.0,Holmes,1626158.0,,,,,
350,PT09M32.00S,2022-02-01T01:56:46.7Z,3,REGULAR,steal,,[],1626158,,,1610612758,56,45,2022-02-01T01:56:48Z,3310000,,,0,,R. Holmes STEAL (1 STL),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,
351,PT09M31.00S,2022-02-01T01:56:51.2Z,3,REGULAR,foul,personal,[],1629628,,,1610612758,56,45,2022-02-01T01:58:54Z,3320000,,,0,,R. Barrett take personal FOUL (1 PF),"[1629628, 1626158]",1610612752.0,NYK,take,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,202027.0,1.0,0.0,Holmes,1626158.0
353,PT09M14.00S,2022-02-01T01:57:16.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630169,66.3107752956636,73.77450980392157,1610612758,56,45,2022-02-01T01:57:22Z,3340000,119.0,264.0,1,right,MISS T. Haliburton 28' 3PT,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,28.97,Missed,,,,,,,,,,,,,,,,,,
354,PT09M12.00S,2022-02-01T01:57:18.2Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612752,56,45,2022-02-01T01:57:22Z,3350000,,,0,,R. Barrett REBOUND (Off:0 Def:2),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,353.0,2.0,2.0,0.0,,,,,,,,
355,PT09M01.00S,2022-02-01T01:57:29.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,6.915243101182654,53.18627450980392,1610612752,58,45,2022-02-01T01:57:33Z,3360000,-16.0,13.0,1,left,J. Randle driving Layup (9 PTS),[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,2.02,Made,9.0,,,,,,,,,,,,,,,,,
356,PT08M44.00S,2022-02-01T01:57:45.6Z,3,REGULAR,3pt,Jump Shot,[],1630558,72.09264126149803,22.30392156862745,1610612758,58,45,2022-02-01T01:57:51Z,3370000,-138.0,210.0,1,right,MISS D. Mitchell 25' 3PT,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,25.14,Missed,,,,,,,,,,,,,,,,,,
357,PT08M42.00S,2022-02-01T01:57:47.6Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612752,58,45,2022-02-01T01:57:51Z,3380000,,,0,,R. Barrett REBOUND (Off:0 Def:3),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,356.0,3.0,3.0,0.0,,,,,,,,
358,PT08M36.00S,2022-02-01T01:57:56.2Z,3,REGULAR,turnover,out-of-bounds,[],202689,,,1610612752,58,45,2022-02-01T01:58:00Z,3390000,,,0,,K. Walker lost ball out-of-bounds TURNOVER (1 TO),[202689],1610612752.0,NYK,lost ball,,,Walker,K. Walker,,,,,,,,,,,,,,,,,1.0,,,204058.0,,,,
