actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,jumpBallRecoverdPersonId,playerName,playerNameI,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,value
544,PT10M52.00S,2022-02-03T02:33:54.2Z,4,REGULAR,3pt,Jump Shot,[],1630217,30.56833114323259,30.392156862745097,1610612763,81,94,2022-02-03T02:33:59Z,5110000,98.0,235.0,1,left,MISS D. Bane 25' 3PT,[1630217],1610612763.0,MEM,,,,,,,,Bane,D. Bane,25.44,Missed,,,,,,,,,,,,,,,,,,,
545,PT10M50.00S,2022-02-03T02:33:56.2Z,4,REGULAR,rebound,defensive,[],203457,,,1610612752,81,94,2022-02-03T02:33:59Z,5120000,,,0,,N. Noel REBOUND (Off:1 Def:1),[203457],1610612752.0,NYK,,,,,,,,Noel,N. Noel,,,,,544.0,2.0,1.0,1.0,,,,,,,,,,,,,
546,PT10M42.00S,2022-02-03T02:34:03.9Z,4,REGULAR,3pt,Jump Shot,[],1629656,92.85479632063075,4.411764705882353,1610612752,81,94,2022-02-03T02:34:08Z,5130000,-228.0,15.0,1,right,MISS Q. Grimes 3PT,[1629656],1610612752.0,NYK,,,,,,,,Grimes,Q. Grimes,22.84,Missed,,,,,,,,,,,,,,,,,,,
547,PT10M40.00S,2022-02-03T02:34:05.9Z,4,REGULAR,rebound,defensive,[],1629634,,,1610612763,81,94,2022-02-03T02:34:08Z,5140000,,,0,,B. Clarke REBOUND (Off:1 Def:4),[1629634],1610612763.0,MEM,,,,,,,,Clarke,B. Clarke,,,,,546.0,5.0,4.0,1.0,,,,,,,,,,,,,
548,PT10M34.00S,2022-02-03T02:34:17.6Z,4,REGULAR,foul,personal,[],1630193,,,1610612763,81,94,2022-02-03T02:34:27Z,5150000,,,0,,I. Quickley personal FOUL (3 PF),"[1630193, 1630217]",1610612752.0,NYK,,,,,,,,Quickley,I. Quickley,,,,,,,,,2882.0,3.0,0.0,Bane,1630217.0,,,,,,,,
550,PT10M28.00S,2022-02-03T02:34:41.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626145,8.492115637319317,55.63725490196079,1610612763,81,94,2022-02-03T02:34:45Z,5170000,-28.0,27.0,1,left,MISS T. Jones driving Layup,[1626145],1610612763.0,MEM,driving,,,,,,,Jones,T. Jones,3.92,Missed,,,,,,,,,,,,,,,,,,,
551,PT10M26.00S,2022-02-03T02:34:43.1Z,4,REGULAR,rebound,defensive,[],1630167,,,1610612752,81,94,2022-02-03T02:34:45Z,5180000,,,0,,O. Toppin REBOUND (Off:0 Def:6),[1630167],1610612752.0,NYK,,,,,,,,Toppin,O. Toppin,,,,,550.0,6.0,6.0,0.0,,,,,,,,,,,,,
552,PT10M14.00S,2022-02-03T02:34:55.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630167,94.1688567674113,54.90196078431373,1610612752,81,94,2022-02-03T02:35:05Z,5190000,25.0,2.0,1,right,MISS O. Toppin turnaround Hook,[1630167],1610612752.0,NYK,turnaround,,,,,,,Toppin,O. Toppin,2.46,Missed,,,,,,,,,,,,,,,,,,,
553,PT10M12.00S,2022-02-03T02:34:57.5Z,4,REGULAR,rebound,defensive,[],1629634,,,1610612763,81,94,2022-02-03T02:35:05Z,5200000,,,0,,B. Clarke REBOUND (Off:1 Def:5),[1629634],1610612763.0,MEM,,,,,,,,Clarke,B. Clarke,,,,,552.0,6.0,5.0,1.0,,,,,,,,,,,,,
554,PT09M52.00S,2022-02-03T02:35:17.2Z,4,REGULAR,turnover,lost ball,[],1630217,,,1610612763,81,94,2022-02-03T02:35:22Z,5210000,,,0,,D. Bane lost ball TURNOVER (2 TO),"[1630217, 203457]",1610612763.0,MEM,,,,,,,,Bane,D. Bane,,,,,,,,,,,,,,,2.0,Noel,203457.0,,,,
555,PT09M52.00S,2022-02-03T02:35:17.2Z,4,REGULAR,steal,,[],203457,,,1610612752,81,94,2022-02-03T02:35:18Z,5220000,,,0,,N. Noel STEAL (1 STL),[203457],1610612752.0,NYK,,,,,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,
556,PT09M49.00S,2022-02-03T02:35:20.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629656,92.9862023653088,49.754901960784316,1610612752,83,94,2022-02-03T02:35:28Z,5230000,-1.0,13.0,1,right,Q. Grimes running DUNK (4 PTS),[1629656],1610612752.0,NYK,running,,,,,,,Grimes,Q. Grimes,1.35,Made,,,,,,,,,,,,4.0,,,,,,,
557,PT09M47.00S,2022-02-03T02:35:37.0Z,4,REGULAR,stoppage,other,[],0,,,1610612763,83,94,2022-02-03T02:35:50Z,5240000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT09M34.00S,2022-02-03T02:36:13.5Z,4,REGULAR,foul,personal,['2freethrow'],203457,,,1610612763,83,94,2022-02-03T02:36:43Z,5250000,,,0,,N. Noel shooting personal FOUL (3 PF) (Jackson Jr. 2 FT),"[203457, 1628991]",1610612752.0,NYK,shooting,,,,,,,Noel,N. Noel,,,,,,,,,202037.0,3.0,0.0,Jackson Jr.,1628991.0,,,,,,,,
560,PT09M34.00S,2022-02-03T02:36:56.5Z,4,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,83,94,2022-02-03T02:36:56Z,5270000,,,0,,MISS J. Jackson Jr. Free Throw 1 of 2,[1628991],1610612763.0,MEM,,,,,,,,Jackson Jr.,J. Jackson Jr.,,Missed,,,,,,,,,,,,,,,,,,,
561,PT09M34.00S,2022-02-03T02:36:56.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,83,94,2022-02-03T02:36:56Z,5280000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,560.0,,,,,,,,,,,,,,,,
562,PT09M34.00S,2022-02-03T02:37:13.7Z,4,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,83,95,2022-02-03T02:37:13Z,5290000,,,0,,J. Jackson Jr. Free Throw 2 of 2 (18 PTS),[1628991],1610612763.0,MEM,,,,,,,,Jackson Jr.,J. Jackson Jr.,,Made,,,,,,,,,,,,18.0,,,,,,,
563,PT09M26.00S,2022-02-03T02:37:24.6Z,4,REGULAR,3pt,Jump Shot,[],1630193,69.07030223390277,64.95098039215686,1610612752,86,95,2022-02-03T02:37:39Z,5300000,75.0,238.0,1,right,I. Quickley 24' 3PT  (5 PTS) (O. Toppin 1 AST),"[1630193, 1630167]",1610612752.0,NYK,,,,,,,,Quickley,I. Quickley,24.97,Made,,,,,,,,,,,,5.0,,,,O. Toppin,1630167.0,1.0,
565,PT09M26.00S,2022-02-03T02:37:28.8Z,4,REGULAR,foul,personal,['1freethrow'],1629723,,,1610612752,86,95,2022-02-03T02:37:50Z,5320000,,,0,,J. Konchar shooting personal FOUL (1 PF) (Quickley 1 FT),"[1629723, 1630193]",1610612763.0,MEM,shooting,,,,,,,Konchar,J. Konchar,,,,,,,,,2882.0,1.0,0.0,Quickley,1630193.0,,,,,,,,
567,PT09M26.00S,2022-02-03T02:37:57.2Z,4,REGULAR,freethrow,1 of 1,[],1630193,,,1610612752,87,95,2022-02-03T02:37:57Z,5340000,,,0,,I. Quickley Free Throw 1 of 1 (6 PTS),[1630193],1610612752.0,NYK,,,,,,,,Quickley,I. Quickley,,Made,,,,,,,,,,,,6.0,,,,,,,
568,PT09M12.00S,2022-02-03T02:38:13.1Z,4,REGULAR,3pt,Jump Shot,[],1628991,31.750985545335087,29.65686274509804,1610612763,87,95,2022-02-03T02:38:18Z,5350000,102.0,246.0,1,left,MISS J. Jackson Jr. 26' 3PT,[1628991],1610612763.0,MEM,,,,,,,,Jackson Jr.,J. Jackson Jr.,26.62,Missed,,,,,,,,,,,,,,,,,,,
569,PT09M10.00S,2022-02-03T02:38:15.1Z,4,REGULAR,rebound,defensive,[],1629656,,,1610612752,87,95,2022-02-03T02:38:18Z,5360000,,,0,,Q. Grimes REBOUND (Off:0 Def:2),[1629656],1610612752.0,NYK,,,,,,,,Grimes,Q. Grimes,,,,,568.0,2.0,2.0,0.0,,,,,,,,,,,,,
570,PT09M05.00S,2022-02-03T02:38:20.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630193,68.15045992115637,72.79411764705883,1610612752,90,95,2022-02-03T02:39:04Z,5370000,114.0,247.0,1,right,I. Quickley 27' 3PT pullup (9 PTS),[1630193],1610612752.0,NYK,pullup,,,,,,,Quickley,I. Quickley,27.19,Made,,,,,,,,,,,,9.0,,,,,,,
571,PT09M03.00S,2022-02-03T02:38:26.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612763,90,95,2022-02-03T02:38:26Z,5380000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT09M03.00S,2022-02-03T02:38:26.8Z,4,REGULAR,substitution,out,[],1629723,,,1610612763,90,95,2022-02-03T02:41:16Z,5390000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,
573,PT09M03.00S,2022-02-03T02:38:26.8Z,4,REGULAR,substitution,out,[],1626145,,,1610612763,90,95,2022-02-03T02:41:16Z,5400000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,
574,PT09M03.00S,2022-02-03T02:38:26.8Z,4,REGULAR,substitution,in,[],1630533,,,1610612763,90,95,2022-02-03T02:41:16Z,5410000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,
575,PT09M03.00S,2022-02-03T02:38:26.8Z,4,REGULAR,substitution,in,[],1629630,,,1610612763,90,95,2022-02-03T02:41:16Z,5420000,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,
576,PT08M42.00S,2022-02-03T02:42:14.5Z,4,REGULAR,turnover,lost ball,[],1629630,,,1610612763,90,95,2022-02-03T02:42:19Z,5430000,,,0,,J. Morant lost ball TURNOVER (2 TO),"[1629630, 1629656]",1610612763.0,MEM,,,,,,,,Morant,J. Morant,,,,,,,,,,,,,,,2.0,Grimes,1629656.0,,,,
577,PT08M42.00S,2022-02-03T02:42:14.5Z,4,REGULAR,steal,,[],1629656,,,1610612752,90,95,2022-02-03T02:42:16Z,5440000,,,0,,Q. Grimes STEAL (2 STL),[1629656],1610612752.0,NYK,,,,,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,
578,PT08M40.00S,2022-02-03T02:42:20.1Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630193,92.85479632063075,57.35294117647059,1610612752,90,95,2022-02-03T02:42:57Z,5450000,37.0,15.0,1,right,MISS I. Quickley running Layup - blocked,"[1630193, 1630217]",1610612752.0,NYK,running,,,,,,,Quickley,I. Quickley,3.96,Missed,Bane,1630217.0,,,,,,,,,,,,,,,,,
579,PT08M40.00S,2022-02-03T02:42:20.1Z,4,REGULAR,block,,[],1630217,,,1610612752,90,95,2022-02-03T02:42:23Z,5460000,,,0,,D. Bane BLOCK (2 BLK),[1630217],1610612763.0,MEM,,,,,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,
580,PT08M39.00S,2022-02-03T02:42:21.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612763,90,95,2022-02-03T02:42:35Z,5470000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,578.0,,,,,,,,,,,,,,,,
581,PT08M37.00S,2022-02-03T02:42:43.1Z,4,REGULAR,stoppage,equipment issue,[],0,,,1610612763,90,95,2022-02-03T02:42:43Z,5480000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT08M26.00S,2022-02-03T02:43:14.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,11.777266754270697,38.23529411764706,1610612763,90,95,2022-02-03T02:43:29Z,5490000,59.0,58.0,1,left,MISS J. Morant 8' driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,,,,,Morant,J. Morant,8.27,Missed,,,,,,,,,,,,,,,,,,,
583,PT08M25.00S,2022-02-03T02:43:15.6Z,4,REGULAR,rebound,offensive,[],1629634,,,1610612763,90,95,2022-02-03T02:43:38Z,5500000,,,0,,B. Clarke REBOUND (Off:2 Def:5),[1629634],1610612763.0,MEM,,,,,,,,Clarke,B. Clarke,,,,,582.0,7.0,5.0,2.0,,,,,,,,,,,,,
584,PT08M23.00S,2022-02-03T02:43:23.2Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629634,5.590000152587891,50.0,1610612763,90,97,2022-02-03T02:44:04Z,5510000,0.0,0.0,1,left,B. Clarke tip Layup (10 PTS),[1629634],1610612763.0,MEM,tip,,,,,,,Clarke,B. Clarke,0.0,Made,,,,,,,,,,,,10.0,,,,,,,
585,PT08M06.00S,2022-02-03T02:43:34.0Z,4,REGULAR,turnover,lost ball,[],1630193,,,1610612752,90,97,2022-02-03T02:43:42Z,5520000,,,0,,I. Quickley lost ball TURNOVER (1 TO),"[1630193, 1629634]",1610612752.0,NYK,,,,,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,1.0,Clarke,1629634.0,,,,
586,PT08M06.00S,2022-02-03T02:43:34.0Z,4,REGULAR,steal,,[],1629634,,,1610612763,90,97,2022-02-03T02:43:37Z,5530000,,,0,,B. Clarke STEAL (1 STL),[1629634],1610612763.0,MEM,,,,,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,
587,PT07M59.00S,2022-02-03T02:43:41.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628991,30.699737187910642,31.372549019607842,1610612763,90,100,2022-02-03T02:43:45Z,5540000,93.0,236.0,1,left,J. Jackson Jr. 25' 3PT  (21 PTS) (D. Bane 2 AST),"[1628991, 1630217]",1610612763.0,MEM,,,,,,,,Jackson Jr.,J. Jackson Jr.,25.38,Made,,,,,,,,,,,,21.0,,,,D. Bane,1630217.0,2.0,
589,PT07M51.00S,2022-02-03T02:43:57.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,90,100,2022-02-03T02:43:57Z,5560000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT07M51.00S,2022-02-03T02:43:57.7Z,4,REGULAR,substitution,out,[],203457,,,1610612752,90,100,2022-02-03T02:47:04Z,5570000,,,0,,SUB out: N. Noel,[203457],1610612752.0,NYK,,,,,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,
591,PT07M51.00S,2022-02-03T02:43:57.7Z,4,REGULAR,substitution,out,[],202692,,,1610612752,90,100,2022-02-03T02:47:04Z,5580000,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,
592,PT07M51.00S,2022-02-03T02:43:57.7Z,4,REGULAR,substitution,out,[],1629634,,,1610612752,90,100,2022-02-03T02:47:04Z,5590000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,
593,PT07M51.00S,2022-02-03T02:43:57.7Z,4,REGULAR,substitution,in,[],1629011,,,1610612752,90,100,2022-02-03T02:47:04Z,5600000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,
594,PT07M51.00S,2022-02-03T02:43:57.7Z,4,REGULAR,substitution,in,[],1629628,,,1610612752,90,100,2022-02-03T02:47:04Z,5610000,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,
595,PT07M51.00S,2022-02-03T02:43:57.7Z,4,REGULAR,substitution,in,[],203500,,,1610612752,90,100,2022-02-03T02:47:04Z,5620000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,
596,PT07M45.00S,2022-02-03T02:47:29.6Z,4,REGULAR,3pt,Jump Shot,[],1630193,70.64717477003943,26.225490196078432,1610612752,90,100,2022-02-03T02:47:36Z,5630000,-119.0,223.0,1,right,MISS I. Quickley 25' 3PT,[1630193],1610612752.0,NYK,,,,,,,,Quickley,I. Quickley,25.31,Missed,,,,,,,,,,,,,,,,,,,
597,PT07M43.00S,2022-02-03T02:47:31.6Z,4,REGULAR,rebound,defensive,[],1628991,,,1610612763,90,100,2022-02-03T02:47:36Z,5640000,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:8),[1628991],1610612763.0,MEM,,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,,596.0,8.0,8.0,0.0,,,,,,,,,,,,,
598,PT07M32.00S,2022-02-03T02:47:43.5Z,4,REGULAR,foul,personal,['2freethrow'],1630193,,,1610612763,90,100,2022-02-03T02:50:27Z,5650000,,,0,,I. Quickley shooting personal FOUL (4 PF) (Morant 2 FT),"[1630193, 1629630]",1610612752.0,NYK,shooting,,,,,,,Quickley,I. Quickley,,,,,,,,,2882.0,4.0,0.0,Morant,1629630.0,,,,,,,,
600,PT07M32.00S,2022-02-03T02:48:12.2Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612763,90,100,2022-02-03T02:50:33Z,5670000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT07M32.00S,2022-02-03T02:48:13.7Z,4,REGULAR,substitution,out,[],1629656,,,1610612763,90,100,2022-02-03T02:51:31Z,5675000,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,
613,PT07M32.00S,2022-02-03T02:48:13.7Z,4,REGULAR,substitution,out,[],1630167,,,1610612763,90,100,2022-02-03T02:51:31Z,5677500,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,
614,PT07M32.00S,2022-02-03T02:48:13.7Z,4,REGULAR,substitution,in,[],203944,,,1610612763,90,100,2022-02-03T02:51:31Z,5678750,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,
615,PT07M32.00S,2022-02-03T02:48:13.7Z,4,REGULAR,substitution,in,[],203095,,,1610612763,90,100,2022-02-03T02:51:31Z,5679375,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,
601,PT07M32.00S,2022-02-03T02:48:15.3Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612763,90,100,2022-02-03T02:50:55Z,5680000,,,0,,,[],1610612752.0,NYK,overturned,,,,,,,,,,,,,,,,,2882.0,,,,,,,,,,,,Corrected to Personal Foul on I. Quickley
602,PT07M32.00S,2022-02-03T02:50:42.3Z,4,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,90,100,2022-02-03T02:50:42Z,5690000,,,0,,MISS J. Morant Free Throw 1 of 2,[1629630],1610612763.0,MEM,,,,,,,,Morant,J. Morant,,Missed,,,,,,,,,,,,,,,,,,,
603,PT07M32.00S,2022-02-03T02:50:42.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,90,100,2022-02-03T02:50:42Z,5700000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,602.0,,,,,,,,,,,,,,,,
604,PT07M32.00S,2022-02-03T02:51:01.3Z,4,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,90,101,2022-02-03T02:51:01Z,5710000,,,0,,J. Morant Free Throw 2 of 2 (18 PTS),[1629630],1610612763.0,MEM,,,,,,,,Morant,J. Morant,,Made,,,,,,,,,,,,18.0,,,,,,,
605,PT07M21.00S,2022-02-03T02:51:10.2Z,4,REGULAR,2pt,Jump Shot,[],203944,77.21747700394218,25.98039215686275,1610612752,90,101,2022-02-03T02:51:35Z,5720000,-120.0,162.0,1,right,MISS J. Randle 20' Jump Shot,[203944],1610612752.0,NYK,,,,,,,,Randle,J. Randle,20.14,Missed,,,,,,,,,,,,,,,,,,,
606,PT07M19.00S,2022-02-03T02:51:12.2Z,4,REGULAR,rebound,defensive,[],203500,,,1610612763,90,101,2022-02-03T02:51:35Z,5730000,,,0,,S. Adams REBOUND (Off:5 Def:5),[203500],1610612763.0,MEM,,,,,,,,Adams,S. Adams,,,,,605.0,10.0,5.0,5.0,,,,,,,,,,,,,
607,PT07M11.00S,2022-02-03T02:51:21.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,14.273981603153747,52.450980392156865,1610612763,90,101,2022-02-03T02:51:41Z,5740000,-12.0,82.0,1,left,MISS J. Morant 8' Jump Shot - blocked,"[1629630, 1629011]",1610612763.0,MEM,,,,,,,,Morant,J. Morant,8.26,Missed,Robinson,1629011.0,,,,,,,,,,,,,,,,,
608,PT07M11.00S,2022-02-03T02:51:21.0Z,4,REGULAR,block,,[],1629011,,,1610612763,90,101,2022-02-03T02:51:23Z,5750000,,,0,,M. Robinson BLOCK (5 BLK),[1629011],1610612752.0,NYK,,,,,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,
609,PT07M09.00S,2022-02-03T02:51:23.0Z,4,REGULAR,rebound,defensive,[],1629011,,,1610612752,90,101,2022-02-03T02:51:41Z,5760000,,,0,,M. Robinson REBOUND (Off:6 Def:4),[1629011],1610612752.0,NYK,,,,,,,,Robinson,M. Robinson,,,,,607.0,10.0,4.0,6.0,,,,,,,,,,,,,
610,PT07M06.00S,2022-02-03T02:51:26.2Z,4,REGULAR,turnover,bad pass,[],1629011,,,1610612752,90,101,2022-02-03T02:52:11Z,5770000,,,0,,M. Robinson bad pass TURNOVER (2 TO),"[1629011, 1629630]",1610612752.0,NYK,,,,,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,2.0,Morant,1629630.0,,,,
611,PT07M06.00S,2022-02-03T02:51:26.2Z,4,REGULAR,steal,,[],1629630,,,1610612763,90,101,2022-02-03T02:51:28Z,5780000,,,0,,J. Morant STEAL (2 STL),[1629630],1610612763.0,MEM,,,,,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,
616,PT07M01.00S,2022-02-03T02:51:31.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628991,21.50131406044678,9.558823529411764,1610612763,90,104,2022-02-03T02:51:47Z,5790000,202.0,150.0,1,left,J. Jackson Jr. 25' 3PT  (24 PTS) (J. Morant 9 AST),"[1628991, 1629630]",1610612763.0,MEM,,,,,,,,Jackson Jr.,J. Jackson Jr.,25.15,Made,,,,,,,,,,,,24.0,,,,J. Morant,1629630.0,9.0,
618,PT06M47.00S,2022-02-03T02:51:44.5Z,4,REGULAR,3pt,Jump Shot,[],203095,74.72076215505913,82.35294117647058,1610612752,93,104,2022-02-03T02:51:49Z,5810000,162.0,185.0,1,right,E. Fournier 24' 3PT  (23 PTS) (I. Quickley 2 AST),"[203095, 1630193]",1610612752.0,NYK,,,,,,,,Fournier,E. Fournier,24.58,Made,,,,,,,,,,,,23.0,,,,I. Quickley,1630193.0,2.0,
620,PT06M21.00S,2022-02-03T02:52:13.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,93,104,2022-02-03T02:52:13Z,5830000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT06M18.00S,2022-02-03T02:52:32.8Z,4,REGULAR,foul,offensive,[],203500,,,1610612763,93,104,2022-02-03T02:52:40Z,5840000,,,0,,S. Adams offensive FOUL (3 PF),"[203500, 1629628]",1610612763.0,MEM,,,,,,,,Adams,S. Adams,,,,,,,,,2882.0,3.0,0.0,Barrett,1629628.0,,,,,,,,
623,PT06M18.00S,2022-02-03T02:52:32.8Z,4,REGULAR,turnover,offensive foul,[],203500,,,1610612763,93,104,2022-02-03T02:52:32Z,5860000,,,0,,S. Adams offensive foul TURNOVER (2 TO),[203500],1610612763.0,MEM,,,,,,,,Adams,S. Adams,,,,,,,,,2882.0,,,,,,2.0,,,,,,
624,PT06M05.00S,2022-02-03T02:52:56.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203095,84.83902759526939,54.90196078431373,1610612752,95,104,2022-02-03T02:53:38Z,5870000,25.0,90.0,1,right,E. Fournier 9' driving floating Jump Shot (25 PTS) (I. Quickley 3 AST),"[203095, 1630193]",1610612752.0,NYK,driving floating,,,,,,,Fournier,E. Fournier,9.33,Made,,,,,,,,,,,,25.0,,,,I. Quickley,1630193.0,3.0,
626,PT05M49.00S,2022-02-03T02:53:13.2Z,4,REGULAR,3pt,Jump Shot,[],1629630,32.14520367936925,32.35294117647059,1610612763,95,104,2022-02-03T02:53:50Z,5890000,88.0,250.0,1,left,MISS J. Morant 26' pullup 3PT,[1629630],1610612763.0,MEM,pullup,,,,,,,Morant,J. Morant,26.48,Missed,,,,,,,,,,,,,,,,,,,
627,PT05M47.00S,2022-02-03T02:53:15.2Z,4,REGULAR,rebound,defensive,[],203944,,,1610612752,95,104,2022-02-03T02:53:19Z,5900000,,,0,,J. Randle REBOUND (Off:3 Def:7),[203944],1610612752.0,NYK,,,,,,,,Randle,J. Randle,,,,,626.0,10.0,7.0,3.0,,,,,,,,,,,,,
628,PT05M40.00S,2022-02-03T02:53:22.2Z,4,REGULAR,3pt,Jump Shot,[],203095,69.46452036793693,30.392156862745097,1610612752,98,104,2022-02-03T02:53:26Z,5910000,-98.0,235.0,1,right,E. Fournier 25' 3PT  (28 PTS) (J. Randle 9 AST),"[203095, 203944]",1610612752.0,NYK,,,,,,,,Fournier,E. Fournier,25.42,Made,,,,,,,,,,,,28.0,,,,J. Randle,203944.0,9.0,
630,PT05M39.00S,2022-02-03T02:53:28.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612763,98,104,2022-02-03T02:53:28Z,5930000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT05M39.00S,2022-02-03T02:55:22.6Z,4,REGULAR,instantreplay,altercationrequest,[],0,,,1610612763,98,104,2022-02-03T02:56:25Z,5940000,,,0,,,[],,,,,,,,,,,,,,,,,,,,2882.0,,,,,,,,,,,,
632,PT05M39.00S,2022-02-03T02:56:36.1Z,4,REGULAR,foul,technical,[],1630217,,,1610612763,98,104,2022-02-03T02:56:54Z,5950000,,,0,,D. Bane double technical FOUL (1 Tech),[1630217],1610612763.0,MEM,double,,,,,,,Bane,D. Bane,,,,,,,,,2882.0,2.0,1.0,,,,,,,,,,
