actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
267,PT03M38.00S,2022-03-19T00:28:20.3Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],203484,5.338370565045992,28.431372549019606,1610612764,46,45,2022-03-19T00:28:30Z,2520000,108.0,-2.0,1,left,MISS K. Caldwell-Pope 10' turnaround fadeaway Shot,[203484],1610612764.0,WAS,turnaround fadeaway,,,Caldwell-Pope,K. Caldwell-Pope,,,,,10.78,Missed,,,,,,,,,,,,,,,,,,,
268,PT03M36.00S,2022-03-19T00:28:22.3Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,46,45,2022-03-19T00:28:30Z,2530000,,,0,,J. Randle REBOUND (Off:0 Def:9),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,267.0,9.0,9.0,0.0,,,,,,,
269,PT03M32.00S,2022-03-19T00:28:27.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629628,93.24901445466492,46.568627450980394,1610612752,48,45,2022-03-19T00:28:38Z,2540000,-17.0,11.0,1,right,R. Barrett cutting Layup (4 PTS) (E. Fournier 2 AST),"[1629628, 203095]",1610612752.0,NYK,cutting,,,Barrett,R. Barrett,,,,,2.04,Made,4.0,E. Fournier,203095.0,2.0,,,,,,,,,,,,,,,
271,PT03M20.00S,2022-03-19T00:28:42.4Z,2,REGULAR,foul,personal,[],1629011,,,1610612764,48,45,2022-03-19T00:28:48Z,2560000,,,0,,M. Robinson personal FOUL (2 PF),"[1629011, 1629655]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,2715.0,,,,,2.0,0.0,Gafford,1629655.0,,,
273,PT03M20.00S,2022-03-19T00:28:42.5Z,2,REGULAR,substitution,out,[],1629011,,,1610612764,48,45,2022-03-19T00:29:09Z,2580000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M20.00S,2022-03-19T00:28:42.5Z,2,REGULAR,substitution,in,[],1630579,,,1610612764,48,45,2022-03-19T00:29:09Z,2590000,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M14.00S,2022-03-19T00:29:16.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,48,45,2022-03-19T00:29:16Z,2600000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M08.00S,2022-03-19T00:29:39.9Z,2,REGULAR,2pt,Jump Shot,[],1628398,5.995400788436268,81.37254901960785,1610612764,48,47,2022-03-19T00:29:44Z,2610000,-157.0,4.0,1,left,K. Kuzma 15' turnaround Jump Shot (4 PTS),[1628398],1610612764.0,WAS,turnaround,,,Kuzma,K. Kuzma,,,,,15.69,Made,4.0,,,,,,,,,,,,,,,,,,
277,PT02M52.00S,2022-03-19T00:29:56.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202692,91.27792378449409,61.029411764705884,1610612752,48,47,2022-03-19T00:30:20Z,2620000,55.0,29.0,1,right,MISS A. Burks 6' driving Layup,[202692],1610612752.0,NYK,driving,,,Burks,A. Burks,,,,,6.25,Missed,,,,,,,,,,,,,,,,,,,
278,PT02M49.00S,2022-03-19T00:29:59.5Z,2,REGULAR,rebound,offensive,[],1630579,,,1610612752,48,47,2022-03-19T00:30:09Z,2630000,,,0,,J. Sims REBOUND (Off:4 Def:1),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,277.0,5.0,1.0,4.0,,,,,,,
279,PT02M49.00S,2022-03-19T00:29:59.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630579,94.40999984741211,50.0,1610612752,48,47,2022-03-19T00:29:59Z,2640000,0.0,0.0,1,right,MISS J. Sims tip Layup,[1630579],1610612752.0,NYK,tip,,,Sims,J. Sims,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
280,PT02M49.00S,2022-03-19T00:30:02.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612764,48,47,2022-03-19T00:30:02Z,2650000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,279.0,,,,,,,,,,
281,PT02M49.00S,2022-03-19T00:30:03.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,48,47,2022-03-19T00:30:03Z,2660000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT02M36.00S,2022-03-19T00:30:29.6Z,2,REGULAR,turnover,lost ball,[],203484,,,1610612764,48,47,2022-03-19T00:30:35Z,2670000,,,0,,K. Caldwell-Pope lost ball TURNOVER (1 TO),"[203484, 203095]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,1.0,Fournier,203095.0,,,,,,,,,,,,
283,PT02M36.00S,2022-03-19T00:30:29.6Z,2,REGULAR,steal,,[],203095,,,1610612752,48,47,2022-03-19T00:30:31Z,2680000,,,0,,E. Fournier STEAL (2 STL),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT02M27.00S,2022-03-19T00:30:38.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203944,76.16622864651774,12.990196078431374,1610612752,48,47,2022-03-19T00:30:42Z,2690000,-185.0,172.0,1,right,MISS J. Randle 25' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,25.23,Missed,,,,,,,,,,,,,,,,,,,
285,PT02M24.00S,2022-03-19T00:30:41.1Z,2,REGULAR,rebound,defensive,[],203484,,,1610612764,48,47,2022-03-19T00:30:42Z,2700000,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:2),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,284.0,2.0,2.0,0.0,,,,,,,
286,PT02M13.00S,2022-03-19T00:30:51.9Z,2,REGULAR,turnover,lost ball,[],1628398,,,1610612764,48,47,2022-03-19T00:30:56Z,2710000,,,0,,K. Kuzma lost ball TURNOVER (2 TO),"[1628398, 203095]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,2.0,Fournier,203095.0,,,,,,,,,,,,
287,PT02M13.00S,2022-03-19T00:30:51.9Z,2,REGULAR,steal,,[],203095,,,1610612752,48,47,2022-03-19T00:30:53Z,2720000,,,0,,E. Fournier STEAL (3 STL),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT02M07.00S,2022-03-19T00:31:02.1Z,2,REGULAR,turnover,out-of-bounds,[],1630579,,,1610612752,48,47,2022-03-19T00:31:12Z,2730000,,,0,,J. Sims lost ball out-of-bounds TURNOVER (2 TO),[1630579],1610612752.0,NYK,lost ball,,,Sims,J. Sims,,,,,,,,,,,2.0,,,2715.0,,,,,,,,,,,
289,PT01M50.00S,2022-03-19T00:31:23.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203526,17.559132720105126,56.127450980392155,1610612764,48,47,2022-03-19T00:31:28Z,2740000,-31.0,113.0,1,left,MISS R. Neto 11' floating Shot,[203526],1610612764.0,WAS,floating,,,Neto,R. Neto,,,,,11.67,Missed,,,,,,,,,,,,,,,,,,,
290,PT01M47.00S,2022-03-19T00:31:26.1Z,2,REGULAR,rebound,defensive,[],202692,,,1610612752,48,47,2022-03-19T00:31:28Z,2750000,,,0,,A. Burks REBOUND (Off:0 Def:2),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,289.0,2.0,2.0,0.0,,,,,,,
291,PT01M42.00S,2022-03-19T00:31:31.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203944,92.19776609724047,2.696078431372549,1610612752,48,47,2022-03-19T00:31:39Z,2760000,-237.0,21.0,1,right,MISS J. Randle 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,23.74,Missed,,,,,,,,,,,,,,,,,,,
292,PT01M39.00S,2022-03-19T00:31:34.5Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612764,48,47,2022-03-19T00:31:39Z,2770000,,,0,,D. Avdija REBOUND (Off:0 Def:2),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,291.0,2.0,2.0,0.0,,,,,,,
293,PT01M26.00S,2022-03-19T00:31:47.5Z,2,REGULAR,3pt,Jump Shot,[],1630166,31.116540735873848,68.89552696078431,1610612764,48,47,2022-03-19T00:31:58Z,2780000,-94.0,240.0,1,left,MISS D. Avdija 25' 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,25.79,Missed,,,,,,,,,,,,,,,,,,,
294,PT01M22.00S,2022-03-19T00:31:51.5Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,48,47,2022-03-19T00:31:52Z,2790000,,,0,,J. Randle REBOUND (Off:0 Def:10),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,293.0,10.0,10.0,0.0,,,,,,,
295,PT01M18.00S,2022-03-19T00:31:56.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629628,93.9060446780552,49.50980392156863,1610612752,50,47,2022-03-19T00:32:10Z,2800000,-2.0,5.0,1,right,R. Barrett driving Layup (6 PTS) (J. Randle 2 AST),"[1629628, 203944]",1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,0.54,Made,6.0,J. Randle,203944.0,2.0,,,,,,,,,,,,,,,
297,PT00M54.90S,2022-03-19T00:32:21.9Z,2,REGULAR,foul,offensive,['inpenalty'],1628398,,,1610612764,50,47,2022-03-19T00:32:34Z,2820000,,,0,,K. Kuzma offensive FOUL (1 PF),"[1628398, 1630579]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,200833.0,,,,,1.0,0.0,Sims,1630579.0,,,
299,PT00M54.90S,2022-03-19T00:32:21.9Z,2,REGULAR,turnover,offensive foul,[],1628398,,,1610612764,50,47,2022-03-19T00:32:21Z,2840000,,,0,,K. Kuzma offensive foul TURNOVER (3 TO),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,3.0,,,200833.0,,,,,,,,,,,
300,PT00M31.70S,2022-03-19T00:32:59.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203944,92.72339027595268,48.28431372549019,1610612752,52,47,2022-03-19T00:33:22Z,2850000,-9.0,16.0,1,right,J. Randle driving Layup (15 PTS),[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,1.81,Made,15.0,,,,,,,,,,,,,,,,,,
309,PT00M18.50S,2022-03-19T00:33:22.8Z,2,REGULAR,3pt,Jump Shot,[],203484,9.411957950065702,95.09803921568627,1610612764,52,47,2022-03-19T00:34:24Z,2875000,-225.0,36.0,1,left,MISS K. Caldwell-Pope 3PT,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,22.84,Missed,,,,,,,,,,,,,,,,,,,
310,PT00M17.70S,2022-03-19T00:33:23.6Z,2,REGULAR,rebound,defensive,[],1630579,,,1610612752,52,47,2022-03-19T00:34:24Z,2887500,,,0,,J. Sims REBOUND (Off:4 Def:2),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,309.0,6.0,2.0,4.0,,,,,,,
305,PT00M00.70S,2022-03-19T00:33:46.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203484,,,1610612752,52,47,2022-03-19T00:34:02Z,2900000,,,0,,K. Caldwell-Pope shooting personal FOUL (1 PF) (Barrett 2 FT),"[203484, 1629628]",1610612764.0,WAS,shooting,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,2715.0,,,,,1.0,0.0,Barrett,1629628.0,,,
307,PT00M00.70S,2022-03-19T00:34:03.2Z,2,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,53,47,2022-03-19T00:34:24Z,2920000,,,0,,R. Barrett Free Throw 1 of 2 (7 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
308,PT00M00.70S,2022-03-19T00:34:16.2Z,2,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,54,47,2022-03-19T00:34:24Z,2930000,,,0,,R. Barrett Free Throw 2 of 2 (8 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
311,PT00M00.00S,2022-03-19T00:34:23.3Z,2,REGULAR,3pt,Jump Shot,[],203526,56.98094612352168,66.17647058823529,1610612764,54,47,2022-03-19T00:35:02Z,2940000,-81.0,483.0,1,left,MISS R. Neto 48' running 3PT,[203526],1610612764.0,WAS,running,,,Neto,R. Neto,,,,,48.98,Missed,,,,,,,,,,,,,,,,,,,
312,PT00M00.00S,2022-03-19T00:34:23.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,54,47,2022-03-19T00:36:06Z,2950000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,311.0,,,,,,,,,,
313,PT00M00.00S,2022-03-19T00:34:31.7Z,2,REGULAR,period,end,[],0,,,1610612764,54,47,2022-03-19T00:34:31Z,2960000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2022-03-19T00:49:38.0Z,3,REGULAR,substitution,out,['startperiod'],1630579,,,1610612764,54,47,2022-03-19T00:49:59Z,2970000,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2022-03-19T00:49:38.0Z,3,REGULAR,substitution,out,['startperiod'],1630166,,,1610612764,54,47,2022-03-19T00:49:59Z,2980000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2022-03-19T00:49:38.0Z,3,REGULAR,substitution,out,['startperiod'],1629655,,,1610612764,54,47,2022-03-19T00:49:59Z,2990000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2022-03-19T00:49:38.0Z,3,REGULAR,substitution,in,['startperiod'],1629011,,,1610612764,54,47,2022-03-19T00:49:59Z,3000000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2022-03-19T00:49:38.0Z,3,REGULAR,substitution,in,['startperiod'],204001,,,1610612764,54,47,2022-03-19T00:49:59Z,3010000,,,0,,SUB in: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2022-03-19T00:49:38.0Z,3,REGULAR,substitution,in,['startperiod'],1630557,,,1610612764,54,47,2022-03-19T00:49:59Z,3020000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2022-03-19T00:49:46.0Z,3,REGULAR,period,start,[],0,,,1610612764,54,47,2022-03-19T00:50:00Z,3030000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT11M42.00S,2022-03-19T00:50:03.2Z,3,REGULAR,3pt,Jump Shot,[],1628398,66.83639947437582,59.55882352941176,1610612764,54,50,2022-03-19T00:50:13Z,3040000,48.0,259.0,1,right,K. Kuzma 26' 3PT  (7 PTS) (K. Caldwell-Pope 1 AST),"[1628398, 203484]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,26.36,Made,7.0,K. Caldwell-Pope,203484.0,1.0,,,,,,,,,,,,,,,
323,PT11M26.00S,2022-03-19T00:50:18.6Z,3,REGULAR,2pt,Jump Shot,[],202692,20.45006570302234,30.88235294117647,1610612752,56,50,2022-03-19T00:50:23Z,3060000,96.0,140.0,1,left,A. Burks 16' turnaround Jump Shot (6 PTS),[202692],1610612752.0,NYK,turnaround,,,Burks,A. Burks,,,,,16.93,Made,6.0,,,,,,,,,,,,,,,,,,
324,PT11M15.00S,2022-03-19T00:50:30.1Z,3,REGULAR,3pt,Jump Shot,[],204001,64.33968462549278,48.28431372549019,1610612764,56,53,2022-03-19T00:50:35Z,3070000,-9.0,283.0,1,right,K. Porzingis 28' 3PT  (12 PTS) (K. Kuzma 6 AST),"[204001, 1628398]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,28.28,Made,12.0,K. Kuzma,1628398.0,6.0,,,,,,,,,,,,,,,
326,PT10M58.00S,2022-03-19T00:50:46.3Z,3,REGULAR,3pt,Jump Shot,[],203944,29.25427069645204,73.0392156862745,1610612752,56,53,2022-03-19T00:50:57Z,3090000,-115.0,222.0,1,left,MISS J. Randle 25' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,25.06,Missed,,,,,,,,,,,,,,,,,,,
327,PT10M57.00S,2022-03-19T00:50:47.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612764,56,53,2022-03-19T00:50:57Z,3100000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,326.0,,,,,,,,,,
328,PT10M57.00S,2022-03-19T00:50:52.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,56,53,2022-03-19T00:50:52Z,3110000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT10M38.00S,2022-03-19T00:51:14.9Z,3,REGULAR,3pt,Jump Shot,[],1628398,85.10183968462549,2.696078431372549,1610612764,56,53,2022-03-19T00:51:20Z,3120000,-237.0,88.0,1,right,MISS K. Kuzma 25' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,25.22,Missed,,,,,,,,,,,,,,,,,,,
330,PT10M35.00S,2022-03-19T00:51:17.9Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,56,53,2022-03-19T00:51:20Z,3130000,,,0,,M. Robinson REBOUND (Off:5 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,329.0,6.0,1.0,5.0,,,,,,,
331,PT10M28.00S,2022-03-19T00:51:27.4Z,3,REGULAR,foul,personal,[],1628398,,,1610612752,56,53,2022-03-19T00:51:39Z,3140000,,,0,,K. Kuzma personal FOUL (2 PF),"[1628398, 1629628]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,2715.0,,,,,2.0,0.0,Barrett,1629628.0,,,
333,PT10M18.00S,2022-03-19T00:51:53.7Z,3,REGULAR,3pt,Jump Shot,[],203095,29.25427069645204,74.50980392156863,1610612752,59,53,2022-03-19T00:52:01Z,3160000,-123.0,222.0,1,left,E. Fournier 25' 3PT  (12 PTS) (J. Randle 3 AST),"[203095, 203944]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,25.4,Made,12.0,J. Randle,203944.0,3.0,,,,,,,,,,,,,,,
335,PT10M05.00S,2022-03-19T00:52:06.4Z,3,REGULAR,3pt,Jump Shot,[],203484,94.56307490144546,94.36274509803921,1610612764,59,56,2022-03-19T00:52:14Z,3180000,222.0,-1.0,1,right,K. Caldwell-Pope 3PT  (9 PTS) (R. Neto 2 AST),"[203484, 203526]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,22.18,Made,9.0,R. Neto,203526.0,2.0,,,,,,,,,,,,,,,
337,PT09M41.00S,2022-03-19T00:52:30.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,14.011169513797633,64.4607843137255,1610612752,59,56,2022-03-19T00:52:51Z,3200000,-72.0,79.0,1,left,MISS R. Barrett 10' Jump Shot,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,10.72,Missed,,,,,,,,,,,,,,,,,,,
338,PT09M41.00S,2022-03-19T00:52:30.8Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,59,56,2022-03-19T00:52:51Z,3210000,,,0,,M. Robinson REBOUND (Off:6 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,337.0,7.0,1.0,6.0,,,,,,,
339,PT09M41.00S,2022-03-19T00:52:35.3Z,3,REGULAR,foul,personal,[],204001,,,1610612752,59,56,2022-03-19T00:52:38Z,3220000,,,0,,K. Porzingis personal FOUL (3 PF),"[204001, 1629011]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,2715.0,,,,,3.0,0.0,Robinson,1629011.0,,,
341,PT09M29.00S,2022-03-19T00:53:01.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203944,5.863994743758213,51.9607843137255,1610612752,59,56,2022-03-19T00:53:10Z,3240000,-10.0,3.0,1,left,MISS J. Randle driving DUNK,[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,1.01,Missed,,,,,,,,,,,,,,,,,,,
343,PT09M26.00S,2022-03-19T00:53:04.3Z,3,REGULAR,rebound,defensive,[],204001,,,1610612764,59,56,2022-03-19T00:53:10Z,3260000,,,0,,K. Porzingis REBOUND (Off:1 Def:3),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,341.0,4.0,3.0,1.0,,,,,,,
344,PT09M17.00S,2022-03-19T00:53:13.0Z,3,REGULAR,3pt,Jump Shot,[],203484,82.47371879106439,4.411764705882353,1610612764,59,56,2022-03-19T00:53:17Z,3270000,-228.0,112.0,1,right,MISS K. Caldwell-Pope 25' 3PT,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,25.4,Missed,,,,,,,,,,,,,,,,,,,
345,PT09M14.00S,2022-03-19T00:53:16.0Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,59,56,2022-03-19T00:53:17Z,3280000,,,0,,J. Randle REBOUND (Off:0 Def:11),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,344.0,11.0,11.0,0.0,,,,,,,
346,PT09M02.00S,2022-03-19T00:53:28.3Z,3,REGULAR,3pt,Jump Shot,[],202692,27.151773981603156,77.45098039215686,1610612752,62,56,2022-03-19T00:56:37Z,3290000,-137.0,203.0,1,left,A. Burks 24' 3PT pullup (9 PTS) (J. Randle 4 AST),"[202692, 203944]",1610612752.0,NYK,pullup,,,Burks,A. Burks,,,,,24.48,Made,9.0,J. Randle,203944.0,4.0,,,,,,,,,,,,,,,
348,PT08M50.00S,2022-03-19T00:53:39.2Z,3,REGULAR,3pt,Jump Shot,[],204001,66.17936925098554,59.80392156862745,1610612764,62,56,2022-03-19T00:53:43Z,3310000,49.0,265.0,1,right,MISS K. Porzingis 26' pullup 3PT,[204001],1610612764.0,WAS,pullup,,,Porzingis,K. Porzingis,,,,,26.99,Missed,,,,,,,,,,,,,,,,,,,
349,PT08M48.00S,2022-03-19T00:53:41.2Z,3,REGULAR,rebound,defensive,[],203095,,,1610612752,62,56,2022-03-19T00:53:43Z,3320000,,,0,,E. Fournier REBOUND (Off:0 Def:2),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,348.0,2.0,2.0,0.0,,,,,,,
350,PT08M42.00S,2022-03-19T00:53:48.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,10.068988173455978,51.9607843137255,1610612752,62,56,2022-03-19T00:53:53Z,3330000,-10.0,42.0,1,left,MISS R. Barrett Jump Shot - blocked,"[1629628, 203484]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,4.32,Missed,,,,,,,,,,,,,,,,,Caldwell-Pope,203484.0,
351,PT08M42.00S,2022-03-19T00:53:48.0Z,3,REGULAR,block,,[],203484,,,1610612752,62,56,2022-03-19T00:53:50Z,3340000,,,0,,K. Caldwell-Pope BLOCK (1 BLK),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT08M40.00S,2022-03-19T00:53:50.0Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,62,56,2022-03-19T00:53:53Z,3350000,,,0,,K. Kuzma REBOUND (Off:0 Def:2),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,350.0,2.0,2.0,0.0,,,,,,,
353,PT08M39.00S,2022-03-19T00:53:54.1Z,3,REGULAR,foul,personal,[],202692,,,1610612764,62,56,2022-03-19T00:54:01Z,3360000,,,0,,A. Burks personal FOUL (2 PF),"[202692, 1628398]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,200833.0,,,,,2.0,0.0,Kuzma,1628398.0,,,
355,PT08M35.00S,2022-03-19T00:54:27.7Z,3,REGULAR,foul,personal,[],203944,,,1610612764,62,56,2022-03-19T00:54:48Z,3380000,,,0,,J. Randle personal FOUL (1 PF),"[203944, 204001]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,2715.0,,,,,1.0,0.0,Porzingis,204001.0,,,
357,PT08M32.00S,2022-03-19T00:54:44.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203526,92.32917214191852,45.34313725490196,1610612764,62,56,2022-03-19T00:55:09Z,3400000,-23.0,20.0,1,right,MISS R. Neto Layup,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,3.04,Missed,,,,,,,,,,,,,,,,,,,
358,PT08M30.00S,2022-03-19T00:54:46.2Z,3,REGULAR,rebound,defensive,[],202692,,,1610612752,62,56,2022-03-19T00:54:46Z,3410000,,,0,,A. Burks REBOUND (Off:0 Def:3),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,357.0,3.0,3.0,0.0,,,,,,,
359,PT08M14.00S,2022-03-19T00:55:04.5Z,3,REGULAR,turnover,out-of-bounds,[],203095,,,1610612752,62,56,2022-03-19T00:55:22Z,3420000,,,0,,E. Fournier bad pass out-of-bounds TURNOVER (1 TO),[203095],1610612752.0,NYK,bad pass,,,Fournier,E. Fournier,,,,,,,,,,,1.0,,,2715.0,,,,,,,,,,,
360,PT08M09.00S,2022-03-19T00:55:12.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630557,94.30026281208936,50.73529411764706,1610612764,62,58,2022-03-19T00:55:26Z,3430000,4.0,1.0,1,right,C. Kispert Layup (7 PTS) (R. Neto 3 AST),"[1630557, 203526]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,0.39,Made,7.0,R. Neto,203526.0,3.0,,,,,,,,,,,,,,,
