actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
367,PT08M31.00S,2022-01-17T19:27:07.9Z,3,REGULAR,substitution,out,[],203486,,,1610612752,52,69,2022-01-17T19:27:29Z,3535000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
368,PT08M31.00S,2022-01-17T19:27:07.9Z,3,REGULAR,substitution,in,[],1629023,,,1610612752,52,69,2022-01-17T19:27:29Z,3537500,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
366,PT08M31.00S,2022-01-17T19:27:23.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],202692,,,1610612752,53,69,2022-01-17T19:27:46Z,3540000,,,0,,A. Burks Free Throw 1 of 2 (1 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
369,PT08M31.00S,2022-01-17T19:27:23.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],202692,,,1610612752,53,69,2022-01-17T19:27:46Z,3550000,,,0,,MISS A. Burks Free Throw 2 of 2,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Missed,,,,,,,,,,,,,,,,,,
370,PT08M29.00S,2022-01-17T19:27:25.5Z,3,REGULAR,rebound,defensive,[],1628998,,,1610612766,53,69,2022-01-17T19:27:46Z,3560000,,,0,,C. Martin REBOUND (Off:1 Def:4),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,369.0,5.0,4.0,1.0,,,,,,,,,,,,,,
371,PT08M14.00S,2022-01-17T19:27:57.1Z,3,REGULAR,2pt,Jump Shot,[],202330,75.1149802890933,25.49019607843137,1610612766,53,69,2022-01-17T19:28:03Z,3570000,-123.0,181.0,1,right,MISS G. Hayward 21' Jump Shot,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,21.89,Missed,,,,,,,,,,,,,,,,,,
372,PT08M12.00S,2022-01-17T19:27:59.1Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612752,53,69,2022-01-17T19:28:03Z,3580000,,,0,,R. Barrett REBOUND (Off:1 Def:5),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,371.0,6.0,5.0,1.0,,,,,,,,,,,,,,
373,PT08M05.00S,2022-01-17T19:28:06.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,6.783837056504599,50.0,1610612752,53,69,2022-01-17T19:28:12Z,3590000,0.0,11.0,1,left,MISS R. Barrett driving Layup,[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,1.13,Missed,,,,,,,,,,,,,,,,,,
375,PT08M03.00S,2022-01-17T19:28:08.5Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612766,53,69,2022-01-17T19:28:12Z,3610000,,,0,,P. Washington REBOUND (Off:0 Def:2),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,373.0,2.0,2.0,0.0,,,,,,,,,,,,,,
376,PT07M57.00S,2022-01-17T19:28:13.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202330,94.69448094612353,51.71568627450981,1610612766,53,71,2022-01-17T19:28:20Z,3620000,9.0,-3.0,1,right,G. Hayward driving reverse Layup (13 PTS) (T. Rozier 6 AST),"[202330, 1626179]",1610612766.0,CHA,driving reverse,,,Hayward,G. Hayward,,,,,0.9,Made,,,,,,,13.0,,,,T. Rozier,1626179.0,6.0,,,,,
378,PT07M43.00S,2022-01-17T19:28:27.7Z,3,REGULAR,3pt,Jump Shot,[],202692,29.122864651773984,73.2843137254902,1610612752,56,71,2022-01-17T19:28:31Z,3640000,-116.0,221.0,1,left,A. Burks 25' 3PT  (4 PTS) (E. Fournier 2 AST),"[202692, 203095]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,25.0,Made,,,,,,,4.0,,,,E. Fournier,203095.0,2.0,,,,,
380,PT07M23.00S,2022-01-17T19:28:50.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202330,92.72339027595268,46.81372549019608,1610612766,56,71,2022-01-17T19:28:59Z,3660000,-16.0,16.0,1,right,MISS G. Hayward driving Layup,[202330],1610612766.0,CHA,driving,,,Hayward,G. Hayward,,,,,2.25,Missed,,,,,,,,,,,,,,,,,,
381,PT07M21.00S,2022-01-17T19:28:52.9Z,3,REGULAR,rebound,offensive,[],1629023,,,1610612766,56,71,2022-01-17T19:28:59Z,3670000,,,0,,P. Washington REBOUND (Off:1 Def:2),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,380.0,3.0,2.0,1.0,,,,,,,,,,,,,,
382,PT07M20.00S,2022-01-17T19:28:53.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629023,93.11760840998686,51.9607843137255,1610612766,56,71,2022-01-17T19:31:43Z,3680000,10.0,12.0,1,right,MISS P. Washington putback Layup - blocked,"[1629023, 203095]",1610612766.0,CHA,putback,,,Washington,P. Washington,,,,,1.56,Missed,,,,,Fournier,203095.0,,,,,,,,,,,,
383,PT07M20.00S,2022-01-17T19:28:53.1Z,3,REGULAR,block,,[],203095,,,1610612766,56,71,2022-01-17T19:28:56Z,3690000,,,0,,E. Fournier BLOCK (1 BLK),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
384,PT07M19.00S,2022-01-17T19:28:54.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,56,71,2022-01-17T19:29:03Z,3700000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,382.0,,,,,,,,,,,,,,,,,
385,PT07M19.00S,2022-01-17T19:28:58.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,56,71,2022-01-17T19:28:58Z,3710000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT07M12.00S,2022-01-17T19:29:17.7Z,3,REGULAR,foul,personal,[],203944,,,1610612766,56,71,2022-01-17T19:29:22Z,3720000,,,0,,J. Randle personal FOUL (2 PF),"[203944, 1628970]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,1830.0,2.0,0.0,Bridges,1628970.0
388,PT07M05.00S,2022-01-17T19:29:40.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629023,94.1688567674113,51.470588235294116,1610612766,56,73,2022-01-17T19:29:47Z,3740000,7.0,2.0,1,right,P. Washington Layup (2 PTS) (G. Hayward 3 AST),"[1629023, 202330]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,0.77,Made,,,,,,,2.0,,,,G. Hayward,202330.0,3.0,,,,,
390,PT06M49.00S,2022-01-17T19:29:56.7Z,3,REGULAR,3pt,Jump Shot,[],203944,26.888961892247043,18.137254901960784,1610612752,56,73,2022-01-17T19:30:02Z,3760000,159.0,200.0,1,left,MISS J. Randle 25' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,25.59,Missed,,,,,,,,,,,,,,,,,,
391,PT06M47.00S,2022-01-17T19:29:58.7Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,56,73,2022-01-17T19:30:02Z,3770000,,,0,,M. Bridges REBOUND (Off:1 Def:9),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,390.0,10.0,9.0,1.0,,,,,,,,,,,,,,
392,PT06M33.00S,2022-01-17T19:30:13.3Z,3,REGULAR,turnover,bad pass,[],1628970,,,1610612766,56,73,2022-01-17T19:30:21Z,3780000,,,0,,M. Bridges bad pass TURNOVER (1 TO),"[1628970, 1629011]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,1.0,Robinson,1629011.0,,,,,,,,
393,PT06M33.00S,2022-01-17T19:30:13.3Z,3,REGULAR,steal,,[],1629011,,,1610612752,56,73,2022-01-17T19:30:15Z,3790000,,,0,,M. Robinson STEAL (1 STL),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
394,PT06M30.00S,2022-01-17T19:30:18.1Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203095,6.652431011826544,49.754901960784316,1610612752,56,73,2022-01-17T19:30:33Z,3800000,1.0,10.0,1,left,MISS E. Fournier running DUNK,[203095],1610612752.0,NYK,running,,,Fournier,E. Fournier,,,,,1.01,Missed,,,,,,,,,,,,,,,,,,
395,PT06M29.00S,2022-01-17T19:30:19.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612766,56,73,2022-01-17T19:30:33Z,3810000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,394.0,,,,,,,,,,,,,,,,,
396,PT06M29.00S,2022-01-17T19:30:22.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,56,73,2022-01-17T19:30:22Z,3820000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT06M29.00S,2022-01-17T19:30:26.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,56,73,2022-01-17T19:30:26Z,3830000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT06M14.00S,2022-01-17T19:33:28.9Z,3,REGULAR,3pt,Jump Shot,[],1626179,73.66951379763469,16.176470588235293,1610612766,56,76,2022-01-17T19:33:33Z,3840000,-169.0,195.0,1,right,T. Rozier 25' 3PT  (20 PTS) (G. Hayward 4 AST),"[1626179, 202330]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,25.81,Made,,,,,,,20.0,,,,G. Hayward,202330.0,4.0,,,,,
400,PT06M00.00S,2022-01-17T19:33:49.3Z,3,REGULAR,foul,offensive,[],203944,,,1610612752,56,76,2022-01-17T19:33:57Z,3860000,,,0,,J. Randle offensive FOUL (3 PF),"[203944, 1628970]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,1830.0,3.0,0.0,Bridges,1628970.0
402,PT06M00.00S,2022-01-17T19:33:49.3Z,3,REGULAR,turnover,offensive foul,[],203944,,,1610612752,56,76,2022-01-17T19:33:49Z,3880000,,,0,,J. Randle offensive foul TURNOVER (1 TO),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,1.0,,,,,,1830.0,,,,
403,PT05M39.00S,2022-01-17T19:34:17.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629023,91.80354796320631,40.931372549019606,1610612766,56,76,2022-01-17T19:35:56Z,3890000,-45.0,25.0,1,right,MISS P. Washington floating Shot,[1629023],1610612766.0,CHA,floating,,,Washington,P. Washington,,,,,5.15,Missed,,,,,,,,,,,,,,,,,,
404,PT05M37.00S,2022-01-17T19:34:19.4Z,3,REGULAR,rebound,offensive,[],1628998,,,1610612766,56,76,2022-01-17T19:34:25Z,3900000,,,0,,C. Martin REBOUND (Off:2 Def:4),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,403.0,6.0,4.0,2.0,,,,,,,,,,,,,,
405,PT05M37.00S,2022-01-17T19:34:21.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1628998,94.40999984741211,50.0,1610612766,56,76,2022-01-17T19:34:32Z,3910000,0.0,0.0,1,right,MISS C. Martin tip Layup,[1628998],1610612766.0,CHA,tip,,,Martin,C. Martin,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
406,PT05M35.00S,2022-01-17T19:34:23.7Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612752,56,76,2022-01-17T19:34:32Z,3920000,,,0,,R. Barrett REBOUND (Off:1 Def:6),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,405.0,7.0,6.0,1.0,,,,,,,,,,,,,,
407,PT05M32.00S,2022-01-17T19:34:26.5Z,3,REGULAR,foul,offensive,[],1629628,,,1610612752,56,76,2022-01-17T19:34:33Z,3930000,,,0,,R. Barrett charge offensive FOUL (2 PF),"[1629628, 1626179]",1610612752.0,NYK,charge,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,1627962.0,2.0,0.0,Rozier,1626179.0
409,PT05M32.00S,2022-01-17T19:34:26.5Z,3,REGULAR,turnover,offensive foul,[],1629628,,,1610612752,56,76,2022-01-17T19:34:26Z,3950000,,,0,,R. Barrett offensive foul TURNOVER (4 TO),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,4.0,,,,,,1627962.0,,,,
410,PT05M24.00S,2022-01-17T19:34:58.3Z,3,REGULAR,foul,personal,[],202692,,,1610612766,56,76,2022-01-17T19:35:12Z,3960000,,,0,,A. Burks personal FOUL (4 PF),"[202692, 1629023]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,1627962.0,4.0,0.0,Washington,1629023.0
412,PT05M16.00S,2022-01-17T19:35:22.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202330,89.56964520367937,95.58823529411765,1610612766,56,76,2022-01-17T19:35:29Z,3980000,228.0,46.0,1,right,MISS G. Hayward 3PT,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,23.24,Missed,,,,,,,,,,,,,,,,,,
413,PT05M14.00S,2022-01-17T19:35:24.4Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,56,76,2022-01-17T19:35:29Z,3990000,,,0,,M. Robinson REBOUND (Off:3 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,412.0,6.0,3.0,3.0,,,,,,,,,,,,,,
414,PT05M01.00S,2022-01-17T19:35:40.3Z,3,REGULAR,foul,personal,[],202330,,,1610612752,56,76,2022-01-17T19:35:46Z,4000000,,,0,,G. Hayward personal FOUL (3 PF),"[202330, 203944]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,1627962.0,3.0,0.0,Randle,203944.0
416,PT05M01.00S,2022-01-17T19:35:40.4Z,3,REGULAR,substitution,out,[],202692,,,1610612752,56,76,2022-01-17T19:35:51Z,4020000,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,
417,PT05M01.00S,2022-01-17T19:35:40.4Z,3,REGULAR,substitution,in,[],1630193,,,1610612752,56,76,2022-01-17T19:35:51Z,4030000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,
418,PT04M50.00S,2022-01-17T19:36:10.6Z,3,REGULAR,3pt,Jump Shot,[],1629628,28.465834428383708,77.20588235294117,1610612752,59,76,2022-01-17T19:36:14Z,4040000,-136.0,215.0,1,left,R. Barrett 25' 3PT  (16 PTS) (J. Randle 3 AST),"[1629628, 203944]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,25.45,Made,,,,,,,16.0,,,,J. Randle,203944.0,3.0,,,,,
420,PT04M35.00S,2022-01-17T19:36:27.0Z,3,REGULAR,foul,personal,['2freethrow'],1630193,,,1610612766,59,76,2022-01-17T19:36:40Z,4060000,,,0,,I. Quickley shooting personal FOUL (3 PF) (Rozier 2 FT),"[1630193, 1626179]",1610612752.0,NYK,shooting,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,202037.0,3.0,0.0,Rozier,1626179.0
422,PT04M35.00S,2022-01-17T19:36:54.4Z,3,REGULAR,freethrow,1 of 2,[],1626179,,,1610612766,59,77,2022-01-17T19:36:54Z,4080000,,,0,,T. Rozier Free Throw 1 of 2 (21 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,Made,,,,,,,21.0,,,,,,,,,,,
423,PT04M35.00S,2022-01-17T19:37:17.8Z,3,REGULAR,freethrow,2 of 2,[],1626179,,,1610612766,59,78,2022-01-17T19:37:17Z,4090000,,,0,,T. Rozier Free Throw 2 of 2 (22 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,Made,,,,,,,22.0,,,,,,,,,,,
424,PT04M08.00S,2022-01-17T19:37:46.9Z,3,REGULAR,2pt,Jump Shot,[],203095,29.25427069645204,50.245098039215684,1610612752,59,78,2022-01-17T19:37:54Z,4100000,-1.0,222.0,1,left,MISS E. Fournier 22' Jump Shot,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,22.25,Missed,,,,,,,,,,,,,,,,,,
425,PT04M06.00S,2022-01-17T19:37:48.9Z,3,REGULAR,rebound,offensive,[],203944,,,1610612752,59,78,2022-01-17T19:37:54Z,4110000,,,0,,J. Randle REBOUND (Off:4 Def:4),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,424.0,8.0,4.0,4.0,,,,,,,,,,,,,,
426,PT04M06.00S,2022-01-17T19:37:51.6Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203944,5.590000152587891,50.0,1610612752,61,78,2022-01-17T19:38:13Z,4120000,0.0,0.0,1,left,J. Randle tip Layup (16 PTS),[203944],1610612752.0,NYK,tip,,,Randle,J. Randle,,,,,0.0,Made,,,,,,,16.0,,,,,,,,,,,
427,PT03M51.00S,2022-01-17T19:38:03.3Z,3,REGULAR,3pt,Jump Shot,[],1626179,65.39093298291722,46.81372549019608,1610612766,61,78,2022-01-17T19:38:09Z,4130000,-16.0,273.0,1,right,MISS T. Rozier 27' pullup 3PT,[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,27.33,Missed,,,,,,,,,,,,,,,,,,
428,PT03M49.00S,2022-01-17T19:38:05.3Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,61,78,2022-01-17T19:38:09Z,4140000,,,0,,J. Randle REBOUND (Off:4 Def:5),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,427.0,9.0,5.0,4.0,,,,,,,,,,,,,,
429,PT03M38.00S,2022-01-17T19:38:20.0Z,3,REGULAR,turnover,traveling,[],1629628,,,1610612752,61,78,2022-01-17T19:38:25Z,4150000,,,0,,R. Barrett traveling TURNOVER (5 TO),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,5.0,,,,,,1627962.0,,,,
430,PT03M22.00S,2022-01-17T19:38:48.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202330,75.1149802890933,16.176470588235293,1610612766,61,81,2022-01-17T19:38:52Z,4160000,-169.0,181.0,1,right,G. Hayward 24' 3PT  (16 PTS) (M. Bridges 5 AST),"[202330, 1628970]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,24.8,Made,,,,,,,16.0,,,,M. Bridges,1628970.0,5.0,,,,,
432,PT02M57.00S,2022-01-17T19:39:14.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,5.732588699080158,49.754901960784316,1610612752,63,81,2022-01-17T19:39:28Z,4180000,1.0,1.0,1,left,M. Robinson DUNK (10 PTS) (I. Quickley 3 AST),"[1629011, 1630193]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,0.18,Made,,,,,,,10.0,,,,I. Quickley,1630193.0,3.0,,,,,
434,PT02M57.00S,2022-01-17T19:39:19.2Z,3,REGULAR,timeout,full,['team'],0,,,1610612766,63,81,2022-01-17T19:39:19Z,4200000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT02M57.00S,2022-01-17T19:39:19.3Z,3,REGULAR,substitution,out,[],203095,,,1610612766,63,81,2022-01-17T19:41:58Z,4210000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
436,PT02M57.00S,2022-01-17T19:39:19.3Z,3,REGULAR,substitution,out,[],1628998,,,1610612766,63,81,2022-01-17T19:41:58Z,4220000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
437,PT02M57.00S,2022-01-17T19:39:19.3Z,3,REGULAR,substitution,in,[],1629656,,,1610612766,63,81,2022-01-17T19:41:58Z,4230000,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,
438,PT02M57.00S,2022-01-17T19:39:19.3Z,3,REGULAR,substitution,in,[],1629667,,,1610612766,63,81,2022-01-17T19:41:58Z,4240000,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
439,PT02M44.00S,2022-01-17T19:42:23.4Z,3,REGULAR,3pt,Jump Shot,[],1626179,89.43823915900131,96.32352941176471,1610612766,63,81,2022-01-17T19:42:29Z,4250000,232.0,47.0,1,right,MISS T. Rozier 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,23.63,Missed,,,,,,,,,,,,,,,,,,
440,PT02M42.00S,2022-01-17T19:42:25.4Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,63,81,2022-01-17T19:42:29Z,4260000,,,0,,J. Randle REBOUND (Off:4 Def:6),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,439.0,10.0,6.0,4.0,,,,,,,,,,,,,,
441,PT02M32.00S,2022-01-17T19:42:34.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,11.514454664914586,34.068627450980394,1610612752,63,81,2022-01-17T19:43:38Z,4270000,80.0,56.0,1,left,MISS J. Randle 9' fadeaway bank Shot,[203944],1610612752.0,NYK,fadeaway bank,,,Randle,J. Randle,,,,,9.72,Missed,,,,,,,,,,,,,,,,,,
442,PT02M30.00S,2022-01-17T19:42:36.3Z,3,REGULAR,rebound,defensive,[],1626179,,,1610612766,63,81,2022-01-17T19:42:39Z,4280000,,,0,,T. Rozier REBOUND (Off:0 Def:5),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,441.0,5.0,5.0,0.0,,,,,,,,,,,,,,
443,PT02M17.00S,2022-01-17T19:42:49.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,94.69448094612353,51.470588235294116,1610612766,63,83,2022-01-17T19:42:55Z,4290000,7.0,-3.0,1,right,M. Bridges driving Layup (30 PTS),[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,0.78,Made,,,,,,,30.0,,,,,,,,,,,
444,PT02M04.00S,2022-01-17T19:43:02.6Z,3,REGULAR,3pt,Jump Shot,[],1630193,12.171484888304862,97.54901960784314,1610612752,63,83,2022-01-17T19:43:12Z,4300000,-238.0,62.0,1,left,MISS I. Quickley 24' step back 3PT,[1630193],1610612752.0,NYK,step back,,,Quickley,I. Quickley,,,,,24.56,Missed,,,,,,,,,,,,,,,,,,
445,PT02M02.00S,2022-01-17T19:43:04.6Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,63,83,2022-01-17T19:43:12Z,4310000,,,0,,M. Bridges REBOUND (Off:1 Def:10),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,444.0,11.0,10.0,1.0,,,,,,,,,,,,,,
446,PT01M43.00S,2022-01-17T19:43:23.7Z,3,REGULAR,3pt,Jump Shot,[],1626179,84.70762155059133,4.411764705882353,1610612766,63,83,2022-01-17T19:45:08Z,4320000,-228.0,91.0,1,right,MISS T. Rozier 24' step back 3PT,[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,24.55,Missed,,,,,,,,,,,,,,,,,,
447,PT01M41.00S,2022-01-17T19:43:25.7Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612752,63,83,2022-01-17T19:46:00Z,4330000,,,0,,R. Barrett REBOUND (Off:1 Def:7),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,446.0,8.0,7.0,1.0,,,,,,,,,,,,,,
448,PT01M34.00S,2022-01-17T19:43:35.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629011,7.835085413929041,43.38235294117647,1610612752,63,83,2022-01-17T19:43:41Z,4340000,33.0,21.0,1,left,MISS M. Robinson Layup - blocked,"[1629011, 1628970]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,3.93,Missed,,,,,Bridges,1628970.0,,,,,,,,,,,,
449,PT01M34.00S,2022-01-17T19:43:35.6Z,3,REGULAR,block,,[],1628970,,,1610612752,63,83,2022-01-17T19:43:38Z,4350000,,,0,,M. Bridges BLOCK (1 BLK),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
450,PT01M32.00S,2022-01-17T19:43:37.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,63,83,2022-01-17T19:43:41Z,4360000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,448.0,,,,,,,,,,,,,,,,,
451,PT01M32.00S,2022-01-17T19:43:46.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,63,83,2022-01-17T19:43:46Z,4370000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT01M32.00S,2022-01-17T19:43:46.5Z,3,REGULAR,substitution,out,[],1629011,,,1610612752,63,83,2022-01-17T19:43:58Z,4380000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
453,PT01M32.00S,2022-01-17T19:43:46.5Z,3,REGULAR,substitution,out,[],202330,,,1610612752,63,83,2022-01-17T19:43:58Z,4390000,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
454,PT01M32.00S,2022-01-17T19:43:46.5Z,3,REGULAR,substitution,in,[],201959,,,1610612752,63,83,2022-01-17T19:43:58Z,4400000,,,0,,SUB in: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,
455,PT01M32.00S,2022-01-17T19:43:46.5Z,3,REGULAR,substitution,in,[],1628998,,,1610612752,63,83,2022-01-17T19:43:58Z,4410000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
456,PT01M26.00S,2022-01-17T19:44:02.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629628,33.065045992115635,49.01960784313725,1610612752,63,83,2022-01-17T19:44:07Z,4420000,5.0,258.0,1,left,MISS R. Barrett 25' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,25.83,Missed,,,,,,,,,,,,,,,,,,
