actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
268,PT00M06.00S,2022-01-07T01:24:34.5Z,2,REGULAR,rebound,offensive,[],203935,,,1610612738,47,63,2022-01-07T01:24:50Z,2640000,,,0,,M. Smart REBOUND (Off:1 Def:0),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,267.0,1.0,0.0,1.0,,,,,,,,,
269,PT00M03.30S,2022-01-07T01:24:37.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203935,76.82325886990802,86.76470588235294,1610612738,47,63,2022-01-07T01:24:56Z,2650000,184.0,165.0,1,right,MISS M. Smart 24' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,24.73,Missed,,,,,,,,,,,,,,,,,,,
272,PT00M01.40S,2022-01-07T01:24:39.1Z,2,REGULAR,rebound,defensive,[],203095,,,1610612752,47,63,2022-01-07T01:24:56Z,2660000,,,0,,E. Fournier REBOUND (Off:0 Def:4),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,269.0,4.0,4.0,0.0,,,,,,,,,
273,PT00M00.30S,2022-01-07T01:24:43.0Z,2,REGULAR,3pt,Jump Shot,[],203095,51.0676741130092,55.63725490196079,1610612752,47,63,2022-01-07T01:25:05Z,2670000,-28.0,428.0,1,left,MISS E. Fournier 42' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,42.84,Missed,,,,,,,,,,,,,,,,,,,
274,PT00M00.10S,2022-01-07T01:24:43.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,47,63,2022-01-07T01:25:05Z,2680000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,273.0,,,,,,,,,,,,
275,PT00M00.00S,2022-01-07T01:24:46.0Z,2,REGULAR,period,end,[],0,,,1610612752,47,63,2022-01-07T01:24:46Z,2690000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT12M00.00S,2022-01-07T01:41:49.0Z,3,REGULAR,period,start,[],0,,,1610612752,47,63,2022-01-07T01:41:49Z,2700000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT11M42.00S,2022-01-07T01:42:06.6Z,3,REGULAR,2pt,Jump Shot,[],203944,71.17279894875165,41.66666666666667,1610612752,47,63,2022-01-07T01:42:28Z,2710000,-42.0,218.0,1,right,MISS J. Randle 22' pullup Shot,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,22.24,Missed,,,,,,,,,,,,,,,,,,,
278,PT11M40.00S,2022-01-07T01:42:08.6Z,3,REGULAR,rebound,offensive,[],202692,,,1610612752,47,63,2022-01-07T01:42:14Z,2720000,,,0,,A. Burks REBOUND (Off:1 Def:2),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,277.0,3.0,2.0,1.0,,,,,,,,,
279,PT11M37.00S,2022-01-07T01:42:10.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629628,72.7496714848883,76.47058823529412,1610612752,50,63,2022-01-07T01:42:16Z,2730000,132.0,204.0,1,right,R. Barrett 24' 3PT  (7 PTS) (A. Burks 4 AST),"[1629628, 202692]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,24.29,Made,7.0,A. Burks,202692.0,4.0,,,,,,,,,,,,,,,
281,PT11M15.00S,2022-01-07T01:42:32.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,16.376478318002626,60.29411764705882,1610612738,50,63,2022-01-07T01:42:39Z,2750000,-51.0,101.0,1,left,MISS J. Tatum 11' fadeaway Shot,[1628369],1610612738.0,BOS,fadeaway,,,Tatum,J. Tatum,,,,,11.37,Missed,,,,,,,,,,,,,,,,,,,
282,PT11M13.00S,2022-01-07T01:42:34.8Z,3,REGULAR,rebound,defensive,[],202692,,,1610612752,50,63,2022-01-07T01:42:39Z,2760000,,,0,,A. Burks REBOUND (Off:1 Def:3),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,281.0,4.0,3.0,1.0,,,,,,,,,
283,PT10M58.00S,2022-01-07T01:42:49.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,93.51182654402102,44.36274509803921,1610612752,50,63,2022-01-07T01:42:56Z,2770000,-28.0,8.0,1,right,MISS R. Barrett driving Layup - blocked,"[1629628, 1629057]",1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,2.95,Missed,,,,,Williams III,1629057.0,,,,,,,,,,,,,
284,PT10M58.00S,2022-01-07T01:42:49.6Z,3,REGULAR,block,,[],1629057,,,1610612752,50,63,2022-01-07T01:42:52Z,2780000,,,0,,R. Williams III BLOCK (4 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT10M56.00S,2022-01-07T01:42:51.6Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,50,63,2022-01-07T01:42:56Z,2790000,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,283.0,3.0,3.0,0.0,,,,,,,,,
286,PT10M54.00S,2022-01-07T01:42:57.3Z,3,REGULAR,violation,kicked ball,[],202692,,,1610612738,50,63,2022-01-07T01:43:00Z,2800000,,,0,,A. Burks kicked ball VIOLATION,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,2002.0,,,,,,,,
287,PT10M47.00S,2022-01-07T01:43:12.6Z,3,REGULAR,turnover,bad pass,[],1627759,,,1610612738,50,63,2022-01-07T01:43:15Z,2810000,,,0,,J. Brown bad pass TURNOVER (2 TO),"[1627759, 203944]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,2.0,,,,,Randle,203944.0,
288,PT10M47.00S,2022-01-07T01:43:12.6Z,3,REGULAR,steal,,[],203944,,,1610612752,50,63,2022-01-07T01:43:14Z,2820000,,,0,,J. Randle STEAL (2 STL),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT10M43.00S,2022-01-07T01:43:16.2Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203095,82.34231274638634,96.56862745098039,1610612752,53,63,2022-01-07T01:44:15Z,2830000,233.0,113.0,1,right,E. Fournier 25' 3PT running (22 PTS) (R. Barrett 3 AST),"[203095, 1629628]",1610612752.0,NYK,running,,,Fournier,E. Fournier,,,,,25.9,Made,22.0,R. Barrett,1629628.0,3.0,,,,,,,,,,,,,,,
291,PT10M42.00S,2022-01-07T01:43:21.5Z,3,REGULAR,timeout,full,['team'],0,,,1610612738,53,63,2022-01-07T01:43:21Z,2850000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT10M25.00S,2022-01-07T01:47:03.0Z,3,REGULAR,3pt,Jump Shot,[],1628369,31.61957950065703,37.745098039215684,1610612738,53,66,2022-01-07T01:47:37Z,2860000,61.0,245.0,1,left,J. Tatum 25' 3PT pullup (18 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,25.23,Made,18.0,,,,,,,,,,,,,,,,,,
293,PT10M05.00S,2022-01-07T01:47:22.0Z,3,REGULAR,3pt,Jump Shot,[],203095,90.09526938239159,4.6568627450980395,1610612752,53,66,2022-01-07T01:47:28Z,2870000,-227.0,41.0,1,right,MISS E. Fournier 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,23.03,Missed,,,,,,,,,,,,,,,,,,,
294,PT10M03.00S,2022-01-07T01:47:24.0Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,53,66,2022-01-07T01:47:28Z,2880000,,,0,,A. Horford REBOUND (Off:0 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,293.0,1.0,1.0,0.0,,,,,,,,,
295,PT09M50.00S,2022-01-07T01:47:38.6Z,3,REGULAR,3pt,Jump Shot,[],203935,33.065045992115635,37.254901960784316,1610612738,53,69,2022-01-07T01:48:24Z,2890000,64.0,258.0,1,left,M. Smart 26' 3PT bank (6 PTS) (J. Tatum 6 AST),"[203935, 1628369]",1610612738.0,BOS,bank,,,Smart,M. Smart,,,,,26.6,Made,6.0,J. Tatum,1628369.0,6.0,,,,,,,,,,,,,,,
297,PT09M34.00S,2022-01-07T01:47:53.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202692,88.51839684625493,49.01960784313725,1610612752,53,69,2022-01-07T01:48:00Z,2910000,-5.0,55.0,1,right,MISS A. Burks driving Layup - blocked,"[202692, 1629057]",1610612752.0,NYK,driving,,,Burks,A. Burks,,,,,5.56,Missed,,,,,Williams III,1629057.0,,,,,,,,,,,,,
298,PT09M34.00S,2022-01-07T01:47:53.9Z,3,REGULAR,block,,[],1629057,,,1610612752,53,69,2022-01-07T01:47:56Z,2920000,,,0,,R. Williams III BLOCK (5 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT09M32.00S,2022-01-07T01:47:55.9Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,53,69,2022-01-07T01:48:00Z,2930000,,,0,,A. Horford REBOUND (Off:0 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,297.0,2.0,2.0,0.0,,,,,,,,,
300,PT09M26.00S,2022-01-07T01:48:01.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1627759,10.200394218134035,46.32352941176471,1610612738,53,69,2022-01-07T01:48:54Z,2940000,18.0,43.0,1,left,MISS J. Brown driving floating Shot - blocked,"[1627759, 203095]",1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,4.71,Missed,,,,,Fournier,203095.0,,,,,,,,,,,,,
304,PT09M26.00S,2022-01-07T01:48:01.8Z,3,REGULAR,block,,[],203095,,,1610612738,53,69,2022-01-07T01:49:59Z,2945000,,,0,,E. Fournier BLOCK (1 BLK),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT09M25.00S,2022-01-07T01:48:02.8Z,3,REGULAR,rebound,offensive,[],201143,,,1610612738,53,69,2022-01-07T01:48:10Z,2950000,,,0,,A. Horford REBOUND (Off:1 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,300.0,3.0,2.0,1.0,,,,,,,,,
302,PT09M22.00S,2022-01-07T01:48:05.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201143,10.5946123521682,50.73529411764706,1610612738,53,71,2022-01-07T01:50:26Z,2960000,-4.0,47.0,1,left,A. Horford putback Layup (7 PTS),[201143],1610612738.0,BOS,putback,,,Horford,A. Horford,,,,,4.72,Made,7.0,,,,,,,,,,,,,,,,,,
303,PT09M16.00S,2022-01-07T01:48:14.0Z,3,REGULAR,timeout,full,['team'],0,,,1610612752,53,71,2022-01-07T01:48:14Z,2970000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT09M07.00S,2022-01-07T01:51:53.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,91.5407358738502,44.11764705882353,1610612752,53,71,2022-01-07T01:52:02Z,2980000,-29.0,27.0,1,right,MISS R. Barrett driving Layup - blocked,"[1629628, 1629057]",1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,3.99,Missed,,,,,Williams III,1629057.0,,,,,,,,,,,,,
306,PT09M07.00S,2022-01-07T01:51:53.0Z,3,REGULAR,block,,[],1629057,,,1610612752,53,71,2022-01-07T01:51:57Z,2990000,,,0,,R. Williams III BLOCK (6 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT09M05.00S,2022-01-07T01:51:55.0Z,3,REGULAR,rebound,offensive,[],203944,,,1610612752,53,71,2022-01-07T01:52:02Z,3000000,,,0,,J. Randle REBOUND (Off:1 Def:3),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,305.0,4.0,3.0,1.0,,,,,,,,,
308,PT09M00.00S,2022-01-07T01:52:00.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203944,77.61169513797634,11.519607843137255,1610612752,56,71,2022-01-07T01:52:05Z,3010000,-192.0,158.0,1,right,J. Randle 24' 3PT  (10 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,24.9,Made,10.0,,,,,,,,,,,,,,,,,,
309,PT08M38.00S,2022-01-07T01:52:22.7Z,3,REGULAR,3pt,Jump Shot,[],201143,28.203022339027594,23.52941176470588,1610612738,56,71,2022-01-07T01:52:30Z,3020000,132.0,213.0,1,left,MISS A. Horford 25' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,25.05,Missed,,,,,,,,,,,,,,,,,,,
310,PT08M36.00S,2022-01-07T01:52:24.7Z,3,REGULAR,rebound,offensive,[],1628369,,,1610612738,56,71,2022-01-07T01:52:30Z,3030000,,,0,,J. Tatum REBOUND (Off:1 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,309.0,4.0,3.0,1.0,,,,,,,,,
311,PT08M35.00S,2022-01-07T01:52:29.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'defensivegoaltending']",1628369,7.178055190538765,51.71568627450981,1610612738,56,73,2022-01-07T01:52:43Z,3040000,-9.0,15.0,1,left,J. Tatum Layup (20 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,1.73,Made,20.0,,,,,,,,,,,,,,,,,,
312,PT08M35.00S,2022-01-07T01:52:36.8Z,3,REGULAR,violation,defensive goaltending,[],1629011,,,1610612738,56,73,2022-01-07T01:52:48Z,3050000,,,0,,M. Robinson defensive goaltending VIOLATION,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,2002.0,,,,,,,,
313,PT08M23.00S,2022-01-07T01:52:48.1Z,3,REGULAR,2pt,Jump Shot,[],203944,83.26215505913272,76.47058823529412,1610612752,56,73,2022-01-07T01:53:23Z,3060000,132.0,105.0,1,right,MISS J. Randle 16' step back Shot,[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,16.89,Missed,,,,,,,,,,,,,,,,,,,
314,PT08M21.00S,2022-01-07T01:52:50.1Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,56,73,2022-01-07T01:52:54Z,3070000,,,0,,J. Tatum REBOUND (Off:1 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,313.0,5.0,4.0,1.0,,,,,,,,,
315,PT08M15.00S,2022-01-07T01:52:56.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627759,5.863994743758213,49.01960784313725,1610612738,56,75,2022-01-07T01:53:02Z,3080000,5.0,3.0,1,left,J. Brown Layup (14 PTS) (J. Tatum 7 AST),"[1627759, 1628369]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,0.55,Made,14.0,J. Tatum,1628369.0,7.0,,,,,,,,,,,,,,,
317,PT07M58.00S,2022-01-07T01:53:12.5Z,3,REGULAR,3pt,Jump Shot,[],203944,69.33311432325887,69.36274509803921,1610612752,59,75,2022-01-07T01:53:16Z,3100000,97.0,236.0,1,right,J. Randle 25' 3PT  (13 PTS) (A. Burks 5 AST),"[203944, 202692]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,25.49,Made,13.0,A. Burks,202692.0,5.0,,,,,,,,,,,,,,,
319,PT07M44.00S,2022-01-07T01:53:33.3Z,3,REGULAR,3pt,Jump Shot,[],201143,8.492115637319317,95.58823529411765,1610612738,59,75,2022-01-07T01:53:43Z,3120000,-228.0,27.0,1,left,MISS A. Horford 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,22.95,Missed,,,,,,,,,,,,,,,,,,,
320,PT07M42.00S,2022-01-07T01:53:35.3Z,3,REGULAR,rebound,offensive,[],1629057,,,1610612738,59,75,2022-01-07T01:53:43Z,3130000,,,0,,R. Williams III REBOUND (Off:3 Def:2),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,319.0,5.0,2.0,3.0,,,,,,,,,
321,PT07M37.00S,2022-01-07T01:53:41.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628369,29.6484888304862,30.88235294117647,1610612738,59,75,2022-01-07T01:54:56Z,3140000,96.0,226.0,1,left,MISS J. Tatum 24' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,24.56,Missed,,,,,,,,,,,,,,,,,,,
322,PT07M35.00S,2022-01-07T01:53:43.7Z,3,REGULAR,rebound,defensive,[],202692,,,1610612752,59,75,2022-01-07T01:53:47Z,3150000,,,0,,A. Burks REBOUND (Off:1 Def:4),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,321.0,5.0,4.0,1.0,,,,,,,,,
323,PT07M28.00S,2022-01-07T01:53:50.1Z,3,REGULAR,3pt,Jump Shot,[],203944,66.3107752956636,64.4607843137255,1610612752,59,75,2022-01-07T01:55:17Z,3160000,72.0,264.0,1,right,MISS J. Randle 27' pullup 3PT,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,27.39,Missed,,,,,,,,,,,,,,,,,,,
324,PT07M26.00S,2022-01-07T01:53:52.1Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,59,75,2022-01-07T01:53:56Z,3170000,,,0,,M. Smart REBOUND (Off:1 Def:1),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,323.0,2.0,1.0,1.0,,,,,,,,,
325,PT07M18.00S,2022-01-07T01:53:59.6Z,3,REGULAR,3pt,Jump Shot,[],201143,7.440867279894875,4.6568627450980395,1610612738,59,75,2022-01-07T01:54:13Z,3180000,227.0,17.0,1,left,MISS A. Horford 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,22.74,Missed,,,,,,,,,,,,,,,,,,,
326,PT07M16.00S,2022-01-07T01:54:01.6Z,3,REGULAR,rebound,defensive,[],202692,,,1610612752,59,75,2022-01-07T01:54:06Z,3190000,,,0,,A. Burks REBOUND (Off:1 Def:5),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,325.0,6.0,5.0,1.0,,,,,,,,,
327,PT07M11.00S,2022-01-07T01:54:06.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629628,93.9060446780552,53.92156862745098,1610612752,59,75,2022-01-07T01:55:59Z,3200000,20.0,5.0,1,right,MISS R. Barrett running Layup,[1629628],1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,2.02,Missed,,,,,,,,,,,,,,,,,,,
328,PT07M07.00S,2022-01-07T01:54:10.0Z,3,REGULAR,rebound,offensive,[],202692,,,1610612752,59,75,2022-01-07T01:54:10Z,3210000,,,0,,A. Burks REBOUND (Off:2 Def:5),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,327.0,7.0,5.0,2.0,,,,,,,,,
329,PT06M54.00S,2022-01-07T01:54:23.4Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612752,59,75,2022-01-07T01:54:31Z,3220000,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,2003.0,,,,,,,,
330,PT06M46.00S,2022-01-07T01:55:00.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628369,5.995400788436268,50.0,1610612738,59,77,2022-01-07T01:55:03Z,3230000,0.0,4.0,1,left,J. Tatum driving Layup (22 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,0.39,Made,22.0,,,,,,,,,,,,,,,,,,
331,PT06M46.00S,2022-01-07T01:55:02.5Z,3,REGULAR,foul,personal,['1freethrow'],1629628,,,1610612738,59,77,2022-01-07T01:55:11Z,3240000,,,0,,R. Barrett shooting personal FOUL (1 PF) (Tatum 1 FT),"[1629628, 1628369]",1610612752.0,NYK,shooting,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,2003.0,,1.0,0.0,Tatum,1628369.0,,,
333,PT06M46.00S,2022-01-07T01:55:02.6Z,3,REGULAR,substitution,out,[],203935,,,1610612738,59,77,2022-01-07T01:55:11Z,3260000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT06M46.00S,2022-01-07T01:55:02.6Z,3,REGULAR,substitution,in,[],203471,,,1610612738,59,77,2022-01-07T01:55:11Z,3270000,,,0,,SUB in: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT06M46.00S,2022-01-07T01:55:27.2Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1628369,,,1610612738,59,78,2022-01-07T01:55:27Z,3280000,,,0,,J. Tatum Free Throw 1 of 1 (23 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,23.0,,,,,,,,,,,,,,,,,,
336,PT06M39.00S,2022-01-07T01:55:39.4Z,3,REGULAR,foul,personal,[],1628369,,,1610612752,59,78,2022-01-07T01:55:57Z,3290000,,,0,,J. Tatum personal FOUL (1 PF),"[1628369, 203095]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,1628172.0,,1.0,0.0,Fournier,203095.0,,,
338,PT06M39.00S,2022-01-07T01:55:39.5Z,3,REGULAR,substitution,out,[],1629011,,,1610612752,59,78,2022-01-07T01:55:49Z,3310000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT06M39.00S,2022-01-07T01:55:39.5Z,3,REGULAR,substitution,in,[],201959,,,1610612752,59,78,2022-01-07T01:55:49Z,3320000,,,0,,SUB in: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT06M33.00S,2022-01-07T01:56:04.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,82.47371879106439,47.30392156862745,1610612752,61,78,2022-01-07T01:56:09Z,3330000,-13.0,112.0,1,right,R. Barrett 11' pullup Jump Shot (9 PTS) (T. Gibson 2 AST),"[1629628, 201959]",1610612752.0,NYK,pullup,,,Barrett,R. Barrett,,,,,11.3,Made,9.0,T. Gibson,201959.0,2.0,,,,,,,,,,,,,,,
341,PT06M10.00S,2022-01-07T01:56:27.1Z,3,REGULAR,turnover,bad pass,[],201143,,,1610612738,61,78,2022-01-07T01:56:29Z,3340000,,,0,,A. Horford bad pass TURNOVER (2 TO),"[201143, 203095]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,2.0,,,,,Fournier,203095.0,
342,PT06M10.00S,2022-01-07T01:56:27.1Z,3,REGULAR,steal,,[],203095,,,1610612752,61,78,2022-01-07T01:56:28Z,3350000,,,0,,E. Fournier STEAL (1 STL),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT06M05.00S,2022-01-07T01:56:32.2Z,3,REGULAR,turnover,lost ball,[],1629628,,,1610612752,61,78,2022-01-07T01:56:35Z,3360000,,,0,,R. Barrett lost ball TURNOVER (1 TO),"[1629628, 1629057]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,1.0,,,,,Williams III,1629057.0,
344,PT06M05.00S,2022-01-07T01:56:32.2Z,3,REGULAR,steal,,[],1629057,,,1610612738,61,78,2022-01-07T01:56:34Z,3370000,,,0,,R. Williams III STEAL (1 STL),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT05M51.00S,2022-01-07T01:56:46.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627759,30.699737187910642,16.42156862745098,1610612738,61,78,2022-01-07T01:56:50Z,3380000,168.0,236.0,1,left,MISS J. Brown 28' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,28.97,Missed,,,,,,,,,,,,,,,,,,,
346,PT05M49.00S,2022-01-07T01:56:48.4Z,3,REGULAR,rebound,defensive,[],203095,,,1610612752,61,78,2022-01-07T01:56:50Z,3390000,,,0,,E. Fournier REBOUND (Off:0 Def:5),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,345.0,5.0,5.0,0.0,,,,,,,,,
347,PT05M40.00S,2022-01-07T01:56:57.0Z,3,REGULAR,3pt,Jump Shot,[],203095,68.67608409986859,65.93137254901961,1610612752,61,78,2022-01-07T01:58:09Z,3400000,80.0,242.0,1,right,MISS E. Fournier 25' pullup 3PT,[203095],1610612752.0,NYK,pullup,,,Fournier,E. Fournier,,,,,25.47,Missed,,,,,,,,,,,,,,,,,,,
348,PT05M38.00S,2022-01-07T01:56:59.0Z,3,REGULAR,rebound,defensive,[],203471,,,1610612738,61,78,2022-01-07T01:57:04Z,3410000,,,0,,D. Schroder REBOUND (Off:1 Def:3),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,347.0,4.0,3.0,1.0,,,,,,,,,
349,PT05M33.00S,2022-01-07T01:57:06.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203471,5.469776609724048,51.71568627450981,1610612738,61,80,2022-01-07T01:57:10Z,3420000,-9.0,-1.0,1,left,D. Schroder driving Layup (18 PTS),[203471],1610612738.0,BOS,driving,,,Schroder,D. Schroder,,,,,0.87,Made,18.0,,,,,,,,,,,,,,,,,,
350,PT05M33.00S,2022-01-07T01:57:09.2Z,3,REGULAR,foul,personal,['1freethrow'],203095,,,1610612738,61,80,2022-01-07T01:57:14Z,3430000,,,0,,E. Fournier shooting personal FOUL (2 PF) (Schroder 1 FT),"[203095, 203471]",1610612752.0,NYK,shooting,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,2003.0,,2.0,0.0,Schroder,203471.0,,,
352,PT05M33.00S,2022-01-07T01:57:09.2Z,3,REGULAR,substitution,out,[],1627759,,,1610612738,61,80,2022-01-07T01:57:25Z,3450000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT05M33.00S,2022-01-07T01:57:09.2Z,3,REGULAR,substitution,out,[],1629057,,,1610612738,61,80,2022-01-07T01:57:25Z,3460000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
