actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
458,PT02M36.00S,2022-03-17T01:13:11.2Z,3,REGULAR,substitution,out,[],1629628,,,1610612757,87,72,2022-03-17T01:13:19Z,4450000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,
459,PT02M36.00S,2022-03-17T01:13:11.2Z,3,REGULAR,substitution,out,[],1630314,,,1610612757,87,72,2022-03-17T01:13:19Z,4460000,,,0,,SUB out: B. Williams,[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,
460,PT02M36.00S,2022-03-17T01:13:11.2Z,3,REGULAR,substitution,in,[],1630193,,,1610612757,87,72,2022-03-17T01:13:19Z,4470000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,
461,PT02M36.00S,2022-03-17T01:13:11.2Z,3,REGULAR,substitution,in,[],1630553,,,1610612757,87,72,2022-03-17T01:13:19Z,4480000,,,0,,SUB in: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
462,PT02M24.00S,2022-03-17T01:13:44.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630553,93.51182654402102,48.28431372549019,1610612757,87,74,2022-03-17T01:15:48Z,4490000,-9.0,8.0,1,right,K. Johnson cutting DUNK (4 PTS) (D. Eubanks 5 AST),"[1630553, 1629234]",1610612757.0,POR,cutting,,,Johnson,K. Johnson,,,,,1.21,Made,4.0,,,,,,,,,,,,,D. Eubanks,1629234.0,5.0,,
464,PT02M02.00S,2022-03-17T01:14:07.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,5.863994743758213,50.245098039215684,1610612752,89,74,2022-03-17T01:14:10Z,4510000,-1.0,3.0,1,left,J. Randle driving Layup (14 PTS),[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,0.29,Made,14.0,,,,,,,,,,,,,,,,,
465,PT01M34.00S,2022-03-17T01:14:36.9Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612757,89,74,2022-03-17T01:14:43Z,4520000,,,0,,POR shot clock Team TURNOVER,[],1610612757.0,POR,,,,,,,,,,,,,,,,,202049.0,,,,,,,,,,,,
466,PT01M22.00S,2022-03-17T01:15:05.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629604,,,1610612752,89,74,2022-03-17T01:16:16Z,4530000,,,0,,C. Elleby personal FOUL (2 PF) (Randle 2 FT),"[1629604, 203944]",1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,202049.0,2.0,0.0,Randle,203944.0,,,,,,,,
468,PT01M22.00S,2022-03-17T01:15:44.3Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],203944,,,1610612752,90,74,2022-03-17T01:15:44Z,4550000,,,0,,J. Randle Free Throw 1 of 2 (15 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
469,PT01M22.00S,2022-03-17T01:16:08.2Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],203944,,,1610612752,91,74,2022-03-17T01:16:08Z,4560000,,,0,,J. Randle Free Throw 2 of 2 (16 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
470,PT01M08.00S,2022-03-17T01:16:28.1Z,3,REGULAR,turnover,bad pass,[],1627739,,,1610612757,91,74,2022-03-17T01:16:31Z,4570000,,,0,,K. Dunn bad pass TURNOVER (2 TO),"[1627739, 1630193]",1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,2.0,Quickley,1630193.0,,,,,
471,PT01M08.00S,2022-03-17T01:16:28.1Z,3,REGULAR,steal,,[],1630193,,,1610612752,91,74,2022-03-17T01:16:29Z,4580000,,,0,,I. Quickley STEAL (1 STL),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,
472,PT01M08.00S,2022-03-17T01:16:32.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203463,,,1610612752,91,74,2022-03-17T01:16:52Z,4590000,,,0,,B. McLemore personal FOUL (5 PF) (Quickley 2 FT),"[203463, 1630193]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,1179.0,5.0,0.0,Quickley,1630193.0,,,,,,,,
475,PT01M08.00S,2022-03-17T01:16:48.1Z,3,REGULAR,substitution,out,[],202692,,,1610612752,91,74,2022-03-17T01:17:11Z,4605000,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,
476,PT01M08.00S,2022-03-17T01:16:48.1Z,3,REGULAR,substitution,in,[],1630540,,,1610612752,91,74,2022-03-17T01:17:11Z,4607500,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,
474,PT01M08.00S,2022-03-17T01:17:04.2Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630193,,,1610612752,92,74,2022-03-17T01:17:04Z,4610000,,,0,,I. Quickley Free Throw 1 of 2 (9 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
477,PT01M08.00S,2022-03-17T01:17:28.9Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630193,,,1610612752,93,74,2022-03-17T01:17:28Z,4620000,,,0,,I. Quickley Free Throw 2 of 2 (10 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
478,PT00M54.70S,2022-03-17T01:17:42.8Z,3,REGULAR,2pt,Jump Shot,[],203463,82.07950065703022,16.911764705882355,1610612757,93,74,2022-03-17T01:18:33Z,4630000,-165.0,116.0,1,right,MISS B. McLemore 20' step back Shot,[203463],1610612757.0,POR,step back,,,McLemore,B. McLemore,,,,,20.2,Missed,,,,,,,,,,,,,,,,,,
479,PT00M52.60S,2022-03-17T01:17:44.9Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,93,74,2022-03-17T01:17:50Z,4640000,,,0,,J. Randle REBOUND (Off:1 Def:5),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,478.0,6.0,5.0,1.0,,,,,,,,,,,,,
480,PT00M45.40S,2022-03-17T01:17:54.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629604,,,1610612752,93,74,2022-03-17T01:18:06Z,4650000,,,0,,C. Elleby personal FOUL (3 PF) (Randle 2 FT),"[1629604, 203944]",1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,1179.0,3.0,0.0,Randle,203944.0,,,,,,,,
482,PT00M45.40S,2022-03-17T01:18:27.0Z,3,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,93,74,2022-03-17T01:18:27Z,4670000,,,0,,MISS J. Randle Free Throw 1 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Missed,,,,,,,,,,,,,,,,,,
483,PT00M45.40S,2022-03-17T01:18:27.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,93,74,2022-03-17T01:18:27Z,4680000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,482.0,,,,,,,,,,,,,,,,
484,PT00M45.40S,2022-03-17T01:18:47.8Z,3,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,94,74,2022-03-17T01:18:47Z,4690000,,,0,,J. Randle Free Throw 2 of 2 (17 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
485,PT00M32.90S,2022-03-17T01:19:02.0Z,3,REGULAR,3pt,Jump Shot,[],203463,94.69448094612353,3.1862745098039214,1610612757,94,74,2022-03-17T01:19:08Z,4700000,-234.0,-3.0,1,right,MISS B. McLemore 3PT,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,23.41,Missed,,,,,,,,,,,,,,,,,,
486,PT00M30.00S,2022-03-17T01:19:04.9Z,3,REGULAR,rebound,offensive,[],1629604,,,1610612757,94,74,2022-03-17T01:19:08Z,4710000,,,0,,C. Elleby REBOUND (Off:2 Def:2),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,485.0,4.0,2.0,2.0,,,,,,,,,,,,,
487,PT00M27.20S,2022-03-17T01:19:07.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629604,93.77463863337714,49.01960784313725,1610612757,94,74,2022-03-17T01:19:14Z,4720000,-5.0,6.0,1,right,MISS C. Elleby Layup,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,0.77,Missed,,,,,,,,,,,,,,,,,,
488,PT00M25.60S,2022-03-17T01:19:09.3Z,3,REGULAR,rebound,defensive,[],1630540,,,1610612752,94,74,2022-03-17T01:19:14Z,4730000,,,0,,M. McBride REBOUND (Off:0 Def:3),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,487.0,3.0,3.0,0.0,,,,,,,,,,,,,
489,PT00M02.20S,2022-03-17T01:19:33.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,6.389618922470433,44.6078431372549,1610612752,94,74,2022-03-17T01:19:43Z,4740000,27.0,8.0,1,left,MISS J. Randle driving Layup,[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,2.8,Missed,,,,,,,,,,,,,,,,,,
490,PT00M01.20S,2022-03-17T01:19:34.6Z,3,REGULAR,rebound,offensive,[],1630579,,,1610612752,94,74,2022-03-17T01:19:43Z,4750000,,,0,,J. Sims REBOUND (Off:3 Def:3),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,489.0,6.0,3.0,3.0,,,,,,,,,,,,,
491,PT00M01.20S,2022-03-17T01:19:37.4Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630579,5.590000152587891,50.0,1610612752,94,74,2022-03-17T01:19:48Z,4760000,0.0,0.0,1,left,MISS J. Sims tip Layup,[1630579],1610612752.0,NYK,tip,,,Sims,J. Sims,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
492,PT00M01.00S,2022-03-17T01:19:37.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,94,74,2022-03-17T01:21:52Z,4770000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,491.0,,,,,,,,,,,,,,,,
493,PT00M00.00S,2022-03-17T01:19:39.8Z,3,REGULAR,period,end,[],0,,,1610612752,94,74,2022-03-17T01:21:52Z,4780000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2022-03-17T01:22:01.1Z,4,REGULAR,substitution,out,['startperiod'],203944,,,1610612752,94,74,2022-03-17T01:22:26Z,4790000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2022-03-17T01:22:01.1Z,4,REGULAR,substitution,out,['startperiod'],203095,,,1610612752,94,74,2022-03-17T01:22:26Z,4800000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2022-03-17T01:22:01.1Z,4,REGULAR,substitution,out,['startperiod'],1629234,,,1610612752,94,74,2022-03-17T01:22:26Z,4810000,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2022-03-17T01:22:01.1Z,4,REGULAR,substitution,out,['startperiod'],203463,,,1610612752,94,74,2022-03-17T01:22:26Z,4820000,,,0,,SUB out: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2022-03-17T01:22:01.1Z,4,REGULAR,substitution,out,['startperiod'],1629604,,,1610612752,94,74,2022-03-17T01:22:26Z,4830000,,,0,,SUB out: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2022-03-17T01:22:01.1Z,4,REGULAR,substitution,in,['startperiod'],1630167,,,1610612752,94,74,2022-03-17T01:22:26Z,4840000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2022-03-17T01:22:01.1Z,4,REGULAR,substitution,in,['startperiod'],1629628,,,1610612752,94,74,2022-03-17T01:22:26Z,4850000,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2022-03-17T01:22:01.1Z,4,REGULAR,substitution,in,['startperiod'],1630570,,,1610612752,94,74,2022-03-17T01:22:26Z,4860000,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2022-03-17T01:22:01.1Z,4,REGULAR,substitution,in,['startperiod'],1626159,,,1610612752,94,74,2022-03-17T01:22:26Z,4870000,,,0,,SUB in: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2022-03-17T01:22:01.1Z,4,REGULAR,substitution,in,['startperiod'],1628404,,,1610612752,94,74,2022-03-17T01:22:26Z,4880000,,,0,,SUB in: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2022-03-17T01:22:25.9Z,4,REGULAR,period,start,[],0,,,1610612752,94,74,2022-03-17T01:22:27Z,4890000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT11M44.00S,2022-03-17T01:22:41.8Z,4,REGULAR,3pt,Jump Shot,[],1630167,3.892904073587385,96.32352941176471,1610612752,94,74,2022-03-17T01:22:46Z,4900000,-232.0,-16.0,1,left,MISS O. Toppin 3PT,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,23.21,Missed,,,,,,,,,,,,,,,,,,
506,PT11M42.00S,2022-03-17T01:22:43.8Z,4,REGULAR,rebound,defensive,[],1627739,,,1610612757,94,74,2022-03-17T01:22:46Z,4910000,,,0,,K. Dunn REBOUND (Off:0 Def:1),[1627739],1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,,505.0,1.0,1.0,0.0,,,,,,,,,,,,,
507,PT11M24.00S,2022-03-17T01:23:00.7Z,4,REGULAR,3pt,Jump Shot,[],1628404,69.33311432325887,66.42156862745098,1610612757,94,74,2022-03-17T01:23:07Z,4920000,82.0,236.0,1,right,MISS J. Hart 24' 3PT,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,24.97,Missed,,,,,,,,,,,,,,,,,,
508,PT11M22.00S,2022-03-17T01:23:02.7Z,4,REGULAR,rebound,defensive,[],1630193,,,1610612752,94,74,2022-03-17T01:23:07Z,4930000,,,0,,I. Quickley REBOUND (Off:0 Def:2),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,507.0,2.0,2.0,0.0,,,,,,,,,,,,,
509,PT11M17.00S,2022-03-17T01:23:08.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630193,31.35676741130092,68.38235294117648,1610612752,97,74,2022-03-17T01:25:11Z,4940000,-92.0,242.0,1,left,I. Quickley 25' 3PT pullup (13 PTS),[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,25.91,Made,13.0,,,,,,,,,,,,,,,,,
510,PT10M52.00S,2022-03-17T01:23:33.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627739,91.5407358738502,50.245098039215684,1610612757,97,76,2022-03-17T01:23:37Z,4950000,1.0,27.0,1,right,K. Dunn driving floating Jump Shot (11 PTS) (J. Hart 2 AST),"[1627739, 1628404]",1610612757.0,POR,driving floating,,,Dunn,K. Dunn,,,,,2.7,Made,11.0,,,,,,,,,,,,,J. Hart,1628404.0,2.0,,
511,PT10M37.00S,2022-03-17T01:23:47.2Z,4,REGULAR,3pt,Jump Shot,[],1630167,2.447437582128778,95.83333333333334,1610612752,97,76,2022-03-17T01:23:52Z,4960000,-229.0,-29.0,1,left,MISS O. Toppin 3PT,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,23.11,Missed,,,,,,,,,,,,,,,,,,
512,PT10M35.00S,2022-03-17T01:23:49.2Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612757,97,76,2022-03-17T01:23:52Z,4970000,,,0,,J. Hart REBOUND (Off:0 Def:5),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,511.0,5.0,5.0,0.0,,,,,,,,,,,,,
513,PT10M28.00S,2022-03-17T01:23:56.4Z,4,REGULAR,3pt,Jump Shot,[],1626159,74.85216819973719,12.745098039215685,1610612757,97,76,2022-03-17T01:24:02Z,4980000,-186.0,184.0,1,right,MISS J. Winslow 26' 3PT,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,26.18,Missed,,,,,,,,,,,,,,,,,,
514,PT10M27.00S,2022-03-17T01:23:57.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612752,97,76,2022-03-17T01:24:02Z,4990000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,513.0,,,,,,,,,,,,,,,,
515,PT10M27.00S,2022-03-17T01:24:01.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,97,76,2022-03-17T01:24:01Z,5000000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT10M09.00S,2022-03-17T01:24:19.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,6.521024967148489,53.431372549019606,1610612752,99,76,2022-03-17T01:24:23Z,5010000,-17.0,9.0,1,left,O. Toppin driving Layup (6 PTS),[1630167],1610612752.0,NYK,driving,,,Toppin,O. Toppin,,,,,1.93,Made,6.0,,,,,,,,,,,,,,,,,
517,PT10M03.00S,2022-03-17T01:24:26.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,93.38042049934296,48.03921568627451,1610612757,99,76,2022-03-17T01:24:30Z,5020000,-10.0,10.0,1,right,MISS J. Hart driving Layup,[1628404],1610612757.0,POR,driving,,,Hart,J. Hart,,,,,1.38,Missed,,,,,,,,,,,,,,,,,,
518,PT10M01.00S,2022-03-17T01:24:28.2Z,4,REGULAR,rebound,defensive,[],1630579,,,1610612752,99,76,2022-03-17T01:24:30Z,5030000,,,0,,J. Sims REBOUND (Off:3 Def:4),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,517.0,7.0,4.0,3.0,,,,,,,,,,,,,
519,PT09M51.00S,2022-03-17T01:24:37.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630579,8.492115637319317,46.568627450980394,1610612752,101,76,2022-03-17T01:27:36Z,5040000,17.0,27.0,1,left,J. Sims cutting Layup (3 PTS) (I. Quickley 3 AST),"[1630579, 1630193]",1610612752.0,NYK,cutting,,,Sims,J. Sims,,,,,3.23,Made,3.0,,,,,,,,,,,,,I. Quickley,1630193.0,3.0,,
521,PT09M28.00S,2022-03-17T01:25:00.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627739,94.30026281208936,43.872549019607845,1610612757,101,78,2022-03-17T01:25:11Z,5060000,-31.0,1.0,1,right,K. Dunn driving Layup (13 PTS),[1627739],1610612757.0,POR,driving,,,Dunn,K. Dunn,,,,,3.06,Made,13.0,,,,,,,,,,,,,,,,,
522,PT09M06.00S,2022-03-17T01:25:27.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,7.966491458607096,44.6078431372549,1610612752,101,78,2022-03-17T01:25:37Z,5070000,27.0,22.0,1,left,MISS R. Barrett driving Layup,[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,3.51,Missed,,,,,,,,,,,,,,,,,,
523,PT09M05.00S,2022-03-17T01:25:28.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612752,101,78,2022-03-17T01:25:37Z,5080000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,522.0,,,,,,,,,,,,,,,,
524,PT09M05.00S,2022-03-17T01:25:30.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612752,101,78,2022-03-17T01:25:42Z,5090000,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,202049.0,,,,,,,,,,,,
525,PT08M50.00S,2022-03-17T01:25:54.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630570,93.9060446780552,51.225490196078425,1610612757,101,80,2022-03-17T01:28:35Z,5100000,6.0,5.0,1,right,T. Watford cutting Layup (6 PTS) (J. Hart 3 AST),"[1630570, 1628404]",1610612757.0,POR,cutting,,,Watford,T. Watford,,,,,0.78,Made,6.0,,,,,,,,,,,,,J. Hart,1628404.0,3.0,,
527,PT08M30.00S,2022-03-17T01:26:14.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630167,5.732588699080158,49.26470588235294,1610612752,103,80,2022-03-17T01:26:18Z,5120000,4.0,1.0,1,left,O. Toppin alley-oop DUNK (8 PTS) (I. Quickley 4 AST),"[1630167, 1630193]",1610612752.0,NYK,alley-oop,,,Toppin,O. Toppin,,,,,0.4,Made,8.0,,,,,,,,,,,,,I. Quickley,1630193.0,4.0,,
529,PT08M22.00S,2022-03-17T01:26:26.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,94.56307490144546,53.431372549019606,1610612757,103,82,2022-03-17T01:28:25Z,5140000,17.0,-1.0,1,right,J. Hart driving Layup (17 PTS),[1628404],1610612757.0,POR,driving,,,Hart,J. Hart,,,,,1.73,Made,17.0,,,,,,,,,,,,,,,,,
530,PT08M22.00S,2022-03-17T01:26:28.3Z,4,REGULAR,foul,personal,['1freethrow'],1630193,,,1610612757,103,82,2022-03-17T01:26:33Z,5150000,,,0,,I. Quickley shooting personal FOUL (1 PF) (Hart 1 FT),"[1630193, 1628404]",1610612752.0,NYK,shooting,,,Quickley,I. Quickley,,,,,,,,,,,,202049.0,1.0,0.0,Hart,1628404.0,,,,,,,,
532,PT08M22.00S,2022-03-17T01:26:51.0Z,4,REGULAR,freethrow,1 of 1,[],1628404,,,1610612757,103,82,2022-03-17T01:26:53Z,5170000,,,0,,MISS J. Hart Free Throw 1 of 1,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,Missed,,,,,,,,,,,,,,,,,,
533,PT08M20.00S,2022-03-17T01:26:53.0Z,4,REGULAR,rebound,defensive,[],1630167,,,1610612752,103,82,2022-03-17T01:26:53Z,5180000,,,0,,O. Toppin REBOUND (Off:0 Def:2),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,532.0,2.0,2.0,0.0,,,,,,,,,,,,,
534,PT08M02.00S,2022-03-17T01:27:16.5Z,4,REGULAR,foul,offensive,[],1630193,,,1610612752,103,82,2022-03-17T01:27:33Z,5190000,,,0,,I. Quickley offensive FOUL (2 PF),"[1630193, 1626159]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,202035.0,2.0,0.0,Winslow,1626159.0,,,,,,,,
536,PT08M02.00S,2022-03-17T01:27:16.5Z,4,REGULAR,turnover,offensive foul,[],1630193,,,1610612752,103,82,2022-03-17T01:27:16Z,5210000,,,0,,I. Quickley offensive foul TURNOVER (2 TO),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,202035.0,,,,,2.0,,,,,,,
537,PT07M46.00S,2022-03-17T01:27:46.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626159,93.38042049934296,53.92156862745098,1610612757,103,84,2022-03-17T01:27:51Z,5220000,20.0,10.0,1,right,J. Winslow Layup (7 PTS) (T. Watford 4 AST),"[1626159, 1630570]",1610612757.0,POR,,,,Winslow,J. Winslow,,,,,2.19,Made,7.0,,,,,,,,,,,,,T. Watford,1630570.0,4.0,,
539,PT07M24.00S,2022-03-17T01:28:12.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,7.966491458607096,51.71568627450981,1610612752,103,84,2022-03-17T01:28:19Z,5240000,-9.0,22.0,1,left,MISS O. Toppin driving Layup - blocked,"[1630167, 1630553]",1610612752.0,NYK,driving,,,Toppin,O. Toppin,,,,,2.4,Missed,,,,,,,,,,,,,,,,,Johnson,1630553.0
540,PT07M24.00S,2022-03-17T01:28:12.6Z,4,REGULAR,block,,[],1630553,,,1610612752,103,84,2022-03-17T01:33:48Z,5250000,,,0,,K. Johnson BLOCK (1 BLK),[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
541,PT07M22.00S,2022-03-17T01:28:14.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612752,103,84,2022-03-17T01:28:19Z,5260000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,539.0,,,,,,,,,,,,,,,,
542,PT07M22.00S,2022-03-17T01:28:20.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,103,84,2022-03-17T01:28:20Z,5270000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT07M21.00S,2022-03-17T01:28:39.0Z,4,REGULAR,foul,personal,[],1630553,,,1610612752,103,84,2022-03-17T01:28:45Z,5280000,,,0,,K. Johnson personal FOUL (3 PF),"[1630553, 1630193]",1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,202049.0,3.0,0.0,Quickley,1630193.0,,,,,,,,
545,PT07M17.00S,2022-03-17T01:29:06.6Z,4,REGULAR,foul,personal,['2freethrow'],1630553,,,1610612752,103,84,2022-03-17T01:30:03Z,5300000,,,0,,K. Johnson shooting personal FOUL (4 PF) (Quickley 2 FT),"[1630553, 1630193]",1610612757.0,POR,shooting,,,Johnson,K. Johnson,,,,,,,,,,,,1179.0,4.0,0.0,Quickley,1630193.0,,,,,,,,
547,PT07M17.00S,2022-03-17T01:29:48.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630193,,,1610612752,104,84,2022-03-17T01:29:48Z,5320000,,,0,,I. Quickley Free Throw 1 of 2 (14 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
