actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
550,PT08M49.00S,2021-12-03T02:31:34.4Z,4,REGULAR,rebound,defensive,[],1628972,,,1610612741,92,97,2021-12-03T02:31:35Z,5370000,,,0,,T. Brown Jr. REBOUND (Off:1 Def:1),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,548.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
551,PT08M49.00S,2021-12-03T02:31:35.6Z,4,REGULAR,turnover,bad pass,[],1628972,,,1610612741,92,97,2021-12-03T02:33:05Z,5380000,,,0,,T. Brown Jr. bad pass TURNOVER (1 TO),"[1628972, 1630167]",1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,1.0,,,,,,,Toppin,1630167.0,
552,PT08M49.00S,2021-12-03T02:31:35.6Z,4,REGULAR,steal,,[],1630167,,,1610612752,92,97,2021-12-03T02:31:37Z,5390000,,,0,,O. Toppin STEAL (2 STL),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT08M46.00S,2021-12-03T02:31:37.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630167,92.9862023653088,45.83333333333333,1610612752,92,97,2021-12-03T02:33:23Z,5395000,-21.0,13.0,1,right,MISS O. Toppin Layup - blocked,"[1630167, 1628366]",1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,2.47,Missed,,,,,,,,,,,Ball,1628366.0,,,,,,,
561,PT08M46.00S,2021-12-03T02:31:37.1Z,4,REGULAR,block,,[],1628366,,,1610612752,92,97,2021-12-03T02:33:23Z,5397500,,,0,,L. Ball BLOCK (3 BLK),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT08M46.00S,2021-12-03T02:31:37.1Z,4,REGULAR,rebound,offensive,[],1629011,,,1610612752,92,97,2021-12-03T02:33:23Z,5398750,,,0,,M. Robinson REBOUND (Off:3 Def:5),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,560.0,8.0,5.0,3.0,,,,,,,,,,,,,,,
553,PT08M46.00S,2021-12-03T02:31:38.7Z,4,REGULAR,foul,personal,['2freethrow'],1627884,,,1610612752,92,97,2021-12-03T02:31:48Z,5400000,,,0,,D. Jones Jr. shooting personal FOUL (2 PF) (Robinson 2 FT),"[1627884, 1629011]",1610612741.0,CHI,shooting,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,202049.0,,,,2.0,0.0,Robinson,1629011.0,,,
555,PT08M46.00S,2021-12-03T02:32:28.6Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1629011,,,1610612752,93,97,2021-12-03T02:33:23Z,5420000,,,0,,M. Robinson Free Throw 1 of 2 (8 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
556,PT08M46.00S,2021-12-03T02:32:45.3Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1629011,,,1610612752,94,97,2021-12-03T02:33:23Z,5430000,,,0,,M. Robinson Free Throw 2 of 2 (9 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
557,PT08M26.00S,2021-12-03T02:33:07.5Z,4,REGULAR,2pt,Jump Shot,[],201942,24.129434954007884,25.98039215686275,1610612741,94,97,2021-12-03T02:33:27Z,5440000,120.0,174.0,1,left,MISS D. DeRozan 21' Jump Shot,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,21.17,Missed,,,,,,,,,,,,,,,,,,,
558,PT08M23.00S,2021-12-03T02:33:10.4Z,4,REGULAR,rebound,defensive,[],1630193,,,1610612752,94,97,2021-12-03T02:33:10Z,5450000,,,0,,I. Quickley REBOUND (Off:0 Def:2),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,557.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
559,PT08M12.00S,2021-12-03T02:33:21.3Z,4,REGULAR,3pt,Jump Shot,[],202692,75.77201051248358,13.725490196078432,1610612752,97,97,2021-12-03T02:33:30Z,5460000,-181.0,175.0,1,right,A. Burks 25' 3PT  (15 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,25.22,Made,,,,,15.0,,,,,,,,,,,,,,
563,PT08M11.00S,2021-12-03T02:33:27.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,97,97,2021-12-03T02:33:27Z,5470000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT08M11.00S,2021-12-03T02:33:27.7Z,4,REGULAR,substitution,out,[],1627884,,,1610612741,97,97,2021-12-03T02:36:05Z,5480000,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT08M11.00S,2021-12-03T02:33:27.7Z,4,REGULAR,substitution,out,[],1628972,,,1610612741,97,97,2021-12-03T02:36:05Z,5490000,,,0,,SUB out: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT08M11.00S,2021-12-03T02:33:27.7Z,4,REGULAR,substitution,in,[],203897,,,1610612741,97,97,2021-12-03T02:36:05Z,5500000,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT08M11.00S,2021-12-03T02:33:27.7Z,4,REGULAR,substitution,in,[],202696,,,1610612741,97,97,2021-12-03T02:36:05Z,5510000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT07M56.00S,2021-12-03T02:36:31.9Z,4,REGULAR,2pt,Jump Shot,[],201942,24.129434954007884,28.921568627450984,1610612741,97,99,2021-12-03T02:36:36Z,5520000,105.0,174.0,1,left,D. DeRozan 20' pullup Jump Shot (26 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,20.37,Made,,,,,26.0,,,,,,,,,,,,,,
569,PT07M36.00S,2021-12-03T02:36:53.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630245,,,1610612752,97,99,2021-12-03T02:37:02Z,5530000,,,0,,A. Dosunmu shooting personal FOUL (3 PF) (Burks 2 FT),"[1630245, 202692]",1610612741.0,CHI,shooting,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,202049.0,,,,3.0,0.0,Burks,202692.0,,,
571,PT07M36.00S,2021-12-03T02:37:20.0Z,4,REGULAR,freethrow,1 of 2,[],202692,,,1610612752,97,99,2021-12-03T02:37:20Z,5550000,,,0,,MISS A. Burks Free Throw 1 of 2,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Missed,,,,,,,,,,,,,,,,,,,
572,PT07M36.00S,2021-12-03T02:37:20.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,97,99,2021-12-03T02:37:20Z,5560000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,571.0,,,,,,,,,,,,,,,,,,
573,PT07M36.00S,2021-12-03T02:37:32.4Z,4,REGULAR,freethrow,2 of 2,[],202692,,,1610612752,98,99,2021-12-03T02:37:32Z,5570000,,,0,,A. Burks Free Throw 2 of 2 (16 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Made,,,,,16.0,,,,,,,,,,,,,,
574,PT07M21.00S,2021-12-03T02:37:48.8Z,4,REGULAR,3pt,Jump Shot,[],202696,31.225361366622867,62.745098039215684,1610612741,98,102,2021-12-03T02:37:53Z,5580000,-64.0,241.0,1,left,N. Vucevic 24' 3PT  (24 PTS) (D. DeRozan 3 AST),"[202696, 201942]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,24.93,Made,,,,,24.0,D. DeRozan,201942.0,3.0,,,,,,,,,,,
576,PT06M58.00S,2021-12-03T02:38:11.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202692,87.33574244415243,61.029411764705884,1610612752,98,102,2021-12-03T02:38:19Z,5600000,55.0,67.0,1,right,MISS A. Burks 8' Jump Shot,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,8.64,Missed,,,,,,,,,,,,,,,,,,,
577,PT06M57.00S,2021-12-03T02:38:12.6Z,4,REGULAR,rebound,offensive,[],1630167,,,1610612752,98,102,2021-12-03T02:38:12Z,5610000,,,0,,O. Toppin REBOUND (Off:1 Def:2),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,576.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
578,PT06M54.00S,2021-12-03T02:38:15.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201565,94.30026281208936,38.48039215686275,1610612752,100,102,2021-12-03T02:38:23Z,5620000,-58.0,1.0,1,right,D. Rose running Jump Shot (14 PTS) (O. Toppin 1 AST),"[201565, 1630167]",1610612752.0,NYK,running,,,Rose,D. Rose,,,,,5.76,Made,,,,,14.0,O. Toppin,1630167.0,1.0,,,,,,,,,,,
580,PT06M32.00S,2021-12-03T02:38:37.6Z,4,REGULAR,2pt,Jump Shot,[],202696,26.10052562417871,58.57843137254902,1610612741,100,102,2021-12-03T02:38:41Z,5640000,-43.0,193.0,1,left,MISS N. Vucevic 19' Jump Shot,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,19.75,Missed,,,,,,,,,,,,,,,,,,,
581,PT06M29.00S,2021-12-03T02:38:40.6Z,4,REGULAR,rebound,defensive,[],1630167,,,1610612752,100,102,2021-12-03T02:38:41Z,5650000,,,0,,O. Toppin REBOUND (Off:1 Def:3),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,580.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
582,PT06M18.00S,2021-12-03T02:38:52.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201565,87.72996057818659,38.72549019607843,1610612752,102,102,2021-12-03T02:38:57Z,5660000,-56.0,63.0,1,right,D. Rose 8' driving floating Jump Shot (16 PTS),[201565],1610612752.0,NYK,driving floating,,,Rose,D. Rose,,,,,8.44,Made,,,,,16.0,,,,,,,,,,,,,,
583,PT06M05.00S,2021-12-03T02:39:04.7Z,4,REGULAR,3pt,Jump Shot,[],202696,27.283180026281208,78.67647058823529,1610612741,102,105,2021-12-03T02:39:09Z,5670000,-143.0,204.0,1,left,N. Vucevic 24' 3PT  (27 PTS) (Z. LaVine 5 AST),"[202696, 203897]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,24.94,Made,,,,,27.0,Z. LaVine,203897.0,5.0,,,,,,,,,,,
585,PT05M54.00S,2021-12-03T02:39:19.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,102,105,2021-12-03T02:39:19Z,5690000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT05M54.00S,2021-12-03T02:39:19.7Z,4,REGULAR,substitution,out,[],1630167,,,1610612752,102,105,2021-12-03T02:41:51Z,5700000,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT05M54.00S,2021-12-03T02:39:19.7Z,4,REGULAR,substitution,out,[],201565,,,1610612752,102,105,2021-12-03T02:41:51Z,5710000,,,0,,SUB out: D. Rose,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT05M54.00S,2021-12-03T02:39:19.7Z,4,REGULAR,substitution,out,[],201942,,,1610612752,102,105,2021-12-03T02:41:51Z,5720000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT05M54.00S,2021-12-03T02:39:19.7Z,4,REGULAR,substitution,out,[],1630245,,,1610612752,102,105,2021-12-03T02:41:51Z,5730000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT05M54.00S,2021-12-03T02:39:19.7Z,4,REGULAR,substitution,in,[],203944,,,1610612752,102,105,2021-12-03T02:41:51Z,5740000,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT05M54.00S,2021-12-03T02:39:19.7Z,4,REGULAR,substitution,in,[],203095,,,1610612752,102,105,2021-12-03T02:41:51Z,5750000,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT05M54.00S,2021-12-03T02:39:19.7Z,4,REGULAR,substitution,in,[],1627936,,,1610612752,102,105,2021-12-03T02:41:51Z,5760000,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT05M54.00S,2021-12-03T02:39:19.7Z,4,REGULAR,substitution,in,[],1629750,,,1610612752,102,105,2021-12-03T02:41:51Z,5770000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT05M48.00S,2021-12-03T02:42:18.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,91.14651773981603,41.17647058823529,1610612752,104,105,2021-12-03T02:42:24Z,5780000,-44.0,31.0,1,right,J. Randle Jump Shot (23 PTS) (A. Burks 3 AST),"[203944, 202692]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,5.37,Made,,,,,23.0,A. Burks,202692.0,3.0,,,,,,,,,,,
596,PT05M32.00S,2021-12-03T02:42:33.6Z,4,REGULAR,3pt,Jump Shot,[],1628366,4.812746386333772,98.52941176470588,1610612741,104,105,2021-12-03T02:42:38Z,5800000,-243.0,-7.0,1,left,MISS L. Ball 24' 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,24.27,Missed,,,,,,,,,,,,,,,,,,,
597,PT05M28.00S,2021-12-03T02:42:37.6Z,4,REGULAR,rebound,defensive,[],202692,,,1610612752,104,105,2021-12-03T02:42:38Z,5810000,,,0,,A. Burks REBOUND (Off:2 Def:5),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,596.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
598,PT05M18.00S,2021-12-03T02:42:47.8Z,4,REGULAR,2pt,Jump Shot,[],1630193,91.67214191852825,72.54901960784314,1610612752,104,105,2021-12-03T02:42:53Z,5820000,113.0,26.0,1,right,MISS I. Quickley 11' Jump Shot,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,11.56,Missed,,,,,,,,,,,,,,,,,,,
599,PT05M16.00S,2021-12-03T02:42:49.8Z,4,REGULAR,rebound,defensive,[],1627936,,,1610612741,104,105,2021-12-03T02:42:53Z,5830000,,,0,,A. Caruso REBOUND (Off:2 Def:3),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,598.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
600,PT05M05.00S,2021-12-03T02:43:01.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629750,6.652431011826544,48.77450980392157,1610612741,104,105,2021-12-03T02:43:12Z,5840000,6.0,10.0,1,left,MISS J. Green Layup - blocked,"[1629750, 203944]",1610612741.0,CHI,,,,Green,J. Green,,,,,1.17,Missed,,,,,,,,,,,Randle,203944.0,,,,,,,
604,PT05M05.00S,2021-12-03T02:43:01.6Z,4,REGULAR,block,,[],203944,,,1610612741,104,105,2021-12-03T02:43:21Z,5845000,,,0,,J. Randle BLOCK (2 BLK),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT05M02.00S,2021-12-03T02:43:04.6Z,4,REGULAR,rebound,offensive,[],1629750,,,1610612741,104,105,2021-12-03T02:43:21Z,5850000,,,0,,J. Green REBOUND (Off:4 Def:1),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,600.0,5.0,1.0,4.0,,,,,,,,,,,,,,,
602,PT04M58.00S,2021-12-03T02:43:09.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628366,2.9730617608409986,95.34313725490196,1610612741,104,105,2021-12-03T02:43:21Z,5860000,-227.0,-25.0,1,left,MISS L. Ball 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,22.8,Missed,,,,,,,,,,,,,,,,,,,
603,PT04M58.00S,2021-12-03T02:43:09.1Z,4,REGULAR,rebound,defensive,[],1630193,,,1610612752,104,105,2021-12-03T02:43:15Z,5870000,,,0,,I. Quickley REBOUND (Off:0 Def:3),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,602.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
605,PT04M45.00S,2021-12-03T02:43:21.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,87.33574244415243,56.61764705882353,1610612752,106,105,2021-12-03T02:43:36Z,5880000,33.0,67.0,1,right,J. Randle 7' turnaround bank Jump Shot (25 PTS),[203944],1610612752.0,NYK,turnaround bank,,,Randle,J. Randle,,,,,7.43,Made,,,,,25.0,,,,,,,,,,,,,,
606,PT04M23.00S,2021-12-03T02:43:42.8Z,4,REGULAR,3pt,Jump Shot,[],202696,31.09395532194481,66.42156862745098,1610612741,106,105,2021-12-03T02:43:48Z,5890000,-82.0,240.0,1,left,MISS N. Vucevic 25' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,25.35,Missed,,,,,,,,,,,,,,,,,,,
607,PT04M19.00S,2021-12-03T02:43:46.8Z,4,REGULAR,rebound,offensive,[],1627936,,,1610612741,106,105,2021-12-03T02:43:48Z,5900000,,,0,,A. Caruso REBOUND (Off:3 Def:3),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,606.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
608,PT04M10.00S,2021-12-03T02:43:56.6Z,4,REGULAR,turnover,bad pass,[],1627936,,,1610612741,106,105,2021-12-03T02:44:03Z,5910000,,,0,,A. Caruso bad pass TURNOVER (4 TO),"[1627936, 1630193]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,4.0,,,,,,,Quickley,1630193.0,
609,PT04M10.00S,2021-12-03T02:43:56.6Z,4,REGULAR,steal,,[],1630193,,,1610612752,106,105,2021-12-03T02:43:59Z,5920000,,,0,,I. Quickley STEAL (2 STL),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT04M06.00S,2021-12-03T02:44:00.8Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630193,94.21813403416557,46.0171568627451,1610612752,106,105,2021-12-03T02:47:34Z,5930000,-20.0,2.0,1,right,MISS I. Quickley running Layup,[1630193],1610612752.0,NYK,running,,,Quickley,I. Quickley,,,,,2.0,Missed,,,,,,,,,,,,,,,,,,,
611,PT04M03.00S,2021-12-03T02:44:03.8Z,4,REGULAR,rebound,defensive,[],1628366,,,1610612741,106,105,2021-12-03T02:44:08Z,5940000,,,0,,L. Ball REBOUND (Off:1 Def:4),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,610.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
612,PT03M58.00S,2021-12-03T02:44:13.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,106,105,2021-12-03T02:44:13Z,5950000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT03M58.00S,2021-12-03T02:44:13.5Z,4,REGULAR,substitution,out,[],1629750,,,1610612741,106,105,2021-12-03T02:45:32Z,5960000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT03M58.00S,2021-12-03T02:44:13.5Z,4,REGULAR,substitution,in,[],201942,,,1610612741,106,105,2021-12-03T02:45:32Z,5970000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT03M50.00S,2021-12-03T02:45:53.8Z,4,REGULAR,3pt,Jump Shot,[],1628366,5.338370565045992,4.166666666666666,1610612741,106,105,2021-12-03T02:45:58Z,5980000,229.0,-2.0,1,left,MISS L. Ball 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,22.92,Missed,,,,,,,,,,,,,,,,,,,
616,PT03M45.00S,2021-12-03T02:45:58.8Z,4,REGULAR,rebound,offensive,[],202696,,,1610612741,106,105,2021-12-03T02:45:58Z,5990000,,,0,,N. Vucevic REBOUND (Off:3 Def:4),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,615.0,7.0,4.0,3.0,,,,,,,,,,,,,,,
617,PT03M36.00S,2021-12-03T02:46:07.0Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],201942,15.193823915900131,73.2843137254902,1610612741,106,107,2021-12-03T02:46:11Z,6000000,-116.0,90.0,1,left,D. DeRozan 14' turnaround Jump Shot (28 PTS),[201942],1610612741.0,CHI,turnaround,,,DeRozan,D. DeRozan,,,,,14.73,Made,,,,,28.0,,,,,,,,,,,,,,
618,PT03M18.00S,2021-12-03T02:46:25.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,93.64323258869908,62.5,1610612752,108,107,2021-12-03T02:46:31Z,6010000,62.0,7.0,1,right,J. Randle 6' fadeaway Jump Shot (27 PTS),[203944],1610612752.0,NYK,fadeaway,,,Randle,J. Randle,,,,,6.29,Made,,,,,27.0,,,,,,,,,,,,,,
619,PT03M02.00S,2021-12-03T02:46:44.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,108,107,2021-12-03T02:46:44Z,6020000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT02M52.00S,2021-12-03T02:47:10.0Z,4,REGULAR,foul,personal,['2freethrow'],1629011,,,1610612741,108,107,2021-12-03T02:47:26Z,6030000,,,0,,M. Robinson shooting personal FOUL (3 PF) (LaVine 2 FT),"[1629011, 203897]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,,,,,,,,,,,1627541.0,,,,3.0,0.0,LaVine,203897.0,,,
622,PT02M52.00S,2021-12-03T02:47:39.2Z,4,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,108,108,2021-12-03T02:47:39Z,6050000,,,0,,Z. LaVine Free Throw 1 of 2 (22 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,,,,,22.0,,,,,,,,,,,,,,
623,PT02M52.00S,2021-12-03T02:47:39.3Z,4,REGULAR,substitution,out,[],1629011,,,1610612741,108,108,2021-12-03T02:47:51Z,6060000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT02M52.00S,2021-12-03T02:47:39.3Z,4,REGULAR,substitution,in,[],201565,,,1610612741,108,108,2021-12-03T02:47:51Z,6070000,,,0,,SUB in: D. Rose,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT02M52.00S,2021-12-03T02:48:07.9Z,4,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,108,109,2021-12-03T02:48:08Z,6080000,,,0,,Z. LaVine Free Throw 2 of 2 (23 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,,,,,23.0,,,,,,,,,,,,,,
626,PT02M38.00S,2021-12-03T02:48:25.6Z,4,REGULAR,3pt,Jump Shot,[],203095,64.88173455978975,37.997855392156865,1610612752,108,109,2021-12-03T02:50:02Z,6090000,-60.0,278.0,1,right,MISS E. Fournier 28' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,28.4,Missed,,,,,,,,,,,,,,,,,,,
627,PT02M34.00S,2021-12-03T02:48:29.6Z,4,REGULAR,rebound,defensive,[],203897,,,1610612741,108,109,2021-12-03T02:48:33Z,6100000,,,0,,Z. LaVine REBOUND (Off:1 Def:5),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,626.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
628,PT02M19.00S,2021-12-03T02:48:44.0Z,4,REGULAR,2pt,Jump Shot,[],203897,25.04927726675427,72.79411764705883,1610612741,108,111,2021-12-03T02:48:50Z,6110000,-114.0,183.0,1,left,Z. LaVine 21' step back Jump Shot (25 PTS),[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,21.56,Made,,,,,25.0,,,,,,,,,,,,,,
629,PT02M03.00S,2021-12-03T02:49:03.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203944,93.64323258869908,50.49019607843137,1610612752,110,111,2021-12-03T02:49:15Z,6120000,2.0,7.0,1,right,J. Randle driving Layup (29 PTS) (D. Rose 5 AST),"[203944, 201565]",1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,0.77,Made,,,,,29.0,D. Rose,201565.0,5.0,,,,,,,,,,,
631,PT02M03.00S,2021-12-03T02:49:06.0Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",202696,,,1610612752,110,111,2021-12-03T02:49:17Z,6140000,,,0,,N. Vucevic shooting personal FOUL (3 PF) (Randle 1 FT),"[202696, 203944]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,1627541.0,,,,3.0,0.0,Randle,203944.0,,,
633,PT02M03.00S,2021-12-03T02:49:36.5Z,4,REGULAR,freethrow,1 of 1,[],203944,,,1610612752,110,111,2021-12-03T02:49:39Z,6160000,,,0,,MISS J. Randle Free Throw 1 of 1,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Missed,,,,,,,,,,,,,,,,,,,
634,PT02M01.00S,2021-12-03T02:49:38.5Z,4,REGULAR,rebound,defensive,[],201942,,,1610612741,110,111,2021-12-03T02:49:39Z,6170000,,,0,,D. DeRozan REBOUND (Off:0 Def:5),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,633.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
