actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
458,PT01M43.00S,2022-03-23T01:10:02.6Z,3,REGULAR,foul,personal,['2freethrow'],203992,,,1610612752,80,83,2022-03-23T01:10:13Z,4380000,,,0,,B. Bogdanovic shooting personal FOUL (2 PF) (Barrett 2 FT),"[203992, 1629628]",1610612737.0,ATL,shooting,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,1155.0,2.0,0.0,Barrett,1629628.0,,,,,,,,,,
462,PT01M43.00S,2022-03-23T01:10:14.6Z,3,REGULAR,substitution,out,[],1629631,,,1610612752,80,83,2022-03-23T01:10:33Z,4395000,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT01M43.00S,2022-03-23T01:10:14.6Z,3,REGULAR,substitution,in,[],201568,,,1610612752,80,83,2022-03-23T01:10:33Z,4397500,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT01M43.00S,2022-03-23T01:10:26.7Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629628,,,1610612752,80,83,2022-03-23T01:10:26Z,4400000,,,0,,MISS R. Barrett Free Throw 1 of 2,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Missed,,,,,,,,,,,,,,,,,,,
461,PT01M43.00S,2022-03-23T01:10:26.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,80,83,2022-03-23T01:10:26Z,4410000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,460.0,,,,,,,,
464,PT01M43.00S,2022-03-23T01:10:45.2Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629628,,,1610612752,81,83,2022-03-23T01:10:45Z,4420000,,,0,,R. Barrett Free Throw 2 of 2 (25 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,25.0,,,,,,,,,,,,,,,,,,
465,PT01M28.00S,2022-03-23T01:11:04.9Z,3,REGULAR,3pt,Jump Shot,[],203992,79.31997371879106,7.598039215686274,1610612737,81,83,2022-03-23T01:11:10Z,4430000,-212.0,142.0,1,right,MISS B. Bogdanovic 25' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,25.51,Missed,,,,,,,,,,,,,,,,,,,
466,PT01M26.00S,2022-03-23T01:11:06.9Z,3,REGULAR,rebound,defensive,[],1630193,,,1610612752,81,83,2022-03-23T01:11:10Z,4440000,,,0,,I. Quickley REBOUND (Off:0 Def:4),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,465.0,4.0,4.0,0.0,,,,,
467,PT01M15.00S,2022-03-23T01:11:17.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,6.521024967148489,48.77450980392157,1610612752,81,83,2022-03-23T01:11:25Z,4450000,6.0,9.0,1,left,MISS R. Barrett driving Layup,[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,1.07,Missed,,,,,,,,,,,,,,,,,,,
468,PT01M13.00S,2022-03-23T01:11:19.4Z,3,REGULAR,rebound,offensive,[],1630579,,,1610612752,81,83,2022-03-23T01:11:25Z,4460000,,,0,,J. Sims REBOUND (Off:1 Def:0),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,467.0,1.0,0.0,1.0,,,,,
469,PT01M11.00S,2022-03-23T01:11:21.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630579,7.30946123521682,49.26470588235294,1610612752,83,83,2022-03-23T01:11:27Z,4470000,4.0,16.0,1,left,J. Sims DUNK (2 PTS),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,1.66,Made,2.0,,,,,,,,,,,,,,,,,,
470,PT00M54.70S,2022-03-23T01:11:38.8Z,3,REGULAR,turnover,bad pass,[],1630168,,,1610612737,83,83,2022-03-23T01:11:41Z,4480000,,,0,,O. Okongwu bad pass TURNOVER (1 TO),"[1630168, 1629628]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,1.0,,,,,Barrett,1629628.0,,,
471,PT00M54.70S,2022-03-23T01:11:38.8Z,3,REGULAR,steal,,[],1629628,,,1610612752,83,83,2022-03-23T01:11:40Z,4490000,,,0,,R. Barrett STEAL (2 STL),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT00M48.60S,2022-03-23T01:11:44.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202692,30.962549277266753,31.862745098039213,1610612752,83,83,2022-03-23T01:11:51Z,4500000,91.0,239.0,1,left,MISS A. Burks 25' 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,25.52,Missed,,,,,,,,,,,,,,,,,,,
473,PT00M46.50S,2022-03-23T01:11:47.0Z,3,REGULAR,rebound,offensive,[],202692,,,1610612752,83,83,2022-03-23T01:11:51Z,4510000,,,0,,A. Burks REBOUND (Off:1 Def:0),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,472.0,1.0,0.0,1.0,,,,,
474,PT00M44.50S,2022-03-23T01:11:49.0Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",202692,21.76412614980289,38.72549019607843,1610612752,85,83,2022-03-23T01:11:53Z,4520000,56.0,152.0,1,left,A. Burks 16' Jump Shot (17 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,16.22,Made,17.0,,,,,,,,,,,,,,,,,,
475,PT00M38.60S,2022-03-23T01:12:01.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630579,,,1610612737,85,83,2022-03-23T01:12:06Z,4530000,,,0,,J. Sims personal FOUL (1 PF) (Young 2 FT),"[1630579, 1629027]",1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,1201.0,1.0,0.0,Young,1629027.0,,,,,,,,,,
477,PT00M38.60S,2022-03-23T01:12:31.4Z,3,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,85,84,2022-03-23T01:12:31Z,4550000,,,0,,T. Young Free Throw 1 of 2 (35 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,35.0,,,,,,,,,,,,,,,,,,
478,PT00M38.60S,2022-03-23T01:12:44.9Z,3,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,85,85,2022-03-23T01:12:44Z,4560000,,,0,,T. Young Free Throw 2 of 2 (36 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,36.0,,,,,,,,,,,,,,,,,,
479,PT00M30.30S,2022-03-23T01:12:56.1Z,3,REGULAR,3pt,Jump Shot,[],1630193,21.632720105124836,4.901960784313726,1610612752,88,85,2022-03-23T01:13:01Z,4570000,225.0,151.0,1,left,I. Quickley 27' 3PT  (8 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,27.13,Made,8.0,,,,,,,,,,,,,,,,,,
481,PT00M08.20S,2022-03-23T01:13:24.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,85.3646517739816,44.36274509803921,1610612737,88,87,2022-03-23T01:13:29Z,4590000,-28.0,85.0,1,right,T. Young 8' running Jump Shot (38 PTS),[1629027],1610612737.0,ATL,running,,,Young,T. Young,,,,,8.97,Made,38.0,,,,,,,,,,,,,,,,,,
482,PT00M04.70S,2022-03-23T01:13:32.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203992,,,1610612752,88,87,2022-03-23T01:13:48Z,4600000,,,0,,B. Bogdanovic personal FOUL (3 PF) (Barrett 2 FT),"[203992, 1629628]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,201640.0,3.0,0.0,Barrett,1629628.0,,,,,,,,,,
484,PT00M04.70S,2022-03-23T01:13:53.0Z,3,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,89,87,2022-03-23T01:13:53Z,4620000,,,0,,R. Barrett Free Throw 1 of 2 (26 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,26.0,,,,,,,,,,,,,,,,,,
485,PT00M04.70S,2022-03-23T01:13:53.0Z,3,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,89,87,2022-03-23T01:14:13Z,4630000,,,0,,MISS R. Barrett Free Throw 2 of 2,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Missed,,,,,,,,,,,,,,,,,,,
486,PT00M02.60S,2022-03-23T01:13:55.1Z,3,REGULAR,rebound,offensive,[],201959,,,1610612752,89,87,2022-03-23T01:14:13Z,4640000,,,0,,T. Gibson REBOUND (Off:1 Def:2),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,485.0,3.0,2.0,1.0,,,,,
487,PT00M01.90S,2022-03-23T01:14:12.8Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",201959,8.754927726675426,48.28431372549019,1610612752,89,87,2022-03-23T01:14:33Z,4650000,9.0,30.0,1,left,MISS T. Gibson Hook,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,3.1,Missed,,,,,,,,,,,,,,,,,,,
488,PT00M01.90S,2022-03-23T01:14:12.8Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,89,87,2022-03-23T01:14:17Z,4660000,,,0,,O. Okongwu REBOUND (Off:2 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,487.0,4.0,2.0,2.0,,,,,
489,PT00M00.00S,2022-03-23T01:14:17.7Z,3,REGULAR,period,end,[],0,,,1610612737,89,87,2022-03-23T01:14:17Z,4670000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2022-03-23T01:17:22.5Z,4,REGULAR,substitution,out,['startperiod'],202692,,,1610612737,89,87,2022-03-23T01:17:55Z,4680000,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2022-03-23T01:17:22.5Z,4,REGULAR,substitution,out,['startperiod'],1629027,,,1610612737,89,87,2022-03-23T01:17:55Z,4690000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2022-03-23T01:17:22.5Z,4,REGULAR,substitution,in,['startperiod'],1629656,,,1610612737,89,87,2022-03-23T01:17:55Z,4700000,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2022-03-23T01:17:22.5Z,4,REGULAR,substitution,in,['startperiod'],1628989,,,1610612737,89,87,2022-03-23T01:17:55Z,4710000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2022-03-23T01:17:54.3Z,4,REGULAR,period,start,[],0,,,1610612737,89,87,2022-03-23T01:17:56Z,4720000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT11M39.00S,2022-03-23T01:18:14.5Z,4,REGULAR,3pt,Jump Shot,[],203992,64.99671484888306,74.50980392156863,1610612737,89,87,2022-03-23T01:18:21Z,4730000,123.0,277.0,1,right,MISS B. Bogdanovic 30' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,30.24,Missed,,,,,,,,,,,,,,,,,,,
496,PT11M37.00S,2022-03-23T01:18:16.5Z,4,REGULAR,rebound,defensive,[],201959,,,1610612752,89,87,2022-03-23T01:18:21Z,4740000,,,0,,T. Gibson REBOUND (Off:1 Def:3),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,495.0,4.0,3.0,1.0,,,,,
497,PT11M24.00S,2022-03-23T01:18:32.7Z,4,REGULAR,turnover,bad pass,[],1630193,,,1610612752,89,87,2022-03-23T01:19:07Z,4750000,,,0,,I. Quickley bad pass TURNOVER (2 TO),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,201640.0,,,,,2.0,,,,,,,,,
498,PT11M13.00S,2022-03-23T01:18:49.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201568,73.01248357424441,78.18627450980392,1610612737,89,87,2022-03-23T01:18:57Z,4760000,141.0,201.0,1,right,MISS D. Gallinari 24' 3PT,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,24.56,Missed,,,,,,,,,,,,,,,,,,,
499,PT11M10.00S,2022-03-23T01:18:52.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612752,89,87,2022-03-23T01:18:57Z,4770000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,498.0,,,,,,,,
500,PT11M10.00S,2022-03-23T01:18:56.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,89,87,2022-03-23T01:18:56Z,4780000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT11M03.00S,2022-03-23T01:19:10.4Z,4,REGULAR,3pt,Jump Shot,[],1629628,29.911300919842315,71.32352941176471,1610612752,89,87,2022-03-23T01:19:16Z,4790000,-107.0,229.0,1,left,MISS R. Barrett 25' pullup 3PT,[1629628],1610612752.0,NYK,pullup,,,Barrett,R. Barrett,,,,,25.23,Missed,,,,,,,,,,,,,,,,,,,
502,PT11M01.00S,2022-03-23T01:19:12.4Z,4,REGULAR,rebound,defensive,[],203992,,,1610612737,89,87,2022-03-23T01:19:16Z,4800000,,,0,,B. Bogdanovic REBOUND (Off:1 Def:3),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,501.0,4.0,3.0,1.0,,,,,
503,PT10M45.00S,2022-03-23T01:19:28.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626153,86.28449408672799,40.19607843137255,1610612737,89,87,2022-03-23T01:19:33Z,4810000,-49.0,76.0,1,right,MISS D. Wright 9' running Shot,[1626153],1610612737.0,ATL,running,,,Wright,D. Wright,,,,,9.08,Missed,,,,,,,,,,,,,,,,,,,
504,PT10M43.00S,2022-03-23T01:19:30.0Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612752,89,87,2022-03-23T01:19:33Z,4820000,,,0,,R. Barrett REBOUND (Off:2 Def:7),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,503.0,9.0,7.0,2.0,,,,,
505,PT10M29.00S,2022-03-23T01:19:44.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630193,6.783837056504599,48.03921568627451,1610612752,91,87,2022-03-23T01:19:48Z,4830000,10.0,11.0,1,left,I. Quickley driving finger roll Layup (10 PTS),[1630193],1610612752.0,NYK,driving finger roll,,,Quickley,I. Quickley,,,,,1.5,Made,10.0,,,,,,,,,,,,,,,,,,
506,PT10M02.00S,2022-03-23T01:20:10.6Z,4,REGULAR,2pt,Jump Shot,[],201568,89.04402102496715,20.833333333333336,1610612737,91,87,2022-03-23T01:20:15Z,4840000,-146.0,50.0,1,right,MISS D. Gallinari 15' Jump Shot,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,15.43,Missed,,,,,,,,,,,,,,,,,,,
507,PT10M00.00S,2022-03-23T01:20:12.6Z,4,REGULAR,rebound,offensive,[],1630168,,,1610612737,91,87,2022-03-23T01:20:15Z,4850000,,,0,,O. Okongwu REBOUND (Off:3 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,506.0,5.0,2.0,3.0,,,,,
508,PT09M57.00S,2022-03-23T01:20:16.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628989,71.69842312746385,16.666666666666664,1610612737,91,87,2022-03-23T01:20:21Z,4860000,-167.0,214.0,1,right,MISS K. Huerter 27' 3PT,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,27.09,Missed,,,,,,,,,,,,,,,,,,,
509,PT09M55.00S,2022-03-23T01:20:18.1Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612752,91,87,2022-03-23T01:20:21Z,4870000,,,0,,R. Barrett REBOUND (Off:2 Def:8),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,508.0,10.0,8.0,2.0,,,,,
510,PT09M51.00S,2022-03-23T01:20:24.7Z,4,REGULAR,foul,personal,['2freethrow'],203992,,,1610612752,91,87,2022-03-23T01:20:39Z,4880000,,,0,,B. Bogdanovic shooting personal FOUL (4 PF) (Barrett 2 FT),"[203992, 1629628]",1610612737.0,ATL,shooting,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,1155.0,4.0,0.0,Barrett,1629628.0,,,,,,,,,,
512,PT09M51.00S,2022-03-23T01:20:47.8Z,4,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,92,87,2022-03-23T01:20:47Z,4900000,,,0,,R. Barrett Free Throw 1 of 2 (27 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,27.0,,,,,,,,,,,,,,,,,,
513,PT09M51.00S,2022-03-23T01:20:59.1Z,4,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,93,87,2022-03-23T01:20:59Z,4910000,,,0,,R. Barrett Free Throw 2 of 2 (28 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,28.0,,,,,,,,,,,,,,,,,,
514,PT09M30.00S,2022-03-23T01:21:26.5Z,4,REGULAR,turnover,traveling,[],1628989,,,1610612737,93,87,2022-03-23T01:21:31Z,4920000,,,0,,K. Huerter traveling TURNOVER (4 TO),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,1155.0,,,,,4.0,,,,,,,,,
515,PT09M30.00S,2022-03-23T01:21:26.6Z,4,REGULAR,substitution,out,[],1629628,,,1610612752,93,87,2022-03-23T01:21:36Z,4930000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT09M30.00S,2022-03-23T01:21:26.6Z,4,REGULAR,substitution,in,[],1630540,,,1610612752,93,87,2022-03-23T01:21:36Z,4940000,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT09M18.00S,2022-03-23T01:21:54.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630193,32.276609724047304,67.40196078431373,1610612752,96,87,2022-03-23T01:21:58Z,4950000,-87.0,251.0,1,left,I. Quickley 26' 3PT  (13 PTS) (J. Sims 1 AST),"[1630193, 1630579]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,26.56,Made,13.0,J. Sims,1630579.0,1.0,,,,,,,,,,,,,,,
519,PT09M17.00S,2022-03-23T01:22:00.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,96,87,2022-03-23T01:22:00Z,4970000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT09M07.00S,2022-03-23T01:25:43.0Z,4,REGULAR,foul,personal,['2freethrow'],201959,,,1610612737,96,87,2022-03-23T01:25:51Z,4980000,,,0,,T. Gibson shooting personal FOUL (1 PF) (Bogdanovic 2 FT),"[201959, 203992]",1610612752.0,NYK,shooting,,,Gibson,T. Gibson,,,,,,,,,,,1155.0,1.0,0.0,Bogdanovic,203992.0,,,,,,,,,,
522,PT09M07.00S,2022-03-23T01:26:08.7Z,4,REGULAR,freethrow,1 of 2,[],203992,,,1610612737,96,88,2022-03-23T01:26:08Z,5000000,,,0,,B. Bogdanovic Free Throw 1 of 2 (20 PTS),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,20.0,,,,,,,,,,,,,,,,,,
523,PT09M07.00S,2022-03-23T01:26:24.7Z,4,REGULAR,freethrow,2 of 2,[],203992,,,1610612737,96,89,2022-03-23T01:26:24Z,5010000,,,0,,B. Bogdanovic Free Throw 2 of 2 (21 PTS),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,21.0,,,,,,,,,,,,,,,,,,
524,PT08M48.00S,2022-03-23T01:26:45.8Z,4,REGULAR,3pt,Jump Shot,[],1630540,15.062417871222076,93.87254901960785,1610612752,99,89,2022-03-23T01:26:49Z,5020000,-219.0,89.0,1,left,M. McBride 3PT  (3 PTS) (Q. Grimes 2 AST),"[1630540, 1629656]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,23.68,Made,3.0,Q. Grimes,1629656.0,2.0,,,,,,,,,,,,,,,
526,PT08M34.00S,2022-03-23T01:26:59.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626153,95.22010512483574,51.9607843137255,1610612737,99,89,2022-03-23T01:27:04Z,5040000,10.0,-8.0,1,right,MISS D. Wright cutting Layup,[1626153],1610612737.0,ATL,cutting,,,Wright,D. Wright,,,,,1.24,Missed,,,,,,,,,,,,,,,,,,,
527,PT08M32.00S,2022-03-23T01:27:01.0Z,4,REGULAR,rebound,defensive,[],1630193,,,1610612752,99,89,2022-03-23T01:27:04Z,5050000,,,0,,I. Quickley REBOUND (Off:0 Def:5),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,526.0,5.0,5.0,0.0,,,,,
528,PT08M25.00S,2022-03-23T01:27:08.7Z,4,REGULAR,3pt,Jump Shot,[],1629656,28.991458607095925,74.26470588235294,1610612752,99,89,2022-03-23T01:27:13Z,5060000,-121.0,220.0,1,left,MISS Q. Grimes 25' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,25.12,Missed,,,,,,,,,,,,,,,,,,,
529,PT08M23.00S,2022-03-23T01:27:10.7Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,99,89,2022-03-23T01:27:13Z,5070000,,,0,,O. Okongwu REBOUND (Off:3 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,528.0,6.0,3.0,3.0,,,,,
530,PT08M12.00S,2022-03-23T01:27:22.1Z,4,REGULAR,3pt,Jump Shot,[],201568,69.46452036793693,28.676470588235293,1610612737,99,92,2022-03-23T01:27:28Z,5080000,-107.0,235.0,1,right,D. Gallinari 25' 3PT  (8 PTS) (D. Wright 2 AST),"[201568, 1626153]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,25.76,Made,8.0,D. Wright,1626153.0,2.0,,,,,,,,,,,,,,,
532,PT07M44.00S,2022-03-23T01:27:51.8Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612752,99,92,2022-03-23T01:27:56Z,5100000,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,,,,,,,1201.0,,,,,,,,,,,,,,
533,PT07M44.00S,2022-03-23T01:27:51.9Z,4,REGULAR,substitution,out,[],1626153,,,1610612737,99,92,2022-03-23T01:27:59Z,5110000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT07M44.00S,2022-03-23T01:27:51.9Z,4,REGULAR,substitution,in,[],1629027,,,1610612737,99,92,2022-03-23T01:27:59Z,5120000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT07M29.00S,2022-03-23T01:28:26.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203992,90.62089356110381,53.67647058823529,1610612737,99,94,2022-03-23T01:28:30Z,5130000,18.0,36.0,1,right,B. Bogdanovic driving floating Jump Shot (23 PTS),[203992],1610612737.0,ATL,driving floating,,,Bogdanovic,B. Bogdanovic,,,,,4.02,Made,23.0,,,,,,,,,,,,,,,,,,
536,PT07M21.00S,2022-03-23T01:28:37.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,99,94,2022-03-23T01:28:37Z,5140000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT07M21.00S,2022-03-23T01:28:37.1Z,4,REGULAR,substitution,out,[],1630579,,,1610612752,99,94,2022-03-23T01:31:49Z,5150000,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT07M21.00S,2022-03-23T01:28:37.1Z,4,REGULAR,substitution,out,[],1629656,,,1610612752,99,94,2022-03-23T01:31:49Z,5160000,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT07M21.00S,2022-03-23T01:28:37.1Z,4,REGULAR,substitution,in,[],1629628,,,1610612752,99,94,2022-03-23T01:31:49Z,5170000,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT07M21.00S,2022-03-23T01:28:37.1Z,4,REGULAR,substitution,in,[],1629011,,,1610612752,99,94,2022-03-23T01:31:49Z,5180000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT07M12.00S,2022-03-23T01:32:20.0Z,4,REGULAR,turnover,out-of-bounds,[],1629628,,,1610612752,99,94,2022-03-23T01:32:26Z,5190000,,,0,,R. Barrett bad pass out-of-bounds TURNOVER (3 TO),[1629628],1610612752.0,NYK,bad pass,,,Barrett,R. Barrett,,,,,,,,,,,201640.0,,,,,3.0,,,,,,,,,
542,PT06M49.00S,2022-03-23T01:32:50.9Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],201568,88.78120893561103,25.98039215686275,1610612737,99,96,2022-03-23T01:32:54Z,5200000,-120.0,53.0,1,right,D. Gallinari 13' turnaround Jump Shot (10 PTS),[201568],1610612737.0,ATL,turnaround,,,Gallinari,D. Gallinari,,,,,13.13,Made,10.0,,,,,,,,,,,,,,,,,,
543,PT06M32.00S,2022-03-23T01:33:07.4Z,4,REGULAR,3pt,Jump Shot,[],1630193,31.09395532194481,26.225490196078432,1610612752,99,96,2022-03-23T01:33:11Z,5210000,119.0,240.0,1,left,MISS I. Quickley 26' 3PT,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,26.77,Missed,,,,,,,,,,,,,,,,,,,
