actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
359,PT07M43.00S,2021-12-22T02:01:02.1Z,3,REGULAR,rebound,defensive,[],202689,,,1610612752,61,42,2021-12-22T02:01:04Z,3450000,,,0,,K. Walker REBOUND (Off:0 Def:5),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,358.0,5.0,5.0,0.0,,,,,,,,,,,,,,
360,PT07M32.00S,2021-12-22T02:01:12.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203095,7.835085413929041,50.98039215686274,1610612752,63,42,2021-12-22T02:01:16Z,3460000,-5.0,21.0,1,left,E. Fournier driving finger roll Layup (15 PTS) (K. Walker 5 AST),"[203095, 202689]",1610612752.0,NYK,driving finger roll,,,Fournier,E. Fournier,,,,,2.17,Made,,,,,,,,,,15.0,,K. Walker,202689.0,5.0,,,,
362,PT07M19.00S,2021-12-22T02:01:26.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202709,91.80354796320631,54.65686274509803,1610612765,63,44,2021-12-22T02:01:33Z,3480000,23.0,25.0,1,right,C. Joseph driving Layup (12 PTS) (S. Bey 3 AST),"[202709, 1630180]",1610612765.0,DET,driving,,,Joseph,C. Joseph,,,,,3.38,Made,,,,,,,,,,12.0,,S. Bey,1630180.0,3.0,,,,
364,PT07M15.00S,2021-12-22T02:01:34.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612752,63,44,2021-12-22T02:01:34Z,3500000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT07M15.00S,2021-12-22T02:01:34.5Z,3,REGULAR,substitution,out,[],1629011,,,1610612752,63,44,2021-12-22T02:04:20Z,3510000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
366,PT07M15.00S,2021-12-22T02:01:34.5Z,3,REGULAR,substitution,in,[],203457,,,1610612752,63,44,2021-12-22T02:04:20Z,3520000,,,0,,SUB in: N. Noel,[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,
367,PT07M01.00S,2021-12-22T02:04:45.0Z,3,REGULAR,3pt,Jump Shot,[],203944,13.61695137976347,4.166666666666666,1610612752,63,44,2021-12-22T02:04:53Z,3530000,229.0,75.0,1,left,MISS J. Randle 24' step back 3PT,[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,24.13,Missed,,,,,,,,,,,,,,,,,,
368,PT06M59.00S,2021-12-22T02:04:47.0Z,3,REGULAR,rebound,defensive,[],202709,,,1610612765,63,44,2021-12-22T02:04:53Z,3540000,,,0,,C. Joseph REBOUND (Off:0 Def:2),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,367.0,2.0,2.0,0.0,,,,,,,,,,,,,,
369,PT06M55.00S,2021-12-22T02:04:53.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,93.51182654402102,50.73529411764706,1610612765,63,46,2021-12-22T02:04:56Z,3550000,4.0,8.0,1,right,I. Stewart Layup (5 PTS) (C. Cunningham 5 AST),"[1630191, 1630595]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,0.93,Made,,,,,,,,,,5.0,,C. Cunningham,1630595.0,5.0,,,,
371,PT06M55.00S,2021-12-22T02:04:57.4Z,3,REGULAR,foul,personal,['1freethrow'],202692,,,1610612765,63,46,2021-12-22T02:05:19Z,3570000,,,0,,A. Burks shooting personal FOUL (1 PF) (Stewart 1 FT),"[202692, 1630191]",1610612752.0,NYK,shooting,,,Burks,A. Burks,,,,,,,,,,,2005.0,1.0,0.0,Stewart,1630191.0,,,,,,,,,
373,PT06M55.00S,2021-12-22T02:05:21.9Z,3,REGULAR,freethrow,1 of 1,[],1630191,,,1610612765,63,47,2021-12-22T02:05:21Z,3590000,,,0,,I. Stewart Free Throw 1 of 1 (6 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,Made,,,,,,,,,,6.0,,,,,,,,
374,PT06M45.00S,2021-12-22T02:05:35.7Z,3,REGULAR,foul,personal,[],1628977,,,1610612752,63,47,2021-12-22T02:05:53Z,3600000,,,0,,H. Diallo personal FOUL (2 PF),"[1628977, 202692]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,1148.0,2.0,0.0,Burks,202692.0,,,,,,,,,
376,PT06M42.00S,2021-12-22T02:05:56.9Z,3,REGULAR,foul,offensive,[],203457,,,1610612752,63,47,2021-12-22T02:06:13Z,3620000,,,0,,N. Noel off-the-ball offensive FOUL (2 PF),"[203457, 1630191]",1610612752.0,NYK,off-the-ball,,,Noel,N. Noel,,,,,,,,,,,1148.0,2.0,0.0,Stewart,1630191.0,,,,,,,,,
378,PT06M42.00S,2021-12-22T02:05:56.9Z,3,REGULAR,turnover,offensive foul,[],203457,,,1610612752,63,47,2021-12-22T02:05:56Z,3640000,,,0,,N. Noel offensive foul TURNOVER (1 TO),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,1148.0,,,,,,1.0,,,,,,,
379,PT06M30.00S,2021-12-22T02:06:19.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202709,73.40670170827858,13.725490196078432,1610612765,63,50,2021-12-22T02:06:24Z,3650000,-181.0,197.0,1,right,C. Joseph 26' 3PT  (15 PTS) (C. Cunningham 6 AST),"[202709, 1630595]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,26.82,Made,,,,,,,,,,15.0,,C. Cunningham,1630595.0,6.0,,,,
381,PT06M17.00S,2021-12-22T02:06:34.8Z,3,REGULAR,foul,personal,['2freethrow'],1630191,,,1610612752,63,50,2021-12-22T02:06:42Z,3670000,,,0,,I. Stewart shooting personal FOUL (2 PF) (Walker 2 FT),"[1630191, 202689]",1610612765.0,DET,shooting,,,Stewart,I. Stewart,,,,,,,,,,,203177.0,2.0,0.0,Walker,202689.0,,,,,,,,,
384,PT06M17.00S,2021-12-22T02:06:46.7Z,3,REGULAR,substitution,out,[],202692,,,1610612752,63,50,2021-12-22T02:06:59Z,3685000,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,
385,PT06M17.00S,2021-12-22T02:06:46.7Z,3,REGULAR,substitution,in,[],201959,,,1610612752,63,50,2021-12-22T02:06:59Z,3687500,,,0,,SUB in: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,
383,PT06M17.00S,2021-12-22T02:06:58.6Z,3,REGULAR,freethrow,1 of 2,[],202689,,,1610612752,64,50,2021-12-22T02:06:58Z,3690000,,,0,,K. Walker Free Throw 1 of 2 (8 PTS),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
386,PT06M17.00S,2021-12-22T02:07:17.5Z,3,REGULAR,freethrow,2 of 2,[],202689,,,1610612752,65,50,2021-12-22T02:07:17Z,3700000,,,0,,K. Walker Free Throw 2 of 2 (9 PTS),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,Made,,,,,,,,,,9.0,,,,,,,,
387,PT05M56.00S,2021-12-22T02:07:40.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,90.75229960578186,53.18627450980392,1610612765,65,50,2021-12-22T02:07:45Z,3710000,16.0,34.0,1,right,MISS S. Bey driving Layup,[1630180],1610612765.0,DET,driving,,,Bey,S. Bey,,,,,3.79,Missed,,,,,,,,,,,,,,,,,,
388,PT05M52.00S,2021-12-22T02:07:44.8Z,3,REGULAR,rebound,offensive,[],1630191,,,1610612765,65,50,2021-12-22T02:07:45Z,3720000,,,0,,I. Stewart REBOUND (Off:3 Def:4),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,387.0,7.0,4.0,3.0,,,,,,,,,,,,,,
389,PT05M52.00S,2021-12-22T02:07:44.4Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630191,94.40999984741211,50.0,1610612765,65,50,2021-12-22T02:07:46Z,3730000,0.0,0.0,1,right,MISS I. Stewart tip Layup,[1630191],1610612765.0,DET,tip,,,Stewart,I. Stewart,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
390,PT05M52.00S,2021-12-22T02:07:44.4Z,3,REGULAR,rebound,offensive,[],1628977,,,1610612765,65,50,2021-12-22T02:07:46Z,3740000,,,0,,H. Diallo REBOUND (Off:1 Def:2),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,389.0,3.0,2.0,1.0,,,,,,,,,,,,,,
391,PT05M48.00S,2021-12-22T02:07:48.4Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628977,84.83902759526939,45.588235294117645,1610612765,65,50,2021-12-22T02:07:51Z,3750000,-22.0,90.0,1,right,MISS H. Diallo 9' Hook,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,9.27,Missed,,,,,,,,,,,,,,,,,,
392,PT05M45.00S,2021-12-22T02:07:50.8Z,3,REGULAR,rebound,offensive,[],1628977,,,1610612765,65,50,2021-12-22T02:07:50Z,3760000,,,0,,H. Diallo REBOUND (Off:2 Def:2),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,391.0,4.0,2.0,2.0,,,,,,,,,,,,,,
393,PT05M43.00S,2021-12-22T02:07:52.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628977,87.46714848883047,47.549019607843135,1610612765,65,50,2021-12-22T02:07:59Z,3770000,-12.0,65.0,1,right,MISS H. Diallo 6' Layup - blocked,"[1628977, 201959]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,6.64,Missed,,,,,,,,,,,,,,,,,Gibson,201959.0
394,PT05M43.00S,2021-12-22T02:07:52.9Z,3,REGULAR,block,,[],201959,,,1610612765,65,50,2021-12-22T02:07:56Z,3780000,,,0,,T. Gibson BLOCK (1 BLK),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,
395,PT05M41.00S,2021-12-22T02:07:54.9Z,3,REGULAR,rebound,defensive,[],202689,,,1610612752,65,50,2021-12-22T02:08:43Z,3790000,,,0,,K. Walker REBOUND (Off:0 Def:6),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,393.0,6.0,6.0,0.0,,,,,,,,,,,,,,
396,PT05M36.00S,2021-12-22T02:07:59.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203095,26.49474375821288,15.931372549019606,1610612752,65,50,2021-12-22T02:08:57Z,3800000,170.0,197.0,1,left,MISS E. Fournier 26' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,26.01,Missed,,,,,,,,,,,,,,,,,,
397,PT05M34.00S,2021-12-22T02:08:01.8Z,3,REGULAR,rebound,defensive,[],1630180,,,1610612765,65,50,2021-12-22T02:09:14Z,3810000,,,0,,S. Bey REBOUND (Off:0 Def:7),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,396.0,7.0,7.0,0.0,,,,,,,,,,,,,,
398,PT05M27.00S,2021-12-22T02:08:09.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630191,92.19776609724047,50.98039215686274,1610612765,65,52,2021-12-22T02:17:27Z,3820000,5.0,21.0,1,right,I. Stewart cutting Layup (8 PTS) (C. Cunningham 7 AST),"[1630191, 1630595]",1610612765.0,DET,cutting,,,Stewart,I. Stewart,,,,,2.14,Made,,,,,,,,,,8.0,,C. Cunningham,1630595.0,7.0,,,,
400,PT05M21.00S,2021-12-22T02:08:18.3Z,3,REGULAR,foul,technical,['1freethrow'],203457,,,1610612752,65,52,2021-12-22T02:08:41Z,3840000,,,0,,N. Noel technical FOUL (1 Tech),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,2005.0,2.0,1.0,,,,,,,,,,,
401,PT05M21.00S,2021-12-22T02:08:42.7Z,3,REGULAR,freethrow,1 of 1,[],1630595,,,1610612752,65,53,2021-12-22T02:08:42Z,3850000,,,0,,C. Cunningham technical Free Throw 1 of 1 (7 PTS),[1630595],1610612765.0,DET,technical,,,Cunningham,C. Cunningham,,,,,,Made,,,,,,,,,,7.0,,,,,,,,
402,PT05M10.00S,2021-12-22T02:09:08.6Z,3,REGULAR,2pt,Jump Shot,[],203944,21.632720105124836,28.676470588235293,1610612752,65,53,2021-12-22T02:09:17Z,3860000,107.0,151.0,1,left,MISS J. Randle 18' pullup Shot,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,18.47,Missed,,,,,,,,,,,,,,,,,,
403,PT05M07.00S,2021-12-22T02:09:11.6Z,3,REGULAR,rebound,offensive,[],201959,,,1610612752,65,53,2021-12-22T02:09:17Z,3870000,,,0,,T. Gibson REBOUND (Off:1 Def:2),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,402.0,3.0,2.0,1.0,,,,,,,,,,,,,,
404,PT05M05.00S,2021-12-22T02:09:13.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202689,33.722076215505915,46.07843137254902,1610612752,68,53,2021-12-22T02:09:25Z,3880000,20.0,264.0,1,left,K. Walker 26' 3PT pullup (12 PTS) (T. Gibson 1 AST),"[202689, 201959]",1610612752.0,NYK,pullup,,,Walker,K. Walker,,,,,26.52,Made,,,,,,,,,,12.0,,T. Gibson,201959.0,1.0,,,,
406,PT04M38.00S,2021-12-22T02:09:40.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,95.0886990801577,47.549019607843135,1610612765,68,53,2021-12-22T02:09:45Z,3900000,-12.0,-6.0,1,right,MISS C. Cunningham driving reverse Layup,[1630595],1610612765.0,DET,driving reverse,,,Cunningham,C. Cunningham,,,,,1.38,Missed,,,,,,,,,,,,,,,,,,
407,PT04M35.00S,2021-12-22T02:09:43.0Z,3,REGULAR,rebound,defensive,[],203457,,,1610612752,68,53,2021-12-22T02:09:45Z,3910000,,,0,,N. Noel REBOUND (Off:1 Def:2),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,406.0,3.0,2.0,1.0,,,,,,,,,,,,,,
408,PT04M32.00S,2021-12-22T02:09:46.9Z,3,REGULAR,3pt,Jump Shot,[],202689,29.911300919842315,23.03921568627451,1610612752,68,53,2021-12-22T02:09:56Z,3920000,135.0,229.0,1,left,MISS K. Walker 26' 3PT,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,26.55,Missed,,,,,,,,,,,,,,,,,,
409,PT04M27.00S,2021-12-22T02:09:51.9Z,3,REGULAR,rebound,offensive,[],202689,,,1610612752,68,53,2021-12-22T02:24:05Z,3930000,,,0,,K. Walker REBOUND (Off:1 Def:6),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,408.0,7.0,6.0,1.0,,,,,,,,,,,,,,
410,PT04M21.00S,2021-12-22T02:09:57.9Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],203944,18.084756898817346,27.450980392156865,1610612752,70,53,2021-12-22T02:10:09Z,3940000,113.0,117.0,1,left,J. Randle 16' pullup Jump Shot (16 PTS),[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,16.28,Made,,,,,,,,,,16.0,,,,,,,,
411,PT04M11.00S,2021-12-22T02:10:07.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202709,92.46057818659659,52.450980392156865,1610612765,70,53,2021-12-22T02:10:16Z,3950000,12.0,18.0,1,right,MISS C. Joseph driving Layup,[202709],1610612765.0,DET,driving,,,Joseph,C. Joseph,,,,,2.21,Missed,,,,,,,,,,,,,,,,,,
412,PT04M11.00S,2021-12-22T02:10:07.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612752,70,53,2021-12-22T02:10:20Z,3960000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,411.0,,,,,,,,,,,,,,,,,
413,PT04M11.00S,2021-12-22T02:10:21.7Z,3,REGULAR,foul,personal,[],1628977,,,1610612752,70,53,2021-12-22T02:10:39Z,3970000,,,0,,H. Diallo loose ball personal FOUL (3 PF),"[1628977, 203457]",1610612765.0,DET,loose ball,,,Diallo,H. Diallo,,,,,,,,,,,2005.0,3.0,0.0,Noel,203457.0,,,,,,,,,
415,PT04M11.00S,2021-12-22T02:10:21.8Z,3,REGULAR,substitution,out,[],1628977,,,1610612752,70,53,2021-12-22T02:10:37Z,3990000,,,0,,SUB out: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,
416,PT04M11.00S,2021-12-22T02:10:21.8Z,3,REGULAR,substitution,out,[],202709,,,1610612752,70,53,2021-12-22T02:10:37Z,4000000,,,0,,SUB out: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,
417,PT04M11.00S,2021-12-22T02:10:21.8Z,3,REGULAR,substitution,in,[],1628402,,,1610612752,70,53,2021-12-22T02:10:37Z,4010000,,,0,,SUB in: F. Jackson,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
418,PT04M11.00S,2021-12-22T02:10:21.8Z,3,REGULAR,substitution,in,[],1630240,,,1610612752,70,53,2021-12-22T02:10:37Z,4020000,,,0,,SUB in: S. Lee,[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,
419,PT04M01.00S,2021-12-22T02:10:49.7Z,3,REGULAR,turnover,bad pass,[],202689,,,1610612752,70,53,2021-12-22T02:10:53Z,4030000,,,0,,K. Walker bad pass TURNOVER (2 TO),"[202689, 1630191]",1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,2.0,,,,Stewart,1630191.0,,
420,PT04M01.00S,2021-12-22T02:10:49.7Z,3,REGULAR,steal,,[],1630191,,,1610612765,70,53,2021-12-22T02:10:52Z,4040000,,,0,,I. Stewart STEAL (1 STL),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,
421,PT03M57.00S,2021-12-22T02:10:53.1Z,3,REGULAR,turnover,bad pass,[],1630191,,,1610612765,70,53,2021-12-22T02:10:57Z,4050000,,,0,,I. Stewart bad pass TURNOVER (1 TO),"[1630191, 203944]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,1.0,,,,Randle,203944.0,,
422,PT03M57.00S,2021-12-22T02:10:53.1Z,3,REGULAR,steal,,[],203944,,,1610612752,70,53,2021-12-22T02:10:56Z,4060000,,,0,,J. Randle STEAL (1 STL),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,
423,PT03M53.00S,2021-12-22T02:10:58.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630191,,,1610612752,70,53,2021-12-22T02:11:11Z,4070000,,,0,,I. Stewart personal FOUL (3 PF) (Noel 2 FT),"[1630191, 203457]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,2005.0,3.0,0.0,Noel,203457.0,,,,,,,,,
425,PT03M53.00S,2021-12-22T02:11:32.4Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],203457,,,1610612752,71,53,2021-12-22T02:11:32Z,4090000,,,0,,N. Noel Free Throw 1 of 2 (1 PTS),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
426,PT03M53.00S,2021-12-22T02:11:49.2Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],203457,,,1610612752,72,53,2021-12-22T02:11:49Z,4100000,,,0,,N. Noel Free Throw 2 of 2 (2 PTS),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
427,PT03M36.00S,2021-12-22T02:12:09.8Z,3,REGULAR,foul,personal,[],203457,,,1610612765,72,53,2021-12-22T02:12:18Z,4110000,,,0,,N. Noel personal FOUL (3 PF),"[203457, 1630191]",1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,2005.0,3.0,1.0,Stewart,1630191.0,,,,,,,,,
429,PT03M36.00S,2021-12-22T02:12:09.9Z,3,REGULAR,substitution,out,[],1630191,,,1610612765,72,53,2021-12-22T02:12:23Z,4130000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,
430,PT03M36.00S,2021-12-22T02:12:09.9Z,3,REGULAR,substitution,in,[],1626168,,,1610612765,72,53,2021-12-22T02:12:23Z,4140000,,,0,,SUB in: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,
431,PT03M29.00S,2021-12-22T02:12:40.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630240,89.83245729303549,49.754901960784316,1610612765,72,55,2021-12-22T02:12:44Z,4150000,-1.0,43.0,1,right,S. Lee driving Layup (6 PTS) (T. Lyles 1 AST),"[1630240, 1626168]",1610612765.0,DET,driving,,,Lee,S. Lee,,,,,4.31,Made,,,,,,,,,,6.0,,T. Lyles,1626168.0,1.0,,,,
433,PT03M14.00S,2021-12-22T02:12:54.7Z,3,REGULAR,3pt,Jump Shot,[],203095,12.434296977660972,99.01960784313727,1610612752,72,55,2021-12-22T02:13:00Z,4170000,-245.0,64.0,1,left,MISS E. Fournier 25' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,25.34,Missed,,,,,,,,,,,,,,,,,,
434,PT03M14.00S,2021-12-22T02:12:54.7Z,3,REGULAR,rebound,defensive,[],1626168,,,1610612765,72,55,2021-12-22T02:13:44Z,4180000,,,0,,T. Lyles REBOUND (Off:0 Def:3),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,433.0,3.0,3.0,0.0,,,,,,,,,,,,,,
435,PT03M08.00S,2021-12-22T02:13:01.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630240,93.77463863337714,49.50980392156863,1610612765,72,57,2021-12-22T02:13:05Z,4190000,-2.0,6.0,1,right,S. Lee driving finger roll Layup (8 PTS),[1630240],1610612765.0,DET,driving finger roll,,,Lee,S. Lee,,,,,0.65,Made,,,,,,,,,,8.0,,,,,,,,
436,PT02M57.00S,2021-12-22T02:13:14.4Z,3,REGULAR,foul,offensive,[],203944,,,1610612752,72,57,2021-12-22T02:13:26Z,4200000,,,0,,J. Randle charge offensive FOUL (3 PF),"[203944, 1630180]",1610612752.0,NYK,charge,,,Randle,J. Randle,,,,,,,,,,,1148.0,3.0,0.0,Bey,1630180.0,,,,,,,,,
438,PT02M57.00S,2021-12-22T02:13:14.4Z,3,REGULAR,turnover,offensive foul,[],203944,,,1610612752,72,57,2021-12-22T02:13:14Z,4220000,,,0,,J. Randle offensive foul TURNOVER (4 TO),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,1148.0,,,,,,4.0,,,,,,,
439,PT02M57.00S,2021-12-22T02:13:14.5Z,3,REGULAR,substitution,out,[],202689,,,1610612765,72,57,2021-12-22T02:13:25Z,4230000,,,0,,SUB out: K. Walker,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,
440,PT02M57.00S,2021-12-22T02:13:14.5Z,3,REGULAR,substitution,out,[],1630595,,,1610612765,72,57,2021-12-22T02:13:25Z,4240000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,
441,PT02M57.00S,2021-12-22T02:13:14.5Z,3,REGULAR,substitution,in,[],202692,,,1610612765,72,57,2021-12-22T02:13:25Z,4250000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,
442,PT02M57.00S,2021-12-22T02:13:14.5Z,3,REGULAR,substitution,in,[],203585,,,1610612765,72,57,2021-12-22T02:13:25Z,4260000,,,0,,SUB in: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,
443,PT02M42.00S,2021-12-22T02:13:47.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202692,,,1610612765,72,57,2021-12-22T02:13:54Z,4270000,,,0,,A. Burks shooting personal FOUL (2 PF) (Lyles 2 FT),"[202692, 1626168]",1610612752.0,NYK,shooting,,,Burks,A. Burks,,,,,,,,,,,203177.0,2.0,0.0,Lyles,1626168.0,,,,,,,,,
446,PT02M42.00S,2021-12-22T02:14:03.0Z,3,REGULAR,substitution,out,[],203944,,,1610612765,72,57,2021-12-22T02:14:24Z,4285000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,
447,PT02M42.00S,2021-12-22T02:14:03.0Z,3,REGULAR,substitution,in,[],1627782,,,1610612765,72,57,2021-12-22T02:14:24Z,4287500,,,0,,SUB in: W. Selden,[1627782],1610612752.0,NYK,,,,Selden,W. Selden,,,,,,,,,,,,,,,,,,,,,,,,
445,PT02M42.00S,2021-12-22T02:14:18.6Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1626168,,,1610612765,72,58,2021-12-22T02:14:18Z,4290000,,,0,,T. Lyles Free Throw 1 of 2 (1 PTS),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
448,PT02M42.00S,2021-12-22T02:14:40.5Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1626168,,,1610612765,72,59,2021-12-22T02:14:40Z,4300000,,,0,,T. Lyles Free Throw 2 of 2 (2 PTS),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
449,PT02M26.00S,2021-12-22T02:15:00.4Z,3,REGULAR,2pt,Jump Shot,[],203095,21.632720105124836,51.71568627450981,1610612752,74,59,2021-12-22T02:15:05Z,4310000,-9.0,151.0,1,left,E. Fournier 15' driving floating Jump Shot (17 PTS),[203095],1610612752.0,NYK,driving floating,,,Fournier,E. Fournier,,,,,15.1,Made,,,,,,,,,,17.0,,,,,,,,
450,PT02M07.00S,2021-12-22T02:15:18.0Z,3,REGULAR,3pt,Jump Shot,[],203585,89.56964520367937,3.1862745098039214,1610612765,74,59,2021-12-22T02:15:29Z,4320000,-234.0,46.0,1,right,MISS R. McGruder 3PT,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,23.85,Missed,,,,,,,,,,,,,,,,,,
