actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
276,PT01M24.00S,2021-12-12T18:00:53.7Z,2,REGULAR,3pt,Jump Shot,[],1626192,73.14388961892247,19.362745098039216,1610612749,40,56,2021-12-12T18:01:00Z,2590000,-153.0,200.0,1,right,MISS P. Connaughton 25' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,25.19,Missed,,,,,,,,,,,,,,,,,,
277,PT01M22.00S,2021-12-12T18:00:55.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612752,40,56,2021-12-12T18:01:00Z,2600000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,276.0,,,,,,,,,,,,,,,,,
278,PT01M22.00S,2021-12-12T18:00:59.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,40,56,2021-12-12T18:00:59Z,2610000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT01M10.00S,2021-12-12T18:01:15.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629656,6.521024967148489,51.225490196078425,1610612752,42,56,2021-12-12T18:01:20Z,2620000,-6.0,9.0,1,left,Q. Grimes driving reverse Layup (10 PTS) (D. Rose 2 AST),"[1629656, 201565]",1610612752.0,NYK,driving reverse,,,Grimes,Q. Grimes,,,,,1.07,Made,,,,,10.0,D. Rose,201565.0,2.0,,,,,,,,,,
281,PT00M49.70S,2021-12-12T18:01:35.6Z,2,REGULAR,2pt,Jump Shot,[],203918,76.5604467805519,47.30392156862745,1610612749,42,58,2021-12-12T18:01:40Z,2640000,-13.0,168.0,1,right,R. Hood 16' pullup Jump Shot (4 PTS) (G. Antetokounmpo 5 AST),"[203918, 203507]",1610612749.0,MIL,pullup,,,Hood,R. Hood,,,,,16.83,Made,,,,,4.0,G. Antetokounmpo,203507.0,5.0,,,,,,,,,,
283,PT00M45.10S,2021-12-12T18:01:51.3Z,2,REGULAR,3pt,Jump Shot,[],1629656,5.732588699080158,98.2843137254902,1610612752,45,58,2021-12-12T18:01:55Z,2660000,-241.0,1.0,1,left,Q. Grimes 24' 3PT  (13 PTS) (D. Rose 3 AST),"[1629656, 201565]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,24.14,Made,,,,,13.0,D. Rose,201565.0,3.0,,,,,,,,,,
285,PT00M32.80S,2021-12-12T18:02:06.5Z,2,REGULAR,2pt,Jump Shot,[],203114,85.49605781865965,28.676470588235293,1610612749,45,58,2021-12-12T18:02:13Z,2680000,-107.0,84.0,1,right,MISS K. Middleton 13' turnaround fadeaway Shot,[203114],1610612749.0,MIL,turnaround fadeaway,,,Middleton,K. Middleton,,,,,13.56,Missed,,,,,,,,,,,,,,,,,,
286,PT00M30.90S,2021-12-12T18:02:08.4Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,45,58,2021-12-12T18:02:25Z,2690000,,,0,,J. Randle REBOUND (Off:2 Def:5),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,285.0,7.0,5.0,2.0,,,,,,,,,,,,,,
287,PT00M22.10S,2021-12-12T18:02:17.1Z,2,REGULAR,3pt,Jump Shot,[],203095,30.56833114323259,66.91176470588235,1610612752,48,58,2021-12-12T18:02:21Z,2700000,-85.0,235.0,1,left,E. Fournier 24' 3PT  (6 PTS) (J. Randle 4 AST),"[203095, 203944]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,24.96,Made,,,,,6.0,J. Randle,203944.0,4.0,,,,,,,,,,
289,PT00M03.30S,2021-12-12T18:02:40.8Z,2,REGULAR,3pt,Jump Shot,[],203918,94.82588699080158,4.411764705882353,1610612749,48,61,2021-12-12T18:02:45Z,2720000,-228.0,-4.0,1,right,R. Hood 3PT  (7 PTS) (G. Antetokounmpo 6 AST),"[203918, 203507]",1610612749.0,MIL,,,,Hood,R. Hood,,,,,22.79,Made,,,,,7.0,G. Antetokounmpo,203507.0,6.0,,,,,,,,,,
291,PT00M01.10S,2021-12-12T18:02:50.7Z,2,REGULAR,3pt,Jump Shot,[],201565,52.907358738501976,13.480392156862745,1610612752,48,61,2021-12-12T18:02:58Z,2740000,183.0,445.0,1,left,MISS D. Rose 48' running 3PT,[201565],1610612752.0,NYK,running,,,Rose,D. Rose,,,,,48.08,Missed,,,,,,,,,,,,,,,,,,
292,PT00M01.10S,2021-12-12T18:02:50.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,48,61,2021-12-12T18:02:58Z,2750000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,291.0,,,,,,,,,,,,,,,,,
293,PT00M00.00S,2021-12-12T18:02:54.2Z,2,REGULAR,period,end,[],0,,,1610612752,48,61,2021-12-12T18:02:54Z,2760000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT12M00.00S,2021-12-12T18:17:53.2Z,3,REGULAR,substitution,out,['startperiod'],1626192,,,1610612752,48,61,2021-12-12T18:18:15Z,2770000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
295,PT12M00.00S,2021-12-12T18:17:53.2Z,3,REGULAR,substitution,out,['startperiod'],203918,,,1610612752,48,61,2021-12-12T18:18:15Z,2780000,,,0,,SUB out: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,
296,PT12M00.00S,2021-12-12T18:17:53.2Z,3,REGULAR,substitution,out,['startperiod'],202326,,,1610612752,48,61,2021-12-12T18:18:15Z,2790000,,,0,,SUB out: D. Cousins,[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,
297,PT12M00.00S,2021-12-12T18:17:53.2Z,3,REGULAR,substitution,in,['startperiod'],201950,,,1610612752,48,61,2021-12-12T18:18:15Z,2800000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
298,PT12M00.00S,2021-12-12T18:17:53.2Z,3,REGULAR,substitution,in,['startperiod'],1628960,,,1610612752,48,61,2021-12-12T18:18:15Z,2810000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,
299,PT12M00.00S,2021-12-12T18:17:53.2Z,3,REGULAR,substitution,in,['startperiod'],1626171,,,1610612752,48,61,2021-12-12T18:18:15Z,2820000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
300,PT12M00.00S,2021-12-12T18:18:17.4Z,3,REGULAR,period,start,[],0,,,1610612752,48,61,2021-12-12T18:18:17Z,2830000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT11M49.00S,2021-12-12T18:18:28.3Z,3,REGULAR,2pt,Jump Shot,[],203944,89.70105124835742,22.058823529411764,1610612752,48,61,2021-12-12T18:18:37Z,2840000,-140.0,44.0,1,right,MISS J. Randle 14' Jump Shot,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,14.66,Missed,,,,,,,,,,,,,,,,,,
302,PT11M47.00S,2021-12-12T18:18:30.3Z,3,REGULAR,rebound,offensive,[],203457,,,1610612752,48,61,2021-12-12T18:18:37Z,2850000,,,0,,N. Noel REBOUND (Off:1 Def:3),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,301.0,4.0,3.0,1.0,,,,,,,,,,,,,,
303,PT11M47.00S,2021-12-12T18:18:34.2Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203457,94.40999984741211,50.0,1610612752,48,61,2021-12-12T18:18:44Z,2860000,0.0,0.0,1,right,MISS N. Noel putback DUNK,[203457],1610612752.0,NYK,putback,,,Noel,N. Noel,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
304,PT11M45.00S,2021-12-12T18:18:36.2Z,3,REGULAR,rebound,defensive,[],1628960,,,1610612749,48,61,2021-12-12T18:18:44Z,2870000,,,0,,G. Allen REBOUND (Off:0 Def:3),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,303.0,3.0,3.0,0.0,,,,,,,,,,,,,,
305,PT11M38.00S,2021-12-12T18:18:38.2Z,3,REGULAR,3pt,Jump Shot,[],1628960,7.966491458607096,3.6764705882352944,1610612749,48,64,2021-12-12T18:18:46Z,2880000,232.0,22.0,1,left,G. Allen 3PT  (10 PTS) (G. Antetokounmpo 7 AST),"[1628960, 203507]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,23.27,Made,,,,,10.0,G. Antetokounmpo,203507.0,7.0,,,,,,,,,,
307,PT11M26.00S,2021-12-12T18:18:50.3Z,3,REGULAR,3pt,Jump Shot,[],1629656,73.80091984231275,17.401960784313726,1610612752,51,64,2021-12-12T18:18:53Z,2900000,-163.0,194.0,1,right,Q. Grimes 25' 3PT  (16 PTS) (J. Randle 5 AST),"[1629656, 203944]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,25.32,Made,,,,,16.0,J. Randle,203944.0,5.0,,,,,,,,,,
309,PT11M12.00S,2021-12-12T18:19:04.4Z,3,REGULAR,3pt,Jump Shot,[],203114,31.750985545335087,36.51960784313725,1610612749,51,64,2021-12-12T18:19:12Z,2920000,67.0,246.0,1,left,MISS K. Middleton 25' 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,25.51,Missed,,,,,,,,,,,,,,,,,,
310,PT11M10.00S,2021-12-12T18:19:06.4Z,3,REGULAR,rebound,offensive,[],1626171,,,1610612749,51,64,2021-12-12T18:19:12Z,2930000,,,0,,B. Portis REBOUND (Off:2 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,309.0,4.0,2.0,2.0,,,,,,,,,,,,,,
311,PT11M03.00S,2021-12-12T18:19:13.3Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1626171,4.812746386333772,27.696078431372552,1610612749,51,66,2021-12-12T18:21:25Z,2940000,112.0,-7.0,1,left,B. Portis 11' turnaround Jump Shot (15 PTS) (G. Antetokounmpo 8 AST),"[1626171, 203507]",1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,11.17,Made,,,,,15.0,G. Antetokounmpo,203507.0,8.0,,,,,,,,,,
313,PT10M51.00S,2021-12-12T18:19:26.4Z,3,REGULAR,2pt,Jump Shot,[],201565,81.2910643889619,70.09803921568627,1610612752,53,66,2021-12-12T18:19:33Z,2960000,100.0,123.0,1,right,D. Rose 15' step back Jump Shot (10 PTS),[201565],1610612752.0,NYK,step back,,,Rose,D. Rose,,,,,15.91,Made,,,,,10.0,,,,,,,,,,,,,
314,PT10M42.00S,2021-12-12T18:19:33.8Z,3,REGULAR,3pt,Jump Shot,[],1626171,12.959921156373195,4.166666666666666,1610612749,53,69,2021-12-12T18:19:37Z,2970000,229.0,69.0,1,left,B. Portis 3PT  (18 PTS) (K. Middleton 3 AST),"[1626171, 203114]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,23.94,Made,,,,,18.0,K. Middleton,203114.0,3.0,,,,,,,,,,
316,PT10M25.00S,2021-12-12T18:19:50.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,82.07950065703022,50.73529411764706,1610612752,53,69,2021-12-12T18:19:57Z,2990000,4.0,116.0,1,right,MISS J. Randle 11' fadeaway Shot,[203944],1610612752.0,NYK,fadeaway,,,Randle,J. Randle,,,,,11.61,Missed,,,,,,,,,,,,,,,,,,
317,PT10M23.00S,2021-12-12T18:19:52.6Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,53,69,2021-12-12T18:19:57Z,3000000,,,0,,B. Portis REBOUND (Off:2 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,316.0,5.0,3.0,2.0,,,,,,,,,,,,,,
318,PT10M16.00S,2021-12-12T18:20:03.1Z,3,REGULAR,foul,personal,['2freethrow'],1629656,,,1610612749,53,69,2021-12-12T18:20:14Z,3010000,,,0,,Q. Grimes shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1629656, 203507]",1610612752.0,NYK,shooting,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,202035.0,,,,2.0,0.0,Antetokounmpo,203507.0,,
320,PT10M16.00S,2021-12-12T18:20:36.9Z,3,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,53,70,2021-12-12T18:20:36Z,3030000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (12 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
321,PT10M16.00S,2021-12-12T18:21:01.0Z,3,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,53,71,2021-12-12T18:21:01Z,3040000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (13 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
322,PT10M04.00S,2021-12-12T18:21:13.1Z,3,REGULAR,turnover,bad pass,[],201565,,,1610612752,53,71,2021-12-12T18:21:18Z,3050000,,,0,,D. Rose bad pass TURNOVER (1 TO),"[201565, 1626171]",1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,1.0,,,,,,,Portis,1626171.0
323,PT10M04.00S,2021-12-12T18:21:13.1Z,3,REGULAR,steal,,[],1626171,,,1610612749,53,71,2021-12-12T18:21:15Z,3060000,,,0,,B. Portis STEAL (2 STL),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
324,PT10M01.00S,2021-12-12T18:21:16.2Z,3,REGULAR,turnover,lost ball,[],1626171,,,1610612749,53,71,2021-12-12T18:21:20Z,3070000,,,0,,B. Portis lost ball TURNOVER (1 TO),"[1626171, 203095]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,1.0,,,,,,,Fournier,203095.0
325,PT10M01.00S,2021-12-12T18:21:16.2Z,3,REGULAR,steal,,[],203095,,,1610612752,53,71,2021-12-12T18:21:17Z,3080000,,,0,,E. Fournier STEAL (1 STL),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
326,PT09M53.00S,2021-12-12T18:21:24.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629656,87.46714848883047,4.901960784313726,1610612752,56,71,2021-12-12T18:21:29Z,3090000,-225.0,65.0,1,right,Q. Grimes 3PT  (19 PTS) (D. Rose 4 AST),"[1629656, 201565]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,23.48,Made,,,,,19.0,D. Rose,201565.0,4.0,,,,,,,,,,
328,PT09M35.00S,2021-12-12T18:21:50.2Z,3,REGULAR,3pt,Jump Shot,[],1628960,8.492115637319317,95.83333333333334,1610612749,56,71,2021-12-12T18:21:58Z,3110000,-229.0,27.0,1,left,MISS G. Allen 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,23.08,Missed,,,,,,,,,,,,,,,,,,
329,PT09M33.00S,2021-12-12T18:21:52.2Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,56,71,2021-12-12T18:21:58Z,3120000,,,0,,J. Randle REBOUND (Off:2 Def:6),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,328.0,8.0,6.0,2.0,,,,,,,,,,,,,,
330,PT09M26.00S,2021-12-12T18:21:59.1Z,3,REGULAR,3pt,Jump Shot,[],1629656,79.84559789750328,8.333333333333332,1610612752,59,71,2021-12-12T18:22:03Z,3130000,-208.0,137.0,1,right,Q. Grimes 24' 3PT  (22 PTS) (J. Randle 6 AST),"[1629656, 203944]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,24.93,Made,,,,,22.0,J. Randle,203944.0,6.0,,,,,,,,,,
332,PT09M10.00S,2021-12-12T18:22:15.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,13.222733245729303,40.931372549019606,1610612749,59,73,2021-12-12T18:22:19Z,3150000,45.0,72.0,1,left,J. Holiday 8' driving floating Jump Shot (4 PTS),[201950],1610612749.0,MIL,driving floating,,,Holiday,J. Holiday,,,,,8.49,Made,,,,,4.0,,,,,,,,,,,,,
333,PT08M53.00S,2021-12-12T18:22:32.0Z,3,REGULAR,3pt,Jump Shot,[],1629656,71.43561103810775,16.176470588235293,1610612752,62,73,2021-12-12T18:22:37Z,3160000,-169.0,216.0,1,right,Q. Grimes 27' 3PT  (25 PTS) (D. Rose 5 AST),"[1629656, 201565]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,27.43,Made,,,,,25.0,D. Rose,201565.0,5.0,,,,,,,,,,
335,PT08M33.00S,2021-12-12T18:22:51.6Z,3,REGULAR,3pt,Jump Shot,[],1626171,28.07161629434954,23.52941176470588,1610612749,62,73,2021-12-12T18:22:57Z,3180000,132.0,211.0,1,left,MISS B. Portis 24' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,24.94,Missed,,,,,,,,,,,,,,,,,,
336,PT08M31.00S,2021-12-12T18:22:53.6Z,3,REGULAR,rebound,defensive,[],203095,,,1610612752,62,73,2021-12-12T18:22:57Z,3190000,,,0,,E. Fournier REBOUND (Off:0 Def:2),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,335.0,2.0,2.0,0.0,,,,,,,,,,,,,,
337,PT08M25.00S,2021-12-12T18:23:00.6Z,3,REGULAR,3pt,Jump Shot,[],1629656,67.23061760840999,31.862745098039213,1610612752,62,73,2021-12-12T18:23:10Z,3200000,-91.0,256.0,1,right,MISS Q. Grimes 27' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,27.11,Missed,,,,,,,,,,,,,,,,,,
338,PT08M24.00S,2021-12-12T18:23:01.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612749,62,73,2021-12-12T18:23:10Z,3210000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,337.0,,,,,,,,,,,,,,,,,
339,PT08M24.00S,2021-12-12T18:23:10.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,62,73,2021-12-12T18:23:10Z,3220000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT08M11.00S,2021-12-12T18:23:34.1Z,3,REGULAR,foul,personal,['2freethrow'],203944,,,1610612749,62,73,2021-12-12T18:23:58Z,3230000,,,0,,J. Randle shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[203944, 203507]",1610612752.0,NYK,shooting,,,Randle,J. Randle,,,,,,,,,,,,,,,101283.0,,,,1.0,0.0,Antetokounmpo,203507.0,,
342,PT08M11.00S,2021-12-12T18:24:08.7Z,3,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,62,74,2021-12-12T18:24:35Z,3250000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (14 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
343,PT08M11.00S,2021-12-12T18:24:08.7Z,3,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,62,74,2021-12-12T18:24:35Z,3260000,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,
344,PT08M09.00S,2021-12-12T18:24:10.7Z,3,REGULAR,rebound,defensive,[],1629656,,,1610612752,62,74,2021-12-12T18:24:35Z,3270000,,,0,,Q. Grimes REBOUND (Off:0 Def:1),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,343.0,1.0,1.0,0.0,,,,,,,,,,,,,,
345,PT08M00.00S,2021-12-12T18:24:42.1Z,3,REGULAR,3pt,Jump Shot,[],201565,72.88107752956637,79.41176470588235,1610612752,65,74,2021-12-12T18:24:46Z,3280000,147.0,202.0,1,right,D. Rose 25' 3PT  (13 PTS) (N. Noel 1 AST),"[201565, 203457]",1610612752.0,NYK,,,,Rose,D. Rose,,,,,25.02,Made,,,,,13.0,N. Noel,203457.0,1.0,,,,,,,,,,
347,PT07M43.00S,2021-12-12T18:24:59.1Z,3,REGULAR,turnover,bad pass,[],203114,,,1610612749,65,74,2021-12-12T18:25:02Z,3300000,,,0,,K. Middleton bad pass TURNOVER (1 TO),"[203114, 201565]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,1.0,,,,,,,Rose,201565.0
348,PT07M43.00S,2021-12-12T18:24:59.1Z,3,REGULAR,steal,,[],201565,,,1610612752,65,74,2021-12-12T18:25:00Z,3310000,,,0,,D. Rose STEAL (1 STL),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,
349,PT07M39.00S,2021-12-12T18:25:06.6Z,3,REGULAR,foul,personal,[],1628960,,,1610612752,65,74,2021-12-12T18:25:24Z,3320000,,,0,,G. Allen personal FOUL (1 PF),"[1628960, 201565]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,202035.0,,,,1.0,0.0,Rose,201565.0,,
351,PT07M31.00S,2021-12-12T18:25:35.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629656,66.44218134034165,47.05882352941176,1610612752,65,74,2021-12-12T18:25:42Z,3340000,-15.0,263.0,1,right,MISS Q. Grimes 26' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,26.33,Missed,,,,,,,,,,,,,,,,,,
352,PT07M29.00S,2021-12-12T18:25:37.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612749,65,74,2021-12-12T18:25:42Z,3350000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,351.0,,,,,,,,,,,,,,,,,
353,PT07M29.00S,2021-12-12T18:25:40.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,65,74,2021-12-12T18:25:40Z,3360000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT07M12.00S,2021-12-12T18:26:01.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201950,6.652431011826544,48.03921568627451,1610612749,65,76,2021-12-12T18:26:04Z,3370000,10.0,10.0,1,left,J. Holiday driving Layup (6 PTS),[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,1.4,Made,,,,,6.0,,,,,,,,,,,,,
355,PT07M04.00S,2021-12-12T18:26:14.0Z,3,REGULAR,timeout,full,['team'],0,,,1610612752,65,76,2021-12-12T18:26:14Z,3380000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT07M04.00S,2021-12-12T18:26:14.1Z,3,REGULAR,substitution,out,[],1626171,,,1610612752,65,76,2021-12-12T18:28:50Z,3390000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
357,PT07M04.00S,2021-12-12T18:26:14.1Z,3,REGULAR,substitution,in,[],1626192,,,1610612752,65,76,2021-12-12T18:28:50Z,3400000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
358,PT06M55.00S,2021-12-12T18:29:18.6Z,3,REGULAR,3pt,Jump Shot,[],203095,95.22010512483574,96.07843137254902,1610612752,65,76,2021-12-12T18:29:24Z,3410000,230.0,-8.0,1,right,MISS E. Fournier 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,23.05,Missed,,,,,,,,,,,,,,,,,,
359,PT06M53.00S,2021-12-12T18:29:20.6Z,3,REGULAR,rebound,defensive,[],203114,,,1610612749,65,76,2021-12-12T18:29:24Z,3420000,,,0,,K. Middleton REBOUND (Off:0 Def:4),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,358.0,4.0,4.0,0.0,,,,,,,,,,,,,,
360,PT06M47.00S,2021-12-12T18:29:29.2Z,3,REGULAR,foul,personal,['2freethrow'],203095,,,1610612749,65,76,2021-12-12T18:29:41Z,3430000,,,0,,E. Fournier shooting personal FOUL (1 PF) (Middleton 2 FT),"[203095, 203114]",1610612752.0,NYK,shooting,,,Fournier,E. Fournier,,,,,,,,,,,,,,,101283.0,,,,1.0,0.0,Middleton,203114.0,,
362,PT06M47.00S,2021-12-12T18:29:51.4Z,3,REGULAR,freethrow,1 of 2,[],203114,,,1610612749,65,77,2021-12-12T18:29:51Z,3450000,,,0,,K. Middleton Free Throw 1 of 2 (17 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
363,PT06M47.00S,2021-12-12T18:30:05.2Z,3,REGULAR,freethrow,2 of 2,[],203114,,,1610612749,65,78,2021-12-12T18:30:05Z,3460000,,,0,,K. Middleton Free Throw 2 of 2 (18 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
364,PT06M38.00S,2021-12-12T18:30:22.8Z,3,REGULAR,foul,offensive,[],203944,,,1610612752,65,78,2021-12-12T18:30:31Z,3470000,,,0,,J. Randle charge offensive FOUL (2 PF),"[203944, 201950]",1610612752.0,NYK,charge,,,Randle,J. Randle,,,,,,,,,,,,,,,201639.0,,,,2.0,0.0,Holiday,201950.0,,
366,PT06M38.00S,2021-12-12T18:30:22.8Z,3,REGULAR,turnover,offensive foul,[],203944,,,1610612752,65,78,2021-12-12T18:30:22Z,3490000,,,0,,J. Randle offensive foul TURNOVER (4 TO),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,201639.0,4.0,,,,,,,,
367,PT06M17.00S,2021-12-12T18:30:54.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203507,6.783837056504599,50.49019607843137,1610612749,65,80,2021-12-12T18:31:00Z,3500000,-2.0,11.0,1,left,G. Antetokounmpo reverse DUNK (16 PTS) (K. Middleton 4 AST),"[203507, 203114]",1610612749.0,MIL,reverse,,,Antetokounmpo,G. Antetokounmpo,,,,,1.16,Made,,,,,16.0,K. Middleton,203114.0,4.0,,,,,,,,,,
369,PT06M08.00S,2021-12-12T18:31:03.1Z,3,REGULAR,turnover,bad pass,[],203944,,,1610612752,65,80,2021-12-12T18:31:10Z,3520000,,,0,,J. Randle bad pass TURNOVER (5 TO),"[203944, 201950]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,5.0,,,,,,,Holiday,201950.0
