actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,value,blockPlayerName,blockPersonId
459,PT03M23.00S,2021-11-20T23:51:38.4Z,3,REGULAR,substitution,out,[],202689,,,1610612752,67,66,2021-11-20T23:51:48Z,4280000,,,0,,SUB out: K. Walker,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT03M23.00S,2021-11-20T23:51:38.4Z,3,REGULAR,substitution,in,[],201565,,,1610612752,67,66,2021-11-20T23:51:48Z,4290000,,,0,,SUB in: D. Rose,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT03M16.00S,2021-11-20T23:52:04.7Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],203944,24.129434954007884,42.64705882352941,1610612752,67,66,2021-11-20T23:52:19Z,4300000,37.0,174.0,1,left,MISS J. Randle 17' step back Shot,[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,17.81,Missed,,,,,,,,,,,,,,,,,,,
462,PT03M14.00S,2021-11-20T23:52:06.7Z,3,REGULAR,rebound,defensive,[],201569,,,1610612745,67,66,2021-11-20T23:52:19Z,4310000,,,0,,E. Gordon REBOUND (Off:0 Def:3),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,461.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
463,PT02M59.00S,2021-11-20T23:52:22.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630231,93.77463863337714,50.98039215686274,1610612745,67,68,2021-11-20T23:52:26Z,4320000,5.0,6.0,1,right,K. Martin Jr. cutting DUNK (8 PTS) (E. Gordon 5 AST),"[1630231, 201569]",1610612745.0,HOU,cutting,,,Martin Jr.,K. Martin Jr.,,,,,0.77,Made,,,,,,,,,,,,,8.0,E. Gordon,201569.0,5.0,,,
465,PT02M32.00S,2021-11-20T23:52:50.7Z,3,REGULAR,turnover,out-of-bounds,[],203095,,,1610612752,67,68,2021-11-20T23:52:56Z,4340000,,,0,,E. Fournier lost ball out-of-bounds TURNOVER (1 TO),[203095],1610612752.0,NYK,lost ball,,,Fournier,E. Fournier,,,,,,,,,,,1.0,,,200832.0,,,,,,,,,,,
469,PT02M32.00S,2021-11-20T23:52:50.7Z,3,REGULAR,substitution,out,[],203095,,,1610612745,67,68,2021-11-20T23:53:41Z,4345000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT02M32.00S,2021-11-20T23:52:50.7Z,3,REGULAR,substitution,in,[],1630193,,,1610612745,67,68,2021-11-20T23:53:41Z,4349375,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT02M32.00S,2021-11-20T23:52:50.7Z,3,REGULAR,substitution,out,[],203944,,,1610612745,67,68,2021-11-20T23:55:36Z,4349921,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT02M32.00S,2021-11-20T23:52:50.7Z,3,REGULAR,substitution,in,[],1630167,,,1610612745,67,68,2021-11-20T23:55:36Z,4349960,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT02M17.00S,2021-11-20T23:53:23.1Z,3,REGULAR,turnover,out-of-bounds,[],1630224,,,1610612745,67,68,2021-11-21T00:03:05Z,4370000,,,0,,J. Green bad pass out-of-bounds TURNOVER (3 TO),[1630224],1610612745.0,HOU,bad pass,,,Green,J. Green,,,,,,,,,,,3.0,,,1363.0,,,,,,,,,,,
519,PT02M17.00S,2021-11-20T23:53:39.6Z,3,REGULAR,substitution,out,[],1630224,,,1610612752,67,68,2021-11-21T00:02:51Z,4375000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT02M17.00S,2021-11-20T23:53:39.6Z,3,REGULAR,substitution,in,[],201571,,,1610612752,67,68,2021-11-21T00:02:51Z,4377500,,,0,,SUB in: D. Augustin,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT02M17.00S,2021-11-20T23:53:39.6Z,3,REGULAR,substitution,out,[],201569,,,1610612752,67,68,2021-11-21T00:08:03Z,4378750,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT02M17.00S,2021-11-20T23:53:39.6Z,3,REGULAR,substitution,in,[],1629726,,,1610612752,67,68,2021-11-21T00:08:03Z,4379375,,,0,,SUB in: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT02M03.00S,2021-11-20T23:53:56.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203457,5.601182654402102,45.83333333333333,1610612752,67,68,2021-11-20T23:54:02Z,4380000,21.0,0.0,1,left,MISS N. Noel alley-oop Layup,[203457],1610612752.0,NYK,alley-oop,,,Noel,N. Noel,,,,,2.08,Missed,,,,,,,,,,,,,,,,,,,
476,PT02M01.00S,2021-11-20T23:53:58.2Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,67,68,2021-11-20T23:54:02Z,4390000,,,0,,A. Sengun REBOUND (Off:2 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,475.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
477,PT01M39.00S,2021-11-20T23:54:20.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626174,94.56307490144546,49.754901960784316,1610612745,67,70,2021-11-20T23:54:28Z,4400000,-1.0,-1.0,1,right,C. Wood DUNK (17 PTS) (G. Mathews 1 AST),"[1626174, 1629726]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,0.18,Made,,,,,,,,,,,,,17.0,G. Mathews,1629726.0,1.0,,,
479,PT01M25.00S,2021-11-20T23:54:34.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201565,7.178055190538765,50.49019607843137,1610612752,69,70,2021-11-20T23:54:39Z,4420000,-2.0,15.0,1,left,D. Rose driving floating Jump Shot (4 PTS),[201565],1610612752.0,NYK,driving floating,,,Rose,D. Rose,,,,,1.52,Made,,,,,,,,,,,,,4.0,,,,,,
480,PT01M12.00S,2021-11-20T23:54:47.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,92.19776609724047,43.627450980392155,1610612745,69,70,2021-11-20T23:55:40Z,4430000,-32.0,21.0,1,right,MISS C. Wood driving Layup,[1626174],1610612745.0,HOU,driving,,,Wood,C. Wood,,,,,3.81,Missed,,,,,,,,,,,,,,,,,,,
481,PT01M08.00S,2021-11-20T23:54:50.7Z,3,REGULAR,rebound,defensive,[],1630167,,,1610612752,69,70,2021-11-20T23:54:50Z,4440000,,,0,,O. Toppin REBOUND (Off:0 Def:4),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,480.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
482,PT01M04.00S,2021-11-20T23:54:54.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630167,27.151773981603156,79.90196078431373,1610612752,69,70,2021-11-20T23:55:45Z,4450000,-150.0,203.0,1,left,MISS O. Toppin 25' 3PT,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,25.19,Missed,,,,,,,,,,,,,,,,,,,
483,PT01M02.00S,2021-11-20T23:54:56.7Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,69,70,2021-11-20T23:55:45Z,4460000,,,0,,A. Sengun REBOUND (Off:2 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,482.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
484,PT00M52.20S,2021-11-20T23:55:07.0Z,3,REGULAR,3pt,Jump Shot,[],1630578,72.35545335085413,78.92156862745098,1610612745,69,73,2021-11-20T23:55:47Z,4470000,145.0,207.0,1,right,A. Sengun 25' 3PT  (6 PTS) (D. Augustin 2 AST),"[1630578, 201571]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,25.28,Made,,,,,,,,,,,,,6.0,D. Augustin,201571.0,2.0,,,
486,PT00M40.80S,2021-11-20T23:55:22.3Z,3,REGULAR,3pt,Jump Shot,[],1630193,27.414586070959263,21.813725490196077,1610612752,72,73,2021-11-21T00:02:31Z,4490000,141.0,205.0,1,left,I. Quickley 24' 3PT pullup (3 PTS),[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,24.89,Made,,,,,,,,,,,,,3.0,,,,,,
489,PT00M27.70S,2021-11-20T23:55:40.4Z,3,REGULAR,3pt,Jump Shot,[],201571,70.25295663600527,26.96078431372549,1610612745,72,73,2021-11-20T23:55:52Z,4500000,-115.0,227.0,1,right,MISS D. Augustin 25' 3PT,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,25.46,Missed,,,,,,,,,,,,,,,,,,,
490,PT00M27.70S,2021-11-20T23:55:40.4Z,3,REGULAR,rebound,offensive,[],1629726,,,1610612745,72,73,2021-11-20T23:55:52Z,4510000,,,0,,G. Mathews REBOUND (Off:2 Def:2),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,489.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
491,PT00M17.40S,2021-11-20T23:55:54.7Z,3,REGULAR,foul,offensive,[],1626174,,,1610612745,72,73,2021-11-20T23:56:05Z,4520000,,,0,,C. Wood offensive FOUL (3 PF),"[1626174, 203457]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,200832.0,3.0,0.0,Noel,203457.0,,,,,,,
493,PT00M17.40S,2021-11-20T23:55:54.7Z,3,REGULAR,turnover,offensive foul,[],1626174,,,1610612745,72,73,2021-11-20T23:55:54Z,4540000,,,0,,C. Wood offensive foul TURNOVER (5 TO),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,5.0,,,200832.0,,,,,,,,,,,
495,PT00M17.40S,2021-11-20T23:56:01.8Z,3,REGULAR,substitution,out,[],1626174,,,1610612752,72,73,2021-11-20T23:58:44Z,4545000,,,0,,SUB out: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT00M17.40S,2021-11-20T23:56:01.8Z,3,REGULAR,substitution,out,[],1630578,,,1610612752,72,73,2021-11-20T23:58:44Z,4547500,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT00M17.40S,2021-11-20T23:56:01.8Z,3,REGULAR,substitution,out,[],201571,,,1610612752,72,73,2021-11-20T23:58:44Z,4548750,,,0,,SUB out: D. Augustin,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT00M17.40S,2021-11-20T23:56:01.8Z,3,REGULAR,substitution,in,[],201569,,,1610612752,72,73,2021-11-20T23:58:44Z,4549375,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT00M17.40S,2021-11-20T23:56:01.8Z,3,REGULAR,substitution,in,[],1630256,,,1610612752,72,73,2021-11-20T23:58:44Z,4549687,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT00M17.40S,2021-11-20T23:56:01.8Z,3,REGULAR,substitution,in,[],1628464,,,1610612752,72,73,2021-11-20T23:58:44Z,4549843,,,0,,SUB in: D. Theis,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT00M17.40S,2021-11-20T23:56:09.0Z,3,REGULAR,instantreplay,request,[],0,,,1610612752,72,73,2021-11-20T23:58:30Z,4550000,,,0,,,[],,,stands,,,,,,,,,,,,,,,,,,1363.0,,,,,,,,,Common Foul Upheld,,
501,PT00M02.20S,2021-11-20T23:59:07.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203457,7.046649145860711,3.1862745098039214,1610612752,72,73,2021-11-20T23:59:18Z,4560000,234.0,14.0,1,left,MISS N. Noel 3PT,[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,23.45,Missed,,,,,,,,,,,,,,,,,,,
502,PT00M00.80S,2021-11-20T23:59:08.5Z,3,REGULAR,rebound,defensive,[],1630231,,,1610612745,72,73,2021-11-20T23:59:18Z,4570000,,,0,,K. Martin Jr. REBOUND (Off:0 Def:3),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,501.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
503,PT00M00.00S,2021-11-20T23:59:16.5Z,3,REGULAR,period,end,[],0,,,1610612745,72,73,2021-11-20T23:59:16Z,4580000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2021-11-21T00:01:19.5Z,4,REGULAR,substitution,out,['startperiod'],201569,,,1610612745,72,73,2021-11-21T00:01:35Z,4590000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2021-11-21T00:01:19.5Z,4,REGULAR,substitution,out,['startperiod'],1628464,,,1610612745,72,73,2021-11-21T00:01:35Z,4600000,,,0,,SUB out: D. Theis,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2021-11-21T00:01:19.5Z,4,REGULAR,substitution,in,['startperiod'],201571,,,1610612745,72,73,2021-11-21T00:01:35Z,4610000,,,0,,SUB in: D. Augustin,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2021-11-21T00:01:19.5Z,4,REGULAR,substitution,in,['startperiod'],1630578,,,1610612745,72,73,2021-11-21T00:01:35Z,4620000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2021-11-21T00:01:48.9Z,4,REGULAR,period,start,[],0,,,1610612752,72,73,2021-11-21T00:01:48Z,4630000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT11M43.00S,2021-11-21T00:02:04.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201565,6.258212877792378,54.90196078431373,1610612752,72,73,2021-11-21T00:02:15Z,4640000,-25.0,6.0,1,left,MISS D. Rose running finger roll Layup - blocked,"[201565, 1630256]",1610612752.0,NYK,running finger roll,,,Rose,D. Rose,,,,,2.53,Missed,,,,,,,,,,,,,,,,,,Tate,1630256.0
510,PT11M43.00S,2021-11-21T00:02:04.9Z,4,REGULAR,block,,[],1630256,,,1610612752,72,73,2021-11-21T00:02:07Z,4650000,,,0,,J. Tate BLOCK (2 BLK),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT11M41.00S,2021-11-21T00:02:06.9Z,4,REGULAR,rebound,defensive,[],1630256,,,1610612745,72,73,2021-11-21T00:02:15Z,4660000,,,0,,J. Tate REBOUND (Off:2 Def:6),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,509.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
512,PT11M37.00S,2021-11-21T00:02:10.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],201571,76.16622864651774,12.745098039215685,1610612745,72,76,2021-11-21T00:02:20Z,4670000,-186.0,172.0,1,right,D. Augustin 25' 3PT  (7 PTS) (J. Tate 3 AST),"[201571, 1630256]",1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,25.32,Made,,,,,,,,,,,,,7.0,J. Tate,1630256.0,3.0,,,
514,PT11M22.00S,2021-11-21T00:02:26.4Z,4,REGULAR,turnover,bad pass,[],1630193,,,1610612752,72,76,2021-11-21T00:02:31Z,4690000,,,0,,I. Quickley bad pass TURNOVER (1 TO),"[1630193, 1630231]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,1.0,Martin Jr.,1630231.0,,,,,,,,,,,,
515,PT11M22.00S,2021-11-21T00:02:26.4Z,4,REGULAR,steal,,[],1630231,,,1610612745,72,76,2021-11-21T00:02:29Z,4700000,,,0,,K. Martin Jr. STEAL (2 STL),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT11M17.00S,2021-11-21T00:02:31.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630578,94.30026281208936,51.470588235294116,1610612745,72,78,2021-11-21T00:02:36Z,4710000,7.0,1.0,1,right,A. Sengun alley-oop DUNK (8 PTS) (K. Martin Jr. 1 AST),"[1630578, 1630231]",1610612745.0,HOU,alley-oop,,,Sengun,A. Sengun,,,,,0.75,Made,,,,,,,,,,,,,8.0,K. Martin Jr.,1630231.0,1.0,,,
518,PT11M16.00S,2021-11-21T00:02:37.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,72,78,2021-11-21T00:02:37Z,4730000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT11M06.00S,2021-11-21T00:05:44.1Z,4,REGULAR,3pt,Jump Shot,[],202692,30.962549277266753,34.80392156862745,1610612752,75,78,2021-11-21T00:13:42Z,4740000,76.0,239.0,1,left,A. Burks 25' 3PT pullup (6 PTS),[202692],1610612752.0,NYK,pullup,,,Burks,A. Burks,,,,,25.03,Made,,,,,,,,,,,,,6.0,,,,,,
522,PT10M44.00S,2021-11-21T00:06:05.3Z,4,REGULAR,3pt,Jump Shot,[],1629726,71.56701708278581,79.65686274509804,1610612745,75,78,2021-11-21T00:06:10Z,4750000,148.0,215.0,1,right,MISS G. Mathews 26' 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,26.1,Missed,,,,,,,,,,,,,,,,,,,
523,PT10M42.00S,2021-11-21T00:06:07.3Z,4,REGULAR,rebound,offensive,[],201571,,,1610612745,75,78,2021-11-21T00:06:10Z,4760000,,,0,,D. Augustin REBOUND (Off:1 Def:0),[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,522.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
524,PT10M34.00S,2021-11-21T00:06:20.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,75,78,2021-11-21T00:06:20Z,4770000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT10M31.00S,2021-11-21T00:06:32.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201571,96.00854139290408,3.431372549019608,1610612745,75,78,2021-11-21T00:06:39Z,4780000,-233.0,-15.0,1,right,MISS D. Augustin 3PT,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,23.33,Missed,,,,,,,,,,,,,,,,,,,
526,PT10M29.00S,2021-11-21T00:06:34.7Z,4,REGULAR,rebound,defensive,[],202692,,,1610612752,75,78,2021-11-21T00:06:39Z,4790000,,,0,,A. Burks REBOUND (Off:0 Def:2),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,525.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
527,PT10M23.00S,2021-11-21T00:06:43.3Z,4,REGULAR,foul,personal,['2freethrow'],1630231,,,1610612752,75,78,2021-11-21T00:06:53Z,4800000,,,0,,K. Martin Jr. shooting personal FOUL (1 PF) (Burks 2 FT),"[1630231, 202692]",1610612745.0,HOU,shooting,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,1363.0,1.0,0.0,Burks,202692.0,,,,,,,
529,PT10M23.00S,2021-11-21T00:07:18.3Z,4,REGULAR,freethrow,1 of 2,[],202692,,,1610612752,76,78,2021-11-21T00:07:18Z,4820000,,,0,,A. Burks Free Throw 1 of 2 (7 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Made,,,,,,,,,,,,,7.0,,,,,,
530,PT10M23.00S,2021-11-21T00:07:38.3Z,4,REGULAR,freethrow,2 of 2,[],202692,,,1610612752,77,78,2021-11-21T00:07:38Z,4830000,,,0,,A. Burks Free Throw 2 of 2 (8 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Made,,,,,,,,,,,,,8.0,,,,,,
531,PT10M10.00S,2021-11-21T00:07:49.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,91.80354796320631,47.30392156862745,1610612745,77,80,2021-11-21T00:07:54Z,4840000,-13.0,25.0,1,right,K. Martin Jr. driving Layup (10 PTS) (A. Sengun 2 AST),"[1630231, 1630578]",1610612745.0,HOU,driving,,,Martin Jr.,K. Martin Jr.,,,,,2.8,Made,,,,,,,,,,,,,10.0,A. Sengun,1630578.0,2.0,,,
535,PT09M46.00S,2021-11-21T00:08:16.4Z,4,REGULAR,turnover,bad pass,[],201565,,,1610612752,77,80,2021-11-21T00:08:31Z,4860000,,,0,,D. Rose bad pass TURNOVER (1 TO),"[201565, 201571]",1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,1.0,Augustin,201571.0,,,,,,,,,,,,
536,PT09M46.00S,2021-11-21T00:08:16.4Z,4,REGULAR,steal,,[],201571,,,1610612745,77,80,2021-11-21T00:08:18Z,4870000,,,0,,D. Augustin STEAL (2 STL),[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT09M40.00S,2021-11-21T00:08:19.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201571,94.56307490144546,50.49019607843137,1610612745,77,82,2021-11-21T00:08:26Z,4880000,2.0,-1.0,1,right,D. Augustin driving reverse Layup (9 PTS),[201571],1610612745.0,HOU,driving reverse,,,Augustin,D. Augustin,,,,,0.29,Made,,,,,,,,,,,,,9.0,,,,,,
538,PT09M29.00S,2021-11-21T00:08:33.4Z,4,REGULAR,foul,offensive,[],203457,,,1610612752,77,82,2021-11-21T00:08:50Z,4890000,,,0,,N. Noel offensive FOUL (4 PF),"[203457, 1629726]",1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,200832.0,4.0,1.0,Mathews,1629726.0,,,,,,,
540,PT09M29.00S,2021-11-21T00:08:33.4Z,4,REGULAR,turnover,offensive foul,[],203457,,,1610612752,77,82,2021-11-21T00:08:50Z,4910000,,,0,,N. Noel offensive foul TURNOVER (3 TO),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,3.0,,,200832.0,,,,,,,,,,,
541,PT09M11.00S,2021-11-21T00:09:15.6Z,4,REGULAR,turnover,bad pass,[],201571,,,1610612745,77,82,2021-11-21T00:09:20Z,4920000,,,0,,D. Augustin bad pass TURNOVER (1 TO),"[201571, 202692]",1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,1.0,Burks,202692.0,,,,,,,,,,,,
542,PT09M11.00S,2021-11-21T00:09:15.6Z,4,REGULAR,steal,,[],202692,,,1610612752,77,82,2021-11-21T00:09:17Z,4930000,,,0,,A. Burks STEAL (2 STL),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT09M09.00S,2021-11-21T00:09:21.3Z,4,REGULAR,foul,personal,['2freethrow'],1629726,,,1610612752,77,82,2021-11-21T00:10:58Z,4940000,,,0,,G. Mathews shooting personal FOUL (1 PF) (Quickley 2 FT),"[1629726, 1630193]",1610612745.0,HOU,shooting,,,Mathews,G. Mathews,,,,,,,,,,,,,,202026.0,1.0,0.0,Quickley,1630193.0,,,,,,,
545,PT09M09.00S,2021-11-21T00:10:09.7Z,4,REGULAR,stoppage,blood rule,[],0,,,1610612752,77,82,2021-11-21T00:10:09Z,4960000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT09M09.00S,2021-11-21T00:11:05.3Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630193,,,1610612752,78,82,2021-11-21T00:11:05Z,4970000,,,0,,I. Quickley Free Throw 1 of 2 (4 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,,,,,,,,,,,,,4.0,,,,,,
547,PT09M09.00S,2021-11-21T00:11:26.0Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630193,,,1610612752,79,82,2021-11-21T00:11:26Z,4980000,,,0,,I. Quickley Free Throw 2 of 2 (5 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,,,,,,,,,,,,,5.0,,,,,,
548,PT08M57.00S,2021-11-21T00:11:39.9Z,4,REGULAR,turnover,bad pass,[],201571,,,1610612745,79,82,2021-11-21T00:11:45Z,4990000,,,0,,D. Augustin bad pass TURNOVER (2 TO),"[201571, 202692]",1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,2.0,Burks,202692.0,,,,,,,,,,,,
549,PT08M57.00S,2021-11-21T00:11:39.9Z,4,REGULAR,steal,,[],202692,,,1610612752,79,82,2021-11-21T00:11:42Z,5000000,,,0,,A. Burks STEAL (3 STL),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT08M52.00S,2021-11-21T00:11:47.7Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630167,6.258212877792378,51.225490196078425,1610612752,81,82,2021-11-21T00:11:56Z,5020000,-6.0,6.0,1,left,O. Toppin DUNK (6 PTS) (A. Burks 1 AST),"[1630167, 202692]",1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,0.88,Made,,,,,,,,,,,,,6.0,A. Burks,202692.0,1.0,,,
553,PT08M42.00S,2021-11-21T00:11:56.2Z,4,REGULAR,turnover,bad pass,[],1630231,,,1610612745,81,82,2021-11-21T00:12:10Z,5040000,,,0,,K. Martin Jr. bad pass TURNOVER (1 TO),"[1630231, 202692]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,1.0,Burks,202692.0,,,,,,,,,,,,
554,PT08M42.00S,2021-11-21T00:11:56.2Z,4,REGULAR,steal,,[],202692,,,1610612752,81,82,2021-11-21T00:12:00Z,5050000,,,0,,A. Burks STEAL (4 STL),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
