actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
258,PT06M49.00S,2022-12-24T04:23:09.4Z,2,REGULAR,substitution,out,[],1630559,,,1610612747,37,44,2022-12-24T04:23:17Z,2550000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M49.00S,2022-12-24T04:23:09.4Z,2,REGULAR,substitution,in,[],1629022,,,1610612747,37,44,2022-12-24T04:23:17Z,2560000,False,,,0,,SUB in: L. Walker IV,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT06M49.00S,2022-12-24T04:23:20.1Z,2,REGULAR,substitution,out,[],1629667,,,1610612747,37,44,2022-12-24T04:23:22Z,2570000,False,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M49.00S,2022-12-24T04:23:20.1Z,2,REGULAR,substitution,in,[],1629023,,,1610612747,37,44,2022-12-24T04:23:22Z,2580000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M45.00S,2022-12-24T04:23:30.1Z,2,REGULAR,2pt,Jump Shot,[],203471,76.65900131406045,37.00980392156863,1610612747,39,44,2022-12-24T04:23:34Z,2590000,False,-65.0,167.0,1,right,D. Schroder 17' pullup Jump Shot (2 PTS),[203471],1610612747.0,LAL,pullup,,,Schroder,D. Schroder,,,,,Mid-Range,16-24 Left Center,,,,,,Made,,,,,17.91,2.0,,,,,,,,
263,PT06M35.00S,2022-12-24T04:23:42.1Z,2,REGULAR,foul,personal,[],203471,,,1610612766,39,44,2022-12-24T04:23:47Z,2600000,False,,,0,,D. Schroder personal FOUL (2 PF),"[203471, 1630163]",1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Above the Break 3,16-24 Left,1630886.0,2.0,0.0,Ball,1630163.0,,,,,,,,,,,,,,,
265,PT06M35.00S,2022-12-24T04:23:52.6Z,2,REGULAR,substitution,out,[],2544,,,1610612766,39,44,2022-12-24T04:23:56Z,2620000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT06M35.00S,2022-12-24T04:23:52.6Z,2,REGULAR,substitution,in,[],1631108,,,1610612766,39,44,2022-12-24T04:23:56Z,2630000,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT06M30.00S,2022-12-24T04:24:11.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,7.276609724047319,48.774509803921575,1610612766,39,46,2022-12-24T04:24:16Z,2640000,False,6.0,16.0,1,left,L. Ball driving Layup (9 PTS),[1630163],1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,1.7,9.0,,,,,,,,
268,PT06M17.00S,2022-12-24T04:24:23.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,81.7838370565046,42.40196078431373,1610612747,41,46,2022-12-24T04:24:27Z,2650000,False,-38.0,119.0,1,right,D. Schroder 12' pullup Jump Shot (4 PTS),[203471],1610612747.0,LAL,pullup,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,,,,12.46,4.0,,,,,,,,
269,PT06M06.00S,2022-12-24T04:24:34.0Z,2,REGULAR,3pt,Jump Shot,[],1630163,12.927069645203687,5.14705882352942,1610612766,41,46,2022-12-24T04:32:05Z,2660000,False,224.0,69.0,1,left,MISS L. Ball pullup 3PT,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,23.47,,,,,,,,,
270,PT06M03.00S,2022-12-24T04:24:37.0Z,2,REGULAR,rebound,defensive,[],1629022,,,1610612747,41,46,2022-12-24T04:24:38Z,2670000,False,,,0,,L. Walker IV REBOUND (Off:1 Def:1),[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Right Corner 3,24+ Right,,,,,,,269.0,2.0,1.0,1.0,,,,,,,,,,
271,PT05M59.00S,2022-12-24T04:24:41.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203471,92.95335085413929,5.14705882352942,1610612747,44,46,2022-12-24T04:32:27Z,2680000,False,-224.0,14.0,1,right,D. Schroder 3PT running (7 PTS) (P. Beverley 1 AST),"[203471, 201976]",1610612747.0,LAL,running,,,Schroder,D. Schroder,,,,,Left Corner 3,24+ Left,,,,,,Made,,,,,22.47,7.0,,,,,,P. Beverley,201976.0,1.0
273,PT05M45.00S,2022-12-24T04:24:55.6Z,2,REGULAR,2pt,Jump Shot,[],1626179,9.247700394218143,80.3921568627451,1610612766,44,46,2022-12-24T04:25:01Z,2700000,False,-152.0,34.0,1,left,MISS T. Rozier 15' fadeaway Shot,[1626179],1610612766.0,CHA,fadeaway,,,Rozier,T. Rozier,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,,,15.58,,,,,,,,,
274,PT05M41.00S,2022-12-24T04:24:59.6Z,2,REGULAR,rebound,defensive,[],201976,,,1610612747,44,46,2022-12-24T04:25:01Z,2710000,False,,,0,,P. Beverley REBOUND (Off:0 Def:2),[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Mid-Range,8-16 Left,,,,,,,273.0,2.0,2.0,0.0,,,,,,,,,,
275,PT05M27.00S,2022-12-24T04:25:12.9Z,2,REGULAR,3pt,Jump Shot,[],203471,67.59198423127464,35.5392156862745,1610612747,44,46,2022-12-24T04:25:16Z,2720000,False,-72.0,252.0,1,right,MISS D. Schroder 26' 3PT,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,26.23,,,,,,,,,
276,PT05M26.00S,2022-12-24T04:25:13.9Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,44,46,2022-12-24T04:25:16Z,2730000,False,,,0,,L. Ball REBOUND (Off:0 Def:3),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,,,,,275.0,3.0,3.0,0.0,,,,,,,,,,
277,PT05M22.00S,2022-12-24T04:25:19.6Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630163,14.109724047306173,47.549019607843135,1610612766,44,48,2022-12-24T04:34:24Z,2740000,False,12.0,80.0,1,left,L. Ball 8' running Jump Shot (11 PTS),[1630163],1610612766.0,CHA,running,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,,,,8.1,11.0,,,,,,,,
278,PT05M07.00S,2022-12-24T04:25:33.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629022,90.19382391590013,54.65686274509804,1610612747,44,48,2022-12-24T04:25:38Z,2750000,False,23.0,40.0,1,right,MISS L. Walker IV driving DUNK,[1629022],1610612747.0,LAL,driving,,,Walker IV,L. Walker IV,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,4.6,,,,,,,,,
279,PT05M05.00S,2022-12-24T04:25:36.3Z,2,REGULAR,rebound,offensive,[],201976,,,1610612747,44,48,2022-12-24T04:25:36Z,2760000,False,,,0,,P. Beverley REBOUND (Off:1 Def:2),[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,278.0,3.0,2.0,1.0,,,,,,,,,,
280,PT05M00.00S,2022-12-24T04:25:41.4Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",201976,87.9599211563732,57.1078431372549,1610612747,46,48,2022-12-24T04:25:53Z,2770000,False,36.0,61.0,1,right,P. Beverley 7' driving Hook (8 PTS),[201976],1610612747.0,LAL,driving,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,,,,7.03,8.0,,,,,,,,
281,PT04M40.00S,2022-12-24T04:25:59.8Z,2,REGULAR,3pt,Jump Shot,[],1629023,7.933639947437584,3.1862745098039227,1610612766,46,51,2022-12-24T04:26:03Z,2780000,False,234.0,22.0,1,left,P. Washington 3PT  (9 PTS) (T. Rozier 2 AST),"[1629023, 1626179]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Right Corner 3,24+ Right,,,,,,Made,,,,,23.51,9.0,,,,,,T. Rozier,1626179.0,2.0
283,PT04M26.00S,2022-12-24T04:26:14.9Z,2,REGULAR,3pt,Jump Shot,[],1628418,67.59198423127464,69.11764705882354,1610612747,49,51,2022-12-24T04:26:19Z,2800000,False,96.0,252.0,1,right,T. Bryant 26' 3PT  (5 PTS) (L. Walker IV 1 AST),"[1628418, 1629022]",1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,,,,26.96,5.0,,,,,,L. Walker IV,1629022.0,1.0
285,PT04M04.00S,2022-12-24T04:26:36.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629023,13.978318002628114,55.14705882352941,1610612766,49,51,2022-12-24T04:26:43Z,2820000,False,-26.0,79.0,1,left,MISS P. Washington 8' Hook,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,8.3,,,,,,,,,
286,PT03M59.00S,2022-12-24T04:26:41.2Z,2,REGULAR,rebound,offensive,[],203486,,,1610612766,49,51,2022-12-24T04:26:43Z,2830000,False,,,0,,M. Plumlee REBOUND (Off:2 Def:3),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,285.0,5.0,3.0,2.0,,,,,,,,,,
287,PT03M59.00S,2022-12-24T04:26:41.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203486,5.590000152587891,50.0,1610612766,49,53,2022-12-24T04:26:45Z,2840000,False,0.0,0.0,1,left,M. Plumlee putback Layup (4 PTS),[203486],1610612766.0,CHA,putback,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,0.0,4.0,,,,,,,,
288,PT03M39.00S,2022-12-24T04:27:00.8Z,2,REGULAR,3pt,Jump Shot,[],203471,70.48291721419186,76.7156862745098,1610612747,49,53,2022-12-24T04:27:06Z,2850000,False,134.0,225.0,1,right,MISS D. Schroder 26' 3PT,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,26.17,,,,,,,,,
289,PT03M37.00S,2022-12-24T04:27:02.8Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,49,53,2022-12-24T04:27:06Z,2860000,False,,,0,,M. Plumlee REBOUND (Off:2 Def:4),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Right Center,,,,,,,288.0,6.0,4.0,2.0,,,,,,,,,,
290,PT03M28.00S,2022-12-24T04:27:13.4Z,2,REGULAR,3pt,Jump Shot,[],1629023,24.096583442838366,87.5,1610612766,49,56,2022-12-24T04:27:17Z,2870000,False,-188.0,174.0,1,left,P. Washington 25' 3PT  (12 PTS) (M. Plumlee 2 AST),"[1629023, 203486]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,,,,25.58,12.0,,,,,,M. Plumlee,203486.0,2.0
385,PT03M14.00S,2022-12-24T04:27:22.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629022,92.16491458607096,37.5,1610612747,49,56,2022-12-24T04:57:16Z,2885000,False,-62.0,21.0,1,right,MISS L. Walker IV 6' driving Layup - blocked,"[1629022, 1626179]",1610612747.0,LAL,driving,,,Walker IV,L. Walker IV,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,6.6,,,,,Rozier,1626179.0,,,
386,PT03M14.00S,2022-12-24T04:27:22.8Z,2,REGULAR,block,,[],1626179,,,1610612747,49,56,2022-12-24T04:57:16Z,2887500,False,,,0,,T. Rozier BLOCK (1 BLK),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
387,PT03M13.00S,2022-12-24T04:27:23.8Z,2,REGULAR,rebound,offensive,[],1629022,,,1610612747,49,56,2022-12-24T04:57:16Z,2888750,False,,,0,,L. Walker IV REBOUND (Off:2 Def:1),[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,385.0,3.0,1.0,2.0,,,,,,,,,,
292,PT03M11.00S,2022-12-24T04:27:32.2Z,2,REGULAR,foul,personal,['2freethrow'],203486,,,1610612747,49,56,2022-12-24T04:41:00Z,2890000,False,,,0,,M. Plumlee personal FOUL (2 PF) (Walker IV 2 FT),"[203486, 1629022]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,2882.0,2.0,0.0,Walker IV,1629022.0,,,,,,,,,,,,,,,
294,PT03M11.00S,2022-12-24T04:27:55.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629022,,,1610612747,50,56,2022-12-24T04:57:16Z,2910000,False,,,0,,L. Walker IV Free Throw 1 of 2 (6 PTS),[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,Made,,,,,,6.0,,,,,,,,
295,PT03M11.00S,2022-12-24T04:27:57.1Z,2,REGULAR,substitution,out,[],203471,,,1610612747,50,56,2022-12-24T04:28:08Z,2920000,False,,,0,,SUB out: D. Schroder,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT03M11.00S,2022-12-24T04:27:57.1Z,2,REGULAR,substitution,out,[],201976,,,1610612747,50,56,2022-12-24T04:28:08Z,2930000,False,,,0,,SUB out: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT03M11.00S,2022-12-24T04:27:57.1Z,2,REGULAR,substitution,out,[],1631108,,,1610612747,50,56,2022-12-24T04:28:08Z,2940000,False,,,0,,SUB out: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT03M11.00S,2022-12-24T04:27:57.1Z,2,REGULAR,substitution,out,[],1626162,,,1610612747,50,56,2022-12-24T04:28:08Z,2950000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT03M11.00S,2022-12-24T04:27:57.1Z,2,REGULAR,substitution,in,[],2544,,,1610612747,50,56,2022-12-24T04:28:08Z,2960000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT03M11.00S,2022-12-24T04:27:57.1Z,2,REGULAR,substitution,in,[],201566,,,1610612747,50,56,2022-12-24T04:28:08Z,2970000,False,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT03M11.00S,2022-12-24T04:27:57.1Z,2,REGULAR,substitution,in,[],1630559,,,1610612747,50,56,2022-12-24T04:28:08Z,2980000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT03M11.00S,2022-12-24T04:27:57.1Z,2,REGULAR,substitution,in,[],202330,,,1610612747,50,56,2022-12-24T04:28:08Z,2990000,False,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT03M11.00S,2022-12-24T04:27:55.2Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629022,,,1610612747,50,56,2022-12-24T04:57:16Z,3000000,False,,,0,,MISS L. Walker IV Free Throw 2 of 2,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
304,PT03M09.00S,2022-12-24T04:27:57.2Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612766,50,56,2022-12-24T04:28:21Z,3010000,False,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,303.0,1.0,1.0,0.0,,,,,,,,,,
305,PT02M57.00S,2022-12-24T04:28:32.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203486,6.356767411300922,50.0,1610612766,50,58,2022-12-24T04:28:36Z,3020000,False,0.0,7.0,1,left,M. Plumlee alley-oop DUNK (6 PTS) (L. Ball 3 AST),"[203486, 1630163]",1610612766.0,CHA,alley-oop,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,0.73,6.0,,,,,,L. Ball,1630163.0,3.0
307,PT02M43.00S,2022-12-24T04:28:45.2Z,2,REGULAR,3pt,Jump Shot,[],201566,92.55913272010513,5.392156862745097,1610612747,53,58,2022-12-24T04:28:48Z,3040000,False,-223.0,17.0,1,right,R. Westbrook 3PT  (5 PTS) (L. James 3 AST),"[201566, 2544]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Left Corner 3,24+ Left,,,,,,Made,,,,,22.37,5.0,,,,,,L. James,2544.0,3.0
309,PT02M29.00S,2022-12-24T04:29:01.5Z,2,REGULAR,turnover,traveling,[],202330,,,1610612766,53,58,2022-12-24T04:29:08Z,3060000,False,,,0,,G. Hayward traveling TURNOVER (1 TO),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Mid-Range,16-24 Right Center,2882.0,,,,,,,,,,,,1.0,,,,,,,
310,PT02M29.00S,2022-12-24T04:29:11.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,53,58,2022-12-24T04:29:11Z,3070000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M29.00S,2022-12-24T04:31:30.7Z,2,REGULAR,substitution,out,[],203486,,,1610612747,53,58,2022-12-24T04:31:55Z,3080000,False,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT02M29.00S,2022-12-24T04:31:30.7Z,2,REGULAR,substitution,in,[],1626162,,,1610612747,53,58,2022-12-24T04:31:55Z,3090000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT02M18.00S,2022-12-24T04:32:10.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",2544,91.37647831800263,47.05882352941176,1610612747,55,58,2022-12-24T04:32:14Z,3100000,False,-15.0,29.0,1,right,L. James alley-oop Layup (11 PTS) (R. Westbrook 3 AST),"[2544, 201566]",1610612747.0,LAL,alley-oop,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,3.22,11.0,,,,,,R. Westbrook,201566.0,3.0
315,PT02M02.00S,2022-12-24T04:32:27.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,8.984888304862025,54.90196078431372,1610612766,55,60,2022-12-24T04:43:52Z,3120000,False,-25.0,32.0,1,left,T. Rozier driving Layup (6 PTS),[1626179],1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,4.03,6.0,,,,,,,,
317,PT01M48.00S,2022-12-24T04:32:40.6Z,2,REGULAR,3pt,Jump Shot,[],1630559,93.61038107752957,4.901960784313729,1610612747,58,60,2022-12-24T04:32:45Z,3140000,False,-225.0,8.0,1,right,A. Reaves 3PT  (9 PTS) (L. James 4 AST),"[1630559, 2544]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Left Corner 3,24+ Left,,,,,,Made,,,,,22.56,9.0,,,,,,L. James,2544.0,4.0
319,PT01M48.00S,2022-12-24T04:32:47.8Z,2,REGULAR,foul,personal,['1freethrow'],1630163,,,1610612747,58,60,2022-12-24T04:34:22Z,3160000,False,,,0,,L. Ball flagrant-type-1 personal FOUL (2 PF) (Reaves 1 FT),"[1630163, 1630559]",1610612766.0,CHA,flagrant-type-1,,,Ball,L. Ball,,,,,Left Corner 3,24+ Left,2882.0,2.0,0.0,Reaves,1630559.0,,,,,,,,,,,,,,,
322,PT01M48.00S,2022-12-24T04:34:30.9Z,2,REGULAR,freethrow,1 of 1,[],1630559,,,1610612747,59,60,2022-12-24T04:35:07Z,3190000,False,,,0,,A. Reaves flagrant Free Throw 1 of 1 (10 PTS),[1630559],1610612747.0,LAL,flagrant,,,Reaves,A. Reaves,,,,,,,,,,,,Made,,,,,,10.0,,,,,,,,
323,PT01M48.00S,2022-12-24T04:34:34.1Z,2,REGULAR,substitution,out,[],1628418,,,1610612766,59,60,2022-12-24T04:34:44Z,3200000,False,,,0,,SUB out: T. Bryant,[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT01M48.00S,2022-12-24T04:34:34.1Z,2,REGULAR,substitution,out,[],1630163,,,1610612766,59,60,2022-12-24T04:34:44Z,3210000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT01M48.00S,2022-12-24T04:34:34.1Z,2,REGULAR,substitution,in,[],201976,,,1610612766,59,60,2022-12-24T04:34:44Z,3220000,False,,,0,,SUB in: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT01M48.00S,2022-12-24T04:34:34.1Z,2,REGULAR,substitution,in,[],1630177,,,1610612766,59,60,2022-12-24T04:34:44Z,3230000,False,,,0,,SUB in: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT01M43.00S,2022-12-24T04:34:49.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626162,,,1610612766,59,60,2022-12-24T04:35:57Z,3240000,False,,,0,,K. Oubre Jr. personal FOUL (3 PF) (Westbrook 2 FT),"[1626162, 201566]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,202053.0,3.0,0.0,Westbrook,201566.0,,,,,,,,,,,,,,,
330,PT01M43.00S,2022-12-24T04:35:21.3Z,2,REGULAR,freethrow,1 of 2,[],201566,,,1610612747,59,60,2022-12-24T04:35:21Z,3270000,False,,,0,,MISS R. Westbrook Free Throw 1 of 2,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
331,PT01M43.00S,2022-12-24T04:35:21.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,59,60,2022-12-24T04:35:21Z,3280000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,330.0,,,,,,,,,,,,,
332,PT01M43.00S,2022-12-24T04:35:22.4Z,2,REGULAR,substitution,out,[],1626162,,,1610612747,59,60,2022-12-24T04:35:26Z,3290000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT01M43.00S,2022-12-24T04:35:22.4Z,2,REGULAR,substitution,in,[],1629667,,,1610612747,59,60,2022-12-24T04:35:26Z,3300000,False,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT01M43.00S,2022-12-24T04:35:43.9Z,2,REGULAR,freethrow,2 of 2,[],201566,,,1610612747,60,60,2022-12-24T04:35:43Z,3310000,False,,,0,,R. Westbrook Free Throw 2 of 2 (6 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,Made,,,,,,6.0,,,,,,,,
335,PT01M25.00S,2022-12-24T04:36:04.5Z,2,REGULAR,2pt,Jump Shot,[],1629023,7.933639947437584,27.450980392156865,1610612766,60,62,2022-12-24T04:36:09Z,3320000,False,113.0,22.0,1,left,P. Washington 11' turnaround bank Jump Shot (14 PTS) (T. Rozier 3 AST),"[1629023, 1626179]",1610612766.0,CHA,turnaround bank,,,Washington,P. Washington,,,,,Mid-Range,8-16 Right,,,,,,Made,,,,,11.48,14.0,,,,,,T. Rozier,1626179.0,3.0
337,PT01M03.00S,2022-12-24T04:36:25.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,91.37647831800263,49.754901960784316,1610612747,62,62,2022-12-24T04:36:29Z,3340000,False,-1.0,29.0,1,right,R. Westbrook Layup (8 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,2.86,8.0,,,,,,,,
339,PT00M50.70S,2022-12-24T04:36:39.3Z,2,REGULAR,3pt,Jump Shot,[],1626179,30.14126149802891,75.98039215686275,1610612766,62,62,2022-12-24T04:45:19Z,3360000,False,-130.0,231.0,1,left,MISS T. Rozier 26' step back 3PT,[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,26.48,,,,,,,,,
340,PT00M48.90S,2022-12-24T04:36:41.1Z,2,REGULAR,rebound,defensive,[],201566,,,1610612747,62,62,2022-12-24T04:36:45Z,3370000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:2),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,,,,,,,339.0,2.0,2.0,0.0,,,,,,,,,,
341,PT00M43.90S,2022-12-24T04:36:46.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,90.32522996057818,48.774509803921575,1610612747,64,62,2022-12-24T04:45:36Z,3380000,False,-6.0,38.0,1,right,R. Westbrook driving Layup (10 PTS),[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,3.89,10.0,,,,,,,,
