actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
346,PT00M00.00S,2022-10-21T03:02:52.0Z,2,REGULAR,period,end,[],0,,,1610612747,56,56,2022-10-21T03:03:32Z,3430000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2022-10-21T03:19:31.7Z,3,REGULAR,substitution,out,['startperiod'],202322,,,1610612747,56,56,2022-10-21T03:20:09Z,3440000,,,0,,SUB out: J. Wall,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2022-10-21T03:19:31.7Z,3,REGULAR,substitution,out,['startperiod'],203496,,,1610612747,56,56,2022-10-21T03:20:09Z,3450000,,,0,,SUB out: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2022-10-21T03:19:31.7Z,3,REGULAR,substitution,out,['startperiod'],1626181,,,1610612747,56,56,2022-10-21T03:20:09Z,3460000,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2022-10-21T03:19:31.7Z,3,REGULAR,substitution,in,['startperiod'],202331,,,1610612747,56,56,2022-10-21T03:20:09Z,3470000,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2022-10-21T03:19:31.7Z,3,REGULAR,substitution,in,['startperiod'],1627826,,,1610612747,56,56,2022-10-21T03:20:09Z,3480000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2022-10-21T03:19:31.7Z,3,REGULAR,substitution,in,['startperiod'],202704,,,1610612747,56,56,2022-10-21T03:20:09Z,3490000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2022-10-21T03:20:26.0Z,3,REGULAR,period,start,[],0,,,1610612747,56,56,2022-10-21T03:20:26Z,3500000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT11M44.00S,2022-10-21T03:20:42.0Z,3,REGULAR,3pt,Jump Shot,[],203076,89.4053876478318,96.81372549019608,1610612747,56,56,2022-10-21T03:20:51Z,3510000,234.0,47.0,1,right,MISS A. Davis 3PT,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Right Corner 3,24+ Right,23.88,Missed,,,,,,,,,,,,,,,,,,
356,PT11M41.00S,2022-10-21T03:20:45.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612746,56,56,2022-10-21T03:20:51Z,3520000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Right Corner 3,24+ Right,,,355.0,,,,,,,,,,,,,,,,,
358,PT11M29.00S,2022-10-21T03:21:10.3Z,3,REGULAR,foul,personal,[],201976,,,1610612746,56,56,2022-10-21T03:21:43Z,3540000,,,0,,P. Beverley personal FOUL (2 PF),"[201976, 202695]",1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1201.0,2.0,0.0,Leonard,202695.0
360,PT11M15.00S,2022-10-21T03:21:40.8Z,3,REGULAR,3pt,Jump Shot,[],202331,36.97437582128777,68.38235294117646,1610612746,56,59,2022-10-21T03:21:47Z,3560000,-92.0,295.0,1,left,P. George 30' 3PT pullup (10 PTS),[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Above the Break 3,24+ Center,30.91,Made,,,,,10.0,,,,,,,,,,,,,
361,PT10M52.00S,2022-10-21T03:22:02.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629022,90.5880420499343,55.14705882352941,1610612747,56,59,2022-10-21T03:22:09Z,3570000,26.0,36.0,1,right,MISS L. Walker IV cutting Layup - blocked,"[1629022, 1627826]",1610612747.0,LAL,cutting,,,Walker IV,L. Walker IV,,,,,In The Paint (Non-RA),0-8 Center,4.42,Missed,,,,,,,,,,,,Zubac,1627826.0,,,,,
362,PT10M52.00S,2022-10-21T03:22:02.9Z,3,REGULAR,block,,[],1627826,,,1610612747,56,59,2022-10-21T03:22:06Z,3580000,,,0,,I. Zubac BLOCK (2 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
363,PT10M49.00S,2022-10-21T03:22:05.9Z,3,REGULAR,rebound,defensive,[],202694,,,1610612746,56,59,2022-10-21T03:22:09Z,3590000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:2),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,In The Paint (Non-RA),0-8 Center,,,361.0,2.0,2.0,0.0,,,,,,,,,,,,,,
364,PT10M47.00S,2022-10-21T03:22:12.6Z,3,REGULAR,foul,offensive,[],202695,,,1610612746,56,59,2022-10-21T03:22:33Z,3600000,,,0,,K. Leonard offensive FOUL (2 PF),"[202695, 201976]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,201246.0,2.0,0.0,Beverley,201976.0
366,PT10M47.00S,2022-10-21T03:22:12.6Z,3,REGULAR,turnover,offensive foul,[],202695,,,1610612746,56,59,2022-10-21T03:22:12Z,3620000,,,0,,K. Leonard offensive foul TURNOVER (1 TO),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,,,,,201246.0,,,,
367,PT10M27.00S,2022-10-21T03:22:42.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203076,91.50788436268068,50.49019607843137,1610612747,58,59,2022-10-21T03:22:48Z,3630000,2.0,27.0,1,right,A. Davis cutting Layup (17 PTS) (L. James 4 AST),"[203076, 2544]",1610612747.0,LAL,cutting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,2.74,Made,,,,,17.0,L. James,2544.0,4.0,,,,,,,,,,
369,PT10M20.00S,2022-10-21T03:22:53.0Z,3,REGULAR,foul,personal,['2freethrow'],1629022,,,1610612746,58,59,2022-10-21T03:23:58Z,3650000,,,0,,L. Walker IV shooting personal FOUL (2 PF) (Jackson 2 FT),"[1629022, 202704]",1610612747.0,LAL,shooting,,,Walker IV,L. Walker IV,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2715.0,2.0,0.0,Jackson,202704.0
371,PT10M20.00S,2022-10-21T03:23:29.0Z,3,REGULAR,freethrow,1 of 2,[],202704,,,1610612746,58,59,2022-10-21T03:23:53Z,3670000,,,0,,MISS R. Jackson Free Throw 1 of 2,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
372,PT10M20.00S,2022-10-21T03:23:29.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,58,59,2022-10-21T03:23:53Z,3680000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,371.0,,,,,,,,,,,,,,,,,
373,PT10M20.00S,2022-10-21T03:23:29.0Z,3,REGULAR,freethrow,2 of 2,[],202704,,,1610612746,58,60,2022-10-21T03:23:53Z,3690000,,,0,,R. Jackson Free Throw 2 of 2 (3 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
374,PT10M03.00S,2022-10-21T03:24:09.0Z,3,REGULAR,3pt,Jump Shot,[],201566,89.14257555847568,96.07843137254902,1610612747,58,60,2022-10-21T03:24:13Z,3700000,230.0,50.0,1,right,MISS R. Westbrook 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Right Corner 3,24+ Right,23.57,Missed,,,,,,,,,,,,,,,,,,
375,PT09M59.00S,2022-10-21T03:24:13.0Z,3,REGULAR,rebound,defensive,[],202331,,,1610612746,58,60,2022-10-21T03:24:13Z,3710000,,,0,,P. George REBOUND (Off:1 Def:5),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Right Corner 3,24+ Right,,,374.0,6.0,5.0,1.0,,,,,,,,,,,,,,
376,PT09M49.00S,2022-10-21T03:24:21.5Z,3,REGULAR,turnover,lost ball,[],202331,,,1610612746,58,60,2022-10-21T03:24:26Z,3720000,,,0,,P. George lost ball TURNOVER (3 TO),"[202331, 201976]",1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,3.0,Beverley,201976.0,,,,,,,
377,PT09M49.00S,2022-10-21T03:24:21.5Z,3,REGULAR,steal,,[],201976,,,1610612747,58,60,2022-10-21T03:24:23Z,3730000,,,0,,P. Beverley STEAL (1 STL),[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
379,PT09M41.00S,2022-10-21T03:24:50.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629022,92.0335085413929,51.71568627450981,1610612747,60,60,2022-10-21T03:45:31Z,3750000,9.0,22.0,1,right,L. Walker IV driving Layup (14 PTS),[1629022],1610612747.0,LAL,driving,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,2.4,Made,,,,,14.0,,,,,,,,,,,,,
380,PT09M28.00S,2022-10-21T03:25:05.8Z,3,REGULAR,foul,personal,[],201976,,,1610612746,60,60,2022-10-21T03:25:11Z,3760000,,,0,,P. Beverley personal FOUL (3 PF),"[201976, 202331]",1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,2715.0,3.0,0.0,George,202331.0
382,PT09M18.00S,2022-10-21T03:25:40.7Z,3,REGULAR,foul,personal,['2freethrow'],203076,,,1610612746,60,60,2022-10-21T03:25:46Z,3780000,,,0,,A. Davis shooting personal FOUL (1 PF) (Leonard 2 FT),"[203076, 202695]",1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,201246.0,1.0,0.0,Leonard,202695.0
384,PT09M18.00S,2022-10-21T03:26:26.4Z,3,REGULAR,freethrow,1 of 2,[],202695,,,1610612746,60,60,2022-10-21T03:26:26Z,3800000,,,0,,MISS K. Leonard Free Throw 1 of 2,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
385,PT09M18.00S,2022-10-21T03:26:26.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,60,60,2022-10-21T03:26:26Z,3810000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,384.0,,,,,,,,,,,,,,,,,
386,PT09M18.00S,2022-10-21T03:26:52.4Z,3,REGULAR,freethrow,2 of 2,[],202695,,,1610612746,60,61,2022-10-21T03:26:52Z,3820000,,,0,,K. Leonard Free Throw 2 of 2 (5 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
387,PT08M59.00S,2022-10-21T03:27:11.5Z,3,REGULAR,turnover,lost ball,[],203076,,,1610612747,60,61,2022-10-21T03:27:19Z,3830000,,,0,,A. Davis lost ball TURNOVER (1 TO),"[203076, 202694]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Morris Sr.,202694.0,,,,,,,
388,PT08M59.00S,2022-10-21T03:27:11.5Z,3,REGULAR,steal,,[],202694,,,1610612746,60,61,2022-10-21T03:27:13Z,3840000,,,0,,M. Morris Sr. STEAL (1 STL),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
389,PT08M52.00S,2022-10-21T03:27:21.8Z,3,REGULAR,turnover,3-second-violation,[],1627826,,,1610612746,60,61,2022-10-21T03:27:31Z,3850000,,,0,,I. Zubac 3-second-violation TURNOVER (1 TO),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,,,,,2715.0,,,,
390,PT08M39.00S,2022-10-21T03:27:48.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629022,89.79960578186596,95.09803921568627,1610612747,60,61,2022-10-21T03:27:53Z,3860000,225.0,43.0,1,right,MISS L. Walker IV 3PT,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Right Corner 3,24+ Right,22.96,Missed,,,,,,,,,,,,,,,,,,
391,PT08M37.00S,2022-10-21T03:27:50.6Z,3,REGULAR,rebound,defensive,[],202331,,,1610612746,60,61,2022-10-21T03:27:53Z,3870000,,,0,,P. George REBOUND (Off:1 Def:6),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Right Corner 3,24+ Right,,,390.0,7.0,6.0,1.0,,,,,,,,,,,,,,
392,PT08M32.00S,2022-10-21T03:27:59.6Z,3,REGULAR,turnover,out-of-bounds,[],202331,,,1610612746,60,61,2022-10-21T03:28:04Z,3880000,,,0,,P. George bad pass out-of-bounds TURNOVER (4 TO),[202331],1610612746.0,LAC,bad pass,,,George,P. George,,,,,Mid-Range,8-16 Left,,,,,,,,,,,4.0,,,,,2715.0,,,,
393,PT08M21.00S,2022-10-21T03:28:12.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203076,66.5407358738502,61.029411764705884,1610612747,63,61,2022-10-21T03:28:17Z,3890000,55.0,262.0,1,right,A. Davis 26' 3PT  (20 PTS) (L. James 5 AST),"[203076, 2544]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Center,26.77,Made,,,,,20.0,L. James,2544.0,5.0,,,,,,,,,,
395,PT08M02.00S,2022-10-21T03:28:31.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,11.350197109067011,47.30392156862745,1610612746,63,63,2022-10-21T03:28:35Z,3910000,13.0,54.0,1,left,R. Jackson driving floating Jump Shot (5 PTS),[202704],1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),0-8 Center,5.59,Made,,,,,5.0,,,,,,,,,,,,,
396,PT07M52.00S,2022-10-21T03:28:44.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],2544,90.32522996057818,47.05882352941176,1610612747,65,63,2022-10-21T03:29:02Z,3920000,-15.0,38.0,1,right,L. James driving Layup (14 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,4.11,Made,,,,,14.0,,,,,,,,,,,,,
397,PT07M52.00S,2022-10-21T03:28:50.3Z,3,REGULAR,foul,personal,['1freethrow'],202694,,,1610612747,65,63,2022-10-21T03:28:57Z,3930000,,,0,,M. Morris Sr. shooting personal FOUL (2 PF) (James 1 FT),"[202694, 2544]",1610612746.0,LAC,shooting,,,Morris Sr.,M. Morris Sr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,201246.0,2.0,0.0,James,2544.0
399,PT07M52.00S,2022-10-21T03:29:24.4Z,3,REGULAR,freethrow,1 of 1,[],2544,,,1610612747,65,63,2022-10-21T03:29:27Z,3950000,,,0,,MISS L. James Free Throw 1 of 1,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
400,PT07M50.00S,2022-10-21T03:29:26.4Z,3,REGULAR,rebound,defensive,[],202694,,,1610612746,65,63,2022-10-21T03:29:27Z,3960000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:3),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,399.0,3.0,3.0,0.0,,,,,,,,,,,,,,
401,PT07M33.00S,2022-10-21T03:29:41.9Z,3,REGULAR,3pt,Jump Shot,[],202694,30.009855453350852,27.696078431372555,1610612746,65,63,2022-10-21T03:29:48Z,3970000,112.0,230.0,1,left,MISS M. Morris Sr. 25' 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Right Center,25.52,Missed,,,,,,,,,,,,,,,,,,
402,PT07M29.00S,2022-10-21T03:29:45.9Z,3,REGULAR,rebound,defensive,[],1629022,,,1610612747,65,63,2022-10-21T03:29:45Z,3980000,,,0,,L. Walker IV REBOUND (Off:0 Def:2),[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Right Center,,,401.0,2.0,2.0,0.0,,,,,,,,,,,,,,
403,PT07M24.00S,2022-10-21T03:29:52.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201976,85.85742444152432,97.79411764705883,1610612747,65,63,2022-10-21T03:29:58Z,3990000,239.0,80.0,1,right,MISS P. Beverley 25' running 3PT,[201976],1610612747.0,LAL,running,,,Beverley,P. Beverley,,,,,Right Corner 3,24+ Right,25.22,Missed,,,,,,,,,,,,,,,,,,
404,PT07M20.00S,2022-10-21T03:29:55.3Z,3,REGULAR,rebound,defensive,[],202331,,,1610612746,65,63,2022-10-21T03:29:55Z,4000000,,,0,,P. George REBOUND (Off:1 Def:7),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Right Corner 3,24+ Right,,,403.0,8.0,7.0,1.0,,,,,,,,,,,,,,
405,PT07M11.00S,2022-10-21T03:30:04.5Z,3,REGULAR,turnover,lost ball,[],1627826,,,1610612746,65,63,2022-10-21T03:30:10Z,4010000,,,0,,I. Zubac lost ball TURNOVER (2 TO),"[1627826, 2544]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2.0,James,2544.0,,,,,,,
406,PT07M11.00S,2022-10-21T03:30:04.5Z,3,REGULAR,steal,,[],2544,,,1610612747,65,63,2022-10-21T03:41:30Z,4020000,,,0,,L. James STEAL (1 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
407,PT07M04.00S,2022-10-21T03:30:11.8Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",2544,87.91064388961892,50.34466911764706,1610612747,65,63,2022-10-21T03:35:57Z,4030000,2.0,61.0,1,right,MISS L. James 6' running pullup Shot,[2544],1610612747.0,LAL,running pullup,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,6.11,Missed,,,,,,,,,,,,,,,,,,
408,PT07M04.00S,2022-10-21T03:30:11.8Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,65,63,2022-10-21T03:31:51Z,4040000,,,0,,I. Zubac REBOUND (Off:3 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,407.0,7.0,4.0,3.0,,,,,,,,,,,,,,
410,PT06M49.00S,2022-10-21T03:30:28.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202695,6.619579500657039,48.529411764705884,1610612746,65,65,2022-10-21T03:31:58Z,4060000,7.0,10.0,1,left,K. Leonard reverse Layup (7 PTS) (R. Jackson 3 AST),"[202695, 202704]",1610612746.0,LAC,reverse,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,1.22,Made,,,,,7.0,R. Jackson,202704.0,3.0,,,,,,,,,,
412,PT06M49.00S,2022-10-21T03:30:40.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,65,65,2022-10-21T03:30:40Z,4080000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT06M49.00S,2022-10-21T03:33:58.1Z,3,REGULAR,substitution,out,[],203076,,,1610612747,65,65,2022-10-21T03:34:17Z,4090000,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT06M49.00S,2022-10-21T03:33:58.1Z,3,REGULAR,substitution,out,[],201976,,,1610612747,65,65,2022-10-21T03:34:17Z,4100000,,,0,,SUB out: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT06M49.00S,2022-10-21T03:33:58.1Z,3,REGULAR,substitution,in,[],1627745,,,1610612747,65,65,2022-10-21T03:34:17Z,4110000,,,0,,SUB in: D. Jones,[1627745],1610612747.0,LAL,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT06M49.00S,2022-10-21T03:33:58.1Z,3,REGULAR,substitution,in,[],1630559,,,1610612747,65,65,2022-10-21T03:34:17Z,4120000,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT06M40.00S,2022-10-21T03:34:42.8Z,3,REGULAR,3pt,Jump Shot,[],1629022,72.32260183968462,81.12745098039215,1610612747,65,65,2022-10-21T03:45:39Z,4130000,156.0,208.0,1,right,MISS L. Walker IV 25' pullup 3PT,[1629022],1610612747.0,LAL,pullup,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Right Center,25.95,Missed,,,,,,,,,,,,,,,,,,
418,PT06M37.00S,2022-10-21T03:34:45.8Z,3,REGULAR,rebound,defensive,[],202695,,,1610612746,65,65,2022-10-21T03:34:47Z,4140000,,,0,,K. Leonard REBOUND (Off:0 Def:3),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,,,417.0,3.0,3.0,0.0,,,,,,,,,,,,,,
419,PT06M22.00S,2022-10-21T03:35:01.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,15.160972404730614,47.05882352941176,1610612746,65,65,2022-10-21T03:35:10Z,4150000,15.0,90.0,1,left,MISS R. Jackson 9' driving floating Shot,[202704],1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),8-16 Center,9.12,Missed,,,,,,,,,,,,,,,,,,
420,PT06M22.00S,2022-10-21T03:35:04.2Z,3,REGULAR,rebound,offensive,[],1627826,,,1610612746,65,65,2022-10-21T03:35:04Z,4160000,,,0,,I. Zubac REBOUND (Off:4 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,,,419.0,8.0,4.0,4.0,,,,,,,,,,,,,,
421,PT06M22.00S,2022-10-21T03:35:07.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630559,,,1610612746,65,65,2022-10-21T03:35:14Z,4170000,,,0,,A. Reaves personal FOUL (4 PF) (Zubac 2 FT),"[1630559, 1627826]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,201246.0,4.0,0.0,Zubac,1627826.0
423,PT06M22.00S,2022-10-21T03:35:42.1Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1627826,,,1610612746,65,66,2022-10-21T03:35:42Z,4190000,,,0,,I. Zubac Free Throw 1 of 2 (9 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
424,PT06M22.00S,2022-10-21T03:35:42.9Z,3,REGULAR,substitution,out,[],1630559,,,1610612746,65,66,2022-10-21T03:35:48Z,4200000,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT06M22.00S,2022-10-21T03:35:42.9Z,3,REGULAR,substitution,in,[],1629134,,,1610612746,65,66,2022-10-21T03:35:48Z,4210000,,,0,,SUB in: K. Nunn,[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT06M22.00S,2022-10-21T03:36:00.9Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1627826,,,1610612746,65,67,2022-10-21T03:36:00Z,4220000,,,0,,I. Zubac Free Throw 2 of 2 (10 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
427,PT06M14.00S,2022-10-21T03:36:06.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,92.69053876478318,48.28431372549019,1610612747,65,67,2022-10-21T03:36:12Z,4230000,-9.0,16.0,1,right,MISS R. Westbrook driving Layup - blocked,"[201566, 1627826]",1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,1.83,Missed,,,,,,,,,,,,Zubac,1627826.0,,,,,
428,PT06M14.00S,2022-10-21T03:36:06.4Z,3,REGULAR,block,,[],1627826,,,1610612747,65,67,2022-10-21T03:36:09Z,4240000,,,0,,I. Zubac BLOCK (3 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
429,PT06M11.00S,2022-10-21T03:36:09.4Z,3,REGULAR,rebound,defensive,[],202695,,,1610612746,65,67,2022-10-21T03:36:12Z,4250000,,,0,,K. Leonard REBOUND (Off:0 Def:4),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,427.0,4.0,4.0,0.0,,,,,,,,,,,,,,
431,PT06M05.00S,2022-10-21T03:36:37.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,7.013797634691201,51.22549019607843,1610612746,65,69,2022-10-21T03:36:42Z,4270000,-6.0,13.0,1,left,I. Zubac alley-oop DUNK (12 PTS) (K. Leonard 1 AST),"[1627826, 202695]",1610612746.0,LAC,alley-oop,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,12.0,K. Leonard,202695.0,1.0,,,,,,,,,,
433,PT05M52.00S,2022-10-21T03:36:54.2Z,3,REGULAR,foul,offensive,['inpenalty'],201566,,,1610612747,65,69,2022-10-21T03:37:08Z,4290000,,,0,,R. Westbrook offensive FOUL (2 PF),"[201566, 202694]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1201.0,2.0,0.0,Morris Sr.,202694.0
435,PT05M52.00S,2022-10-21T03:36:54.2Z,3,REGULAR,turnover,offensive foul,[],201566,,,1610612747,65,69,2022-10-21T03:37:08Z,4310000,,,0,,R. Westbrook offensive foul TURNOVER (1 TO),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1.0,,,,,1201.0,,,,
