actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
434,PT07M19.00S,2022-10-23T21:08:54.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628404,73.37385019710908,16.911764705882348,1610612757,61,62,2022-10-23T21:09:06Z,4320000,-165.0,198.0,1,right,J. Hart 25' 3PT  (9 PTS) (J. Nurkic 3 AST),"[1628404, 203994]",1610612757.0,POR,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,25.78,Made,,,,,9.0,J. Nurkic,203994.0,3.0,,,,,,,,,,
435,PT07M01.00S,2022-10-23T21:09:11.5Z,3,REGULAR,3pt,Jump Shot,[],203076,9.379106438896187,94.8529411764706,1610612747,61,62,2022-10-23T21:09:18Z,4330000,-224.0,36.0,1,left,MISS A. Davis 3PT,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Left Corner 3,24+ Left,22.71,Missed,,,,,,,,,,,,,,,,,,
436,PT06M58.00S,2022-10-23T21:09:14.5Z,3,REGULAR,rebound,defensive,[],203081,,,1610612757,61,62,2022-10-23T21:09:18Z,4340000,,,0,,D. Lillard REBOUND (Off:1 Def:4),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Left Corner 3,24+ Left,,,435.0,5.0,4.0,1.0,,,,,,,,,,,,,,
481,PT06M48.00S,2022-10-23T21:09:18.4Z,3,REGULAR,turnover,lost ball,[],203994,,,1610612757,61,62,2022-10-23T21:14:42Z,4345000,,,0,,J. Nurkic lost ball TURNOVER (2 TO),"[203994, 2544]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,2.0,James,2544.0
482,PT06M48.00S,2022-10-23T21:09:18.4Z,3,REGULAR,steal,,[],2544,,,1610612747,61,62,2022-10-23T21:14:19Z,4347500,,,0,,L. James STEAL (2 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
441,PT06M42.00S,2022-10-23T21:09:30.6Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",201566,24.6222076215506,85.7843137254902,1610612747,61,62,2022-10-23T21:14:26Z,4380000,-179.0,179.0,1,left,MISS R. Westbrook 25' running 3PT,[201566],1610612747.0,LAL,running,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,25.3,Missed,,,,,,,,,,,,,,,,,,
442,PT06M39.00S,2022-10-23T21:09:33.6Z,3,REGULAR,rebound,offensive,[],201976,,,1610612747,61,62,2022-10-23T21:09:41Z,4390000,,,0,,P. Beverley REBOUND (Off:1 Def:2),[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Left Center,,,441.0,3.0,2.0,1.0,,,,,,,,,,,,,,
443,PT06M33.00S,2022-10-23T21:09:39.8Z,3,REGULAR,turnover,bad pass,[],201976,,,1610612747,61,62,2022-10-23T21:09:44Z,4400000,,,0,,P. Beverley bad pass TURNOVER (1 TO),"[201976, 1628404]",1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,Hart,1628404.0
444,PT06M33.00S,2022-10-23T21:09:39.8Z,3,REGULAR,steal,,[],1628404,,,1610612757,61,62,2022-10-23T21:09:42Z,4410000,,,0,,J. Hart STEAL (2 STL),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
445,PT06M30.00S,2022-10-23T21:09:44.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'defensivegoaltending', 'fastbreak']",1629014,91.37647831800263,56.86274509803921,1610612757,61,64,2022-10-23T21:13:46Z,4420000,34.0,29.0,1,right,A. Simons running Layup (8 PTS),[1629014],1610612757.0,POR,running,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,4.47,Made,,,,,8.0,,,,,,,,,,,,,
446,PT06M30.00S,2022-10-23T21:09:55.1Z,3,REGULAR,violation,defensive goaltending,[],1629022,,,1610612757,61,64,2022-10-23T21:10:04Z,4430000,,,0,,L. Walker IV defensive goaltending VIOLATION,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,2005.0,,,,,,,
447,PT06M13.00S,2022-10-23T21:10:31.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,5.962549277266746,47.79411764705882,1610612747,63,64,2022-10-23T21:14:30Z,4440000,11.0,4.0,1,left,R. Westbrook Layup (10 PTS) (L. James 5 AST),"[201566, 2544]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,1.15,Made,,,,,10.0,L. James,2544.0,5.0,,,,,,,,,,
449,PT06M04.00S,2022-10-23T21:10:42.5Z,3,REGULAR,foul,personal,['3freethrow'],201976,,,1610612757,63,64,2022-10-23T21:10:48Z,4460000,,,0,,P. Beverley shooting personal FOUL (3 PF) (Lillard 3 FT),"[201976, 203081]",1610612747.0,LAL,shooting,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1204.0,3.0,0.0,Lillard,203081.0,,,
451,PT06M04.00S,2022-10-23T21:11:08.4Z,3,REGULAR,freethrow,1 of 3,[],203081,,,1610612757,63,64,2022-10-23T21:11:08Z,4480000,,,0,,MISS D. Lillard Free Throw 1 of 3,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
452,PT06M04.00S,2022-10-23T21:11:08.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,63,64,2022-10-23T21:11:08Z,4490000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,451.0,,,,,,,,,,,,,,,,,
453,PT06M04.00S,2022-10-23T21:11:26.7Z,3,REGULAR,freethrow,2 of 3,[],203081,,,1610612757,63,65,2022-10-23T21:11:26Z,4500000,,,0,,D. Lillard Free Throw 2 of 3 (22 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,22.0,,,,,,,,,,,,,
454,PT06M04.00S,2022-10-23T21:11:27.3Z,3,REGULAR,substitution,out,[],201976,,,1610612757,63,65,2022-10-23T21:11:36Z,4510000,,,0,,SUB out: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT06M04.00S,2022-10-23T21:11:27.3Z,3,REGULAR,substitution,out,[],1629014,,,1610612757,63,65,2022-10-23T21:11:36Z,4520000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT06M04.00S,2022-10-23T21:11:27.3Z,3,REGULAR,substitution,in,[],1630559,,,1610612757,63,65,2022-10-23T21:11:36Z,4530000,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT06M04.00S,2022-10-23T21:11:27.3Z,3,REGULAR,substitution,in,[],1626159,,,1610612757,63,65,2022-10-23T21:11:36Z,4540000,,,0,,SUB in: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT06M04.00S,2022-10-23T21:11:44.1Z,3,REGULAR,freethrow,3 of 3,[],203081,,,1610612757,63,66,2022-10-23T21:11:44Z,4550000,,,0,,D. Lillard Free Throw 3 of 3 (23 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,23.0,,,,,,,,,,,,,
459,PT05M46.00S,2022-10-23T21:12:03.8Z,3,REGULAR,3pt,Jump Shot,[],1629022,6.8823915900131425,96.32352941176471,1610612747,66,66,2022-10-23T21:12:08Z,4560000,-232.0,12.0,1,left,L. Walker IV 3PT  (11 PTS) (L. James 6 AST),"[1629022, 2544]",1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Left Corner 3,24+ Left,23.19,Made,,,,,11.0,L. James,2544.0,6.0,,,,,,,,,,
462,PT05M40.00S,2022-10-23T21:12:19.7Z,3,REGULAR,substitution,out,[],2544,,,1610612757,66,66,2022-10-23T21:12:22Z,4590000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT05M40.00S,2022-10-23T21:12:19.7Z,3,REGULAR,substitution,in,[],1628972,,,1610612757,66,66,2022-10-23T21:12:22Z,4600000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT05M31.00S,2022-10-23T21:12:38.3Z,3,REGULAR,3pt,Jump Shot,[],203081,61.41590013140604,46.32352941176471,1610612757,66,69,2022-10-23T21:12:43Z,4610000,-18.0,310.0,1,right,D. Lillard 31' 3PT  (26 PTS) (J. Nurkic 4 AST),"[203081, 203994]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,31.07,Made,,,,,26.0,J. Nurkic,203994.0,4.0,,,,,,,,,,
466,PT05M20.00S,2022-10-23T21:12:49.1Z,3,REGULAR,3pt,Jump Shot,[],203076,33.295006570302235,51.71568627450981,1610612747,66,69,2022-10-23T21:12:54Z,4630000,-9.0,260.0,1,left,MISS A. Davis 26' 3PT,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Center,26.06,Missed,,,,,,,,,,,,,,,,,,
467,PT05M18.00S,2022-10-23T21:12:51.1Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612757,66,69,2022-10-23T21:12:54Z,4640000,,,0,,J. Hart REBOUND (Off:2 Def:11),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,,,466.0,13.0,11.0,2.0,,,,,,,,,,,,,,
468,PT05M13.00S,2022-10-23T21:12:58.0Z,3,REGULAR,2pt,Jump Shot,[],203081,79.15571616294349,35.049019607843135,1610612757,66,71,2022-10-23T21:18:07Z,4650000,-75.0,143.0,1,right,D. Lillard 16' driving floating Jump Shot (28 PTS) (J. Hart 4 AST),"[203081, 1628404]",1610612757.0,POR,driving floating,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Left Center,16.17,Made,,,,,28.0,J. Hart,1628404.0,4.0,,,,,,,,,,
470,PT05M13.00S,2022-10-23T21:13:04.5Z,3,REGULAR,foul,personal,['1freethrow'],1628972,,,1610612757,66,71,2022-10-23T21:13:11Z,4670000,,,0,,T. Brown Jr. shooting personal FOUL (1 PF) (Lillard 1 FT),"[1628972, 203081]",1610612747.0,LAL,shooting,,,Brown Jr.,T. Brown Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,2005.0,1.0,0.0,Lillard,203081.0,,,
472,PT05M13.00S,2022-10-23T21:13:21.6Z,3,REGULAR,freethrow,1 of 1,[],203081,,,1610612757,66,72,2022-10-23T21:13:21Z,4690000,,,0,,D. Lillard Free Throw 1 of 1 (29 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,29.0,,,,,,,,,,,,,
474,PT05M00.00S,2022-10-23T21:13:42.9Z,3,REGULAR,substitution,out,[],1629022,,,1610612747,66,72,2022-10-23T21:13:53Z,4710000,,,0,,SUB out: L. Walker IV,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT05M00.00S,2022-10-23T21:13:42.9Z,3,REGULAR,substitution,out,[],203994,,,1610612747,66,72,2022-10-23T21:13:53Z,4720000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT05M00.00S,2022-10-23T21:13:42.9Z,3,REGULAR,substitution,in,[],1629308,,,1610612747,66,72,2022-10-23T21:13:53Z,4730000,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT05M00.00S,2022-10-23T21:13:42.9Z,3,REGULAR,substitution,in,[],1629234,,,1610612747,66,72,2022-10-23T21:13:53Z,4740000,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT04M58.00S,2022-10-23T21:13:58.4Z,3,REGULAR,2pt,Jump Shot,[],1628972,12.795663600525614,18.627450980392155,1610612747,68,72,2022-10-23T21:14:48Z,4750000,157.0,68.0,1,left,T. Brown Jr. 17' Jump Shot (2 PTS) (R. Westbrook 4 AST),"[1628972, 201566]",1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Mid-Range,16-24 Right,17.09,Made,,,,,2.0,R. Westbrook,201566.0,4.0,,,,,,,,,,
483,PT04M32.00S,2022-10-23T21:14:44.0Z,3,REGULAR,3pt,Jump Shot,[],203081,63.64980289093298,70.34313725490196,1610612757,68,72,2022-10-23T21:14:50Z,4780000,102.0,289.0,1,right,MISS D. Lillard 30' 3PT,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,30.66,Missed,,,,,,,,,,,,,,,,,,
484,PT04M32.00S,2022-10-23T21:14:44.0Z,3,REGULAR,rebound,defensive,[],201566,,,1610612747,68,72,2022-10-23T21:14:50Z,4790000,,,0,,R. Westbrook REBOUND (Off:0 Def:5),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,483.0,5.0,5.0,0.0,,,,,,,,,,,,,,
485,PT04M25.00S,2022-10-23T21:14:52.1Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",203076,6.4881734559789805,49.754901960784316,1610612747,70,72,2022-10-23T21:16:05Z,4800000,1.0,8.0,1,left,A. Davis running DUNK (16 PTS) (R. Westbrook 5 AST),"[203076, 201566]",1610612747.0,LAL,running,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,16.0,R. Westbrook,201566.0,5.0,,,,,,,,,,
487,PT03M58.00S,2022-10-23T21:15:17.2Z,3,REGULAR,2pt,Jump Shot,[],1626159,74.81931668856767,36.274509803921575,1610612757,70,74,2022-10-23T21:19:41Z,4820000,-69.0,184.0,1,right,J. Winslow 19' pullup Jump Shot (5 PTS) (J. Hart 5 AST),"[1626159, 1628404]",1610612757.0,POR,pullup,,,Winslow,J. Winslow,,,,,Mid-Range,16-24 Left Center,19.66,Made,,,,,5.0,J. Hart,1628404.0,5.0,,,,,,,,,,
489,PT03M44.00S,2022-10-23T21:15:31.4Z,3,REGULAR,2pt,Jump Shot,[],1630559,9.510512483574246,69.36274509803921,1610612747,70,74,2022-10-23T21:15:38Z,4840000,-97.0,37.0,1,left,MISS A. Reaves 10' floating Shot,[1630559],1610612747.0,LAL,floating,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Left,10.36,Missed,,,,,,,,,,,,,,,,,,
490,PT03M39.00S,2022-10-23T21:15:36.4Z,3,REGULAR,rebound,offensive,[],203076,,,1610612747,70,74,2022-10-23T21:15:38Z,4850000,,,0,,A. Davis REBOUND (Off:5 Def:3),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,,,489.0,8.0,3.0,5.0,,,,,,,,,,,,,,
491,PT03M39.00S,2022-10-23T21:15:36.6Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203076,5.590000152587891,50.0,1610612747,72,74,2022-10-23T21:15:44Z,4860000,0.0,0.0,1,left,A. Davis tip DUNK (18 PTS),[203076],1610612747.0,LAL,tip,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,18.0,,,,,,,,,,,,,
492,PT03M33.00S,2022-10-23T21:15:48.0Z,3,REGULAR,foul,personal,[],1630559,,,1610612757,72,74,2022-10-23T21:15:59Z,4870000,,,0,,A. Reaves personal FOUL (1 PF),"[1630559, 203081]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,2530.0,1.0,0.0,Lillard,203081.0,,,
494,PT03M33.00S,2022-10-23T21:16:00.7Z,3,REGULAR,substitution,out,[],201566,,,1610612757,72,74,2022-10-23T21:16:18Z,4890000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT03M33.00S,2022-10-23T21:16:00.7Z,3,REGULAR,substitution,out,[],203081,,,1610612757,72,74,2022-10-23T21:16:18Z,4900000,,,0,,SUB out: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT03M33.00S,2022-10-23T21:16:00.7Z,3,REGULAR,substitution,out,[],203924,,,1610612757,72,74,2022-10-23T21:16:18Z,4910000,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT03M33.00S,2022-10-23T21:16:00.7Z,3,REGULAR,substitution,out,[],1628404,,,1610612757,72,74,2022-10-23T21:16:18Z,4920000,,,0,,SUB out: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT03M33.00S,2022-10-23T21:16:00.7Z,3,REGULAR,substitution,in,[],1629134,,,1610612757,72,74,2022-10-23T21:16:18Z,4930000,,,0,,SUB in: K. Nunn,[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT03M33.00S,2022-10-23T21:16:00.7Z,3,REGULAR,substitution,in,[],1629642,,,1610612757,72,74,2022-10-23T21:16:18Z,4940000,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT03M33.00S,2022-10-23T21:16:00.7Z,3,REGULAR,substitution,in,[],1629014,,,1610612757,72,74,2022-10-23T21:16:18Z,4950000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT03M33.00S,2022-10-23T21:16:00.7Z,3,REGULAR,substitution,in,[],1631101,,,1610612757,72,74,2022-10-23T21:16:18Z,4960000,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT03M25.00S,2022-10-23T21:16:23.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,84.93758212877792,60.294117647058826,1610612757,72,74,2022-10-23T21:16:33Z,4970000,51.0,89.0,1,right,MISS A. Simons 10' driving floating Shot,[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Center,10.29,Missed,,,,,,,,,,,,,,,,,,
503,PT03M24.00S,2022-10-23T21:16:24.9Z,3,REGULAR,rebound,defensive,[],1629308,,,1610612747,72,74,2022-10-23T21:16:33Z,4980000,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:2),[1629308],1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,In The Paint (Non-RA),8-16 Center,,,502.0,2.0,2.0,0.0,,,,,,,,,,,,,,
504,PT03M14.00S,2022-10-23T21:16:34.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203076,5.699737187910642,51.71568627450981,1610612747,74,74,2022-10-23T21:16:53Z,4990000,-9.0,1.0,1,left,A. Davis alley-oop DUNK (20 PTS) (K. Nunn 1 AST),"[203076, 1629134]",1610612747.0,LAL,alley-oop,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,0.87,Made,,,,,20.0,K. Nunn,1629134.0,1.0,,,,,,,,,,
506,PT02M49.00S,2022-10-23T21:17:00.5Z,3,REGULAR,3pt,Jump Shot,[],1629014,71.92838370565046,17.40196078431373,1610612757,74,74,2022-10-23T21:22:00Z,5010000,-163.0,211.0,1,right,MISS A. Simons 26' step back 3PT,[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,26.69,Missed,,,,,,,,,,,,,,,,,,
507,PT02M45.00S,2022-10-23T21:17:04.5Z,3,REGULAR,rebound,defensive,[],1628972,,,1610612747,74,74,2022-10-23T21:17:05Z,5020000,,,0,,T. Brown Jr. REBOUND (Off:0 Def:1),[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Left Center,,,506.0,1.0,1.0,0.0,,,,,,,,,,,,,,
508,PT02M40.00S,2022-10-23T21:17:08.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630559,9.510512483574246,3.67647058823529,1610612747,74,74,2022-10-23T21:17:56Z,5030000,232.0,37.0,1,left,MISS A. Reaves running 3PT,[1630559],1610612747.0,LAL,running,,,Reaves,A. Reaves,,,,,Right Corner 3,24+ Right,23.45,Missed,,,,,,,,,,,,,,,,,,
509,PT02M36.00S,2022-10-23T21:17:12.8Z,3,REGULAR,rebound,defensive,[],1626159,,,1610612757,74,74,2022-10-23T21:17:16Z,5040000,,,0,,J. Winslow REBOUND (Off:0 Def:2),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,Right Corner 3,24+ Right,,,508.0,2.0,2.0,0.0,,,,,,,,,,,,,,
510,PT02M16.00S,2022-10-23T21:17:32.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626159,87.0400788436268,54.16666666666667,1610612757,74,74,2022-10-23T21:17:39Z,5050000,21.0,69.0,1,right,MISS J. Winslow 7' Jump Shot - blocked,"[1626159, 203076]",1610612757.0,POR,,,,Winslow,J. Winslow,,,,,In The Paint (Non-RA),0-8 Center,7.24,Missed,,,,,,,,,Davis,203076.0,,,,,,,,
511,PT02M16.00S,2022-10-23T21:17:32.8Z,3,REGULAR,block,,[],203076,,,1610612757,74,74,2022-10-23T21:17:35Z,5060000,,,0,,A. Davis BLOCK (5 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
512,PT02M14.00S,2022-10-23T21:17:34.8Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,74,74,2022-10-23T21:17:39Z,5070000,,,0,,A. Davis REBOUND (Off:5 Def:4),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,510.0,9.0,4.0,5.0,,,,,,,,,,,,,,
513,PT02M11.00S,2022-10-23T21:17:38.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630559,24.359395532194483,12.990196078431367,1610612747,77,74,2022-10-23T21:18:16Z,5080000,185.0,176.0,1,left,A. Reaves 25' 3PT running (7 PTS) (A. Davis 2 AST),"[1630559, 203076]",1610612747.0,LAL,running,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,25.57,Made,,,,,7.0,A. Davis,203076.0,2.0,,,,,,,,,,
515,PT01M51.00S,2022-10-23T21:18:01.1Z,3,REGULAR,foul,offensive,[],1626159,,,1610612757,77,74,2022-10-23T21:18:10Z,5100000,,,0,,J. Winslow offensive FOUL (2 PF),"[1626159, 1630559]",1610612757.0,POR,,,,Winslow,J. Winslow,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,2530.0,2.0,0.0,Reaves,1630559.0,,,
517,PT01M51.00S,2022-10-23T21:18:01.1Z,3,REGULAR,turnover,offensive foul,[],1626159,,,1610612757,77,74,2022-10-23T21:18:01Z,5120000,,,0,,J. Winslow offensive foul TURNOVER (1 TO),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,2530.0,,,,,1.0,,
518,PT01M51.00S,2022-10-23T21:18:10.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,77,74,2022-10-23T21:18:10Z,5130000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT01M51.00S,2022-10-23T21:20:32.8Z,3,REGULAR,substitution,out,[],1626159,,,1610612747,77,74,2022-10-23T21:21:02Z,5140000,,,0,,SUB out: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT01M51.00S,2022-10-23T21:20:32.8Z,3,REGULAR,substitution,in,[],203924,,,1610612747,77,74,2022-10-23T21:21:02Z,5150000,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT01M37.00S,2022-10-23T21:21:17.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629134,23.04533508541394,89.2156862745098,1610612747,77,74,2022-10-23T21:21:21Z,5160000,-196.0,164.0,1,left,MISS K. Nunn 25' 3PT,[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,Above the Break 3,24+ Left Center,25.57,Missed,,,,,,,,,,,,,,,,,,
522,PT01M35.00S,2022-10-23T21:21:19.4Z,3,REGULAR,rebound,defensive,[],1631101,,,1610612757,77,74,2022-10-23T21:21:21Z,5170000,,,0,,S. Sharpe REBOUND (Off:2 Def:1),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,521.0,3.0,1.0,2.0,,,,,,,,,,,,,,
523,PT01M20.00S,2022-10-23T21:21:34.0Z,3,REGULAR,3pt,Jump Shot,[],1629642,68.64323258869908,71.56862745098039,1610612757,77,74,2022-10-23T21:21:39Z,5180000,108.0,242.0,1,right,MISS N. Little 26' 3PT,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,Above the Break 3,24+ Right Center,26.52,Missed,,,,,,,,,,,,,,,,,,
524,PT01M19.00S,2022-10-23T21:21:35.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,77,74,2022-10-23T21:21:39Z,5190000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Right Center,,,523.0,,,,,,,,,,,,,,,,,
525,PT01M19.00S,2022-10-23T21:21:39.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203076,,,1610612757,77,74,2022-10-23T21:21:46Z,5200000,,,0,,A. Davis loose ball personal FOUL (3 PF) (Eubanks 2 FT),"[203076, 1629234]",1610612747.0,LAL,loose ball,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2005.0,3.0,0.0,Eubanks,1629234.0,,,
