actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
340,PT11M08.00S,2023-01-25T04:23:33.2Z,3,REGULAR,3pt,Jump Shot,[],1628418,78.76149802890933,91.42156862745098,1610612747,59,79,2023-01-25T04:23:37Z,3370000,False,207.0,147.0,1,right,T. Bryant 25' 3PT  (10 PTS) (P. Beverley 2 AST),"[1628418, 201976]",1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Right Center,25.4,Made,10.0,,,,,P. Beverley,201976.0,2.0,,,,,,,,,,
344,PT10M44.00S,2023-01-25T04:24:13.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629611,8.984888304862025,45.34313725490197,1610612746,59,79,2023-01-25T04:24:20Z,3400000,False,23.0,32.0,1,left,MISS T. Mann driving floating Shot,[1629611],1610612746.0,LAC,driving floating,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,3.96,Missed,,,,,,,,,,,,,,,,,,
345,PT10M42.00S,2023-01-25T04:24:14.8Z,3,REGULAR,rebound,offensive,[],1627826,,,1610612746,59,79,2023-01-25T04:24:14Z,3410000,False,,,0,,I. Zubac REBOUND (Off:1 Def:5),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,344.0,6.0,5.0,1.0,,,,,,,,,,,,,
346,PT10M41.00S,2023-01-25T04:24:16.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627826,8.722076215505908,46.568627450980394,1610612746,59,79,2023-01-25T04:24:23Z,3420000,False,17.0,29.0,1,left,MISS I. Zubac putback Layup - blocked,"[1627826, 2544]",1610612746.0,LAC,putback,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,3.41,Missed,,,,,,,,,,,,,,,,,James,2544.0
347,PT10M41.00S,2023-01-25T04:24:16.0Z,3,REGULAR,block,,[],2544,,,1610612746,59,79,2023-01-25T04:24:18Z,3430000,False,,,0,,L. James BLOCK (1 BLK),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
348,PT10M38.00S,2023-01-25T04:24:19.0Z,3,REGULAR,rebound,defensive,[],1628418,,,1610612747,59,79,2023-01-25T04:24:23Z,3440000,False,,,0,,T. Bryant REBOUND (Off:0 Def:4),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,346.0,4.0,4.0,0.0,,,,,,,,,,,,,
349,PT10M30.00S,2023-01-25T04:24:27.0Z,3,REGULAR,3pt,Jump Shot,[],201976,74.1622864651774,87.99019607843137,1610612747,59,79,2023-01-25T04:24:31Z,3450000,False,190.0,190.0,1,right,MISS P. Beverley 26' 3PT,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Right Center,26.9,Missed,,,,,,,,,,,,,,,,,,
350,PT10M26.00S,2023-01-25T04:24:31.0Z,3,REGULAR,rebound,defensive,[],201587,,,1610612746,59,79,2023-01-25T04:24:31Z,3460000,False,,,0,,N. Batum REBOUND (Off:0 Def:4),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Right Center,,,,349.0,4.0,4.0,0.0,,,,,,,,,,,,,
351,PT10M15.00S,2023-01-25T04:24:41.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202695,7.013797634691201,48.529411764705884,1610612746,59,81,2023-01-25T04:24:45Z,3470000,False,7.0,13.0,1,left,K. Leonard driving Layup (14 PTS) (N. Batum 5 AST),"[202695, 201587]",1610612746.0,LAC,driving,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,1.53,Made,14.0,,,,,N. Batum,201587.0,5.0,,,,,,,,,,
353,PT09M55.00S,2023-01-25T04:25:02.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,83.36070959264126,50.73529411764706,1610612747,59,81,2023-01-25T04:25:10Z,3490000,False,4.0,104.0,1,right,MISS D. Schroder 10' driving floating Shot,[203471],1610612747.0,LAL,driving floating,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),8-16 Center,10.4,Missed,,,,,,,,,,,,,,,,,,
354,PT09M52.00S,2023-01-25T04:25:05.5Z,3,REGULAR,rebound,defensive,[],202695,,,1610612746,59,81,2023-01-25T04:25:10Z,3500000,False,,,0,,K. Leonard REBOUND (Off:1 Def:5),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,,,,353.0,6.0,5.0,1.0,,,,,,,,,,,,,
355,PT09M42.00S,2023-01-25T04:25:15.2Z,3,REGULAR,3pt,Jump Shot,[],202331,33.163600525624176,57.84313725490196,1610612746,59,81,2023-01-25T04:25:20Z,3510000,False,-39.0,259.0,1,left,MISS P. George 26' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Center,26.21,Missed,,,,,,,,,,,,,,,,,,
356,PT09M39.00S,2023-01-25T04:25:18.2Z,3,REGULAR,rebound,defensive,[],1628418,,,1610612747,59,81,2023-01-25T04:25:20Z,3520000,False,,,0,,T. Bryant REBOUND (Off:0 Def:5),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Center,,,,355.0,5.0,5.0,0.0,,,,,,,,,,,,,
357,PT09M30.00S,2023-01-25T04:25:26.5Z,3,REGULAR,3pt,Jump Shot,[],2544,67.7233902759527,37.254901960784316,1610612747,59,81,2023-01-25T04:25:30Z,3530000,False,-64.0,251.0,1,right,MISS L. James 25' pullup 3PT,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Above the Break 3,24+ Center,25.89,Missed,,,,,,,,,,,,,,,,,,
358,PT09M28.00S,2023-01-25T04:25:28.9Z,3,REGULAR,rebound,offensive,[],201976,,,1610612747,59,81,2023-01-25T04:25:28Z,3540000,False,,,0,,P. Beverley REBOUND (Off:2 Def:0),[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Center,,,,357.0,2.0,0.0,2.0,,,,,,,,,,,,,
359,PT09M25.00S,2023-01-25T04:25:35.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",2544,91.50788436268068,50.245098039215684,1610612747,61,81,2023-01-25T04:25:40Z,3550000,False,1.0,27.0,1,right,L. James cutting finger roll Layup (22 PTS) (P. Beverley 3 AST),"[2544, 201976]",1610612747.0,LAL,cutting finger roll,,,James,L. James,,,,,Restricted Area,0-8 Center,2.73,Made,22.0,,,,,P. Beverley,201976.0,3.0,,,,,,,,,,
361,PT09M25.00S,2023-01-25T04:25:39.8Z,3,REGULAR,foul,personal,['1freethrow'],202695,,,1610612747,61,81,2023-01-25T04:25:47Z,3570000,False,,,0,,K. Leonard shooting personal FOUL (2 PF) (James 1 FT),"[202695, 2544]",1610612746.0,LAC,shooting,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,201246.0,2.0,0.0,James,2544.0,,,,
363,PT09M25.00S,2023-01-25T04:26:02.0Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],2544,,,1610612747,62,81,2023-01-25T04:26:02Z,3590000,False,,,0,,L. James Free Throw 1 of 1 (23 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
364,PT09M02.00S,2023-01-25T04:26:26.6Z,3,REGULAR,2pt,Jump Shot,[],202331,28.301576872536145,43.38235294117647,1610612746,62,83,2023-01-25T04:26:31Z,3600000,False,33.0,214.0,1,left,P. George 21' step back Jump Shot (19 PTS),[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,Mid-Range,16-24 Center,21.61,Made,19.0,,,,,,,,,,,,,,,,,
365,PT08M48.00S,2023-01-25T04:26:41.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628418,90.19382391590013,52.450980392156865,1610612747,64,83,2023-01-25T04:26:44Z,3610000,False,12.0,40.0,1,right,T. Bryant Layup (12 PTS) (L. James 3 AST),"[1628418, 2544]",1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,4.16,Made,12.0,,,,,L. James,2544.0,3.0,,,,,,,,,,
367,PT08M24.00S,2023-01-25T04:27:04.4Z,3,REGULAR,3pt,Jump Shot,[],201587,24.096583442838366,10.294117647058826,1610612746,64,83,2023-01-25T04:27:13Z,3630000,False,199.0,174.0,1,left,MISS N. Batum 26' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Right Center,26.4,Missed,,,,,,,,,,,,,,,,,,
368,PT08M17.00S,2023-01-25T04:27:11.4Z,3,REGULAR,rebound,offensive,[],202331,,,1610612746,64,83,2023-01-25T04:27:13Z,3640000,False,,,0,,P. George REBOUND (Off:1 Def:6),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,,,,367.0,7.0,6.0,1.0,,,,,,,,,,,,,
369,PT08M17.00S,2023-01-25T04:27:11.5Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",202331,5.590000152587891,50.0,1610612746,64,85,2023-01-25T04:27:14Z,3650000,False,0.0,0.0,1,left,P. George tip DUNK (21 PTS),[202331],1610612746.0,LAC,tip,,,George,P. George,,,,,Restricted Area,0-8 Center,0.0,Made,21.0,,,,,,,,,,,,,,,,,
370,PT08M06.00S,2023-01-25T04:27:22.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],2544,90.32522996057818,54.65686274509804,1610612747,64,85,2023-01-25T04:27:26Z,3660000,False,23.0,38.0,1,right,MISS L. James driving Layup - blocked,"[2544, 202695]",1610612747.0,LAL,driving,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,4.49,Missed,,,,,,,,,,,,,,,,,Leonard,202695.0
371,PT08M06.00S,2023-01-25T04:27:22.6Z,3,REGULAR,block,,[],202695,,,1610612747,64,85,2023-01-25T04:27:25Z,3670000,False,,,0,,K. Leonard BLOCK (2 BLK),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
372,PT08M03.00S,2023-01-25T04:27:25.6Z,3,REGULAR,rebound,defensive,[],1629611,,,1610612746,64,85,2023-01-25T04:27:26Z,3680000,False,,,0,,T. Mann REBOUND (Off:0 Def:3),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,370.0,3.0,3.0,0.0,,,,,,,,,,,,,
373,PT08M00.00S,2023-01-25T04:27:28.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202331,19.8915900131406,91.42156862745098,1610612746,64,85,2023-01-25T04:27:39Z,3690000,False,-207.0,134.0,1,left,MISS P. George 24' running pullup 3PT,[202331],1610612746.0,LAC,running pullup,,,George,P. George,,,,,Above the Break 3,24+ Left Center,24.69,Missed,,,,,,,,,,,,,,,,,,
374,PT07M57.00S,2023-01-25T04:27:31.0Z,3,REGULAR,rebound,offensive,[],202695,,,1610612746,64,85,2023-01-25T04:27:39Z,3700000,False,,,0,,K. Leonard REBOUND (Off:2 Def:5),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,,,,373.0,7.0,5.0,2.0,,,,,,,,,,,,,
375,PT07M47.00S,2023-01-25T04:27:41.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202331,9.116294349540084,96.07843137254902,1610612746,64,85,2023-01-25T04:27:48Z,3710000,False,-230.0,33.0,1,left,MISS P. George step back 3PT,[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,Left Corner 3,24+ Left,23.28,Missed,,,,,,,,,,,,,,,,,,
376,PT07M44.00S,2023-01-25T04:27:44.9Z,3,REGULAR,rebound,offensive,[],201587,,,1610612746,64,85,2023-01-25T04:27:48Z,3720000,False,,,0,,N. Batum REBOUND (Off:1 Def:4),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Left Corner 3,24+ Left,,,,375.0,5.0,4.0,1.0,,,,,,,,,,,,,
377,PT07M42.00S,2023-01-25T04:27:46.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629611,32.50657030223391,56.127450980392155,1610612746,64,85,2023-01-25T04:28:17Z,3730000,False,-31.0,253.0,1,left,MISS T. Mann 25' pullup 3PT,[1629611],1610612746.0,LAC,pullup,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,25.49,Missed,,,,,,,,,,,,,,,,,,
378,PT07M39.00S,2023-01-25T04:27:49.6Z,3,REGULAR,rebound,defensive,[],1628418,,,1610612747,64,85,2023-01-25T04:27:50Z,3740000,False,,,0,,T. Bryant REBOUND (Off:0 Def:6),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Center,,,,377.0,6.0,6.0,0.0,,,,,,,,,,,,,
380,PT07M27.00S,2023-01-25T04:28:14.5Z,3,REGULAR,3pt,Jump Shot,[],2544,83.88633377135349,95.83333333333333,1610612747,67,85,2023-01-25T04:29:01Z,3760000,False,229.0,99.0,1,right,L. James 24' 3PT pullup (26 PTS) (T. Brown Jr. 2 AST),"[2544, 1628972]",1610612747.0,LAL,pullup,,,James,L. James,,,,,Above the Break 3,24+ Right Center,24.97,Made,26.0,,,,,T. Brown Jr.,1628972.0,2.0,,,,,,,,,,
382,PT07M27.00S,2023-01-25T04:28:19.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,67,85,2023-01-25T04:28:19Z,3780000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT07M11.00S,2023-01-25T04:31:59.4Z,3,REGULAR,turnover,discontinued dribble,[],202695,,,1610612746,67,85,2023-01-25T04:32:07Z,3790000,False,,,0,,K. Leonard discontinued dribble TURNOVER (1 TO),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,1626301.0,,,,,,,,
384,PT06M56.00S,2023-01-25T04:32:21.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628972,91.24507227332458,51.71568627450981,1610612747,69,85,2023-01-25T04:32:26Z,3800000,False,9.0,30.0,1,right,T. Brown Jr. driving Layup (4 PTS) (L. James 4 AST),"[1628972, 2544]",1610612747.0,LAL,driving,,,Brown Jr.,T. Brown Jr.,,,,,Restricted Area,0-8 Center,3.1,Made,4.0,,,,,L. James,2544.0,4.0,,,,,,,,,,
386,PT06M43.00S,2023-01-25T04:32:33.5Z,3,REGULAR,3pt,Jump Shot,[],1629611,9.904730617608408,95.09803921568627,1610612746,69,85,2023-01-25T04:32:37Z,3820000,False,-225.0,41.0,1,left,MISS T. Mann 3PT,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,22.91,Missed,,,,,,,,,,,,,,,,,,
387,PT06M41.00S,2023-01-25T04:32:35.5Z,3,REGULAR,rebound,defensive,[],203471,,,1610612747,69,85,2023-01-25T04:32:37Z,3830000,False,,,0,,D. Schroder REBOUND (Off:0 Def:2),[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Left Corner 3,24+ Left,,,,386.0,2.0,2.0,0.0,,,,,,,,,,,,,
388,PT06M28.00S,2023-01-25T04:32:50.1Z,3,REGULAR,3pt,Jump Shot,[],201976,90.19382391590013,4.656862745098039,1610612747,69,85,2023-01-25T04:32:56Z,3840000,False,-227.0,40.0,1,right,MISS P. Beverley 3PT,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Left Corner 3,24+ Left,23.01,Missed,,,,,,,,,,,,,,,,,,
389,PT06M25.00S,2023-01-25T04:32:53.1Z,3,REGULAR,rebound,defensive,[],202331,,,1610612746,69,85,2023-01-25T04:32:56Z,3850000,False,,,0,,P. George REBOUND (Off:1 Def:7),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Left Corner 3,24+ Left,,,,388.0,8.0,7.0,1.0,,,,,,,,,,,,,
390,PT06M20.00S,2023-01-25T04:32:58.0Z,3,REGULAR,3pt,Jump Shot,[],1629611,9.116294349540084,96.81372549019608,1610612746,69,88,2023-01-25T04:33:03Z,3860000,False,-234.0,33.0,1,left,T. Mann 3PT  (14 PTS) (N. Batum 6 AST),"[1629611, 201587]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,23.64,Made,14.0,,,,,N. Batum,201587.0,6.0,,,,,,,,,,
392,PT06M04.00S,2023-01-25T04:33:13.2Z,3,REGULAR,3pt,Jump Shot,[],2544,80.33837056504599,96.81372549019608,1610612747,72,88,2023-01-25T04:33:18Z,3880000,False,234.0,132.0,1,right,L. James 26' 3PT  (29 PTS) (P. Beverley 4 AST),"[2544, 201976]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,26.89,Made,29.0,,,,,P. Beverley,201976.0,4.0,,,,,,,,,,
394,PT05M45.00S,2023-01-25T04:33:35.5Z,3,REGULAR,foul,offensive,[],1627826,,,1610612746,72,88,2023-01-25T04:33:43Z,3900000,False,,,0,,I. Zubac offensive FOUL (2 PF),"[1627826, 1628972]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,1626301.0,2.0,0.0,Brown Jr.,1628972.0,,,,
396,PT05M45.00S,2023-01-25T04:33:35.5Z,3,REGULAR,turnover,offensive foul,[],1627826,,,1610612746,72,88,2023-01-25T04:33:35Z,3920000,False,,,0,,I. Zubac offensive foul TURNOVER (1 TO),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,1626301.0,,,,,,,,
397,PT05M45.00S,2023-01-25T04:33:43.7Z,3,REGULAR,substitution,out,[],1628972,,,1610612747,72,88,2023-01-25T04:33:56Z,3930000,False,,,0,,SUB out: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT05M45.00S,2023-01-25T04:33:43.7Z,3,REGULAR,substitution,out,[],1628418,,,1610612747,72,88,2023-01-25T04:33:56Z,3940000,False,,,0,,SUB out: T. Bryant,[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT05M45.00S,2023-01-25T04:33:43.7Z,3,REGULAR,substitution,out,[],201976,,,1610612747,72,88,2023-01-25T04:33:56Z,3950000,False,,,0,,SUB out: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT05M45.00S,2023-01-25T04:33:43.7Z,3,REGULAR,substitution,in,[],201566,,,1610612747,72,88,2023-01-25T04:33:56Z,3960000,False,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT05M45.00S,2023-01-25T04:33:43.7Z,3,REGULAR,substitution,in,[],1629117,,,1610612747,72,88,2023-01-25T04:33:56Z,3970000,False,,,0,,SUB in: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT05M45.00S,2023-01-25T04:33:43.7Z,3,REGULAR,substitution,in,[],1631108,,,1610612747,72,88,2023-01-25T04:33:56Z,3980000,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT05M30.00S,2023-01-25T04:34:12.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629117,90.8508541392904,52.69607843137255,1610612747,74,88,2023-01-25T04:34:16Z,3990000,False,13.0,34.0,1,right,W. Gabriel cutting Layup (8 PTS) (L. James 5 AST),"[1629117, 2544]",1610612747.0,LAL,cutting,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,3.61,Made,8.0,,,,,L. James,2544.0,5.0,,,,,,,,,,
406,PT05M15.00S,2023-01-25T04:34:52.9Z,3,REGULAR,substitution,out,[],1629611,,,1610612746,74,88,2023-01-25T04:34:56Z,4020000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT05M15.00S,2023-01-25T04:34:52.9Z,3,REGULAR,substitution,in,[],1626181,,,1610612746,74,88,2023-01-25T04:34:56Z,4030000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M06.00S,2023-01-25T04:35:18.6Z,3,REGULAR,2pt,Jump Shot,[],202695,12.401445466491452,67.15686274509804,1610612746,74,90,2023-01-25T04:35:25Z,4050000,False,-86.0,64.0,1,left,K. Leonard 10' pullup Jump Shot (16 PTS),[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Left,10.71,Made,16.0,,,,,,,,,,,,,,,,,
410,PT04M48.00S,2023-01-25T04:35:36.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203471,91.63929040735874,52.205882352941174,1610612747,74,90,2023-01-25T04:35:39Z,4060000,False,11.0,26.0,1,right,MISS D. Schroder driving Layup,[203471],1610612747.0,LAL,driving,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,2.83,Missed,,,,,,,,,,,,,,,,,,
411,PT04M46.00S,2023-01-25T04:35:38.3Z,3,REGULAR,rebound,defensive,[],202695,,,1610612746,74,90,2023-01-25T04:35:39Z,4070000,False,,,0,,K. Leonard REBOUND (Off:2 Def:6),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,,410.0,8.0,6.0,2.0,,,,,,,,,,,,,
412,PT04M39.00S,2023-01-25T04:35:45.3Z,3,REGULAR,turnover,bad pass,[],202331,,,1610612746,74,90,2023-01-25T04:35:50Z,4080000,False,,,0,,P. George bad pass TURNOVER (4 TO),"[202331, 201566]",1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,16-24 Right,,,,,,,,,,,4.0,,,,,,Westbrook,201566.0,,
413,PT04M39.00S,2023-01-25T04:35:45.3Z,3,REGULAR,steal,,[],201566,,,1610612747,74,90,2023-01-25T04:35:48Z,4090000,False,,,0,,R. Westbrook STEAL (1 STL),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
414,PT04M38.00S,2023-01-25T04:35:51.3Z,3,REGULAR,foul,personal,[],1627826,,,1610612747,74,90,2023-01-25T04:35:57Z,4100000,False,,,0,,I. Zubac personal FOUL (3 PF),"[1627826, 2544]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,2882.0,3.0,0.0,James,2544.0,,,,
416,PT04M38.00S,2023-01-25T04:36:06.2Z,3,REGULAR,substitution,out,[],1627826,,,1610612747,74,90,2023-01-25T04:36:11Z,4120000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT04M38.00S,2023-01-25T04:36:06.2Z,3,REGULAR,substitution,in,[],203496,,,1610612747,74,90,2023-01-25T04:36:11Z,4130000,False,,,0,,SUB in: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT04M38.00S,2023-01-25T04:36:27.9Z,3,REGULAR,foul,technical,['1freethrow'],203597,,,1610612747,74,90,2023-01-25T04:38:33Z,4140000,False,,,0,,TEAM foul technical,[203597],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,1626301.0,,,,,,,,
419,PT04M38.00S,2023-01-25T04:36:55.1Z,3,REGULAR,freethrow,1 of 1,[],202695,,,1610612747,74,90,2023-01-25T04:36:55Z,4150000,False,,,0,,MISS K. Leonard technical Free Throw 1 of 1,[202695],1610612746.0,LAC,technical,,,Leonard,K. Leonard,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
420,PT04M38.00S,2023-01-25T04:36:55.1Z,3,REGULAR,rebound,defensive,"['deadball', 'team']",0,,,1610612747,74,90,2023-01-25T04:36:55Z,4160000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,419.0,,,,,,,,,,,,,,,,
421,PT04M35.00S,2023-01-25T04:37:04.0Z,3,REGULAR,foul,personal,[],203496,,,1610612747,74,90,2023-01-25T04:37:07Z,4170000,False,,,0,,R. Covington personal FOUL (2 PF),"[203496, 201566]",1610612746.0,LAC,,,,Covington,R. Covington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1626301.0,2.0,0.0,Westbrook,201566.0,,,,
423,PT04M28.00S,2023-01-25T04:37:28.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],2544,72.19119579500656,79.90196078431373,1610612747,74,90,2023-01-25T04:37:35Z,4190000,False,150.0,209.0,1,right,MISS L. James 25' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,25.69,Missed,,,,,,,,,,,,,,,,,,
424,PT04M25.00S,2023-01-25T04:37:31.3Z,3,REGULAR,rebound,defensive,[],202695,,,1610612746,74,90,2023-01-25T04:37:31Z,4200000,False,,,0,,K. Leonard REBOUND (Off:2 Def:7),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,,,,423.0,9.0,7.0,2.0,,,,,,,,,,,,,
425,PT04M16.00S,2023-01-25T04:37:40.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,17.920499342969777,60.049019607843135,1610612746,74,90,2023-01-25T04:38:46Z,4210000,False,-50.0,116.0,1,left,MISS P. George 12' pullup Shot,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,12.64,Missed,,,,,,,,,,,,,,,,,,
426,PT04M13.00S,2023-01-25T04:37:43.1Z,3,REGULAR,rebound,defensive,[],1631108,,,1610612747,74,90,2023-01-25T04:37:44Z,4220000,False,,,0,,M. Christie REBOUND (Off:0 Def:1),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,In The Paint (Non-RA),8-16 Center,,,,425.0,1.0,1.0,0.0,,,,,,,,,,,,,
427,PT04M09.00S,2023-01-25T04:37:48.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],2544,93.47897503285151,50.98039215686275,1610612747,74,90,2023-01-25T04:37:55Z,4230000,False,5.0,9.0,1,right,MISS L. James driving Layup - blocked,"[2544, 203496]",1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,1.01,Missed,,,,,,,,,,,,,,,,,Covington,203496.0
