actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
336,PT01M35.00S,2023-01-07T04:33:17.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628988,8.590670170827863,50.245098039215684,1610612737,64,43,2023-01-07T04:33:23Z,3300000,False,-1.0,28.0,1,left,A. Holiday running Layup (2 PTS) (T. Young 3 AST),"[1628988, 1629027]",1610612737.0,ATL,running,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,2.83,Made,2.0,T. Young,1629027.0,3.0,,,,,,,,,,,,,,
338,PT01M35.00S,2023-01-07T04:33:22.4Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629134,,,1610612737,64,43,2023-01-07T04:33:43Z,3320000,False,,,0,,K. Nunn shooting personal FOUL (1 PF) (Holiday 1 FT),"[1629134, 1628988]",1610612747.0,LAL,shooting,,,Nunn,K. Nunn,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628159.0,,1.0,0.0,Holiday,1628988.0,,
340,PT01M35.00S,2023-01-07T04:33:43.8Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1628988,,,1610612737,64,44,2023-01-07T04:33:43Z,3340000,False,,,0,,A. Holiday Free Throw 1 of 1 (3 PTS),[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
341,PT01M23.00S,2023-01-07T04:33:49.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629134,92.95335085413929,49.754901960784316,1610612747,66,44,2023-01-07T04:33:53Z,3350000,False,-1.0,14.0,1,right,K. Nunn driving Layup (11 PTS) (L. James 8 AST),"[1629134, 2544]",1610612747.0,LAL,driving,,,Nunn,K. Nunn,,,,,Restricted Area,0-8 Center,1.38,Made,11.0,L. James,2544.0,8.0,,,,,,,,,,,,,,
343,PT01M14.00S,2023-01-07T04:33:57.9Z,2,REGULAR,2pt,Jump Shot,[],1629027,23.833771353482263,35.294117647058826,1610612737,66,46,2023-01-07T04:34:01Z,3370000,False,74.0,172.0,1,left,T. Young 18' pullup Jump Shot (8 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Mid-Range,16-24 Right Center,18.66,Made,8.0,,,,,,,,,,,,,,,,,
344,PT00M58.10S,2023-01-07T04:34:15.3Z,2,REGULAR,2pt,Jump Shot,[],1629134,78.23587385019711,66.91176470588235,1610612747,66,46,2023-01-07T04:34:22Z,3380000,False,85.0,152.0,1,right,MISS K. Nunn 17' pullup Shot,[1629134],1610612747.0,LAL,pullup,,,Nunn,K. Nunn,,,,,Mid-Range,16-24 Right Center,17.4,Missed,,,,,,,,,,,,,,,,,,
345,PT00M54.70S,2023-01-07T04:34:18.7Z,2,REGULAR,rebound,defensive,[],1629027,,,1610612737,66,46,2023-01-07T04:34:22Z,3390000,False,,,0,,T. Young REBOUND (Off:1 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,16-24 Right Center,,,,,,,,,344.0,3.0,2.0,1.0,,,,,,,,
346,PT00M49.70S,2023-01-07T04:34:23.8Z,2,REGULAR,2pt,Jump Shot,[],1629027,23.176741130091983,45.833333333333336,1610612737,66,48,2023-01-07T04:34:28Z,3400000,False,21.0,165.0,1,left,T. Young 16' pullup Jump Shot (10 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Mid-Range,16-24 Center,16.67,Made,10.0,,,,,,,,,,,,,,,,,
347,PT00M33.70S,2023-01-07T04:34:44.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629134,92.55913272010513,43.38235294117647,1610612747,68,48,2023-01-07T04:34:48Z,3410000,False,-33.0,17.0,1,right,K. Nunn driving floating Jump Shot (13 PTS),[1629134],1610612747.0,LAL,driving floating,,,Nunn,K. Nunn,,,,,Restricted Area,0-8 Center,3.74,Made,13.0,,,,,,,,,,,,,,,,,
348,PT00M30.20S,2023-01-07T04:34:55.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629308,,,1610612737,68,48,2023-01-07T04:35:05Z,3420000,False,,,0,,J. Toscano-Anderson personal FOUL (1 PF) (Young 2 FT),"[1629308, 1629027]",1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2530.0,,1.0,0.0,Young,1629027.0,,
350,PT00M30.20S,2023-01-07T04:35:18.8Z,2,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,68,48,2023-01-07T04:35:18Z,3440000,False,,,0,,MISS T. Young Free Throw 1 of 2,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
351,PT00M30.20S,2023-01-07T04:35:18.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,68,48,2023-01-07T04:35:18Z,3450000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,350.0,,,,,,,,,,,
352,PT00M30.20S,2023-01-07T04:35:34.9Z,2,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,68,49,2023-01-07T04:35:34Z,3460000,False,,,0,,T. Young Free Throw 2 of 2 (11 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
353,PT00M19.10S,2023-01-07T04:35:50.6Z,2,REGULAR,foul,personal,[],1629027,,,1610612747,68,49,2023-01-07T04:36:02Z,3470000,False,,,0,,T. Young personal FOUL (1 PF),"[1629027, 2544]",1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,201246.0,,1.0,0.0,James,2544.0,,
355,PT00M07.90S,2023-01-07T04:36:17.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629134,90.5880420499343,49.01960784313726,1610612747,70,49,2023-01-07T04:36:22Z,3490000,False,-5.0,36.0,1,right,K. Nunn reverse Layup (15 PTS) (L. James 9 AST),"[1629134, 2544]",1610612747.0,LAL,reverse,,,Nunn,K. Nunn,,,,,Restricted Area,0-8 Center,3.63,Made,15.0,L. James,2544.0,9.0,,,,,,,,,,,,,,
357,PT00M01.40S,2023-01-07T04:36:26.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628988,7.539421813403408,50.49019607843137,1610612737,70,49,2023-01-07T04:36:30Z,3510000,False,-2.0,18.0,1,left,MISS A. Holiday Layup,[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,1.86,Missed,,,,,,,,,,,,,,,,,,
358,PT00M01.40S,2023-01-07T04:36:26.6Z,2,REGULAR,rebound,defensive,[],1628418,,,1610612747,70,49,2023-01-07T04:36:30Z,3520000,False,,,0,,T. Bryant REBOUND (Off:0 Def:4),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,,,,,357.0,4.0,4.0,0.0,,,,,,,,
359,PT00M00.00S,2023-01-07T04:36:33.4Z,2,REGULAR,period,end,[],0,,,1610612747,70,49,2023-01-07T04:36:33Z,3530000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2023-01-07T04:50:59.7Z,3,REGULAR,substitution,out,['startperiod'],1629134,,,1610612747,70,49,2023-01-07T04:51:54Z,3540000,False,,,0,,SUB out: K. Nunn,[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2023-01-07T04:50:59.7Z,3,REGULAR,substitution,out,['startperiod'],1628988,,,1610612747,70,49,2023-01-07T04:51:54Z,3550000,False,,,0,,SUB out: A. Holiday,[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2023-01-07T04:50:59.7Z,3,REGULAR,substitution,in,['startperiod'],201976,,,1610612747,70,49,2023-01-07T04:51:54Z,3560000,False,,,0,,SUB in: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT12M00.00S,2023-01-07T04:50:59.7Z,3,REGULAR,substitution,in,['startperiod'],1629631,,,1610612747,70,49,2023-01-07T04:51:54Z,3570000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT12M00.00S,2023-01-07T04:51:57.0Z,3,REGULAR,period,start,[],0,,,1610612737,70,49,2023-01-07T04:51:57Z,3580000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT12M00.00S,2023-01-07T04:52:15.4Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612737,70,49,2023-01-07T04:59:16Z,3590000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,201246.0,,,,,,,
367,PT11M48.00S,2023-01-07T04:52:15.9Z,3,REGULAR,turnover,out-of-bounds,[],1629027,,,1610612737,70,49,2023-01-07T04:59:37Z,3600000,False,,,0,,T. Young bad pass out-of-bounds TURNOVER (4 TO),[1629027],1610612737.0,ATL,bad pass,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,201246.0,4.0,,,,,,
368,PT11M30.00S,2023-01-07T04:52:38.0Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],2544,9.904730617608408,87.5,1610612747,70,49,2023-01-07T04:58:12Z,3610000,False,-188.0,41.0,1,left,MISS L. James 19' fadeaway Shot,[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,Mid-Range,16-24 Left,19.18,Missed,,,,,,,,,,,,,,,,,,
369,PT11M24.00S,2023-01-07T04:52:44.0Z,3,REGULAR,rebound,defensive,[],1629027,,,1610612737,70,49,2023-01-07T04:58:12Z,3620000,False,,,0,,T. Young REBOUND (Off:1 Def:3),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,16-24 Left,,,,,,,,,368.0,4.0,3.0,1.0,,,,,,,,
370,PT11M20.00S,2023-01-07T04:52:45.2Z,3,REGULAR,3pt,Jump Shot,[],1628381,93.08475689881735,5.14705882352942,1610612737,70,49,2023-01-07T04:52:52Z,3630000,False,-224.0,13.0,1,right,MISS J. Collins 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Left Corner 3,24+ Left,22.46,Missed,,,,,,,,,,,,,,,,,,
371,PT11M14.00S,2023-01-07T04:52:51.2Z,3,REGULAR,rebound,defensive,[],1628418,,,1610612747,70,49,2023-01-07T04:52:52Z,3640000,False,,,0,,T. Bryant REBOUND (Off:0 Def:5),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Left Corner 3,24+ Left,,,,,,,,,370.0,5.0,5.0,0.0,,,,,,,,
372,PT10M58.00S,2023-01-07T04:53:07.0Z,3,REGULAR,turnover,bad pass,[],2544,,,1610612747,70,49,2023-01-07T04:53:12Z,3650000,False,,,0,,L. James bad pass TURNOVER (4 TO),"[2544, 1629027]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,4.0,,,,,Young,1629027.0
373,PT10M58.00S,2023-01-07T04:53:07.0Z,3,REGULAR,steal,,[],1629027,,,1610612737,70,49,2023-01-07T04:53:10Z,3660000,False,,,0,,T. Young STEAL (1 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
375,PT10M53.00S,2023-01-07T04:53:11.9Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1627749,72.79689553219448,19.584865196078425,1610612737,70,52,2023-01-07T04:53:24Z,3680000,False,-152.0,203.0,1,right,D. Murray 25' 3PT running pullup (12 PTS) (T. Young 4 AST),"[1627749, 1629027]",1610612737.0,ATL,running pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,25.38,Made,12.0,T. Young,1629027.0,4.0,,,,,,,,,,,,,,
377,PT10M35.00S,2023-01-07T04:53:30.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203471,9.904730617608408,45.34313725490197,1610612747,70,52,2023-01-07T04:53:34Z,3700000,False,23.0,41.0,1,left,MISS D. Schroder driving finger roll Layup,[203471],1610612747.0,LAL,driving finger roll,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),0-8 Center,4.68,Missed,,,,,,,,,,,,,,,,,,
378,PT10M33.00S,2023-01-07T04:53:32.2Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,70,52,2023-01-07T04:53:34Z,3710000,False,,,0,,J. Collins REBOUND (Off:0 Def:4),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,377.0,4.0,4.0,0.0,,,,,,,,
380,PT10M27.00S,2023-01-07T04:53:55.5Z,3,REGULAR,2pt,Jump Shot,[],1627749,91.77069645203679,31.617647058823522,1610612737,70,52,2023-01-07T04:54:01Z,3730000,False,-92.0,25.0,1,right,MISS D. Murray 9' Jump Shot,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Mid-Range,8-16 Left,9.52,Missed,,,,,,,,,,,,,,,,,,
381,PT10M23.00S,2023-01-07T04:53:59.5Z,3,REGULAR,rebound,offensive,[],1630168,,,1610612737,70,52,2023-01-07T04:54:01Z,3740000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Left,,,,,,,,,380.0,5.0,3.0,2.0,,,,,,,,
382,PT10M22.00S,2023-01-07T04:54:00.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630168,92.69053876478318,48.28431372549019,1610612737,70,54,2023-01-07T04:54:06Z,3750000,False,-9.0,16.0,1,right,O. Okongwu putback Layup (6 PTS),[1630168],1610612737.0,ATL,putback,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,1.83,Made,6.0,,,,,,,,,,,,,,,,,
383,PT10M06.00S,2023-01-07T04:54:17.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628418,8.327858081471746,47.79411764705882,1610612747,72,54,2023-01-07T04:54:21Z,3760000,False,11.0,26.0,1,left,T. Bryant Layup (12 PTS) (P. Beverley 4 AST),"[1628418, 201976]",1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,2.8,Made,12.0,P. Beverley,201976.0,4.0,,,,,,,,,,,,,,
385,PT10M06.00S,2023-01-07T04:54:20.7Z,3,REGULAR,foul,personal,['1freethrow'],1628381,,,1610612747,72,54,2023-01-07T04:54:27Z,3780000,False,,,0,,J. Collins shooting personal FOUL (2 PF) (Bryant 1 FT),"[1628381, 1628418]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2530.0,,2.0,0.0,Bryant,1628418.0,,
387,PT10M06.00S,2023-01-07T04:54:47.2Z,3,REGULAR,freethrow,1 of 1,[],1628418,,,1610612747,73,54,2023-01-07T04:54:47Z,3800000,False,,,0,,T. Bryant Free Throw 1 of 1 (13 PTS),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
388,PT09M55.00S,2023-01-07T04:55:00.3Z,3,REGULAR,3pt,Jump Shot,[],1629027,74.1622864651774,13.480392156862735,1610612737,73,57,2023-01-07T04:55:04Z,3810000,False,-183.0,190.0,1,right,T. Young 26' 3PT  (14 PTS) (D. Murray 3 AST),"[1629027, 1627749]",1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,26.38,Made,14.0,D. Murray,1627749.0,3.0,,,,,,,,,,,,,,
390,PT09M42.00S,2023-01-07T04:55:12.7Z,3,REGULAR,3pt,Jump Shot,[],2544,26.593298291721425,82.1078431372549,1610612747,73,57,2023-01-07T04:55:17Z,3830000,False,-161.0,197.0,1,left,MISS L. James 25' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,25.45,Missed,,,,,,,,,,,,,,,,,,
391,PT09M39.00S,2023-01-07T04:55:15.4Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,73,57,2023-01-07T04:55:15Z,3840000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:4),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Left Center,,,,,,,,,390.0,6.0,4.0,2.0,,,,,,,,
392,PT09M28.00S,2023-01-07T04:55:25.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,86.90867279894876,43.872549019607845,1610612737,73,57,2023-01-07T04:55:32Z,3850000,False,-31.0,71.0,1,right,MISS J. Collins 7' turnaround Shot - blocked,"[1628381, 1629308]",1610612737.0,ATL,turnaround,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,7.69,Missed,,,,,Toscano-Anderson,1629308.0,,,,,,,,,,,,
393,PT09M28.00S,2023-01-07T04:55:25.9Z,3,REGULAR,block,,[],1629308,,,1610612737,73,57,2023-01-07T04:55:28Z,3860000,False,,,0,,J. Toscano-Anderson BLOCK (1 BLK),[1629308],1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
394,PT09M25.00S,2023-01-07T04:55:28.9Z,3,REGULAR,rebound,offensive,[],1628381,,,1610612737,73,57,2023-01-07T04:55:32Z,3870000,False,,,0,,J. Collins REBOUND (Off:1 Def:4),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,392.0,5.0,4.0,1.0,,,,,,,,
395,PT09M24.00S,2023-01-07T04:55:30.8Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630168,94.3988173455979,77.69607843137254,1610612737,73,59,2023-01-07T04:55:35Z,3880000,False,138.0,0.0,1,right,O. Okongwu 13' Jump Shot (8 PTS) (D. Murray 4 AST),"[1630168, 1627749]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Right,13.85,Made,8.0,D. Murray,1627749.0,4.0,,,,,,,,,,,,,,
397,PT09M07.00S,2023-01-07T04:55:47.2Z,3,REGULAR,3pt,Jump Shot,[],203471,32.769382391590014,64.70588235294117,1610612747,76,59,2023-01-07T04:55:51Z,3900000,False,-74.0,256.0,1,left,D. Schroder 26' 3PT  (15 PTS) (L. James 10 AST),"[203471, 2544]",1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Center,26.59,Made,15.0,L. James,2544.0,10.0,,,,,,,,,,,,,,
399,PT08M47.00S,2023-01-07T04:56:07.3Z,3,REGULAR,3pt,Jump Shot,[],1628381,75.87056504599212,10.049019607843135,1610612737,76,59,2023-01-07T04:56:14Z,3920000,False,-200.0,174.0,1,right,MISS J. Collins 26' 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,26.51,Missed,,,,,,,,,,,,,,,,,,
400,PT08M46.00S,2023-01-07T04:56:08.3Z,3,REGULAR,rebound,defensive,[],1628418,,,1610612747,76,59,2023-01-07T04:56:14Z,3930000,False,,,0,,T. Bryant REBOUND (Off:0 Def:6),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Left Center,,,,,,,,,399.0,6.0,6.0,0.0,,,,,,,,
401,PT08M46.00S,2023-01-07T04:56:13.3Z,3,REGULAR,foul,personal,[],1629027,,,1610612747,76,59,2023-01-07T04:56:21Z,3940000,False,,,0,,T. Young personal FOUL (2 PF),"[1629027, 1628418]",1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,201246.0,,2.0,0.0,Bryant,1628418.0,,
403,PT08M30.00S,2023-01-07T04:56:50.9Z,3,REGULAR,3pt,Jump Shot,[],2544,27.38173455978975,17.15686274509804,1610612747,76,59,2023-01-07T04:56:58Z,3960000,False,164.0,205.0,1,left,MISS L. James 26' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,26.26,Missed,,,,,,,,,,,,,,,,,,
404,PT08M27.00S,2023-01-07T04:56:53.9Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,76,59,2023-01-07T04:56:58Z,3970000,False,,,0,,J. Collins REBOUND (Off:1 Def:5),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,,,,,,,,,403.0,6.0,5.0,1.0,,,,,,,,
405,PT08M21.00S,2023-01-07T04:57:00.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,91.24507227332458,38.970588235294116,1610612737,76,59,2023-01-07T04:57:04Z,3980000,False,-55.0,30.0,1,right,MISS T. Young 6' Jump Shot - blocked,"[1629027, 1628418]",1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,6.26,Missed,,,,,Bryant,1628418.0,,,,,,,,,,,,
406,PT08M21.00S,2023-01-07T04:57:00.5Z,3,REGULAR,block,,[],1628418,,,1610612737,76,59,2023-01-07T04:57:31Z,3990000,False,,,0,,T. Bryant BLOCK (1 BLK),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
407,PT08M18.00S,2023-01-07T04:57:03.5Z,3,REGULAR,rebound,defensive,[],1629308,,,1610612747,76,59,2023-01-07T04:57:04Z,4000000,False,,,0,,J. Toscano-Anderson REBOUND (Off:1 Def:3),[1629308],1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,405.0,4.0,3.0,1.0,,,,,,,,
408,PT08M16.00S,2023-01-07T04:57:06.7Z,3,REGULAR,foul,personal,['2freethrow'],1629631,,,1610612747,76,59,2023-01-07T04:57:12Z,4010000,False,,,0,,D. Hunter shooting personal FOUL (3 PF) (James 2 FT),"[1629631, 2544]",1610612737.0,ATL,shooting,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628159.0,,3.0,0.0,James,2544.0,,
410,PT08M16.00S,2023-01-07T04:57:33.7Z,3,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,77,59,2023-01-07T04:57:33Z,4030000,False,,,0,,L. James Free Throw 1 of 2 (11 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
411,PT08M16.00S,2023-01-07T04:57:47.5Z,3,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,78,59,2023-01-07T04:57:47Z,4040000,False,,,0,,L. James Free Throw 2 of 2 (12 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
412,PT08M01.00S,2023-01-07T04:58:05.2Z,3,REGULAR,3pt,Jump Shot,[],1629027,68.24901445466492,24.264705882352942,1610612737,78,62,2023-01-07T04:58:10Z,4050000,False,-129.0,246.0,1,right,T. Young 27' 3PT  (17 PTS) (J. Collins 2 AST),"[1629027, 1628381]",1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,27.76,Made,17.0,J. Collins,1628381.0,2.0,,,,,,,,,,,,,,
414,PT07M45.00S,2023-01-07T04:58:30.2Z,3,REGULAR,turnover,bad pass,[],203471,,,1610612747,78,62,2023-01-07T04:58:40Z,4070000,False,,,0,,D. Schroder bad pass TURNOVER (2 TO),"[203471, 1627749]",1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,2.0,,,,,Murray,1627749.0
415,PT07M45.00S,2023-01-07T04:58:30.2Z,3,REGULAR,steal,,[],1627749,,,1610612737,78,62,2023-01-07T04:58:33Z,4080000,False,,,0,,D. Murray STEAL (1 STL),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
416,PT07M39.00S,2023-01-07T04:58:36.8Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629027,83.04862023653088,51.895680147058826,1610612737,78,64,2023-01-07T04:59:16Z,4090000,False,9.0,107.0,1,right,T. Young 10' driving floating Jump Shot (19 PTS) (D. Murray 5 AST),"[1629027, 1627749]",1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,10.72,Made,19.0,D. Murray,1627749.0,5.0,,,,,,,,,,,,,,
418,PT07M39.00S,2023-01-07T04:58:42.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,78,64,2023-01-07T04:58:42Z,4110000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT07M39.00S,2023-01-07T05:01:12.7Z,3,REGULAR,substitution,out,[],1629308,,,1610612747,78,64,2023-01-07T05:01:28Z,4120000,False,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT07M39.00S,2023-01-07T05:01:12.7Z,3,REGULAR,substitution,in,[],201566,,,1610612747,78,64,2023-01-07T05:01:28Z,4130000,False,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT07M21.00S,2023-01-07T05:01:45.6Z,3,REGULAR,3pt,Jump Shot,[],201976,28.43298291721419,84.31372549019608,1610612747,78,64,2023-01-07T05:01:50Z,4140000,False,-172.0,215.0,1,left,MISS P. Beverley 27' 3PT,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Left Center,27.49,Missed,,,,,,,,,,,,,,,,,,
422,PT07M18.00S,2023-01-07T05:01:48.6Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,78,64,2023-01-07T05:01:50Z,4150000,False,,,0,,J. Collins REBOUND (Off:1 Def:6),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,421.0,7.0,6.0,1.0,,,,,,,,
