actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
590,PT08M21.00S,2024-11-18T02:06:52.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641717,93.38042049934296,48.03921568627451,1610612760,98,107,2024-11-18T02:07:00Z,5840000,False,-10.0,10.0,1,right,C. Wallace cutting Layup (4 PTS) (K. Williams 2 AST),"[1641717, 1629026]",1610612760.0,OKC,cutting,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,1.38,Made,4.0,,,,,K. Williams,1629026.0,2.0,,,,,,,,,,
592,PT07M58.00S,2024-11-18T02:07:15.5Z,4,REGULAR,2pt,Jump Shot,[],202681,22.28975032851511,31.127450980392158,1610612742,98,107,2024-11-18T02:07:20Z,5860000,False,94.0,157.0,1,left,MISS K. Irving 18' pullup Shot,[202681],1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,Mid-Range,16-24 Right Center,18.32,Missed,,,,,,,,,,,,,,,,,,
593,PT07M54.00S,2024-11-18T02:07:19.5Z,4,REGULAR,rebound,offensive,[],1630230,,,1610612742,98,107,2024-11-18T02:10:17Z,5870000,False,,,0,,N. Marshall REBOUND (Off:1 Def:0),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Mid-Range,16-24 Right Center,,,,592.0,1.0,0.0,1.0,,,,,,,,,,,,,
594,PT07M42.00S,2024-11-18T02:07:31.7Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1629023,12.565703022339028,8.57843137254902,1610612742,98,107,2024-11-18T02:07:35Z,5880000,False,207.0,66.0,1,left,MISS P. Washington 21' step back Shot,[1629023],1610612742.0,DAL,step back,,,Washington,P. Washington,,,,,Mid-Range,16-24 Right,21.72,Missed,,,,,,,,,,,,,,,,,,
595,PT07M41.00S,2024-11-18T02:07:32.7Z,4,REGULAR,rebound,defensive,[],1629026,,,1610612760,98,107,2024-11-18T02:10:19Z,5890000,False,,,0,,K. Williams REBOUND (Off:0 Def:2),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Mid-Range,16-24 Right,,,,594.0,2.0,2.0,0.0,,,,,,,,,,,,,
596,PT07M19.00S,2024-11-18T02:07:54.9Z,4,REGULAR,turnover,lost ball,[],1630198,,,1610612760,98,107,2024-11-18T02:07:59Z,5900000,False,,,0,,I. Joe lost ball TURNOVER (1 TO),"[1630198, 203915]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,1.0,,,,,Dinwiddie,203915.0
597,PT07M19.00S,2024-11-18T02:07:54.9Z,4,REGULAR,steal,,[],203915,,,1610612742,98,107,2024-11-18T02:07:56Z,5910000,False,,,0,,S. Dinwiddie STEAL (1 STL),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
599,PT07M17.00S,2024-11-18T02:08:06.4Z,4,REGULAR,foul,personal,['2freethrow'],1629026,,,1610612742,98,107,2024-11-18T02:08:30Z,5930000,False,,,0,,K. Williams shooting personal FOUL (4 PF) (Dinwiddie 2 FT),"[1629026, 203915]",1610612760.0,OKC,shooting,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,200834.0,,4.0,0.0,Dinwiddie,203915.0,,
601,PT07M17.00S,2024-11-18T02:08:35.8Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203915,,,1610612742,98,108,2024-11-18T02:08:35Z,5950000,False,,,0,,S. Dinwiddie Free Throw 1 of 2 (7 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
602,PT07M17.00S,2024-11-18T02:08:36.4Z,4,REGULAR,substitution,out,[],1630198,,,1610612742,98,108,2024-11-18T02:08:44Z,5960000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT07M17.00S,2024-11-18T02:08:36.4Z,4,REGULAR,substitution,out,[],1641726,,,1610612742,98,108,2024-11-18T02:08:44Z,5970000,False,,,0,,SUB out: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT07M17.00S,2024-11-18T02:08:36.4Z,4,REGULAR,substitution,out,[],1629023,,,1610612742,98,108,2024-11-18T02:08:44Z,5980000,False,,,0,,SUB out: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT07M17.00S,2024-11-18T02:08:36.4Z,4,REGULAR,substitution,in,[],1631114,,,1610612742,98,108,2024-11-18T02:08:44Z,5990000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT07M17.00S,2024-11-18T02:08:36.4Z,4,REGULAR,substitution,in,[],202691,,,1610612742,98,108,2024-11-18T02:08:44Z,6000000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT07M17.00S,2024-11-18T02:08:36.4Z,4,REGULAR,substitution,in,[],1629655,,,1610612742,98,108,2024-11-18T02:08:44Z,6010000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT07M17.00S,2024-11-18T02:08:35.8Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",203915,,,1610612742,98,109,2024-11-18T02:10:58Z,6020000,False,,,0,,S. Dinwiddie Free Throw 2 of 2 (8 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
609,PT06M57.00S,2024-11-18T02:09:20.9Z,4,REGULAR,3pt,Jump Shot,[],1629652,92.72339027595268,3.431372549019608,1610612760,98,109,2024-11-18T02:09:26Z,6030000,False,-233.0,16.0,1,right,MISS L. Dort 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Left Corner 3,24+ Left,23.33,Missed,,,,,,,,,,,,,,,,,,
610,PT06M55.00S,2024-11-18T02:09:22.9Z,4,REGULAR,rebound,defensive,[],1630230,,,1610612742,98,109,2024-11-18T02:11:44Z,6040000,False,,,0,,N. Marshall REBOUND (Off:1 Def:1),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Left Corner 3,24+ Left,,,,609.0,2.0,1.0,1.0,,,,,,,,,,,,,
611,PT06M40.00S,2024-11-18T02:09:37.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630230,5.995400788436268,49.26470588235294,1610612742,98,109,2024-11-18T02:09:44Z,6050000,False,4.0,4.0,1,left,MISS N. Marshall driving DUNK - blocked,"[1630230, 1631114]",1610612742.0,DAL,driving,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,0.54,Missed,,,,,,,,,Williams,1631114.0,,,,,,,,
612,PT06M40.00S,2024-11-18T02:09:37.6Z,4,REGULAR,block,,[],1631114,,,1610612742,98,109,2024-11-18T02:09:40Z,6060000,False,,,0,,J. Williams BLOCK (1 BLK),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
613,PT06M37.00S,2024-11-18T02:09:40.6Z,4,REGULAR,rebound,offensive,[],1629655,,,1610612742,98,109,2024-11-18T02:09:44Z,6070000,False,,,0,,D. Gafford REBOUND (Off:8 Def:3),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,611.0,11.0,3.0,8.0,,,,,,,,,,,,,
614,PT06M33.00S,2024-11-18T02:09:44.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202691,6.1268068331143235,3.6764705882352944,1610612742,98,109,2024-11-18T02:09:51Z,6080000,False,232.0,5.0,1,left,MISS K. Thompson 3PT,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Right Corner 3,24+ Right,23.17,Missed,,,,,,,,,,,,,,,,,,
615,PT06M30.00S,2024-11-18T02:09:47.4Z,4,REGULAR,rebound,offensive,[],1630230,,,1610612742,98,109,2024-11-18T02:09:51Z,6090000,False,,,0,,N. Marshall REBOUND (Off:2 Def:1),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Right Corner 3,24+ Right,,,,614.0,3.0,1.0,2.0,,,,,,,,,,,,,
616,PT06M19.00S,2024-11-18T02:09:59.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202681,16.245072273324574,95.83333333333334,1610612742,98,112,2024-11-18T02:10:03Z,6100000,False,-229.0,100.0,1,left,K. Irving 25' 3PT step back (20 PTS),[202681],1610612742.0,DAL,step back,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,25.01,Made,20.0,,,,,,,,,,,,,,,,,
617,PT06M17.00S,2024-11-18T02:10:04.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,98,112,2024-11-18T02:10:04Z,6110000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT06M17.00S,2024-11-18T02:12:14.5Z,4,REGULAR,substitution,out,[],1641717,,,1610612760,98,112,2024-11-18T02:12:28Z,6120000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT06M17.00S,2024-11-18T02:12:14.5Z,4,REGULAR,substitution,in,[],1642349,,,1610612760,98,112,2024-11-18T02:12:28Z,6130000,False,,,0,,SUB in: A. Mitchell,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT06M02.00S,2024-11-18T02:13:07.8Z,4,REGULAR,3pt,Jump Shot,[],1631114,71.17279894875165,19.852941176470587,1610612760,101,112,2024-11-18T02:13:12Z,6140000,False,-151.0,218.0,1,right,J. Williams 26' 3PT  (19 PTS) (S. Gilgeous-Alexander 7 AST),"[1631114, 1628983]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,26.54,Made,19.0,,,,,S. Gilgeous-Alexander,1628983.0,7.0,,,,,,,,,,
622,PT05M37.00S,2024-11-18T02:13:32.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203915,5.863994743758213,47.794117647058826,1610612742,101,114,2024-11-18T02:13:36Z,6160000,False,11.0,3.0,1,left,S. Dinwiddie cutting Layup (10 PTS) (N. Marshall 3 AST),"[203915, 1630230]",1610612742.0,DAL,cutting,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,1.13,Made,10.0,,,,,N. Marshall,1630230.0,3.0,,,,,,,,,,
624,PT05M23.00S,2024-11-18T02:13:45.1Z,4,REGULAR,3pt,Jump Shot,[],1629652,95.74572930354796,95.34313725490196,1610612760,101,114,2024-11-18T02:13:53Z,6180000,False,227.0,-13.0,1,right,MISS L. Dort 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Right Corner 3,24+ Right,22.7,Missed,,,,,,,,,,,,,,,,,,
625,PT05M21.00S,2024-11-18T02:13:47.1Z,4,REGULAR,rebound,defensive,[],1629655,,,1610612742,101,114,2024-11-18T02:13:53Z,6190000,False,,,0,,D. Gafford REBOUND (Off:8 Def:4),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Right Corner 3,24+ Right,,,,624.0,12.0,4.0,8.0,,,,,,,,,,,,,
626,PT05M21.00S,2024-11-18T02:13:50.9Z,4,REGULAR,turnover,traveling,[],1629655,,,1610612742,101,114,2024-11-18T02:13:56Z,6200000,False,,,0,,D. Gafford traveling TURNOVER (3 TO),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,200834.0,3.0,,,,,,
627,PT05M12.00S,2024-11-18T02:14:33.8Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1628983,78.66294349540078,52.94117647058824,1610612760,101,114,2024-11-18T02:15:18Z,6210000,False,15.0,148.0,1,right,MISS S. Gilgeous-Alexander 14' step back Shot,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Center,14.88,Missed,,,,,,,,,,,,,,,,,,
628,PT05M10.00S,2024-11-18T02:14:35.8Z,4,REGULAR,rebound,defensive,[],202691,,,1610612742,101,114,2024-11-18T02:14:38Z,6220000,False,,,0,,K. Thompson REBOUND (Off:0 Def:3),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Center,,,,627.0,3.0,3.0,0.0,,,,,,,,,,,,,
629,PT04M53.00S,2024-11-18T02:14:53.3Z,4,REGULAR,3pt,Jump Shot,[],1630230,19.267411300919843,93.38235294117648,1610612742,101,114,2024-11-18T02:15:03Z,6230000,False,-217.0,129.0,1,left,MISS N. Marshall 25' 3PT,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,25.22,Missed,,,,,,,,,,,,,,,,,,
630,PT04M50.00S,2024-11-18T02:14:56.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612760,101,114,2024-11-18T02:31:00Z,6240000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,629.0,,,,,,,,,,,,,,,,
632,PT04M36.00S,2024-11-18T02:15:33.9Z,4,REGULAR,foul,personal,['2freethrow'],1630230,,,1610612760,101,114,2024-11-18T02:15:41Z,6260000,False,,,0,,N. Marshall shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1630230, 1628983]",1610612742.0,DAL,shooting,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627526.0,,1.0,0.0,Gilgeous-Alexander,1628983.0,,
634,PT04M36.00S,2024-11-18T02:15:52.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612760,101,114,2024-11-18T02:15:52Z,6280000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT04M36.00S,2024-11-18T02:17:28.5Z,4,REGULAR,substitution,out,[],1629655,,,1610612760,101,114,2024-11-18T02:20:01Z,6295000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT04M36.00S,2024-11-18T02:17:28.5Z,4,REGULAR,substitution,in,[],1641726,,,1610612760,101,114,2024-11-18T02:20:01Z,6297500,False,,,0,,SUB in: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT04M36.00S,2024-11-18T02:19:02.6Z,4,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,102,114,2024-11-18T02:31:06Z,6300000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (31 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,31.0,,,,,,,,,,,,,,,,,
639,PT04M36.00S,2024-11-18T02:19:22.0Z,4,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,103,114,2024-11-18T02:31:06Z,6310000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (32 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,32.0,,,,,,,,,,,,,,,,,
640,PT04M13.00S,2024-11-18T02:19:46.2Z,4,REGULAR,3pt,Jump Shot,[],202681,24.78646517739816,7.598039215686274,1610612742,103,114,2024-11-18T02:20:10Z,6320000,False,212.0,180.0,1,left,MISS K. Irving 27' 3PT,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,27.84,Missed,,,,,,,,,,,,,,,,,,
641,PT04M09.00S,2024-11-18T02:19:49.4Z,4,REGULAR,rebound,defensive,[],1642349,,,1610612760,103,114,2024-11-18T02:19:49Z,6330000,False,,,0,,A. Mitchell REBOUND (Off:0 Def:1),[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,640.0,1.0,1.0,0.0,,,,,,,,,,,,,
642,PT04M00.00S,2024-11-18T02:19:58.6Z,4,REGULAR,3pt,Jump Shot,[],1631114,69.07030223390277,74.75490196078431,1610612760,106,114,2024-11-18T02:20:15Z,6340000,False,124.0,238.0,1,right,J. Williams 26' 3PT  (22 PTS) (S. Gilgeous-Alexander 8 AST),"[1631114, 1628983]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,26.85,Made,22.0,,,,,S. Gilgeous-Alexander,1628983.0,8.0,,,,,,,,,,
646,PT03M31.00S,2024-11-18T02:20:27.9Z,4,REGULAR,2pt,Jump Shot,[],202691,17.427726675427067,69.85294117647058,1610612742,106,114,2024-11-18T02:20:41Z,6360000,False,-99.0,111.0,1,left,MISS K. Thompson 14' fadeaway Shot,[202691],1610612742.0,DAL,fadeaway,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Left,14.92,Missed,,,,,,,,,,,,,,,,,,
647,PT03M27.00S,2024-11-18T02:20:31.9Z,4,REGULAR,rebound,defensive,[],1629026,,,1610612760,106,114,2024-11-18T02:20:41Z,6370000,False,,,0,,K. Williams REBOUND (Off:0 Def:3),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Mid-Range,8-16 Left,,,,646.0,3.0,3.0,0.0,,,,,,,,,,,,,
648,PT03M14.00S,2024-11-18T02:20:45.0Z,4,REGULAR,3pt,Jump Shot,[],1631114,71.69842312746385,78.43137254901961,1610612760,109,114,2024-11-18T02:20:50Z,6380000,False,142.0,214.0,1,right,J. Williams 25' 3PT  (25 PTS) (L. Dort 2 AST),"[1631114, 1629652]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,25.65,Made,25.0,,,,,L. Dort,1629652.0,2.0,,,,,,,,,,
650,PT03M12.00S,2024-11-18T02:20:49.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,109,114,2024-11-18T02:20:49Z,6400000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT03M12.00S,2024-11-18T02:20:50.7Z,4,REGULAR,substitution,out,[],203915,,,1610612742,109,114,2024-11-18T02:22:17Z,6410000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT03M12.00S,2024-11-18T02:20:50.7Z,4,REGULAR,substitution,out,[],202691,,,1610612742,109,114,2024-11-18T02:22:17Z,6420000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT03M12.00S,2024-11-18T02:20:50.7Z,4,REGULAR,substitution,in,[],1629023,,,1610612742,109,114,2024-11-18T02:22:17Z,6430000,False,,,0,,SUB in: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT03M12.00S,2024-11-18T02:20:50.7Z,4,REGULAR,substitution,in,[],1630702,,,1610612742,109,114,2024-11-18T02:22:17Z,6440000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT02M51.00S,2024-11-18T02:22:47.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202681,6.521024967148489,64.70588235294117,1610612742,109,114,2024-11-18T02:23:09Z,6450000,False,-74.0,9.0,1,left,MISS K. Irving 7' driving finger roll Layup,[202681],1610612742.0,DAL,driving finger roll,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,7.4,Missed,,,,,,,,,,,,,,,,,,
656,PT02M48.00S,2024-11-18T02:22:50.9Z,4,REGULAR,rebound,offensive,[],1629023,,,1610612742,109,114,2024-11-18T02:24:26Z,6460000,False,,,0,,P. Washington REBOUND (Off:6 Def:10),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,655.0,16.0,10.0,6.0,,,,,,,,,,,,,
657,PT02M46.00S,2024-11-18T02:22:52.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629023,11.514454664914586,62.254901960784316,1610612742,109,116,2024-11-18T02:24:51Z,6470000,False,-61.0,56.0,1,left,P. Washington 8' driving floating Jump Shot (25 PTS),[1629023],1610612742.0,DAL,driving floating,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Left,8.28,Made,25.0,,,,,,,,,,,,,,,,,
659,PT02M29.00S,2024-11-18T02:23:08.1Z,4,REGULAR,2pt,Jump Shot,[],1628983,75.64060446780552,65.19607843137256,1610612760,109,116,2024-11-18T02:25:04Z,6490000,False,76.0,176.0,1,right,MISS S. Gilgeous-Alexander 19' step back Shot,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Right Center,19.22,Missed,,,,,,,,,,,,,,,,,,
660,PT02M26.00S,2024-11-18T02:23:11.1Z,4,REGULAR,rebound,defensive,[],1630230,,,1610612742,109,116,2024-11-18T02:23:13Z,6500000,False,,,0,,N. Marshall REBOUND (Off:2 Def:2),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Mid-Range,16-24 Right Center,,,,659.0,4.0,2.0,2.0,,,,,,,,,,,,,
661,PT02M14.00S,2024-11-18T02:23:23.3Z,4,REGULAR,3pt,Jump Shot,[],202681,23.866622864651774,12.990196078431374,1610612742,109,119,2024-11-18T02:23:28Z,6510000,False,185.0,172.0,1,left,K. Irving 25' 3PT  (23 PTS) (P. Washington 2 AST),"[202681, 1629023]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,25.25,Made,23.0,,,,,P. Washington,1629023.0,2.0,,,,,,,,,,
663,PT02M01.00S,2024-11-18T02:23:39.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,94.3988173455979,58.33333333333333,1610612760,109,119,2024-11-18T02:26:03Z,6530000,False,42.0,0.0,1,right,MISS S. Gilgeous-Alexander driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,4.17,Missed,,,,,,,,,,,,,,,,,,
665,PT01M58.00S,2024-11-18T02:23:42.9Z,4,REGULAR,rebound,defensive,[],1629023,,,1610612742,109,119,2024-11-18T02:26:03Z,6550000,False,,,0,,P. Washington REBOUND (Off:6 Def:11),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,663.0,17.0,11.0,6.0,,,,,,,,,,,,,
666,PT01M46.00S,2024-11-18T02:23:57.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,109,119,2024-11-18T02:23:57Z,6560000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT01M34.00S,2024-11-18T02:25:51.6Z,4,REGULAR,2pt,Jump Shot,[],202681,2.9730617608409986,24.019607843137255,1610612742,109,119,2024-11-18T02:25:58Z,6570000,False,130.0,-25.0,1,left,MISS K. Irving 13' fadeaway Shot,[202681],1610612742.0,DAL,fadeaway,,,Irving,K. Irving,,,,,Mid-Range,8-16 Right,13.22,Missed,,,,,,,,,,,,,,,,,,
668,PT01M31.00S,2024-11-18T02:25:54.5Z,4,REGULAR,rebound,defensive,[],1629026,,,1610612760,109,119,2024-11-18T02:25:54Z,6580000,False,,,0,,K. Williams REBOUND (Off:0 Def:4),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Mid-Range,8-16 Right,,,,667.0,4.0,4.0,0.0,,,,,,,,,,,,,
669,PT01M16.00S,2024-11-18T02:26:10.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629026,93.11760840998686,48.28431372549019,1610612760,111,119,2024-11-18T02:26:14Z,6590000,False,-9.0,12.0,1,right,K. Williams Layup (4 PTS) (L. Dort 3 AST),"[1629026, 1629652]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,1.49,Made,4.0,,,,,L. Dort,1629652.0,3.0,,,,,,,,,,
671,PT01M00.00S,2024-11-18T02:26:31.9Z,4,REGULAR,turnover,bad pass,[],1629023,,,1610612742,111,119,2024-11-18T02:27:08Z,6610000,False,,,0,,P. Washington bad pass TURNOVER (1 TO),"[1629023, 1629026]",1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1.0,,,,,Williams,1629026.0
672,PT01M00.00S,2024-11-18T02:26:31.9Z,4,REGULAR,steal,,[],1629026,,,1610612760,111,119,2024-11-18T02:26:34Z,6620000,False,,,0,,K. Williams STEAL (2 STL),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
673,PT00M58.60S,2024-11-18T02:26:34.4Z,4,REGULAR,turnover,bad pass,[],1629026,,,1610612760,111,119,2024-11-18T02:27:11Z,6630000,False,,,0,,K. Williams bad pass TURNOVER (1 TO),"[1629026, 1630702]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,1.0,,,,,Hardy,1630702.0
674,PT00M58.60S,2024-11-18T02:26:34.4Z,4,REGULAR,steal,,[],1630702,,,1610612742,111,119,2024-11-18T02:26:36Z,6640000,False,,,0,,J. Hardy STEAL (1 STL),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
675,PT00M56.00S,2024-11-18T02:27:00.1Z,4,REGULAR,foul,personal,[],1631114,,,1610612742,111,119,2024-11-18T02:31:15Z,6650000,False,,,0,,J. Williams take personal FOUL (4 PF),"[1631114, 1641726]",1610612760.0,OKC,take,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,200834.0,,4.0,0.0,Lively II,1641726.0,,
