actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
250,PT05M14.00S,2025-01-17T01:20:21.2Z,2,REGULAR,substitution,in,[],1627747,,,1610612739,57,33,2025-01-17T01:22:56Z,2490000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M01.00S,2025-01-17T01:23:20.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631119,,,1610612739,57,33,2025-01-17T01:25:24Z,2500000,False,,,0,,J. Williams flagrant-type-1 personal FOUL (1 PF) (Garland 2 FT),"[1631119, 1629636]",1610612760.0,OKC,flagrant-type-1,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,1627524.0,1.0,0.0,Garland,1629636.0,,,,,,,,,,,,,,,
254,PT05M01.00S,2025-01-17T01:25:43.2Z,2,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,57,34,2025-01-17T01:26:03Z,2530000,False,,,0,,D. Garland flagrant Free Throw 1 of 2 (5 PTS),[1629636],1610612739.0,CLE,flagrant,,,Garland,D. Garland,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,
255,PT05M01.00S,2025-01-17T01:25:43.2Z,2,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,57,35,2025-01-17T01:26:03Z,2540000,False,,,0,,D. Garland flagrant Free Throw 2 of 2 (6 PTS),[1629636],1610612739.0,CLE,flagrant,,,Garland,D. Garland,,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,
256,PT04M51.00S,2025-01-17T01:26:19.6Z,2,REGULAR,3pt,Jump Shot,[],1629636,33.98488830486202,41.911764705882355,1610612739,57,38,2025-01-17T01:26:25Z,2550000,False,40.0,267.0,1,left,D. Garland 27' 3PT pullup (9 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,,,,,,27.0,Made,9.0,,,,,,,,,,,,
257,PT04M35.00S,2025-01-17T01:26:34.9Z,2,REGULAR,3pt,Jump Shot,[],1628983,73.27529566360053,16.666666666666664,1610612760,57,38,2025-01-17T01:26:40Z,2560000,False,-167.0,199.0,1,right,MISS S. Gilgeous-Alexander 25' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,,,,,,25.94,Missed,,,,,,,,,,,,,
258,PT04M32.00S,2025-01-17T01:26:37.9Z,2,REGULAR,rebound,defensive,[],1630171,,,1610612739,57,38,2025-01-17T01:26:40Z,2570000,False,,,0,,I. Okoro REBOUND (Off:0 Def:2),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,257.0,2.0,2.0,0.0,,,,
259,PT04M28.00S,2025-01-17T01:26:42.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629731,26.62614980289093,19.607843137254903,1610612739,57,41,2025-01-17T01:27:01Z,2580000,False,152.0,198.0,1,left,D. Wade 24' 3PT running (3 PTS) (D. Garland 5 AST),"[1629731, 1629636]",1610612739.0,CLE,running,,,Wade,D. Wade,,,,,Above the Break 3,24+ Right Center,,,,,,24.95,Made,3.0,D. Garland,1629636.0,5.0,,,,,,,,,
261,PT04M27.00S,2025-01-17T01:26:47.7Z,2,REGULAR,timeout,full,['team'],0,,,1610612760,57,41,2025-01-17T01:26:47Z,2600000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT04M15.00S,2025-01-17T01:28:26.8Z,2,REGULAR,2pt,Jump Shot,[],1628983,79.58278580814718,56.61764705882353,1610612760,59,41,2025-01-17T01:28:34Z,2610000,False,33.0,139.0,1,right,S. Gilgeous-Alexander 14' pullup Jump Shot (17 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Center,,,,,,14.33,Made,17.0,,,,,,,,,,,,
263,PT04M15.00S,2025-01-17T01:28:29.8Z,2,REGULAR,foul,personal,['1freethrow'],1629660,,,1610612760,59,41,2025-01-17T01:28:42Z,2620000,False,,,0,,T. Jerome shooting personal FOUL (1 PF) (Gilgeous-Alexander 1 FT),"[1629660, 1628983]",1610612739.0,CLE,shooting,,,Jerome,T. Jerome,,,,,Mid-Range,8-16 Center,202037.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,
265,PT04M15.00S,2025-01-17T01:28:50.0Z,2,REGULAR,freethrow,1 of 1,[],1628983,,,1610612760,60,41,2025-01-17T01:28:50Z,2640000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 1 (18 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,Made,18.0,,,,,,,,,,,,
266,PT04M06.00S,2025-01-17T01:29:00.8Z,2,REGULAR,3pt,Jump Shot,[],1629636,33.196452036793694,51.9607843137255,1610612739,60,41,2025-01-17T01:29:05Z,2650000,False,-10.0,260.0,1,left,MISS D. Garland 25' pullup 3PT,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,,,,,,25.97,Missed,,,,,,,,,,,,,
267,PT04M02.00S,2025-01-17T01:29:04.8Z,2,REGULAR,rebound,defensive,[],1630198,,,1610612760,60,41,2025-01-17T01:29:05Z,2660000,False,,,0,,I. Joe REBOUND (Off:0 Def:2),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,266.0,2.0,2.0,0.0,,,,
268,PT03M56.00S,2025-01-17T01:29:10.0Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1628983,95.48291721419186,69.6078431372549,1610612760,62,41,2025-01-17T01:29:43Z,2670000,False,98.0,-10.0,1,right,S. Gilgeous-Alexander 9' running pullup Jump Shot (20 PTS),[1628983],1610612760.0,OKC,running pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Right,,,,,,9.85,Made,20.0,,,,,,,,,,,,
269,PT03M42.00S,2025-01-17T01:29:26.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628983,,,1610612739,62,41,2025-01-17T01:29:41Z,2680000,False,,,0,,S. Gilgeous-Alexander shooting personal FOUL (1 PF) (Okoro 2 FT),"[1628983, 1630171]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,202037.0,1.0,0.0,Okoro,1630171.0,,,,,,,,,,,,,,,
271,PT03M42.00S,2025-01-17T01:29:54.2Z,2,REGULAR,freethrow,1 of 2,[],1630171,,,1610612739,62,42,2025-01-17T01:29:54Z,2700000,False,,,0,,I. Okoro Free Throw 1 of 2 (6 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,
272,PT03M42.00S,2025-01-17T01:29:54.9Z,2,REGULAR,substitution,out,[],1631119,,,1610612739,62,42,2025-01-17T01:30:07Z,2710000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M42.00S,2025-01-17T01:29:54.9Z,2,REGULAR,substitution,out,[],1629660,,,1610612739,62,42,2025-01-17T01:30:07Z,2720000,False,,,0,,SUB out: T. Jerome,[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M42.00S,2025-01-17T01:29:54.9Z,2,REGULAR,substitution,in,[],1631114,,,1610612739,62,42,2025-01-17T01:30:07Z,2730000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M42.00S,2025-01-17T01:29:54.9Z,2,REGULAR,substitution,in,[],1628378,,,1610612739,62,42,2025-01-17T01:30:07Z,2740000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M42.00S,2025-01-17T01:30:17.8Z,2,REGULAR,freethrow,2 of 2,[],1630171,,,1610612739,62,43,2025-01-17T01:30:17Z,2750000,False,,,0,,I. Okoro Free Throw 2 of 2 (7 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,
277,PT03M28.00S,2025-01-17T01:30:32.9Z,2,REGULAR,2pt,Jump Shot,[],1628983,76.95466491458606,80.3921568627451,1610612760,64,43,2025-01-17T01:30:36Z,2760000,False,152.0,164.0,1,right,S. Gilgeous-Alexander 22' step back Jump Shot (22 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Right Center,,,,,,22.37,Made,22.0,,,,,,,,,,,,
278,PT03M04.00S,2025-01-17T01:30:56.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,10.33180026281209,53.18627450980392,1610612739,64,45,2025-01-17T01:31:01Z,2770000,False,-16.0,45.0,1,left,D. Garland driving floating Jump Shot (11 PTS),[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.73,Made,11.0,,,,,,,,,,,,
280,PT02M50.00S,2025-01-17T01:31:11.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,93.64323258869908,52.20588235294118,1610612760,66,45,2025-01-17T01:31:14Z,2790000,False,11.0,7.0,1,right,S. Gilgeous-Alexander driving finger roll Layup (24 PTS),[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,1.32,Made,24.0,,,,,,,,,,,,
281,PT02M37.00S,2025-01-17T01:31:23.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,12.697109067017081,39.705882352941174,1610612739,66,47,2025-01-17T01:32:09Z,2800000,False,51.0,67.0,1,left,D. Garland 8' driving floating Jump Shot (13 PTS) (D. Mitchell 2 AST),"[1629636, 1628378]",1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Right,,,,,,8.44,Made,13.0,D. Mitchell,1628378.0,2.0,,,,,,,,,
282,PT02M26.00S,2025-01-17T01:31:34.0Z,2,REGULAR,2pt,Jump Shot,[],1631114,79.31997371879106,52.20588235294118,1610612760,68,47,2025-01-17T01:31:37Z,2810000,False,11.0,142.0,1,right,J. Williams 14' pullup Jump Shot (7 PTS),[1631114],1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,Mid-Range,8-16 Center,,,,,,14.23,Made,7.0,,,,,,,,,,,,
283,PT02M17.00S,2025-01-17T01:31:43.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,5.469776609724048,52.94117647058824,1610612739,68,47,2025-01-17T01:31:47Z,2820000,False,-15.0,-1.0,1,left,MISS D. Mitchell driving Layup,[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,1.47,Missed,,,,,,,,,,,,,
284,PT02M15.00S,2025-01-17T01:31:45.4Z,2,REGULAR,rebound,defensive,[],1628983,,,1610612760,68,47,2025-01-17T01:31:47Z,2830000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,283.0,1.0,1.0,0.0,,,,
285,PT02M05.00S,2025-01-17T01:31:55.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,93.38042049934296,53.92156862745098,1610612760,68,47,2025-01-17T01:33:11Z,2840000,False,20.0,10.0,1,right,MISS A. Wiggins driving reverse Layup,[1630598],1610612760.0,OKC,driving reverse,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,2.19,Missed,,,,,,,,,,,,,
286,PT02M03.00S,2025-01-17T01:31:57.4Z,2,REGULAR,rebound,defensive,[],1629731,,,1610612739,68,47,2025-01-17T01:32:01Z,2850000,False,,,0,,D. Wade REBOUND (Off:1 Def:3),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,285.0,4.0,3.0,1.0,,,,
287,PT01M51.00S,2025-01-17T01:32:09.1Z,2,REGULAR,turnover,lost ball,[],1627747,,,1610612739,68,47,2025-01-17T01:32:14Z,2860000,False,,,0,,C. LeVert lost ball TURNOVER (2 TO),"[1627747, 1628983]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,2.0,,,,,Gilgeous-Alexander,1628983.0,,
288,PT01M51.00S,2025-01-17T01:32:09.1Z,2,REGULAR,steal,,[],1628983,,,1610612760,68,47,2025-01-17T01:32:10Z,2870000,False,,,0,,S. Gilgeous-Alexander STEAL (2 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
289,PT01M48.00S,2025-01-17T01:32:13.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641717,93.77463863337714,51.470588235294116,1610612760,70,47,2025-01-17T01:32:17Z,2880000,False,7.0,6.0,1,right,C. Wallace running Layup (2 PTS) (J. Williams 3 AST),"[1641717, 1631114]",1610612760.0,OKC,running,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,,,,,,0.95,Made,2.0,J. Williams,1631114.0,3.0,,,,,,,,,
291,PT01M34.00S,2025-01-17T01:32:26.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,7.835085413929041,43.627450980392155,1610612739,70,49,2025-01-17T01:32:33Z,2900000,False,32.0,21.0,1,left,D. Garland driving Layup (15 PTS),[1629636],1610612739.0,CLE,driving,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,,,,,,3.82,Made,15.0,,,,,,,,,,,,
292,PT01M18.00S,2025-01-17T01:32:44.0Z,2,REGULAR,foul,personal,['2freethrow'],1630171,,,1610612760,70,49,2025-01-17T01:32:57Z,2910000,False,,,0,,I. Okoro shooting personal FOUL (3 PF) (Gilgeous-Alexander 2 FT),"[1630171, 1628983]",1610612739.0,CLE,shooting,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,204059.0,3.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,
294,PT01M18.00S,2025-01-17T01:33:12.5Z,2,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,71,49,2025-01-17T01:33:12Z,2930000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (25 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,Made,25.0,,,,,,,,,,,,
295,PT01M18.00S,2025-01-17T01:33:13.1Z,2,REGULAR,substitution,out,[],1630198,,,1610612760,71,49,2025-01-17T01:33:23Z,2940000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT01M18.00S,2025-01-17T01:33:13.1Z,2,REGULAR,substitution,out,[],1629731,,,1610612760,71,49,2025-01-17T01:33:23Z,2950000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT01M18.00S,2025-01-17T01:33:13.1Z,2,REGULAR,substitution,out,[],1630171,,,1610612760,71,49,2025-01-17T01:33:23Z,2960000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT01M18.00S,2025-01-17T01:33:13.1Z,2,REGULAR,substitution,in,[],1627936,,,1610612760,71,49,2025-01-17T01:33:23Z,2970000,False,,,0,,SUB in: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT01M18.00S,2025-01-17T01:33:13.1Z,2,REGULAR,substitution,in,[],1630596,,,1610612760,71,49,2025-01-17T01:33:23Z,2980000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT01M18.00S,2025-01-17T01:33:13.1Z,2,REGULAR,substitution,in,[],1629622,,,1610612760,71,49,2025-01-17T01:33:23Z,2990000,False,,,0,,SUB in: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT01M18.00S,2025-01-17T01:33:35.2Z,2,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,72,49,2025-01-17T01:33:35Z,3000000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (26 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,Made,26.0,,,,,,,,,,,,
302,PT01M03.00S,2025-01-17T01:33:53.1Z,2,REGULAR,3pt,Jump Shot,[],1628378,2.3160315374507228,96.32352941176471,1610612739,72,49,2025-01-17T01:34:03Z,3010000,False,-232.0,-31.0,1,left,MISS D. Mitchell 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Left Corner 3,24+ Left,,,,,,23.36,Missed,,,,,,,,,,,,,
303,PT01M00.00S,2025-01-17T01:33:56.1Z,2,REGULAR,rebound,defensive,[],1627936,,,1610612760,72,49,2025-01-17T01:34:03Z,3020000,False,,,0,,A. Caruso REBOUND (Off:0 Def:1),[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,302.0,1.0,1.0,0.0,,,,
304,PT00M51.00S,2025-01-17T01:34:05.0Z,2,REGULAR,3pt,Jump Shot,[],1631114,67.49342969776609,37.254901960784316,1610612760,75,49,2025-01-17T01:34:09Z,3030000,False,-64.0,253.0,1,right,J. Williams 26' 3PT step back (10 PTS),[1631114],1610612760.0,OKC,step back,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,,,,,,26.1,Made,10.0,,,,,,,,,,,,
315,PT00M30.00S,2025-01-17T01:34:53.4Z,2,REGULAR,turnover,out-of-bounds,[],1629622,,,1610612739,75,49,2025-01-17T01:38:58Z,3045000,False,,,0,,M. Strus step out-of-bounds TURNOVER (3 TO),[1629622],1610612739.0,CLE,step,,,Strus,M. Strus,,,,,Right Corner 3,24+ Right,204059.0,,,,,,,,,,,3.0,,,,,,,,
308,PT00M18.00S,2025-01-17T01:34:56.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628983,93.64323258869908,45.34313725490196,1610612760,75,49,2025-01-17T01:40:11Z,3060000,False,-23.0,7.0,1,right,MISS S. Gilgeous-Alexander driving finger roll Layup,[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,2.44,Missed,,,,,,,,,,,,,
309,PT00M16.50S,2025-01-17T01:34:58.0Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612739,75,49,2025-01-17T01:40:11Z,3070000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,308.0,2.0,2.0,0.0,,,,
310,PT00M02.10S,2025-01-17T01:35:01.4Z,2,REGULAR,3pt,Jump Shot,[],1628378,25.312089356110377,84.06862745098039,1610612739,75,49,2025-01-17T01:35:06Z,3080000,False,-170.0,185.0,1,left,MISS D. Mitchell 25' step back 3PT,[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,25.17,Missed,,,,,,,,,,,,,
311,PT00M02.10S,2025-01-17T01:35:01.4Z,2,REGULAR,rebound,offensive,[],1630596,,,1610612739,75,49,2025-01-17T01:35:06Z,3090000,False,,,0,,E. Mobley REBOUND (Off:1 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,310.0,3.0,2.0,1.0,,,,
312,PT00M00.00S,2025-01-17T01:35:17.6Z,2,REGULAR,period,end,[],0,,,1610612739,75,49,2025-01-17T01:35:17Z,3100000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2025-01-17T01:39:29.4Z,3,REGULAR,substitution,out,['startperiod'],1630598,,,1610612739,75,49,2025-01-17T01:52:20Z,3110000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2025-01-17T01:39:29.4Z,3,REGULAR,substitution,out,['startperiod'],1627936,,,1610612739,75,49,2025-01-17T01:52:20Z,3120000,False,,,0,,SUB out: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2025-01-17T01:39:29.4Z,3,REGULAR,substitution,out,['startperiod'],1627747,,,1610612739,75,49,2025-01-17T01:52:20Z,3130000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2025-01-17T01:39:29.4Z,3,REGULAR,substitution,out,['startperiod'],1629622,,,1610612739,75,49,2025-01-17T01:52:20Z,3140000,False,,,0,,SUB out: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2025-01-17T01:39:29.4Z,3,REGULAR,substitution,in,['startperiod'],1631119,,,1610612739,75,49,2025-01-17T01:52:20Z,3150000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2025-01-17T01:39:29.4Z,3,REGULAR,substitution,in,['startperiod'],1629652,,,1610612739,75,49,2025-01-17T01:52:20Z,3160000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2025-01-17T01:39:29.4Z,3,REGULAR,substitution,in,['startperiod'],1629731,,,1610612739,75,49,2025-01-17T01:52:20Z,3170000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2025-01-17T01:39:29.4Z,3,REGULAR,substitution,in,['startperiod'],1628386,,,1610612739,75,49,2025-01-17T01:52:20Z,3180000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2025-01-17T01:52:45.9Z,3,REGULAR,period,start,[],0,,,1610612760,75,49,2025-01-17T01:52:45Z,3190000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT11M47.00S,2025-01-17T01:52:58.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,7.835085413929041,62.5,1610612760,75,49,2025-01-17T01:53:59Z,3200000,False,-62.0,21.0,1,left,MISS J. Williams 6' driving Layup,[1631114],1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.6,Missed,,,,,,,,,,,,,
326,PT11M44.00S,2025-01-17T01:53:01.7Z,3,REGULAR,rebound,offensive,[],1631119,,,1610612760,75,49,2025-01-17T01:53:20Z,3210000,False,,,0,,J. Williams REBOUND (Off:1 Def:1),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,325.0,2.0,1.0,1.0,,,,
327,PT11M43.00S,2025-01-17T01:53:02.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629652,31.750985545335087,42.8921568627451,1610612760,78,49,2025-01-17T01:53:07Z,3220000,False,36.0,246.0,1,left,L. Dort 24' 3PT  (16 PTS) (J. Williams 1 AST),"[1629652, 1631119]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Center,,,,,,24.85,Made,16.0,J. Williams,1631119.0,1.0,,,,,,,,,
330,PT11M21.00S,2025-01-17T01:53:24.4Z,3,REGULAR,2pt,Jump Shot,[],1628378,76.16622864651774,48.529411764705884,1610612739,78,51,2025-01-17T01:53:30Z,3240000,False,-7.0,172.0,1,right,D. Mitchell 17' turnaround Jump Shot (7 PTS),[1628378],1610612739.0,CLE,turnaround,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Center,,,,,,17.17,Made,7.0,,,,,,,,,,,,
331,PT11M08.00S,2025-01-17T01:53:37.0Z,3,REGULAR,3pt,Jump Shot,[],1631119,25.706307490144546,83.57843137254902,1610612760,78,51,2025-01-17T01:53:40Z,3250000,False,-168.0,189.0,1,left,MISS J. Williams 25' 3PT,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,25.29,Missed,,,,,,,,,,,,,
332,PT11M06.00S,2025-01-17T01:53:39.0Z,3,REGULAR,rebound,defensive,[],1629636,,,1610612739,78,51,2025-01-17T01:53:40Z,3260000,False,,,0,,D. Garland REBOUND (Off:1 Def:1),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,331.0,2.0,1.0,1.0,,,,
333,PT10M59.00S,2025-01-17T01:53:45.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,92.72339027595268,59.80392156862745,1610612739,78,51,2025-01-17T01:53:51Z,3270000,False,49.0,16.0,1,right,MISS D. Mitchell driving Layup - blocked,"[1628378, 1629652]",1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.15,Missed,,,,,,,,,,,,Dort,1629652.0
334,PT10M59.00S,2025-01-17T01:53:45.8Z,3,REGULAR,block,,[],1629652,,,1610612739,78,51,2025-01-17T01:53:48Z,3280000,False,,,0,,L. Dort BLOCK (1 BLK),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
