actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
616,PT06M42.00S,2025-04-01T02:02:16.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629026,9.06701708278581,37.967218137254896,1610612760,123,96,2025-04-01T02:03:16Z,6040000,False,60.0,33.0,1,left,MISS K. Williams 6' driving Layup - blocked,"[1629026, 1630188]",1610612760.0,OKC,driving,,,Williams,K. Williams,,,,,In The Paint (Non-RA),0-8 Center,6.85,Missed,Smith,1630188.0,,,,,,,,,,,,,,,,
617,PT06M42.00S,2025-04-01T02:02:16.4Z,4,REGULAR,block,,[],1630188,,,1610612760,123,96,2025-04-01T02:02:18Z,6050000,False,,,0,,J. Smith BLOCK (1 BLK),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
618,PT06M40.00S,2025-04-01T02:02:18.4Z,4,REGULAR,rebound,defensive,[],1631207,,,1610612741,123,96,2025-04-01T02:03:16Z,6060000,False,,,0,,D. Terry REBOUND (Off:0 Def:3),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,In The Paint (Non-RA),0-8 Center,,,,,616.0,3.0,3.0,0.0,,,,,,,,,,,,
619,PT06M37.00S,2025-04-01T02:02:21.5Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1641763,89.88173455978975,57.75888480392157,1610612741,123,96,2025-04-01T02:03:37Z,6070000,False,39.0,43.0,1,right,MISS J. Phillips running DUNK - blocked,"[1641763, 1642382]",1610612741.0,CHI,running,,,Phillips,J. Phillips,,,,,In The Paint (Non-RA),0-8 Center,5.76,Missed,Carlson,1642382.0,,,,,,,,,,,,,,,,
620,PT06M37.00S,2025-04-01T02:02:21.5Z,4,REGULAR,block,,[],1642382,,,1610612741,123,96,2025-04-01T02:02:23Z,6080000,False,,,0,,B. Carlson BLOCK (1 BLK),[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
621,PT06M35.00S,2025-04-01T02:02:23.5Z,4,REGULAR,rebound,defensive,[],1641794,,,1610612760,123,96,2025-04-01T02:03:37Z,6090000,False,,,0,,D. Jones REBOUND (Off:1 Def:1),[1641794],1610612760.0,OKC,,,,Jones,D. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,619.0,2.0,1.0,1.0,,,,,,,,,,,,
622,PT06M31.00S,2025-04-01T02:02:30.1Z,4,REGULAR,turnover,out-of-bounds,[],1641794,,,1610612760,123,96,2025-04-01T02:04:00Z,6100000,False,,,0,,D. Jones bad pass out-of-bounds TURNOVER (1 TO),[1641794],1610612760.0,OKC,bad pass,,,Jones,D. Jones,,,,,Mid-Range,8-16 Right,,,,,,,,,1627529.0,,,,,,1.0,,,,,
623,PT06M31.00S,2025-04-01T02:02:34.7Z,4,REGULAR,substitution,out,[],1627936,,,1610612741,123,96,2025-04-01T02:02:38Z,6110000,False,,,0,,SUB out: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT06M31.00S,2025-04-01T02:02:34.7Z,4,REGULAR,substitution,in,[],1641717,,,1610612741,123,96,2025-04-01T02:02:38Z,6120000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT06M21.00S,2025-04-01T02:02:52.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629659,87.91064388961892,43.631280637254896,1610612741,123,98,2025-04-01T02:04:29Z,6130000,False,-32.0,61.0,1,right,T. Horton-Tucker 6' driving Layup (8 PTS),[1629659],1610612741.0,CHI,driving,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,6.89,Made,,,,,,,,,,,,8.0,,,,,,
626,PT06M21.00S,2025-04-01T02:02:57.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,123,98,2025-04-01T02:02:57Z,6140000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT06M21.00S,2025-04-01T02:04:50.1Z,4,REGULAR,substitution,out,[],1631207,,,1610612760,123,98,2025-04-01T02:05:29Z,6150000,False,,,0,,SUB out: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT06M21.00S,2025-04-01T02:04:50.1Z,4,REGULAR,substitution,in,[],1630172,,,1610612760,123,98,2025-04-01T02:05:29Z,6160000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT06M03.00S,2025-04-01T02:06:02.0Z,4,REGULAR,3pt,Jump Shot,[],1630198,33.38124178712221,30.859375,1610612760,126,98,2025-04-01T02:06:18Z,6170000,False,96.0,261.0,1,left,I. Joe 27' 3PT  (25 PTS) (K. Williams 2 AST),"[1630198, 1629026]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,27.83,Made,,,,,,,,,,,,25.0,,,,K. Williams,1629026.0,2.0
631,PT05M52.00S,2025-04-01T02:06:14.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,92.3784494086728,52.57352941176471,1610612741,126,100,2025-04-01T02:06:34Z,6190000,False,13.0,19.0,1,right,T. Horton-Tucker driving Layup (10 PTS),[1629659],1610612741.0,CHI,driving,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,2.3,Made,,,,,,,,,,,,10.0,,,,,,
632,PT05M40.00S,2025-04-01T02:06:26.0Z,4,REGULAR,3pt,Jump Shot,[],1630198,19.84231274638634,93.84957107843137,1610612760,129,100,2025-04-01T02:06:43Z,6200000,False,-219.0,134.0,1,left,I. Joe 25' 3PT  (28 PTS) (B. Carlson 1 AST),"[1630198, 1642382]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,25.69,Made,,,,,,,,,,,,28.0,,,,B. Carlson,1642382.0,1.0
634,PT05M26.00S,2025-04-01T02:06:39.7Z,4,REGULAR,3pt,Jump Shot,[],1629659,69.83204664914587,78.65349264705883,1610612741,129,103,2025-04-01T02:07:51Z,6220000,False,143.0,231.0,1,right,T. Horton-Tucker 27' 3PT  (13 PTS) (J. Carter 2 AST),"[1629659, 1628975]",1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Right Center,27.19,Made,,,,,,,,,,,,13.0,,,,J. Carter,1628975.0,2.0
636,PT05M16.00S,2025-04-01T02:06:52.5Z,4,REGULAR,foul,personal,['2freethrow'],1641763,,,1610612760,129,103,2025-04-01T02:07:29Z,6240000,False,,,0,,J. Phillips shooting personal FOUL (1 PF) (Wallace 2 FT),"[1641763, 1641717]",1610612741.0,CHI,shooting,,,Phillips,J. Phillips,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1155.0,1.0,0.0,Wallace,1641717.0,,,,,,,
638,PT05M16.00S,2025-04-01T02:07:17.9Z,4,REGULAR,freethrow,1 of 2,[],1641717,,,1610612760,130,103,2025-04-01T02:07:17Z,6260000,False,,,0,,C. Wallace Free Throw 1 of 2 (9 PTS),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,Made,,,,,,,,,,,,9.0,,,,,,
639,PT05M16.00S,2025-04-01T02:07:28.5Z,4,REGULAR,freethrow,2 of 2,[],1641717,,,1610612760,131,103,2025-04-01T02:07:28Z,6270000,False,,,0,,C. Wallace Free Throw 2 of 2 (10 PTS),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,Made,,,,,,,,,,,,10.0,,,,,,
640,PT05M04.00S,2025-04-01T02:07:43.4Z,4,REGULAR,3pt,Jump Shot,[],1628975,89.75032851511169,3.4083946078431353,1610612741,131,103,2025-04-01T02:08:08Z,6280000,False,-233.0,44.0,1,right,MISS J. Carter pullup 3PT,[1628975],1610612741.0,CHI,pullup,,,Carter,J. Carter,,,,,Left Corner 3,24+ Left,23.71,Missed,,,,,,,,,,,,,,,,,,
641,PT05M02.00S,2025-04-01T02:07:45.4Z,4,REGULAR,rebound,defensive,[],1641794,,,1610612760,131,103,2025-04-01T02:08:08Z,6290000,False,,,0,,D. Jones REBOUND (Off:1 Def:2),[1641794],1610612760.0,OKC,,,,Jones,D. Jones,,,,,Left Corner 3,24+ Left,,,,,640.0,3.0,2.0,1.0,,,,,,,,,,,,
642,PT04M55.00S,2025-04-01T02:07:50.3Z,4,REGULAR,foul,personal,['3freethrow'],1629659,,,1610612760,131,103,2025-04-01T02:08:20Z,6300000,False,,,0,,T. Horton-Tucker shooting personal FOUL (1 PF) (Joe 3 FT),"[1629659, 1630198]",1610612741.0,CHI,shooting,,,Horton-Tucker,T. Horton-Tucker,,,,,Left Corner 3,24+ Left,,,,,,,,,204059.0,1.0,0.0,Joe,1630198.0,,,,,,,
645,PT04M55.00S,2025-04-01T02:09:10.9Z,4,REGULAR,freethrow,1 of 3,[],1630198,,,1610612760,132,103,2025-04-01T02:09:10Z,6330000,False,,,0,,I. Joe Free Throw 1 of 3 (29 PTS),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,Made,,,,,,,,,,,,29.0,,,,,,
646,PT04M55.00S,2025-04-01T02:09:25.3Z,4,REGULAR,freethrow,2 of 3,[],1630198,,,1610612760,133,103,2025-04-01T02:09:25Z,6340000,False,,,0,,I. Joe Free Throw 2 of 3 (30 PTS),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,Made,,,,,,,,,,,,30.0,,,,,,
647,PT04M55.00S,2025-04-01T02:09:39.8Z,4,REGULAR,freethrow,3 of 3,[],1630198,,,1610612760,134,103,2025-04-01T02:09:39Z,6350000,False,,,0,,I. Joe Free Throw 3 of 3 (31 PTS),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,Made,,,,,,,,,,,,31.0,,,,,,
648,PT04M33.00S,2025-04-01T02:10:06.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,89.09329829172142,48.05070465686274,1610612741,134,103,2025-04-01T02:10:41Z,6360000,False,-10.0,50.0,1,right,MISS T. Horton-Tucker driving Layup - blocked,"[1629659, 1642382]",1610612741.0,CHI,driving,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,5.09,Missed,Carlson,1642382.0,,,,,,,,,,,,,,,,
649,PT04M33.00S,2025-04-01T02:10:06.0Z,4,REGULAR,block,,[],1642382,,,1610612741,134,103,2025-04-01T02:10:08Z,6370000,False,,,0,,B. Carlson BLOCK (2 BLK),[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
650,PT04M31.00S,2025-04-01T02:10:08.0Z,4,REGULAR,rebound,defensive,[],1642382,,,1610612760,134,103,2025-04-01T02:10:41Z,6380000,False,,,0,,B. Carlson REBOUND (Off:0 Def:1),[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,In The Paint (Non-RA),0-8 Center,,,,,648.0,1.0,1.0,0.0,,,,,,,,,,,,
651,PT04M15.00S,2025-04-01T02:10:23.5Z,4,REGULAR,3pt,Jump Shot,[],1642382,7.227332457293031,95.56525735294117,1610612760,134,103,2025-04-01T02:10:59Z,6390000,False,-228.0,15.0,1,left,MISS B. Carlson 3PT,[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,Left Corner 3,24+ Left,22.83,Missed,,,,,,,,,,,,,,,,,,
652,PT04M12.00S,2025-04-01T02:10:26.5Z,4,REGULAR,rebound,defensive,[],1630172,,,1610612741,134,103,2025-04-01T02:10:59Z,6400000,False,,,0,,P. Williams REBOUND (Off:0 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Left Corner 3,24+ Left,,,,,651.0,1.0,1.0,0.0,,,,,,,,,,,,
653,PT04M04.00S,2025-04-01T02:10:34.6Z,4,REGULAR,3pt,Jump Shot,[],1630188,74.4250985545335,88.48039215686275,1610612741,134,103,2025-04-01T02:11:14Z,6410000,False,192.0,188.0,1,right,MISS J. Smith 26' 3PT,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,26.89,Missed,,,,,,,,,,,,,,,,,,
654,PT04M02.00S,2025-04-01T02:10:36.6Z,4,REGULAR,rebound,defensive,[],1629026,,,1610612760,134,103,2025-04-01T02:11:14Z,6420000,False,,,0,,K. Williams REBOUND (Off:0 Def:5),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Right Center,,,,,653.0,5.0,5.0,0.0,,,,,,,,,,,,
655,PT03M51.00S,2025-04-01T02:10:46.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641794,6.044678055190531,46.729473039215684,1610612760,136,103,2025-04-01T02:11:27Z,6430000,False,16.0,4.0,1,left,D. Jones cutting Layup (2 PTS) (C. Wallace 7 AST),"[1641794, 1641717]",1610612760.0,OKC,cutting,,,Jones,D. Jones,,,,,Restricted Area,0-8 Center,1.7,Made,,,,,,,,,,,,2.0,,,,C. Wallace,1641717.0,7.0
657,PT03M39.00S,2025-04-01T02:11:00.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630188,90.67017082785809,47.30775122549019,1610612741,136,105,2025-04-01T02:11:53Z,6450000,False,-13.0,35.0,1,right,J. Smith driving Layup (7 PTS) (T. Horton-Tucker 2 AST),"[1630188, 1629659]",1610612741.0,CHI,driving,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,3.77,Made,,,,,,,,,,,,7.0,,,,T. Horton-Tucker,1629659.0,2.0
659,PT03M39.00S,2025-04-01T02:11:02.4Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642382,,,1610612741,136,105,2025-04-01T02:12:03Z,6470000,False,,,0,,B. Carlson shooting personal FOUL (2 PF) (Smith 1 FT),"[1642382, 1630188]",1610612760.0,OKC,shooting,,,Carlson,B. Carlson,,,,,Restricted Area,0-8 Center,,,,,,,,,1155.0,2.0,0.0,Smith,1630188.0,,,,,,,
661,PT03M39.00S,2025-04-01T02:11:28.3Z,4,REGULAR,freethrow,1 of 1,[],1630188,,,1610612741,136,106,2025-04-01T02:11:28Z,6490000,False,,,0,,J. Smith Free Throw 1 of 1 (8 PTS),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,Made,,,,,,,,,,,,8.0,,,,,,
662,PT03M30.00S,2025-04-01T02:11:42.6Z,4,REGULAR,foul,personal,['2freethrow'],1630188,,,1610612760,136,106,2025-04-01T02:12:21Z,6500000,False,,,0,,J. Smith shooting personal FOUL (1 PF) (Jones 2 FT),"[1630188, 1641794]",1610612741.0,CHI,shooting,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1155.0,1.0,0.0,Jones,1641794.0,,,,,,,
664,PT03M30.00S,2025-04-01T02:12:13.6Z,4,REGULAR,freethrow,1 of 2,[],1641794,,,1610612760,137,106,2025-04-01T02:12:28Z,6520000,False,,,0,,D. Jones Free Throw 1 of 2 (3 PTS),[1641794],1610612760.0,OKC,,,,Jones,D. Jones,,,,,,,,Made,,,,,,,,,,,,3.0,,,,,,
665,PT03M30.00S,2025-04-01T02:12:13.6Z,4,REGULAR,freethrow,2 of 2,[],1641794,,,1610612760,137,106,2025-04-01T02:12:28Z,6530000,False,,,0,,MISS D. Jones Free Throw 2 of 2,[1641794],1610612760.0,OKC,,,,Jones,D. Jones,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
666,PT03M29.00S,2025-04-01T02:12:14.6Z,4,REGULAR,rebound,defensive,[],1630188,,,1610612741,137,106,2025-04-01T02:12:28Z,6540000,False,,,0,,J. Smith REBOUND (Off:0 Def:3),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,665.0,3.0,3.0,0.0,,,,,,,,,,,,
667,PT03M22.00S,2025-04-01T02:12:35.5Z,4,REGULAR,3pt,Jump Shot,[],1630188,68.14635348226018,70.10186887254902,1610612741,137,106,2025-04-01T02:12:58Z,6550000,False,101.0,247.0,1,right,MISS J. Smith 26' 3PT,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,26.66,Missed,,,,,,,,,,,,,,,,,,
668,PT03M19.00S,2025-04-01T02:12:38.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612760,137,106,2025-04-01T02:12:48Z,6560000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,667.0,,,,,,,,,,,,,,,
670,PT03M03.00S,2025-04-01T02:13:03.8Z,4,REGULAR,turnover,bad pass,[],1629026,,,1610612760,137,106,2025-04-01T02:13:25Z,6580000,False,,,0,,K. Williams bad pass TURNOVER (2 TO),"[1629026, 1629659]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,2.0,Horton-Tucker,1629659.0,,,
671,PT03M03.00S,2025-04-01T02:13:03.8Z,4,REGULAR,steal,,[],1629659,,,1610612741,137,106,2025-04-01T02:13:05Z,6590000,False,,,0,,T. Horton-Tucker STEAL (1 STL),[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
672,PT02M58.00S,2025-04-01T02:13:07.9Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629659,88.30486202365309,52.837775735294116,1610612741,137,108,2025-04-01T02:13:31Z,6600000,False,14.0,57.0,1,right,T. Horton-Tucker running DUNK (15 PTS),[1629659],1610612741.0,CHI,running,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,5.91,Made,,,,,,,,,,,,15.0,,,,,,
673,PT02M47.00S,2025-04-01T02:13:19.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641794,6.307490144546648,44.95251225490197,1610612760,139,108,2025-04-01T02:13:41Z,6610000,False,25.0,7.0,1,left,D. Jones cutting Layup (5 PTS) (C. Wallace 8 AST),"[1641794, 1641717]",1610612760.0,OKC,cutting,,,Jones,D. Jones,,,,,Restricted Area,0-8 Center,2.61,Made,,,,,,,,,,,,5.0,,,,C. Wallace,1641717.0,8.0
675,PT02M38.00S,2025-04-01T02:13:27.1Z,4,REGULAR,3pt,Jump Shot,[],1630172,68.64323258869908,72.28094362745098,1610612741,139,111,2025-04-01T02:13:51Z,6630000,False,111.0,242.0,1,right,P. Williams 26' 3PT pullup (16 PTS),[1630172],1610612741.0,CHI,pullup,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,26.67,Made,,,,,,,,,,,,16.0,,,,,,
676,PT02M22.00S,2025-04-01T02:13:45.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629026,6.176084099868589,42.689185049019606,1610612760,139,111,2025-04-01T02:14:18Z,6640000,False,37.0,6.0,1,left,MISS K. Williams driving Layup - blocked,"[1629026, 1630188]",1610612760.0,OKC,driving,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,3.7,Missed,Smith,1630188.0,,,,,,,,,,,,,,,,
677,PT02M22.00S,2025-04-01T02:13:45.2Z,4,REGULAR,block,,[],1630188,,,1610612760,139,111,2025-04-01T02:13:47Z,6650000,False,,,0,,J. Smith BLOCK (2 BLK),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
678,PT02M20.00S,2025-04-01T02:13:47.2Z,4,REGULAR,rebound,defensive,[],1630188,,,1610612741,139,111,2025-04-01T02:14:18Z,6660000,False,,,0,,J. Smith REBOUND (Off:0 Def:4),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,676.0,4.0,4.0,0.0,,,,,,,,,,,,
679,PT02M14.00S,2025-04-01T02:13:53.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629659,96.27135348226018,1.9607843137254901,1610612741,139,111,2025-04-01T02:14:48Z,6670000,False,-240.0,-17.0,1,right,MISS T. Horton-Tucker 24' running 3PT,[1629659],1610612741.0,CHI,running,,,Horton-Tucker,T. Horton-Tucker,,,,,Left Corner 3,24+ Left,24.08,Missed,,,,,,,,,,,,,,,,,,
680,PT02M12.00S,2025-04-01T02:13:55.1Z,4,REGULAR,rebound,offensive,[],1630188,,,1610612741,139,111,2025-04-01T02:14:48Z,6680000,False,,,0,,J. Smith REBOUND (Off:1 Def:4),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Left Corner 3,24+ Left,,,,,679.0,5.0,4.0,1.0,,,,,,,,,,,,
681,PT02M11.00S,2025-04-01T02:14:05.2Z,4,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1630188,91.19579500657031,46.66819852941176,1610612741,139,113,2025-04-01T02:15:08Z,6690000,False,-17.0,30.0,1,right,J. Smith tip Layup (10 PTS),[1630188],1610612741.0,CHI,tip,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,3.46,Made,,,,,,,,,,,,10.0,,,,,,
682,PT01M57.00S,2025-04-01T02:14:09.5Z,4,REGULAR,3pt,Jump Shot,[],1641717,20.893561103810782,93.84957107843137,1610612760,139,113,2025-04-01T02:15:26Z,6700000,False,-219.0,144.0,1,left,MISS C. Wallace 26' 3PT,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Left Center,26.22,Missed,,,,,,,,,,,,,,,,,,
683,PT01M55.00S,2025-04-01T02:14:11.5Z,4,REGULAR,rebound,defensive,[],1630172,,,1610612741,139,113,2025-04-01T02:16:17Z,6710000,False,,,0,,P. Williams REBOUND (Off:0 Def:2),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,,,,,682.0,2.0,2.0,0.0,,,,,,,,,,,,
685,PT01M52.00S,2025-04-01T02:14:25.5Z,4,REGULAR,turnover,out-of-bounds,[],1630172,,,1610612741,139,113,2025-04-01T02:17:25Z,6730000,False,,,0,,P. Williams bad pass out-of-bounds TURNOVER (2 TO),[1630172],1610612741.0,CHI,bad pass,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1155.0,,,,,,2.0,,,,,
686,PT01M40.00S,2025-04-01T02:14:51.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629026,33.90686596583443,55.778952205882355,1610612760,142,113,2025-04-01T02:16:20Z,6740000,False,-29.0,266.0,1,left,K. Williams 26' 3PT  (8 PTS) (D. Jones 1 AST),"[1629026, 1641794]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Center,26.78,Made,,,,,,,,,,,,8.0,,,,D. Jones,1641794.0,1.0
688,PT01M31.00S,2025-04-01T02:15:04.8Z,4,REGULAR,2pt,Jump Shot,[],1628975,95.9264126149803,32.8201593137255,1610612741,142,113,2025-04-01T02:16:38Z,6760000,False,-86.0,-14.0,1,right,MISS J. Carter 8' turnaround Shot,[1628975],1610612741.0,CHI,turnaround,,,Carter,J. Carter,,,,,Mid-Range,8-16 Left,8.71,Missed,,,,,,,,,,,,,,,,,,
689,PT01M29.00S,2025-04-01T02:15:06.8Z,4,REGULAR,rebound,defensive,[],1641794,,,1610612760,142,113,2025-04-01T02:16:38Z,6770000,False,,,0,,D. Jones REBOUND (Off:1 Def:3),[1641794],1610612760.0,OKC,,,,Jones,D. Jones,,,,,Mid-Range,8-16 Left,,,,,688.0,4.0,3.0,1.0,,,,,,,,,,,,
690,PT01M25.00S,2025-04-01T02:15:10.3Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629026,9.438649802890936,44.9142156862745,1610612760,144,113,2025-04-01T02:16:54Z,6780000,False,25.0,36.0,1,left,K. Williams running DUNK (10 PTS) (D. Jones 2 AST),"[1629026, 1641794]",1610612760.0,OKC,running,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,4.42,Made,,,,,,,,,,,,10.0,,,,D. Jones,1641794.0,2.0
692,PT01M14.00S,2025-04-01T02:15:29.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641794,,,1610612741,144,113,2025-04-01T02:17:46Z,6800000,False,,,0,,D. Jones personal FOUL (1 PF) (Horton-Tucker 2 FT),"[1641794, 1629659]",1610612760.0,OKC,,,,Jones,D. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1155.0,1.0,0.0,Horton-Tucker,1629659.0,,,,,,,
694,PT01M14.00S,2025-04-01T02:15:50.4Z,4,REGULAR,freethrow,1 of 2,[],1629659,,,1610612741,144,113,2025-04-01T02:15:50Z,6820000,False,,,0,,MISS T. Horton-Tucker Free Throw 1 of 2,[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
695,PT01M14.00S,2025-04-01T02:15:50.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,144,113,2025-04-01T02:15:50Z,6830000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,694.0,,,,,,,,,,,,,,,
696,PT01M14.00S,2025-04-01T02:16:05.3Z,4,REGULAR,freethrow,2 of 2,[],1629659,,,1610612741,144,114,2025-04-01T02:16:05Z,6840000,False,,,0,,T. Horton-Tucker Free Throw 2 of 2 (16 PTS),[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,Made,,,,,,,,,,,,16.0,,,,,,
697,PT00M59.80S,2025-04-01T02:16:22.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641794,11.015522339027598,38.70251225490197,1610612760,144,114,2025-04-01T02:18:18Z,6850000,False,56.0,51.0,1,left,MISS D. Jones 7' driving floating bank Shot,[1641794],1610612760.0,OKC,driving floating bank,,,Jones,D. Jones,,,,,In The Paint (Non-RA),0-8 Center,7.61,Missed,,,,,,,,,,,,,,,,,,
698,PT00M58.40S,2025-04-01T02:16:23.5Z,4,REGULAR,rebound,offensive,[],1642382,,,1610612760,144,114,2025-04-01T02:18:18Z,6860000,False,,,0,,B. Carlson REBOUND (Off:1 Def:1),[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,In The Paint (Non-RA),0-8 Center,,,,,697.0,2.0,1.0,1.0,,,,,,,,,,,,
