actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
337,PT09M48.00S,2025-03-22T01:20:33.0Z,3,REGULAR,3pt,Jump Shot,[],1641717,32.40801576872536,42.15686274509804,1610612760,73,57,2025-03-22T01:20:38Z,3340000,False,39.0,252.0,1,left,MISS C. Wallace 25' 3PT,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Center,,,25.51,Missed,,,,,,,,,,,,,,,,
338,PT09M45.00S,2025-03-22T01:20:36.0Z,3,REGULAR,rebound,offensive,[],1631096,,,1610612760,73,57,2025-03-22T01:20:38Z,3350000,False,,,0,,C. Holmgren REBOUND (Off:1 Def:4),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Center,,,,,,,337.0,5.0,4.0,1.0,,,,,,,,,,
339,PT09M43.00S,2025-03-22T01:20:39.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631096,7.835085413929041,47.05882352941176,1610612760,73,57,2025-03-22T01:20:42Z,3360000,False,15.0,21.0,1,left,MISS C. Holmgren driving Layup,[1631096],1610612760.0,OKC,driving,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,2.57,Missed,,,,,,,,,,,,,,,,
340,PT09M41.00S,2025-03-22T01:20:41.1Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,73,57,2025-03-22T01:20:42Z,3370000,False,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,339.0,3.0,3.0,0.0,,,,,,,,,,
341,PT09M36.00S,2025-03-22T01:20:45.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630182,96.13994743758212,96.56862745098039,1610612766,73,57,2025-03-22T01:22:33Z,3380000,False,233.0,-16.0,1,right,MISS J. Green running 3PT,[1630182],1610612766.0,CHA,running,,,Green,J. Green,,,,,Right Corner 3,24+ Right,,,23.34,Missed,,,,,,,,,,,,,,,,
342,PT09M32.00S,2025-03-22T01:20:49.2Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612760,73,57,2025-03-22T01:20:53Z,3390000,False,,,0,,I. Hartenstein REBOUND (Off:4 Def:4),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Right Corner 3,24+ Right,,,,,,,341.0,8.0,4.0,4.0,,,,,,,,,,
343,PT09M23.00S,2025-03-22T01:20:57.4Z,3,REGULAR,2pt,Jump Shot,[],1628983,4.02431011826544,24.264705882352942,1610612760,73,57,2025-03-22T01:21:02Z,3400000,False,129.0,-15.0,1,left,MISS S. Gilgeous-Alexander 12' step back Shot,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Right,,,12.95,Missed,,,,,,,,,,,,,,,,
344,PT09M21.00S,2025-03-22T01:20:59.4Z,3,REGULAR,rebound,defensive,[],203994,,,1610612766,73,57,2025-03-22T01:21:02Z,3410000,False,,,0,,J. Nurkić REBOUND (Off:1 Def:6),[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,Mid-Range,8-16 Right,,,,,,,343.0,7.0,6.0,1.0,,,,,,,,,,
345,PT09M00.00S,2025-03-22T01:21:22.3Z,3,REGULAR,foul,personal,['2freethrow'],1628983,,,1610612766,73,57,2025-03-22T01:21:29Z,3420000,False,,,0,,S. Gilgeous-Alexander shooting personal FOUL (2 PF) (Jeffries 2 FT),"[1628983, 1629610]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Right Center,1151.0,,,,,,,,,,,,,2.0,0.0,Jeffries,1629610.0,,,
347,PT09M00.00S,2025-03-22T01:21:51.3Z,3,REGULAR,freethrow,1 of 2,[],1629610,,,1610612766,73,58,2025-03-22T01:21:51Z,3440000,False,,,0,,D. Jeffries Free Throw 1 of 2 (7 PTS),[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,,,,,,Made,,,,,,,7.0,,,,,,,,,
348,PT09M00.00S,2025-03-22T01:22:08.9Z,3,REGULAR,freethrow,2 of 2,[],1629610,,,1610612766,73,59,2025-03-22T01:22:08Z,3450000,False,,,0,,D. Jeffries Free Throw 2 of 2 (8 PTS),[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,,,,,,Made,,,,,,,8.0,,,,,,,,,
349,PT08M54.00S,2025-03-22T01:22:17.8Z,3,REGULAR,3pt,Jump Shot,[],1630598,27.677398160315374,18.872549019607842,1610612760,73,59,2025-03-22T01:22:23Z,3460000,False,156.0,208.0,1,left,MISS A. Wiggins 25' 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,,,25.95,Missed,,,,,,,,,,,,,,,,
350,PT08M49.00S,2025-03-22T01:22:22.8Z,3,REGULAR,rebound,defensive,[],1642354,,,1610612766,73,59,2025-03-22T01:22:23Z,3470000,False,,,0,,K. Simpson REBOUND (Off:0 Def:1),[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,Above the Break 3,24+ Right Center,,,,,,,349.0,1.0,1.0,0.0,,,,,,,,,,
351,PT08M35.00S,2025-03-22T01:22:35.8Z,3,REGULAR,3pt,Jump Shot,[],1628970,69.72733245729303,22.54901960784314,1610612766,73,62,2025-03-22T01:22:39Z,3480000,False,-137.0,232.0,1,right,M. Bridges 26' 3PT  (13 PTS) (K. Simpson 4 AST),"[1628970, 1642354]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,26.97,Made,,,,,,,13.0,,,,,,,K. Simpson,1642354.0,4.0
353,PT08M22.00S,2025-03-22T01:22:48.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,16.113666228646515,56.61764705882353,1610612760,73,62,2025-03-22T01:22:54Z,3500000,False,-33.0,99.0,1,left,MISS I. Hartenstein 10' floating Shot,[1628392],1610612760.0,OKC,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,,,10.44,Missed,,,,,,,,,,,,,,,,
354,PT08M21.00S,2025-03-22T01:22:50.3Z,3,REGULAR,rebound,offensive,[],1628392,,,1610612760,73,62,2025-03-22T01:22:50Z,3510000,False,,,0,,I. Hartenstein REBOUND (Off:5 Def:4),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,353.0,9.0,4.0,5.0,,,,,,,,,,
356,PT08M20.00S,2025-03-22T01:22:51.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628392,5.601182654402102,47.05882352941176,1610612760,75,62,2025-03-22T01:23:03Z,3530000,False,15.0,0.0,1,left,I. Hartenstein putback Layup (6 PTS),[1628392],1610612760.0,OKC,putback,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,1.47,Made,,,,,,,6.0,,,,,,,,,
357,PT07M59.00S,2025-03-22T01:23:15.4Z,3,REGULAR,3pt,Jump Shot,[],1629610,96.27135348226018,95.34313725490196,1610612766,75,65,2025-03-22T01:23:22Z,3540000,False,227.0,-17.0,1,right,D. Jeffries 3PT  (11 PTS) (J. Green 2 AST),"[1629610, 1630182]",1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Right Corner 3,24+ Right,,,22.74,Made,,,,,,,11.0,,,,,,,J. Green,1630182.0,2.0
359,PT07M59.00S,2025-03-22T01:23:26.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,75,65,2025-03-22T01:23:26Z,3560000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT07M44.00S,2025-03-22T01:26:26.2Z,3,REGULAR,3pt,Jump Shot,[],1631096,6.915243101182654,2.450980392156863,1610612760,78,65,2025-03-22T01:26:30Z,3570000,False,238.0,13.0,1,left,C. Holmgren 3PT  (12 PTS) (C. Wallace 3 AST),"[1631096, 1641717]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Right Corner 3,24+ Right,,,23.8,Made,,,,,,,12.0,,,,,,,C. Wallace,1641717.0,3.0
362,PT07M30.00S,2025-03-22T01:26:38.7Z,3,REGULAR,3pt,Jump Shot,[],1629610,96.5341655716163,4.166666666666666,1610612766,78,65,2025-03-22T01:26:44Z,3590000,False,-229.0,-20.0,1,right,MISS D. Jeffries 3PT,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Left Corner 3,24+ Left,,,23.01,Missed,,,,,,,,,,,,,,,,
363,PT07M29.00S,2025-03-22T01:26:39.7Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612760,78,65,2025-03-22T01:26:44Z,3600000,False,,,0,,I. Hartenstein REBOUND (Off:5 Def:5),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Left Corner 3,24+ Left,,,,,,,362.0,10.0,5.0,5.0,,,,,,,,,,
364,PT07M20.00S,2025-03-22T01:26:49.4Z,3,REGULAR,3pt,Jump Shot,[],1628983,31.225361366622867,27.941176470588236,1610612760,81,65,2025-03-22T01:27:28Z,3610000,False,110.0,241.0,1,left,S. Gilgeous-Alexander 26' 3PT pullup (22 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,,,26.5,Made,,,,,,,22.0,,,,,,,,,
365,PT07M01.00S,2025-03-22T01:27:07.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630182,88.91261498028909,50.73529411764706,1610612766,81,65,2025-03-22T01:27:11Z,3620000,False,4.0,52.0,1,right,MISS J. Green driving Layup - blocked,"[1630182, 1641717]",1610612766.0,CHA,driving,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,5.18,Missed,Wallace,1641717.0,,,,,,,,,,,,,,
366,PT07M01.00S,2025-03-22T01:27:07.7Z,3,REGULAR,block,,[],1641717,,,1610612766,81,65,2025-03-22T01:27:09Z,3630000,False,,,0,,C. Wallace BLOCK (1 BLK),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
367,PT06M59.00S,2025-03-22T01:27:09.7Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,81,65,2025-03-22T01:27:11Z,3640000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,365.0,2.0,2.0,0.0,,,,,,,,,,
368,PT06M52.00S,2025-03-22T01:27:17.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641717,5.995400788436268,61.51960784313726,1610612760,83,65,2025-03-22T01:27:22Z,3650000,False,-58.0,4.0,1,left,C. Wallace driving floating bank Jump Shot (6 PTS) (S. Gilgeous-Alexander 9 AST),"[1641717, 1628983]",1610612760.0,OKC,driving floating bank,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),0-8 Center,,,5.77,Made,,,,,,,6.0,,,,,,,S. Gilgeous-Alexander,1628983.0,9.0
370,PT06M39.00S,2025-03-22T01:27:30.0Z,3,REGULAR,3pt,Jump Shot,[],1628970,74.98357424441524,13.23529411764706,1610612766,83,65,2025-03-22T01:28:32Z,3670000,False,-184.0,183.0,1,right,MISS M. Bridges 25' pullup 3PT,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,25.92,Missed,,,,,,,,,,,,,,,,
371,PT06M36.00S,2025-03-22T01:27:33.0Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,83,65,2025-03-22T01:27:35Z,3680000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:3),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,,,,,,,370.0,3.0,3.0,0.0,,,,,,,,,,
372,PT06M31.00S,2025-03-22T01:27:38.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628983,5.075558475689881,48.28431372549019,1610612760,85,65,2025-03-22T01:27:42Z,3690000,False,9.0,-5.0,1,left,S. Gilgeous-Alexander running finger roll Layup (24 PTS),[1628983],1610612760.0,OKC,running finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,0.98,Made,,,,,,,24.0,,,,,,,,,
373,PT06M30.00S,2025-03-22T01:27:41.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,85,65,2025-03-22T01:27:41Z,3700000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT06M30.00S,2025-03-22T01:30:03.1Z,3,REGULAR,substitution,out,[],1630182,,,1610612766,85,65,2025-03-22T01:30:21Z,3710000,False,,,0,,SUB out: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT06M30.00S,2025-03-22T01:30:03.1Z,3,REGULAR,substitution,out,[],1629610,,,1610612766,85,65,2025-03-22T01:30:21Z,3720000,False,,,0,,SUB out: D. Jeffries,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT06M30.00S,2025-03-22T01:30:03.1Z,3,REGULAR,substitution,out,[],1642354,,,1610612766,85,65,2025-03-22T01:30:21Z,3730000,False,,,0,,SUB out: K. Simpson,[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT06M30.00S,2025-03-22T01:30:03.1Z,3,REGULAR,substitution,in,[],1631111,,,1610612766,85,65,2025-03-22T01:30:21Z,3740000,False,,,0,,SUB in: W. Moore Jr.,[1631111],1610612766.0,CHA,,,,Moore Jr.,W. Moore Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT06M30.00S,2025-03-22T01:30:03.1Z,3,REGULAR,substitution,in,[],203552,,,1610612766,85,65,2025-03-22T01:30:21Z,3750000,False,,,0,,SUB in: S. Curry,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT06M30.00S,2025-03-22T01:30:03.1Z,3,REGULAR,substitution,in,[],1641733,,,1610612766,85,65,2025-03-22T01:30:21Z,3760000,False,,,0,,SUB in: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT06M11.00S,2025-03-22T01:30:53.2Z,3,REGULAR,turnover,bad pass,[],203552,,,1610612766,85,65,2025-03-22T01:30:57Z,3770000,False,,,0,,S. Curry bad pass TURNOVER (1 TO),"[203552, 1630598]",1610612766.0,CHA,,,,Curry,S. Curry,,,,,Mid-Range,8-16 Right,,1.0,,,,,,,,,,Wiggins,1630598.0,,,,,,,
381,PT06M11.00S,2025-03-22T01:30:53.2Z,3,REGULAR,steal,,[],1630598,,,1610612760,85,65,2025-03-22T01:30:54Z,3780000,False,,,0,,A. Wiggins STEAL (3 STL),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
382,PT05M58.00S,2025-03-22T01:31:06.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631096,19.530223390275953,34.80392156862745,1610612760,85,65,2025-03-22T01:31:13Z,3790000,False,76.0,131.0,1,left,MISS C. Holmgren 15' pullup Shot,[1631096],1610612760.0,OKC,pullup,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Center,,,15.15,Missed,,,,,,,,,,,,,,,,
383,PT05M56.00S,2025-03-22T01:31:08.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612760,85,65,2025-03-22T01:31:13Z,3800000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,382.0,,,,,,,,,,,,,
385,PT05M56.00S,2025-03-22T01:31:12.9Z,3,REGULAR,substitution,out,[],203994,,,1610612760,85,65,2025-03-22T01:31:17Z,3820000,False,,,0,,SUB out: J. Nurkić,[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT05M56.00S,2025-03-22T01:31:12.9Z,3,REGULAR,substitution,in,[],1631217,,,1610612760,85,65,2025-03-22T01:31:17Z,3830000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT05M47.00S,2025-03-22T01:31:41.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628392,6.1268068331143235,48.529411764705884,1610612760,87,65,2025-03-22T01:31:44Z,3840000,False,7.0,5.0,1,left,I. Hartenstein cutting DUNK (8 PTS) (C. Holmgren 1 AST),"[1628392, 1631096]",1610612760.0,OKC,cutting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,0.9,Made,,,,,,,8.0,,,,,,,C. Holmgren,1631096.0,1.0
389,PT05M31.00S,2025-03-22T01:31:57.1Z,3,REGULAR,2pt,Jump Shot,[],1631111,90.88370565045992,17.892156862745097,1610612766,87,65,2025-03-22T01:32:02Z,3860000,False,-161.0,33.0,1,right,MISS W. Moore Jr. 16' step back Shot,[1631111],1610612766.0,CHA,step back,,,Moore Jr.,W. Moore Jr.,,,,,Mid-Range,16-24 Left,,,16.39,Missed,,,,,,,,,,,,,,,,
390,PT05M28.00S,2025-03-22T01:32:00.1Z,3,REGULAR,rebound,defensive,[],1641717,,,1610612760,87,65,2025-03-22T01:32:02Z,3870000,False,,,0,,C. Wallace REBOUND (Off:1 Def:1),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Mid-Range,16-24 Left,,,,,,,389.0,2.0,1.0,1.0,,,,,,,,,,
391,PT05M22.00S,2025-03-22T01:32:06.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,4.681340341655716,49.01960784313725,1610612760,89,65,2025-03-22T01:32:38Z,3880000,False,5.0,-8.0,1,left,S. Gilgeous-Alexander driving reverse Layup (26 PTS),[1628983],1610612760.0,OKC,driving reverse,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,0.98,Made,,,,,,,26.0,,,,,,,,,
393,PT05M06.00S,2025-03-22T01:32:22.3Z,3,REGULAR,3pt,Jump Shot,[],1628970,73.27529566360053,13.970588235294118,1610612766,89,65,2025-03-22T01:32:28Z,3900000,False,-180.0,199.0,1,right,MISS M. Bridges 26' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,26.82,Missed,,,,,,,,,,,,,,,,
394,PT05M02.00S,2025-03-22T01:32:26.3Z,3,REGULAR,rebound,defensive,[],1630598,,,1610612760,89,65,2025-03-22T01:32:28Z,3910000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:2),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,,,,393.0,2.0,2.0,0.0,,,,,,,,,,
395,PT04M52.00S,2025-03-22T01:32:38.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628392,5.075558475689881,53.92156862745098,1610612760,91,65,2025-03-22T01:32:44Z,3920000,False,-20.0,-5.0,1,left,I. Hartenstein Layup (10 PTS) (C. Wallace 4 AST),"[1628392, 1641717]",1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,2.02,Made,,,,,,,10.0,,,,,,,C. Wallace,1641717.0,4.0
397,PT04M52.00S,2025-03-22T01:32:40.8Z,3,REGULAR,foul,personal,['1freethrow'],1631111,,,1610612760,91,65,2025-03-22T01:33:02Z,3940000,False,,,0,,W. Moore Jr. shooting personal FOUL (2 PF) (Hartenstein 1 FT),"[1631111, 1628392]",1610612766.0,CHA,shooting,,,Moore Jr.,W. Moore Jr.,,,,,Restricted Area,0-8 Center,1151.0,,,,,,,,,,,,,2.0,0.0,Hartenstein,1628392.0,,,
399,PT04M52.00S,2025-03-22T01:32:58.5Z,3,REGULAR,substitution,out,[],1628970,,,1610612760,91,65,2025-03-22T01:33:01Z,3960000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT04M52.00S,2025-03-22T01:32:58.5Z,3,REGULAR,substitution,in,[],1629610,,,1610612760,91,65,2025-03-22T01:33:01Z,3970000,False,,,0,,SUB in: D. Jeffries,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT04M52.00S,2025-03-22T01:33:14.5Z,3,REGULAR,freethrow,1 of 1,[],1628392,,,1610612760,91,65,2025-03-22T01:33:16Z,3980000,False,,,0,,MISS I. Hartenstein Free Throw 1 of 1,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
402,PT04M50.00S,2025-03-22T01:33:16.5Z,3,REGULAR,rebound,defensive,[],1631111,,,1610612766,91,65,2025-03-22T01:33:16Z,3990000,False,,,0,,W. Moore Jr. REBOUND (Off:0 Def:3),[1631111],1610612766.0,CHA,,,,Moore Jr.,W. Moore Jr.,,,,,,,,,,,,,401.0,3.0,3.0,0.0,,,,,,,,,,
403,PT04M40.00S,2025-03-22T01:33:25.3Z,3,REGULAR,3pt,Jump Shot,[],1641733,65.78515111695138,61.76470588235294,1610612766,91,65,2025-03-22T01:33:30Z,4000000,False,59.0,269.0,1,right,MISS N. Smith Jr. 27' 3PT,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Center,,,27.54,Missed,,,,,,,,,,,,,,,,
404,PT04M37.00S,2025-03-22T01:33:28.3Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,91,65,2025-03-22T01:33:30Z,4010000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:4),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,,,,,,,403.0,4.0,4.0,0.0,,,,,,,,,,
405,PT04M30.00S,2025-03-22T01:33:35.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628392,5.995400788436268,53.18627450980392,1610612760,93,65,2025-03-22T01:34:33Z,4020000,False,-16.0,4.0,1,left,I. Hartenstein driving Layup (12 PTS) (A. Wiggins 1 AST),"[1628392, 1630598]",1610612760.0,OKC,driving,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,1.64,Made,,,,,,,12.0,,,,,,,A. Wiggins,1630598.0,1.0
407,PT04M10.00S,2025-03-22T01:33:54.1Z,3,REGULAR,3pt,Jump Shot,[],1631111,65.52233902759527,52.69607843137255,1610612766,93,68,2025-03-22T01:33:58Z,4040000,False,13.0,272.0,1,right,W. Moore Jr. 27' 3PT  (6 PTS) (M. Diabaté 1 AST),"[1631111, 1631217]",1610612766.0,CHA,,,,Moore Jr.,W. Moore Jr.,,,,,Above the Break 3,24+ Center,,,27.19,Made,,,,,,,6.0,,,,,,,M. Diabaté,1631217.0,1.0
409,PT03M54.00S,2025-03-22T01:34:10.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,19.793035479632064,59.31372549019608,1610612760,95,68,2025-03-22T01:34:14Z,4060000,False,-47.0,134.0,1,left,S. Gilgeous-Alexander 14' fadeaway Jump Shot (28 PTS),[1628983],1610612760.0,OKC,fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,14.15,Made,,,,,,,28.0,,,,,,,,,
410,PT03M44.00S,2025-03-22T01:34:20.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203552,94.43166885676742,59.80392156862745,1610612766,95,68,2025-03-22T01:34:26Z,4070000,False,49.0,0.0,1,right,MISS S. Curry driving Layup - blocked,"[203552, 1631096]",1610612766.0,CHA,driving,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,4.9,Missed,Holmgren,1631096.0,,,,,,,,,,,,,,
411,PT03M44.00S,2025-03-22T01:34:20.8Z,3,REGULAR,block,,[],1631096,,,1610612766,95,68,2025-03-22T01:34:23Z,4080000,False,,,0,,C. Holmgren BLOCK (1 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
412,PT03M42.00S,2025-03-22T01:34:22.8Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,95,68,2025-03-22T01:34:26Z,4090000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:5),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,410.0,5.0,5.0,0.0,,,,,,,,,,
413,PT03M38.00S,2025-03-22T01:34:29.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631096,8.886333771353483,45.09803921568628,1610612760,95,68,2025-03-22T01:38:56Z,4100000,False,25.0,31.0,1,left,MISS C. Holmgren running Layup - blocked,"[1631096, 1629610]",1610612760.0,OKC,running,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,3.95,Missed,Jeffries,1629610.0,,,,,,,,,,,,,,
414,PT03M38.00S,2025-03-22T01:34:29.9Z,3,REGULAR,block,,[],1629610,,,1610612760,95,68,2025-03-22T01:34:34Z,4110000,False,,,0,,D. Jeffries BLOCK (1 BLK),[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
415,PT03M38.00S,2025-03-22T01:34:29.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612766,95,68,2025-03-22T01:38:56Z,4120000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,413.0,,,,,,,,,,,,,
417,PT03M38.00S,2025-03-22T01:34:45.5Z,3,REGULAR,timeout,full,['team'],0,,,1610612766,95,68,2025-03-22T01:39:06Z,4140000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
