actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
335,PT00M30.20S,2024-11-12T02:07:23.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627739,25.837713534822605,17.15686274509804,1610612746,61,53,2024-11-12T02:07:28Z,3260000,False,164.0,190.0,1,left,K. Dunn 25' 3PT  (8 PTS) (J. Harden 4 AST),"[1627739, 201935]",1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Right Center,,,,25.14,Made,8.0,J. Harden,201935.0,4.0,,,,,,,,,,,
337,PT00M18.40S,2024-11-12T02:07:41.1Z,2,REGULAR,3pt,Jump Shot,[],1629652,95.74572930354796,3.6764705882352944,1610612760,64,53,2024-11-12T02:07:45Z,3280000,False,-232.0,-13.0,1,right,L. Dort 3PT  (6 PTS) (S. Gilgeous-Alexander 5 AST),"[1629652, 1628983]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Left Corner 3,24+ Left,,,,23.19,Made,6.0,S. Gilgeous-Alexander,1628983.0,5.0,,,,,,,,,,,
339,PT00M06.20S,2024-11-12T02:07:56.6Z,2,REGULAR,3pt,Jump Shot,[],201587,25.443495400788436,85.5392156862745,1610612746,64,53,2024-11-12T02:08:05Z,3300000,False,-178.0,187.0,1,left,MISS N. Batum 25' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left Center,,,,25.77,Missed,,,,,,,,,,,,,,,
340,PT00M04.50S,2024-11-12T02:07:58.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612760,64,53,2024-11-12T02:08:13Z,3310000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,339.0,,,,,,,,
341,PT00M04.50S,2024-11-12T02:08:01.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629599,,,1610612760,64,53,2024-11-12T02:08:18Z,3320000,False,,,0,,A. Coffey loose ball personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1629599, 1628983]",1610612746.0,LAC,loose ball,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,200832.0,2.0,0.0,Gilgeous-Alexander,1628983.0
343,PT00M04.50S,2024-11-12T02:08:34.5Z,2,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,65,53,2024-11-12T02:08:34Z,3340000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (20 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,Made,20.0,,,,,,,,,,,,,,
344,PT00M04.50S,2024-11-12T02:08:35.2Z,2,REGULAR,substitution,out,[],1630198,,,1610612760,65,53,2024-11-12T02:08:43Z,3350000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT00M04.50S,2024-11-12T02:08:35.2Z,2,REGULAR,substitution,out,[],201587,,,1610612760,65,53,2024-11-12T02:08:43Z,3360000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT00M04.50S,2024-11-12T02:08:35.2Z,2,REGULAR,substitution,in,[],1641717,,,1610612760,65,53,2024-11-12T02:08:43Z,3370000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT00M04.50S,2024-11-12T02:08:35.2Z,2,REGULAR,substitution,in,[],1627826,,,1610612760,65,53,2024-11-12T02:08:43Z,3380000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT00M04.50S,2024-11-12T02:08:59.4Z,2,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,66,53,2024-11-12T02:08:59Z,3390000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (21 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,Made,21.0,,,,,,,,,,,,,,
349,PT00M02.00S,2024-11-12T02:09:07.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,6.521024967148489,49.754901960784316,1610612746,66,53,2024-11-12T02:09:33Z,3400000,False,1.0,9.0,1,left,MISS J. Harden driving floating Shot,[201935],1610612746.0,LAC,driving floating,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,0.89,Missed,,,,,,,,,,,,,,,
350,PT00M01.00S,2024-11-12T02:09:08.7Z,2,REGULAR,rebound,offensive,[],201935,,,1610612746,66,53,2024-11-12T02:09:33Z,3410000,False,,,0,,J. Harden REBOUND (Off:2 Def:6),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,349.0,8.0,6.0,2.0,,,,,
351,PT00M00.10S,2024-11-12T02:09:10.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201935,5.590000152587891,50.0,1610612746,66,53,2024-11-12T02:09:38Z,3420000,False,0.0,0.0,1,left,MISS J. Harden tip Layup,[201935],1610612746.0,LAC,tip,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
352,PT00M00.10S,2024-11-12T02:09:10.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,66,53,2024-11-12T02:09:38Z,3430000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,351.0,,,,,,,,
353,PT00M00.00S,2024-11-12T02:09:39.5Z,2,REGULAR,period,end,[],0,,,1610612746,66,53,2024-11-12T02:09:39Z,3440000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2024-11-12T02:09:42.0Z,3,REGULAR,substitution,out,['startperiod'],1641717,,,1610612746,66,53,2024-11-12T02:24:25Z,3450000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2024-11-12T02:09:42.0Z,3,REGULAR,substitution,out,['startperiod'],1629599,,,1610612746,66,53,2024-11-12T02:24:25Z,3460000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2024-11-12T02:09:42.0Z,3,REGULAR,substitution,out,['startperiod'],1627739,,,1610612746,66,53,2024-11-12T02:24:25Z,3470000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2024-11-12T02:09:42.0Z,3,REGULAR,substitution,in,['startperiod'],1630198,,,1610612746,66,53,2024-11-12T02:24:25Z,3480000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2024-11-12T02:09:42.0Z,3,REGULAR,substitution,in,['startperiod'],1629611,,,1610612746,66,53,2024-11-12T02:24:25Z,3490000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2024-11-12T02:09:42.0Z,3,REGULAR,substitution,in,['startperiod'],1626181,,,1610612746,66,53,2024-11-12T02:24:25Z,3500000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2024-11-12T02:24:35.6Z,3,REGULAR,period,start,[],0,,,1610612760,66,53,2024-11-12T02:24:35Z,3510000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT11M47.00S,2024-11-12T02:24:47.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631114,16.770696452036795,36.029411764705884,1610612760,68,53,2024-11-12T02:24:58Z,3520000,False,70.0,105.0,1,left,J. Williams 12' turnaround fadeaway Jump Shot (11 PTS),[1631114],1610612760.0,OKC,turnaround fadeaway,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Right,,,,12.62,Made,11.0,,,,,,,,,,,,,,
363,PT11M31.00S,2024-11-12T02:25:05.6Z,3,REGULAR,turnover,bad pass,[],1627884,,,1610612746,68,53,2024-11-12T02:26:16Z,3540000,False,,,0,,D. Jones Jr. bad pass TURNOVER (2 TO),"[1627884, 1631114]",1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Left Center,2.0,Williams,1631114.0,,,,,,,,,,,,,,,,,
364,PT11M31.00S,2024-11-12T02:25:05.6Z,3,REGULAR,steal,,[],1631114,,,1610612760,68,53,2024-11-12T02:25:07Z,3550000,False,,,0,,J. Williams STEAL (2 STL),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
365,PT11M29.00S,2024-11-12T02:25:08.3Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631114,4.812746386333772,50.73529411764706,1610612760,70,53,2024-11-12T02:26:12Z,3560000,False,-4.0,-7.0,1,left,J. Williams running DUNK (13 PTS) (I. Joe 2 AST),"[1631114, 1630198]",1610612760.0,OKC,running,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,0.82,Made,13.0,I. Joe,1630198.0,2.0,,,,,,,,,,,
367,PT11M04.00S,2024-11-12T02:25:30.3Z,3,REGULAR,3pt,Jump Shot,[],1627884,83.39356110381078,3.431372549019608,1610612746,70,56,2024-11-12T02:25:34Z,3580000,False,-233.0,104.0,1,right,D. Jones Jr. 25' 3PT  (11 PTS) (N. Powell 1 AST),"[1627884, 1626181]",1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Left Center,,,,25.48,Made,11.0,N. Powell,1626181.0,1.0,,,,,,,,,,,
369,PT10M48.00S,2024-11-12T02:25:48.4Z,3,REGULAR,2pt,Jump Shot,[],1628983,24.917871222076215,27.205882352941174,1610612760,70,56,2024-11-12T02:27:42Z,3600000,False,114.0,182.0,1,left,MISS S. Gilgeous-Alexander 21' step back Shot,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Right Center,,,,21.45,Missed,,,,,,,,,,,,,,,
370,PT10M46.00S,2024-11-12T02:25:50.4Z,3,REGULAR,rebound,defensive,[],1626181,,,1610612746,70,56,2024-11-12T02:27:42Z,3610000,False,,,0,,N. Powell REBOUND (Off:0 Def:1),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,369.0,1.0,1.0,0.0,,,,,
371,PT10M38.00S,2024-11-12T02:25:56.4Z,3,REGULAR,3pt,Jump Shot,[],1629611,93.38042049934296,95.58823529411765,1610612746,70,59,2024-11-12T02:26:02Z,3620000,False,228.0,10.0,1,right,T. Mann 3PT  (4 PTS) (N. Powell 2 AST),"[1629611, 1626181]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,Right Corner 3,24+ Right,,,,22.81,Made,4.0,N. Powell,1626181.0,2.0,,,,,,,,,,,
373,PT10M22.00S,2024-11-12T02:26:17.0Z,3,REGULAR,turnover,out-of-bounds,[],1629652,,,1610612760,70,59,2024-11-12T02:30:27Z,3640000,False,,,0,,L. Dort lost ball out-of-bounds TURNOVER (2 TO),[1629652],1610612760.0,OKC,lost ball,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,2.0,,,,,,,,,,,,,,,200832.0,,,,
374,PT10M12.00S,2024-11-12T02:26:44.7Z,3,REGULAR,foul,offensive,[],201935,,,1610612746,70,59,2024-11-12T02:29:13Z,3650000,False,,,0,,J. Harden offensive FOUL (3 PF),"[201935, 1630198]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1626301.0,3.0,0.0,Joe,1630198.0
376,PT10M12.00S,2024-11-12T02:26:44.7Z,3,REGULAR,turnover,offensive foul,[],201935,,,1610612746,70,59,2024-11-12T02:26:44Z,3670000,False,,,0,,J. Harden offensive foul TURNOVER (3 TO),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,3.0,,,,,,,,,,,,,,,1626301.0,,,,
377,PT09M54.00S,2024-11-12T02:27:16.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629652,29.517082785808146,23.03921568627451,1610612760,73,59,2024-11-12T02:27:20Z,3680000,False,135.0,225.0,1,left,L. Dort 26' 3PT  (9 PTS) (J. Williams 2 AST),"[1629652, 1631114]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,,26.23,Made,9.0,J. Williams,1631114.0,2.0,,,,,,,,,,,
379,PT09M46.00S,2024-11-12T02:27:24.1Z,3,REGULAR,turnover,lost ball,[],1626181,,,1610612746,73,59,2024-11-12T02:27:31Z,3700000,False,,,0,,N. Powell lost ball TURNOVER (3 TO),"[1626181, 1630198]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Center,3.0,Joe,1630198.0,,,,,,,,,,,,,,,,,
380,PT09M46.00S,2024-11-12T02:27:24.1Z,3,REGULAR,steal,,[],1630198,,,1610612760,73,59,2024-11-12T02:27:27Z,3710000,False,,,0,,I. Joe STEAL (2 STL),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
381,PT09M41.00S,2024-11-12T02:27:29.1Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630598,9.674770039421814,2.941176470588235,1610612760,73,59,2024-11-12T02:30:44Z,3720000,False,235.0,38.0,1,left,MISS A. Wiggins running 3PT,[1630598],1610612760.0,OKC,running,,,Wiggins,A. Wiggins,,,,,Right Corner 3,24+ Right,,,,23.84,Missed,,,,,,,,,,,,,,,
382,PT09M39.00S,2024-11-12T02:27:31.1Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,73,59,2024-11-12T02:30:44Z,3730000,False,,,0,,I. Zubac REBOUND (Off:1 Def:8),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,381.0,9.0,8.0,1.0,,,,,
383,PT09M35.00S,2024-11-12T02:27:40.9Z,3,REGULAR,foul,personal,['2freethrow'],1631114,,,1610612746,73,59,2024-11-12T02:28:21Z,3740000,False,,,0,,J. Williams shooting personal FOUL (2 PF) (Powell 2 FT),"[1631114, 1626181]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,1626301.0,2.0,0.0,Powell,1626181.0
385,PT09M35.00S,2024-11-12T02:28:21.9Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1626181,,,1610612746,73,60,2024-11-12T02:31:14Z,3760000,False,,,0,,N. Powell Free Throw 1 of 2 (3 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
386,PT09M35.00S,2024-11-12T02:28:21.9Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1626181,,,1610612746,73,61,2024-11-12T02:31:14Z,3770000,False,,,0,,N. Powell Free Throw 2 of 2 (4 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
387,PT09M23.00S,2024-11-12T02:28:55.1Z,3,REGULAR,foul,personal,['2freethrow'],1627884,,,1610612760,73,61,2024-11-12T02:29:04Z,3780000,False,,,0,,D. Jones Jr. shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1627884, 1628983]",1610612746.0,LAC,shooting,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1626301.0,1.0,0.0,Gilgeous-Alexander,1628983.0
389,PT09M23.00S,2024-11-12T02:29:19.6Z,3,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,74,61,2024-11-12T02:29:19Z,3800000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (22 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,Made,22.0,,,,,,,,,,,,,,
390,PT09M23.00S,2024-11-12T02:29:34.1Z,3,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,75,61,2024-11-12T02:29:34Z,3810000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (23 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,Made,23.0,,,,,,,,,,,,,,
391,PT09M08.00S,2024-11-12T02:29:52.4Z,3,REGULAR,3pt,Jump Shot,[],201935,70.12155059132719,76.47058823529412,1610612746,75,61,2024-11-12T02:29:57Z,3820000,False,132.0,228.0,1,right,MISS J. Harden 26' pullup 3PT,[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,,,,26.4,Missed,,,,,,,,,,,,,,,
392,PT09M05.00S,2024-11-12T02:29:55.4Z,3,REGULAR,rebound,defensive,[],1630598,,,1610612760,75,61,2024-11-12T02:29:57Z,3830000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:2),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,391.0,3.0,2.0,1.0,,,,,
393,PT08M57.00S,2024-11-12T02:30:03.0Z,3,REGULAR,3pt,Jump Shot,[],1629652,9.411957950065702,3.6764705882352944,1610612760,78,61,2024-11-12T02:30:07Z,3840000,False,232.0,36.0,1,left,L. Dort 3PT  (12 PTS) (S. Gilgeous-Alexander 6 AST),"[1629652, 1628983]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Right Corner 3,24+ Right,,,,23.44,Made,12.0,S. Gilgeous-Alexander,1628983.0,6.0,,,,,,,,,,,
395,PT08M56.00S,2024-11-12T02:30:07.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,78,61,2024-11-12T02:30:07Z,3860000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT08M56.00S,2024-11-12T02:32:19.1Z,3,REGULAR,substitution,out,[],1627826,,,1610612746,78,61,2024-11-12T02:32:36Z,3870000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT08M56.00S,2024-11-12T02:32:19.1Z,3,REGULAR,substitution,in,[],1627739,,,1610612746,78,61,2024-11-12T02:32:36Z,3880000,False,,,0,,SUB in: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT08M38.00S,2024-11-12T02:33:15.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627884,91.40932982917214,47.794117647058826,1610612746,78,61,2024-11-12T02:33:52Z,3890000,False,-11.0,28.0,1,right,MISS D. Jones Jr. driving Layup,[1627884],1610612746.0,LAC,driving,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,3.04,Missed,,,,,,,,,,,,,,,
401,PT08M37.00S,2024-11-12T02:33:16.2Z,3,REGULAR,rebound,offensive,[],1627884,,,1610612746,78,61,2024-11-12T02:33:52Z,3900000,False,,,0,,D. Jones Jr. REBOUND (Off:3 Def:0),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,400.0,3.0,0.0,3.0,,,,,
402,PT08M36.00S,2024-11-12T02:33:17.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627884,94.40999984741211,50.0,1610612746,78,63,2024-11-12T02:33:17Z,3910000,False,0.0,0.0,1,right,D. Jones Jr. tip Layup (13 PTS),[1627884],1610612746.0,LAC,tip,,,Jones Jr.,D. Jones Jr.,,,,,Mid-Range,8-16 Left,,,,0.0,Made,13.0,,,,,,,,,,,,,,
403,PT08M36.00S,2024-11-12T02:33:30.1Z,3,REGULAR,foul,technical,['1freethrow'],1627884,,,1610612760,78,63,2024-11-12T02:33:38Z,3920000,False,,,0,,D. Jones Jr. technical FOUL (1 Tech),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1626301.0,1.0,1.0,,
404,PT08M36.00S,2024-11-12T02:33:44.0Z,3,REGULAR,freethrow,1 of 1,[],1628983,,,1610612760,79,63,2024-11-12T02:33:44Z,3930000,False,,,0,,S. Gilgeous-Alexander technical Free Throw 1 of 1 (24 PTS),[1628983],1610612760.0,OKC,technical,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,Made,24.0,,,,,,,,,,,,,,
405,PT08M20.00S,2024-11-12T02:34:07.6Z,3,REGULAR,3pt,Jump Shot,[],1629652,8.492115637319317,3.1862745098039214,1610612760,79,63,2024-11-12T02:34:14Z,3940000,False,234.0,27.0,1,left,MISS L. Dort 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Right Corner 3,24+ Right,,,,23.57,Missed,,,,,,,,,,,,,,,
406,PT08M18.00S,2024-11-12T02:34:09.6Z,3,REGULAR,rebound,offensive,[],1630598,,,1610612760,79,63,2024-11-12T02:34:58Z,3950000,False,,,0,,A. Wiggins REBOUND (Off:2 Def:2),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,405.0,4.0,2.0,2.0,,,,,
407,PT08M17.00S,2024-11-12T02:34:12.5Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630598,5.590000152587891,50.0,1610612760,81,63,2024-11-12T02:35:02Z,3960000,False,0.0,0.0,1,left,A. Wiggins tip Layup (8 PTS),[1630598],1610612760.0,OKC,tip,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,0.0,Made,8.0,,,,,,,,,,,,,,
408,PT08M02.00S,2024-11-12T02:34:25.2Z,3,REGULAR,2pt,Jump Shot,[],1626181,73.27529566360053,50.98039215686274,1610612746,81,63,2024-11-12T02:34:29Z,3970000,False,5.0,199.0,1,right,MISS N. Powell 19' pullup Shot,[1626181],1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Mid-Range,16-24 Center,,,,19.88,Missed,,,,,,,,,,,,,,,
409,PT07M59.00S,2024-11-12T02:34:28.2Z,3,REGULAR,rebound,offensive,[],1629611,,,1610612746,81,63,2024-11-12T02:34:29Z,3980000,False,,,0,,T. Mann REBOUND (Off:2 Def:1),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,408.0,3.0,1.0,2.0,,,,,
410,PT07M52.00S,2024-11-12T02:34:35.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626181,93.24901445466492,47.30392156862745,1610612746,81,65,2024-11-12T02:34:38Z,3990000,False,-13.0,11.0,1,right,N. Powell driving finger roll Layup (6 PTS) (D. Jones Jr. 3 AST),"[1626181, 1627884]",1610612746.0,LAC,driving finger roll,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,1.74,Made,6.0,D. Jones Jr.,1627884.0,3.0,,,,,,,,,,,
412,PT07M39.00S,2024-11-12T02:34:48.2Z,3,REGULAR,2pt,Jump Shot,[],1628983,3.892904073587385,19.607843137254903,1610612760,83,65,2024-11-12T02:34:56Z,4010000,False,152.0,-16.0,1,left,S. Gilgeous-Alexander 15' step back Jump Shot (26 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Right,,,,15.28,Made,26.0,,,,,,,,,,,,,,
413,PT07M27.00S,2024-11-12T02:35:00.2Z,3,REGULAR,3pt,Jump Shot,[],1629611,70.90998685939553,76.7156862745098,1610612746,83,65,2024-11-12T02:35:04Z,4020000,False,134.0,221.0,1,right,MISS T. Mann 25' pullup 3PT,[1629611],1610612746.0,LAC,pullup,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,,,,25.82,Missed,,,,,,,,,,,,,,,
414,PT07M25.00S,2024-11-12T02:35:02.2Z,3,REGULAR,rebound,defensive,[],1629652,,,1610612760,83,65,2024-11-12T02:35:04Z,4030000,False,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,413.0,1.0,1.0,0.0,,,,,
415,PT07M15.00S,2024-11-12T02:35:16.2Z,3,REGULAR,turnover,out-of-bounds,[],1631114,,,1610612760,83,65,2024-11-12T02:35:35Z,4040000,False,,,0,,J. Williams lost ball out-of-bounds TURNOVER (2 TO),[1631114],1610612760.0,OKC,lost ball,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,2.0,,,,,,,,,,,,,,,1626302.0,,,,
416,PT07M15.00S,2024-11-12T02:35:32.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,83,65,2024-11-12T02:35:32Z,4050000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT06M58.00S,2024-11-12T02:39:57.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627884,93.51182654402102,50.0,1610612746,83,67,2024-11-12T02:40:00Z,4070000,False,0.0,8.0,1,right,D. Jones Jr. cutting DUNK (15 PTS) (J. Harden 5 AST),"[1627884, 201935]",1610612746.0,LAC,cutting,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,0.85,Made,15.0,J. Harden,201935.0,5.0,,,,,,,,,,,
420,PT06M42.00S,2024-11-12T02:40:13.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,5.995400788436268,46.81372549019608,1610612760,85,67,2024-11-12T02:40:17Z,4090000,False,16.0,4.0,1,left,J. Williams cutting Layup (15 PTS) (L. Dort 1 AST),"[1631114, 1629652]",1610612760.0,OKC,cutting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,1.64,Made,15.0,L. Dort,1629652.0,1.0,,,,,,,,,,,
