actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
339,PT10M02.00S,2025-01-20T01:23:34.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612751,71,51,2025-01-20T01:23:53Z,3380000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,338.0,,,,,,,,,,,,,,,
341,PT10M02.00S,2025-01-20T01:23:38.1Z,3,REGULAR,foul,personal,[],1629652,,,1610612751,71,51,2025-01-20T01:23:49Z,3400000,False,,,0,,L. Dort loose ball personal FOUL (1 PF),"[1629652, 1629651]",1610612760.0,OKC,loose ball,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628480.0,,,,1.0,0.0,Claxton,1629651.0
343,PT09M50.00S,2025-01-20T01:24:06.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,5.863994743758213,46.07843137254902,1610612751,71,53,2025-01-20T01:24:11Z,3420000,False,20.0,3.0,1,left,N. Claxton cutting Layup (9 PTS) (D. Russell 6 AST),"[1629651, 1626156]",1610612751.0,BKN,cutting,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,1.98,Made,,,,,,,9.0,D. Russell,1626156.0,6.0,,,,,,,,
345,PT09M30.00S,2025-01-20T01:24:27.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629652,81.02825229960578,62.254901960784316,1610612760,71,53,2025-01-20T01:24:31Z,3440000,False,61.0,126.0,1,right,MISS L. Dort 13' turnaround fadeaway Shot,[1629652],1610612760.0,OKC,turnaround fadeaway,,,Dort,L. Dort,,,,,In The Paint (Non-RA),8-16 Center,13.99,Missed,,,,,,,,,,,,,,,,,,
346,PT09M27.00S,2025-01-20T01:24:30.2Z,3,REGULAR,rebound,defensive,[],1630533,,,1610612751,71,53,2025-01-20T01:24:31Z,3450000,False,,,0,,Z. Williams REBOUND (Off:2 Def:3),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,345.0,5.0,3.0,2.0,,,,,,,,,,,,
347,PT09M20.00S,2025-01-20T01:24:36.3Z,3,REGULAR,2pt,Jump Shot,[],1629661,5.732588699080158,24.019607843137255,1610612751,71,55,2025-01-20T01:28:54Z,3460000,False,130.0,1.0,1,left,C. Johnson 12' fadeaway Jump Shot (10 PTS) (D. Russell 7 AST),"[1629661, 1626156]",1610612751.0,BKN,fadeaway,,,Johnson,C. Johnson,,,,,Mid-Range,8-16 Right,12.99,Made,,,,,,,10.0,D. Russell,1626156.0,7.0,,,,,,,,
349,PT09M00.00S,2025-01-20T01:24:56.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631119,93.77463863337714,52.20588235294118,1610612760,71,55,2025-01-20T01:25:02Z,3480000,False,11.0,6.0,1,right,MISS J. Williams Layup,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,1.25,Missed,,,,,,,,,,,,,,,,,,
351,PT08M58.00S,2025-01-20T01:24:58.0Z,3,REGULAR,rebound,offensive,[],1641717,,,1610612760,71,55,2025-01-20T01:25:20Z,3500000,False,,,0,,C. Wallace REBOUND (Off:1 Def:4),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,,,,,349.0,5.0,4.0,1.0,,,,,,,,,,,,
352,PT08M54.00S,2025-01-20T01:25:02.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628983,91.27792378449409,51.71568627450981,1610612760,73,55,2025-01-20T01:32:37Z,3510000,False,9.0,29.0,1,right,S. Gilgeous-Alexander driving finger roll Layup (19 PTS) (L. Dort 3 AST),"[1628983, 1629652]",1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,3.07,Made,,,,,,,19.0,L. Dort,1629652.0,3.0,,,,,,,,
354,PT08M36.00S,2025-01-20T01:25:19.5Z,3,REGULAR,3pt,Jump Shot,[],1629661,33.327858081471746,43.38235294117647,1610612751,73,55,2025-01-20T01:25:23Z,3530000,False,33.0,261.0,1,left,MISS C. Johnson 26' 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,26.29,Missed,,,,,,,,,,,,,,,,,,
355,PT08M33.00S,2025-01-20T01:25:22.5Z,3,REGULAR,rebound,offensive,[],1641730,,,1610612751,73,55,2025-01-20T01:25:23Z,3540000,False,,,0,,N. Clowney REBOUND (Off:1 Def:1),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Center,,,,,354.0,2.0,1.0,1.0,,,,,,,,,,,,
356,PT08M26.00S,2025-01-20T01:25:30.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1641730,32.670827858081466,69.6078431372549,1610612751,73,55,2025-01-20T01:25:35Z,3550000,False,-98.0,255.0,1,left,MISS N. Clowney 27' 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Left Center,27.28,Missed,,,,,,,,,,,,,,,,,,
357,PT08M23.00S,2025-01-20T01:25:33.1Z,3,REGULAR,rebound,defensive,[],1631119,,,1610612760,73,55,2025-01-20T01:25:35Z,3560000,False,,,0,,J. Williams REBOUND (Off:2 Def:5),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,,,356.0,7.0,5.0,2.0,,,,,,,,,,,,
358,PT08M09.00S,2025-01-20T01:25:49.2Z,3,REGULAR,turnover,out-of-bounds,[],1629652,,,1610612760,73,55,2025-01-20T01:25:55Z,3570000,False,,,0,,L. Dort bad pass out-of-bounds TURNOVER (2 TO),[1629652],1610612760.0,OKC,bad pass,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1179.0,2.0,,,,,,
359,PT07M56.00S,2025-01-20T01:26:14.1Z,3,REGULAR,foul,personal,['2freethrow'],1630198,,,1610612751,73,55,2025-01-20T01:26:19Z,3580000,False,,,0,,I. Joe shooting personal FOUL (3 PF) (Russell 2 FT),"[1630198, 1626156]",1610612760.0,OKC,shooting,,,Joe,I. Joe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1628172.0,,,,3.0,0.0,Russell,1626156.0
361,PT07M56.00S,2025-01-20T01:26:42.0Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1626156,,,1610612751,73,56,2025-01-20T01:26:42Z,3600000,False,,,0,,D. Russell Free Throw 1 of 2 (5 PTS),[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
364,PT07M56.00S,2025-01-20T01:27:00.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1626156,,,1610612751,73,57,2025-01-20T01:27:00Z,3610000,False,,,0,,D. Russell Free Throw 2 of 2 (6 PTS),[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
365,PT07M49.00S,2025-01-20T01:27:08.4Z,3,REGULAR,3pt,Jump Shot,[],1630198,70.77858081471747,85.04901960784314,1610612760,76,57,2025-01-20T01:27:12Z,3620000,False,175.0,222.0,1,right,I. Joe 28' 3PT  (18 PTS) (S. Gilgeous-Alexander 7 AST),"[1630198, 1628983]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,28.3,Made,,,,,,,18.0,S. Gilgeous-Alexander,1628983.0,7.0,,,,,,,,
367,PT07M33.00S,2025-01-20T01:27:23.2Z,3,REGULAR,foul,personal,['3freethrow'],1630198,,,1610612751,76,57,2025-01-20T01:27:37Z,3640000,False,,,0,,I. Joe shooting personal FOUL (4 PF) (Russell 3 FT),"[1630198, 1626156]",1610612760.0,OKC,shooting,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1628172.0,,,,4.0,0.0,Russell,1626156.0
369,PT07M33.00S,2025-01-20T01:27:53.3Z,3,REGULAR,freethrow,1 of 3,[],1626156,,,1610612751,76,58,2025-01-20T01:27:53Z,3660000,False,,,0,,D. Russell Free Throw 1 of 3 (7 PTS),[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
370,PT07M33.00S,2025-01-20T01:28:06.3Z,3,REGULAR,freethrow,2 of 3,[],1626156,,,1610612751,76,59,2025-01-20T01:28:06Z,3670000,False,,,0,,D. Russell Free Throw 2 of 3 (8 PTS),[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
371,PT07M33.00S,2025-01-20T01:28:19.9Z,3,REGULAR,freethrow,3 of 3,[],1626156,,,1610612751,76,60,2025-01-20T01:28:19Z,3680000,False,,,0,,D. Russell Free Throw 3 of 3 (9 PTS),[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
372,PT07M28.00S,2025-01-20T01:28:27.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,91.93495400788436,47.30392156862745,1610612760,78,60,2025-01-20T01:34:47Z,3690000,False,-13.0,23.0,1,right,S. Gilgeous-Alexander driving finger roll Layup (21 PTS),[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,2.69,Made,,,,,,,21.0,,,,,,,,,,,
373,PT07M19.00S,2025-01-20T01:28:40.6Z,3,REGULAR,foul,personal,['2freethrow'],1630198,,,1610612751,78,60,2025-01-20T01:29:11Z,3700000,False,,,0,,I. Joe shooting personal FOUL (5 PF) (Williams 2 FT),"[1630198, 1630533]",1610612760.0,OKC,shooting,,,Joe,I. Joe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1628172.0,,,,5.0,0.0,Williams,1630533.0
375,PT07M19.00S,2025-01-20T01:29:25.6Z,3,REGULAR,freethrow,1 of 2,[],1630533,,,1610612751,78,61,2025-01-20T01:29:25Z,3720000,False,,,0,,Z. Williams Free Throw 1 of 2 (6 PTS),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
376,PT07M19.00S,2025-01-20T01:29:31.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,78,61,2025-01-20T01:29:31Z,3730000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT07M19.00S,2025-01-20T01:32:00.5Z,3,REGULAR,substitution,out,[],1630198,,,1610612751,78,61,2025-01-20T01:32:18Z,3740000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT07M19.00S,2025-01-20T01:32:00.5Z,3,REGULAR,substitution,in,[],1630598,,,1610612751,78,61,2025-01-20T01:32:18Z,3750000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT07M19.00S,2025-01-20T01:32:45.3Z,3,REGULAR,freethrow,2 of 2,[],1630533,,,1610612751,78,62,2025-01-20T01:32:45Z,3760000,False,,,0,,Z. Williams Free Throw 2 of 2 (7 PTS),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
380,PT07M11.00S,2025-01-20T01:32:53.7Z,3,REGULAR,3pt,Jump Shot,[],1629652,95.3515111695138,97.30392156862744,1610612760,78,62,2025-01-20T01:33:01Z,3770000,False,237.0,-9.0,1,right,MISS L. Dort 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Right Corner 3,24+ Right,23.67,Missed,,,,,,,,,,,,,,,,,,
381,PT07M06.00S,2025-01-20T01:32:57.3Z,3,REGULAR,rebound,offensive,[],1630598,,,1610612760,78,62,2025-01-20T01:32:57Z,3780000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:2),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Right Corner 3,24+ Right,,,,,380.0,3.0,2.0,1.0,,,,,,,,,,,,
382,PT07M03.00S,2025-01-20T01:33:00.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629652,70.90998685939553,78.18627450980392,1610612760,78,62,2025-01-20T01:33:04Z,3790000,False,141.0,221.0,1,right,MISS L. Dort 26' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,26.2,Missed,,,,,,,,,,,,,,,,,,
383,PT07M01.00S,2025-01-20T01:33:02.5Z,3,REGULAR,rebound,defensive,[],1626156,,,1610612751,78,62,2025-01-20T01:33:04Z,3800000,False,,,0,,D. Russell REBOUND (Off:1 Def:2),[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,,,,,382.0,3.0,2.0,1.0,,,,,,,,,,,,
384,PT06M51.00S,2025-01-20T01:33:13.4Z,3,REGULAR,3pt,Jump Shot,[],1629661,30.17411300919842,22.058823529411764,1610612751,78,65,2025-01-20T01:33:18Z,3810000,False,140.0,231.0,1,left,C. Johnson 27' 3PT  (13 PTS) (Z. Williams 2 AST),"[1629661, 1630533]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,27.0,Made,,,,,,,13.0,Z. Williams,1630533.0,2.0,,,,,,,,
386,PT06M30.00S,2025-01-20T01:33:33.4Z,3,REGULAR,3pt,Jump Shot,[],1629652,75.50919842312747,87.74509803921569,1610612760,78,65,2025-01-20T01:33:37Z,3830000,False,189.0,178.0,1,right,MISS L. Dort 25' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,25.92,Missed,,,,,,,,,,,,,,,,,,
387,PT06M27.00S,2025-01-20T01:33:36.4Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,78,65,2025-01-20T01:33:37Z,3840000,False,,,0,,N. Claxton REBOUND (Off:2 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,,,386.0,4.0,2.0,2.0,,,,,,,,,,,,
388,PT06M10.00S,2025-01-20T01:33:53.7Z,3,REGULAR,3pt,Jump Shot,[],1641730,30.17411300919842,22.54901960784314,1610612751,78,65,2025-01-20T01:33:58Z,3850000,False,137.0,231.0,1,left,MISS N. Clowney 26' 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Right Center,26.88,Missed,,,,,,,,,,,,,,,,,,
389,PT06M07.00S,2025-01-20T01:33:56.7Z,3,REGULAR,rebound,defensive,[],1641717,,,1610612760,78,65,2025-01-20T01:33:58Z,3860000,False,,,0,,C. Wallace REBOUND (Off:1 Def:5),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Right Center,,,,,388.0,6.0,5.0,1.0,,,,,,,,,,,,
390,PT05M57.00S,2025-01-20T01:34:07.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631119,92.85479632063075,50.98039215686274,1610612760,80,65,2025-01-20T01:36:21Z,3870000,False,5.0,15.0,1,right,J. Williams driving DUNK (9 PTS) (S. Gilgeous-Alexander 8 AST),"[1631119, 1628983]",1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,1.55,Made,,,,,,,9.0,S. Gilgeous-Alexander,1628983.0,8.0,,,,,,,,
392,PT05M57.00S,2025-01-20T01:34:12.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,80,65,2025-01-20T01:34:12Z,3890000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT05M57.00S,2025-01-20T01:36:41.0Z,3,REGULAR,substitution,out,[],1630533,,,1610612751,80,65,2025-01-20T01:37:06Z,3900000,False,,,0,,SUB out: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT05M57.00S,2025-01-20T01:36:41.0Z,3,REGULAR,substitution,in,[],1641787,,,1610612751,80,65,2025-01-20T01:37:06Z,3910000,False,,,0,,SUB in: T. Evbuomwan,[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT05M34.00S,2025-01-20T01:37:26.7Z,3,REGULAR,2pt,Jump Shot,[],1629661,23.209592641261498,53.18627450980392,1610612751,80,67,2025-01-20T01:37:32Z,3920000,False,-16.0,166.0,1,left,C. Johnson 16' pullup Jump Shot (15 PTS),[1629661],1610612751.0,BKN,pullup,,,Johnson,C. Johnson,,,,,Mid-Range,16-24 Center,16.65,Made,,,,,,,15.0,,,,,,,,,,,
396,PT05M17.00S,2025-01-20T01:37:43.9Z,3,REGULAR,3pt,Jump Shot,[],1631119,73.27529566360053,82.59803921568627,1610612760,83,67,2025-01-20T01:37:48Z,3930000,False,163.0,199.0,1,right,J. Williams 25' 3PT  (12 PTS) (C. Wallace 3 AST),"[1631119, 1641717]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,25.7,Made,,,,,,,12.0,C. Wallace,1641717.0,3.0,,,,,,,,
399,PT04M57.00S,2025-01-20T01:38:08.0Z,3,REGULAR,substitution,out,[],1641717,,,1610612751,83,67,2025-01-20T01:38:19Z,3960000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT04M57.00S,2025-01-20T01:38:08.0Z,3,REGULAR,substitution,out,[],1629661,,,1610612751,83,67,2025-01-20T01:38:19Z,3970000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT04M57.00S,2025-01-20T01:38:08.0Z,3,REGULAR,substitution,out,[],1641730,,,1610612751,83,67,2025-01-20T01:38:19Z,3980000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT04M57.00S,2025-01-20T01:38:08.0Z,3,REGULAR,substitution,in,[],1631172,,,1610612751,83,67,2025-01-20T01:38:19Z,3990000,False,,,0,,SUB in: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT04M57.00S,2025-01-20T01:38:08.0Z,3,REGULAR,substitution,in,[],1630592,,,1610612751,83,67,2025-01-20T01:38:19Z,4000000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT04M57.00S,2025-01-20T01:38:08.0Z,3,REGULAR,substitution,in,[],1630553,,,1610612751,83,67,2025-01-20T01:38:19Z,4010000,False,,,0,,SUB in: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT04M49.00S,2025-01-20T01:38:35.4Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612751,83,67,2025-01-20T01:38:41Z,4020000,False,,,0,,BKN shot clock Team TURNOVER,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1179.0,,,,,,,
406,PT04M47.00S,2025-01-20T01:38:54.7Z,3,REGULAR,foul,personal,['2freethrow'],1641787,,,1610612760,83,67,2025-01-20T01:39:09Z,4030000,False,,,0,,T. Evbuomwan shooting personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1641787, 1628983]",1610612751.0,BKN,shooting,,,Evbuomwan,T. Evbuomwan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1179.0,,,,2.0,0.0,Gilgeous-Alexander,1628983.0
408,PT04M47.00S,2025-01-20T01:39:18.4Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628983,,,1610612760,84,67,2025-01-20T01:39:18Z,4050000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (22 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,22.0,,,,,,,,,,,
409,PT04M47.00S,2025-01-20T01:39:19.0Z,3,REGULAR,substitution,out,[],1631119,,,1610612760,84,67,2025-01-20T01:39:35Z,4060000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT04M47.00S,2025-01-20T01:39:19.0Z,3,REGULAR,substitution,out,[],1626156,,,1610612760,84,67,2025-01-20T01:39:35Z,4070000,False,,,0,,SUB out: D. Russell,[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT04M47.00S,2025-01-20T01:39:19.0Z,3,REGULAR,substitution,out,[],1629651,,,1610612760,84,67,2025-01-20T01:39:35Z,4080000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT04M47.00S,2025-01-20T01:39:19.0Z,3,REGULAR,substitution,in,[],1642382,,,1610612760,84,67,2025-01-20T01:39:35Z,4090000,False,,,0,,SUB in: B. Carlson,[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT04M47.00S,2025-01-20T01:39:19.0Z,3,REGULAR,substitution,in,[],1630549,,,1610612760,84,67,2025-01-20T01:39:35Z,4100000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT04M47.00S,2025-01-20T01:39:19.0Z,3,REGULAR,substitution,in,[],1631213,,,1610612760,84,67,2025-01-20T01:39:35Z,4110000,False,,,0,,SUB in: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT04M47.00S,2025-01-20T01:39:46.3Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628983,,,1610612760,85,67,2025-01-20T01:39:46Z,4120000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (23 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,23.0,,,,,,,,,,,
416,PT04M26.00S,2025-01-20T01:40:11.1Z,3,REGULAR,3pt,Jump Shot,[],1631213,31.09395532194481,28.921568627450984,1610612751,85,70,2025-01-20T01:40:16Z,4130000,False,105.0,240.0,1,left,T. Martin 26' 3PT  (5 PTS) (J. Wilson 1 AST),"[1631213, 1630592]",1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Right Center,26.19,Made,,,,,,,5.0,J. Wilson,1630592.0,1.0,,,,,,,,
418,PT04M13.00S,2025-01-20T01:40:24.6Z,3,REGULAR,3pt,Jump Shot,[],1642382,68.41327201051249,68.87254901960785,1610612760,85,70,2025-01-20T01:40:29Z,4150000,False,94.0,244.0,1,right,MISS B. Carlson 26' 3PT,[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,Above the Break 3,24+ Right Center,26.2,Missed,,,,,,,,,,,,,,,,,,
419,PT04M08.00S,2025-01-20T01:40:29.6Z,3,REGULAR,rebound,defensive,[],1641787,,,1610612751,85,70,2025-01-20T01:40:29Z,4160000,False,,,0,,T. Evbuomwan REBOUND (Off:0 Def:4),[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,Above the Break 3,24+ Right Center,,,,,418.0,4.0,4.0,0.0,,,,,,,,,,,,
420,PT04M04.00S,2025-01-20T01:40:33.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630553,6.389618922470433,54.166666666666664,1610612751,85,72,2025-01-20T01:41:53Z,4170000,False,-21.0,8.0,1,left,K. Johnson running Layup (2 PTS),[1630553],1610612751.0,BKN,running,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,2.21,Made,,,,,,,2.0,,,,,,,,,,,
421,PT03M53.00S,2025-01-20T01:40:44.2Z,3,REGULAR,3pt,Jump Shot,[],1628983,83.65637319316689,4.901960784313726,1610612760,85,72,2025-01-20T01:42:25Z,4180000,False,-225.0,101.0,1,right,MISS S. Gilgeous-Alexander 24' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,24.71,Missed,,,,,,,,,,,,,,,,,,
422,PT03M49.00S,2025-01-20T01:40:47.3Z,3,REGULAR,rebound,defensive,[],1631213,,,1610612751,85,72,2025-01-20T01:40:47Z,4190000,False,,,0,,T. Martin REBOUND (Off:0 Def:4),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Left Center,,,,,421.0,4.0,4.0,0.0,,,,,,,,,,,,
423,PT03M44.00S,2025-01-20T01:40:52.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641787,19.793035479632064,48.529411764705884,1610612751,85,72,2025-01-20T01:41:35Z,4200000,False,7.0,134.0,1,left,MISS T. Evbuomwan 13' pullup Shot - blocked,"[1641787, 1631172]",1610612751.0,BKN,pullup,,,Evbuomwan,T. Evbuomwan,,,,,In The Paint (Non-RA),8-16 Center,13.38,Missed,Dieng,1631172.0,,,,,,,,,,,,,,,,
424,PT03M44.00S,2025-01-20T01:40:52.6Z,3,REGULAR,block,,[],1631172,,,1610612751,85,72,2025-01-20T01:40:54Z,4210000,False,,,0,,O. Dieng BLOCK (1 BLK),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
425,PT03M42.00S,2025-01-20T01:40:54.6Z,3,REGULAR,rebound,defensive,[],1631172,,,1610612760,85,72,2025-01-20T01:40:58Z,4220000,False,,,0,,O. Dieng REBOUND (Off:0 Def:2),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,In The Paint (Non-RA),8-16 Center,,,,,423.0,2.0,2.0,0.0,,,,,,,,,,,,
