actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
259,PT05M48.00S,2023-01-08T20:58:16.7Z,2,REGULAR,turnover,illegal assist,[],1631093,,,1610612765,43,50,2023-01-08T20:58:46Z,2540000,False,,,0,,J. Ivey illegal assist TURNOVER (1 TO),[1631093],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,1.0,,
260,PT05M48.00S,2023-01-08T20:58:20.6Z,2,REGULAR,substitution,out,[],1630178,,,1610612755,43,50,2023-01-08T20:58:30Z,2550000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,,,,,,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,
261,PT05M48.00S,2023-01-08T20:58:20.6Z,2,REGULAR,substitution,in,[],1627777,,,1610612755,43,50,2023-01-08T20:58:30Z,2560000,False,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,,,,,,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,
262,PT05M33.00S,2023-01-08T20:58:37.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627777,21.23850197109067,11.27450980392157,1610612755,43,50,2023-01-08T20:58:49Z,2570000,False,194.0,147.0,1,left,MISS G. Niang 24' 3PT,[1627777],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,24.31,Missed,,Niang,G. Niang,,,,,,,,,,,,,,,,,
263,PT05M30.00S,2023-01-08T20:58:40.6Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,43,50,2023-01-08T20:58:40Z,2580000,False,,,0,,I. Stewart REBOUND (Off:0 Def:7),[1630191],1610612765.0,DET,,,,,,,Above the Break 3,24+ Right Center,,,,Stewart,I. Stewart,,,,,,,,,262.0,7.0,7.0,0.0,,,,,
264,PT05M22.00S,2023-01-08T20:58:49.2Z,2,REGULAR,3pt,Jump Shot,[],1628995,87.59855453350855,97.05882352941177,1610612765,46,50,2023-01-08T20:58:55Z,2590000,False,235.0,64.0,1,right,K. Knox II 24' 3PT  (3 PTS) (J. Ivey 4 AST),"[1628995, 1631093]",1610612765.0,DET,,,,,,,Right Corner 3,24+ Right,24.39,Made,3.0,Knox II,K. Knox II,J. Ivey,1631093.0,4.0,,,,,,,,,,,,,,
266,PT05M10.00S,2023-01-08T20:59:04.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627777,7.046649145860711,44.6078431372549,1610612755,46,52,2023-01-08T20:59:10Z,2610000,False,27.0,14.0,1,left,G. Niang driving Layup (10 PTS) (J. Harden 5 AST),"[1627777, 201935]",1610612755.0,PHI,driving,,,,,,Restricted Area,0-8 Center,3.03,Made,10.0,Niang,G. Niang,J. Harden,201935.0,5.0,,,,,,,,,,,,,,
268,PT05M10.00S,2023-01-08T20:59:08.2Z,2,REGULAR,foul,personal,['1freethrow'],1628995,,,1610612755,46,52,2023-01-08T20:59:23Z,2630000,False,,,0,,K. Knox II shooting personal FOUL (2 PF) (Niang 1 FT),"[1628995, 1627777]",1610612765.0,DET,shooting,,,,,,Restricted Area,0-8 Center,,,,Knox II,K. Knox II,,,,202058.0,2.0,0.0,Niang,1627777.0,,,,,,,,,
270,PT05M10.00S,2023-01-08T20:59:16.5Z,2,REGULAR,substitution,out,[],1628977,,,1610612755,46,52,2023-01-08T20:59:56Z,2650000,False,,,0,,SUB out: H. Diallo,[1628977],1610612765.0,DET,,,,,,,,,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,
271,PT05M10.00S,2023-01-08T20:59:16.5Z,2,REGULAR,substitution,in,[],202711,,,1610612755,46,52,2023-01-08T20:59:56Z,2660000,False,,,0,,SUB in: B. Bogdanovic,[202711],1610612765.0,DET,,,,,,,,,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,
272,PT05M10.00S,2023-01-08T20:59:41.5Z,2,REGULAR,freethrow,1 of 1,[],1627777,,,1610612755,46,53,2023-01-08T20:59:41Z,2670000,False,,,0,,G. Niang Free Throw 1 of 1 (11 PTS),[1627777],1610612755.0,PHI,,,,,,,,,,Made,11.0,Niang,G. Niang,,,,,,,,,,,,,,,,,
273,PT04M57.00S,2023-01-08T20:59:54.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631093,85.23324572930355,38.970588235294116,1610612765,46,53,2023-01-08T21:00:00Z,2680000,False,-55.0,86.0,1,right,MISS J. Ivey 10' pullup Shot,[1631093],1610612765.0,DET,pullup,,,,,,In The Paint (Non-RA),8-16 Left,10.24,Missed,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,
274,PT04M55.00S,2023-01-08T20:59:56.9Z,2,REGULAR,rebound,defensive,[],201935,,,1610612755,46,53,2023-01-08T21:00:00Z,2690000,False,,,0,,J. Harden REBOUND (Off:1 Def:6),[201935],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),8-16 Left,,,,Harden,J. Harden,,,,,,,,,273.0,7.0,6.0,1.0,,,,,
275,PT04M44.00S,2023-01-08T21:00:07.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626149,5.601182654402102,45.09803921568628,1610612755,46,53,2023-01-08T21:00:11Z,2700000,False,25.0,0.0,1,left,MISS M. Harrell Layup,[1626149],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,2.45,Missed,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,
276,PT04M41.00S,2023-01-08T21:00:10.8Z,2,REGULAR,rebound,offensive,[],1626149,,,1610612755,46,53,2023-01-08T21:00:10Z,2710000,False,,,0,,M. Harrell REBOUND (Off:2 Def:1),[1626149],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Harrell,M. Harrell,,,,,,,,,275.0,3.0,1.0,2.0,,,,,
277,PT04M41.00S,2023-01-08T21:00:10.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626149,5.590000152587891,50.0,1610612755,46,55,2023-01-08T21:00:10Z,2720000,False,0.0,0.0,1,left,M. Harrell tip Layup (12 PTS),[1626149],1610612755.0,PHI,tip,,,,,,Mid-Range,8-16 Left,0.0,Made,12.0,Harrell,M. Harrell,,,,,,,,,,,,,,,,,
278,PT04M32.00S,2023-01-08T21:00:19.7Z,2,REGULAR,3pt,Jump Shot,[],1631093,69.20170827858082,27.205882352941174,1610612765,49,55,2023-01-08T21:15:41Z,2730000,False,-114.0,237.0,1,right,J. Ivey 26' 3PT pullup (6 PTS) (B. Bogdanovic 3 AST),"[1631093, 202711]",1610612765.0,DET,pullup,,,,,,Above the Break 3,24+ Left Center,26.3,Made,6.0,Ivey,J. Ivey,B. Bogdanovic,202711.0,3.0,,,,,,,,,,,,,,
280,PT04M23.00S,2023-01-08T21:00:32.2Z,2,REGULAR,foul,personal,[],1631093,,,1610612755,49,55,2023-01-08T21:00:42Z,2750000,False,,,0,,J. Ivey personal FOUL (2 PF),"[1631093, 1629001]",1610612765.0,DET,,,,,,,Mid-Range,16-24 Right,,,,Ivey,J. Ivey,,,,202027.0,2.0,0.0,Melton,1629001.0,,,,,,,,,
282,PT04M23.00S,2023-01-08T21:00:45.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,49,55,2023-01-08T21:00:45Z,2770000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT04M11.00S,2023-01-08T21:03:45.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202699,11.12023653088042,42.40196078431372,1610612755,49,55,2023-01-08T21:03:50Z,2780000,False,38.0,52.0,1,left,MISS T. Harris 6' driving Hook,[202699],1610612755.0,PHI,driving,,,,,,In The Paint (Non-RA),0-8 Center,6.44,Missed,,Harris,T. Harris,,,,,,,,,,,,,,,,,
284,PT04M09.00S,2023-01-08T21:03:47.1Z,2,REGULAR,rebound,defensive,[],1630180,,,1610612765,49,55,2023-01-08T21:03:50Z,2790000,False,,,0,,S. Bey REBOUND (Off:0 Def:1),[1630180],1610612765.0,DET,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Bey,S. Bey,,,,,,,,,283.0,1.0,1.0,0.0,,,,,
285,PT03M52.00S,2023-01-08T21:04:07.9Z,2,REGULAR,foul,personal,['2freethrow'],202699,,,1610612765,49,55,2023-01-08T21:04:17Z,2800000,False,,,0,,T. Harris shooting personal FOUL (1 PF) (Stewart 2 FT),"[202699, 1630191]",1610612755.0,PHI,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Harris,T. Harris,,,,203177.0,1.0,0.0,Stewart,1630191.0,,,,,,,,,
287,PT03M52.00S,2023-01-08T21:04:34.0Z,2,REGULAR,freethrow,1 of 2,[],1630191,,,1610612765,50,55,2023-01-08T21:04:34Z,2820000,False,,,0,,I. Stewart Free Throw 1 of 2 (14 PTS),[1630191],1610612765.0,DET,,,,,,,,,,Made,14.0,Stewart,I. Stewart,,,,,,,,,,,,,,,,,
288,PT03M52.00S,2023-01-08T21:04:50.3Z,2,REGULAR,freethrow,2 of 2,[],1630191,,,1610612765,51,55,2023-01-08T21:04:50Z,2830000,False,,,0,,I. Stewart Free Throw 2 of 2 (15 PTS),[1630191],1610612765.0,DET,,,,,,,,,,Made,15.0,Stewart,I. Stewart,,,,,,,,,,,,,,,,,
290,PT03M41.00S,2023-01-08T21:05:03.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201935,8.492115637319317,56.61764705882353,1610612755,51,57,2023-01-08T21:05:09Z,2850000,False,-33.0,27.0,1,left,J. Harden driving Layup (9 PTS),[201935],1610612755.0,PHI,driving,,,,,,Restricted Area,0-8 Center,4.29,Made,9.0,Harden,J. Harden,,,,,,,,,,,,,,,,,
291,PT03M26.00S,2023-01-08T21:05:18.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,92.19776609724047,50.98039215686274,1610612765,51,57,2023-01-08T21:05:50Z,2860000,False,5.0,21.0,1,right,MISS I. Stewart Layup,[1630191],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,2.14,Missed,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,
294,PT03M26.00S,2023-01-08T21:05:18.1Z,2,REGULAR,rebound,offensive,[],1630191,,,1610612765,51,57,2023-01-08T21:58:12Z,2865000,False,,,0,,I. Stewart REBOUND (Off:1 Def:7),[1630191],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,,Stewart,I. Stewart,,,,,,,,,291.0,8.0,7.0,1.0,,,,,
514,PT03M26.00S,2023-01-08T21:05:27.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630191,94.13600525624179,52.69607843137255,1610612765,51,57,2023-01-08T21:59:19Z,2867500,False,13.0,3.0,1,right,MISS I. Stewart putback Layup - blocked,"[1630191, 1626149]",1610612765.0,DET,putback,,,,,,Restricted Area,0-8 Center,1.37,Missed,,Stewart,I. Stewart,,,,,,,,,,,,,Harrell,1626149.0,,,
515,PT03M26.00S,2023-01-08T21:05:27.1Z,2,REGULAR,block,,[],1626149,,,1610612765,51,57,2023-01-08T21:59:19Z,2868750,False,,,0,,M. Harrell BLOCK (1 BLK),[1626149],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,
516,PT03M26.00S,2023-01-08T21:05:27.1Z,2,REGULAR,rebound,defensive,[],201935,,,1610612755,51,57,2023-01-08T21:59:19Z,2869375,False,,,0,,J. Harden REBOUND (Off:1 Def:7),[201935],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Harden,J. Harden,,,,,,,,,514.0,8.0,7.0,1.0,,,,,
292,PT03M08.00S,2023-01-08T21:05:36.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626149,8.754927726675426,46.32352941176471,1610612755,51,59,2023-01-08T21:18:09Z,2870000,False,18.0,30.0,1,left,M. Harrell driving Hook (14 PTS),[1626149],1610612755.0,PHI,driving,,,,,,Restricted Area,0-8 Center,3.5,Made,14.0,Harrell,M. Harrell,,,,,,,,,,,,,,,,,
293,PT03M08.00S,2023-01-08T21:05:39.7Z,2,REGULAR,turnover,out-of-bounds,[],1631093,,,1610612765,51,59,2023-01-08T21:06:23Z,2880000,False,,,0,,J. Ivey bad pass out-of-bounds TURNOVER (2 TO),[1631093],1610612765.0,DET,bad pass,,,,,,Restricted Area,0-8 Center,,,,Ivey,J. Ivey,,,,202027.0,,,,,,,,,,,2.0,,
295,PT03M01.00S,2023-01-08T21:06:01.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202711,,,1610612755,51,59,2023-01-08T21:06:10Z,2890000,False,,,0,,B. Bogdanovic shooting personal FOUL (1 PF) (Harden 2 FT),"[202711, 201935]",1610612765.0,DET,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Bogdanovic,B. Bogdanovic,,,,203177.0,1.0,0.0,Harden,201935.0,,,,,,,,,
297,PT03M01.00S,2023-01-08T21:06:26.3Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],201935,,,1610612755,51,59,2023-01-08T21:06:26Z,2910000,False,,,0,,MISS J. Harden Free Throw 1 of 2,[201935],1610612755.0,PHI,,,,,,,,,,Missed,,Harden,J. Harden,,,,,,,,,,,,,,,,,
298,PT03M01.00S,2023-01-08T21:06:26.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,51,59,2023-01-08T21:06:26Z,2920000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,297.0,,,,,,,,
299,PT03M01.00S,2023-01-08T21:06:42.9Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],201935,,,1610612755,51,60,2023-01-08T21:06:42Z,2930000,False,,,0,,J. Harden Free Throw 2 of 2 (10 PTS),[201935],1610612755.0,PHI,,,,,,,,,,Made,10.0,Harden,J. Harden,,,,,,,,,,,,,,,,,
300,PT02M48.00S,2023-01-08T21:06:57.0Z,2,REGULAR,3pt,Jump Shot,[],202711,77.87450722733246,11.27450980392157,1610612765,51,60,2023-01-08T21:07:11Z,2940000,False,-194.0,155.0,1,right,MISS B. Bogdanovic 24' 3PT,[202711],1610612765.0,DET,,,,,,,Above the Break 3,24+ Left Center,24.83,Missed,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,
301,PT02M45.00S,2023-01-08T21:07:00.0Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612755,51,60,2023-01-08T21:07:11Z,2950000,False,,,0,,D. Melton REBOUND (Off:0 Def:1),[1629001],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,,,,Melton,D. Melton,,,,,,,,,300.0,1.0,1.0,0.0,,,,,
302,PT02M38.00S,2023-01-08T21:07:06.2Z,2,REGULAR,3pt,Jump Shot,[],201935,32.933639947437584,51.9607843137255,1610612755,51,63,2023-01-08T21:20:43Z,2960000,False,-10.0,257.0,1,left,J. Harden 25' 3PT step back (13 PTS),[201935],1610612755.0,PHI,step back,,,,,,Above the Break 3,24+ Center,25.73,Made,13.0,Harden,J. Harden,,,,,,,,,,,,,,,,,
303,PT02M26.00S,2023-01-08T21:07:19.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631093,92.32917214191852,55.14705882352941,1610612765,51,63,2023-01-08T21:21:19Z,2970000,False,26.0,20.0,1,right,MISS J. Ivey driving Layup,[1631093],1610612765.0,DET,driving,,,,,,Restricted Area,0-8 Center,3.23,Missed,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,
304,PT02M24.00S,2023-01-08T21:07:21.9Z,2,REGULAR,rebound,defensive,[],201935,,,1610612755,51,63,2023-01-08T21:07:28Z,2980000,False,,,0,,J. Harden REBOUND (Off:1 Def:8),[201935],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Harden,J. Harden,,,,,,,,,303.0,9.0,8.0,1.0,,,,,
305,PT02M16.00S,2023-01-08T21:07:29.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626149,8.886333771353483,45.34313725490196,1610612755,51,65,2023-01-08T21:07:33Z,2990000,False,23.0,31.0,1,left,M. Harrell Layup (16 PTS) (J. Harden 6 AST),"[1626149, 201935]",1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,3.88,Made,16.0,Harrell,M. Harrell,J. Harden,201935.0,6.0,,,,,,,,,,,,,,
307,PT01M52.00S,2023-01-08T21:07:53.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631093,86.46517739816032,59.58180147058824,1610612765,51,65,2023-01-08T21:08:05Z,3010000,False,48.0,75.0,1,right,MISS J. Ivey 8' pullup Shot,[1631093],1610612765.0,DET,pullup,,,,,,In The Paint (Non-RA),8-16 Right,8.87,Missed,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,
308,PT01M49.00S,2023-01-08T21:07:56.4Z,2,REGULAR,rebound,defensive,[],201935,,,1610612755,51,65,2023-01-08T21:08:00Z,3020000,False,,,0,,J. Harden REBOUND (Off:1 Def:9),[201935],1610612755.0,PHI,,,,,,,Mid-Range,8-16 Right,,,,Harden,J. Harden,,,,,,,,,307.0,10.0,9.0,1.0,,,,,
309,PT01M38.00S,2023-01-08T21:08:07.1Z,2,REGULAR,3pt,Jump Shot,[],201935,31.488173455978973,25.245098039215684,1610612755,51,65,2023-01-08T21:08:15Z,3030000,False,124.0,243.0,1,left,MISS J. Harden 27' step back 3PT,[201935],1610612755.0,PHI,step back,,,,,,Above the Break 3,24+ Right Center,27.32,Missed,,Harden,J. Harden,,,,,,,,,,,,,,,,,
310,PT01M35.00S,2023-01-08T21:08:10.1Z,2,REGULAR,rebound,defensive,[],1628995,,,1610612765,51,65,2023-01-08T21:08:15Z,3040000,False,,,0,,K. Knox II REBOUND (Off:0 Def:1),[1628995],1610612765.0,DET,,,,,,,Above the Break 3,24+ Right Center,,,,Knox II,K. Knox II,,,,,,,,,309.0,1.0,1.0,0.0,,,,,
311,PT01M30.00S,2023-01-08T21:08:15.4Z,2,REGULAR,turnover,lost ball,[],1630191,,,1610612765,51,65,2023-01-08T21:08:19Z,3050000,False,,,0,,I. Stewart lost ball TURNOVER (3 TO),"[1630191, 1629001]",1610612765.0,DET,,,,,,,Mid-Range,8-16 Left,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,3.0,Melton,1629001.0
312,PT01M30.00S,2023-01-08T21:08:15.4Z,2,REGULAR,steal,,[],1629001,,,1610612755,51,65,2023-01-08T21:08:17Z,3060000,False,,,0,,D. Melton STEAL (1 STL),[1629001],1610612755.0,PHI,,,,,,,Mid-Range,8-16 Left,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,
313,PT01M27.00S,2023-01-08T21:08:18.7Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202699,5.601182654402102,47.30392156862745,1610612755,51,67,2023-01-08T21:22:20Z,3070000,False,13.0,0.0,1,left,T. Harris running alley-oop DUNK (4 PTS) (J. Harden 7 AST),"[202699, 201935]",1610612755.0,PHI,running alley-oop,,,,,,Restricted Area,0-8 Center,1.35,Made,4.0,Harris,T. Harris,J. Harden,201935.0,7.0,,,,,,,,,,,,,,
315,PT01M09.00S,2023-01-08T21:08:40.4Z,2,REGULAR,2pt,Jump Shot,[],202711,93.64323258869908,68.87254901960785,1610612765,53,67,2023-01-08T21:22:44Z,3090000,False,94.0,7.0,1,right,B. Bogdanovic 9' driving floating bank Jump Shot (10 PTS) (J. Ivey 5 AST),"[202711, 1631093]",1610612765.0,DET,driving floating bank,,,,,,Mid-Range,8-16 Right,9.47,Made,10.0,Bogdanovic,B. Bogdanovic,J. Ivey,1631093.0,5.0,,,,,,,,,,,,,,
317,PT01M09.00S,2023-01-08T21:08:43.7Z,2,REGULAR,foul,personal,['1freethrow'],1626149,,,1610612765,53,67,2023-01-08T21:09:12Z,3110000,False,,,0,,M. Harrell shooting personal FOUL (3 PF) (Bogdanovic 1 FT),"[1626149, 202711]",1610612755.0,PHI,shooting,,,,,,Mid-Range,8-16 Right,,,,Harrell,M. Harrell,,,,203177.0,3.0,0.0,Bogdanovic,202711.0,,,,,,,,,
319,PT01M09.00S,2023-01-08T21:08:52.2Z,2,REGULAR,substitution,out,[],1628995,,,1610612765,53,67,2023-01-08T21:09:08Z,3130000,False,,,0,,SUB out: K. Knox II,[1628995],1610612765.0,DET,,,,,,,,,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,
320,PT01M09.00S,2023-01-08T21:08:52.2Z,2,REGULAR,substitution,out,[],1631093,,,1610612765,53,67,2023-01-08T21:09:08Z,3140000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,,,,,,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,
321,PT01M09.00S,2023-01-08T21:08:52.2Z,2,REGULAR,substitution,out,[],1626149,,,1610612765,53,67,2023-01-08T21:09:08Z,3150000,False,,,0,,SUB out: M. Harrell,[1626149],1610612755.0,PHI,,,,,,,,,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,
322,PT01M09.00S,2023-01-08T21:08:52.2Z,2,REGULAR,substitution,in,[],1630165,,,1610612765,53,67,2023-01-08T21:09:08Z,3160000,False,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,,,,,,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,
323,PT01M09.00S,2023-01-08T21:08:52.2Z,2,REGULAR,substitution,in,[],202692,,,1610612765,53,67,2023-01-08T21:09:08Z,3170000,False,,,0,,SUB in: A. Burks,[202692],1610612765.0,DET,,,,,,,,,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,
324,PT01M09.00S,2023-01-08T21:08:52.2Z,2,REGULAR,substitution,in,[],1630194,,,1610612765,53,67,2023-01-08T21:09:08Z,3180000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,,,,,,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,
325,PT01M09.00S,2023-01-08T21:09:19.6Z,2,REGULAR,freethrow,1 of 1,[],202711,,,1610612765,54,67,2023-01-08T21:09:19Z,3190000,False,,,0,,B. Bogdanovic Free Throw 1 of 1 (11 PTS),[202711],1610612765.0,DET,,,,,,,,,,Made,11.0,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,
326,PT00M53.60S,2023-01-08T21:09:38.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202699,8.492115637319317,53.92156862745098,1610612755,54,69,2023-01-08T21:09:44Z,3200000,False,-20.0,27.0,1,left,T. Harris driving Layup (6 PTS) (J. Harden 8 AST),"[202699, 201935]",1610612755.0,PHI,driving,,,,,,Restricted Area,0-8 Center,3.36,Made,6.0,Harris,T. Harris,J. Harden,201935.0,8.0,,,,,,,,,,,,,,
328,PT00M47.10S,2023-01-08T21:09:49.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202711,93.24901445466492,54.90196078431373,1610612765,54,69,2023-01-08T21:10:04Z,3220000,False,25.0,11.0,1,right,MISS B. Bogdanovic driving Layup - blocked,"[202711, 202699]",1610612765.0,DET,driving,,,,,,Restricted Area,0-8 Center,2.69,Missed,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,Harris,202699.0,,,
329,PT00M47.10S,2023-01-08T21:09:49.3Z,2,REGULAR,block,,[],202699,,,1610612765,54,69,2023-01-08T21:09:51Z,3230000,False,,,0,,T. Harris BLOCK (1 BLK),[202699],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,
330,PT00M47.10S,2023-01-08T21:09:49.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,54,69,2023-01-08T21:09:54Z,3240000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,328.0,,,,,,,,
332,PT00M47.10S,2023-01-08T21:09:53.9Z,2,REGULAR,substitution,out,[],1627777,,,1610612765,54,69,2023-01-08T21:09:57Z,3260000,False,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,,,,,,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,
333,PT00M47.10S,2023-01-08T21:09:53.9Z,2,REGULAR,substitution,in,[],1630178,,,1610612765,54,69,2023-01-08T21:09:57Z,3270000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,,,,,,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,
334,PT00M47.10S,2023-01-08T21:10:18.4Z,2,REGULAR,foul,offensive,['inpenalty'],202711,,,1610612765,54,69,2023-01-08T21:10:44Z,3280000,False,,,0,,B. Bogdanovic offensive FOUL (2 PF),"[202711, 201935]",1610612765.0,DET,,,,,,,Mid-Range,8-16 Right,,,,Bogdanovic,B. Bogdanovic,,,,202058.0,2.0,0.0,Harden,201935.0,,,,,,,,,
336,PT00M47.10S,2023-01-08T21:10:18.4Z,2,REGULAR,turnover,offensive foul,[],202711,,,1610612765,54,69,2023-01-08T21:10:32Z,3300000,False,,,0,,B. Bogdanovic offensive foul TURNOVER (1 TO),[202711],1610612765.0,DET,,,,,,,Mid-Range,8-16 Right,,,,Bogdanovic,B. Bogdanovic,,,,202058.0,,,,,,,,,,,1.0,,
337,PT00M28.90S,2023-01-08T21:10:47.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630194,5.469776609724048,37.00980392156863,1610612755,54,71,2023-01-08T21:10:53Z,3310000,False,65.0,-1.0,1,left,P. Reed 6' cutting Layup (6 PTS) (J. Harden 9 AST),"[1630194, 201935]",1610612755.0,PHI,cutting,,,,,,In The Paint (Non-RA),0-8 Center,6.5,Made,6.0,Reed,P. Reed,J. Harden,201935.0,9.0,,,,,,,,,,,,,,
339,PT00M04.70S,2023-01-08T21:11:15.4Z,2,REGULAR,3pt,Jump Shot,[],1630165,83.52496714848883,96.32352941176471,1610612765,54,71,2023-01-08T21:11:22Z,3330000,False,232.0,102.0,1,right,MISS K. Hayes 25' step back 3PT,[1630165],1610612765.0,DET,step back,,,,,,Above the Break 3,24+ Right Center,25.32,Missed,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,
340,PT00M01.40S,2023-01-08T21:11:18.6Z,2,REGULAR,rebound,defensive,[],1630194,,,1610612755,54,71,2023-01-08T21:11:18Z,3340000,False,,,0,,P. Reed REBOUND (Off:5 Def:2),[1630194],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,,,,Reed,P. Reed,,,,,,,,,339.0,7.0,2.0,5.0,,,,,
341,PT00M00.30S,2023-01-08T21:11:20.4Z,2,REGULAR,3pt,Jump Shot,[],1630178,42.132063074901446,16.176470588235293,1610612755,54,71,2023-01-08T21:28:05Z,3350000,False,169.0,344.0,1,left,MISS T. Maxey 38' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,,,,Above the Break 3,24+ Right Center,38.29,Missed,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,
