actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
348,PT08M19.00S,2023-03-02T01:23:18.6Z,3,REGULAR,rebound,offensive,[],1630164,,,1610612765,61,78,2023-03-02T01:23:18Z,3420000,False,,,0,,J. Wiseman REBOUND (Off:2 Def:2),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Right Corner 3,24+ Right,,,,,,,,,,,347.0,4.0,2.0,2.0,,,,,,
349,PT08M17.00S,2023-03-02T01:23:20.7Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631093,68.67608409986859,64.4607843137255,1610612765,61,78,2023-03-02T01:23:27Z,3430000,False,72.0,242.0,1,right,MISS J. Ivey 25' 3PT,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Center,25.25,Missed,,,,,,,,,,,,,,,,,,
350,PT08M17.00S,2023-03-02T01:23:20.7Z,3,REGULAR,rebound,defensive,[],201976,,,1610612741,61,78,2023-03-02T01:23:27Z,3440000,False,,,0,,P. Beverley REBOUND (Off:4 Def:5),[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,349.0,9.0,5.0,4.0,,,,,,
351,PT08M14.00S,2023-03-02T01:23:28.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,61,78,2023-03-02T01:23:28Z,3450000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT08M11.00S,2023-03-02T01:26:24.1Z,3,REGULAR,turnover,bad pass,[],1627936,,,1610612741,61,78,2023-03-02T01:26:30Z,3460000,False,,,0,,A. Caruso bad pass TURNOVER (2 TO),"[1627936, 202711]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Right Center,,,,,,,,2.0,,,,,,,,,,,Bogdanovic,202711.0
354,PT08M11.00S,2023-03-02T01:26:24.1Z,3,REGULAR,steal,,[],202711,,,1610612765,61,78,2023-03-02T01:26:26Z,3470000,False,,,0,,B. Bogdanovic STEAL (1 STL),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
355,PT08M11.00S,2023-03-02T01:26:28.3Z,3,REGULAR,foul,personal,[],1627936,,,1610612765,61,78,2023-03-02T01:26:37Z,3480000,False,,,0,,A. Caruso personal FOUL (3 PF),"[1627936, 202711]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Mid-Range,16-24 Right,,,,,,,1628953.0,,,,,,,,3.0,0.0,Bogdanovic,202711.0,,
357,PT08M03.00S,2023-03-02T01:26:51.5Z,3,REGULAR,turnover,traveling,[],1630164,,,1610612765,61,78,2023-03-02T01:26:57Z,3500000,False,,,0,,J. Wiseman traveling TURNOVER (3 TO),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Mid-Range,8-16 Right,,,,,,,1204.0,3.0,,,,,,,,,,,,
358,PT07M51.00S,2023-03-02T01:27:12.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202696,32.802233902759525,23.774509803921568,1610612741,61,78,2023-03-02T01:27:22Z,3510000,False,131.0,256.0,1,left,MISS N. Vucevic 28' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Right Center,28.74,Missed,,,,,,,,,,,,,,,,,,
359,PT07M48.00S,2023-03-02T01:27:15.3Z,3,REGULAR,rebound,defensive,[],202711,,,1610612765,61,78,2023-03-02T01:27:22Z,3520000,False,,,0,,B. Bogdanovic REBOUND (Off:1 Def:2),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,358.0,3.0,2.0,1.0,,,,,,
360,PT07M44.00S,2023-03-02T01:27:23.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631093,91.67214191852825,55.14705882352941,1610612765,63,78,2023-03-02T01:27:27Z,3530000,False,26.0,26.0,1,right,J. Ivey driving Layup (12 PTS) (K. Hayes 6 AST),"[1631093, 1630165]",1610612765.0,DET,driving,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,3.64,Made,12.0,K. Hayes,1630165.0,6.0,,,,,,,,,,,,,,
362,PT07M44.00S,2023-03-02T01:27:25.8Z,3,REGULAR,foul,personal,['1freethrow'],1627936,,,1610612765,63,78,2023-03-02T01:27:40Z,3550000,False,,,0,,A. Caruso shooting personal FOUL (4 PF) (Ivey 1 FT),"[1627936, 1631093]",1610612741.0,CHI,shooting,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,,,,,,,1204.0,,,,,,,,4.0,0.0,Ivey,1631093.0,,
364,PT07M44.00S,2023-03-02T01:27:33.9Z,3,REGULAR,substitution,out,[],1627936,,,1610612765,63,78,2023-03-02T01:28:26Z,3570000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT07M44.00S,2023-03-02T01:27:33.9Z,3,REGULAR,substitution,in,[],1630172,,,1610612765,63,78,2023-03-02T01:28:26Z,3580000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT07M44.00S,2023-03-02T01:27:55.7Z,3,REGULAR,freethrow,1 of 1,[],1631093,,,1610612765,64,78,2023-03-02T01:27:55Z,3590000,False,,,0,,J. Ivey Free Throw 1 of 1 (13 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
367,PT07M24.00S,2023-03-02T01:28:14.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203897,16.245072273324574,48.529411764705884,1610612741,64,80,2023-03-02T01:28:24Z,3600000,False,7.0,100.0,1,left,Z. LaVine 10' fadeaway Jump Shot (23 PTS) (N. Vucevic 1 AST),"[203897, 202696]",1610612741.0,CHI,fadeaway,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),8-16 Center,10.05,Made,23.0,N. Vucevic,202696.0,1.0,,,,,,,,,,,,,,
369,PT07M16.00S,2023-03-02T01:28:23.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631093,87.46714848883047,34.80392156862745,1610612765,64,80,2023-03-02T01:34:26Z,3620000,False,-76.0,65.0,1,right,MISS J. Ivey 10' pullup Shot,[1631093],1610612765.0,DET,pullup,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),8-16 Left,10.02,Missed,,,,,,,,,,,,,,,,,,
370,PT07M13.00S,2023-03-02T01:28:26.2Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,64,80,2023-03-02T01:28:27Z,3630000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:2),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,369.0,2.0,2.0,0.0,,,,,,
371,PT07M05.00S,2023-03-02T01:28:45.3Z,3,REGULAR,foul,personal,[],1630164,,,1610612741,64,80,2023-03-02T01:29:21Z,3640000,False,,,0,,J. Wiseman personal FOUL (2 PF),"[1630164, 201942]",1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2714.0,,,,,,,,2.0,1.0,DeRozan,201942.0,,
373,PT07M00.00S,2023-03-02T01:29:24.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201942,9.149145860709593,59.068627450980394,1610612741,64,82,2023-03-02T01:29:30Z,3660000,False,-45.0,34.0,1,left,D. DeRozan driving Layup (11 PTS),[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,5.63,Made,11.0,,,,,,,,,,,,,,,,,
374,PT07M00.00S,2023-03-02T01:29:35.6Z,3,REGULAR,foul,personal,['1freethrow'],202711,,,1610612741,64,82,2023-03-02T01:29:43Z,3670000,False,,,0,,B. Bogdanovic shooting personal FOUL (2 PF) (DeRozan 1 FT),"[202711, 201942]",1610612765.0,DET,shooting,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1204.0,,,,,,,,2.0,0.0,DeRozan,201942.0,,
376,PT07M00.00S,2023-03-02T01:29:44.7Z,3,REGULAR,freethrow,1 of 1,[],201942,,,1610612741,64,83,2023-03-02T01:29:44Z,3690000,False,,,0,,D. DeRozan Free Throw 1 of 1 (12 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
377,PT06M48.00S,2023-03-02T01:29:56.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630165,92.32917214191852,45.83333333333333,1610612765,66,83,2023-03-02T01:30:00Z,3700000,False,-21.0,20.0,1,right,K. Hayes driving Layup (11 PTS),[1630165],1610612765.0,DET,driving,,,Hayes,K. Hayes,,,,,Restricted Area,0-8 Center,2.86,Made,11.0,,,,,,,,,,,,,,,,,
378,PT06M28.00S,2023-03-02T01:30:16.5Z,3,REGULAR,2pt,Jump Shot,[],202696,16.63929040735874,73.0392156862745,1610612741,66,83,2023-03-02T01:30:19Z,3710000,False,-115.0,104.0,1,left,MISS N. Vucevic 15' Jump Shot,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Left,15.51,Missed,,,,,,,,,,,,,,,,,,
379,PT06M26.00S,2023-03-02T01:30:18.5Z,3,REGULAR,rebound,defensive,[],1630165,,,1610612765,66,83,2023-03-02T01:30:19Z,3720000,False,,,0,,K. Hayes REBOUND (Off:0 Def:2),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Mid-Range,8-16 Left,,,,,,,,,,,378.0,2.0,2.0,0.0,,,,,,
380,PT06M22.00S,2023-03-02T01:30:24.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202711,88.78120893561103,44.11764705882353,1610612765,66,83,2023-03-02T01:36:42Z,3730000,False,-29.0,53.0,1,right,MISS B. Bogdanovic 6' driving floating Shot - blocked,"[202711, 1630172]",1610612765.0,DET,driving floating,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,6.06,Missed,,,,,,,Williams,1630172.0,,,,,,,,,,
381,PT06M22.00S,2023-03-02T01:30:24.9Z,3,REGULAR,block,,[],1630172,,,1610612765,66,83,2023-03-02T01:30:27Z,3740000,False,,,0,,P. Williams BLOCK (1 BLK),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
382,PT06M22.00S,2023-03-02T01:30:24.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,66,83,2023-03-02T01:30:30Z,3750000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,380.0,,,,,,,,,
385,PT06M15.00S,2023-03-02T01:31:22.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203585,89.96386333771353,96.32352941176471,1610612765,66,83,2023-03-02T01:31:27Z,3780000,False,232.0,42.0,1,right,MISS R. McGruder 3PT,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,Right Corner 3,24+ Right,23.53,Missed,,,,,,,,,,,,,,,,,,
386,PT06M13.00S,2023-03-02T01:31:24.6Z,3,REGULAR,rebound,defensive,[],1630172,,,1610612741,66,83,2023-03-02T01:31:27Z,3790000,False,,,0,,P. Williams REBOUND (Off:0 Def:2),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Right Corner 3,24+ Right,,,,,,,,,,,385.0,2.0,2.0,0.0,,,,,,
387,PT06M08.00S,2023-03-02T01:31:35.7Z,3,REGULAR,turnover,lost ball,[],201976,,,1610612741,66,83,2023-03-02T01:31:56Z,3800000,False,,,0,,P. Beverley lost ball TURNOVER (1 TO),[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Right Center,,,,,,,,1.0,,,,,,,,,,,,
389,PT06M08.00S,2023-03-02T01:31:40.5Z,3,REGULAR,foul,personal,[],201976,,,1610612765,66,83,2023-03-02T01:32:30Z,3820000,False,,,0,,P. Beverley loose ball personal FOUL (1 PF),"[201976, 1630165]",1610612741.0,CHI,loose ball,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Right Center,,,,,,,1204.0,,,,,,,,1.0,0.0,Hayes,1630165.0,,
391,PT05M46.00S,2023-03-02T01:32:22.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631093,92.19776609724047,51.225490196078425,1610612765,68,83,2023-03-02T01:39:30Z,3840000,False,6.0,21.0,1,right,J. Ivey driving floating bank Jump Shot (15 PTS),[1631093],1610612765.0,DET,driving floating bank,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,2.17,Made,15.0,,,,,,,,,,,,,,,,,
392,PT05M37.00S,2023-03-02T01:32:37.9Z,3,REGULAR,foul,personal,['2freethrow'],202711,,,1610612741,68,83,2023-03-02T01:32:45Z,3850000,False,,,0,,B. Bogdanovic shooting personal FOUL (3 PF) (DeRozan 2 FT),"[202711, 201942]",1610612765.0,DET,shooting,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1628953.0,,,,,,,,3.0,0.0,DeRozan,201942.0,,
394,PT05M37.00S,2023-03-02T01:33:06.7Z,3,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,68,83,2023-03-02T01:33:06Z,3870000,False,,,0,,MISS D. DeRozan Free Throw 1 of 2,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
395,PT05M37.00S,2023-03-02T01:33:06.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,68,83,2023-03-02T01:33:06Z,3880000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,394.0,,,,,,,,,
396,PT05M37.00S,2023-03-02T01:33:07.3Z,3,REGULAR,substitution,out,[],1630164,,,1610612741,68,83,2023-03-02T01:33:31Z,3890000,False,,,0,,SUB out: J. Wiseman,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT05M37.00S,2023-03-02T01:33:07.3Z,3,REGULAR,substitution,out,[],203585,,,1610612741,68,83,2023-03-02T01:33:31Z,3900000,False,,,0,,SUB out: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT05M37.00S,2023-03-02T01:33:07.3Z,3,REGULAR,substitution,in,[],1628977,,,1610612741,68,83,2023-03-02T01:33:31Z,3910000,False,,,0,,SUB in: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT05M37.00S,2023-03-02T01:33:07.3Z,3,REGULAR,substitution,in,[],1628963,,,1610612741,68,83,2023-03-02T01:33:31Z,3920000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT05M37.00S,2023-03-02T01:33:33.6Z,3,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,68,84,2023-03-02T01:33:33Z,3930000,False,,,0,,D. DeRozan Free Throw 2 of 2 (13 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
401,PT05M19.00S,2023-03-02T01:33:52.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,86.94152431011827,44.85294117647059,1610612765,68,84,2023-03-02T01:34:05Z,3940000,False,-26.0,70.0,1,right,MISS K. Hayes 7' pullup Shot,[1630165],1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),0-8 Center,7.48,Missed,,,,,,,,,,,,,,,,,,
402,PT05M17.00S,2023-03-02T01:33:54.6Z,3,REGULAR,rebound,offensive,[],1628963,,,1610612765,68,84,2023-03-02T01:34:05Z,3950000,False,,,0,,M. Bagley III REBOUND (Off:2 Def:5),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,401.0,7.0,5.0,2.0,,,,,,
403,PT05M16.00S,2023-03-02T01:33:56.1Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628963,86.28449408672799,56.127450980392155,1610612765,68,84,2023-03-02T01:40:53Z,3960000,False,31.0,76.0,1,right,MISS M. Bagley III 8' turnaround Hook,[1628963],1610612765.0,DET,turnaround,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),8-16 Center,8.23,Missed,,,,,,,,,,,,,,,,,,
404,PT05M13.00S,2023-03-02T01:33:59.1Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,68,84,2023-03-02T01:35:02Z,3970000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:3),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,403.0,3.0,3.0,0.0,,,,,,
405,PT05M01.00S,2023-03-02T01:34:11.5Z,3,REGULAR,turnover,bad pass,[],203897,,,1610612741,68,84,2023-03-02T01:34:19Z,3980000,False,,,0,,Z. LaVine bad pass TURNOVER (2 TO),"[203897, 1631093]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Right Center,,,,,,,,2.0,,,,,,,,,,,Ivey,1631093.0
406,PT05M01.00S,2023-03-02T01:34:11.5Z,3,REGULAR,steal,,[],1631093,,,1610612765,68,84,2023-03-02T01:34:12Z,3990000,False,,,0,,J. Ivey STEAL (1 STL),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
407,PT04M59.00S,2023-03-02T01:34:17.8Z,3,REGULAR,foul,personal,['2freethrow'],203897,,,1610612765,68,84,2023-03-02T01:34:24Z,4000000,False,,,0,,Z. LaVine shooting personal FOUL (3 PF) (Diallo 2 FT),"[203897, 1628977]",1610612741.0,CHI,shooting,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,,,,1628953.0,,,,,,,,3.0,0.0,Diallo,1628977.0,,
409,PT04M59.00S,2023-03-02T01:35:00.4Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628977,,,1610612765,69,84,2023-03-02T01:35:00Z,4020000,False,,,0,,H. Diallo Free Throw 1 of 2 (8 PTS),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
410,PT04M59.00S,2023-03-02T01:35:00.9Z,3,REGULAR,substitution,out,[],201942,,,1610612765,69,84,2023-03-02T01:35:12Z,4030000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT04M59.00S,2023-03-02T01:35:00.9Z,3,REGULAR,substitution,in,[],1629632,,,1610612765,69,84,2023-03-02T01:35:12Z,4040000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT04M59.00S,2023-03-02T01:35:35.7Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628977,,,1610612765,70,84,2023-03-02T01:35:35Z,4050000,False,,,0,,H. Diallo Free Throw 2 of 2 (9 PTS),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
413,PT04M47.00S,2023-03-02T01:35:49.5Z,3,REGULAR,2pt,Jump Shot,[],203897,23.078186596583443,31.372549019607842,1610612741,70,86,2023-03-02T01:35:55Z,4060000,False,93.0,164.0,1,left,Z. LaVine 18' Jump Shot (25 PTS) (P. Beverley 9 AST),"[203897, 201976]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Right Center,18.89,Made,25.0,P. Beverley,201976.0,9.0,,,,,,,,,,,,,,
415,PT04M34.00S,2023-03-02T01:36:02.7Z,3,REGULAR,turnover,bad pass,[],202711,,,1610612765,70,86,2023-03-02T01:36:06Z,4080000,False,,,0,,B. Bogdanovic bad pass TURNOVER (1 TO),"[202711, 201976]",1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Right,,,,,,,,1.0,,,,,,,,,,,Beverley,201976.0
416,PT04M34.00S,2023-03-02T01:36:02.7Z,3,REGULAR,steal,,[],201976,,,1610612741,70,86,2023-03-02T01:36:04Z,4090000,False,,,0,,P. Beverley STEAL (3 STL),[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
417,PT04M22.00S,2023-03-02T01:36:18.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630165,,,1610612741,70,86,2023-03-02T01:36:24Z,4100000,False,,,0,,K. Hayes personal FOUL (2 PF) (Beverley 2 FT),"[1630165, 201976]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2714.0,,,,,,,,2.0,0.0,Beverley,201976.0,,
419,PT04M22.00S,2023-03-02T01:36:53.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],201976,,,1610612741,70,86,2023-03-02T01:36:53Z,4120000,False,,,0,,MISS P. Beverley Free Throw 1 of 2,[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
420,PT04M22.00S,2023-03-02T01:36:53.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,70,86,2023-03-02T01:36:53Z,4130000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,419.0,,,,,,,,,
421,PT04M22.00S,2023-03-02T01:37:05.9Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],201976,,,1610612741,70,87,2023-03-02T01:37:05Z,4140000,False,,,0,,P. Beverley Free Throw 2 of 2 (5 PTS),[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
422,PT04M09.00S,2023-03-02T01:37:22.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628977,92.46057818659659,45.83333333333333,1610612765,70,87,2023-03-02T01:43:10Z,4150000,False,-21.0,18.0,1,right,MISS H. Diallo driving reverse Layup,[1628977],1610612765.0,DET,driving reverse,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,2.78,Missed,,,,,,,,,,,,,,,,,,
423,PT04M07.00S,2023-03-02T01:37:24.5Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,70,87,2023-03-02T01:43:10Z,4160000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:4),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,422.0,4.0,4.0,0.0,,,,,,
424,PT03M59.00S,2023-03-02T01:37:32.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203897,6.389618922470433,62.745098039215684,1610612741,70,87,2023-03-02T01:43:34Z,4170000,False,-64.0,8.0,1,left,MISS Z. LaVine 6' driving floating Shot - blocked,"[203897, 202711]",1610612741.0,CHI,driving floating,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,6.42,Missed,,,,,,,Bogdanovic,202711.0,,,,,,,,,,
425,PT03M59.00S,2023-03-02T01:37:32.5Z,3,REGULAR,block,,[],202711,,,1610612741,70,87,2023-03-02T01:37:34Z,4180000,False,,,0,,B. Bogdanovic BLOCK (1 BLK),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
426,PT03M57.00S,2023-03-02T01:37:34.5Z,3,REGULAR,rebound,defensive,[],1628963,,,1610612765,70,87,2023-03-02T01:37:36Z,4190000,False,,,0,,M. Bagley III REBOUND (Off:2 Def:6),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,424.0,8.0,6.0,2.0,,,,,,
427,PT03M54.00S,2023-03-02T01:37:37.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631093,92.72339027595268,53.92156862745098,1610612765,72,87,2023-03-02T01:37:45Z,4200000,False,20.0,16.0,1,right,J. Ivey running Layup (17 PTS) (K. Hayes 7 AST),"[1631093, 1630165]",1610612765.0,DET,running,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,2.52,Made,17.0,K. Hayes,1630165.0,7.0,,,,,,,,,,,,,,
429,PT03M39.00S,2023-03-02T01:37:52.3Z,3,REGULAR,3pt,Jump Shot,[],203897,4.418528252299605,96.32352941176471,1610612741,72,90,2023-03-02T01:37:57Z,4220000,False,-232.0,-11.0,1,left,Z. LaVine 3PT  (28 PTS) (C. White 5 AST),"[203897, 1629632]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Left Corner 3,24+ Left,23.19,Made,28.0,C. White,1629632.0,5.0,,,,,,,,,,,,,,
431,PT03M23.00S,2023-03-02T01:38:08.7Z,3,REGULAR,3pt,Jump Shot,[],1630165,91.40932982917214,4.901960784313726,1610612765,72,90,2023-03-02T01:38:12Z,4240000,False,-225.0,28.0,1,right,MISS K. Hayes 3PT,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Left Corner 3,24+ Left,22.73,Missed,,,,,,,,,,,,,,,,,,
432,PT03M21.00S,2023-03-02T01:38:10.7Z,3,REGULAR,rebound,defensive,[],1629632,,,1610612741,72,90,2023-03-02T01:38:12Z,4250000,False,,,0,,C. White REBOUND (Off:0 Def:2),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Left Corner 3,24+ Left,,,,,,,,,,,431.0,2.0,2.0,0.0,,,,,,
433,PT03M15.00S,2023-03-02T01:38:20.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631093,,,1610612741,72,90,2023-03-02T01:38:26Z,4260000,False,,,0,,J. Ivey personal FOUL (3 PF) (LaVine 2 FT),"[1631093, 203897]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,,,,,,,2714.0,,,,,,,,3.0,0.0,LaVine,203897.0,,
