actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
729,PT03M42.00S,2023-02-11T02:38:15.3Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631105,6.652431011826544,51.9607843137255,1610612765,115,116,2023-02-11T02:39:33Z,7150000,False,-10.0,10.0,1,left,J. Duren putback Layup (30 PTS),[1631105],1610612765.0,DET,putback,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,1.4,Made,,,,,,30.0,,,,,,,,,,,,
730,PT03M31.00S,2023-02-11T02:38:26.8Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1631103,92.06636005256242,54.90196078431373,1610612759,115,116,2023-02-11T02:40:14Z,7160000,False,25.0,22.0,1,right,MISS M. Branham driving Layup,[1631103],1610612759.0,SAS,driving,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,3.3,Missed,,,,,,,,,,,,,,,,,,
731,PT03M29.00S,2023-02-11T02:38:28.8Z,5,OVERTIME,rebound,offensive,[],1628380,,,1610612759,115,116,2023-02-11T02:38:32Z,7170000,False,,,0,,Z. Collins REBOUND (Off:2 Def:9),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,730.0,11.0,9.0,2.0,,,,,,,,,,,,,,
732,PT03M27.00S,2023-02-11T02:38:30.4Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628380,91.01511169513797,50.98039215686274,1610612759,115,118,2023-02-11T02:40:29Z,7180000,False,5.0,32.0,1,right,Z. Collins putback Layup (28 PTS),[1628380],1610612759.0,SAS,putback,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,3.24,Made,,,,,,28.0,,,,,,,,,,,,
733,PT03M14.00S,2023-02-11T02:38:43.3Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1631093,8.360709592641262,48.03921568627451,1610612765,117,118,2023-02-11T02:38:48Z,7190000,False,10.0,26.0,1,left,J. Ivey driving Layup (13 PTS),[1631093],1610612765.0,DET,driving,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,2.79,Made,,,,,,13.0,,,,,,,,,,,,
734,PT03M00.00S,2023-02-11T02:38:57.5Z,5,OVERTIME,3pt,Jump Shot,[],1628984,63.81406044678055,56.372549019607845,1610612759,117,118,2023-02-11T02:41:10Z,7200000,False,32.0,288.0,1,right,MISS D. Graham 28' pullup 3PT,[1628984],1610612759.0,SAS,pullup,,,Graham,D. Graham,,,,,Above the Break 3,24+ Center,28.94,Missed,,,,,,,,,,,,,,,,,,
735,PT02M57.00S,2023-02-11T02:39:00.5Z,5,OVERTIME,rebound,defensive,[],1631105,,,1610612765,117,118,2023-02-11T02:39:02Z,7210000,False,,,0,,J. Duren REBOUND (Off:7 Def:9),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,734.0,16.0,9.0,7.0,,,,,,,,,,,,,,
736,PT02M42.00S,2023-02-11T02:39:15.2Z,5,OVERTIME,turnover,lost ball,[],202711,,,1610612765,117,118,2023-02-11T02:39:23Z,7220000,False,,,0,,B. Bogdanovic lost ball TURNOVER (2 TO),"[202711, 1631103]",1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Center,,,,,,,2.0,,,,,,,,,,,,Branham,1631103.0
737,PT02M42.00S,2023-02-11T02:39:15.2Z,5,OVERTIME,steal,,[],1631103,,,1610612759,117,118,2023-02-11T02:39:17Z,7230000,False,,,0,,M. Branham STEAL (2 STL),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
738,PT02M40.00S,2023-02-11T02:39:19.1Z,5,OVERTIME,foul,personal,"['inpenalty', '2freethrow']",1630165,,,1610612759,117,118,2023-02-11T02:39:30Z,7240000,False,,,0,,K. Hayes shooting personal FOUL (4 PF) (Branham 2 FT),"[1630165, 1631103]",1610612765.0,DET,shooting,,,Hayes,K. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1151.0,4.0,0.0,Branham,1631103.0,,,,
740,PT02M40.00S,2023-02-11T02:39:52.1Z,5,OVERTIME,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631103,,,1610612759,117,119,2023-02-11T02:40:09Z,7260000,False,,,0,,M. Branham Free Throw 1 of 2 (25 PTS),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,Made,,,,,,25.0,,,,,,,,,,,,
741,PT02M40.00S,2023-02-11T02:39:52.1Z,5,OVERTIME,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1631103,,,1610612759,117,119,2023-02-11T02:40:09Z,7270000,False,,,0,,MISS M. Branham Free Throw 2 of 2,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
742,PT02M37.00S,2023-02-11T02:39:55.1Z,5,OVERTIME,rebound,defensive,[],1631105,,,1610612765,117,119,2023-02-11T02:40:09Z,7280000,False,,,0,,J. Duren REBOUND (Off:7 Def:10),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,741.0,17.0,10.0,7.0,,,,,,,,,,,,,,
743,PT02M23.00S,2023-02-11T02:40:23.3Z,5,OVERTIME,3pt,Jump Shot,[],1631093,31.35676741130092,20.588235294117645,1610612765,117,119,2023-02-11T02:40:30Z,7290000,False,147.0,242.0,1,left,MISS J. Ivey 28' 3PT,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,28.35,Missed,,,,,,,,,,,,,,,,,,
744,PT02M21.00S,2023-02-11T02:40:25.3Z,5,OVERTIME,rebound,offensive,[],202711,,,1610612765,117,119,2023-02-11T02:44:07Z,7300000,False,,,0,,B. Bogdanovic REBOUND (Off:2 Def:2),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,,,743.0,4.0,2.0,2.0,,,,,,,,,,,,,,
745,PT02M18.00S,2023-02-11T02:40:28.3Z,5,OVERTIME,3pt,Jump Shot,['2ndchance'],202711,24.392247043363994,86.51960784313727,1610612765,117,119,2023-02-11T02:40:41Z,7310000,False,-183.0,177.0,1,left,MISS B. Bogdanovic 25' 3PT - blocked,"[202711, 1628966]",1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,25.42,Missed,,,,,,,,,,,,,,,Bates-Diop,1628966.0,,
746,PT02M18.00S,2023-02-11T02:40:28.3Z,5,OVERTIME,block,,[],1628966,,,1610612765,117,119,2023-02-11T02:40:31Z,7320000,False,,,0,,K. Bates-Diop BLOCK (3 BLK),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
747,PT02M18.00S,2023-02-11T02:40:28.3Z,5,OVERTIME,rebound,defensive,[],1631103,,,1610612759,117,119,2023-02-11T02:40:41Z,7330000,False,,,0,,M. Branham REBOUND (Off:1 Def:3),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,,,745.0,4.0,3.0,1.0,,,,,,,,,,,,,,
748,PT02M10.00S,2023-02-11T02:40:36.8Z,5,OVERTIME,3pt,Jump Shot,[],1628380,71.17279894875165,72.79411764705883,1610612759,117,119,2023-02-11T02:40:46Z,7340000,False,114.0,218.0,1,right,MISS Z. Collins 24' 3PT,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Right Center,24.65,Missed,,,,,,,,,,,,,,,,,,
749,PT02M05.00S,2023-02-11T02:40:41.8Z,5,OVERTIME,rebound,defensive,[],1630587,,,1610612765,117,119,2023-02-11T02:40:46Z,7350000,False,,,0,,I. Livers REBOUND (Off:1 Def:6),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,Above the Break 3,24+ Right Center,,,748.0,7.0,6.0,1.0,,,,,,,,,,,,,,
750,PT01M57.00S,2023-02-11T02:40:48.8Z,5,OVERTIME,3pt,Jump Shot,[],1630587,7.5722733245729295,3.1862745098039214,1610612765,117,119,2023-02-11T02:40:54Z,7360000,False,234.0,19.0,1,left,MISS I. Livers 3PT,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,Right Corner 3,24+ Right,23.48,Missed,,,,,,,,,,,,,,,,,,
751,PT01M54.00S,2023-02-11T02:40:51.8Z,5,OVERTIME,rebound,defensive,[],1628966,,,1610612759,117,119,2023-02-11T02:40:54Z,7370000,False,,,0,,K. Bates-Diop REBOUND (Off:0 Def:4),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Right Corner 3,24+ Right,,,750.0,4.0,4.0,0.0,,,,,,,,,,,,,,
752,PT01M49.00S,2023-02-11T02:41:00.1Z,5,OVERTIME,foul,personal,"['inpenalty', '2freethrow']",202711,,,1610612759,117,119,2023-02-11T02:41:14Z,7380000,False,,,0,,B. Bogdanovic personal FOUL (4 PF) (Collins 2 FT),"[202711, 1628380]",1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1628954.0,4.0,0.0,Collins,1628380.0,,,,
754,PT01M49.00S,2023-02-11T02:41:28.8Z,5,OVERTIME,freethrow,1 of 2,[],1628380,,,1610612759,117,119,2023-02-11T02:41:28Z,7400000,False,,,0,,MISS Z. Collins Free Throw 1 of 2,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
755,PT01M49.00S,2023-02-11T02:41:28.8Z,5,OVERTIME,rebound,offensive,"['deadball', 'team']",0,,,1610612759,117,119,2023-02-11T02:41:28Z,7410000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,754.0,,,,,,,,,,,,,,,,,
756,PT01M49.00S,2023-02-11T02:41:47.5Z,5,OVERTIME,freethrow,2 of 2,[],1628380,,,1610612759,117,120,2023-02-11T02:41:47Z,7420000,False,,,0,,Z. Collins Free Throw 2 of 2 (29 PTS),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,Made,,,,,,29.0,,,,,,,,,,,,
757,PT01M39.00S,2023-02-11T02:42:02.6Z,5,OVERTIME,foul,personal,['2freethrow'],1626169,,,1610612765,117,120,2023-02-11T02:42:15Z,7430000,False,,,0,,S. Johnson shooting personal FOUL (2 PF) (Ivey 2 FT),"[1626169, 1631093]",1610612759.0,SAS,shooting,,,Johnson,S. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1628954.0,2.0,0.0,Ivey,1631093.0,,,,
759,PT01M39.00S,2023-02-11T02:42:30.8Z,5,OVERTIME,freethrow,1 of 2,[],1631093,,,1610612765,118,120,2023-02-11T02:42:30Z,7450000,False,,,0,,J. Ivey Free Throw 1 of 2 (14 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,,,,,,14.0,,,,,,,,,,,,
760,PT01M39.00S,2023-02-11T02:42:47.3Z,5,OVERTIME,freethrow,2 of 2,[],1631093,,,1610612765,119,120,2023-02-11T02:42:47Z,7460000,False,,,0,,J. Ivey Free Throw 2 of 2 (15 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,,,,,,15.0,,,,,,,,,,,,
761,PT01M29.00S,2023-02-11T02:43:03.2Z,5,OVERTIME,violation,kicked ball,[],1630587,,,1610612759,119,120,2023-02-11T02:43:10Z,7470000,False,,,0,,I. Livers kicked ball VIOLATION,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,1830.0,,,,,,,,
762,PT01M25.00S,2023-02-11T02:43:26.9Z,5,OVERTIME,foul,personal,"['inpenalty', '2freethrow']",1630587,,,1610612759,119,120,2023-02-11T02:43:44Z,7480000,False,,,0,,I. Livers personal FOUL (2 PF) (Graham 2 FT),"[1630587, 1628984]",1610612765.0,DET,,,,Livers,I. Livers,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1151.0,2.0,0.0,Graham,1628984.0,,,,
764,PT01M25.00S,2023-02-11T02:44:00.0Z,5,OVERTIME,freethrow,1 of 2,[],1628984,,,1610612759,119,121,2023-02-11T02:44:00Z,7500000,False,,,0,,D. Graham Free Throw 1 of 2 (27 PTS),[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,Made,,,,,,27.0,,,,,,,,,,,,
765,PT01M25.00S,2023-02-11T02:44:17.8Z,5,OVERTIME,freethrow,2 of 2,[],1628984,,,1610612759,119,122,2023-02-11T02:44:17Z,7510000,False,,,0,,D. Graham Free Throw 2 of 2 (28 PTS),[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,Made,,,,,,28.0,,,,,,,,,,,,
766,PT01M12.00S,2023-02-11T02:44:34.5Z,5,OVERTIME,3pt,Jump Shot,[],1631093,30.831143232588698,27.941176470588236,1610612765,119,122,2023-02-11T02:46:17Z,7520000,False,110.0,237.0,1,left,MISS J. Ivey 26' step back 3PT,[1631093],1610612765.0,DET,step back,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,26.17,Missed,,,,,,,,,,,,,,,,,,
767,PT01M08.00S,2023-02-11T02:44:38.5Z,5,OVERTIME,rebound,defensive,[],1631103,,,1610612759,119,122,2023-02-11T02:44:39Z,7530000,False,,,0,,M. Branham REBOUND (Off:1 Def:4),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Right Center,,,766.0,5.0,4.0,1.0,,,,,,,,,,,,,,
768,PT00M47.40S,2023-02-11T02:45:01.5Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1628966,87.72996057818659,44.36274509803921,1610612759,119,122,2023-02-11T02:46:46Z,7540000,False,-28.0,63.0,1,right,MISS K. Bates-Diop 6' driving finger roll Layup,[1628966],1610612759.0,SAS,driving finger roll,,,Bates-Diop,K. Bates-Diop,,,,,In The Paint (Non-RA),0-8 Center,6.88,Missed,,,,,,,,,,,,,,,,,,
769,PT00M47.30S,2023-02-11T02:45:01.6Z,5,OVERTIME,rebound,offensive,['team'],0,,,1610612759,119,122,2023-02-11T02:45:49Z,7550000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,768.0,,,,,,,,,,,,,,,,,
770,PT00M47.10S,2023-02-11T02:45:07.4Z,5,OVERTIME,turnover,shot clock,['team'],0,,,1610612759,119,122,2023-02-11T02:45:15Z,7560000,False,,,0,,SAS shot clock Team TURNOVER,[],1610612759.0,SAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1830.0,,,,,,,,
771,PT00M47.10S,2023-02-11T02:45:16.1Z,5,OVERTIME,timeout,full,['team'],0,,,1610612765,119,122,2023-02-11T02:45:16Z,7570000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,PT00M34.10S,2023-02-11T02:47:08.5Z,5,OVERTIME,foul,personal,"['inpenalty', '2freethrow']",1626169,,,1610612765,119,122,2023-02-11T02:49:53Z,7580000,False,,,0,,S. Johnson shooting personal FOUL (3 PF) (Ivey 2 FT),"[1626169, 1631093]",1610612759.0,SAS,shooting,,,Johnson,S. Johnson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,1830.0,3.0,0.0,Ivey,1631093.0,,,,
774,PT00M34.10S,2023-02-11T02:47:27.5Z,5,OVERTIME,timeout,full,['team'],0,,,1610612765,119,122,2023-02-11T02:50:02Z,7600000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,PT00M34.10S,2023-02-11T02:49:31.8Z,5,OVERTIME,freethrow,1 of 2,['fromturnover'],1631093,,,1610612765,120,122,2023-02-11T02:50:12Z,7605000,False,,,0,,J. Ivey Free Throw 1 of 2 (16 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,,,,,,16.0,,,,,,,,,,,,
777,PT00M34.10S,2023-02-11T02:49:31.8Z,5,OVERTIME,freethrow,2 of 2,['fromturnover'],1631093,,,1610612765,121,122,2023-02-11T02:50:12Z,7607500,False,,,0,,J. Ivey Free Throw 2 of 2 (17 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,,,,,,17.0,,,,,,,,,,,,
778,PT00M18.90S,2023-02-11T02:50:04.5Z,5,OVERTIME,3pt,Jump Shot,[],1628984,74.85216819973719,82.84313725490196,1610612759,121,125,2023-02-11T02:50:49Z,7640000,False,164.0,184.0,1,right,D. Graham 24' 3PT pullup (31 PTS) (K. Bates-Diop 5 AST),"[1628984, 1628966]",1610612759.0,SAS,pullup,,,Graham,D. Graham,,,,,Above the Break 3,24+ Right Center,24.65,Made,,,,,,31.0,K. Bates-Diop,1628966.0,5.0,,,,,,,,,
780,PT00M18.40S,2023-02-11T02:50:13.0Z,5,OVERTIME,timeout,full,['team'],0,,,1610612765,121,125,2023-02-11T02:50:13Z,7660000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,PT00M16.10S,2023-02-11T02:51:52.7Z,5,OVERTIME,2pt,Jump Shot,[],202711,8.935611038107753,8.60140931372549,1610612765,123,125,2023-02-11T02:52:59Z,7670000,False,207.0,31.0,1,left,B. Bogdanovic 20' Jump Shot (24 PTS) (K. Hayes 6 AST),"[202711, 1630165]",1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Right,20.94,Made,,,,,,24.0,K. Hayes,1630165.0,6.0,,,,,,,,,
784,PT00M14.30S,2023-02-11T02:53:31.0Z,5,OVERTIME,turnover,bad pass,[],1628966,,,1610612759,123,125,2023-02-11T02:54:14Z,7700000,False,,,0,,K. Bates-Diop bad pass TURNOVER (3 TO),"[1628966, 1630587]",1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Mid-Range,8-16 Right,,,,,,,3.0,,,,,,,,,,,,Livers,1630587.0
785,PT00M14.30S,2023-02-11T02:53:31.0Z,5,OVERTIME,steal,,[],1630587,,,1610612765,123,125,2023-02-11T02:53:34Z,7710000,False,,,0,,I. Livers STEAL (2 STL),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
786,PT00M13.20S,2023-02-11T02:53:39.7Z,5,OVERTIME,foul,personal,"['inpenalty', '2freethrow']",1628380,,,1610612765,123,125,2023-02-11T02:53:51Z,7720000,False,,,0,,Z. Collins shooting personal FOUL (6 PF) (Bogdanovic 2 FT),"[1628380, 202711]",1610612759.0,SAS,shooting,,,Collins,Z. Collins,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1628954.0,6.0,0.0,Bogdanovic,202711.0,,,,
788,PT00M13.20S,2023-02-11T02:54:13.7Z,5,OVERTIME,substitution,out,[],1628380,,,1610612765,123,125,2023-02-11T02:54:21Z,7740000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
789,PT00M13.20S,2023-02-11T02:54:13.7Z,5,OVERTIME,substitution,in,[],203476,,,1610612765,123,125,2023-02-11T02:54:21Z,7750000,False,,,0,,SUB in: G. Dieng,[203476],1610612759.0,SAS,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
790,PT00M13.20S,2023-02-11T02:54:38.4Z,5,OVERTIME,freethrow,1 of 2,['fromturnover'],202711,,,1610612765,124,125,2023-02-11T02:54:38Z,7760000,False,,,0,,B. Bogdanovic Free Throw 1 of 2 (25 PTS),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,,,,,,25.0,,,,,,,,,,,,
791,PT00M13.20S,2023-02-11T02:54:39.7Z,5,OVERTIME,substitution,out,[],1631093,,,1610612765,124,125,2023-02-11T02:54:45Z,7770000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
792,PT00M13.20S,2023-02-11T02:54:39.7Z,5,OVERTIME,substitution,in,[],202692,,,1610612765,124,125,2023-02-11T02:54:45Z,7780000,False,,,0,,SUB in: A. Burks,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
793,PT00M13.20S,2023-02-11T02:55:11.3Z,5,OVERTIME,freethrow,2 of 2,['fromturnover'],202711,,,1610612765,125,125,2023-02-11T02:55:11Z,7790000,False,,,0,,B. Bogdanovic Free Throw 2 of 2 (26 PTS),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,,,,,,26.0,,,,,,,,,,,,
794,PT00M00.00S,2023-02-11T02:55:26.9Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],203476,94.30026281208936,64.70588235294117,1610612759,125,125,2023-02-11T02:55:32Z,7800000,False,74.0,1.0,1,right,MISS G. Dieng 7' floating Shot,[203476],1610612759.0,SAS,floating,,,Dieng,G. Dieng,,,,,In The Paint (Non-RA),0-8 Center,7.35,Missed,,,,,,,,,,,,,,,,,,
795,PT00M00.00S,2023-02-11T02:55:31.7Z,5,OVERTIME,rebound,offensive,['team'],0,,,1610612759,125,125,2023-02-11T02:55:31Z,7810000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,794.0,,,,,,,,,,,,,,,,,
796,PT00M00.00S,2023-02-11T02:55:40.5Z,5,OVERTIME,period,end,[],0,,,1610612759,125,125,2023-02-11T02:55:40Z,7820000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,PT05M00.00S,2023-02-11T02:57:33.7Z,6,OVERTIME,substitution,out,['startperiod'],202692,,,1610612759,125,125,2023-02-11T02:58:01Z,7830000,False,,,0,,SUB out: A. Burks,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
798,PT05M00.00S,2023-02-11T02:57:33.7Z,6,OVERTIME,substitution,in,['startperiod'],1631093,,,1610612759,125,125,2023-02-11T02:58:01Z,7840000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
799,PT05M00.00S,2023-02-11T02:58:17.6Z,6,OVERTIME,period,start,[],0,,,0,125,125,2023-02-11T02:58:17Z,7850000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,PT04M55.00S,2023-02-11T02:58:22.0Z,6,OVERTIME,jumpball,recovered,[],1628984,,,1610612759,125,125,2023-02-11T02:58:22Z,7870000,False,,,0,,Jump Ball G. Dieng vs. J. Duren: Tip to D. Graham,"[1628984, 203476, 1631105]",1610612759.0,SAS,startperiod,D. Graham,1628984.0,Graham,D. Graham,Dieng,203476.0,Duren,1631105.0,,,,,,,,,,,,,,,,,,,,,,
804,PT04M45.00S,2023-02-11T02:58:32.1Z,6,OVERTIME,2pt,Layup,['pointsinthepaint'],1628966,94.03745072273325,55.14705882352941,1610612759,125,127,2023-02-11T02:58:37Z,7900000,False,26.0,4.0,1,right,K. Bates-Diop alley-oop Layup (15 PTS) (G. Dieng 1 AST),"[1628966, 203476]",1610612759.0,SAS,alley-oop,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,2.59,Made,,,,,,15.0,G. Dieng,203476.0,1.0,,,,,,,,,
806,PT04M30.00S,2023-02-11T02:58:46.0Z,6,OVERTIME,3pt,Jump Shot,[],202711,33.065045992115635,26.225490196078432,1610612765,125,127,2023-02-11T02:58:50Z,7920000,False,119.0,258.0,1,left,MISS B. Bogdanovic 28' 3PT,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,28.44,Missed,,,,,,,,,,,,,,,,,,
807,PT04M27.00S,2023-02-11T02:58:49.0Z,6,OVERTIME,rebound,defensive,[],1628966,,,1610612759,125,127,2023-02-11T02:58:50Z,7930000,False,,,0,,K. Bates-Diop REBOUND (Off:0 Def:5),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Above the Break 3,24+ Right Center,,,806.0,5.0,5.0,0.0,,,,,,,,,,,,,,
808,PT04M16.00S,2023-02-11T02:59:00.8Z,6,OVERTIME,3pt,Jump Shot,[],203476,79.84559789750328,7.352941176470589,1610612759,125,127,2023-02-11T02:59:06Z,7940000,False,-213.0,137.0,1,right,MISS G. Dieng 25' 3PT,[203476],1610612759.0,SAS,,,,Dieng,G. Dieng,,,,,Above the Break 3,24+ Left Center,25.34,Missed,,,,,,,,,,,,,,,,,,
809,PT04M11.00S,2023-02-11T02:59:05.8Z,6,OVERTIME,rebound,defensive,[],1630165,,,1610612765,125,127,2023-02-11T02:59:06Z,7950000,False,,,0,,K. Hayes REBOUND (Off:1 Def:3),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Left Center,,,808.0,4.0,3.0,1.0,,,,,,,,,,,,,,
811,PT03M55.00S,2023-02-11T02:59:22.8Z,6,OVERTIME,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",202711,8.754927726675426,58.333333333333336,1610612765,127,127,2023-02-11T03:00:09Z,7970000,False,-42.0,30.0,1,left,B. Bogdanovic driving Layup (28 PTS),[202711],1610612765.0,DET,driving,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,5.13,Made,,,,,,28.0,,,,,,,,,,,,
812,PT03M55.00S,2023-02-11T02:59:30.2Z,6,OVERTIME,violation,defensive goaltending,[],203476,,,1610612765,127,127,2023-02-11T02:59:38Z,7980000,False,,,0,,G. Dieng defensive goaltending VIOLATION,[203476],1610612759.0,SAS,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,1151.0,,,,,,,,
813,PT03M30.00S,2023-02-11T03:00:10.5Z,6,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],1626169,86.5473061760841,43.38235294117647,1610612759,127,129,2023-02-11T03:00:42Z,7990000,False,-33.0,74.0,1,right,S. Johnson 8' turnaround fadeaway Jump Shot (8 PTS),[1626169],1610612759.0,SAS,turnaround fadeaway,,,Johnson,S. Johnson,,,,,In The Paint (Non-RA),8-16 Center,8.11,Made,,,,,,8.0,,,,,,,,,,,,
