actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,jumpBallRecoverdPersonId
492,PT00M34.00S,2023-02-04T01:45:18.0Z,3,REGULAR,rebound,offensive,[],1630208,,,1610612766,92,91,2023-02-04T01:45:18Z,4840000,False,,,0,,N. Richards REBOUND (Off:3 Def:2),[1630208],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Right Center,,,Richards,N. Richards,491.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
493,PT00M29.80S,2023-02-04T01:45:22.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629667,66.17936925098554,31.862745098039213,1610612766,92,94,2023-02-04T01:45:29Z,4850000,False,-91.0,265.0,1,right,J. McDaniels 28' 3PT  (14 PTS) (D. Smith Jr. 3 AST),"[1629667, 1628372]",1610612766.0,CHA,,,,,,,Above the Break 3,24+ Left Center,28.05,Made,McDaniels,J. McDaniels,,,,,,,,14.0,D. Smith Jr.,1628372.0,3.0,,,,,,,,
495,PT00M03.90S,2023-02-04T01:45:57.5Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612765,92,94,2023-02-04T01:46:08Z,4870000,False,,,0,,DET shot clock Team TURNOVER,[],1610612765.0,DET,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,200834.0,,,,,
496,PT00M02.40S,2023-02-04T01:46:13.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630550,71.30420499342969,10.53921568627451,1610612766,92,94,2023-02-04T01:46:37Z,4880000,False,-197.0,217.0,1,right,MISS J. Thor 29' 3PT,[1630550],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Left Center,29.34,Missed,Thor,J. Thor,,,,,,,,,,,,,,,,,,,
497,PT00M00.30S,2023-02-04T01:46:15.3Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,92,94,2023-02-04T01:46:37Z,4890000,False,,,0,,I. Stewart REBOUND (Off:5 Def:9),[1630191],1610612765.0,DET,,,,,,,Above the Break 3,24+ Left Center,,,Stewart,I. Stewart,496.0,14.0,9.0,5.0,,,,,,,,,,,,,,,
498,PT00M00.00S,2023-02-04T01:46:19.8Z,3,REGULAR,period,end,[],0,,,1610612765,92,94,2023-02-04T01:46:19Z,4900000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2023-02-04T01:48:26.3Z,4,REGULAR,substitution,out,['startperiod'],1626179,,,1610612765,92,94,2023-02-04T01:48:56Z,4910000,False,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,,,,,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2023-02-04T01:48:26.3Z,4,REGULAR,substitution,out,['startperiod'],1629667,,,1610612765,92,94,2023-02-04T01:48:56Z,4920000,False,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,,,,,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2023-02-04T01:48:26.3Z,4,REGULAR,substitution,out,['startperiod'],1630550,,,1610612765,92,94,2023-02-04T01:48:56Z,4930000,False,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,,,,,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2023-02-04T01:48:26.3Z,4,REGULAR,substitution,in,['startperiod'],202330,,,1610612765,92,94,2023-02-04T01:48:56Z,4940000,False,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,,,,,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2023-02-04T01:48:26.3Z,4,REGULAR,substitution,in,['startperiod'],1629023,,,1610612765,92,94,2023-02-04T01:48:56Z,4950000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,,,,,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2023-02-04T01:48:26.3Z,4,REGULAR,substitution,in,['startperiod'],1630163,,,1610612765,92,94,2023-02-04T01:48:56Z,4960000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,,,,,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2023-02-04T01:48:58.8Z,4,REGULAR,period,start,[],0,,,1610612766,92,94,2023-02-04T01:48:58Z,4970000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT11M38.00S,2023-02-04T01:49:20.2Z,4,REGULAR,2pt,Jump Shot,[],1630163,73.01248357424441,29.411764705882355,1610612766,92,94,2023-02-04T01:49:26Z,4980000,False,-103.0,201.0,1,right,MISS L. Ball 22' pullup Shot,[1630163],1610612766.0,CHA,pullup,,,,,,Mid-Range,16-24 Left Center,22.6,Missed,Ball,L. Ball,,,,,,,,,,,,,,,,,,,
507,PT11M34.00S,2023-02-04T01:49:24.2Z,4,REGULAR,rebound,defensive,[],1630191,,,1610612765,92,94,2023-02-04T01:49:26Z,4990000,False,,,0,,I. Stewart REBOUND (Off:5 Def:10),[1630191],1610612765.0,DET,,,,,,,Mid-Range,16-24 Left Center,,,Stewart,I. Stewart,506.0,15.0,10.0,5.0,,,,,,,,,,,,,,,
508,PT11M17.00S,2023-02-04T01:49:40.5Z,4,REGULAR,3pt,Jump Shot,[],1630180,6.258212877792378,97.05882352941177,1610612765,95,94,2023-02-04T01:49:45Z,5000000,False,-235.0,6.0,1,left,S. Bey 3PT  (17 PTS) (I. Stewart 6 AST),"[1630180, 1630191]",1610612765.0,DET,,,,,,,Left Corner 3,24+ Left,23.54,Made,Bey,S. Bey,,,,,,,,17.0,I. Stewart,1630191.0,6.0,,,,,,,,
510,PT11M05.00S,2023-02-04T01:49:52.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628372,91.14651773981603,49.754901960784316,1610612766,95,96,2023-02-04T01:49:58Z,5020000,False,-1.0,31.0,1,right,D. Smith Jr. driving floating Jump Shot (4 PTS) (L. Ball 8 AST),"[1628372, 1630163]",1610612766.0,CHA,driving floating,,,,,,Restricted Area,0-8 Center,3.07,Made,Smith Jr.,D. Smith Jr.,,,,,,,,4.0,L. Ball,1630163.0,8.0,,,,,,,,
512,PT10M55.00S,2023-02-04T01:50:03.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,6.652431011826544,58.82352941176471,1610612765,95,96,2023-02-04T01:50:07Z,5040000,False,-44.0,10.0,1,left,MISS K. Hayes driving floating Shot,[1630165],1610612765.0,DET,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,4.52,Missed,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,
513,PT10M52.00S,2023-02-04T01:50:06.7Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612766,95,96,2023-02-04T01:50:07Z,5050000,False,,,0,,N. Richards REBOUND (Off:3 Def:3),[1630208],1610612766.0,CHA,,,,,,,In The Paint (Non-RA),0-8 Center,,,Richards,N. Richards,512.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
514,PT10M49.00S,2023-02-04T01:50:13.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,93.11760840998686,45.09803921568628,1610612766,95,96,2023-02-04T01:54:07Z,5060000,False,-25.0,12.0,1,right,MISS P. Washington driving Layup,[1629023],1610612766.0,CHA,driving,,,,,,Restricted Area,0-8 Center,2.74,Missed,Washington,P. Washington,,,,,,,,,,,,,,,,,,,
515,PT10M48.00S,2023-02-04T01:50:14.7Z,4,REGULAR,rebound,defensive,[],1630191,,,1610612765,95,96,2023-02-04T01:54:07Z,5070000,False,,,0,,I. Stewart REBOUND (Off:5 Def:11),[1630191],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,Stewart,I. Stewart,514.0,16.0,11.0,5.0,,,,,,,,,,,,,,,
518,PT10M38.00S,2023-02-04T01:50:22.5Z,4,REGULAR,foul,personal,['2freethrow'],1630163,,,1610612765,95,96,2023-02-04T01:50:36Z,5100000,False,,,0,,L. Ball shooting personal FOUL (2 PF) (Diallo 2 FT),"[1630163, 1628977]",1610612766.0,CHA,shooting,,,,,,Restricted Area,0-8 Center,,,Ball,L. Ball,,,,,,,,,,,,,,200834.0,2.0,0.0,Diallo,1628977.0,
520,PT10M38.00S,2023-02-04T01:50:52.7Z,4,REGULAR,freethrow,1 of 2,[],1628977,,,1610612765,95,96,2023-02-04T01:51:42Z,5120000,False,,,0,,MISS H. Diallo Free Throw 1 of 2,[1628977],1610612765.0,DET,,,,,,,,,,Missed,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,
521,PT10M38.00S,2023-02-04T01:50:52.7Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612765,95,96,2023-02-04T01:51:42Z,5130000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,520.0,,,,,,,,,,,,,,,,,,
522,PT10M38.00S,2023-02-04T01:50:53.6Z,4,REGULAR,substitution,out,[],1630191,,,1610612765,95,96,2023-02-04T01:51:01Z,5140000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,,,,,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,
523,PT10M38.00S,2023-02-04T01:50:53.6Z,4,REGULAR,substitution,in,[],1631105,,,1610612765,95,96,2023-02-04T01:51:01Z,5150000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,,,,,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,
524,PT10M38.00S,2023-02-04T01:50:52.7Z,4,REGULAR,freethrow,2 of 2,[],1628977,,,1610612765,95,96,2023-02-04T01:51:42Z,5160000,False,,,0,,MISS H. Diallo Free Throw 2 of 2,[1628977],1610612765.0,DET,,,,,,,,,,Missed,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,
525,PT10M38.00S,2023-02-04T01:50:52.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612766,95,96,2023-02-04T01:51:42Z,5170000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,524.0,,,,,,,,,,,,,,,,,,
526,PT10M25.00S,2023-02-04T01:51:58.1Z,4,REGULAR,turnover,bad pass,[],1630163,,,1610612766,95,96,2023-02-04T01:52:02Z,5180000,False,,,0,,L. Ball bad pass TURNOVER (3 TO),"[1630163, 1630587]",1610612766.0,CHA,,,,,,,In The Paint (Non-RA),0-8 Center,,,Ball,L. Ball,,,,,3.0,Livers,1630587.0,,,,,,,,,,,,
527,PT10M25.00S,2023-02-04T01:51:58.1Z,4,REGULAR,steal,,[],1630587,,,1610612765,95,96,2023-02-04T01:52:00Z,5190000,False,,,0,,I. Livers STEAL (1 STL),[1630587],1610612765.0,DET,,,,,,,In The Paint (Non-RA),0-8 Center,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,
528,PT10M11.00S,2023-02-04T01:52:14.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628977,7.835085413929041,50.245098039215684,1610612765,97,96,2023-02-04T01:52:41Z,5200000,False,-1.0,21.0,1,left,H. Diallo finger roll Layup (7 PTS) (S. Bey 2 AST),"[1628977, 1630180]",1610612765.0,DET,finger roll,,,,,,Restricted Area,0-8 Center,2.11,Made,Diallo,H. Diallo,,,,,,,,7.0,S. Bey,1630180.0,2.0,,,,,,,,
530,PT10M11.00S,2023-02-04T01:52:16.8Z,4,REGULAR,foul,personal,['1freethrow'],1630163,,,1610612765,97,96,2023-02-04T01:52:26Z,5220000,False,,,0,,L. Ball shooting personal FOUL (3 PF) (Diallo 1 FT),"[1630163, 1628977]",1610612766.0,CHA,shooting,,,,,,Restricted Area,0-8 Center,,,Ball,L. Ball,,,,,,,,,,,,,,203593.0,3.0,0.0,Diallo,1628977.0,
532,PT10M11.00S,2023-02-04T01:52:41.5Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1628977,,,1610612765,97,96,2023-02-04T01:52:44Z,5240000,False,,,0,,MISS H. Diallo Free Throw 1 of 1,[1628977],1610612765.0,DET,,,,,,,,,,Missed,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,
533,PT10M08.00S,2023-02-04T01:52:44.5Z,4,REGULAR,rebound,defensive,[],1629023,,,1610612766,97,96,2023-02-04T01:52:44Z,5250000,False,,,0,,P. Washington REBOUND (Off:1 Def:1),[1629023],1610612766.0,CHA,,,,,,,,,,,Washington,P. Washington,532.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
534,PT09M50.00S,2023-02-04T01:53:01.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628372,93.9060446780552,45.83333333333333,1610612766,97,98,2023-02-04T01:53:05Z,5260000,False,-21.0,5.0,1,right,D. Smith Jr. driving DUNK (6 PTS),[1628372],1610612766.0,CHA,driving,,,,,,Restricted Area,0-8 Center,2.13,Made,Smith Jr.,D. Smith Jr.,,,,,,,,6.0,,,,,,,,,,,
535,PT09M45.00S,2023-02-04T01:53:05.5Z,4,REGULAR,turnover,bad pass,[],1630587,,,1610612765,97,98,2023-02-04T01:53:10Z,5270000,False,,,0,,I. Livers bad pass TURNOVER (4 TO),"[1630587, 1630163]",1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,Livers,I. Livers,,,,,4.0,Ball,1630163.0,,,,,,,,,,,,
536,PT09M45.00S,2023-02-04T01:53:05.5Z,4,REGULAR,steal,,[],1630163,,,1610612766,97,98,2023-02-04T01:53:08Z,5280000,False,,,0,,L. Ball STEAL (4 STL),[1630163],1610612766.0,CHA,,,,,,,Restricted Area,0-8 Center,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,
537,PT09M42.00S,2023-02-04T01:53:08.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628372,93.11760840998686,48.28431372549019,1610612766,97,98,2023-02-04T01:53:16Z,5290000,False,-9.0,12.0,1,right,MISS D. Smith Jr. Layup,[1628372],1610612766.0,CHA,,,,,,,Restricted Area,0-8 Center,1.49,Missed,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,
538,PT09M40.00S,2023-02-04T01:53:11.3Z,4,REGULAR,rebound,defensive,[],1631105,,,1610612765,97,98,2023-02-04T01:53:11Z,5300000,False,,,0,,J. Duren REBOUND (Off:1 Def:9),[1631105],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,Duren,J. Duren,537.0,10.0,9.0,1.0,,,,,,,,,,,,,,,
539,PT09M24.00S,2023-02-04T01:53:28.3Z,4,REGULAR,3pt,Jump Shot,[],1630587,14.273981603153747,2.941176470588235,1610612765,97,98,2023-02-04T01:53:35Z,5310000,False,235.0,82.0,1,left,MISS I. Livers 24' 3PT,[1630587],1610612765.0,DET,,,,,,,Right Corner 3,24+ Right,24.91,Missed,Livers,I. Livers,,,,,,,,,,,,,,,,,,,
540,PT09M24.00S,2023-02-04T01:53:28.3Z,4,REGULAR,rebound,defensive,[],1628372,,,1610612766,97,98,2023-02-04T01:53:35Z,5320000,False,,,0,,D. Smith Jr. REBOUND (Off:0 Def:3),[1628372],1610612766.0,CHA,,,,,,,Right Corner 3,24+ Right,,,Smith Jr.,D. Smith Jr.,539.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
541,PT09M08.00S,2023-02-04T01:53:55.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,86.81011826544021,51.9607843137255,1610612766,97,98,2023-02-04T01:54:05Z,5330000,False,10.0,71.0,1,right,MISS L. Ball 7' floating Shot,[1630163],1610612766.0,CHA,floating,,,,,,In The Paint (Non-RA),0-8 Center,7.22,Missed,Ball,L. Ball,,,,,,,,,,,,,,,,,,,
542,PT09M08.00S,2023-02-04T01:53:55.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612765,97,98,2023-02-04T01:54:05Z,5340000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,541.0,,,,,,,,,,,,,,,,,,
543,PT09M08.00S,2023-02-04T01:54:05.2Z,4,REGULAR,foul,personal,[],1630208,,,1610612765,97,98,2023-02-04T01:54:23Z,5350000,False,,,0,,N. Richards loose ball personal FOUL (4 PF),"[1630208, 1630165]",1610612766.0,CHA,loose ball,,,,,,In The Paint (Non-RA),0-8 Center,,,Richards,N. Richards,,,,,,,,,,,,,,203593.0,4.0,0.0,Hayes,1630165.0,
545,PT08M59.00S,2023-02-04T01:54:26.7Z,4,REGULAR,foul,offensive,[],1631105,,,1610612765,97,98,2023-02-04T01:54:41Z,5370000,False,,,0,,J. Duren offensive FOUL (4 PF),"[1631105, 1630163]",1610612765.0,DET,,,,,,,Above the Break 3,24+ Center,,,Duren,J. Duren,,,,,,,,,,,,,,203593.0,4.0,0.0,Ball,1630163.0,
547,PT08M59.00S,2023-02-04T01:54:26.7Z,4,REGULAR,turnover,offensive foul,[],1631105,,,1610612765,97,98,2023-02-04T01:54:26Z,5390000,False,,,0,,J. Duren offensive foul TURNOVER (5 TO),[1631105],1610612765.0,DET,,,,,,,Above the Break 3,24+ Center,,,Duren,J. Duren,,,,,5.0,,,,,,,,,203593.0,,,,,
548,PT08M53.00S,2023-02-04T01:54:47.4Z,4,REGULAR,foul,offensive,[],1630208,,,1610612766,97,98,2023-02-04T01:55:02Z,5400000,False,,,0,,N. Richards offensive FOUL (5 PF),"[1630208, 1628977]",1610612766.0,CHA,,,,,,,Above the Break 3,24+ Left Center,,,Richards,N. Richards,,,,,,,,,,,,,,2005.0,5.0,0.0,Diallo,1628977.0,
550,PT08M53.00S,2023-02-04T01:54:47.4Z,4,REGULAR,turnover,offensive foul,[],1630208,,,1610612766,97,98,2023-02-04T01:54:47Z,5420000,False,,,0,,N. Richards offensive foul TURNOVER (1 TO),[1630208],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Left Center,,,Richards,N. Richards,,,,,1.0,,,,,,,,,2005.0,,,,,
551,PT08M53.00S,2023-02-04T01:55:00.4Z,4,REGULAR,substitution,out,[],1630208,,,1610612765,97,98,2023-02-04T01:55:05Z,5430000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,,,,,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,
552,PT08M53.00S,2023-02-04T01:55:00.4Z,4,REGULAR,substitution,in,[],203486,,,1610612765,97,98,2023-02-04T01:55:05Z,5440000,False,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,,,,,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,
553,PT08M34.00S,2023-02-04T01:55:28.1Z,4,REGULAR,turnover,bad pass,[],1630587,,,1610612765,97,98,2023-02-04T01:55:32Z,5450000,False,,,0,,I. Livers bad pass TURNOVER (5 TO),"[1630587, 1630163]",1610612765.0,DET,,,,,,,Mid-Range,8-16 Right,,,Livers,I. Livers,,,,,5.0,Ball,1630163.0,,,,,,,,,,,,
554,PT08M34.00S,2023-02-04T01:55:28.1Z,4,REGULAR,steal,,[],1630163,,,1610612766,97,98,2023-02-04T01:55:30Z,5460000,False,,,0,,L. Ball STEAL (5 STL),[1630163],1610612766.0,CHA,,,,,,,Mid-Range,8-16 Right,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,
555,PT08M31.00S,2023-02-04T01:55:33.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628372,93.38042049934296,54.90196078431373,1610612766,97,100,2023-02-04T01:55:42Z,5470000,False,25.0,10.0,1,right,D. Smith Jr. running Layup (8 PTS) (G. Hayward 2 AST),"[1628372, 202330]",1610612766.0,CHA,running,,,,,,Restricted Area,0-8 Center,2.64,Made,Smith Jr.,D. Smith Jr.,,,,,,,,8.0,G. Hayward,202330.0,2.0,,,,,,,,
557,PT08M31.00S,2023-02-04T01:55:37.1Z,4,REGULAR,foul,personal,['1freethrow'],1630180,,,1610612766,97,100,2023-02-04T01:55:46Z,5490000,False,,,0,,S. Bey shooting personal FOUL (2 PF) (Smith Jr. 1 FT),"[1630180, 1628372]",1610612765.0,DET,shooting,,,,,,Restricted Area,0-8 Center,,,Bey,S. Bey,,,,,,,,,,,,,,200834.0,2.0,0.0,Smith Jr.,1628372.0,
559,PT08M31.00S,2023-02-04T01:56:01.3Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1628372,,,1610612766,97,101,2023-02-04T01:56:01Z,5510000,False,,,0,,D. Smith Jr. Free Throw 1 of 1 (9 PTS),[1628372],1610612766.0,CHA,,,,,,,,,,Made,Smith Jr.,D. Smith Jr.,,,,,,,,9.0,,,,,,,,,,,
560,PT08M31.00S,2023-02-04T01:56:07.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,97,101,2023-02-04T01:56:07Z,5520000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT08M31.00S,2023-02-04T01:56:08.0Z,4,REGULAR,substitution,out,[],1630587,,,1610612765,97,101,2023-02-04T01:58:51Z,5530000,False,,,0,,SUB out: I. Livers,[1630587],1610612765.0,DET,,,,,,,,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,
563,PT08M31.00S,2023-02-04T01:56:08.0Z,4,REGULAR,substitution,in,[],202711,,,1610612765,97,101,2023-02-04T01:58:51Z,5540000,False,,,0,,SUB in: B. Bogdanovic,[202711],1610612765.0,DET,,,,,,,,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,
564,PT08M07.00S,2023-02-04T01:59:15.2Z,4,REGULAR,3pt,Jump Shot,[],1630180,31.225361366622867,16.176470588235293,1610612765,97,101,2023-02-04T01:59:20Z,5550000,False,169.0,241.0,1,left,MISS S. Bey 29' 3PT,[1630180],1610612765.0,DET,,,,,,,Above the Break 3,24+ Right Center,29.44,Missed,Bey,S. Bey,,,,,,,,,,,,,,,,,,,
565,PT08M04.00S,2023-02-04T01:59:18.2Z,4,REGULAR,rebound,defensive,[],202330,,,1610612766,97,101,2023-02-04T01:59:20Z,5560000,False,,,0,,G. Hayward REBOUND (Off:0 Def:2),[202330],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Right Center,,,Hayward,G. Hayward,564.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
566,PT07M50.00S,2023-02-04T01:59:32.4Z,4,REGULAR,turnover,bad pass,[],1628372,,,1610612766,97,101,2023-02-04T01:59:36Z,5570000,False,,,0,,D. Smith Jr. bad pass TURNOVER (2 TO),"[1628372, 202711]",1610612766.0,CHA,,,,,,,In The Paint (Non-RA),8-16 Left,,,Smith Jr.,D. Smith Jr.,,,,,2.0,Bogdanovic,202711.0,,,,,,,,,,,,
567,PT07M50.00S,2023-02-04T01:59:32.4Z,4,REGULAR,steal,,[],202711,,,1610612765,97,101,2023-02-04T01:59:34Z,5580000,False,,,0,,B. Bogdanovic STEAL (1 STL),[202711],1610612765.0,DET,,,,,,,In The Paint (Non-RA),8-16 Left,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,
568,PT07M44.00S,2023-02-04T01:59:40.6Z,4,REGULAR,turnover,lost ball,[],202711,,,1610612765,97,101,2023-02-04T01:59:45Z,5590000,False,,,0,,B. Bogdanovic lost ball TURNOVER (3 TO),"[202711, 1628372]",1610612765.0,DET,,,,,,,Mid-Range,16-24 Right Center,,,Bogdanovic,B. Bogdanovic,,,,,3.0,Smith Jr.,1628372.0,,,,,,,,,,,,
569,PT07M44.00S,2023-02-04T01:59:40.6Z,4,REGULAR,steal,,[],1628372,,,1610612766,97,101,2023-02-04T01:59:42Z,5600000,False,,,0,,D. Smith Jr. STEAL (2 STL),[1628372],1610612766.0,CHA,,,,,,,Mid-Range,16-24 Right Center,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,
571,PT07M44.00S,2023-02-04T01:59:47.7Z,4,REGULAR,turnover,out-of-bounds,[],1628372,,,1610612766,97,101,2023-02-04T02:00:02Z,5620000,False,,,0,,D. Smith Jr. bad pass out-of-bounds TURNOVER (3 TO),[1628372],1610612766.0,CHA,bad pass,,,,,,Above the Break 3,24+ Right Center,,,Smith Jr.,D. Smith Jr.,,,,,3.0,,,,,,,,,2005.0,,,,,
572,PT07M32.00S,2023-02-04T02:00:11.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628977,5.075558475689881,55.63725490196079,1610612765,97,101,2023-02-04T02:00:16Z,5630000,False,-28.0,-5.0,1,left,MISS H. Diallo cutting Layup,[1628977],1610612765.0,DET,cutting,,,,,,Restricted Area,0-8 Center,2.86,Missed,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,
573,PT07M32.00S,2023-02-04T02:00:11.9Z,4,REGULAR,rebound,defensive,[],202330,,,1610612766,97,101,2023-02-04T02:00:16Z,5640000,False,,,0,,G. Hayward REBOUND (Off:0 Def:3),[202330],1610612766.0,CHA,,,,,,,Restricted Area,0-8 Center,,,Hayward,G. Hayward,572.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
575,PT07M12.00S,2023-02-04T02:00:54.8Z,4,REGULAR,3pt,Jump Shot,[],1629023,66.04796320630749,44.36274509803921,1610612766,97,104,2023-02-04T02:01:00Z,5660000,False,-28.0,267.0,1,right,P. Washington 26' 3PT  (7 PTS) (M. Plumlee 5 AST),"[1629023, 203486]",1610612766.0,CHA,,,,,,,Above the Break 3,24+ Center,26.81,Made,Washington,P. Washington,,,,,,,,7.0,M. Plumlee,203486.0,5.0,,,,,,,,
577,PT06M55.00S,2023-02-04T02:01:11.8Z,4,REGULAR,3pt,Jump Shot,[],1630180,7.30946123521682,97.30392156862744,1610612765,97,104,2023-02-04T02:01:16Z,5680000,False,-237.0,16.0,1,left,MISS S. Bey 3PT,[1630180],1610612765.0,DET,,,,,,,Left Corner 3,24+ Left,23.71,Missed,Bey,S. Bey,,,,,,,,,,,,,,,,,,,
578,PT06M52.00S,2023-02-04T02:01:14.8Z,4,REGULAR,rebound,defensive,[],202330,,,1610612766,97,104,2023-02-04T02:01:16Z,5690000,False,,,0,,G. Hayward REBOUND (Off:0 Def:4),[202330],1610612766.0,CHA,,,,,,,Left Corner 3,24+ Left,,,Hayward,G. Hayward,577.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
579,PT06M33.00S,2023-02-04T02:01:33.8Z,4,REGULAR,3pt,Jump Shot,[],1629023,75.64060446780552,9.558823529411764,1610612766,97,104,2023-02-04T02:01:39Z,5700000,False,-202.0,176.0,1,right,MISS P. Washington 26' 3PT,[1629023],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Left Center,26.84,Missed,Washington,P. Washington,,,,,,,,,,,,,,,,,,,
