actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId
246,PT05M51.00S,2023-01-15T18:50:52.1Z,2,REGULAR,3pt,Jump Shot,[],1630180,73.80091984231275,14.215686274509803,1610612765,40,53,2023-01-15T18:50:59Z,2430000,False,-179.0,194.0,1,right,S. Bey 26' 3PT  (13 PTS) (K. Hayes 4 AST),"[1630180, 1630165]",1610612765.0,DET,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,26.37,Made,13.0,,,,,,,K. Hayes,1630165.0,4.0,,,,,,,,
248,PT05M32.00S,2023-01-15T18:51:10.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628973,10.200394218134035,45.588235294117645,1610612752,40,53,2023-01-15T18:51:21Z,2450000,False,22.0,43.0,1,left,MISS J. Brunson driving Hook,[1628973],1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,4.87,Missed,,,,,,,,,,,,,,,,,,
249,PT05M29.00S,2023-01-15T18:51:13.8Z,2,REGULAR,rebound,defensive,[],1631093,,,1610612765,40,53,2023-01-15T18:51:15Z,2460000,False,,,0,,J. Ivey REBOUND (Off:0 Def:3),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,248.0,3.0,3.0,0.0,,
250,PT05M19.00S,2023-01-15T18:51:23.6Z,2,REGULAR,3pt,Jump Shot,[],1630180,68.54467805519053,22.058823529411764,1610612765,40,53,2023-01-15T18:51:36Z,2470000,False,-140.0,243.0,1,right,MISS S. Bey 28' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,28.05,Missed,,,,,,,,,,,,,,,,,,
251,PT05M17.00S,2023-01-15T18:51:25.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612752,40,53,2023-01-15T18:51:36Z,2480000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,250.0,,,,,
253,PT04M57.00S,2023-01-15T18:52:00.6Z,2,REGULAR,3pt,Jump Shot,[],1629656,33.722076215505915,53.18627450980392,1610612752,40,53,2023-01-15T18:52:08Z,2500000,False,-16.0,264.0,1,left,MISS Q. Grimes 26' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,26.5,Missed,,,,,,,,,,,,,,,,,,
254,PT04M54.00S,2023-01-15T18:52:03.6Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,40,53,2023-01-15T18:52:08Z,2510000,False,,,0,,I. Stewart REBOUND (Off:0 Def:4),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,253.0,4.0,4.0,0.0,,
255,PT04M46.00S,2023-01-15T18:52:18.5Z,2,REGULAR,foul,offensive,[],1630191,,,1610612765,40,53,2023-01-15T18:52:42Z,2520000,False,,,0,,I. Stewart charge offensive FOUL (3 PF),"[1630191, 1628973]",1610612765.0,DET,charge,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,1662.0,3.0,0.0,Brunson,1628973.0,,,,,,,,,,,,
257,PT04M46.00S,2023-01-15T18:52:18.5Z,2,REGULAR,turnover,offensive foul,[],1630191,,,1610612765,40,53,2023-01-15T18:52:18Z,2540000,False,,,0,,I. Stewart offensive foul TURNOVER (2 TO),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,1662.0,,,,,2.0,,,,,,,,,,,
258,PT04M33.00S,2023-01-15T18:52:44.2Z,2,REGULAR,foul,personal,['2freethrow'],1631093,,,1610612752,40,53,2023-01-15T18:52:55Z,2550000,False,,,0,,J. Ivey shooting personal FOUL (3 PF) (Brunson 2 FT),"[1631093, 1628973]",1610612765.0,DET,shooting,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Right,,,,1627519.0,3.0,0.0,Brunson,1628973.0,,,,,,,,,,,,
260,PT04M33.00S,2023-01-15T18:53:12.8Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628973,,,1610612752,40,54,2023-01-15T18:53:12Z,2570000,False,,,0,,J. Brunson Free Throw 1 of 2 (13 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
261,PT04M33.00S,2023-01-15T18:53:13.3Z,2,REGULAR,substitution,out,[],1631093,,,1610612752,40,54,2023-01-15T18:53:37Z,2580000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT04M33.00S,2023-01-15T18:53:13.3Z,2,REGULAR,substitution,out,[],1630191,,,1610612752,40,54,2023-01-15T18:53:37Z,2590000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT04M33.00S,2023-01-15T18:53:13.3Z,2,REGULAR,substitution,in,[],203585,,,1610612752,40,54,2023-01-15T18:53:37Z,2600000,False,,,0,,SUB in: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M33.00S,2023-01-15T18:53:13.3Z,2,REGULAR,substitution,in,[],1628995,,,1610612752,40,54,2023-01-15T18:53:37Z,2610000,False,,,0,,SUB in: K. Knox II,[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT04M33.00S,2023-01-15T18:53:46.0Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628973,,,1610612752,40,55,2023-01-15T18:53:46Z,2620000,False,,,0,,J. Brunson Free Throw 2 of 2 (14 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
266,PT04M10.00S,2023-01-15T18:54:10.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,94.1688567674113,47.05882352941176,1610612765,40,55,2023-01-15T19:01:47Z,2630000,False,-15.0,2.0,1,right,MISS S. Bey driving reverse Layup - blocked,"[1630180, 203944]",1610612765.0,DET,driving reverse,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,1.49,Missed,,,,,,,,,,,Randle,203944.0,,,,,,
267,PT04M10.00S,2023-01-15T18:54:10.7Z,2,REGULAR,block,,[],203944,,,1610612765,40,55,2023-01-15T18:54:13Z,2640000,False,,,0,,J. Randle BLOCK (1 BLK),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
268,PT04M07.00S,2023-01-15T18:54:13.7Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,40,55,2023-01-15T18:54:18Z,2650000,False,,,0,,M. Robinson REBOUND (Off:3 Def:4),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,266.0,7.0,4.0,3.0,,
269,PT04M03.00S,2023-01-15T18:54:18.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628973,7.966491458607096,38.48039215686275,1610612752,40,55,2023-01-15T19:03:00Z,2660000,False,58.0,22.0,1,left,MISS J. Brunson 6' running Layup,[1628973],1610612752.0,NYK,running,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,6.18,Missed,,,,,,,,,,,,,,,,,,
270,PT04M00.00S,2023-01-15T18:54:21.4Z,2,REGULAR,rebound,offensive,[],1628973,,,1610612752,40,55,2023-01-15T19:03:00Z,2670000,False,,,0,,J. Brunson REBOUND (Off:2 Def:2),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,269.0,4.0,2.0,2.0,,
271,PT03M58.00S,2023-01-15T18:54:22.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630193,6.258212877792378,2.696078431372549,1610612752,40,58,2023-01-15T18:54:29Z,2680000,False,237.0,6.0,1,left,I. Quickley 3PT  (10 PTS) (J. Brunson 2 AST),"[1630193, 1628973]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Right Corner 3,24+ Right,23.66,Made,10.0,,,,,,,J. Brunson,1628973.0,2.0,,,,,,,,
273,PT03M51.00S,2023-01-15T18:54:37.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,40,58,2023-01-15T18:54:37Z,2700000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M41.00S,2023-01-15T18:57:32.2Z,2,REGULAR,3pt,Jump Shot,[],1630587,72.61826544021025,82.84313725490196,1610612765,43,58,2023-01-15T18:57:37Z,2710000,False,164.0,205.0,1,right,I. Livers 26' 3PT  (8 PTS) (S. Bey 1 AST),"[1630587, 1630180]",1610612765.0,DET,,,,Livers,I. Livers,,,,,Above the Break 3,24+ Right Center,26.26,Made,8.0,,,,,,,S. Bey,1630180.0,1.0,,,,,,,,
277,PT03M20.00S,2023-01-15T18:57:53.5Z,2,REGULAR,3pt,Jump Shot,[],1630193,15.588042049934298,4.411764705882353,1610612752,43,58,2023-01-15T18:58:00Z,2730000,False,228.0,94.0,1,left,MISS I. Quickley 24' 3PT,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right,24.65,Missed,,,,,,,,,,,,,,,,,,
278,PT03M18.00S,2023-01-15T18:57:55.5Z,2,REGULAR,rebound,defensive,[],203585,,,1610612765,43,58,2023-01-15T18:58:00Z,2740000,False,,,0,,R. McGruder REBOUND (Off:0 Def:1),[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,Above the Break 3,24+ Right,,,,,,,,,,,,,,,277.0,1.0,1.0,0.0,,
279,PT02M58.00S,2023-01-15T18:58:14.9Z,2,REGULAR,turnover,lost ball,[],1628995,,,1610612765,43,58,2023-01-15T18:58:19Z,2750000,False,,,0,,K. Knox II lost ball TURNOVER (1 TO),"[1628995, 1629011]",1610612765.0,DET,,,,Knox II,K. Knox II,,,,,Above the Break 3,24+ Center,,,,,,,,,1.0,,,,,,,,,,Robinson,1629011.0
280,PT02M58.00S,2023-01-15T18:58:14.9Z,2,REGULAR,steal,,[],1629011,,,1610612752,43,58,2023-01-15T18:58:16Z,2760000,False,,,0,,M. Robinson STEAL (2 STL),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
282,PT02M43.00S,2023-01-15T18:58:48.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203944,10.463206307490145,47.549019607843135,1610612752,43,58,2023-01-15T19:06:07Z,2780000,False,12.0,46.0,1,left,MISS J. Randle turnaround fadeaway Shot,[203944],1610612752.0,NYK,turnaround fadeaway,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,4.75,Missed,,,,,,,,,,,,,,,,,,
283,PT02M40.00S,2023-01-15T18:58:51.8Z,2,REGULAR,rebound,defensive,[],1630180,,,1610612765,43,58,2023-01-15T18:58:53Z,2790000,False,,,0,,S. Bey REBOUND (Off:1 Def:2),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,282.0,3.0,2.0,1.0,,
284,PT02M31.00S,2023-01-15T18:59:02.7Z,2,REGULAR,foul,personal,['2freethrow'],1629656,,,1610612765,43,58,2023-01-15T18:59:11Z,2800000,False,,,0,,Q. Grimes shooting personal FOUL (1 PF) (Knox II 2 FT),"[1629656, 1628995]",1610612752.0,NYK,shooting,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,1662.0,1.0,0.0,Knox II,1628995.0,,,,,,,,,,,,
286,PT02M31.00S,2023-01-15T18:59:28.1Z,2,REGULAR,freethrow,1 of 2,[],1628995,,,1610612765,44,58,2023-01-15T18:59:28Z,2820000,False,,,0,,K. Knox II Free Throw 1 of 2 (5 PTS),[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
287,PT02M31.00S,2023-01-15T18:59:42.1Z,2,REGULAR,freethrow,2 of 2,[],1628995,,,1610612765,45,58,2023-01-15T18:59:42Z,2830000,False,,,0,,K. Knox II Free Throw 2 of 2 (6 PTS),[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
288,PT02M07.00S,2023-01-15T19:00:07.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630193,9.017739816031538,49.26470588235294,1610612752,45,60,2023-01-15T19:00:12Z,2840000,False,4.0,32.0,1,left,I. Quickley driving finger roll Layup (12 PTS),[1630193],1610612752.0,NYK,driving finger roll,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,3.25,Made,12.0,,,,,,,,,,,,,,,,,
289,PT01M49.00S,2023-01-15T19:00:24.3Z,2,REGULAR,3pt,Jump Shot,[],1628995,75.90341655716163,12.5,1610612765,48,60,2023-01-15T19:00:32Z,2850000,False,-188.0,174.0,1,right,K. Knox II 25' 3PT  (9 PTS) (R. McGruder 1 AST),"[1628995, 203585]",1610612765.0,DET,,,,Knox II,K. Knox II,,,,,Above the Break 3,24+ Left Center,25.58,Made,9.0,,,,,,,R. McGruder,203585.0,1.0,,,,,,,,
291,PT01M24.00S,2023-01-15T19:00:49.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203944,5.469776609724048,52.94117647058824,1610612752,48,62,2023-01-15T19:00:55Z,2870000,False,-15.0,-1.0,1,left,J. Randle driving Layup (18 PTS) (I. Quickley 2 AST),"[203944, 1630193]",1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,1.47,Made,18.0,,,,,,,I. Quickley,1630193.0,2.0,,,,,,,,
293,PT01M13.00S,2023-01-15T19:01:01.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630180,93.9060446780552,50.98039215686274,1610612765,50,62,2023-01-15T19:01:07Z,2890000,False,5.0,5.0,1,right,S. Bey driving DUNK (15 PTS) (K. Hayes 5 AST),"[1630180, 1630165]",1610612765.0,DET,driving,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,0.69,Made,15.0,,,,,,,K. Hayes,1630165.0,5.0,,,,,,,,
295,PT00M50.60S,2023-01-15T19:01:24.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629656,9.806176084099869,61.274509803921575,1610612752,50,62,2023-01-15T19:01:30Z,2910000,False,-56.0,40.0,1,left,MISS Q. Grimes 6' fadeaway Shot,[1629656],1610612752.0,NYK,fadeaway,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),0-8 Center,6.9,Missed,,,,,,,,,,,,,,,,,,
296,PT00M50.10S,2023-01-15T19:01:25.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612765,50,62,2023-01-15T19:01:30Z,2920000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,295.0,,,,,
298,PT00M50.10S,2023-01-15T19:01:31.0Z,2,REGULAR,substitution,out,[],1629011,,,1610612765,50,62,2023-01-15T19:01:35Z,2940000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT00M50.10S,2023-01-15T19:01:31.0Z,2,REGULAR,substitution,in,[],1629628,,,1610612765,50,62,2023-01-15T19:01:35Z,2950000,False,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT00M35.60S,2023-01-15T19:01:57.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628995,93.24901445466492,45.588235294117645,1610612765,52,62,2023-01-15T19:02:01Z,2960000,False,-22.0,11.0,1,right,K. Knox II driving Layup (11 PTS) (K. Hayes 6 AST),"[1628995, 1630165]",1610612765.0,DET,driving,,,Knox II,K. Knox II,,,,,Restricted Area,0-8 Center,2.47,Made,11.0,,,,,,,K. Hayes,1630165.0,6.0,,,,,,,,
302,PT00M24.50S,2023-01-15T19:02:10.1Z,2,REGULAR,turnover,bad pass,[],1628973,,,1610612752,52,62,2023-01-15T19:02:14Z,2980000,False,,,0,,J. Brunson bad pass TURNOVER (1 TO),"[1628973, 1630180]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,1.0,,,,,,,,,,Bey,1630180.0
303,PT00M24.50S,2023-01-15T19:02:10.1Z,2,REGULAR,steal,,[],1630180,,,1610612765,52,62,2023-01-15T19:02:11Z,2990000,False,,,0,,S. Bey STEAL (1 STL),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
304,PT00M20.70S,2023-01-15T19:02:13.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630180,93.64323258869908,52.20588235294118,1610612765,52,62,2023-01-15T19:07:59Z,3000000,False,11.0,7.0,1,right,MISS S. Bey running Layup,[1630180],1610612765.0,DET,running,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,1.32,Missed,,,,,,,,,,,,,,,,,,
305,PT00M17.70S,2023-01-15T19:02:16.9Z,2,REGULAR,rebound,offensive,[],1630587,,,1610612765,52,62,2023-01-15T19:02:16Z,3010000,False,,,0,,I. Livers REBOUND (Off:2 Def:1),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,304.0,3.0,1.0,2.0,,
306,PT00M16.40S,2023-01-15T19:02:18.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630165,92.19776609724047,4.166666666666666,1610612765,55,62,2023-01-15T19:02:23Z,3020000,False,-229.0,21.0,1,right,K. Hayes 3PT  (3 PTS),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Left Corner 3,24+ Left,23.01,Made,3.0,,,,,,,,,,,,,,,,,
308,PT00M05.00S,2023-01-15T19:02:37.3Z,2,REGULAR,3pt,Jump Shot,[],1629656,10.200394218134035,95.09803921568627,1610612752,55,62,2023-01-15T19:02:41Z,3040000,False,-225.0,43.0,1,left,MISS Q. Grimes 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Left Corner 3,24+ Left,22.96,Missed,,,,,,,,,,,,,,,,,,
309,PT00M02.50S,2023-01-15T19:02:39.7Z,2,REGULAR,rebound,defensive,[],1630587,,,1610612765,55,62,2023-01-15T19:02:39Z,3050000,False,,,0,,I. Livers REBOUND (Off:2 Def:2),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,308.0,4.0,2.0,2.0,,
310,PT00M00.30S,2023-01-15T19:02:43.0Z,2,REGULAR,3pt,Jump Shot,[],1630587,58.16360052562418,48.03921568627451,1610612765,55,62,2023-01-15T19:09:48Z,3060000,False,-10.0,341.0,1,right,MISS I. Livers 34' running 3PT,[1630587],1610612765.0,DET,running,,,Livers,I. Livers,,,,,Above the Break 3,24+ Center,34.09,Missed,,,,,,,,,,,,,,,,,,
311,PT00M00.10S,2023-01-15T19:02:43.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,55,62,2023-01-15T19:02:55Z,3070000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,310.0,,,,,
312,PT00M00.00S,2023-01-15T19:02:48.6Z,2,REGULAR,period,end,[],0,,,1610612765,55,62,2023-01-15T19:02:48Z,3080000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2023-01-15T19:17:58.1Z,3,REGULAR,substitution,out,['startperiod'],203585,,,1610612765,55,62,2023-01-15T19:18:08Z,3090000,False,,,0,,SUB out: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2023-01-15T19:17:58.1Z,3,REGULAR,substitution,out,['startperiod'],1628995,,,1610612765,55,62,2023-01-15T19:18:08Z,3100000,False,,,0,,SUB out: K. Knox II,[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2023-01-15T19:17:58.1Z,3,REGULAR,substitution,out,['startperiod'],1630193,,,1610612765,55,62,2023-01-15T19:18:08Z,3110000,False,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2023-01-15T19:17:58.1Z,3,REGULAR,substitution,in,['startperiod'],1631093,,,1610612765,55,62,2023-01-15T19:18:08Z,3120000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2023-01-15T19:17:58.1Z,3,REGULAR,substitution,in,['startperiod'],1630191,,,1610612765,55,62,2023-01-15T19:18:08Z,3130000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2023-01-15T19:17:58.1Z,3,REGULAR,substitution,in,['startperiod'],1629011,,,1610612765,55,62,2023-01-15T19:18:08Z,3140000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2023-01-15T19:18:05.9Z,3,REGULAR,period,start,[],0,,,1610612765,55,62,2023-01-15T19:18:09Z,3150000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT11M36.00S,2023-01-15T19:18:32.8Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612765,55,62,2023-01-15T19:18:41Z,3160000,False,,,0,,DET shot clock Team TURNOVER,[],1610612765.0,DET,,,,,,,,,,Left Corner 3,24+ Left,,,,1627519.0,,,,,,,,,,,,,,,,
321,PT11M25.00S,2023-01-15T19:18:51.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628973,85.23324572930355,41.17647058823529,1610612752,55,64,2023-01-15T19:19:27Z,3170000,False,-44.0,86.0,1,right,J. Brunson 9' driving floating Jump Shot (16 PTS) (Q. Grimes 1 AST),"[1628973, 1629656]",1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,9.69,Made,16.0,,,,,,,Q. Grimes,1629656.0,1.0,,,,,,,,
323,PT11M15.00S,2023-01-15T19:19:02.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,6.258212877792378,63.23529411764706,1610612765,55,64,2023-01-15T19:19:43Z,3190000,False,-66.0,6.0,1,left,MISS K. Hayes 6' driving floating bank Shot,[1630165],1610612765.0,DET,driving floating bank,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),0-8 Center,6.65,Missed,,,,,,,,,,,,,,,,,,
324,PT11M13.00S,2023-01-15T19:19:04.3Z,3,REGULAR,rebound,offensive,[],1630191,,,1610612765,55,64,2023-01-15T19:19:43Z,3200000,False,,,0,,I. Stewart REBOUND (Off:1 Def:4),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,323.0,5.0,4.0,1.0,,
325,PT11M10.00S,2023-01-15T19:19:07.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631093,21.50131406044678,8.333333333333332,1610612765,58,64,2023-01-15T19:19:13Z,3210000,False,208.0,150.0,1,left,J. Ivey 25' 3PT  (7 PTS) (I. Livers 3 AST),"[1631093, 1630587]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,25.65,Made,7.0,,,,,,,I. Livers,1630587.0,3.0,,,,,,,,
327,PT10M49.00S,2023-01-15T19:19:31.0Z,3,REGULAR,turnover,traveling,[],1629656,,,1610612752,58,64,2023-01-15T19:19:36Z,3230000,False,,,0,,Q. Grimes traveling TURNOVER (2 TO),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Left Center,,,,1662.0,,,,,2.0,,,,,,,,,,,
328,PT10M30.00S,2023-01-15T19:20:00.8Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630165,5.075558475689881,85.5392156862745,1610612765,58,64,2023-01-15T19:20:05Z,3240000,False,-178.0,-5.0,1,left,MISS K. Hayes 17' step back Shot,[1630165],1610612765.0,DET,step back,,,Hayes,K. Hayes,,,,,Mid-Range,16-24 Left,17.78,Missed,,,,,,,,,,,,,,,,,,
329,PT10M28.00S,2023-01-15T19:20:02.8Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,58,64,2023-01-15T19:20:05Z,3250000,False,,,0,,J. Randle REBOUND (Off:1 Def:7),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,328.0,8.0,7.0,1.0,,
330,PT10M17.00S,2023-01-15T19:20:14.3Z,3,REGULAR,3pt,Jump Shot,[],1629628,75.50919842312747,85.04901960784314,1610612752,58,67,2023-01-15T19:20:18Z,3260000,False,175.0,178.0,1,right,R. Barrett 24' 3PT  (9 PTS) (J. Randle 3 AST),"[1629628, 203944]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,24.95,Made,9.0,,,,,,,J. Randle,203944.0,3.0,,,,,,,,
332,PT10M06.00S,2023-01-15T19:20:24.1Z,3,REGULAR,3pt,Jump Shot,[],1631093,30.042706964520367,25.735294117647058,1610612765,61,67,2023-01-15T19:21:06Z,3280000,False,121.0,230.0,1,left,J. Ivey 25' 3PT step back (10 PTS),[1631093],1610612765.0,DET,step back,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,25.99,Made,10.0,,,,,,,,,,,,,,,,,
333,PT09M44.00S,2023-01-15T19:20:49.2Z,3,REGULAR,foul,personal,['2freethrow'],1630165,,,1610612752,61,67,2023-01-15T19:21:03Z,3290000,False,,,0,,K. Hayes shooting personal FOUL (1 PF) (Barrett 2 FT),"[1630165, 1629628]",1610612765.0,DET,shooting,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,203592.0,1.0,0.0,Barrett,1629628.0,,,,,,,,,,,,
