actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
506,PT10M21.00S,2023-01-14T01:56:15.6Z,4,REGULAR,substitution,out,[],1630180,,,1610612765,83,96,2023-01-14T01:56:36Z,5040000,False,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT10M21.00S,2023-01-14T01:56:15.6Z,4,REGULAR,substitution,in,[],1628995,,,1610612765,83,96,2023-01-14T01:56:36Z,5050000,False,,,0,,SUB in: K. Knox II,[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT10M06.00S,2023-01-14T01:57:02.7Z,4,REGULAR,foul,personal,[],1629637,,,1610612765,83,96,2023-01-14T01:57:17Z,5060000,False,,,0,,J. Hayes personal FOUL (3 PF),"[1629637, 1631093]",1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,Mid-Range,8-16 Right,,,,,,,,1627526.0,,3.0,0.0,Ivey,1631093.0,,,,,,,
510,PT09M57.00S,2023-01-14T01:57:27.0Z,4,REGULAR,turnover,lost ball,[],1631093,,,1610612765,83,96,2023-01-14T02:00:54Z,5080000,False,,,0,,J. Ivey lost ball TURNOVER (4 TO),"[1631093, 1630631]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,4.0,,,,,,,,Alvarado,1630631.0,,
511,PT09M57.00S,2023-01-14T01:57:27.0Z,4,REGULAR,steal,,[],1630631,,,1610612740,83,96,2023-01-14T02:02:06Z,5090000,False,,,0,,J. Alvarado STEAL (2 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
512,PT09M49.00S,2023-01-14T01:57:35.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628984,31.225361366622867,63.48039215686274,1610612740,83,96,2023-01-14T02:02:26Z,5100000,False,-67.0,241.0,1,left,MISS D. Graham 25' pullup 3PT,[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,Above the Break 3,24+ Center,25.02,Missed,,,,,,,,,,,,,,,,,,
513,PT09M46.00S,2023-01-14T01:57:38.2Z,4,REGULAR,rebound,defensive,[],1628977,,,1610612765,83,96,2023-01-14T01:57:40Z,5110000,False,,,0,,H. Diallo REBOUND (Off:0 Def:6),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,Above the Break 3,24+ Center,,,,512.0,6.0,6.0,0.0,,,,,,,,,,,,,
514,PT09M41.00S,2023-01-14T01:57:43.1Z,4,REGULAR,3pt,Jump Shot,[],1628995,92.9862023653088,97.54901960784314,1610612765,86,96,2023-01-14T01:57:53Z,5120000,False,238.0,13.0,1,right,K. Knox II 3PT  (5 PTS) (J. Ivey 5 AST),"[1628995, 1631093]",1610612765.0,DET,,,,Knox II,K. Knox II,,,,,Right Corner 3,24+ Right,23.81,Made,5.0,,,,,,,,,,,J. Ivey,1631093.0,5.0,,,,
516,PT09M14.00S,2023-01-14T01:58:09.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,17.296320630749015,40.68627450980392,1610612740,86,96,2023-01-14T01:58:20Z,5140000,False,47.0,110.0,1,left,MISS J. Alvarado 11' step back Shot,[1630631],1610612740.0,NOP,step back,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,11.96,Missed,,,,,,,,,,,,,,,,,,
517,PT09M11.00S,2023-01-14T01:58:12.7Z,4,REGULAR,rebound,defensive,[],1628995,,,1610612765,86,96,2023-01-14T01:58:20Z,5150000,False,,,0,,K. Knox II REBOUND (Off:0 Def:4),[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,In The Paint (Non-RA),8-16 Center,,,,516.0,4.0,4.0,0.0,,,,,,,,,,,,,
518,PT09M05.00S,2023-01-14T01:58:20.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628977,94.03745072273325,52.69607843137255,1610612765,88,96,2023-01-14T01:58:23Z,5160000,False,13.0,4.0,1,right,H. Diallo driving Layup (11 PTS),[1628977],1610612765.0,DET,driving,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,1.39,Made,11.0,,,,,,,,,,,,,,,,,
519,PT09M04.00S,2023-01-14T01:58:25.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,88,96,2023-01-14T01:58:25Z,5170000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT09M04.00S,2023-01-14T02:00:39.4Z,4,REGULAR,substitution,out,[],1630631,,,1610612740,88,96,2023-01-14T02:00:59Z,5180000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT09M04.00S,2023-01-14T02:00:39.4Z,4,REGULAR,substitution,in,[],203468,,,1610612740,88,96,2023-01-14T02:00:59Z,5190000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT08M47.00S,2023-01-14T02:01:31.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629637,6.258212877792378,52.20588235294118,1610612740,88,96,2023-01-14T02:01:35Z,5200000,False,-11.0,6.0,1,left,MISS J. Hayes Layup - blocked,"[1629637, 1628995]",1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,1.27,Missed,,,,,,,,,,,,,,,,,Knox II,1628995.0
523,PT08M47.00S,2023-01-14T02:01:31.5Z,4,REGULAR,block,,[],1628995,,,1610612740,88,96,2023-01-14T02:01:33Z,5210000,False,,,0,,K. Knox II BLOCK (1 BLK),[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
524,PT08M44.00S,2023-01-14T02:01:34.5Z,4,REGULAR,rebound,defensive,[],202692,,,1610612765,88,96,2023-01-14T02:01:37Z,5220000,False,,,0,,A. Burks REBOUND (Off:1 Def:3),[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,Restricted Area,0-8 Center,,,,522.0,4.0,3.0,1.0,,,,,,,,,,,,,
525,PT08M34.00S,2023-01-14T02:01:44.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631093,94.56307490144546,51.71568627450981,1610612765,90,96,2023-01-14T02:01:51Z,5230000,False,9.0,-1.0,1,right,J. Ivey driving DUNK (9 PTS),[1631093],1610612765.0,DET,driving,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,0.87,Made,9.0,,,,,,,,,,,,,,,,,
526,PT08M17.00S,2023-01-14T02:02:01.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,11.251642575558476,53.67647058823529,1610612740,90,96,2023-01-14T02:06:14Z,5240000,False,-18.0,53.0,1,left,MISS N. Marshall driving floating bank Shot,[1630230],1610612740.0,NOP,driving floating bank,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,5.64,Missed,,,,,,,,,,,,,,,,,,
527,PT08M15.00S,2023-01-14T02:02:03.6Z,4,REGULAR,rebound,defensive,[],1631093,,,1610612765,90,96,2023-01-14T02:02:08Z,5250000,False,,,0,,J. Ivey REBOUND (Off:1 Def:5),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,,526.0,6.0,5.0,1.0,,,,,,,,,,,,,
528,PT08M10.00S,2023-01-14T02:02:08.4Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1631093,86.5473061760841,41.42156862745098,1610612765,90,96,2023-01-14T02:06:33Z,5260000,False,-43.0,74.0,1,right,MISS J. Ivey 8' pullup bank Shot,[1631093],1610612765.0,DET,pullup bank,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),8-16 Center,8.55,Missed,,,,,,,,,,,,,,,,,,
529,PT08M07.00S,2023-01-14T02:02:11.4Z,4,REGULAR,rebound,defensive,[],1629637,,,1610612740,90,96,2023-01-14T02:02:15Z,5270000,False,,,0,,J. Hayes REBOUND (Off:0 Def:2),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),8-16 Center,,,,528.0,2.0,2.0,0.0,,,,,,,,,,,,,
530,PT07M59.00S,2023-01-14T02:02:18.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,16.113666228646515,49.26470588235294,1610612740,90,96,2023-01-14T02:02:22Z,5280000,False,4.0,99.0,1,left,MISS C. McCollum 9' pullup Shot,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,9.91,Missed,,,,,,,,,,,,,,,,,,
531,PT07M57.00S,2023-01-14T02:02:20.4Z,4,REGULAR,rebound,defensive,[],1631093,,,1610612765,90,96,2023-01-14T02:02:22Z,5290000,False,,,0,,J. Ivey REBOUND (Off:1 Def:6),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),8-16 Center,,,,530.0,7.0,6.0,1.0,,,,,,,,,,,,,
532,PT07M46.00S,2023-01-14T02:02:32.3Z,4,REGULAR,3pt,Jump Shot,[],1630587,65.39093298291722,35.294117647058826,1610612765,90,96,2023-01-14T02:02:37Z,5300000,False,-74.0,273.0,1,right,MISS I. Livers 28' 3PT,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,Above the Break 3,24+ Center,28.25,Missed,,,,,,,,,,,,,,,,,,
533,PT07M43.00S,2023-01-14T02:02:35.3Z,4,REGULAR,rebound,defensive,[],1630230,,,1610612740,90,96,2023-01-14T02:02:37Z,5310000,False,,,0,,N. Marshall REBOUND (Off:1 Def:4),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Center,,,,532.0,5.0,4.0,1.0,,,,,,,,,,,,,
534,PT07M28.00S,2023-01-14T02:02:49.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,10.33180026281209,52.94117647058824,1610612740,90,98,2023-01-14T02:02:57Z,5320000,False,-15.0,45.0,1,left,N. Marshall driving Layup (13 PTS) (D. Graham 3 AST),"[1630230, 1628984]",1610612740.0,NOP,driving,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,4.7,Made,13.0,,,,,,,,,,,D. Graham,1628984.0,3.0,,,,
536,PT07M14.00S,2023-01-14T02:03:08.6Z,4,REGULAR,foul,personal,[],1628984,,,1610612765,90,98,2023-01-14T02:08:46Z,5340000,False,,,0,,D. Graham personal FOUL (2 PF),"[1628984, 1630587]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,Above the Break 3,24+ Right Center,,,,,,,,1627526.0,,2.0,0.0,Livers,1630587.0,,,,,,,
538,PT07M14.00S,2023-01-14T02:03:12.9Z,4,REGULAR,substitution,out,[],202692,,,1610612765,90,98,2023-01-14T02:03:33Z,5360000,False,,,0,,SUB out: A. Burks,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT07M14.00S,2023-01-14T02:03:12.9Z,4,REGULAR,substitution,out,[],1628984,,,1610612765,90,98,2023-01-14T02:03:33Z,5370000,False,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT07M14.00S,2023-01-14T02:03:12.9Z,4,REGULAR,substitution,out,[],1629637,,,1610612765,90,98,2023-01-14T02:03:33Z,5380000,False,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT07M14.00S,2023-01-14T02:03:12.9Z,4,REGULAR,substitution,out,[],1626204,,,1610612765,90,98,2023-01-14T02:03:33Z,5390000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT07M14.00S,2023-01-14T02:03:12.9Z,4,REGULAR,substitution,in,[],202711,,,1610612765,90,98,2023-01-14T02:03:33Z,5400000,False,,,0,,SUB in: B. Bogdanovic,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT07M14.00S,2023-01-14T02:03:12.9Z,4,REGULAR,substitution,in,[],1630700,,,1610612765,90,98,2023-01-14T02:03:33Z,5410000,False,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT07M14.00S,2023-01-14T02:03:12.9Z,4,REGULAR,substitution,in,[],202685,,,1610612765,90,98,2023-01-14T02:03:33Z,5420000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT07M14.00S,2023-01-14T02:03:12.9Z,4,REGULAR,substitution,in,[],1630530,,,1610612765,90,98,2023-01-14T02:03:33Z,5430000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT07M00.00S,2023-01-14T02:03:49.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628977,92.85479632063075,51.9607843137255,1610612765,92,98,2023-01-14T02:03:54Z,5440000,False,10.0,15.0,1,right,H. Diallo cutting DUNK (13 PTS) (B. Bogdanovic 2 AST),"[1628977, 202711]",1610612765.0,DET,cutting,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,1.77,Made,13.0,,,,,,,,,,,B. Bogdanovic,202711.0,2.0,,,,
548,PT06M40.00S,2023-01-14T02:04:11.3Z,4,REGULAR,turnover,bad pass,[],1630700,,,1610612740,92,98,2023-01-14T02:04:21Z,5460000,False,,,0,,D. Daniels bad pass TURNOVER (1 TO),"[1630700, 1628977]",1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,,,1.0,,,,,,,,Diallo,1628977.0,,
549,PT06M40.00S,2023-01-14T02:04:11.3Z,4,REGULAR,steal,,[],1628977,,,1610612765,92,98,2023-01-14T02:04:12Z,5470000,False,,,0,,H. Diallo STEAL (1 STL),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
550,PT06M35.00S,2023-01-14T02:04:14.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628977,94.43166885676742,51.470588235294116,1610612765,94,98,2023-01-14T02:04:23Z,5480000,False,7.0,0.0,1,right,H. Diallo running Layup (15 PTS),[1628977],1610612765.0,DET,running,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,0.74,Made,15.0,,,,,,,,,,,,,,,,,
551,PT06M22.00S,2023-01-14T02:04:33.4Z,4,REGULAR,foul,personal,[],202711,,,1610612740,94,98,2023-01-14T02:04:45Z,5490000,False,,,0,,B. Bogdanovic personal FOUL (2 PF),"[202711, 202685]",1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Right,,,,,,,,1627526.0,,2.0,0.0,Valanciunas,202685.0,,,,,,,
553,PT06M08.00S,2023-01-14T02:05:05.1Z,4,REGULAR,3pt,Jump Shot,[],1630230,33.065045992115635,25.49019607843137,1610612740,94,101,2023-01-14T02:05:14Z,5510000,False,123.0,258.0,1,left,N. Marshall 28' 3PT  (16 PTS) (C. McCollum 7 AST),"[1630230, 203468]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Right Center,28.59,Made,16.0,,,,,,,,,,,C. McCollum,203468.0,7.0,,,,
555,PT05M47.00S,2023-01-14T02:05:25.1Z,4,REGULAR,2pt,Jump Shot,[],1630587,88.25558475689881,84.80392156862744,1610612765,96,101,2023-01-14T02:05:30Z,5530000,False,174.0,58.0,1,right,I. Livers 18' pullup Jump Shot (2 PTS) (K. Knox II 1 AST),"[1630587, 1628995]",1610612765.0,DET,pullup,,,Livers,I. Livers,,,,,Mid-Range,16-24 Right,18.34,Made,2.0,,,,,,,,,,,K. Knox II,1628995.0,1.0,,,,
557,PT05M31.00S,2023-01-14T02:05:46.5Z,4,REGULAR,foul,personal,['2freethrow'],1628977,,,1610612740,96,101,2023-01-14T02:05:58Z,5550000,False,,,0,,H. Diallo shooting personal FOUL (4 PF) (Valanciunas 2 FT),"[1628977, 202685]",1610612765.0,DET,shooting,,,Diallo,H. Diallo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2882.0,,4.0,1.0,Valanciunas,202685.0,,,,,,,
559,PT05M31.00S,2023-01-14T02:06:19.3Z,4,REGULAR,freethrow,1 of 2,[],202685,,,1610612740,96,102,2023-01-14T02:06:19Z,5570000,False,,,0,,J. Valanciunas Free Throw 1 of 2 (22 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
560,PT05M31.00S,2023-01-14T02:06:36.8Z,4,REGULAR,freethrow,2 of 2,[],202685,,,1610612740,96,103,2023-01-14T02:06:36Z,5580000,False,,,0,,J. Valanciunas Free Throw 2 of 2 (23 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
561,PT05M19.00S,2023-01-14T02:06:49.8Z,4,REGULAR,3pt,Jump Shot,[],1630587,92.9862023653088,94.85294117647058,1610612765,96,103,2023-01-14T02:06:53Z,5590000,False,224.0,13.0,1,right,MISS I. Livers 3PT,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,Right Corner 3,24+ Right,22.47,Missed,,,,,,,,,,,,,,,,,,
562,PT05M17.00S,2023-01-14T02:06:51.8Z,4,REGULAR,rebound,defensive,[],202685,,,1610612740,96,103,2023-01-14T02:06:53Z,5600000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:11),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Right Corner 3,24+ Right,,,,561.0,12.0,11.0,1.0,,,,,,,,,,,,,
563,PT05M06.00S,2023-01-14T02:07:02.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203468,6.1268068331143235,55.88235294117647,1610612740,96,103,2023-01-14T02:07:09Z,5610000,False,-29.0,5.0,1,left,MISS C. McCollum driving Layup,[203468],1610612740.0,NOP,driving,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,2.98,Missed,,,,,,,,,,,,,,,,,,
564,PT05M02.00S,2023-01-14T02:07:06.6Z,4,REGULAR,rebound,offensive,[],202685,,,1610612740,96,103,2023-01-14T02:07:09Z,5620000,False,,,0,,J. Valanciunas REBOUND (Off:2 Def:11),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,563.0,13.0,11.0,2.0,,,,,,,,,,,,,
565,PT05M02.00S,2023-01-14T02:07:05.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,5.590000152587891,50.0,1610612740,96,103,2023-01-14T02:07:05Z,5630000,False,0.0,0.0,1,left,MISS J. Valanciunas tip Layup,[202685],1610612740.0,NOP,tip,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
566,PT05M00.00S,2023-01-14T02:07:08.0Z,4,REGULAR,rebound,offensive,[],202685,,,1610612740,96,103,2023-01-14T02:07:08Z,5640000,False,,,0,,J. Valanciunas REBOUND (Off:3 Def:11),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Left,,,,565.0,14.0,11.0,3.0,,,,,,,,,,,,,
567,PT05M00.00S,2023-01-14T02:07:08.0Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202685,5.590000152587891,50.0,1610612740,96,105,2023-01-14T02:11:41Z,5650000,False,0.0,0.0,1,left,J. Valanciunas tip Layup (25 PTS),[202685],1610612740.0,NOP,tip,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,0.0,Made,25.0,,,,,,,,,,,,,,,,,
568,PT04M57.00S,2023-01-14T02:07:11.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628977,92.06636005256242,47.794117647058826,1610612765,98,105,2023-01-14T02:12:54Z,5660000,False,-11.0,22.0,1,right,H. Diallo driving reverse Layup (17 PTS),[1628977],1610612765.0,DET,driving reverse,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,2.47,Made,17.0,,,,,,,,,,,,,,,,,
634,PT04M32.00S,2023-01-14T02:07:24.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,12.00722733245729,47.549019607843135,1610612740,98,105,2023-01-14T02:21:26Z,5665000,False,12.0,60.0,1,left,MISS N. Marshall 6' driving finger roll Layup,[1630230],1610612740.0,NOP,driving finger roll,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,6.16,Missed,,,,,,,,,,,,,,,,,,
635,PT04M31.00S,2023-01-14T02:07:25.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612740,98,105,2023-01-14T02:21:33Z,5667500,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,634.0,,,,,,,,,,,,,,,,
569,PT04M31.00S,2023-01-14T02:07:37.2Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612740,98,105,2023-01-14T02:07:50Z,5670000,False,,,0,,NOP shot clock Team TURNOVER,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2882.0,,,,,,,,,,,,
570,PT04M20.00S,2023-01-14T02:08:06.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631093,68.01905387647832,27.696078431372552,1610612765,98,105,2023-01-14T02:15:19Z,5680000,False,-112.0,248.0,1,right,MISS J. Ivey 27' pullup 3PT,[1631093],1610612765.0,DET,pullup,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,27.2,Missed,,,,,,,,,,,,,,,,,,
571,PT04M18.00S,2023-01-14T02:08:08.6Z,4,REGULAR,rebound,defensive,[],202685,,,1610612740,98,105,2023-01-14T02:08:11Z,5690000,False,,,0,,J. Valanciunas REBOUND (Off:3 Def:12),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Left Center,,,,570.0,15.0,12.0,3.0,,,,,,,,,,,,,
572,PT04M02.00S,2023-01-14T02:08:24.8Z,4,REGULAR,turnover,lost ball,[],202685,,,1610612740,98,105,2023-01-14T02:08:28Z,5700000,False,,,0,,J. Valanciunas lost ball TURNOVER (4 TO),"[202685, 1628977]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,4.0,,,,,,,,Diallo,1628977.0,,
573,PT04M02.00S,2023-01-14T02:08:24.8Z,4,REGULAR,steal,,[],1628977,,,1610612765,98,105,2023-01-14T02:08:26Z,5710000,False,,,0,,H. Diallo STEAL (2 STL),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
574,PT03M59.00S,2023-01-14T02:08:30.6Z,4,REGULAR,foul,personal,['2freethrow'],1630530,,,1610612765,98,105,2023-01-14T02:10:39Z,5720000,False,,,0,,T. Murphy III shooting personal FOUL (2 PF) (Ivey 2 FT),"[1630530, 1631093]",1610612740.0,NOP,shooting,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,,2882.0,,2.0,0.0,Ivey,1631093.0,,,,,,,
576,PT03M59.00S,2023-01-14T02:09:06.1Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631093,,,1610612765,99,105,2023-01-14T02:10:23Z,5740000,False,,,0,,J. Ivey Free Throw 1 of 2 (10 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
577,PT03M59.00S,2023-01-14T02:09:06.4Z,4,REGULAR,substitution,out,[],1630700,,,1610612765,99,105,2023-01-14T02:09:11Z,5750000,False,,,0,,SUB out: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT03M59.00S,2023-01-14T02:09:06.4Z,4,REGULAR,substitution,in,[],1630631,,,1610612765,99,105,2023-01-14T02:09:11Z,5760000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT03M59.00S,2023-01-14T02:09:06.1Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1631093,,,1610612765,100,105,2023-01-14T02:10:23Z,5770000,False,,,0,,J. Ivey Free Throw 2 of 2 (11 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
580,PT03M46.00S,2023-01-14T02:09:41.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,6.389618922470433,39.950980392156865,1610612740,100,105,2023-01-14T02:09:48Z,5780000,False,50.0,8.0,1,left,MISS C. McCollum driving floating Shot,[203468],1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,5.08,Missed,,,,,,,,,,,,,,,,,,
581,PT03M45.00S,2023-01-14T02:09:42.2Z,4,REGULAR,rebound,defensive,[],202711,,,1610612765,100,105,2023-01-14T02:09:48Z,5790000,False,,,0,,B. Bogdanovic REBOUND (Off:0 Def:3),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,,,,580.0,3.0,3.0,0.0,,,,,,,,,,,,,
582,PT03M40.00S,2023-01-14T02:09:53.7Z,4,REGULAR,foul,personal,[],1630631,,,1610612765,100,105,2023-01-14T02:10:14Z,5800000,False,,,0,,J. Alvarado personal FOUL (3 PF),"[1630631, 1631093]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Mid-Range,8-16 Right,,,,,,,,204058.0,,3.0,0.0,Ivey,1631093.0,,,,,,,
